EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,PtsPutbacks,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,Offensive Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,on,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,1392.0,23,13.0,51,50,28.0,31,7,101,5.0,7.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,11.0,1.0,12.0,46,1.0,2.0,2.0,2.0,5.0,4.0,8.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,4.0,2.0,4.0,28.0,2.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.08333333333333333,0.09090909090909091,0.14285714285714285,20.0,0.25,0.07407407407407407,0.07142857142857142,0.08333333333333333,0.07692307692307693,0.05,0.2,0.1111111111111111,0.1111111111111111,0.25,0.5,0.5833333333333334,0.7142857142857143,0.8333333333333334,0.6,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.08333333333333333,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,0.5630499999999999,0.5329,0.5513,0.16666666666666666,0.3333333333333333,4.072727272727272,24.8,0.5490196078431373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,12625.0,210,-30.0,432,427,139.0,164,63,859,1.0,6.0,,,,,3.0,7.0,6.0,22.0,6.0,19.0,37.0,58.0,488,,1.0,3.0,2.0,3.0,23.0,6.0,6.0,22.0,,14.0,19.0,11.0,43.0,2.0,1.0,4.0,,5.0,4.0,9.0,4.0,,13.0,,,,,,,,22.0,137.0,2.0,0.5,0.5,0.3157894736842105,,0.6666666666666666,0.5089285714285714,0.25,0.6875,0.5087719298245614,0.25,0.6764705882352942,0.6607142857142857,,,12.5,,0.03076923076923077,0.013422818791946308,0.013333333333333334,0.024390243902439025,0.018604651162790697,0.013888888888888888,0.041666666666666664,,0.04,,0.10714285714285714,0.16666666666666666,0.16666666666666666,,0.125,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.10714285714285714,0.39285714285714285,,,,,0.7678571428571429,0.5149410714285715,0.49315,0.5114562500000001,0.05172413793103448,0.39655172413793105,10.473684210526315,24.378378378378372,0.32175925925925924,2.0,5.0,15.0,1.0,3.0,2.0,5.0,10.0,2.0,4.0,8.0,15.0,1.0,1.0,5.0,6.0,13.0,1.0,39.0,6.0,10.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,1.0,5.0,2.0,7.0,3.0,5.0,4.0,2.0,1.0,1.0,0.8666666666666667,0.40540540540540543,0.2,0.46153846153846156,0.40540540540540543,0.7142857142857143,0.030303030303030304,0.024390243902439025,0.05,0.058823529411764705,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.5,0.26785714285714285,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.45454545454545453,0.8,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3125,0.4,0.5,0.5,0.45454545454545453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201563,1610612745,Michael Beasley,Michael Beasley,201563,HOU,21754.0,363,-67.0,744,743,264.0,288,97,1487,52.0,84.0,12.0,21.0,16.0,22.0,26.0,51.0,61.0,3.0,104.0,196.0,9.0,255.0,838,18.0,32.0,38.0,29.0,49.0,79.0,118.0,90.0,3.0,13.0,12.0,16.0,7.0,36.0,23.0,20.0,42.0,7.0,69.0,29.0,98.0,11.0,5.0,39.0,1.0,9.0,9.0,,,9.0,4.0,77.0,259.0,5.0,0.5673076923076923,0.6210526315789474,0.5306122448979592,0.5625,0.5918367346938775,0.5292682926829269,0.5625,0.5754716981132075,0.5616740088105727,0.5588235294117647,0.6171875,0.04390243902439024,0.0663265306122449,0.11904761904761904,29.118329466357313,0.21875,0.1891891891891892,0.0954356846473029,0.14388489208633093,0.17174515235457063,0.08169014084507042,0.11320754716981132,0.12643678160919541,0.18055555555555555,0.09302325581395349,0.4444444444444444,0.4097560975609756,0.6190476190476191,0.7027027027027027,0.5769230769230769,0.24878048780487805,0.5098039215686274,0.5416666666666666,0.5384615384615384,0.2975609756097561,0.014634146341463415,0.65625,0.5714285714285714,0.41509433962264153,0.7272727272727273,0.45365853658536587,0.48125146341463426,0.500196,0.5069518867924528,0.14901960784313725,0.30980392156862746,8.696428571428573,23.988888888888887,0.3548387096774194,26.0,2.0,6.0,,,1.0,2.0,1.0,,,2.0,3.0,38.0,,,1.0,4.0,18.0,9.0,,1.0,4.0,2.0,2.0,4.0,1.0,6.0,9.0,6.0,13.0,3.0,9.0,11.0,24.0,4.0,23.0,32.0,49.0,4.0,3.0,1.0,0.3333333333333333,,0.25,0.3333333333333333,0.5416666666666666,0.05263157894736842,0.07142857142857142,0.038461538461538464,0.2857142857142857,0.10714285714285714,0.4262295081967213,0.4262295081967213,0.5769230769230769,0.02926829268292683,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,0.03773584905660377,0.5,0.03773584905660377,,0.3333333333333333,2.0,18.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,23.0,1.0,2.0,0.058823529411764705,0.09230769230769231,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.1031390134529148,0.10747663551401869,,,,,,,,,,,,,,,True,,,,,,,,,,,
201935,1610612745,James Harden,James Harden,201935,HOU,14705.0,245,-52.0,509,502,202.0,209,64,1011,18.0,36.0,,,8.0,13.0,9.0,23.0,19.0,50.0,31.0,78.0,55.0,152.0,570,2.0,5.0,10.0,15.0,31.0,71.0,14.0,48.0,49.0,12.0,42.0,57.0,24.0,129.0,1.0,14.0,8.0,11.0,33.0,2.0,35.0,12.0,3.0,22.0,,4.0,2.0,1.0,1.0,4.0,3.0,69.0,197.0,,0.22580645161290322,0.22580645161290322,0.3974358974358974,0.4,0.4838709677419355,0.40225563909774437,0.4166666666666667,0.4090909090909091,0.483974358974359,0.4166666666666667,0.5072463768115942,0.41353383458646614,0.15384615384615385,0.19444444444444445,32.478632478632484,0.4583333333333333,0.06060606060606061,0.00625,0.15730337078651685,0.09954751131221719,0.008064516129032258,,0.03225806451612903,,0.07407407407407407,0.75,0.2706766917293233,0.5,0.6206896551724138,0.2777777777777778,0.17293233082706766,0.391304347826087,0.5,0.1111111111111111,0.14285714285714285,0.37593984962406013,,,0.23636363636363636,0.6153846153846154,0.6842105263157895,0.49598749999999997,0.49573,0.48149537037037043,0.06578947368421052,0.46710526315789475,7.351282051282053,25.456363636363633,0.3968565815324165,4.0,2.0,5.0,1.0,3.0,,1.0,13.0,4.0,5.0,23.0,15.0,45.0,2.0,7.0,5.0,24.0,26.0,18.0,27.0,13.0,15.0,7.0,8.0,11.0,7.0,1.0,1.0,9.0,28.0,3.0,21.0,7.0,35.0,10.0,10.0,36.0,55.0,7.0,4.0,0.4,0.2727272727272727,0.2857142857142857,0.20833333333333334,0.2777777777777778,0.8,0.011363636363636364,0.02040816326530612,0.016129032258064516,0.15789473684210525,0.013888888888888888,0.21052631578947367,0.21052631578947367,0.25,0.03759398496240601,0.4,0.4,1.0,0.26,0.26,0.3076923076923077,0.25,0.3333333333333333,1.0,0.3333333333333333,0.01818181818181818,,0.41818181818181815,0.21739130434782608,0.2653061224489796,,,,7.0,2.0,1.0,,1.0,,1.0,4.0,18.0,,1.0,0.21739130434782608,,,0.1935483870967742,,0.1342281879194631,0.1956521739130435,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.25,1.0,0.03508771929824561,,,,,True,,,,,,,,,,,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,4119.0,69,7.0,142,146,84.0,83,14,288,6.0,8.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,8.0,13.0,5.0,23.0,149,1.0,1.0,2.0,5.0,7.0,13.0,8.0,8.0,3.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,4.0,1.0,7.0,2.0,9.0,2.0,,9.0,1.0,1.0,,1.0,,1.0,1.0,13.0,82.0,3.0,0.5,0.5714285714285714,0.6153846153846154,1.0,0.7142857142857143,0.5277777777777778,0.5,0.5555555555555556,0.5476190476190477,0.5,0.5909090909090909,0.2777777777777778,0.07692307692307693,0.125,17.177914110429448,0.1111111111111111,0.07142857142857142,0.02857142857142857,0.06666666666666667,0.06976744186046512,0.03571428571428571,0.07142857142857142,,0.1111111111111111,0.18181818181818182,1.0,0.4444444444444444,0.75,0.8571428571428571,0.5,0.2222222222222222,0.25,0.25,,0.05555555555555555,0.16666666666666666,0.5,1.0,0.3333333333333333,1.0,0.7222222222222222,0.5941805555555556,0.59625,0.5759333333333334,0.08695652173913043,0.5652173913043478,3.8999999999999995,24.62,0.5915492957746479,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,4.0,,1.0,,2.0,3.0,,3.0,1.0,1.0,,1.0,,1.0,1.0,,2.0,2.0,,1.0,5.0,7.0,3.0,3.0,5.0,6.0,,,,0.2,,,0.2,0.2857142857142857,0.047619047619047616,,0.06666666666666667,0.125,,1.0,1.0,1.0,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,,0.5,,,,0.1111111111111111,,0.1111111111111111,,0.3333333333333333,,2.0,1.0,1.0,3.0,1.0,,,,,,3.0,,,,,,,,0.14285714285714285,0.1875,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,12698.0,212,-61.0,440,437,145.0,168,60,877,8.0,18.0,,1.0,2.0,4.0,2.0,4.0,3.0,16.0,11.0,25.0,27.0,52.0,503,,1.0,3.0,3.0,8.0,19.0,12.0,10.0,16.0,4.0,13.0,16.0,6.0,35.0,5.0,9.0,8.0,,17.0,5.0,22.0,10.0,2.0,13.0,,3.0,1.0,1.0,1.0,3.0,2.0,18.0,140.0,2.0,0.5454545454545454,0.5454545454545454,0.44,,0.375,0.38461538461538464,0.5,0.35294117647058826,0.4396551724137931,0.5,0.45,0.5192307692307693,0.16,0.2222222222222222,12.549019607843139,,0.06666666666666667,0.03289473684210526,0.11538461538461539,0.08585858585858586,0.023474178403755867,0.030303030303030304,0.07692307692307693,0.05714285714285714,0.08695652173913043,0.6666666666666666,0.34615384615384615,0.4444444444444444,0.5714285714285714,0.5,0.07692307692307693,0.5,0.5,1.0,0.057692307692307696,0.3076923076923077,0.3333333333333333,,0.23529411764705882,0.5,0.8653846153846154,0.5815038461538461,0.58005,0.5498735294117648,0.057692307692307696,0.36538461538461536,4.664,24.522222222222222,0.32954545454545453,1.0,2.0,11.0,,1.0,2.0,6.0,4.0,1.0,,3.0,6.0,12.0,1.0,2.0,2.0,9.0,7.0,15.0,3.0,4.0,3.0,,3.0,5.0,2.0,,1.0,8.0,5.0,2.0,4.0,2.0,7.0,1.0,5.0,7.0,14.0,3.0,1.0,0.8333333333333334,0.2222222222222222,0.5,0.2222222222222222,0.2222222222222222,0.7142857142857143,,0.044444444444444446,,0.06060606060606061,0.03333333333333333,0.3333333333333333,0.3333333333333333,,0.21153846153846154,0.18181818181818182,0.18181818181818182,1.0,0.25,0.25,0.75,0.3333333333333333,,,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.17647058823529413,,0.25,,,,1.0,,3.0,,,,,,2.0,,,,0.024390243902439025,,0.12727272727272726,,0.05454545454545454,0.07407407407407407,1.0,,,1.0,,1.0,1.0,1.0,1.0,0.03571428571428571,,,,,True,,,,,,,,,,,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,8710.0,145,-9.0,288,298,88.0,112,44,586,21.0,37.0,11.0,20.0,6.0,11.0,3.0,10.0,,,24.0,47.0,,59.0,316,12.0,26.0,24.0,8.0,15.0,24.0,26.0,22.0,,5.0,1.0,1.0,,2.0,22.0,14.0,16.0,3.0,33.0,31.0,64.0,9.0,5.0,20.0,3.0,7.0,7.0,,,8.0,3.0,24.0,88.0,3.0,0.5416666666666666,0.9285714285714286,0.5106382978723404,0.46153846153846156,0.5333333333333333,0.5106382978723404,0.46153846153846156,0.5333333333333333,0.49166666666666664,0.42857142857142855,0.48,,0.10638297872340426,0.10810810810810811,18.05157593123209,0.2727272727272727,0.1553398058252427,0.21359223300970873,0.24561403508771928,0.1875,0.20666666666666667,0.2641509433962264,0.18604651162790697,0.1724137931034483,0.045454545454545456,0.375,0.7872340425531915,0.5675675675675675,0.6363636363636364,0.5238095238095238,0.2127659574468085,0.3,0.3333333333333333,0.6666666666666666,,,0.7692307692307693,0.55,0.7333333333333333,0.5454545454545454,0.7872340425531915,0.5830787234042553,0.5592428571428572,0.5831666666666667,0.4067796610169492,0.4067796610169492,2.042553191489362,,0.3055555555555556,,,,,,,,,,,,,11.0,,,,,8.0,,,,,,,1.0,,9.0,6.0,4.0,1.0,,1.0,2.0,3.0,1.0,11.0,19.0,28.0,6.0,1.0,,,,,,0.3333333333333333,0.19148936170212766,0.23076923076923078,0.125,0.0967741935483871,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,20.0,,,1.0,,5.0,,1.0,,2.0,9.0,,1.0,0.1,0.08333333333333333,0.3333333333333333,0.37142857142857144,0.18181818181818182,0.16666666666666666,0.16666666666666666,,,,1.0,,,,,,,1.0,1.0,,,True,,,,,,,,,,,
202726,1610612745,Andrew Goudelock,Andrew Goudelock,202726,HOU,2061.0,34,10.0,72,74,42.0,43,7,146,,,,,,,3.0,4.0,4.0,5.0,6.0,8.0,6.0,15.0,65,1.0,1.0,2.0,3.0,5.0,6.0,,12.0,5.0,,2.0,3.0,2.0,7.0,,,,,,,,2.0,,3.0,,1.0,1.0,,,1.0,,6.0,42.0,,,,0.75,1.0,0.6,0.5357142857142857,1.0,0.375,0.5357142857142857,1.0,0.375,0.42857142857142855,,,22.22222222222222,,,,,,,,,,,,,,,,0.2857142857142857,0.75,0.75,,0.2857142857142857,0.35714285714285715,,,,,0.42857142857142855,0.4277821428571428,0.3097,0.43298125,0.13333333333333333,0.4,14.75,24.88333333333333,0.5833333333333334,3.0,,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,3.0,,,3.0,1.0,1.0,1.0,,,,,,2.0,3.0,,3.0,1.0,4.0,3.0,,,,,,,0.16666666666666666,,,0.16666666666666666,0.75,,,,,,0.75,0.75,,0.07142857142857142,,,,0.2,0.2,,,,,,0.125,,0.25,,0.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,9021.0,150,-19.0,302,302,105.0,121,42,604,5.0,13.0,,1.0,2.0,5.0,4.0,9.0,5.0,6.0,9.0,27.0,14.0,32.0,335,,1.0,,4.0,9.0,10.0,16.0,2.0,4.0,1.0,3.0,6.0,2.0,15.0,3.0,8.0,7.0,,15.0,3.0,18.0,2.0,1.0,12.0,,3.0,1.0,1.0,1.0,4.0,3.0,10.0,104.0,1.0,0.8888888888888888,0.8888888888888888,0.3333333333333333,,0.4444444444444444,0.2926829268292683,,0.23529411764705882,0.3333333333333333,,0.25,0.34146341463414637,0.037037037037037035,0.07692307692307693,14.929577464788734,,0.08045977011494253,0.028846153846153848,0.12903225806451613,0.10067114093959731,0.0189873417721519,,0.06451612903225806,0.0967741935483871,0.10526315789473684,0.75,0.3170731707317073,0.38461538461538464,0.4166666666666667,0.8,0.21951219512195122,0.4444444444444444,0.4444444444444444,1.0,0.12195121951219512,0.14634146341463414,0.5,,0.29411764705882354,0.4,0.6585365853658537,0.5126526315789475,0.536125,0.5707857142857142,,0.3125,6.7370370370370365,29.257142857142856,0.347682119205298,,2.0,8.0,,1.0,,4.0,,,,4.0,2.0,8.0,,1.0,,8.0,2.0,6.0,,,3.0,2.0,1.0,1.0,,,,1.0,5.0,,4.0,,5.0,1.0,7.0,14.0,15.0,1.0,,1.0,0.14285714285714285,,,0.16666666666666666,1.0,,0.06896551724137931,,0.08,,,,,0.1951219512195122,0.25,0.25,1.0,,,,0.5,,,,0.23529411764705882,,0.23529411764705882,,,,,,1.0,,,1.0,,,3.0,1.0,7.0,,,,0.037037037037037035,,0.13953488372093023,,0.14893617021276595,0.21212121212121213,,2.0,,2.0,1.0,,,,,,1.0,1.0,,,True,,,,,,,,,,,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,10311.0,172,-47.0,353,352,99.0,94,41,705,9.0,14.0,3.0,3.0,1.0,3.0,3.0,7.0,3.0,11.0,13.0,24.0,19.0,55.0,421,3.0,4.0,12.0,3.0,5.0,15.0,8.0,18.0,11.0,3.0,28.0,31.0,17.0,65.0,5.0,10.0,5.0,,15.0,9.0,24.0,5.0,3.0,17.0,1.0,2.0,2.0,,,3.0,1.0,15.0,94.0,3.0,0.3076923076923077,0.36363636363636365,0.5416666666666666,0.75,0.6,0.6162790697674418,0.75,0.75,0.625,0.75,0.75,0.4418604651162791,0.125,0.21428571428571427,12.311557788944723,,0.05434782608695652,0.045454545454545456,0.15625,0.09615384615384616,0.056962025316455694,,,0.03333333333333333,0.23529411764705882,0.3333333333333333,0.32558139534883723,0.6428571428571429,0.8181818181818182,0.2222222222222222,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.06976744186046512,0.2558139534883721,0.375,1.0,0.3,0.3333333333333333,0.7674418604651163,0.543206976744186,0.57073,0.5028499999999999,0.21818181818181817,0.2727272727272727,5.429166666666667,24.252631578947366,0.2804532577903683,1.0,5.0,8.0,,1.0,,1.0,4.0,3.0,3.0,4.0,9.0,2.0,2.0,4.0,3.0,5.0,,24.0,3.0,4.0,3.0,1.0,2.0,7.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,1.0,7.0,8.0,3.0,,,0.8888888888888888,0.47368421052631576,0.5,0.6,0.47368421052631576,0.6,0.08333333333333333,0.06896551724137931,0.09375,0.13793103448275862,0.058823529411764705,0.3333333333333333,0.3333333333333333,1.0,0.18604651162790697,0.625,0.625,1.0,0.36363636363636365,0.36363636363636365,0.75,0.125,,,0.375,0.1,,0.4,0.75,0.36363636363636365,,4.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,,,,0.08823529411764706,0.0625,0.1276595744680851,,0.045454545454545456,0.08,2.0,,,,1.0,,,0.6666666666666666,0.5,,1.0,1.0,,,True,,,,,,,,,,,
