EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,HeaveAttempts,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGM,Charge Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,BlockedArc3,OffensiveGoaltends,on,Clear Path Fouls,3pt And 1 Free Throw Trips,HeaveMakes
101112,1610612753,Channing Frye,Channing Frye,101112,ORL,45219.0,754,52.0,1443,1441,180.0,241.0,158.0,2884,17.0,29.0,7.0,14.0,3.0,5.0,3.0,9.0,13.0,27.0,9.0,25.0,1.0,3.0,39.0,96.0,2.0,8.0,3.0,6.0,33.0,65.0,48.0,121.0,19.0,229.0,1514,8.0,16.0,2.0,8.0,1.0,23.0,7.0,10.0,4.0,9.0,11.0,37.0,50.0,16.0,144.0,10.0,96.0,39.0,2.0,34.0,11.0,45.0,9.0,2.0,21.0,8.0,5.0,101.0,4.0,17.0,2.0,28.0,83.0,7.0,118.0,23.0,141.0,3.0,21.0,19.0,2.0,15.0,5.0,13.0,15.0,2.0,1.0,1.0,30.0,1.0,3.0,36.0,3.0,71.0,1.0,6.0,38.0,9.0,3.0,21.0,2.0,4.0,1.0,6.0,20.0,14.0,6.0,20.0,10.0,1.0,1.0,1.0,37.0,180.0,5.0,5.0,0.7575757575757576,0.8928571428571429,1.0,0.396694214876033,0.25,0.4444444444444444,0.396694214876033,0.5076923076923077,0.5,0.7,0.5645161290322581,0.4583333333333333,0.6842105263157895,0.5871794871794872,0.4791666666666667,0.74,0.6505376344086021,0.0307692307692307,0.0689655172413793,13.82063882063882,0.5,0.2413793103448276,0.0769230769230769,0.1848552338530066,0.0367170626349892,0.1244444444444444,0.0173160173160173,0.1646884272997032,0.0302593659942363,0.0331491712707182,0.0465116279069767,0.0326797385620915,0.0176470588235294,0.0163934426229508,0.1858974358974359,0.1702127659574468,0.1973684210526315,0.1333333333333333,0.1,0.029126213592233,0.5,0.1559139784946236,0.5862068965517241,0.6296296296296297,0.6470588235294118,0.0483870967741935,0.3333333333333333,0.3333333333333333,1.0,0.1451612903225806,0.4814814814814814,0.4814814814814814,0.8461538461538461,0.1344086021505376,0.36,0.36,1.0,0.5161290322580645,0.40625,0.40625,1.0,0.5833333333333334,0.5,0.2857142857142857,0.3333333333333333,0.25,1.0,0.2631578947368421,0.6,0.1578947368421052,0.3333333333333333,0.3157894736842105,0.5,0.8064516129032258,0.40625,0.5366744623655914,0.6013684210526314,0.4708052631578947,0.0264550264550264,0.0597014925373134,0.0081967213114754,0.1004366812227074,0.1615720524017467,9.68,24.880991735537187,0.1247401247401247,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,8383.0,140,-8.0,272,266,63.0,77.0,32.0,538,8.0,9.0,2.0,2.0,,,,4.0,5.0,11.0,,4.0,,1.0,4.0,16.0,,,1.0,1.0,13.0,24.0,4.0,20.0,3.0,41.0,294,2.0,3.0,,1.0,1.0,5.0,,3.0,1.0,2.0,1.0,4.0,12.0,14.0,9.0,2.0,16.0,4.0,3.0,6.0,3.0,9.0,3.0,,3.0,1.0,2.0,21.0,2.0,2.0,,4.0,5.0,,9.0,4.0,13.0,,2.0,,2.0,6.0,2.0,4.0,7.0,2.0,1.0,2.0,13.0,1.0,3.0,8.0,,16.0,,2.0,3.0,,1.0,4.0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,1.0,4.0,63.0,1.0,1.0,0.4615384615384615,0.5,0.75,0.2,,0.5,0.2,0.5416666666666666,0.6666666666666666,,0.4318181818181818,0.5,0.3,0.4456521739130434,0.5,0.3333333333333333,0.4545454545454545,0.125,0.1111111111111111,19.093851132686083,0.4615384615384615,,,0.0588235294117647,0.0224719101123595,0.1081081081081081,0.0425531914893617,0.0737704918032786,0.0294117647058823,0.0333333333333333,,0.0285714285714285,0.0606060606060606,,0.064516129032258,,0.1071428571428571,0.1111111111111111,0.1,,0.5,0.2045454545454545,0.8888888888888888,1.0,0.625,0.0909090909090909,,,,0.25,0.4545454545454545,0.4545454545454545,0.2,0.0909090909090909,,,,0.3636363636363636,0.25,0.2666666666666666,0.75,0.5,1.0,,,,,,,0.2,,0.2,1.0,0.6590909090909091,0.25,0.4882545454545454,0.459425,0.41251,0.0222222222222222,0.04,,0.1219512195121951,0.0975609756097561,9.945833333333333,25.33,0.2316176470588235,1.0,3.0,2.0,0.1,0.5,0.25,0.0625,0.25,,,,,,,,,,,,,,,,True,,,
201160,1610612753,Jason Smith,Jason Smith,201160,ORL,6321.0,105,14.0,205,202,25.0,53.0,22.0,407,5.0,12.0,2.0,4.0,,1.0,1.0,2.0,25.0,32.0,,1.0,,,,1.0,,,,,31.0,46.0,,2.0,5.0,67.0,231,2.0,5.0,,,,4.0,1.0,4.0,,,,2.0,56.0,6.0,,4.0,1.0,,2.0,3.0,6.0,9.0,4.0,2.0,1.0,,2.0,24.0,2.0,4.0,,2.0,5.0,2.0,9.0,6.0,15.0,,3.0,2.0,1.0,3.0,2.0,3.0,5.0,,,,8.0,,,4.0,,11.0,,2.0,5.0,1.0,,6.0,,2.0,,1.0,7.0,6.0,1.0,8.0,6.0,,,1.0,2.0,25.0,,,0.9032258064516128,0.9655172413793104,,,,,,0.6739130434782609,0.4,0.25,0.6458333333333334,0.4,0.25,0.6568627450980392,0.4,0.25,0.0416666666666666,0.0434782608695652,0.0833333333333333,25.65217391304348,0.375,0.5,,0.0757575757575757,0.0754716981132075,0.0714285714285714,0.0689655172413793,0.0744680851063829,0.073170731707317,0.1,0.1111111111111111,0.0416666666666666,0.0476190476190476,0.125,0.0714285714285714,0.0434782608695652,0.1333333333333333,0.0555555555555555,0.1,,0.75,0.25,0.4166666666666667,0.4545454545454545,0.6,0.0416666666666666,0.5,1.0,1.0,0.6666666666666666,0.78125,0.78125,0.96,0.0208333333333333,,,,0.0208333333333333,,,,0.8,0.5,,,,,0.25,,,,,,0.2916666666666667,,0.4536885416666666,0.53288,0.4534499999999999,0.04,0.0416666666666666,,0.0597014925373134,0.0298507462686567,13.708695652173914,24.1,0.1219512195121951,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,True,,,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,35759.0,596,78.0,1142,1143,133.0,171.0,119.0,2285,54.0,83.0,9.0,13.0,10.0,13.0,7.0,25.0,9.0,23.0,11.0,27.0,2.0,3.0,12.0,38.0,3.0,4.0,1.0,2.0,70.0,131.0,23.0,65.0,40.0,249.0,1174,9.0,18.0,3.0,5.0,6.0,33.0,13.0,20.0,3.0,5.0,6.0,41.0,84.0,56.0,63.0,10.0,37.0,12.0,17.0,18.0,18.0,36.0,13.0,5.0,4.0,4.0,10.0,90.0,3.0,13.0,,37.0,56.0,8.0,101.0,16.0,117.0,4.0,24.0,15.0,9.0,11.0,3.0,5.0,9.0,6.0,,,20.0,2.0,6.0,11.0,1.0,22.0,1.0,,37.0,1.0,2.0,47.0,7.0,24.0,,2.0,11.0,8.0,1.0,11.0,6.0,,,,41.0,133.0,3.0,1.0,0.6,0.6461538461538462,0.9130434782608696,0.3538461538461538,0.6,0.6,0.359375,0.5343511450381679,0.5,0.65,0.5331632653061225,0.5869565217391305,0.7,0.5767441860465117,0.6346153846153846,0.7142857142857143,0.3316326530612244,0.1297709923664122,0.144578313253012,18.302180685358252,0.55,0.3333333333333333,,0.1586402266288951,0.0351351351351351,0.2067039106145251,0.0171428571428571,0.1748120300751879,0.0293577981651376,0.0402684563758389,0.0373831775700934,0.0263157894736842,0.015625,0.0212765957446808,0.087719298245614,0.2,0.1860465116279069,0.2230769230769231,0.1632653061224489,0.0481927710843373,0.5454545454545454,0.423469387755102,0.6506024096385542,0.7605633802816901,0.6111111111111112,0.1275510204081632,0.28,0.35,0.4285714285714285,0.1173469387755102,0.391304347826087,0.391304347826087,0.6666666666666666,0.1377551020408163,0.4074074074074074,0.4230769230769231,1.0,0.1938775510204081,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.5652173913043478,0.6923076923076923,0.3333333333333333,0.1739130434782608,0.75,1.0,0.52,0.7692307692307693,0.12,0.6666666666666666,0.08,0.5,0.7551020408163265,0.3243243243243243,0.5632823076923077,0.5092333333333333,0.576446,0.1126760563380281,0.1621621621621621,,0.1325301204819277,0.1646586345381526,5.73358778625954,24.94153846153846,0.11646234676007,1.0,6.0,1.0,0.0153846153846153,0.2,0.037037037037037,,0.0434782608695652,3.0,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,True,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,37684.0,628,12.0,1187,1190,138.0,173.0,126.0,2377,39.0,72.0,3.0,8.0,6.0,9.0,6.0,20.0,12.0,28.0,7.0,17.0,2.0,4.0,28.0,73.0,1.0,5.0,4.0,8.0,57.0,120.0,35.0,90.0,49.0,268.0,1277,4.0,11.0,2.0,7.0,4.0,18.0,10.0,16.0,6.0,12.0,12.0,50.0,48.0,66.0,96.0,4.0,73.0,28.0,16.0,47.0,11.0,58.0,8.0,3.0,22.0,5.0,20.0,127.0,4.0,6.0,,20.0,20.0,,40.0,10.0,50.0,2.0,26.0,18.0,8.0,25.0,3.0,14.0,7.0,11.0,1.0,1.0,32.0,2.0,2.0,19.0,4.0,50.0,,2.0,56.0,1.0,3.0,57.0,5.0,25.0,,6.0,1.0,1.0,,1.0,1.0,,,,50.0,138.0,1.0,5.0,0.4210526315789473,0.4363636363636363,0.9142857142857144,0.3888888888888889,0.2857142857142857,0.5,0.3888888888888889,0.475,0.3636363636363636,0.625,0.5214285714285715,0.3888888888888889,0.6785714285714286,0.5677966101694916,0.45,0.7352941176470589,0.4285714285714285,0.1333333333333333,0.2083333333333333,19.98502994011976,0.78125,,,0.0539083557951482,0.0153061224489795,0.1063829787234042,0.0218579234972677,0.071556350626118,0.017391304347826,0.0126582278481012,0.0283018867924528,0.0078125,0.0150375939849624,0.04,0.0661764705882353,0.0260869565217391,0.0666666666666666,0.0808823529411764,0.173076923076923,0.0198019801980198,1.0,0.3428571428571428,0.5416666666666666,0.6842105263157895,0.4102564102564102,0.0952380952380952,0.3,0.3157894736842105,0.3333333333333333,0.1333333333333333,0.4285714285714285,0.4285714285714285,0.5,0.0809523809523809,0.4117647058823529,0.4117647058823529,1.0,0.3476190476190476,0.3835616438356164,0.3835616438356164,0.8928571428571429,0.4444444444444444,0.375,0.3333333333333333,0.2777777777777778,0.2,1.0,0.3214285714285714,0.6666666666666666,0.1428571428571428,0.5,0.2857142857142857,0.5,0.7714285714285715,0.3835616438356164,0.5214167464114833,0.4794208333333333,0.5079178571428572,0.108695652173913,0.1785714285714285,,0.0671641791044776,0.1865671641791045,6.532500000000001,25.08666666666667,0.1162594776748104,2.0,9.0,,,0.05,,,0.1111111111111111,,,,,,2.0,,,1.0,2.0,0.5,1.0,,,,True,,,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,15509.0,258,2.0,499,495,75.0,107.0,61.0,994,12.0,30.0,2.0,6.0,,6.0,6.0,13.0,9.0,27.0,1.0,7.0,,,8.0,23.0,1.0,3.0,,4.0,27.0,70.0,9.0,30.0,14.0,95.0,528,3.0,8.0,1.0,5.0,,9.0,1.0,12.0,,4.0,5.0,7.0,20.0,34.0,21.0,4.0,23.0,8.0,8.0,26.0,6.0,32.0,4.0,2.0,8.0,3.0,15.0,70.0,1.0,4.0,,9.0,21.0,,30.0,5.0,35.0,1.0,10.0,8.0,2.0,13.0,4.0,10.0,8.0,3.0,,2.0,21.0,1.0,3.0,13.0,2.0,21.0,,,18.0,1.0,3.0,17.0,,7.0,1.0,,3.0,2.0,1.0,3.0,3.0,,,2.0,7.0,75.0,1.0,,0.3703703703703703,0.4,0.7777777777777778,0.3,0.2,,0.3,0.3857142857142857,0.375,0.0833333333333333,0.405,0.3461538461538461,0.0625,0.4398148148148148,0.3461538461538461,0.1944444444444444,0.3,0.1142857142857142,0.2,22.75132275132275,0.6190476190476191,,,0.1220930232558139,0.0258064516129032,0.125,0.0112359550561797,0.1229508196721311,0.0204918032786885,,0.0638297872340425,0.0196078431372549,0.0144927536231884,,0.0793650793650793,0.1607142857142857,0.1320754716981132,0.1111111111111111,0.1666666666666666,0.0185185185185185,1.0,0.3,0.4,0.5,0.5833333333333334,0.13,0.4615384615384615,0.4615384615384615,0.1666666666666666,0.27,0.3333333333333333,0.36,0.2222222222222222,0.07,0.1428571428571428,0.1428571428571428,1.0,0.23,0.3478260869565217,0.3478260869565217,0.75,0.4615384615384615,0.3333333333333333,,0.2307692307692307,0.3333333333333333,1.0,0.375,,,,0.25,,0.6,0.3478260869565217,0.5126394999999999,0.5216272727272727,0.4479281249999999,0.074074074074074,0.0909090909090909,0.032258064516129,0.0947368421052631,0.0736842105263157,9.66,25.23333333333333,0.1503006012024048,2.0,6.0,,,,,,0.1538461538461538,1.0,,,,,,,,,,,,0.074074074074074,,,True,,,
203894,1610612753,Shabazz Napier,Shabazz Napier,203894,ORL,6233.0,104,-3.0,198,198,36.0,56.0,19.0,396,1.0,4.0,,,,,2.0,3.0,3.0,8.0,,2.0,,,5.0,15.0,,,,1.0,6.0,15.0,5.0,17.0,6.0,33.0,229,,,,,,,1.0,1.0,,1.0,1.0,3.0,2.0,10.0,3.0,,15.0,5.0,,14.0,7.0,21.0,7.0,,7.0,2.0,5.0,49.0,,,,6.0,4.0,1.0,11.0,,11.0,,5.0,,5.0,2.0,2.0,2.0,4.0,,,,6.0,,1.0,5.0,,10.0,,,4.0,,,7.0,1.0,4.0,,,,,,,,,,,3.0,36.0,1.0,,0.1666666666666666,0.1666666666666666,0.2,0.2941176470588235,,,0.2941176470588235,0.4,,1.0,0.421875,,0.5,0.4714285714285714,,0.5,0.53125,,,18.72146118721461,0.3333333333333333,0.2,,0.0634920634920634,,0.24,,0.1136363636363636,,,,,,,0.0666666666666666,0.0526315789473684,0.0714285714285714,0.1176470588235294,0.5,,,0.125,0.25,0.25,,0.09375,0.6666666666666666,0.6666666666666666,,0.25,0.375,0.375,0.3333333333333333,0.0625,,,,0.46875,0.3333333333333333,0.3333333333333333,0.2,,,,,,,,,,,0.5,,0.65625,0.3333333333333333,0.5054921875,,0.45165,0.1142857142857142,0.2222222222222222,,,0.0909090909090909,11.886666666666668,25.194117647058825,0.1818181818181818,,12.0,,,,,,,2.0,,,,,,,,,,,,,,,True,,,
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,29196.0,487,63.0,943,941,84.0,128.0,101.0,1884,51.0,91.0,6.0,11.0,3.0,7.0,15.0,35.0,11.0,33.0,2.0,5.0,,,6.0,12.0,,,,,77.0,159.0,8.0,17.0,23.0,201.0,948,8.0,14.0,,1.0,4.0,20.0,9.0,17.0,,,2.0,20.0,46.0,108.0,24.0,8.0,12.0,6.0,21.0,78.0,32.0,110.0,27.0,5.0,31.0,8.0,39.0,252.0,3.0,11.0,1.0,13.0,26.0,1.0,40.0,15.0,55.0,2.0,29.0,16.0,13.0,24.0,4.0,16.0,17.0,8.0,3.0,2.0,41.0,3.0,6.0,12.0,,32.0,1.0,1.0,42.0,2.0,2.0,44.0,8.0,24.0,,2.0,3.0,,2.0,3.0,2.0,,,,20.0,84.0,2.0,1.0,0.2987012987012987,0.3150684931506849,1.0,0.4705882352941176,,,0.4705882352941176,0.4842767295597484,0.5714285714285714,0.5294117647058824,0.5056818181818182,0.5333333333333333,0.5294117647058824,0.5180412371134021,0.5555555555555556,0.4761904761904761,0.096590909090909,0.1320754716981132,0.1978021978021978,21.95121951219512,0.5853658536585366,0.05,0.0476190476190476,0.0928571428571428,0.0354838709677419,0.08125,0.0205479452054794,0.0886363636363636,0.0307017543859649,0.048,0.0235294117647058,0.03,0.0098039215686274,0.0454545454545454,0.127906976744186,0.0777777777777777,0.0769230769230769,0.0916666666666666,0.05,0.0285714285714285,0.6666666666666666,0.5170454545454546,0.5604395604395604,0.6986301369863014,0.3137254901960784,0.1988636363636363,0.4285714285714285,0.46875,0.2,0.1875,0.3333333333333333,0.3333333333333333,0.3636363636363636,0.0284090909090909,0.4,0.4,1.0,0.0681818181818181,0.5,0.5,1.0,0.7333333333333333,0.5454545454545454,,,,,0.4117647058823529,0.4285714285714285,,,,,0.6136363636363636,0.5,0.5212680000000001,0.5663115384615385,0.4527647058823529,0.125,0.1371428571428571,,0.099502487562189,0.099502487562189,6.642138364779874,24.823529411764707,0.0890774125132555,1.0,,,,0.0857142857142857,,,0.0666666666666666,6.0,,,,1.0,,,1.0,,1.0,,,,,,True,,,
201228,1610612753,C.J. Watson,C.J. Watson,201228,ORL,1796.0,30,,53,53,13.0,12.0,5.0,106,2.0,3.0,,1.0,,,1.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,1.0,4.0,8.0,,2.0,2.0,10.0,54,,1.0,,,,,1.0,1.0,,1.0,2.0,4.0,4.0,4.0,,,1.0,,,,4.0,4.0,1.0,3.0,,,,12.0,,1.0,,,2.0,,2.0,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,4.0,,,3.0,,,2.0,,,,1.0,,,,,,,,,4.0,13.0,1.0,1.0,0.5,0.5,,,,,,0.5,,1.0,0.4,,0.5,0.4545454545454545,,0.6666666666666666,0.2,,,20.689655172413797,1.0,,,0.0909090909090909,0.1,,,0.0689655172413793,0.0454545454545454,,0.25,,,,,0.1666666666666666,0.0833333333333333,,,0.2,,0.3,0.6666666666666666,0.6666666666666666,0.5,0.3,0.3333333333333333,0.3333333333333333,,0.2,0.5,0.5,1.0,0.1,,,,0.1,,,,1.0,,,,,,,,,,0.5,,0.5,,0.4803833333333334,0.4538,0.2617,,,,,0.4,8.25,29.75,0.2452830188679245,,,,,,,,,,,,,,2.0,,,,,,,,,,True,,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,4873.0,81,7.0,157,161,43.0,36.0,25.0,318,6.0,12.0,4.0,7.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,,,2.0,5.0,,1.0,,1.0,8.0,18.0,3.0,7.0,5.0,30.0,150,4.0,7.0,,1.0,3.0,11.0,2.0,4.0,,1.0,2.0,6.0,4.0,12.0,9.0,8.0,4.0,2.0,1.0,4.0,2.0,6.0,2.0,,3.0,,1.0,14.0,2.0,8.0,1.0,5.0,10.0,,15.0,11.0,26.0,1.0,5.0,1.0,4.0,4.0,,,5.0,4.0,,3.0,9.0,,3.0,2.0,,14.0,1.0,,6.0,1.0,,7.0,1.0,3.0,,1.0,3.0,3.0,,5.0,4.0,,,,6.0,43.0,3.0,1.0,0.25,0.5,1.0,0.4285714285714285,,,0.5,0.4444444444444444,0.5714285714285714,0.5,0.5,0.5,0.4,0.5357142857142857,0.55,0.5,0.28,0.0555555555555555,,20.10869565217391,0.4444444444444444,,0.25,0.2127659574468085,0.1739130434782608,0.1724137931034483,0.0526315789473684,0.1973684210526315,0.119047619047619,0.2083333333333333,0.125,0.1428571428571428,0.064516129032258,,0.3,0.0909090909090909,0.1875,0.1923076923076923,,0.0833333333333333,0.8,0.48,0.5,0.5,0.1666666666666666,0.12,0.3333333333333333,0.5,1.0,0.12,0.3333333333333333,0.3333333333333333,,0.08,0.5,0.5,1.0,0.2,0.4,0.4,1.0,0.875,0.5714285714285714,,0.125,,,0.6,0.6666666666666666,,,0.2,,0.76,0.5,0.5588125,0.6026571428571429,0.50701,0.1111111111111111,0.15,,0.3666666666666666,0.2,5.205555555555555,28.11428571428572,0.2738853503184713,,,,,0.3333333333333333,,,,,2.0,,1.0,2.0,,,,,,,,,2.0,1.0,True,,,
