EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,OffThreePtRebounds,BlockingFouls,Offensive Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls Drawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,PtsPutbacks,HeaveAttempts,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,DefFTReboundPct,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,BlockedArc3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SelfORebPct,Clear Path Fouls,HeaveMakes,Charge Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Corner3PctBlocked
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,12290.0,205,-40,415,410,97,124,45,825,18.0,35.0,2.0,4.0,8.0,10.0,4.0,14.0,7.0,13.0,1.0,1.0,5.0,26.0,1.0,2.0,1.0,6.0,29.0,62.0,6.0,27.0,8.0,84.0,455,2.0,4.0,1.0,2.0,7.0,12.0,17.0,1.0,6.0,5.0,32.0,20.0,38.0,18.0,26.0,5.0,9.0,23.0,10.0,33.0,5.0,5.0,14.0,3.0,6.0,76.0,1.0,9.0,8.0,17,1.0,18,7.0,4.0,3.0,14.0,2.0,9.0,3.0,5.0,1.0,17.0,1.0,1.0,3.0,5.0,12.0,1.0,16.0,2.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,4.0,2.0,32.0,97,1.0,0.3448275862068966,0.3448275862068966,1.0,0.2222222222222222,0.5,0.16666666666666666,0.2222222222222222,0.46774193548387094,0.5,0.7058823529411765,0.42696629213483145,0.5833333333333334,0.5869565217391305,0.4375,0.5833333333333334,0.5925925925925926,0.30337078651685395,0.14516129032258066,0.2571428571428571,24.248927038626608,0.8235294117647058,0.06451612903225806,0.007246376811594203,0.12857142857142856,0.08762886597938144,0.004975124378109453,0.02564102564102564,0.06,0.15151515151515152,0.14285714285714285,0.09523809523809523,0.5,0.39325842696629215,0.5142857142857142,0.6923076923076923,0.4444444444444444,0.15730337078651685,0.2857142857142857,0.2857142857142857,0.14606741573033707,0.5384615384615384,0.5384615384615384,0.2857142857142857,0.011235955056179775,1.0,1.0,1.0,0.29213483146067415,0.19230769230769232,0.19230769230769232,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,1.0,0.43478260869565216,0.8,0.2608695652173913,0.16666666666666666,0.6966292134831461,0.19230769230769232,0.5347842696629214,0.57663,0.557641304347826,0.08421052631578947,0.11764705882352941,0.08333333333333333,0.38095238095238093,6.829032258064518,25.299999999999997,0.23373493975903614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626253,1610612743,Axel Toupane,Axel Toupane,1626253,DEN,7621.0,127,25,245,248,51,61,31,493,1.0,3.0,,,,,,1.0,1.0,5.0,6.0,17.0,,,,,,,2.0,9.0,6.0,17.0,4.0,26.0,268,,,,1.0,,,1.0,1.0,2.0,2.0,5.0,4.0,,18.0,,,,2.0,3.0,5.0,,3.0,,2.0,,13.0,3.0,3.0,3.0,6,5.0,11,4.0,3.0,1.0,3.0,,3.0,,,,3.0,,,11.0,18.0,3.0,,4.0,,2.0,,5.0,,4.0,,,5.0,4.0,5.0,51,,1.0,1.0,1.0,0.35294117647058826,,0.5,0.35294117647058826,0.2222222222222222,,,0.4230769230769231,,0.5,0.4642857142857143,,0.625,0.6538461538461539,,,10.954063604240282,1.0,0.038461538461538464,0.04411764705882353,0.08571428571428572,0.05309734513274336,0.046296296296296294,,0.034482758620689655,0.03333333333333333,0.08333333333333333,0.09090909090909091,0.8,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.038461538461538464,,,0.19230769230769232,0.2,0.2,1.0,0.6538461538461539,0.35294117647058826,0.35294117647058826,1.0,,,,,,,,,,,,,,,0.7692307692307693,,0.535726923076923,0.5541,0.5076166666666667,0.07142857142857142,0.18181818181818182,,0.19230769230769232,12.255555555555556,23.552941176470586,0.20816326530612245,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.05,0.06666666666666667,0.1,0.03571428571428571,0.08333333333333333,0.05263157894736842,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201571,1610612743,D.J. Augustin,D.J. Augustin,201571,DEN,11489.0,191,35,377,381,83,96,52,758,14.0,19.0,,,3.0,4.0,7.0,12.0,3.0,8.0,2.0,4.0,10.0,29.0,2.0,5.0,2.0,3.0,24.0,39.0,12.0,33.0,21.0,105.0,410,1.0,1.0,2.0,7.0,9.0,4.0,6.0,2.0,4.0,9.0,23.0,8.0,40.0,18.0,29.0,10.0,5.0,35.0,13.0,48.0,5.0,8.0,21.0,4.0,10.0,109.0,,4.0,13.0,17,,17,5.0,3.0,2.0,6.0,4.0,4.0,6.0,2.0,,12.0,1.0,3.0,5.0,14.0,27.0,4.0,29.0,3.0,11.0,5.0,2.0,,1.0,,,2.0,2.0,23.0,83,5.0,0.16666666666666666,0.16666666666666666,0.5,0.36363636363636365,0.2857142857142857,0.5,0.36363636363636365,0.6153846153846154,1.0,0.6666666666666666,0.5833333333333334,0.5,0.7,0.6176470588235294,0.5625,0.71875,0.4583333333333333,0.1282051282051282,0.15789473684210525,21.945701357466064,0.5,0.11403508771929824,,0.06060606060606061,0.09444444444444444,,,0.09302325581395349,0.10810810810810811,0.09090909090909091,,1.0,0.2638888888888889,0.7368421052631579,0.875,0.21428571428571427,0.16666666666666666,0.5833333333333334,0.7,0.1111111111111111,0.375,0.375,,0.05555555555555555,0.5,0.5,1.0,0.4027777777777778,0.3448275862068966,0.37037037037037035,0.4,,,,0.625,0.4,1.0,0.4,0.75,0.3,0.6666666666666666,0.7222222222222222,0.3448275862068966,0.49095845070422534,0.5330714285714285,0.5024200000000001,0.1375,0.23404255319148937,0.08571428571428572,0.21904761904761905,7.328205128205129,25.254545454545458,0.22015915119363394,2.0,,1.0,,,3.0,1.0,,,,,,,0.14705882352941177,0.25,0.1,,1.0,18.0,2.0,1.0,1.0,1.0,0.06060606060606061,0.16666666666666666,0.06896551724137931,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203115,1610612743,Will Barton,Will Barton,203115,DEN,25141.0,419,25,826,832,221,239,107,1658,38.0,65.0,2.0,8.0,7.0,16.0,15.0,38.0,6.0,17.0,3.0,7.0,14.0,43.0,,1.0,2.0,7.0,59.0,120.0,17.0,50.0,34.0,203.0,881,2.0,8.0,,1.0,6.0,12.0,32.0,3.0,8.0,10.0,43.0,48.0,70.0,36.0,42.0,14.0,9.0,30.0,6.0,36.0,5.0,1.0,17.0,7.0,6.0,78.0,7.0,24.0,42.0,71,11.0,82,15.0,12.0,3.0,10.0,2.0,5.0,12.0,5.0,3.0,22.0,1.0,3.0,10.0,26.0,36.0,2.0,41.0,3.0,14.0,6.0,7.0,2.0,7.0,2.0,,9.0,4.0,43.0,221,5.0,0.4067796610169492,0.41379310344827586,0.7058823529411765,0.34,,0.375,0.3469387755102041,0.49166666666666664,0.25,0.375,0.4970588235294118,0.2222222222222222,0.4125,0.5347593582887701,0.3,0.4673913043478261,0.29411764705882354,0.075,0.09230769230769231,21.907756813417194,0.45454545454545453,0.17573221757322174,0.025454545454545455,0.16783216783216784,0.17277486910994763,0.02763819095477387,0.011235955056179775,0.1702127659574468,0.25675675675675674,0.13541666666666666,0.23404255319148937,0.4444444444444444,0.38235294117647056,0.5846153846153846,0.6440677966101694,0.42105263157894735,0.2235294117647059,0.39473684210526316,0.4166666666666667,0.1,0.35294117647058826,0.375,0.5,0.041176470588235294,0.42857142857142855,0.42857142857142855,1.0,0.2529411764705882,0.32558139534883723,0.32558139534883723,0.6428571428571429,0.8888888888888888,0.25,,0.1111111111111111,,,0.4,0.4375,0.175,0.2857142857142857,0.6764705882352942,0.3333333333333333,0.5212627218934911,0.6208785714285714,0.4957782051282052,0.07734806629834254,0.10687022900763359,0.029556650246305417,0.21182266009852216,6.021666666666667,25.655999999999995,0.2675544794188862,,1.0,1.0,4.0,1.0,4.0,,3.0,0.032520325203252036,0.030303030303030304,0.037037037037037035,0.031914893617021274,0.034482758620689655,0.09859154929577464,,0.025,1.0,2.0,15.0,,1.0,4.0,1.0,,0.05263157894736842,,0.3333333333333333,2.0,1.0,5.0,1.0,1.0,4.0,0.058823529411764705,0.23809523809523808,,,,,,,,,,,,,,,,True,,,,,
203994,1610612743,Jusuf Nurkic,Jusuf Nurkic,203994,DEN,32825.0,547,-7,1084,1093,282,302,137,2177,67.0,137.0,19.0,50.0,13.0,32.0,26.0,80.0,8.0,22.0,,1.0,,2.0,,,,1.0,101.0,239.0,,3.0,61.0,263.0,1174,19.0,58.0,,,52.0,16.0,50.0,,2.0,30.0,62.0,150.0,52.0,,2.0,,26.0,28.0,12.0,40.0,8.0,4.0,20.0,3.0,5.0,92.0,47.0,34.0,66.0,110,65.0,175,24.0,17.0,7.0,27.0,4.0,10.0,28.0,17.0,2.0,55.0,6.0,11.0,49.0,91.0,92.0,3.0,99.0,11.0,43.0,12.0,43.0,1.0,29.0,,,44.0,31.0,62.0,282,11.0,0.7425742574257426,0.8426966292134831,,,,,,0.4225941422594142,0.3275862068965517,0.32,0.41735537190082644,0.3275862068965517,0.3076923076923077,0.4597902097902098,0.37142857142857144,0.4189189189189189,0.012396694214876033,0.1087866108786611,0.10218978102189781,27.32371794871795,0.4909090909090909,0.20496894409937888,0.12668463611859837,0.18579234972677597,0.19801980198019803,0.12167300380228137,0.1694915254237288,0.23529411764705882,0.1588785046728972,0.21428571428571427,0.12280701754385964,0.7045454545454546,0.5661157024793388,0.48905109489051096,0.5447154471544715,0.7014925373134329,0.3305785123966942,0.325,0.37681159420289856,0.09090909090909091,0.36363636363636365,0.38095238095238093,1.0,0.004132231404958678,,,,0.008264462809917356,,,,0.8620689655172413,0.38,0.21052631578947367,,,,0.6153846153846154,0.40625,0.019230769230769232,,0.5785123966942148,,0.48817438016528913,0.5197361702127659,0.4870875,0.15693430656934307,0.15867158671586715,0.19771863117870722,0.23574144486692014,4.740167364016738,25.099999999999998,0.26014760147601473,,,1.0,17.0,2.0,7.0,14.0,3.0,0.10967741935483871,0.12716763005780346,0.0625,0.12096774193548387,0.06451612903225806,0.21875,,0.019230769230769232,,14.0,,,,3.0,17.0,,0.1375,,0.7692307692307693,24.0,,10.0,4.0,12.0,,0.045454545454545456,0.35714285714285715,1.0,12.0,3.0,1.0,4.0,3.0,4.0,0.02702702702702703,0.10434782608695652,,,,,,,True,,,,,
203530,1610612743,Joffrey Lauvergne,Joffrey Lauvergne,203530,DEN,10551.0,176,32,340,344,76,91,48,684,16.0,27.0,5.0,8.0,4.0,6.0,6.0,10.0,4.0,9.0,,,,5.0,,1.0,,1.0,26.0,46.0,,5.0,8.0,60.0,354,7.0,12.0,,1.0,15.0,6.0,9.0,,1.0,4.0,16.0,36.0,16.0,,5.0,,3.0,4.0,1.0,5.0,,1.0,4.0,,,11.0,10.0,12.0,16.0,33,13.0,46,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,4.0,,1.0,8.0,13.0,7.0,,9.0,1.0,3.0,2.0,1.0,,1.0,,,1.0,1.0,16.0,76,2.0,0.6923076923076923,0.782608695652174,,,,,,0.5652173913043478,0.5833333333333334,0.6666666666666666,0.5098039215686274,0.5384615384615384,0.6,0.5454545454545454,0.5769230769230769,0.6666666666666666,0.09803921568627451,0.06521739130434782,0.07407407407407407,14.75,0.25,0.16161616161616163,0.08333333333333333,0.21052631578947367,0.1794871794871795,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.19444444444444445,0.18421052631578946,0.2631578947368421,1.0,0.5294117647058824,0.5925925925925926,0.64,0.625,0.19607843137254902,0.6,0.6666666666666666,0.17647058823529413,0.4444444444444444,0.4444444444444444,0.75,,,,,0.09803921568627451,,,,0.6153846153846154,0.625,0.2,0.07692307692307693,,,0.6,0.6666666666666666,0.1,,0.6274509803921569,,0.5156627450980393,0.49006000000000005,0.476295,0.05660377358490566,0.0625,0.25,0.26666666666666666,5.656521739130435,25.34,0.2235294117647059,,,,3.0,1.0,,,2.0,0.061224489795918366,0.08771929824561403,0.08333333333333333,0.05555555555555555,0.07692307692307693,0.25,,,,1.0,,,,,1.0,,0.1,,0.8333333333333334,6.0,,5.0,1.0,1.0,,,0.4166666666666667,,1.0,,,1.0,,,,0.045454545454545456,,,,,,,True,,,,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,16497.0,275,-43,552,557,156,165,72,1109,15.0,29.0,1.0,2.0,4.0,8.0,7.0,11.0,10.0,12.0,6.0,14.0,6.0,21.0,1.0,2.0,2.0,5.0,32.0,52.0,12.0,35.0,13.0,113.0,615,2.0,4.0,1.0,2.0,7.0,7.0,14.0,3.0,9.0,6.0,29.0,36.0,28.0,36.0,21.0,6.0,4.0,7.0,4.0,11.0,4.0,,5.0,1.0,1.0,26.0,2.0,9.0,12.0,21,6.0,27,10.0,7.0,3.0,5.0,,5.0,4.0,,,9.0,,1.0,2.0,15.0,6.0,1.0,13.0,,2.0,4.0,,,,,,,,29.0,156,2.0,0.5625,0.5806451612903226,1.0,0.34285714285714286,0.5,0.3333333333333333,0.34285714285714286,0.6153846153846154,0.5,0.5,0.5747126436781609,0.5833333333333334,0.5,0.6021505376344086,0.5833333333333334,0.5576923076923077,0.40229885057471265,0.07692307692307693,0.13793103448275862,15.905511811023622,0.5555555555555556,0.0784313725490196,0.010309278350515464,0.0967741935483871,0.08536585365853659,0.02181818181818182,,,0.16071428571428573,0.06153846153846154,0.17857142857142858,,0.3333333333333333,0.5172413793103449,0.6,0.4666666666666667,0.12643678160919541,0.6363636363636364,0.6363636363636364,0.13793103448275862,0.8333333333333334,0.8333333333333334,0.6,0.16091954022988506,0.42857142857142855,0.42857142857142855,1.0,0.2413793103448276,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.5,,0.3333333333333333,0.5,1.0,0.34782608695652173,0.5,0.21739130434782608,0.4,0.735632183908046,0.2857142857142857,0.5354000000000001,0.527225,0.5492391304347827,0.02247191011235955,0.037037037037037035,0.061946902654867256,0.25663716814159293,7.196153846153847,24.785714285714285,0.2826086956521739,,1.0,4.0,4.0,1.0,,,2.0,0.04938271604938271,0.022222222222222223,,0.06060606060606061,,0.0625,,0.17391304347826086,0.25,,,,1.0,1.0,2.0,,,,0.7142857142857143,2.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,0.02564102564102564,1.0,,,,,,True,,,,,
200751,1610612743,Randy Foye,Randy Foye,200751,DEN,9945.0,166,-5,318,326,74,80,40,644,4.0,9.0,,,2.0,3.0,,1.0,4.0,11.0,1.0,3.0,7.0,16.0,1.0,1.0,,3.0,8.0,21.0,8.0,19.0,1.0,41.0,318,1.0,2.0,1.0,1.0,5.0,3.0,7.0,1.0,5.0,,9.0,4.0,12.0,9.0,15.0,7.0,3.0,9.0,4.0,13.0,4.0,,5.0,1.0,3.0,30.0,2.0,7.0,8.0,15,2.0,17,,,,5.0,1.0,4.0,2.0,1.0,,7.0,,2.0,6.0,10.0,7.0,,1.0,,,,5.0,,2.0,,,5.0,4.0,9.0,74,,0.25,0.25,0.375,0.42105263157894735,1.0,0.2,0.4444444444444444,0.38095238095238093,0.5,0.42857142857142855,0.5,0.8333333333333334,0.375,0.5,0.8333333333333334,0.375,0.475,0.14285714285714285,0.3333333333333333,12.947658402203857,0.7142857142857143,0.08163265306122448,0.01639344262295082,0.11666666666666667,0.0949367088607595,0.011976047904191617,0.030303030303030304,0.02702702702702703,0.1724137931034483,0.12195121951219512,0.10526315789473684,0.8,0.225,0.4444444444444444,0.6666666666666666,0.25,0.025,,,0.275,0.36363636363636365,0.36363636363636365,0.25,0.075,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4375,0.4375,0.2857142857142857,,,,0.3333333333333333,1.0,1.0,0.25,0.6666666666666666,0.25,,0.7,0.4666666666666667,0.4879423076923076,0.36235,0.4849727272727273,,,0.12195121951219512,0.21951219512195122,11.45238095238095,27.69473684210526,0.23270440251572327,,1.0,2.0,,,1.0,3.0,,,0.01694915254237288,,,,0.0625,,0.16666666666666666,0.5,,15.0,,1.0,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,0.05,,,,,,,True,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,8414.0,140,22,284,284,137,101,35,568,10.0,19.0,4.0,5.0,6.0,9.0,2.0,5.0,4.0,13.0,2.0,3.0,10.0,18.0,,2.0,3.0,6.0,16.0,37.0,12.0,21.0,49.0,117.0,312,4.0,5.0,,2.0,15.0,8.0,17.0,4.0,8.0,30.0,58.0,10.0,22.0,30.0,16.0,9.0,2.0,9.0,1.0,10.0,1.0,,7.0,1.0,1.0,21.0,3.0,6.0,6.0,13,3.0,16,4.0,2.0,2.0,2.0,,1.0,1.0,1.0,,3.0,,1.0,4.0,6.0,33.0,2.0,54.0,5.0,25.0,4.0,1.0,,1.0,,,1.0,,58.0,137,4.0,0.3125,0.35714285714285715,0.8333333333333334,0.5714285714285714,,0.5,0.55,0.43243243243243246,0.8,0.47058823529411764,0.5862068965517241,0.5714285714285714,0.56,0.7073170731707317,0.75,0.6951219512195121,0.3620689655172414,0.05405405405405406,0.05263157894736842,25.835866261398177,0.6666666666666666,0.0759493670886076,0.02912621359223301,0.16216216216216217,0.10344827586206896,0.022222222222222223,0.037037037037037035,0.08,0.07692307692307693,0.2,0.08333333333333333,,0.3275862068965517,0.5263157894736842,0.5555555555555556,0.4,0.08620689655172414,0.4,0.5,0.22413793103448276,0.3076923076923077,0.3076923076923077,0.25,0.05172413793103448,0.6666666666666666,0.6666666666666666,1.0,0.3103448275862069,0.5555555555555556,0.5555555555555556,0.8,0.7142857142857143,0.8,0.25,0.2857142857142857,,,0.36,0.6666666666666666,0.24,0.5,0.6896551724137931,0.5625,0.5089438596491228,0.517375,0.5406583333333334,0.32051282051282054,0.43859649122807015,0.1282051282051282,0.49572649572649574,8.443243243243245,26.23333333333333,0.4823943661971831,,1.0,2.0,,,,,1.0,,0.04,,,,0.07142857142857142,,0.08,0.5,7.0,6.0,,,,1.0,,0.2,,,4.0,1.0,1.0,1.0,,1.0,,0.08333333333333333,,,1.0,,,,,,,,1.0,,,,,True,,,,,
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,9350.0,156,2,313,315,97,88,35,628,3.0,7.0,2.0,3.0,1.0,1.0,,3.0,7.0,15.0,1.0,2.0,5.0,14.0,1.0,1.0,,6.0,10.0,25.0,6.0,16.0,10.0,48.0,339,3.0,5.0,1.0,1.0,12.0,3.0,6.0,,6.0,6.0,12.0,16.0,4.0,18.0,13.0,5.0,1.0,15.0,3.0,18.0,3.0,,7.0,6.0,2.0,39.0,4.0,8.0,15.0,24,5.0,29,2.0,1.0,1.0,7.0,,6.0,2.0,1.0,1.0,9.0,1.0,4.0,13.0,20.0,8.0,,13.0,1.0,7.0,,3.0,,3.0,,,3.0,,12.0,97,,0.8,1.0,1.0,0.375,1.0,,0.4,0.4,0.6,0.5,0.4634146341463415,0.75,0.25,0.5106382978723404,0.75,0.4,0.3902439024390244,0.04,,15.86402266288952,0.7777777777777778,0.16853932584269662,0.038834951456310676,0.14035087719298245,0.15753424657534246,0.03571428571428571,0.03225806451612903,0.1875,0.17857142857142858,0.175,0.058823529411764705,,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.07317073170731707,,,0.36585365853658536,0.4666666666666667,0.4666666666666667,1.0,0.04878048780487805,0.5,0.5,1.0,0.34146341463414637,0.35714285714285715,0.35714285714285715,1.0,0.5,0.6666666666666666,,0.16666666666666666,1.0,1.0,0.08333333333333333,1.0,0.5,,0.5609756097560976,0.38461538461538464,0.4577912500000001,0.4749,0.40336363636363637,0.14893617021276595,0.22580645161290322,0.25,0.25,12.456000000000001,26.900000000000002,0.30990415335463256,,,,1.0,2.0,,,,0.02702702702702703,0.06521739130434782,,0.03333333333333333,,0.13793103448275862,,,,3.0,,,,,,,0.3333333333333333,,,4.0,1.0,1.0,1.0,1.0,,,0.1,,,,,,,2.0,,,,,,,,,True,,,,,
