EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,FTOffRebounds,BlockingFouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedCorner3,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Offensive Fouls,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,on,Corner3PctBlocked
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,7288.0,121,5,256,263,122,135,33,519,17.0,25.0,5.0,6.0,7.0,12.0,6.0,8.0,1.0,3.0,1.0,24.0,36.0,1.0,5.0,53.0,264,6.0,7.0,12.0,9.0,16.0,3.0,21.0,28.0,20.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,7.0,4.0,3.0,14.0,5.0,19.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,6.0,4.0,8.0,15.0,1.0,2.0,10.0,1.0,1.0,12.0,2.0,4.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,7.0,3.0,21.0,122,2.0,2.0,0.5833333333333334,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.5625,0.6486486486486487,0.8571428571428571,0.5625,0.6309523809523809,0.8571428571428571,0.525,0.02702702702702703,0.05555555555555555,0.08,16.38225255972696,0.6666666666666666,0.2,0.047058823529411764,0.07575757575757576,0.13725490196078433,0.08088235294117647,0.044642857142857144,0.09375,0.1111111111111111,0.027777777777777776,0.038461538461538464,0.08695652173913043,0.08571428571428572,0.25,0.42857142857142855,0.6756756756756757,0.68,0.7391304347826086,0.5882352941176471,0.21621621621621623,0.75,0.75,0.5,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.02702702702702703,0.8571428571428571,0.8333333333333334,0.2,0.75,0.5833333333333334,0.7027027027027027,0.5787837837837838,0.6555142857142858,0.5744,0.10256410256410256,0.10526315789473684,0.22641509433962265,0.39622641509433965,4.127777777777777,24.8,0.4765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,27232.0,454,7,908,917,313,348,130,1825,9.0,13.0,,,2.0,3.0,9.0,20.0,4.0,12.0,50.0,22.0,45.0,92.0,8.0,151.0,991,,1.0,12.0,8.0,14.0,4.0,62.0,14.0,30.0,,49.0,,23.0,36.0,18.0,85.0,2.0,9.0,20.0,,29.0,4.0,33.0,21.0,16.0,5.0,8.0,8.0,6.0,1.0,,14.0,7.0,14.0,29.0,,1.0,7.0,,,9.0,,1.0,2.0,2.0,,,2.0,,,2.0,1.0,62.0,313,5.0,2.0,0.3181818181818182,0.3181818181818182,0.4888888888888889,,0.5714285714285714,0.5218978102189781,0.4,0.58,0.5321428571428571,0.4,0.5961538461538461,0.6715328467153284,,,14.473684210526315,0.5714285714285714,,0.07272727272727272,0.007874015748031496,0.06293706293706294,0.06937799043062201,0.00909090909090909,0.007246376811594203,0.015384615384615385,0.07476635514018691,0.04938271604938271,0.09195402298850575,0.041666666666666664,0.10638297872340426,0.5,0.0948905109489051,0.6923076923076923,0.6923076923076923,0.2222222222222222,0.145985401459854,0.45,0.45,0.4444444444444444,0.08759124087591241,0.3333333333333333,0.3333333333333333,0.25,0.36496350364963503,,,,0.06,0.6666666666666666,0.7664233576642335,0.5273070895522387,0.520645,0.5260063829787234,0.007246376811594203,0.021739130434782608,0.07947019867549669,0.4105960264900662,10.024444444444443,24.78478260869565,0.3447136563876652,16.0,42.0,2.0,5.0,8.0,16.0,17.0,2.0,9.0,6.0,20.0,33.0,4.0,14.0,14.0,36.0,84.0,15.0,1.0,17.0,13.0,8.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,0.8484848484848485,0.358695652173913,0.2857142857142857,0.3888888888888889,0.3626373626373626,0.010752688172043012,0.016260162601626018,0.025,0.30656934306569344,0.38095238095238093,0.38095238095238093,1.0,0.34,0.34,0.7058823529411765,0.3333333333333333,0.4,1.0,0.6,0.2222222222222222,1.0,0.32,0.5,0.4,0.3,0.3469387755102041,,,,,,,,,,,,,,,,,,,,,,True,
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,36652.0,611,51,1275,1280,481,498,169,2555,42.0,78.0,2.0,6.0,13.0,22.0,11.0,33.0,5.0,14.0,30.0,58.0,125.0,79.0,40.0,222.0,1297,3.0,8.0,22.0,18.0,36.0,21.0,93.0,80.0,36.0,2.0,27.0,12.0,16.0,28.0,11.0,68.0,11.0,22.0,34.0,3.0,59.0,18.0,77.0,31.0,17.0,14.0,18.0,12.0,14.0,4.0,6.0,32.0,10.0,17.0,53.0,2.0,1.0,65.0,11.0,8.0,53.0,10.0,25.0,5.0,6.0,1.0,,4.0,2.0,,7.0,4.0,93.0,481,13.0,4.0,0.6896551724137931,0.7017543859649122,0.464,0.375,0.5,0.44607843137254904,0.47368421052631576,0.5294117647058824,0.49333333333333335,0.5238095238095238,0.5886075949367089,0.3872549019607843,0.096,0.11538461538461539,17.494894486044927,0.5625,0.08823529411764706,0.09392265193370165,0.03216374269005848,0.0990990990990991,0.0958904109589041,0.024958402662229616,0.01098901098901099,0.045454545454545456,0.09933774834437085,0.05309734513274336,0.1326530612244898,0.1,0.09722222222222222,0.5714285714285714,0.38235294117647056,0.5384615384615384,0.6086956521739131,0.7142857142857143,0.16176470588235295,0.3333333333333333,0.36666666666666664,0.5454545454545454,0.06862745098039216,0.35714285714285715,0.35714285714285715,0.8,0.14705882352941177,0.3157894736842105,0.3333333333333333,0.5,0.3235294117647059,0.5909090909090909,0.7696078431372549,0.5450942211055276,0.5253749999999999,0.5433946969696971,0.11818181818181818,0.17857142857142858,0.0990990990990991,0.4189189189189189,5.2543999999999995,25.09113924050633,0.3772549019607843,16.0,49.0,4.0,10.0,8.0,18.0,6.0,,1.0,4.0,14.0,22.0,4.0,11.0,12.0,32.0,60.0,6.0,3.0,6.0,12.0,7.0,5.0,4.0,1.0,4.0,3.0,4.0,,2.0,,6.0,,,0.9090909090909091,0.27848101265822783,0.36363636363636365,0.375,0.2894736842105263,0.015444015444015444,0.016853932584269662,0.02857142857142857,0.24019607843137256,0.32653061224489793,0.32653061224489793,0.9375,0.2,0.2,0.8333333333333334,0.5263157894736842,0.4,0.75,0.05263157894736842,,,0.2647058823529412,0.4444444444444444,0.20588235294117646,0.2857142857142857,0.2222222222222222,4.0,3.0,1.0,3.0,1.0,1.0,0.09090909090909091,0.045454545454545456,0.06944444444444445,0.012345679012345678,0.0125,,,,,,,,,,,True,
201935,1610612745,James Harden,James Harden,201935,HOU,70252.0,1171,97,2334,2345,635,673,316,4679,103.0,174.0,6.0,15.0,26.0,45.0,27.0,89.0,45.0,108.0,217.0,175.0,371.0,247.0,288.0,878.0,2500,13.0,30.0,74.0,44.0,95.0,71.0,219.0,56.0,294.0,10.0,216.0,39.0,166.0,258.0,132.0,608.0,22.0,65.0,83.0,18.0,166.0,32.0,198.0,39.0,27.0,12.0,101.0,67.0,44.0,4.0,34.0,145.0,39.0,26.0,81.0,11.0,1.0,226.0,1.0,5.0,331.0,20.0,122.0,15.0,14.0,2.0,2.0,9.0,2.0,3.0,16.0,9.0,217.0,634,8.0,13.0,0.16,0.16470588235294117,0.4716981132075472,0.43333333333333335,0.4631578947368421,0.4773462783171521,0.5462962962962963,0.42528735632183906,0.5721854304635762,0.6016949152542372,0.5070093457943925,0.39967637540453077,0.10512129380053908,0.12643678160919541,33.17343173431734,0.696551724137931,0.3157894736842105,0.12116788321167883,0.03531300160513644,0.16883116883116883,0.1383177570093458,0.02938475665748393,0.02027027027027027,0.08121827411167512,0.11231884057971014,0.10476190476190476,0.1507537688442211,0.15503875968992248,0.1968503937007874,0.5625,0.2815533980582524,0.5919540229885057,0.6776315789473685,0.22330097087378642,0.14401294498381878,0.30337078651685395,0.3698630136986301,0.07407407407407407,0.17475728155339806,0.4166666666666667,0.4205607476635514,0.06666666666666667,0.3511326860841424,0.2777777777777778,0.4,0.16666666666666666,0.25862068965517243,0.5777777777777777,0.6812297734627831,0.5055055194805194,0.5024913793103448,0.4925531976744187,0.1945945945945946,0.25792811839323465,0.08428246013667426,0.24943052391799544,7.9657681940700815,25.168421052631583,0.27206512425021423,5.0,30.0,3.0,7.0,2.0,9.0,75.0,8.0,17.0,18.0,70.0,80.0,11.0,24.0,20.0,79.0,108.0,132.0,1.0,75.0,92.0,50.0,42.0,27.0,7.0,10.0,8.0,14.0,,3.0,9.0,8.0,17.0,1.0,0.45,0.32388663967611336,0.4583333333333333,0.25316455696202533,0.3252032520325203,0.02145922746781116,0.019801980198019802,0.02531645569620253,0.04854368932038835,0.16666666666666666,0.16666666666666666,0.6,0.3456221198156682,0.3488372093023256,0.44,0.12962962962962962,0.42857142857142855,0.6666666666666666,0.3148148148148148,0.47058823529411764,0.625,0.05172413793103448,0.2222222222222222,0.40229885057471265,0.2571428571428571,0.3472222222222222,15.0,,1.0,17.0,22.0,,0.1797752808988764,,,0.024539877300613498,0.08239700374531835,2.0,10.0,2.0,0.008097165991902834,0.009259259259259259,0.009216589861751152,,,,,True,
203991,1610612745,Clint Capela,Clint Capela,203991,HOU,88251.0,1471,99,2963,2983,868,923,410,5946,212.0,335.0,70.0,113.0,61.0,96.0,19.0,60.0,,1.0,1.0,231.0,396.0,1.0,80.0,542.0,3148,76.0,131.0,169.0,65.0,113.0,38.0,168.0,308.0,154.0,106.0,,46.0,33.0,47.0,24.0,108.0,132.0,117.0,161.0,22.0,300.0,194.0,494.0,59.0,36.0,23.0,30.0,14.0,30.0,1.0,16.0,60.0,11.0,103.0,190.0,5.0,20.0,147.0,9.0,1.0,211.0,19.0,78.0,37.0,91.0,1.0,1.0,68.0,1.0,22.0,92.0,57.0,168.0,867,24.0,15.0,0.6666666666666666,0.8651685393258427,0.5833333333333334,0.5801526717557252,0.5752212389380531,0.5818639798488665,0.5801526717557252,0.5701754385964912,0.5496957403651116,0.5633333333333334,0.5121951219512195,0.0025188916876574307,0.11616161616161616,0.11044776119402985,16.03252977054894,0.5,0.27848101265822783,0.18442153493699887,0.16176470588235295,0.23260437375745527,0.20203488372093023,0.1363962670495334,0.20918367346938777,0.13671875,0.15160349854227406,0.22382671480144403,0.1857707509881423,0.2536873156342183,0.18902439024390244,0.6195652173913043,0.8438287153652393,0.6328358208955224,0.7114093959731543,0.6698113207547169,0.15113350125944586,0.31666666666666665,0.37254901960784315,0.631578947368421,0.0025188916876574307,,,,0.0025188916876574307,0.8625954198473282,0.6194690265486725,0.18571428571428572,0.8421052631578947,0.6354166666666666,0.8463476070528967,0.6189896464646463,0.6029231481481482,0.6230132743362832,0.17105263157894737,0.17142857142857143,0.3118081180811808,0.30996309963099633,1.9472222222222229,50.1,0.29294633817077287,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,14.0,11.0,3.0,5.0,4.0,58.0,26.0,6.0,1.0,3.0,13.0,4.0,,7.0,,,,,,0.10051993067590988,0.09414758269720101,0.22033898305084745,,,,,,,,,,,,,,,,0.008771929824561403,,,17.0,4.0,21.0,3.0,,,0.15,0.02564102564102564,0.08928571428571429,0.11413043478260869,,,8.0,,,,,4.0,1.0,3.0,,True,
201951,1610612745,Ty Lawson,Ty Lawson,201951,HOU,27116.0,452,-61,937,933,324,335,132,1870,9.0,23.0,,2.0,1.0,4.0,5.0,14.0,5.0,30.0,30.0,19.0,67.0,41.0,13.0,93.0,1014,,3.0,3.0,4.0,21.0,8.0,25.0,8.0,30.0,,29.0,5.0,39.0,66.0,29.0,159.0,3.0,12.0,17.0,2.0,31.0,7.0,38.0,18.0,9.0,9.0,25.0,20.0,9.0,,5.0,34.0,15.0,8.0,33.0,,,26.0,1.0,1.0,21.0,1.0,10.0,1.0,,,,,,,,,25.0,323,2.0,1.0,0.21052631578947367,0.21052631578947367,0.2835820895522388,,0.19047619047619047,0.37037037037037035,0.21428571428571427,0.22972972972972974,0.3940677966101695,0.21428571428571427,0.2840909090909091,0.37962962962962965,0.07462686567164178,0.17391304347826086,13.983440662373505,0.7352941176470589,0.06451612903225806,0.06746031746031746,0.010714285714285714,0.07407407407407407,0.07004830917874397,0.014830508474576272,0.008264462809917356,0.021739130434782608,0.06382978723404255,0.06666666666666667,0.07352941176470588,0.04854368932038835,0.11864406779661017,,0.21296296296296297,0.391304347826087,0.47368421052631576,0.2222222222222222,0.12962962962962962,0.35714285714285715,0.35714285714285715,,0.2777777777777778,0.16666666666666666,0.1724137931034483,0.4,0.2777777777777778,0.2857142857142857,,,0.10810810810810811,0.25,0.5925925925925926,0.485657476635514,,0.46276666666666677,0.08547008547008547,0.13157894736842105,0.03225806451612903,0.26881720430107525,10.711940298507463,25.746341463414637,0.3457844183564568,2.0,11.0,,,1.0,5.0,12.0,1.0,4.0,2.0,11.0,14.0,1.0,4.0,3.0,16.0,30.0,12.0,1.0,12.0,27.0,15.0,12.0,7.0,3.0,4.0,,8.0,,,2.0,,,,0.7142857142857143,0.34146341463414637,0.25,0.1875,0.35,0.020833333333333332,0.014492753623188406,,0.10185185185185185,0.18181818181818182,0.18181818181818182,1.0,0.4,0.4,0.6666666666666666,,,,0.5714285714285714,0.25,1.0,0.13513513513513514,0.2,0.2972972972972973,0.18181818181818182,0.41379310344827586,,,1.0,2.0,,,,,,0.037037037037037035,,,,,,0.03333333333333333,,,,,1.0,True,
201977,1610612745,Marcus Thornton,Marcus Thornton,201977,HOU,18838.0,314,13,655,653,209,228,86,1308,16.0,34.0,6.0,9.0,4.0,8.0,16.0,30.0,10.0,19.0,67.0,42.0,83.0,85.0,26.0,188.0,689,9.0,14.0,34.0,9.0,19.0,6.0,33.0,24.0,60.0,6.0,66.0,3.0,13.0,25.0,13.0,62.0,9.0,10.0,9.0,,19.0,12.0,31.0,14.0,8.0,6.0,7.0,4.0,7.0,,3.0,14.0,3.0,14.0,31.0,2.0,3.0,18.0,,,28.0,1.0,10.0,3.0,1.0,,,1.0,,,1.0,,33.0,208,3.0,3.0,0.2857142857142857,0.3076923076923077,0.5060240963855421,0.6428571428571429,0.47368421052631576,0.48214285714285715,0.6818181818181818,0.3375,0.5193370165745856,0.7083333333333334,0.38372093023255816,0.5059523809523809,0.03614457831325301,,26.069518716577537,0.5,,0.047619047619047616,0.04891304347826087,0.09433962264150944,0.06440677966101695,0.03821656050955414,0.03529411764705882,0.06896551724137931,0.030303030303030304,0.05714285714285714,0.05660377358490566,0.10294117647058823,0.07894736842105263,,0.20238095238095238,0.47058823529411764,0.47058823529411764,0.4375,0.17857142857142858,0.5333333333333333,0.5925925925925926,0.1875,0.1130952380952381,0.5263157894736842,0.5263157894736842,0.2,0.39880952380952384,0.4090909090909091,0.6666666666666666,0.16666666666666666,0.2,0.5,0.7083333333333334,0.518071818181818,0.549653125,0.5062486486486486,0.06179775280898876,0.10869565217391304,0.18085106382978725,0.17553191489361702,8.279518072289155,25.302352941176473,0.3190839694656489,9.0,18.0,1.0,2.0,1.0,2.0,17.0,3.0,6.0,2.0,19.0,26.0,4.0,8.0,3.0,21.0,66.0,12.0,1.0,17.0,12.0,9.0,3.0,,,3.0,4.0,2.0,2.0,,,2.0,,,0.8461538461538461,0.3058823529411765,0.5,0.14285714285714285,0.30952380952380953,0.023076923076923078,0.020833333333333332,0.042105263157894736,0.10714285714285714,0.5,0.5,1.0,0.2537313432835821,0.2537313432835821,0.7647058823529411,0.09090909090909091,0.5,1.0,0.2727272727272727,0.5,1.0,0.05,0.5,0.475,0.10526315789473684,0.25757575757575757,4.0,,,,1.0,,0.1,,0.04878048780487805,0.029411764705882353,0.011627906976744186,,,,,,,,,,,True,
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,7010.0,117,52,242,251,122,150,29,493,9.0,15.0,3.0,5.0,5.0,5.0,2.0,5.0,1.0,2.0,7.0,12.0,22.0,13.0,13.0,52.0,230,3.0,5.0,9.0,7.0,9.0,8.0,28.0,12.0,12.0,6.0,7.0,1.0,5.0,6.0,2.0,13.0,4.0,5.0,11.0,,16.0,8.0,24.0,2.0,2.0,,2.0,1.0,4.0,,1.0,6.0,3.0,5.0,20.0,1.0,2.0,13.0,,,18.0,1.0,9.0,,2.0,,,2.0,,,2.0,1.0,28.0,122,6.0,,0.5,0.6666666666666666,0.5454545454545454,0.6,0.7777777777777778,0.5571428571428572,0.6,0.5882352941176471,0.5930232558139535,0.75,0.6666666666666666,0.37142857142857144,0.045454545454545456,0.06666666666666667,17.375886524822697,0.3333333333333333,,0.13414634146341464,0.06779661016949153,0.09433962264150944,0.11851851851851852,0.07692307692307693,0.07692307692307693,0.09090909090909091,0.0967741935483871,0.15384615384615385,0.16,0.08571428571428572,0.1111111111111111,0.5,0.42857142857142855,0.6,0.6428571428571429,0.5555555555555556,0.14285714285714285,0.4,0.4,,0.05714285714285714,0.5,0.5,1.0,0.2,1.0,0.6,,0.29411764705882354,1.0,0.8,0.5823257142857143,0.5503,0.5946294117647059,0.20930232558139536,0.3,0.17307692307692307,0.5384615384615384,3.7363636363636363,24.03076923076923,0.5041322314049587,2.0,6.0,,,1.0,4.0,3.0,,,1.0,4.0,5.0,,,2.0,8.0,12.0,3.0,,3.0,1.0,,1.0,1.0,2.0,4.0,1.0,,,2.0,,1.0,1.0,,0.8,0.38461538461538464,,0.25,0.38461538461538464,0.08888888888888889,0.12121212121212122,0.058823529411764705,0.17142857142857143,0.3333333333333333,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,0.23529411764705882,0.25,0.23529411764705882,0.25,0.42857142857142855,3.0,,,,,,,,,,,,,,,,,,,,,True,
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,56583.0,943,101,1859,1871,424,495,267,3730,38.0,68.0,8.0,17.0,8.0,11.0,5.0,21.0,8.0,36.0,91.0,51.0,125.0,161.0,41.0,323.0,2031,9.0,21.0,46.0,13.0,23.0,18.0,80.0,54.0,48.0,10.0,91.0,14.0,34.0,57.0,25.0,137.0,15.0,34.0,49.0,5.0,88.0,21.0,109.0,64.0,52.0,12.0,21.0,15.0,14.0,,6.0,35.0,4.0,18.0,53.0,1.0,2.0,44.0,1.0,4.0,54.0,3.0,23.0,5.0,10.0,,,7.0,1.0,2.0,10.0,4.0,80.0,423,4.0,4.0,0.5294117647058824,0.5869565217391305,0.408,0.42857142857142855,0.5652173913043478,0.493006993006993,0.5833333333333334,0.5344827586206896,0.5192926045016077,0.5897435897435898,0.5714285714285714,0.5629370629370629,0.112,0.17647058823529413,15.883977900552487,0.6,0.11904761904761904,0.0914179104477612,0.028901734104046242,0.11295681063122924,0.0991636798088411,0.020618556701030927,0.032388663967611336,0.01775147928994083,0.07804878048780488,0.07777777777777778,0.12582781456953643,0.09900990099009901,0.1414141414141414,0.4,0.23776223776223776,0.5588235294117647,0.6785714285714286,0.5263157894736842,0.07342657342657342,0.23809523809523808,0.25,0.4,0.1258741258741259,0.2222222222222222,0.22857142857142856,0.625,0.3181818181818182,0.4722222222222222,0.47058823529411764,0.25,0.1896551724137931,0.7272727272727273,0.8006993006993007,0.5609746503496501,0.5711846153846154,0.537076724137931,0.0784313725490196,0.15862068965517243,0.14241486068111456,0.2476780185758514,7.246400000000001,24.275155279503103,0.2280796126949973,26.0,70.0,4.0,6.0,7.0,16.0,34.0,4.0,9.0,5.0,19.0,60.0,8.0,15.0,12.0,35.0,156.0,24.0,,34.0,23.0,16.0,7.0,7.0,2.0,3.0,,6.0,2.0,2.0,4.0,3.0,,,0.8666666666666667,0.37267080745341613,0.5333333333333333,0.34285714285714286,0.37267080745341613,0.00847457627118644,0.004424778761061947,,0.24475524475524477,0.37142857142857144,0.37142857142857144,0.9230769230769231,0.37362637362637363,0.37362637362637363,0.8235294117647058,0.16666666666666666,0.6666666666666666,1.0,0.25,0.4444444444444444,1.0,0.27586206896551724,0.4375,0.3275862068965517,0.2631578947368421,0.37362637362637363,4.0,3.0,1.0,3.0,1.0,,0.047619047619047616,0.03225806451612903,0.038834951456310676,0.015625,0.006211180124223602,,1.0,1.0,,0.027777777777777776,,1.0,,1.0,,True,
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,39111.0,652,99,1284,1305,258,297,176,2589,21.0,36.0,4.0,7.0,4.0,8.0,17.0,39.0,7.0,15.0,75.0,45.0,90.0,112.0,16.0,235.0,1351,6.0,12.0,36.0,8.0,18.0,5.0,33.0,32.0,58.0,4.0,74.0,10.0,54.0,69.0,41.0,153.0,7.0,29.0,32.0,,61.0,20.0,81.0,33.0,17.0,16.0,21.0,16.0,18.0,,5.0,39.0,8.0,15.0,72.0,,2.0,29.0,,8.0,25.0,1.0,11.0,2.0,7.0,1.0,1.0,3.0,,4.0,8.0,5.0,33.0,258,6.0,1.0,0.35555555555555557,0.37209302325581395,0.5,0.5,0.4444444444444444,0.5420792079207921,0.5892857142857143,0.3783783783783784,0.5490654205607477,0.6,0.4024390243902439,0.5544554455445545,0.1111111111111111,0.1388888888888889,17.00268817204301,0.5384615384615384,,0.08443271767810026,0.020588235294117647,0.13122171945701358,0.10166666666666667,0.033101045296167246,0.01910828025477707,0.024793388429752067,0.0880503144654088,0.061946902654867256,0.102803738317757,0.12738853503184713,0.140625,0.625,0.1782178217821782,0.5833333333333334,0.6774193548387096,0.47619047619047616,0.19306930693069307,0.4358974358974359,0.5,0.29411764705882354,0.07425742574257425,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.3712871287128713,0.25,0.5714285714285714,,0.21621621621621623,0.5,0.7326732673267327,0.5186407960199004,0.5031638888888889,0.5188666666666666,0.05188679245283019,0.11,0.15319148936170213,0.14042553191489363,7.079999999999999,24.69910714285714,0.20093457943925233,11.0,37.0,,6.0,2.0,8.0,32.0,7.0,10.0,2.0,11.0,43.0,7.0,16.0,4.0,19.0,96.0,33.0,1.0,32.0,15.0,14.0,1.0,8.0,5.0,12.0,2.0,11.0,2.0,3.0,2.0,2.0,,,0.7441860465116279,0.38392857142857145,0.4375,0.21052631578947367,0.38738738738738737,0.05128205128205128,0.05555555555555555,0.019801980198019802,0.18316831683168316,0.2972972972972973,0.2972972972972973,1.0,0.4266666666666667,0.4266666666666667,0.65625,0.21428571428571427,,,0.35714285714285715,0.7,0.8571428571428571,0.21621621621621623,0.25,0.2972972972972973,0.18181818181818182,0.43243243243243246,3.0,1.0,2.0,2.0,,,0.1282051282051282,0.014492753623188406,0.016129032258064516,0.041666666666666664,,,2.0,,,,,,,,,True,
