EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,BadPassSteals,BadPassTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceTurnovers,DefensiveGoaltends,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Loose Ball Fouls,LongMidRangePctBlocked,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,Charge Fouls,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
1626273,1610612747,Marcelo Huertas,Marcelo Huertas,1626273,LAL,13751.0,229,-22.0,428,436,110,126,59,864,8.0,16.0,,,3.0,6.0,15.0,30,4.0,13.0,18.0,4.0,27.0,59,19.0,10,82,464,1.0,2.0,,2.0,7.0,15.0,4.0,2.0,22,16.0,38.0,,14.0,7.0,33.0,8.0,41.0,4.0,4.0,22.0,6.0,90.0,,,11.0,12.0,,23,,23,5.0,,16.0,3.0,3.0,,2.0,,19.0,6.0,7.0,16,11,1.0,2.0,11,2.0,4,2.0,2.0,,,2.0,2.0,,,,22,110,1.0,0.2962962962962963,0.2962962962962963,0.4576271186440678,0.5,0.4666666666666667,0.46153846153846156,0.2,0.5263157894736842,0.4875,0.2,0.5263157894736842,0.24358974358974358,0.11864406779661017,0.3125,0.06666666666666667,19.919517102615696,0.8421052631578947,,0.09090909090909091,,0.13095238095238096,,0.10648148148148148,,,,,,,0.047619047619047616,0.046511627906976744,0.1702127659574468,0.109375,0.2,1.0,0.20512820512820512,0.5,0.7272727272727273,0.375,0.38461538461538464,0.5,0.5357142857142857,0.26666666666666666,0.16666666666666666,0.3076923076923077,0.3076923076923077,0.25,0.23076923076923078,,,,0.3157894736842105,0.5,0.21052631578947367,0.44871794871794873,0.4556520270270271,0.43918750000000006,0.47773333333333334,0.05,0.06557377049180328,0.024390243902439025,0.2682926829268293,9.00169491525424,31.42105263157895,0.2570093457943925,,1.0,,,,,6.0,3.0,2.0,6.0,,3.0,2.0,12.0,6.0,6.0,,5.0,,5.0,14.0,,,,1.0,,,5.0,,,,0.6666666666666666,0.3157894736842105,,0.5,0.4,,,,0.01282051282051282,,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.6,,,0.5,0.42857142857142855,,,2.0,,,,,4.0,,,,,,,True,,,,,
203527,1610612747,Ryan Kelly,Ryan Kelly,203527,LAL,3839.0,64,21.0,124,128,48,42,15,252,4.0,8.0,1.0,3.0,2.0,4.0,,4,6.0,10.0,3.0,2.0,10.0,22,3.0,10,33,115,1.0,5.0,3.0,5.0,4.0,10.0,2.0,2.0,10,14.0,6.0,2.0,3.0,1.0,,2.0,2.0,2.0,,,,6.0,,3.0,3.0,10.0,1.0,14,4.0,18,5.0,1.0,2.0,,,,1.0,,2.0,1.0,4.0,5,9,,,13,1.0,7,1.0,1.0,,,1.0,1.0,,,,10,48,,0.7,0.7777777777777778,0.45454545454545453,0.2,0.4,0.46,0.2,0.3333333333333333,0.532258064516129,0.4166666666666667,0.38461538461538464,0.12,0.045454545454545456,,,23.571428571428573,1.0,0.2,0.2222222222222222,0.06382978723404255,0.13043478260869565,,0.19117647058823528,0.04918032786885246,0.1111111111111111,0.05263157894736842,,,,0.2,0.26666666666666666,0.2,0.17647058823529413,,1.0,0.32,0.5,0.5,0.75,0.16,,,,0.4,0.6,0.6666666666666666,0.6666666666666666,0.12,0.6,0.3333333333333333,,0.3333333333333333,0.5,0.16666666666666666,0.44,0.45741200000000004,0.4744400000000001,0.4297,0.22580645161290322,0.25,0.15151515151515152,0.30303030303030304,11.340909090909092,25.53333333333333,0.3870967741935484,,,,,,,1.0,,,1.0,,,,3.0,,1.0,,,1.0,4.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,0.08333333333333333,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,,,,,,,,,1.0,0.1,,,1.0,0.16666666666666666,True,,,,,
1626148,1610612747,Anthony Brown,Anthony Brown,1626148,LAL,1086.0,18,7.0,33,36,21,6,6,69,,,,,,,,1,,,,,,1,3.0,2,5,30,,1.0,,,,,2.0,,3,,,,,1.0,,,,,,,,,,,,,1.0,1,,1,,,,,,,,,,,,1,1,,,2,,1,,,,,,,,,,3,21,,,,,,,0.375,,0.75,0.5,,0.75,0.75,1.0,,1.0,12.5,,0.5,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,0.75,0.5082375,,0.533625,0.2,0.5,,0.6,10.6,24.0,0.6363636363636364,1.0,3.0,,,1.0,2.0,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,True,,,,,
201579,1610612747,Roy Hibbert,Roy Hibbert,201579,LAL,11642.0,194,-81.0,377,388,79,96,55,765,7.0,10.0,1.0,2.0,2.0,2.0,3.0,12,9.0,20.0,,,19.0,42,,16,54,425,1.0,4.0,13.0,15.0,4.0,4.0,,5.0,13,28.0,10.0,2.0,,1.0,7.0,5.0,12.0,2.0,3.0,2.0,5.0,29.0,4.0,14.0,15.0,13.0,7.0,35,18.0,53,4.0,,6.0,1.0,4.0,,2.0,,10.0,2.0,20.0,28,16,4.0,,20,,7,9.0,7.0,1.0,1.0,9.0,6.0,,1.0,,13,79,,0.7368421052631579,0.7777777777777778,0.4523809523809524,0.25,1.0,0.4523809523809524,0.25,1.0,0.5192307692307693,0.625,0.9285714285714286,,0.023809523809523808,,,14.09090909090909,0.6,0.4666666666666667,0.10655737704918032,0.0880503144654088,0.21428571428571427,0.07142857142857142,0.14583333333333334,0.08372093023255814,0.1206896551724138,0.0425531914893617,0.09259259259259259,0.1,,0.10869565217391304,0.05555555555555555,0.15,0.16326530612244897,0.3333333333333333,0.6666666666666666,0.23809523809523808,0.7,0.7,0.7142857142857143,0.2857142857142857,0.25,0.25,0.6666666666666666,0.47619047619047616,0.45,0.47368421052631576,0.7777777777777778,,0.5,0.5,,0.5,1.0,,0.23809523809523808,0.46689761904761906,0.5852666666666667,0.65845,0.14285714285714285,0.14285714285714285,0.2777777777777778,0.24074074074074073,11.176190476190476,,0.20954907161803712,,,,,,,,,,,,,,,,,,,1.0,4.0,4.0,,,2.0,,1.0,,,,3.0,3.0,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.05,,,,,True,,,,,
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,2261.0,38,16.0,74,74,28,13,11,148,1.0,2.0,,1.0,1.0,2.0,2.0,6,1.0,2.0,,,4.0,10,,5,13,67,,1.0,2.0,2.0,1.0,4.0,,3.0,5,8.0,,,,,1.0,2.0,3.0,2.0,,,1.0,8.0,,3.0,2.0,2.0,2.0,6,3.0,9,1.0,,1.0,,2.0,,,,3.0,2.0,5.0,7,3,,,6,,2,1.0,1.0,,,1.0,1.0,1.0,,,5,28,,1.0,1.0,0.4,,0.25,0.4,,0.25,0.5,0.5,0.4166666666666667,,,,,18.39080459770115,0.3333333333333333,1.0,0.09523809523809523,0.1,0.13333333333333333,,0.1111111111111111,0.07894736842105263,0.09090909090909091,0.16666666666666666,,,,,0.16666666666666666,0.08333333333333333,0.16666666666666666,,1.0,0.2,0.5,0.5,1.0,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,,1.0,,,0.5,0.5,,0.2,0.42146999999999996,0.4496,0.446025,0.16666666666666666,0.16666666666666666,0.15384615384615385,0.38461538461538464,8.02,,0.3783783783783784,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,
101138,1610612747,Brandon Bass,Brandon Bass,101138,LAL,66256.0,1104,-56.0,2221,2210,653,681,257,4431,107.0,162.0,21.0,40.0,39.0,52.0,19.0,49,10.0,39.0,,,136.0,250,,97,369,2452,24.0,47.0,10.0,58.0,47.0,73.0,,26.0,120,206.0,66.0,22.0,,30.0,40.0,19.0,59.0,14.0,5.0,18.0,10.0,137.0,26.0,57.0,59.0,68.0,15.0,142,84.0,226,30.0,9.0,13.0,4.0,22.0,3.0,5.0,3.0,35.0,10.0,66.0,111,92,9.0,2.0,115,16.0,60,44.0,25.0,2.0,17.0,44.0,27.0,,2.0,4.0,117,640,8.0,0.7573529411764706,0.824,0.544,0.5106382978723404,0.6438356164383562,0.544,0.5106382978723404,0.6438356164383562,0.615,0.5686274509803921,0.6818181818181818,,0.12,0.15432098765432098,0.10204081632653061,13.301473516527281,0.37142857142857144,0.22388059701492538,0.10725552050473186,0.08623298033282904,0.17302052785923755,0.06483790523690773,0.13025641025641024,0.07815442561205273,0.1271186440677966,0.1,0.036734693877551024,0.07255520504731862,0.03571428571428571,0.12552301255230125,0.09473684210526316,0.0975609756097561,0.18867924528301888,0.11842105263157894,0.6136363636363636,0.648,0.6604938271604939,0.781021897810219,0.7570093457943925,0.196,0.3877551020408163,0.4318181818181818,0.7368421052631579,0.156,0.2564102564102564,0.2564102564102564,0.8,,0.851063829787234,0.525,0.23809523809523808,0.7123287671232876,0.75,,0.648,0.5975999999999997,0.6138742857142857,0.6166205479452057,0.20408163265306123,0.20408163265306123,0.15718157181571815,0.3252032520325203,4.903600000000001,,0.2940117064385412,,,,,,,,,,,,,,,,,,12.0,9.0,21.0,8.0,,,7.0,1.0,1.0,,,,6.0,3.0,,,,,,,,0.10843373493975904,,,,,,,,,,,,,,,,,3.0,3.0,,,,,10.0,,,,1.0,0.018867924528301886,False,1.0,,,,
101150,1610612747,Lou Williams,Lou Williams,101150,LAL,101691.0,1695,-423.0,3423,3421,798,917,391,6844,63.0,112.0,8.0,10.0,14.0,23.0,35.0,94,50.0,116.0,208.0,60.0,148.0,322,281.0,302,886,3918,14.0,22.0,18.0,79.0,40.0,74.0,75.0,76.0,225,90.0,206.0,8.0,206.0,32.0,105.0,39.0,144.0,25.0,14.0,67.0,23.0,327.0,7.0,17.0,45.0,78.0,2.0,125,24.0,149,57.0,12.0,65.0,11.0,31.0,6.0,19.0,5.0,96.0,22.0,58.0,96,221,1.0,8.0,363,16.0,120,16.0,9.0,,7.0,19.0,8.0,,,,223,784,5.0,0.30405405405405406,0.3125,0.45962732919254656,0.6363636363636364,0.5405405405405406,0.4842454394693201,0.7261904761904762,0.5,0.5842175066312998,0.79,0.5994623655913979,0.4660033167495854,0.09937888198757763,0.15178571428571427,0.11702127659574468,22.037853253824217,0.6770833333333334,0.017543859649122806,0.07337723424270931,0.01520572450805009,0.09018036072144289,0.01217391304347826,0.07874519846350832,0.014176018901358535,0.025423728813559324,0.01744186046511628,0.004761904761904762,0.0044742729306487695,0.0390625,0.05449591280653951,0.058997050147492625,0.10644257703081232,0.08877284595300261,0.09482758620689655,0.42105263157894735,0.1857379767827529,0.5625,0.6631578947368421,0.3333333333333333,0.1558872305140962,0.3723404255319149,0.42168674698795183,0.17142857142857143,0.19237147595356552,0.43103448275862066,0.44642857142857145,0.36,0.3449419568822554,0.23809523809523808,0.8,0.125,0.15436241610738255,0.6086956521739131,0.40268456375838924,0.6517412935323383,0.5056618530884809,0.53039,0.49220620689655176,0.21236559139784947,0.28169014084507044,0.08916478555304741,0.25395033860045146,9.535403726708076,25.09572953736654,0.2331288343558282,24.0,73.0,2.0,4.0,2.0,15.0,72.0,16.0,21.0,96.0,11.0,20.0,23.0,186.0,102.0,72.0,3.0,15.0,5.0,45.0,46.0,3.0,2.0,3.0,,10.0,1.0,7.0,38.0,10.0,7.0,0.6458333333333334,0.3416370106761566,0.55,0.30666666666666664,0.34408602150537637,0.010676156583629894,,0.015822784810126583,0.12106135986733002,0.3287671232876712,0.34285714285714286,0.875,0.34615384615384615,0.34615384615384615,0.5694444444444444,0.09523809523809523,0.5,0.38095238095238093,0.10067114093959731,0.13333333333333333,0.35,0.34951456310679613,0.11949685534591195,9.0,5.0,,1.0,0.5625,0.7777777777777778,2.0,3.0,0.034482758620689655,3.0,1.0,,,False,,2.0,0.0410958904109589,,
1626148,1610612747,Anthony Brown,Anthony Brown,1626148,LAL,34834.0,581,-42.0,1159,1161,372,291,141,2320,7.0,18.0,1.0,4.0,1.0,5.0,4.0,14,8.0,23.0,48.0,15.0,19.0,55,67.0,15,110,1215,4.0,10.0,3.0,17.0,4.0,15.0,26.0,10.0,42,26.0,12.0,,48.0,7.0,12.0,7.0,19.0,4.0,3.0,5.0,5.0,45.0,5.0,3.0,24.0,33.0,3.0,60,9.0,69,14.0,3.0,10.0,2.0,5.0,2.0,4.0,1.0,15.0,6.0,19.0,33,17,2.0,1.0,18,1.0,7,4.0,3.0,,1.0,5.0,2.0,,,,42,371,2.0,0.6842105263157895,0.6842105263157895,0.34545454545454546,0.4,0.26666666666666666,0.38934426229508196,0.4117647058823529,0.3902439024390244,0.4230769230769231,0.4722222222222222,0.44680851063829785,0.5491803278688525,0.12727272727272726,0.16666666666666666,0.2857142857142857,10.993176648976497,0.6666666666666666,0.0967741935483871,0.09620991253644315,0.007481296758104738,0.1256544502617801,0.027472527472527472,0.10674157303370786,0.0137221269296741,0.007936507936507936,0.014285714285714285,,0.028169014084507043,0.025,0.07751937984496124,0.09433962264150944,0.12037037037037036,0.14864864864864866,0.046511627906976744,0.4,0.14754098360655737,0.3888888888888889,0.4666666666666667,0.7142857142857143,0.11475409836065574,0.2857142857142857,0.4,1.0,0.1885245901639344,0.34782608695652173,0.34782608695652173,0.5,0.39344262295081966,0.23529411764705882,0.25,,0.12195121951219512,0.2,0.36585365853658536,0.6967213114754098,0.5126532786885247,0.4823875,0.521559756097561,0.0625,0.11475409836065574,0.15454545454545454,0.38181818181818183,10.661818181818184,24.834328358208957,0.32096635030198445,6.0,19.0,1.0,2.0,4.0,11.0,13.0,5.0,4.0,19.0,2.0,7.0,8.0,54.0,3.0,13.0,2.0,2.0,3.0,11.0,6.0,,2.0,,,1.0,1.0,,1.0,2.0,2.0,0.9473684210526315,0.2835820895522388,0.2857142857142857,0.3076923076923077,0.2835820895522388,0.029850746268656716,0.041666666666666664,0.041666666666666664,0.1557377049180328,0.3157894736842105,0.3157894736842105,1.0,0.2708333333333333,0.2826086956521739,0.9230769230769231,0.11764705882352941,0.5,0.29411764705882354,0.2682926829268293,0.36363636363636365,0.26666666666666666,0.2708333333333333,0.014925373134328358,1.0,1.0,,1.0,0.2,1.0,,1.0,,1.0,1.0,1.0,0.02631578947368421,False,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,118751.0,1979,-451.0,3951,3938,852,1023,467,7889,100.0,172.0,10.0,27.0,27.0,43.0,71.0,162,65.0,180.0,281.0,75.0,236.0,514,326.0,125,954,4459,15.0,48.0,14.0,77.0,52.0,123.0,86.0,48.0,248,124.0,348.0,10.0,275.0,41.0,168.0,73.0,241.0,58.0,15.0,94.0,41.0,555.0,8.0,31.0,72.0,113.0,7.0,192,42.0,234,83.0,27.0,107.0,29.0,63.0,9.0,37.0,3.0,170.0,36.0,59.0,127,151,3.0,8.0,171,18.0,75,10.0,6.0,1.0,3.0,10.0,6.0,,,,246,849,14.0,0.2627118644067797,0.2683982683982684,0.4591439688715953,0.3125,0.42276422764227645,0.493452380952381,0.4144736842105263,0.4784688995215311,0.5218818380743983,0.4583333333333333,0.5232067510548524,0.3880952380952381,0.07976653696498054,0.14534883720930233,0.08641975308641975,24.157929957617668,0.6294117647058823,0.05384615384615385,0.09938434476693052,0.02343159486016629,0.11594202898550725,0.011695906432748537,0.10523321956769056,0.01943198804185351,0.03217821782178218,0.026004728132387706,0.014112903225806451,0.012389380530973451,0.008403361344537815,0.06004618937644342,0.10946745562130178,0.1366120218579235,0.1228813559322034,0.09395973154362416,0.6,0.20476190476190476,0.5813953488372093,0.6802721088435374,0.34,0.19285714285714287,0.4382716049382716,0.4797297297297297,0.2112676056338028,0.21428571428571427,0.3611111111111111,0.3651685393258427,0.2,0.3345238095238095,0.35526315789473684,0.37037037037037035,0.3,0.20574162679425836,0.627906976744186,0.3588516746411483,0.5928571428571429,0.49465536144578315,0.51829406779661,0.49002089552238803,0.08777777777777777,0.13134851138353765,0.08071278825995808,0.259958071278826,9.634241245136188,25.59662576687117,0.21564160971905846,16.0,45.0,,3.0,2.0,11.0,103.0,25.0,30.0,119.0,11.0,28.0,32.0,243.0,114.0,103.0,4.0,33.0,16.0,56.0,70.0,4.0,3.0,8.0,,7.0,1.0,1.0,4.0,14.0,11.0,0.680672268907563,0.36503067484662577,0.39285714285714285,0.37209302325581395,0.371875,0.012269938650306749,0.014234875444839857,0.037037037037037035,0.05357142857142857,0.35555555555555557,0.35555555555555557,0.875,0.3665480427046263,0.37184115523465705,0.6504854368932039,0.039473684210526314,,0.32894736842105265,0.05263157894736842,0.18181818181818182,0.4,0.37454545454545457,0.0121580547112462,11.0,9.0,,,0.44,0.7272727272727273,6.0,3.0,0.011111111111111112,,,3.0,0.03125,False,2.0,,,1.0,
1626204,1610612747,Larry Nance Jr.,Larry Nance Jr.,1626204,LAL,62319.0,1039,-75.0,2077,2062,435,544,240,4139,87.0,123.0,25.0,40.0,18.0,26.0,15.0,41,33.0,76.0,4.0,3.0,135.0,240,6.0,27,300,2240,28.0,48.0,4.0,60.0,24.0,44.0,4.0,7.0,55,204.0,66.0,32.0,3.0,15.0,21.0,16.0,37.0,11.0,5.0,9.0,9.0,90.0,32.0,46.0,54.0,104.0,15.0,173,81.0,254,46.0,15.0,16.0,4.0,17.0,1.0,6.0,3.0,33.0,3.0,54.0,104,50,6.0,1.0,40,4.0,16,17.0,15.0,,2.0,17.0,9.0,1.0,,1.0,55,433,8.0,0.7555555555555555,0.8571428571428571,0.5625,0.5833333333333334,0.5454545454545454,0.5548780487804879,0.5714285714285714,0.5,0.5681818181818182,0.5769230769230769,0.5188679245283019,0.024390243902439025,0.0625,0.08943089430894309,0.0975609756097561,12.601106853980419,0.48484848484848486,0.189873417721519,0.15950920245398773,0.07022900763358779,0.1806020066889632,0.09523809523809523,0.1661409043112513,0.07870837537840565,0.0861244019138756,0.052083333333333336,0.07086614173228346,0.08239700374531835,0.14492753623188406,0.11555555555555555,0.16908212560386474,0.19545454545454546,0.17488789237668162,0.19736842105263158,0.5294117647058824,0.5,0.7073170731707317,0.7767857142857143,0.7011494252873564,0.16666666666666666,0.36585365853658536,0.40540540540540543,0.6,0.3089430894308943,0.4342105263157895,0.4342105263157895,0.9696969696969697,0.016260162601626018,0.8163265306122449,0.625,0.2,0.5416666666666666,0.6923076923076923,0.0625,0.524390243902439,0.560681224489796,0.6249234375000001,0.5724595744680852,0.06201550387596899,0.06349206349206349,0.2,0.18333333333333332,7.709583333333331,30.3,0.20943668753009148,1.0,2.0,,,,1.0,,1.0,,1.0,,1.0,,3.0,,,,3.0,6.0,31.0,10.0,,4.0,7.0,3.0,1.0,,,,6.0,4.0,1.0,0.16666666666666666,,,0.2,,,0.06521739130434782,0.008130081300813009,0.5,0.5,1.0,,,,,,0.02040816326530612,0.020833333333333332,,,,,,3.0,1.0,,,,1.0,12.0,,,,3.0,0.05555555555555555,False,,,,,
203135,1610612747,Robert Sacre,Robert Sacre,203135,LAL,16944.0,282,-49.0,576,574,146,211,82,1150,13.0,28.0,4.0,8.0,1.0,4.0,8.0,23,6.0,14.0,,,27.0,65,,20,74,616,6.0,11.0,5.0,17.0,4.0,14.0,,11.0,19,36.0,18.0,10.0,,9.0,7.0,4.0,11.0,3.0,1.0,2.0,3.0,26.0,9.0,18.0,8.0,19.0,7.0,34,29.0,63,3.0,1.0,3.0,,6.0,2.0,1.0,,9.0,2.0,29.0,36,23,2.0,,32,,11,9.0,8.0,,1.0,9.0,4.0,,1.0,,19,146,2.0,0.6666666666666666,0.8181818181818182,0.4153846153846154,0.5454545454545454,0.2857142857142857,0.4153846153846154,0.5454545454545454,0.2857142857142857,0.4567901234567901,0.5,0.41304347826086957,,0.13846153846153847,0.25,0.08695652173913043,13.493253373313344,0.3333333333333333,0.2692307692307692,0.12337662337662338,0.09230769230769231,0.08247422680412371,0.0891089108910891,0.10756972111553785,0.09121621621621621,0.058823529411764705,0.11940298507462686,0.1,0.0641025641025641,0.17391304347826086,0.11764705882352941,0.125,0.12727272727272726,0.10666666666666667,,0.4444444444444444,0.4307692307692308,0.4642857142857143,0.6190476190476191,0.7692307692307693,0.35384615384615387,0.34782608695652173,0.38095238095238093,0.375,0.2153846153846154,0.42857142857142855,0.42857142857142855,0.8333333333333334,,0.7272727272727273,0.5,0.25,0.2857142857142857,0.25,,0.4307692307692308,0.4644061538461539,0.48825,0.4567071428571429,0.14473684210526316,0.14473684210526316,0.22972972972972974,0.25675675675675674,7.506153846153848,,0.2534722222222222,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,2.0,3.0,2.0,,,,,5.0,5.0,,,,,,,,0.06896551724137931,,,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,2.0,0.08333333333333333,False,,,,,
203527,1610612747,Ryan Kelly,Ryan Kelly,203527,LAL,24348.0,406,-21.0,824,829,263,260,97,1653,16.0,35.0,4.0,8.0,6.0,13.0,12.0,30,12.0,25.0,25.0,9.0,40.0,90,34.0,27,119,848,8.0,14.0,9.0,25.0,16.0,29.0,11.0,12.0,50,58.0,22.0,6.0,23.0,11.0,13.0,5.0,18.0,4.0,1.0,9.0,2.0,41.0,6.0,11.0,28.0,46.0,12.0,86,17.0,103,8.0,1.0,7.0,2.0,9.0,3.0,5.0,,16.0,5.0,20.0,34,35,2.0,3.0,41,5.0,19,9.0,6.0,,3.0,9.0,7.0,1.0,,1.0,50,263,1.0,0.725,0.7837837837837838,0.4444444444444444,0.5714285714285714,0.5517241379310345,0.3709677419354839,0.5,0.475,0.41901408450704225,0.625,0.5319148936170213,0.27419354838709675,0.12222222222222222,0.17142857142857143,0.16666666666666666,16.88034188034188,0.4375,0.4,0.18181818181818182,0.04296875,0.2153846153846154,0.040268456375838924,0.19321148825065274,0.04197530864197531,0.041237113402061855,0.05319148936170213,0.03076923076923077,0.047619047619047616,0.022727272727272728,0.17647058823529413,0.16049382716049382,0.20689655172413793,0.22429906542056074,0.17391304347826086,0.7777777777777778,0.28225806451612906,0.45714285714285713,0.5517241379310345,0.6875,0.24193548387096775,0.4,0.48,0.6666666666666666,0.20161290322580644,0.48,0.48,0.8333333333333334,0.20161290322580644,0.5,0.5,0.25,0.325,0.46153846153846156,0.225,0.5564516129032258,0.4900241803278689,0.4690000000000001,0.5055486842105263,0.13768115942028986,0.18269230769230768,0.21008403361344538,0.42016806722689076,8.44888888888889,26.523529411764706,0.3191747572815534,1.0,9.0,,1.0,,2.0,3.0,1.0,2.0,4.0,,2.0,2.0,12.0,,3.0,1.0,2.0,2.0,7.0,2.0,,,2.0,2.0,1.0,,,,4.0,4.0,1.0,0.11764705882352941,,0.18181818181818182,0.125,0.029411764705882353,,0.031746031746031744,0.07258064516129033,0.1111111111111111,0.125,1.0,0.12,0.12,1.0,0.0625,,0.0625,0.05,,0.2222222222222222,0.13043478260869565,,,,,,,,2.0,1.0,,,,,,False,1.0,,0.1111111111111111,,
