EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,HeaveAttempts,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,PtsPutbacks,Fg3aBlocked,FTDefRebounds,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,on
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,141.0,2,6.0,5,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1891,1610612745,Jason Terry,Jason Terry,1891,HOU,16887.0,281,49.0,573,563,1136,117.0,117.0,64.0,4.0,8.0,7.0,11.0,2.0,5.0,12.0,34.0,5.0,4.0,8.0,12.0,30.0,2.0,3.0,3.0,6.0,13.0,24.0,24.0,64.0,4.0,102.0,607.0,1.0,2.0,2.0,8.0,8.0,2.0,2.0,7.0,14.0,2.0,27.0,12.0,14.0,60.0,12.0,30.0,12.0,1.0,14.0,8.0,22.0,6.0,2.0,12.0,2.0,52.0,3.0,1.0,6.0,7.0,13.0,4.0,17.0,2.0,10.0,5.0,5.0,6.0,5.0,1.0,6.0,1.0,5.0,12.0,7.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,26.0,108.0,2.0,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.375,0.25,0.5,0.375,0.5416666666666666,0.5,1.0,0.5568181818181818,0.4,0.78125,0.5666666666666667,0.4,0.75,0.7272727272727273,0.041666666666666664,0.09090909090909091,14.701378254211331,1.0,0.047619047619047616,0.006756756756756757,0.05084745762711865,0.02830188679245283,0.04905660377358491,0.015748031496062992,0.014084507042253521,0.014285714285714285,0.05555555555555555,0.04,0.05555555555555555,0.046511627906976744,0.04819277108433735,0.05714285714285714,0.041666666666666664,1.0,0.09090909090909091,0.5,0.5,0.75,0.125,0.6363636363636364,0.7,0.14285714285714285,0.056818181818181816,0.4,0.4,1.0,0.38636363636363635,0.35294117647058826,0.35294117647058826,0.9166666666666666,0.3409090909090909,0.4,0.4,0.75,0.5,0.3,0.6666666666666666,1.0,0.5,0.5,0.375,0.5,0.8181818181818182,0.4,0.519472159090909,0.49346875000000007,0.47311875,0.022727272727272728,0.041666666666666664,0.015625,0.0784313725490196,0.2647058823529412,8.333333333333334,24.510937499999997,0.20418848167539266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201147,1610612745,Corey Brewer,Corey Brewer,201147,HOU,42506.0,708,-34.0,1443,1461,2904,395.0,447.0,154.0,52.0,90.0,10.0,35.0,8.0,23.0,21.0,61.0,4.0,7.0,20.0,6.0,31.0,1.0,4.0,2.0,11.0,70.0,148.0,27.0,92.0,36.0,257.0,1565.0,2.0,7.0,3.0,8.0,13.0,10.0,22.0,9.0,31.0,21.0,68.0,102.0,38.0,78.0,3.0,27.0,6.0,11.0,37.0,19.0,56.0,11.0,8.0,30.0,2.0,131.0,4.0,6.0,26.0,37.0,63.0,10.0,73.0,1.0,35.0,18.0,17.0,26.0,20.0,6.0,37.0,4.0,19.0,71.0,54.0,2.0,49.0,4.0,,14.0,1.0,11.0,10.0,7.0,11.0,5.0,64.0,383.0,4.0,0.7285714285714285,0.7285714285714285,0.9629629629629629,0.29347826086956524,0.375,0.2903225806451613,0.3068181818181818,0.47297297297297297,0.2857142857142857,0.45454545454545453,0.46041666666666664,0.43333333333333335,0.44339622641509435,0.4904580152671756,0.43333333333333335,0.5230769230769231,0.38333333333333336,0.07432432432432433,0.05714285714285714,18.468190240889438,0.7027027027027027,0.0889423076923077,0.017391304347826087,0.09923664122137404,0.014184397163120567,0.09292035398230089,0.01594896331738437,,0.01015228426395939,0.023529411764705882,0.08928571428571429,0.06976744186046512,0.1092436974789916,0.1111111111111111,0.07317073170731707,0.00819672131147541,0.45454545454545453,0.375,0.5777777777777777,0.6419753086419753,0.8461538461538461,0.14583333333333334,0.2857142857142857,0.30303030303030304,0.3,0.09583333333333334,0.34782608695652173,0.34782608695652173,0.5,0.25416666666666665,0.3442622950819672,0.3442622950819672,1.0,0.12916666666666668,0.1935483870967742,0.1935483870967742,0.8333333333333334,0.26666666666666666,0.26666666666666666,0.25,1.0,0.37735849056603776,0.35,0.20754716981132076,0.18181818181818182,0.7583333333333333,0.2222222222222222,0.5372806382978724,0.48889000000000005,0.519301,0.05976095617529881,0.08860759493670886,0.010752688172043012,0.05058365758754864,0.26459143968871596,5.857432432432431,25.816304347826087,0.27373527373527373,1.0,3.0,8.0,14.0,2.0,4.0,5.0,3.0,11.0,2.0,2.0,2.0,3.0,5.0,1.0,2.0,1.0,4.0,9.0,5.0,1.0,1.0,3.0,1.0,11.0,0.1,0.02654867256637168,0.0410958904109589,0.2,0.3333333333333333,0.5,1.0,0.2641509433962264,0.5714285714285714,,,,,,,,,,,,,,,,,,,,True
201935,1610612745,James Harden,James Harden,201935,HOU,104887.0,1748,184.0,3513,3520,7033,797.0,845.0,421.0,153.0,248.0,41.0,120.0,68.0,161.0,9.0,29.0,7.0,2.0,7.0,109.0,304.0,9.0,28.0,30.0,85.0,262.0,529.0,118.0,333.0,380.0,1258.0,3778.0,19.0,35.0,13.0,35.0,94.0,49.0,110.0,32.0,92.0,121.0,315.0,92.0,432.0,201.0,153.0,304.0,109.0,44.0,213.0,137.0,350.0,79.0,58.0,164.0,10.0,837.0,12.0,21.0,87.0,111.0,230.0,33.0,263.0,12.0,85.0,70.0,15.0,135.0,95.0,40.0,198.0,51.0,54.0,124.0,277.0,8.0,436.0,21.0,5.0,142.0,27.0,38.0,25.0,15.0,27.0,17.0,307.0,778.0,27.0,0.17557251908396945,0.17829457364341086,0.5677966101694916,0.35435435435435436,0.37142857142857144,0.34782608695652173,0.35435435435435436,0.4952741020793951,0.5428571428571428,0.44545454545454544,0.5092807424593968,0.55,0.4801980198019802,0.5925215723873442,0.5986842105263158,0.5864661654135338,0.3863109048723898,0.0831758034026465,0.125,30.97322992244183,0.6818181818181818,0.11178247734138973,0.024193548387096774,0.14262295081967213,0.017518248175182483,0.12351840299438553,0.021249195106245976,0.016304347826086956,0.017897091722595078,0.01680672268907563,0.08997429305912596,0.09364548494983277,0.15737704918032788,0.13253012048192772,0.1641025641025641,0.02810304449648712,0.6296296296296297,0.2877030162412993,0.6169354838709677,0.6954545454545454,0.23529411764705882,0.13921113689095127,0.3416666666666667,0.3904761904761905,0.0975609756097561,0.18677494199535963,0.422360248447205,0.425,0.08823529411764706,0.033642691415313224,0.3103448275862069,0.3103448275862069,0.6666666666666666,0.35266821345707655,0.35855263157894735,0.36212624584717606,0.5596330275229358,0.1,0.4,0.32142857142857145,0.8888888888888888,0.034653465346534656,0.2857142857142857,0.4207920792079208,0.35294117647058826,0.6740139211136891,0.35855263157894735,0.5066824245939676,0.4902511627906977,0.490065099009901,0.1681592039800995,0.21846153846153846,0.07605633802816901,0.07472178060413355,0.2503974562798092,8.141398865784499,25.072672672672674,0.22687161969826358,8.0,20.0,31.0,54.0,4.0,,39.0,26.0,63.0,13.0,1.0,5.0,10.0,2.0,6.0,5.0,10.0,2.0,7.0,15.0,2.0,,7.0,,11.0,0.11290322580645161,0.03614457831325301,0.017857142857142856,0.2857142857142857,0.4,0.5714285714285714,1.0,0.26732673267326734,0.5740740740740741,17.0,8.0,3.0,32.0,28.0,2.0,3.0,1.0,0.009009009009009009,0.006211180124223602,0.009868421052631578,0.32323232323232326,0.125,,,,,,,True
201976,1610612745,Patrick Beverley,Patrick Beverley,201976,HOU,122433.0,2041,136.0,4087,4106,8193,916.0,954.0,489.0,76.0,134.0,42.0,113.0,16.0,37.0,53.0,131.0,18.0,10.0,25.0,71.0,179.0,12.0,21.0,11.0,37.0,134.0,284.0,124.0,310.0,60.0,700.0,4412.0,21.0,36.0,16.0,39.0,95.0,28.0,64.0,21.0,62.0,25.0,144.0,94.0,174.0,312.0,60.0,178.0,71.0,31.0,151.0,88.0,239.0,55.0,33.0,104.0,12.0,566.0,42.0,27.0,82.0,93.0,177.0,73.0,250.0,8.0,94.0,53.0,41.0,47.0,38.0,9.0,92.0,17.0,73.0,234.0,99.0,5.0,87.0,5.0,,30.0,,16.0,22.0,12.0,26.0,14.0,141.0,896.0,11.0,0.35074626865671643,0.3790322580645161,0.8387096774193549,0.4,0.41025641025641024,0.3387096774193548,0.40129449838187703,0.47183098591549294,0.5833333333333334,0.4375,0.5387205387205387,0.6,0.4722222222222222,0.5503937007874016,0.6012658227848101,0.4931506849315068,0.5218855218855218,0.10915492957746478,0.10619469026548672,15.617615467239528,0.5108695652173914,0.07989690721649484,0.02588686481303931,0.11294765840220386,0.05343511450381679,0.09259259259259259,0.0377255330781848,0.028446389496717725,0.05343511450381679,0.05343511450381679,0.08695652173913043,0.06318681318681318,0.0881542699724518,0.11177644710578842,0.11555555555555555,0.02702702702702703,0.5384615384615384,0.2255892255892256,0.5671641791044776,0.6608695652173913,0.3815789473684211,0.19023569023569023,0.37168141592920356,0.4158415841584158,0.3333333333333333,0.06228956228956229,0.43243243243243246,0.43243243243243246,0.25,0.22053872053872053,0.40458015267175573,0.4076923076923077,0.9622641509433962,0.30134680134680136,0.39664804469273746,0.39664804469273746,0.7464788732394366,0.24,0.28,0.5714285714285714,0.8333333333333334,0.1984126984126984,0.4,0.29365079365079366,0.2972972972972973,0.7474747474747475,0.398876404494382,0.524872765598651,0.5093153061224489,0.5083759999999999,0.048465266558966075,0.0970873786407767,,0.1357142857142857,0.2057142857142857,6.377464788732394,24.429677419354835,0.2241252752630291,14.0,20.0,16.0,32.0,4.0,1.0,35.0,22.0,45.0,3.0,5.0,6.0,6.0,12.0,3.0,7.0,3.0,3.0,25.0,8.0,4.0,1.0,10.0,,25.0,0.1417910447761194,0.023376623376623377,0.024875621890547265,0.26666666666666666,0.7,0.2222222222222222,0.75,0.25396825396825395,0.5,5.0,20.0,1.0,2.0,1.0,3.0,,,0.0032258064516129032,,,0.018691588785046728,0.07142857142857142,4.0,0.007633587786259542,0.02127659574468085,,,,True
201951,1610612745,Ty Lawson,Ty Lawson,201951,HOU,7602.0,127,-31.0,254,256,510,59.0,107.0,30.0,4.0,8.0,1.0,5.0,2.0,6.0,,1.0,,,,3.0,10.0,,1.0,,2.0,7.0,19.0,3.0,11.0,6.0,29.0,268.0,1.0,2.0,,1.0,2.0,,2.0,,2.0,3.0,3.0,8.0,6.0,9.0,,10.0,3.0,2.0,10.0,7.0,17.0,1.0,6.0,6.0,,41.0,,,3.0,6.0,9.0,,9.0,,2.0,2.0,,4.0,3.0,1.0,7.0,3.0,6.0,11.0,13.0,1.0,11.0,1.0,,6.0,,,,,,,3.0,59.0,,0.5714285714285714,0.5714285714285714,1.0,0.2727272727272727,,,0.2727272727272727,0.3684210526315789,0.5,,0.38333333333333336,0.3333333333333333,,0.4142857142857143,0.3333333333333333,0.25,0.36666666666666664,0.10526315789473684,,14.482758620689655,0.5714285714285714,0.06451612903225806,,0.08333333333333333,,0.06976744186046512,,,,,0.09090909090909091,,0.07692307692307693,0.06666666666666667,0.16666666666666666,,,0.26666666666666666,0.5,0.6666666666666666,1.0,0.16666666666666666,0.2,0.2,,0.2,0.3333333333333333,0.3333333333333333,,0.03333333333333333,,,,0.3333333333333333,0.3,0.3,1.0,,0.3333333333333333,,,,,0.5,,0.6333333333333333,0.3,0.47679655172413793,0.5981,0.4761333333333333,0.17142857142857143,0.25,,0.06896551724137931,0.10344827586206896,8.189473684210526,26.118181818181814,0.23228346456692914,1.0,1.0,,1.0,,,4.0,2.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,0.25,,,0.3333333333333333,1.0,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,True
2772,1610612745,Trevor Ariza,Trevor Ariza,2772,HOU,98935.0,1649,161.0,3285,3297,6582,740.0,763.0,405.0,79.0,132.0,8.0,30.0,15.0,47.0,49.0,114.0,9.0,10.0,22.0,65.0,174.0,5.0,15.0,9.0,31.0,102.0,209.0,114.0,288.0,76.0,622.0,3567.0,15.0,28.0,9.0,24.0,63.0,21.0,41.0,19.0,53.0,25.0,124.0,110.0,94.0,306.0,36.0,174.0,65.0,24.0,72.0,48.0,120.0,29.0,19.0,53.0,6.0,288.0,12.0,28.0,62.0,84.0,154.0,43.0,197.0,4.0,94.0,71.0,23.0,35.0,29.0,6.0,65.0,11.0,33.0,89.0,66.0,5.0,100.0,4.0,1.0,37.0,3.0,10.0,16.0,8.0,16.0,10.0,121.0,723.0,7.0,0.5392156862745098,0.5789473684210527,0.8947368421052632,0.3958333333333333,0.375,0.3584905660377358,0.3958333333333333,0.4880382775119617,0.5357142857142857,0.5121951219512195,0.5492957746478874,0.5480769230769231,0.526595744680851,0.5710332103321033,0.5625,0.5590909090909091,0.579476861167002,0.11483253588516747,0.2,16.155691815515862,0.5384615384615384,0.08955223880597014,0.033734939759036145,0.10973451327433628,0.01875,0.09713905522288756,0.027210884353741496,0.05027932960893855,0.014388489208633094,0.026905829596412557,0.07428571428571429,0.07876712328767123,0.11824324324324324,0.10526315789473684,0.11891891891891893,0.015748031496062992,0.625,0.2655935613682093,0.5984848484848485,0.6869565217391305,0.569620253164557,0.060362173038229376,0.26666666666666666,0.3333333333333333,0.375,0.09456740442655935,0.3191489361702128,0.32608695652173914,0.4666666666666667,0.22937625754527163,0.4298245614035088,0.4298245614035088,0.9387755102040817,0.3501006036217304,0.3735632183908046,0.3735632183908046,0.8615384615384616,0.17307692307692307,0.28846153846153844,0.3333333333333333,1.0,0.23404255319148937,0.45454545454545453,0.32978723404255317,0.2903225806451613,0.8450704225352113,0.3735632183908046,0.5711018108651913,0.5938878378378378,0.5431702127659576,0.07518796992481203,0.15289256198347106,0.010344827586206896,0.10128617363344052,0.19935691318327975,6.272248803827751,24.354513888888885,0.2252663622526636,14.0,25.0,15.0,25.0,4.0,,13.0,12.0,30.0,3.0,6.0,3.0,10.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,,,7.0,,14.0,0.12878787878787878,0.025974025974025976,0.012195121951219513,0.4807692307692308,0.56,0.4444444444444444,1.0,0.26595744680851063,0.6,6.0,14.0,,8.0,3.0,,1.0,,,0.02127659574468085,,0.08695652173913043,0.2857142857142857,3.0,,0.02054794520547945,,,,True
1626149,1610612745,Montrezl Harrell,Montrezl Harrell,1626149,HOU,6441.0,107,18.0,218,222,440,62.0,80.0,23.0,16.0,18.0,3.0,4.0,1.0,3.0,,,,,,,,,,,,20.0,25.0,,,6.0,46.0,224.0,5.0,5.0,,,10.0,6.0,8.0,,,2.0,14.0,32.0,8.0,,,,,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,1.0,3.0,5.0,9.0,4.0,13.0,,1.0,,1.0,,,,2.0,2.0,6.0,9.0,10.0,3.0,11.0,1.0,,5.0,,1.0,3.0,1.0,3.0,2.0,14.0,62.0,1.0,0.8,0.8421052631578947,,,,,,0.8,1.0,0.75,0.8,1.0,0.75,0.7666666666666667,1.0,0.7,,0.04,0.25,13.114754098360656,,0.08333333333333333,0.017857142857142856,0.07142857142857142,0.08333333333333333,0.0784313725490196,0.043478260869565216,0.047619047619047616,0.08,0.09090909090909091,0.045454545454545456,0.05555555555555555,0.15,0.05555555555555555,0.16666666666666666,,0.6666666666666666,0.72,0.8888888888888888,0.8888888888888888,0.8125,0.16,0.75,1.0,0.6666666666666666,0.12,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,0.72,,0.6421640000000001,0.73864,0.6501125,0.1724137931034483,0.1724137931034483,,0.21739130434782608,0.30434782608695654,3.8480000000000003,,0.28440366972477066,4.0,4.0,5.0,6.0,,,,,2.0,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,,,0.8,1.0,,,0.75,0.8333333333333334,,2.0,,1.0,,,,,,,,0.2,0.75,,,,1.0,,,True
1626155,1610612745,Sam Dekker,Sam Dekker,1626155,HOU,214.0,4,1.0,9,10,19,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.25,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203909,1610612745,KJ McDaniels,KJ McDaniels,203909,HOU,4281.0,71,35.0,139,144,283,50.0,51.0,18.0,4.0,9.0,2.0,4.0,,1.0,1.0,3.0,2.0,,,,5.0,,,,3.0,6.0,14.0,1.0,8.0,8.0,23.0,135.0,,2.0,1.0,2.0,5.0,,3.0,,3.0,3.0,3.0,8.0,4.0,3.0,,5.0,,,2.0,1.0,3.0,1.0,,1.0,,7.0,,4.0,1.0,4.0,5.0,4.0,9.0,1.0,2.0,1.0,1.0,2.0,2.0,,4.0,1.0,2.0,6.0,4.0,,9.0,,,4.0,,,1.0,1.0,1.0,,3.0,48.0,,0.6666666666666666,0.6666666666666666,1.0,0.125,0.5,,0.125,0.42857142857142855,,,0.3409090909090909,0.375,,0.4230769230769231,0.5,0.1875,0.36363636363636365,,,18.51851851851852,0.5,0.08888888888888889,0.11764705882352941,0.03225806451612903,,0.06578947368421052,0.07142857142857142,0.1875,,,0.07142857142857142,0.058823529411764705,0.14285714285714285,0.04,,0.07142857142857142,,0.4090909090909091,0.4444444444444444,0.4444444444444444,0.75,0.18181818181818182,0.5,0.5,0.5,0.045454545454545456,,,,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.22727272727272727,,,,0.5,,,,,,0.5,,0.7727272727272727,,0.5397022727272728,0.5518125,0.5297999999999999,0.15384615384615385,0.2222222222222222,,0.21739130434782608,0.13043478260869565,4.8,24.3375,0.3597122302158273,,2.0,,2.0,1.0,,1.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,,0.1,,0.5,,0.5,1.0,0.3333333333333333,,2.0,,,,1.0,,,,,,,,,,,,,,,True
