EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Technical Free Throw Trips,PenaltyAtRimFGM,PtsPutbacks,Corner3Assists,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,Travels,BlockingFouls,Clear Path Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PtsUnassisted3s,HeaveAttempts,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Charge Fouls,BlockedCorner3,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyArc3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,on,3pt And 1 Free Throw Trips
1626173,1610612749,Rashad Vaughn,Rashad Vaughn,1626173,MIL,27596.0,460,-98,912,915,163,224.0,116,1827,7.0,18.0,1.0,4.0,1.0,2.0,11.0,4.0,13.0,7.0,35.0,5.0,2.0,5.0,8.0,32.0,1.0,5.0,13.0,42.0,15.0,67.0,4.0,75.0,1035,1.0,7.0,6.0,1.0,3.0,2.0,7.0,2.0,10.0,3.0,13.0,24.0,2.0,45.0,32.0,8.0,9.0,1.0,13.0,3.0,16.0,3.0,6.0,1.0,6.0,35.0,1.0,2.0,13.0,26.0,39.0,3.0,42.0,2.0,15.0,11.0,4.0,11.0,1.0,4.0,3.0,7.0,1.0,14.0,1.0,2.0,25.0,40.0,1.0,7.0,2.0,6.0,1.0,2.0,1.0,9.0,5.0,4.0,9.0,5.0,13.0,162,2.0,0.9230769230769231,0.9230769230769231,1.0,0.22388059701492538,0.2,0.22388059701492538,0.30952380952380953,0.14285714285714285,0.2857142857142857,0.3256880733944954,0.07692307692307693,0.29411764705882354,0.33783783783783783,0.10714285714285714,0.3611111111111111,0.6146788990825688,0.014925373134328358,0.21428571428571427,0.2222222222222222,0.36363636363636365,0.07692307692307693,0.03125,11.927480916030534,0.7857142857142857,0.09701492537313433,0.006024096385542169,0.09219858156028368,0.01020408163265306,0.09535452322738386,0.0069767441860465115,0.006993006993006993,0.010869565217391304,0.027777777777777776,0.1111111111111111,0.1411764705882353,0.02666666666666667,0.10576923076923077,0.05405405405405406,0.028169014084507043,0.5555555555555556,0.1651376146788991,0.3888888888888889,0.5,0.8571428571428571,0.10091743119266056,0.18181818181818182,0.2857142857142857,1.0,0.11926605504587157,0.3076923076923077,0.3333333333333333,1.0,0.3211009174311927,0.2,0.2,1.0,0.29357798165137616,0.25,0.25806451612903225,1.0,0.3076923076923077,0.25,0.38461538461538464,0.07692307692307693,0.058823529411764705,0.29411764705882354,0.4,0.29411764705882354,0.7798165137614679,0.25,0.5302169724770642,0.49822777777777777,0.4491323529411765,0.02702702702702703,0.046511627906976744,0.014705882352941176,0.04,0.17333333333333334,8.014285714285714,24.73731343283582,0.1787280701754386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200779,1610612749,Steve Novak,Steve Novak,200779,MIL,366.0,6,-3,14,13,1,3.0,1,27,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,2.0,2.0,1.0,7.0,20,,,,,,,,,,,,,,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1,1.0,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,,,,,,13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.5453250000000001,,,,,,,,,24.549999999999997,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202328,1610612749,Greg Monroe,Greg Monroe,202328,MIL,92099.0,1535,-63,3011,2993,587,666.0,328,6004,236.0,408.0,67.0,116.0,75.0,67.0,167.0,24.0,58.0,,,,,,,1.0,,1.0,327.0,633.0,,1.0,149.0,803.0,3348,73.0,129.0,,29.0,175.0,61.0,112.0,,1.0,42.0,164.0,390.0,264.0,,1.0,,67.0,,79.0,33.0,112.0,24.0,50.0,9.0,20.0,257.0,17.0,127.0,106.0,193.0,329.0,146.0,475.0,26.0,45.0,28.0,17.0,39.0,11.0,20.0,38.0,19.0,,77.0,6.0,14.0,58.0,100.0,7.0,157.0,6.0,201.0,27.0,98.0,,41.0,34.0,7.0,41.0,20.0,164.0,584,6.0,0.5963302752293578,0.693950177935943,,,,,0.5165876777251185,0.5658914728682171,0.5446428571428571,0.5157728706624606,0.5658914728682171,0.5398230088495575,0.5568654646324549,0.603448275862069,0.5774647887323944,0.0015772870662460567,,0.10584518167456557,0.14215686274509803,0.041916167664670656,0.034482758620689655,,23.498233215547703,0.5064935064935064,0.23479318734793186,0.11503623188405797,0.20075757575757575,0.07264957264957266,0.22148148148148147,0.10762331838565023,0.17511520737327188,0.09198813056379822,0.05263157894736842,0.21965317919075145,0.3076923076923077,0.1859504132231405,0.1935483870967742,0.21794871794871795,0.10970464135021098,0.4878048780487805,0.6435331230283912,0.5784313725490197,0.6742857142857143,0.5805084745762712,0.2634069400630915,0.40119760479041916,0.41875,0.5522388059701493,0.0914826498422713,0.41379310344827586,0.42857142857142855,0.875,,,,,0.0015772870662460567,,,,0.8992248062015504,0.5775862068965517,,,0.6637168141592921,,,0.008849557522123894,0.6451104100946372,,0.5219277602523659,0.5565743362831859,0.5179681415929204,0.13900709219858157,0.13920454545454544,,0.21793275217932753,0.20423412204234123,4.380568720379146,25.3,0.19495184324144801,,50.0,92.0,9.0,2.0,30.0,7.0,8.0,7.0,1.0,5.0,5.0,8.0,5.0,16.0,2.0,2.0,16.0,0.38961038961038963,0.020202020202020204,0.06006006006006006,0.08227848101265822,0.08955223880597014,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,True,
203487,1610612749,Michael Carter-Williams,Michael Carter-Williams,203487,MIL,63715.0,1062,-123,2081,2085,425,535.0,232,4166,71.0,126.0,9.0,16.0,18.0,48.0,115.0,27.0,69.0,2.0,8.0,1.0,2.0,3.0,6.0,20.0,2.0,3.0,146.0,310.0,8.0,28.0,61.0,377.0,2287,12.0,31.0,3.0,1.0,25.0,25.0,48.0,2.0,6.0,22.0,78.0,98.0,194.0,12.0,19.0,6.0,25.0,,145.0,34.0,179.0,28.0,94.0,18.0,33.0,392.0,1.0,30.0,47.0,96.0,151.0,31.0,182.0,8.0,48.0,27.0,21.0,68.0,11.0,51.0,26.0,17.0,1.0,94.0,3.0,16.0,42.0,98.0,3.0,113.0,14.0,94.0,10.0,43.0,,18.0,13.0,4.0,20.0,9.0,77.0,422,10.0,0.3356164383561644,0.34507042253521125,0.5,0.2857142857142857,0.3333333333333333,0.2962962962962963,0.47096774193548385,0.3870967741935484,0.5208333333333334,0.46745562130177515,0.35294117647058826,0.5185185185185185,0.49605263157894736,0.3472222222222222,0.5652173913043478,0.08284023668639054,,0.08064516129032258,0.1349206349206349,0.05217391304347826,0.028985507246376812,,20.050761421319798,0.723404255319149,0.15609756097560976,0.03826530612244898,0.12771739130434784,0.006666666666666667,0.14547304170905392,0.033190578158458245,0.02631578947368421,0.06827309236947791,,0.13805970149253732,0.12751677852348994,0.20202020202020202,0.10606060606060606,0.18269230769230768,0.05063291139240506,0.45,0.3727810650887574,0.5634920634920635,0.6513761467889908,0.38028169014084506,0.34023668639053256,0.41739130434782606,0.44036697247706424,0.22916666666666666,0.20414201183431951,0.391304347826087,0.40298507462686567,0.4074074074074074,0.023668639053254437,0.25,0.25,1.0,0.05917159763313609,0.3,0.3,0.3333333333333333,0.47058823529411764,0.5625,0.029411764705882353,0.058823529411764705,0.3333333333333333,0.05555555555555555,0.6666666666666666,0.05555555555555555,0.4556213017751479,0.3157894736842105,0.49847053571428546,0.5436720588235294,0.5030066037735849,0.11590296495956873,0.12536443148688048,,0.06631299734748011,0.20689655172413793,7.298709677419355,27.150000000000002,0.20422873618452667,,11.0,8.0,6.0,,8.0,7.0,4.0,9.0,,5.0,2.0,2.0,6.0,9.0,,,6.0,0.13333333333333333,,0.021645021645021644,0.010101010101010102,0.2222222222222222,0.6111111111111112,12.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,True,
203953,1610612749,Jabari Parker,Jabari Parker,203953,MIL,144483.0,2408,-193,4727,4724,1032,1132.0,526,9451,283.0,444.0,40.0,70.0,96.0,63.0,158.0,88.0,262.0,5.0,19.0,2.0,1.0,5.0,4.0,16.0,1.0,2.0,434.0,864.0,9.0,35.0,175.0,1070.0,5182,53.0,99.0,3.0,19.0,125.0,87.0,173.0,1.0,7.0,44.0,221.0,624.0,244.0,21.0,16.0,4.0,77.0,,103.0,27.0,130.0,17.0,73.0,15.0,15.0,287.0,28.0,88.0,108.0,142.0,272.0,123.0,395.0,8.0,69.0,55.0,14.0,61.0,18.0,38.0,55.0,23.0,6.0,116.0,13.0,22.0,73.0,154.0,5.0,171.0,5.0,228.0,21.0,116.0,,27.0,20.0,7.0,29.0,12.0,220.0,1021,16.0,0.7188940092165899,0.7628361858190709,0.7777777777777778,0.2571428571428571,0.14285714285714285,0.2571428571428571,0.5023148148148148,0.5353535353535354,0.5028901734104047,0.4977753058954394,0.5196078431372549,0.49166666666666664,0.533433133732535,0.5530973451327433,0.5390243902439025,0.0389321468298109,,0.08912037037037036,0.13963963963963963,0.08227848101265822,0.007633587786259542,,20.894126449682005,0.5258620689655172,0.10364963503649635,0.051341890315052506,0.12811387900355872,0.06845965770171149,0.11296882060551287,0.054639660857277436,0.05917159763313609,0.05009633911368015,0.0948905109489051,0.07439446366782007,0.10512129380053908,0.14251781472684086,0.13287904599659284,0.1171875,0.021621621621621623,0.41379310344827586,0.4938820912124583,0.6373873873873874,0.7408376963350786,0.6890459363957597,0.1757508342602892,0.3987341772151899,0.43448275862068964,0.7301587301587301,0.2914349276974416,0.33587786259541985,0.3384615384615385,0.8068181818181818,0.021134593993325918,0.2631578947368421,0.2631578947368421,0.8,0.017797552836484983,0.25,0.25,0.75,0.6862745098039216,0.5714285714285714,0.0196078431372549,0.00980392156862745,0.5333333333333333,0.027777777777777776,0.2,0.011111111111111112,0.5328142380422692,0.25,0.5497571190211344,0.5911115853658536,0.54225,0.11670020120724346,0.12095933263816476,,0.11682242990654206,0.20654205607476636,7.494675925925931,24.548571428571424,0.2183202877089063,1.0,59.0,50.0,10.0,7.0,22.0,9.0,9.0,3.0,,6.0,,5.0,14.0,8.0,,4.0,5.0,0.17886178861788618,0.045454545454545456,0.04238921001926782,0.05514705882352941,0.175,0.6145833333333334,6.0,,2.0,,,2.0,4.0,2.0,3.0,,,,,,,,,,,,True,
203101,1610612749,Miles Plumlee,Miles Plumlee,203101,MIL,29059.0,484,-61,959,965,256,237.0,113,1924,63.0,96.0,12.0,29.0,18.0,14.0,31.0,,3.0,,,,,,,,,,77.0,130.0,,,16.0,170.0,1032,13.0,33.0,,1.0,27.0,10.0,26.0,,,9.0,29.0,126.0,28.0,,,,5.0,,7.0,1.0,8.0,1.0,1.0,3.0,3.0,17.0,7.0,47.0,33.0,41.0,78.0,55.0,133.0,7.0,5.0,4.0,1.0,10.0,1.0,8.0,11.0,2.0,,21.0,3.0,6.0,22.0,37.0,1.0,28.0,,33.0,1.0,14.0,,25.0,19.0,4.0,25.0,14.0,29.0,253,3.0,0.8181818181818182,0.9264705882352942,,,,,0.5923076923076923,0.3939393939393939,0.38461538461538464,0.5923076923076923,0.3939393939393939,0.38461538461538464,0.5821917808219178,0.38571428571428573,0.4142857142857143,,,0.038461538461538464,0.041666666666666664,0.03225806451612903,,,15.26508226691042,0.47619047619047616,0.14335664335664336,0.13314447592067988,0.1853932584269663,0.07291666666666667,0.15948275862068967,0.12026726057906459,0.2,0.10576923076923077,0.0625,0.13709677419354838,0.2,0.10344827586206896,0.17391304347826086,0.20634920634920634,0.14583333333333334,0.56,0.7384615384615385,0.65625,0.6847826086956522,0.8412698412698413,0.23846153846153847,0.45161290322580644,0.4666666666666667,0.7142857142857143,0.023076923076923078,,,,,,,,,,,,0.8787878787878788,0.41379310344827586,,,0.6923076923076923,,,,0.7384615384615385,,0.6159461538461538,0.6068625,0.5498615384615385,0.0979020979020979,0.0979020979020979,,0.1588235294117647,0.17058823529411765,2.7153846153846155,,0.2669447340980188,,8.0,18.0,,1.0,4.0,2.0,4.0,5.0,,3.0,1.0,4.0,1.0,3.0,,,3.0,0.12903225806451613,0.03225806451612903,0.07894736842105263,0.078125,0.16666666666666666,0.4444444444444444,,,,,2.0,6.0,1.0,,2.0,,,,,,,,,,,,True,
203898,1610612749,Tyler Ennis,Tyler Ennis,203898,MIL,19871.0,331,-42,659,648,130,137.0,72,1307,17.0,32.0,1.0,3.0,3.0,9.0,23.0,4.0,11.0,1.0,3.0,,,,3.0,14.0,1.0,2.0,30.0,66.0,4.0,17.0,10.0,82.0,703,2.0,5.0,1.0,,7.0,4.0,5.0,,2.0,6.0,14.0,20.0,40.0,12.0,14.0,3.0,6.0,,42.0,10.0,52.0,7.0,27.0,5.0,10.0,114.0,1.0,5.0,13.0,15.0,29.0,6.0,35.0,3.0,13.0,9.0,4.0,15.0,2.0,11.0,9.0,4.0,3.0,24.0,,3.0,16.0,34.0,1.0,16.0,1.0,14.0,1.0,3.0,,,,,,,12.0,127,4.0,0.3333333333333333,0.3448275862068966,1.0,0.23529411764705882,,0.23529411764705882,0.45454545454545453,0.4,0.8,0.43373493975903615,0.5833333333333334,0.5714285714285714,0.4606741573033708,0.5833333333333334,0.6363636363636364,0.20481927710843373,,0.09090909090909091,0.125,0.08695652173913043,,,15.135135135135135,0.625,0.08620689655172414,0.02127659574468085,0.10655737704918032,0.014492753623188406,0.0945945945945946,0.019736842105263157,,0.0375,,0.07246376811594203,0.07692307692307693,0.11320754716981132,0.09210526315789473,0.13043478260869565,0.06976744186046512,,0.3855421686746988,0.53125,0.6071428571428571,0.4117647058823529,0.27710843373493976,0.391304347826087,0.42857142857142855,0.2222222222222222,0.13253012048192772,0.36363636363636365,0.36363636363636365,0.25,0.03614457831325301,0.3333333333333333,0.3333333333333333,1.0,0.1686746987951807,0.21428571428571427,0.21428571428571427,1.0,0.5,0.3333333333333333,,0.16666666666666666,0.42857142857142855,,,0.2857142857142857,0.5903614457831325,0.21428571428571427,0.5115391566265061,0.509975,0.5610857142857143,0.03529411764705882,0.04411764705882353,,0.08536585365853659,0.17073170731707318,6.948484848484847,25.488235294117647,0.19726858877086495,1.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,4.0,,,2.0,0.0625,,0.03225806451612903,0.020833333333333332,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,True,
201564,1610612749,O.J. Mayo,O.J. Mayo,201564,MIL,37585.0,626,18,1244,1247,227,273.0,137,2491,15.0,35.0,1.0,1.0,8.0,3.0,19.0,13.0,32.0,5.0,25.0,2.0,,1.0,23.0,60.0,5.0,11.0,31.0,86.0,28.0,85.0,13.0,159.0,1282,4.0,7.0,7.0,,14.0,8.0,18.0,3.0,12.0,3.0,28.0,26.0,36.0,78.0,60.0,23.0,8.0,2.0,63.0,8.0,71.0,7.0,38.0,16.0,9.0,150.0,2.0,6.0,23.0,24.0,48.0,8.0,56.0,3.0,36.0,28.0,8.0,27.0,7.0,20.0,17.0,7.0,,44.0,2.0,10.0,31.0,78.0,6.0,22.0,3.0,21.0,2.0,7.0,1.0,7.0,5.0,,8.0,6.0,27.0,223,9.0,0.41935483870967744,0.43333333333333335,0.9285714285714286,0.32941176470588235,0.25,0.32941176470588235,0.36046511627906974,0.5714285714285714,0.4444444444444444,0.4269005847953216,0.5,0.4166666666666667,0.44166666666666665,0.5,0.4375,0.49707602339181284,0.023529411764705882,0.09302325581395349,0.22857142857142856,,,0.016666666666666666,15.931721194879088,0.6136363636363636,0.0636604774535809,0.013245033112582781,0.09956709956709957,0.016,0.07730263157894737,0.01384083044982699,0.023529411764705882,0.006756756756756757,,0.061224489795918366,0.0761904761904762,0.056,0.09937888198757763,0.1,0.029411764705882353,0.75,0.2046783625730994,0.42857142857142855,0.5555555555555556,0.4666666666666667,0.1111111111111111,0.15789473684210525,0.15789473684210525,,0.1871345029239766,0.40625,0.40625,0.46153846153846156,0.14619883040935672,0.2,0.20833333333333334,1.0,0.3508771929824561,0.38333333333333336,0.3898305084745763,0.9130434782608695,0.07142857142857142,1.0,0.14285714285714285,0.35714285714285715,0.26666666666666666,0.03333333333333333,,0.36666666666666664,0.7017543859649122,0.38333333333333336,0.5209891176470588,0.4698458333333333,0.5167866666666667,0.04519774011299435,0.07692307692307693,0.011627906976744186,0.0880503144654088,0.1761006289308176,9.33720930232558,25.07529411764706,0.182475884244373,,3.0,2.0,1.0,,1.0,,3.0,6.0,,2.0,2.0,1.0,,3.0,,1.0,,0.03333333333333333,,0.007407407407407408,0.02666666666666667,,0.375,6.0,,1.0,1.0,2.0,,,,,1.0,2.0,0.2857142857142857,0.2,1.0,1.0,3.0,0.04,0.5,1.0,0.2727272727272727,True,
201573,1610612749,Jerryd Bayless,Jerryd Bayless,201573,MIL,43764.0,729,-88,1400,1405,422,375.0,143,2805,12.0,30.0,,1.0,8.0,7.0,23.0,17.0,36.0,15.0,33.0,4.0,4.0,11.0,28.0,71.0,4.0,21.0,36.0,89.0,43.0,104.0,32.0,233.0,1588,2.0,5.0,8.0,2.0,18.0,7.0,24.0,15.0,32.0,14.0,73.0,28.0,44.0,117.0,71.0,28.0,10.0,,65.0,11.0,76.0,7.0,35.0,9.0,21.0,163.0,3.0,7.0,27.0,18.0,46.0,10.0,56.0,2.0,18.0,10.0,8.0,13.0,3.0,11.0,13.0,2.0,3.0,26.0,,8.0,33.0,53.0,1.0,46.0,8.0,44.0,4.0,18.0,,6.0,5.0,,6.0,3.0,72.0,417,4.0,0.3888888888888889,0.4,0.9069767441860465,0.41346153846153844,0.46875,0.41346153846153844,0.4044943820224719,0.4,0.2916666666666667,0.5207253886010362,0.6153846153846154,0.5267857142857143,0.5471698113207547,0.6428571428571429,0.5615384615384615,0.538860103626943,,0.11235955056179775,0.26666666666666666,0.08695652173913043,,,15.15923566878981,0.5,0.043795620437956206,0.014613778705636743,0.11297071129707113,0.020833333333333332,0.06923076923076923,0.016051364365971106,0.015306122448979591,0.032520325203252036,,0.03910614525139665,0.009174311926605505,0.08130081300813008,0.10650887573964497,0.12857142857142856,0.019230769230769232,0.5,0.15544041450777202,0.4,0.5454545454545454,0.08333333333333333,0.11917098445595854,0.30434782608695654,0.3333333333333333,0.2857142857142857,0.18652849740932642,0.4722222222222222,0.4722222222222222,0.6470588235294118,0.17098445595854922,0.45454545454545453,0.45454545454545453,1.0,0.36787564766839376,0.39436619718309857,0.39436619718309857,0.8571428571428571,0.07692307692307693,,0.3076923076923077,0.3076923076923077,0.14285714285714285,0.19642857142857142,0.36363636363636365,0.375,0.694300518134715,0.39436619718309857,0.512346596858639,0.52145,0.5113651785714285,0.08695652173913043,0.17475728155339806,,0.07725321888412018,0.3133047210300429,10.192134831460676,24.644230769230774,0.30142857142857143,2.0,2.0,2.0,4.0,,1.0,1.0,4.0,,,2.0,,,4.0,5.0,,,4.0,0.02564102564102564,,,0.0297029702970297,,0.25,12.0,,,,1.0,1.0,,,,3.0,4.0,0.5,0.75,0.6666666666666666,1.0,11.0,,0.25,1.0,0.5238095238095238,True,
203089,1610612749,John Henson,John Henson,203089,MIL,25832.0,431,-78,836,838,173,220.0,99,1674,46.0,70.0,14.0,24.0,15.0,19.0,39.0,,1.0,,,,,,,,,,65.0,110.0,,,30.0,160.0,883,14.0,25.0,,3.0,31.0,9.0,21.0,,,5.0,23.0,98.0,32.0,,,,5.0,,21.0,8.0,29.0,7.0,14.0,4.0,3.0,66.0,9.0,28.0,10.0,44.0,60.0,39.0,99.0,4.0,5.0,4.0,1.0,13.0,2.0,9.0,14.0,4.0,1.0,27.0,3.0,6.0,25.0,56.0,3.0,33.0,2.0,46.0,4.0,21.0,,47.0,33.0,12.0,51.0,31.0,23.0,171,5.0,0.7538461538461538,0.9074074074074074,,,,,0.5909090909090909,0.56,0.42857142857142855,0.5909090909090909,0.56,0.42857142857142855,0.6106870229007634,0.5535714285714286,0.4423076923076923,,,0.045454545454545456,0.07142857142857142,,,,16.63157894736842,0.48148148148148145,0.1588447653429603,0.09491525423728814,0.0625,0.10465116279069768,0.12356979405034325,0.09711286089238845,0.13008130081300814,0.09782608695652174,0.0967741935483871,0.1623931623931624,0.234375,0.10416666666666667,0.0603448275862069,0.06818181818181818,0.10526315789473684,0.6078431372549019,0.6363636363636364,0.6571428571428571,0.7076923076923077,0.717391304347826,0.35454545454545455,0.48717948717948717,0.48717948717948717,0.8421052631578947,0.00909090909090909,,,,,,,,,,,,0.96,0.5833333333333334,,,0.7142857142857143,,,,0.6363636363636364,,0.5417172727272728,0.5390375,0.5626190476190475,0.16535433070866143,0.16535433070866143,,0.19375,0.14375,3.6036363636363644,,0.2069377990430622,,8.0,22.0,1.0,2.0,6.0,1.0,4.0,1.0,,5.0,,2.0,,4.0,1.0,1.0,3.0,0.35294117647058826,0.08333333333333333,0.0375,0.10909090909090909,0.07142857142857142,0.5333333333333333,,,4.0,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,True,
