EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,TwoPtAssists,Assists,AtRimAssists,AssistPoints,BadPassTurnovers,FTDefRebounds,DeadBallTurnovers,BlockingFouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangeAssists,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,DefCorner3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Corner3Assists,Offensive Fouls Drawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Loose Ball Fouls,on,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceFtPoints,Travels,Charge Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Clear Path Fouls,HeaveMakes,Corner3PctBlocked
1626146,1610612757,Cliff Alexander,Cliff Alexander,1626146,POR,2156.0,36,-13.0,74,76,25.0,29,3.0,150,4.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,5.0,10.0,10.0,79,2.0,2.0,4.0,2.0,2.0,4.0,4.0,6.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,25.0,0.4,0.6666666666666666,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.1,0.3333333333333333,14.285714285714285,1.0,0.2222222222222222,0.047619047619047616,0.1,0.125,0.06451612903225806,0.1111111111111111,0.125,0.2857142857142857,0.2,0.16666666666666666,0.5,0.4,1.0,1.0,0.5,0.3,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,0.4,0.5441300000000001,0.5636,0.62295,0.4,0.4,7.81,0.33783783783783783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626192,1610612757,Pat Connaughton,Pat Connaughton,1626192,POR,588.0,10,-11.0,23,23,23.0,15,,46,,,,,,,1.0,,,,1.0,,22,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,23.0,,,,,,,,,,,,,,13.043478260869565,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.38055,,0.38055,,,10.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626242,1610612757,Luis Montero,Luis Montero,1626242,POR,330.0,6,-13.0,13,13,13.0,5,,26,2.0,2.0,,,2.0,2.0,,,1.0,2.0,3.0,5.0,18,,,,2.0,3.0,5.0,,4.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,5.0,13.0,,,0.6666666666666666,,0.6666666666666666,0.5,,0.5,0.5,,0.5,,,38.46153846153846,,0.3333333333333333,,,0.25,,,,,0.5,,,0.5,1.0,1.0,,,0.25,,,,,0.5,1.0,0.75,0.55275,,0.55275,,1.0,8.866666666666667,1.0,,,1.0,1.0,,0.25,,,23.3,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.25,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203086,1610612757,Meyers Leonard,Meyers Leonard,203086,POR,49.0,1,2.0,3,3,3.0,3,,6,,,,,,,1.0,,,,1.0,,2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3844,,0.3844,,,6.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204025,1610612757,Tim Frazier,Tim Frazier,204025,POR,307.0,5,4.0,13,13,13.0,13,,26,,1.0,,,,1.0,,1.0,1.0,1.0,2.0,2.0,6,,,,1.0,2.0,2.0,,2.0,,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,2.0,13.0,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,23.076923076923077,1.0,0.5,,,0.25,,,,0.5,,,,0.5,,,,,0.5,1.0,1.0,,,0.5,,0.5,0.4547,,0.4547,,1.0,10.75,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203148,1610612757,Brian Roberts,Brian Roberts,203148,POR,281.0,5,-15.0,10,10,10.0,2,,20,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4239,,0.4239,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612757,Noah Vonleh,Noah Vonleh,203943,POR,539.0,9,-13.0,20,20,20.0,12,,40,,1.0,,,,1.0,1.0,,,,2.0,,20,,,,,2.0,,,,,,,,1.0,2.0,,2.0,,,1.0,1.0,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,20.0,,,,,,,,,,,,,,20.0,0.5,0.2,,,0.125,,,,,,1.0,1.0,0.5,,,,0.5,,,,,,0.5,,0.5,0.42510000000000003,,0.42510000000000003,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203090,1610612757,Maurice Harkless,Maurice Harkless,203090,POR,822.0,14,3.0,28,27,3.0,4,1.0,55,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,4.0,28,,,,,,,2.0,2.0,,,,,,3.0,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,3.0,0.5,0.5,1.0,,,0.6666666666666666,,,0.6666666666666666,,,,,10.344827586206897,,,,,0.08333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,0.6666666666666666,0.4998,,,,,9.05,0.10714285714285714,1.0,,1.0,,1.0,0.3333333333333333,0.3333333333333333,,25.2,,,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,,,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203459,1610612757,Allen Crabbe,Allen Crabbe,203459,POR,1449.0,24,,47,49,9.0,18,3.0,96,,2.0,,,,,2.0,3.0,3.0,5.0,7.0,13.0,49,,,,,,,10.0,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,9.0,1.0,1.0,0.7142857142857143,,,0.65,,,0.65,,,0.14285714285714285,,20.0,,,,,,,,,,,,,0.2,,,,0.2,0.3,1.0,1.0,,,,,0.5,0.45683500000000005,,,,,12.671428571428573,0.19148936170212766,2.0,,3.0,,2.0,0.3,0.2,,24.566666666666666,1.0,,,,1.0,,,0.1,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201945,1610612757,Gerald Henderson,Gerald Henderson,201945,POR,358.0,6,-6.0,11,12,,5,1.0,23,,,,,,,,,1.0,,1.0,,14,,,,,,,,,,,,,2.0,2.0,,2.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,25.0,1.0,0.3333333333333333,,,0.2857142857142857,,,,,0.5,0.3333333333333333,1.0,,,,,,0.5,,,,,,,0.5,0.5308499999999999,,,,,17.8,,1.0,,1.0,,1.0,0.5,0.5,,24.4,,,,,1.0,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202329,1610612757,Al-Farouq Aminu,Al-Farouq Aminu,202329,POR,569.0,9,-4.0,19,21,,11,1.0,40,,1.0,,,,,,,,,1.0,,22,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,0.3333333333333333,,,,,,,,0.5,,,,,,,,,,,,1.0,0.512575,,,,,2.6,,,,1.0,,,0.5,,,23.1,1.0,,,,,,,0.5,,,,1.0,1.0,1.0,2.0,,1.0,,,,,1.0,,3.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
