EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsAssisted2s,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffFTReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsPutbacks,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Loose Ball Fouls,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveAttempts,DefensiveGoaltends,BlockedLongMidRange,on,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes
101179,1610612756,Ronnie Price,Ronnie Price,101179,PHX,4433.0,74,10,153,154,48.0,66.0,26.0,307,1.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,2.0,3.0,11.0,3.0,9.0,3.0,18.0,154,1.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,7.0,6.0,6.0,3.0,8.0,2.0,2.0,7.0,1.0,8.0,1.0,5.0,2.0,17.0,1.0,2.0,1.0,4.0,5.0,3.0,8.0,1.0,6.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,9.0,12.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,48.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.2727272727272727,0.2,0.375,0.75,0.3571428571428571,0.4285714285714285,0.75,0.4375,0.45,0.1818181818181818,0.3333333333333333,0.3333333333333333,13.40782122905028,0.6666666666666666,0.1,0.0357142857142857,0.05,0.0476190476190476,0.0833333333333333,0.0389610389610389,0.0588235294117647,0.04,0.0625,0.0909090909090909,0.0909090909090909,0.1111111111111111,0.0625,0.1,0.15,0.3333333333333333,0.5,0.15,0.6666666666666666,1.0,0.25,0.05,1.0,1.0,1.0,0.4,0.25,0.25,0.5,1.0,0.5,0.1428571428571428,0.2857142857142857,0.5,0.6,0.25,0.450828947368421,0.5004,0.4086666666666667,0.05,0.1111111111111111,0.1666666666666666,0.3888888888888889,11.218181818181815,26.933333333333334,0.3137254901960784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,7931.0,132,-44,275,281,133.0,152.0,41.0,556,11.0,21.0,10.0,1.0,6.0,11.0,2.0,3.0,4.0,13.0,,,2.0,5.0,13.0,38.0,6.0,16.0,33.0,77.0,325,1.0,1.0,7.0,8.0,19.0,2.0,5.0,21.0,43.0,6.0,9.0,9.0,13.0,4.0,5.0,6.0,4.0,10.0,3.0,5.0,,24.0,,1.0,6.0,6.0,12.0,2.0,14.0,,4.0,2.0,2.0,5.0,4.0,2.0,7.0,2.0,9.0,18.0,,28.0,,1.0,42.0,,,8.0,1.0,1.0,1.0,43.0,133.0,5.0,7.0,0.5,0.375,1.0,0.4,0.375,0.3421052631578947,0.4210526315789473,0.4074074074074074,0.3125,0.4583333333333333,0.5273972602739726,0.3888888888888889,0.6142857142857143,0.2962962962962963,0.131578947368421,0.1428571428571428,0.3333333333333333,24.844720496894407,0.7142857142857143,0.09375,0.0101010101010101,0.109090909090909,,0.1008403361344537,0.0069444444444444,0.0303030303030303,,,0.0526315789473684,,0.2,0.125,,0.3888888888888889,0.5238095238095238,0.6111111111111112,0.1111111111111111,0.1666666666666666,0.25,0.2037037037037037,0.0555555555555555,0.6666666666666666,0.6666666666666666,0.5,0.2407407407407407,0.3076923076923077,0.3076923076923077,0.5,,,0.4166666666666667,0.2083333333333333,0.4,0.6851851851851852,0.3076923076923077,0.5137648148148147,0.51678125,0.5427291666666666,0.2307692307692307,,0.0909090909090909,0.5584415584415584,7.452631578947368,25.19375,0.4836363636363636,4.0,6.0,1.0,1.0,1.0,1.0,7.0,2.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,15.0,0.7692307692307693,0.7692307692307693,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.7272727272727273,1.0,0.0909090909090909,0.0909090909090909,1.0,0.5,0.125,1.0,0.6,0.3061224489795918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,7475.0,125,-56,250,264,119.0,131.0,40.0,514,5.0,9.0,8.0,,6.0,5.0,1.0,7.0,,1.0,,,,1.0,7.0,20.0,1.0,8.0,12.0,29.0,312,,1.0,6.0,6.0,13.0,1.0,4.0,6.0,21.0,8.0,3.0,,1.0,,4.0,9.0,1.0,10.0,,8.0,,21.0,1.0,6.0,10.0,5.0,18.0,7.0,25.0,1.0,8.0,7.0,1.0,2.0,2.0,6.0,8.0,5.0,5.0,11.0,,11.0,,1.0,15.0,,,2.0,3.0,2.0,3.0,21.0,119.0,3.0,2.0,1.0,0.125,,0.25,0.125,0.35,0.4615384615384615,0.3035714285714285,0.25,0.4411764705882353,0.4142857142857143,0.5,0.5,0.2857142857142857,0.2,0.2222222222222222,0.3333333333333333,14.478114478114476,0.25,0.0793650793650793,0.0666666666666666,0.238095238095238,0.0256410256410256,0.1428571428571428,0.0542635658914728,0.0666666666666666,0.0714285714285714,,0.04,0.1578947368421052,0.0526315789473684,0.1666666666666666,0.0625,0.3214285714285714,0.5555555555555556,0.7142857142857143,0.2142857142857142,,,0.1785714285714285,0.25,0.1428571428571428,0.1428571428571428,1.0,0.0357142857142857,,,,,,0.4705882352941176,0.0588235294117647,,0.6071428571428571,,0.5041,0.3939666666666667,0.5268794117647059,0.1818181818181818,,0.2068965517241379,0.7241379310344828,8.129999999999999,23.55,0.476,1.0,5.0,2.0,,1.0,1.0,3.0,4.0,6.0,1.0,1.0,,,,,,1.0,6.0,0.4285714285714285,0.5,0.3333333333333333,,0.4166666666666667,0.4,,0.4,0.4,0.5,0.25,0.25,,0.625,0.24,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2142857142857142,0.0625,0.1,0.3333333333333333,1.0,0.1764705882352941,0.3333333333333333,,,,,,,,,,,,,,,True,,,,,,,
201603,1610612756,Sonny Weems,Sonny Weems,201603,PHX,25238.0,421,-90,874,888,349.0,376.0,122.0,1762,11.0,24.0,5.0,4.0,12.0,21.0,6.0,13.0,7.0,19.0,2.0,4.0,4.0,11.0,22.0,57.0,13.0,32.0,7.0,90.0,973,3.0,7.0,11.0,8.0,18.0,5.0,17.0,3.0,34.0,18.0,39.0,,19.0,7.0,8.0,31.0,16.0,47.0,14.0,22.0,4.0,110.0,2.0,4.0,16.0,18.0,35.0,6.0,41.0,,10.0,8.0,2.0,22.0,20.0,15.0,37.0,14.0,17.0,40.0,,11.0,,1.0,13.0,,,2.0,1.0,,1.0,34.0,349.0,5.0,2.0,1.0,0.40625,0.4285714285714285,0.2941176470588235,0.40625,0.3859649122807017,0.4444444444444444,0.4662921348314606,0.4230769230769231,0.4428571428571428,0.4736842105263157,0.4230769230769231,0.4358974358974359,0.3595505617977528,0.1403508771929824,0.2083333333333333,0.25,13.01775147928994,0.5945945945945946,0.0803571428571428,0.0137931034482758,0.1269841269841269,0.0142857142857142,0.0971428571428571,0.013953488372093,0.0210526315789473,0.0224719101123595,0.009090909090909,0.08,0.0625,0.0941176470588235,0.1368421052631579,,0.2696629213483146,0.4583333333333333,0.5789473684210527,0.1348314606741573,0.3333333333333333,0.4444444444444444,0.2359550561797752,0.146067415730337,0.4615384615384615,0.4615384615384615,1.0,0.2134831460674157,0.3684210526315789,0.3684210526315789,1.0,0.3076923076923077,0.5,0.1428571428571428,0.3142857142857143,0.3636363636363636,0.6292134831460674,0.3684210526315789,0.5098362068965517,0.51422,0.5090588235294118,0.053763440860215,,0.1222222222222222,0.3777777777777777,9.075438596491228,24.94375,0.3993135011441647,3.0,2.0,7.0,1.0,3.0,1.0,6.0,,26.0,2.0,5.0,,6.0,2.0,1.0,,1.0,5.0,0.5909090909090909,0.6190476190476191,0.1666666666666666,,0.0967741935483871,0.5454545454545454,0.75,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.2307692307692307,0.2307692307692307,0.3333333333333333,0.4,0.081967213114754,1.0,1.0,6.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,0.03125,,0.0333333333333333,,0.3333333333333333,0.1714285714285714,0.1666666666666666,1.0,1.0,,,,,,,,,,,,,True,,,,,,,
202688,1610612756,Brandon Knight,Brandon Knight,202688,PHX,5273.0,88,-21,187,189,55.0,88.0,21.0,376,8.0,10.0,1.0,2.0,6.0,6.0,3.0,4.0,2.0,13.0,,1.0,1.0,5.0,12.0,22.0,5.0,17.0,3.0,42.0,212,,1.0,,2.0,2.0,2.0,6.0,1.0,11.0,20.0,12.0,3.0,13.0,2.0,2.0,11.0,5.0,16.0,1.0,5.0,1.0,37.0,1.0,,1.0,3.0,4.0,1.0,5.0,,5.0,3.0,2.0,6.0,5.0,3.0,9.0,4.0,5.0,7.0,,5.0,,1.0,3.0,,,,2.0,2.0,2.0,11.0,55.0,,,0.8,0.2941176470588235,,0.3333333333333333,0.2941176470588235,0.5454545454545454,1.0,0.5,,0.625,0.525,,0.6875,0.4358974358974359,0.0909090909090909,0.2,,23.33333333333333,0.6666666666666666,0.0612244897959183,,0.0357142857142857,0.0294117647058823,0.0519480519480519,0.0114942528735632,,,0.0344827586206896,0.0555555555555555,0.1,0.0476190476190476,0.05,,0.2564102564102564,0.8,1.0,0.1538461538461538,0.3333333333333333,0.3333333333333333,0.1538461538461538,0.1025641025641025,0.75,0.75,1.0,0.3333333333333333,0.1538461538461538,0.1538461538461538,0.5,1.0,,0.125,0.625,0.2,0.6923076923076923,0.1538461538461538,0.5221320512820513,0.50865,0.488175,0.05,,,0.2619047619047619,7.986363636363635,24.82941176470588,0.2941176470588235,,1.0,2.0,,,,,,4.0,4.0,5.0,,,1.0,1.0,,1.0,2.0,0.1666666666666666,0.1666666666666666,,,,0.25,,0.3333333333333333,0.3333333333333333,,,,,1.0,0.0869565217391304,,1.0,1.0,,,1.0,,2.0,,,,,1.0,,,,0.5,,0.125,1.0,,,,,,,,,,,,,,,True,,,,,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,12137.0,202,-46,403,412,156.0,147.0,61.0,815,25.0,45.0,15.0,1.0,13.0,22.0,,,,,,,,,32.0,80.0,,,21.0,85.0,441,,,28.0,8.0,27.0,,,6.0,22.0,26.0,,,,,5.0,4.0,1.0,5.0,1.0,1.0,2.0,11.0,5.0,27.0,15.0,22.0,42.0,33.0,75.0,4.0,5.0,5.0,,4.0,1.0,8.0,12.0,,13.0,22.0,,28.0,,1.0,29.0,,,2.0,5.0,4.0,5.0,22.0,156.0,2.0,1.0,,,,,,0.4,0.2962962962962963,0.4,0.5,0.2962962962962963,0.4521276595744681,0.56,0.3548387096774194,,0.0625,0.1111111111111111,,22.105263157894736,0.3333333333333333,0.1964285714285714,0.1741935483870967,0.2307692307692307,0.087719298245614,0.2090395480225988,0.1509433962264151,0.1521739130434782,0.1272727272727272,0.0444444444444444,0.2571428571428571,0.2285714285714285,0.119047619047619,0.2653061224489796,0.0930232558139534,0.5625,0.5555555555555556,0.625,0.1625,0.0769230769230769,0.0769230769230769,0.275,,,,,,,,,,,0.5555555555555556,,,0.5625,,0.5486900000000001,0.5925909090909091,0.5774148148148148,0.1521739130434782,,0.3294117647058823,0.2588235294117647,6.590000000000001,,0.3870967741935484,17.0,7.0,6.0,,,11.0,22.0,6.0,38.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,14.0,0.59375,0.7916666666666666,0.5,0.0769230769230769,0.125,0.48,1.0,0.2727272727272727,0.2727272727272727,1.0,0.7727272727272727,,,0.4666666666666667,0.1521739130434782,9.0,,,16.0,5.0,1.0,,2.0,2.0,4.0,3.0,1.0,4.0,0.3846153846153846,0.2407407407407407,0.25,0.8,0.5294117647058824,,,,,1.0,1.0,3.0,0.1111111111111111,,,,,,,,,True,,,,,,,
203141,1610612756,Mirza Teletovic,Mirza Teletovic,203141,PHX,11079.0,185,-69,382,389,138.0,171.0,51.0,771,12.0,19.0,5.0,5.0,19.0,5.0,,3.0,16.0,50.0,2.0,3.0,5.0,19.0,21.0,43.0,16.0,53.0,24.0,114.0,465,2.0,3.0,14.0,6.0,15.0,5.0,20.0,10.0,37.0,12.0,48.0,,50.0,16.0,5.0,7.0,7.0,14.0,5.0,5.0,,35.0,3.0,5.0,6.0,15.0,22.0,9.0,31.0,1.0,4.0,3.0,1.0,4.0,2.0,4.0,8.0,1.0,12.0,21.0,1.0,16.0,,,26.0,,1.0,4.0,,,,37.0,138.0,4.0,4.0,1.0,0.3018867924528302,0.6666666666666666,0.25,0.3018867924528302,0.4883720930232558,0.4,0.46875,0.6,0.3857142857142857,0.5280373831775701,0.6363636363636364,0.45,0.5520833333333334,0.1162790697674418,0.1052631578947368,0.1578947368421052,25.959367945823928,0.5,0.1612903225806451,0.0427350427350427,0.1224489795918367,0.0441176470588235,0.1478873239436619,0.0432432432432432,0.0263157894736842,0.0714285714285714,0.0338983050847457,0.125,0.125,0.2162162162162162,0.1111111111111111,0.0196078431372549,0.1979166666666666,0.631578947368421,0.7058823529411765,0.1979166666666666,0.2631578947368421,0.3125,0.0520833333333333,0.03125,,,,0.5208333333333334,0.32,0.3265306122448979,1.0,0.3,0.6666666666666666,0.1428571428571428,0.5428571428571428,0.2631578947368421,0.75,0.32,0.5055142105263158,0.5022357142857142,0.4822971428571428,0.087378640776699,0.0185185185185185,0.1228070175438596,0.3245614035087719,6.453488372093023,25.56603773584906,0.3612565445026178,3.0,3.0,4.0,,,3.0,7.0,2.0,30.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,0.7142857142857143,0.7894736842105263,0.4285714285714285,0.0625,0.1538461538461538,0.75,0.6,0.8,0.8,0.75,0.3,,,0.6,0.1632653061224489,2.0,,1.0,4.0,1.0,,,1.0,2.0,1.0,1.0,,,0.0714285714285714,0.0392156862745098,0.1111111111111111,,0.6666666666666666,0.0285714285714285,,,1.0,1.0,,,,1.0,1.0,0.0188679245283018,0.02,,,,,True,,,,,,,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,13385.0,223,-7,461,469,214.0,197.0,58.0,930,29.0,48.0,25.0,1.0,10.0,12.0,,5.0,6.0,20.0,,1.0,5.0,10.0,34.0,70.0,6.0,25.0,35.0,121.0,515,,3.0,12.0,19.0,33.0,5.0,13.0,23.0,76.0,38.0,6.0,12.0,20.0,6.0,13.0,16.0,5.0,21.0,3.0,8.0,6.0,47.0,,7.0,9.0,13.0,26.0,8.0,34.0,2.0,8.0,6.0,2.0,9.0,7.0,6.0,15.0,7.0,7.0,13.0,1.0,37.0,1.0,4.0,51.0,,,4.0,,,,76.0,214.0,,3.0,0.3333333333333333,0.24,,0.3846153846153846,0.24,0.4857142857142857,0.5757575757575758,0.4526315789473684,0.4166666666666667,0.5760869565217391,0.5084033613445378,0.4615384615384615,0.6129032258064516,0.2631578947368421,0.1857142857142857,0.1875,0.4,25.04708097928437,0.6,0.1130434782608695,0.0472972972972973,0.1475409836065573,,0.125,0.0328638497652582,,,,0.0303030303030303,0.2222222222222222,0.0869565217391304,0.125,0.05,0.5052631578947369,0.6041666666666666,0.7435897435897436,0.1052631578947368,0.1,0.1666666666666666,0.1263157894736842,0.0526315789473684,,,,0.2105263157894736,0.3,0.3,0.3333333333333333,0.0833333333333333,,0.5434782608695652,0.217391304347826,0.5,0.7684210526315789,0.3,0.5600760869565218,0.6010357142857143,0.5710058139534883,0.2,,0.0991735537190082,0.628099173553719,4.898571428571428,25.824,0.4642082429501085,8.0,16.0,4.0,,2.0,5.0,9.0,2.0,30.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,23.0,0.4411764705882353,0.5,0.5555555555555556,0.0434782608695652,0.2307692307692307,0.4482758620689655,,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.1666666666666666,,0.64,0.2555555555555555,5.0,,3.0,8.0,4.0,1.0,,,1.0,,,,,0.2666666666666666,0.1129032258064516,,,0.625,0.0652173913043478,,,,,,,0.2,,,,,,,,,True,,,,,,,
2743,1610612756,Kris Humphries,Kris Humphries,2743,PHX,775.0,13,21,32,33,24.0,25.0,5.0,65,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,4.0,2.0,4.0,4.0,14.0,19,,,2.0,1.0,1.0,1.0,3.0,4.0,9.0,2.0,6.0,,2.0,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,1.0,5.0,7.0,2.0,9.0,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,1.0,4.0,,,2.0,,,,9.0,24.0,,1.0,1.0,0.5,,0.3333333333333333,0.5,0.5,1.0,0.625,0.5,0.625,0.7,0.5,0.75,0.5,,,,27.027027027027028,,0.625,0.2222222222222222,0.3333333333333333,,0.5454545454545454,0.1428571428571428,0.5,,,,1.0,0.6,0.5,,0.375,0.6666666666666666,0.6666666666666666,,,,0.125,0.25,0.5,0.5,1.0,0.25,0.5,0.5,1.0,,,0.25,0.25,,0.875,0.5,0.5955812500000001,0.58585,0.649025,,,0.1428571428571428,0.6428571428571429,5.45,24.075000000000003,0.75,2.0,1.0,,,,1.0,2.0,,2.0,,,,,,1.0,,,,0.5,1.0,0.5,,,0.5,,,,,1.0,,,1.0,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,0.2,0.3333333333333333,,,0.5,0.5,0.5,,,,,,,,,,,,,,,True,,,,,,,
2199,1610612756,Tyson Chandler,Tyson Chandler,2199,PHX,5028.0,84,-74,172,179,60.0,90.0,26.0,351,9.0,10.0,2.0,1.0,1.0,3.0,,,,,,,,,10.0,14.0,,,4.0,24.0,214,,,11.0,3.0,4.0,,,2.0,8.0,8.0,,,,,,2.0,1.0,3.0,,1.0,1.0,7.0,2.0,12.0,7.0,16.0,25.0,14.0,39.0,,2.0,2.0,,2.0,2.0,4.0,6.0,2.0,2.0,6.0,,10.0,,,14.0,,,1.0,3.0,2.0,3.0,8.0,60.0,1.0,1.0,,,,,,0.7142857142857143,0.75,0.7142857142857143,1.0,0.75,0.6,0.6111111111111112,0.6666666666666666,,,,,13.06532663316583,0.3333333333333333,0.3333333333333333,0.2142857142857142,0.2692307692307692,0.0606060606060606,0.3108108108108108,0.1573033707865168,0.2631578947368421,0.2,0.0714285714285714,0.3076923076923077,0.2,0.45,0.2,,0.7142857142857143,0.9,0.9,0.0714285714285714,1.0,1.0,0.2142857142857142,,,,,,,,,,,0.5,,,0.7142857142857143,,0.6252785714285716,0.70305,0.6019999999999999,0.3684210526315789,,0.4583333333333333,0.3333333333333333,4.414285714285714,,0.3488372093023256,4.0,2.0,,,,4.0,4.0,3.0,12.0,1.0,,,1.0,,,,2.0,7.0,0.6,1.0,1.0,,0.5,0.5555555555555556,1.0,,,,1.0,,,1.0,0.3684210526315789,4.0,,,8.0,2.0,,,,1.0,,2.0,1.0,1.0,0.5,0.1764705882352941,,0.3333333333333333,1.0,,,,,2.0,,,,,,,,1.0,,,,True,,,,,,,
