EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,OffLongMidRangeReboundPct,FTDefRebounds,BlockingFoulsDrawn,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,DefensiveGoaltends,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls Drawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,HeaveAttempts,Charge Fouls,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,HeaveMakes,Corner3PctBlocked,OffensiveGoaltends,Clear Path Fouls
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,9943.0,166,43,323,324,90,44.0,27,647,8.0,13.0,3.0,1.0,4.0,9.0,10.0,5.0,8.0,5.0,9.0,11.0,22.0,5.0,7.0,22.0,31,16.0,31.0,6.0,98.0,326,3.0,1.0,1.0,4.0,8,5.0,7.0,2.0,25.0,30.0,14.0,48.0,22.0,11.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0,14.0,4.0,4.0,1.0,9.0,24.0,33,9.0,42,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,5.0,7.0,1.0,11.0,1.0,1.0,11.0,2.0,3.0,1.0,2.0,5.0,4.0,1.0,5.0,3.0,24.0,88,1.0,0.6818181818181818,0.6818181818181818,1.0,0.5161290322580645,0.7142857142857143,0.5161290322580645,0.7096774193548387,0.5,0.7419354838709677,0.7666666666666667,0.7424242424242424,0.1,0.6944444444444444,0.5,0.0967741935483871,0.23076923076923078,19.166666666666668,0.6666666666666666,0.06666666666666667,0.19834710743801653,0.04597701149425287,0.16666666666666666,0.07142857142857142,0.18857142857142858,0.055944055944055944,0.10256410256410256,0.06382978723404255,0.1111111111111111,0.1891891891891892,0.09375,0.2692307692307692,0.2,0.07142857142857142,0.1,0.6,0.20967741935483872,0.6153846153846154,0.8,0.875,0.16129032258064516,0.9,0.9,0.6666666666666666,0.12903225806451613,0.625,0.625,0.4,0.14516129032258066,0.5555555555555556,0.5555555555555556,1.0,0.3548387096774194,0.5,0.5,1.0,1.0,0.26666666666666666,0.25,0.4666666666666667,0.7142857142857143,0.7096774193548387,0.5,0.5364354838709677,0.5473,0.5417666666666666,0.0625,0.09375,0.03125,0.01020408163265306,0.25510204081632654,7.974193548387096,24.732258064516127,0.2786377708978328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,2363.0,39,15,77,79,35,19.0,11,156,3.0,4.0,3.0,2.0,2.0,1.0,1.0,,,,,1.0,7.0,,2.0,4.0,5,1.0,7.0,,11.0,69,3.0,,7.0,3.0,3,,2.0,,6.0,6.0,2.0,3.0,7.0,1.0,,1.0,2.0,3.0,2.0,,,8.0,2.0,,,2.0,5.0,7,2.0,9,1.0,,,,,,1.0,,1.0,1.0,,,3.0,4.0,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,6.0,35,,0.75,1.0,1.0,0.14285714285714285,,0.14285714285714285,0.8,1.0,0.4583333333333333,0.6,0.4583333333333333,0.875,0.6,0.5833333333333334,,,14.130434782608695,,,0.1724137931034483,,0.16666666666666666,0.09090909090909091,0.17073170731707318,0.04878048780487805,,0.09523809523809523,,0.3333333333333333,0.1,0.15384615384615385,0.2222222222222222,,0.14285714285714285,0.5,0.3333333333333333,0.75,0.75,0.6666666666666666,0.08333333333333333,1.0,1.0,1.0,,,,,,,,,0.5833333333333334,0.14285714285714285,0.14285714285714285,1.0,0.75,0.4,1.0,0.4,,0.9166666666666666,0.14285714285714285,0.5682208333333333,0.49035,0.5877100000000001,,,,0.6363636363636364,0.5454545454545454,2.12,26.17142857142857,0.45454545454545453,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.875,0.6666666666666666,0.5,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,9656.0,161,33,310,315,93,51.0,24,625,5.0,6.0,1.0,1.0,2.0,1.0,3.0,5.0,12.0,,,12.0,30.0,3.0,8.0,11.0,21,12.0,30.0,6.0,64.0,323,1.0,,8.0,2.0,4,3.0,8.0,5.0,18.0,10.0,12.0,24.0,30.0,12.0,1.0,18.0,12.0,30.0,10.0,2.0,10.0,72.0,,2.0,,8.0,19.0,27,2.0,29,,3.0,3.0,,13.0,10.0,3.0,3.0,1.0,16.0,,5.0,1.0,4.0,1.0,5.0,,,7.0,,1.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,18.0,91,1.0,0.45454545454545453,0.5,0.6666666666666666,0.4,0.375,0.4,0.5238095238095238,0.5,0.5686274509803921,0.5416666666666666,0.5849056603773585,1.3333333333333333,0.6071428571428571,0.5882352941176471,0.047619047619047616,0.16666666666666666,20.234604105571847,0.8125,,0.16101694915254236,0.024691358024691357,0.17391304347826086,,0.16463414634146342,0.014814814814814815,,,,0.10810810810810811,0.15151515151515152,0.20833333333333334,0.15625,0.21428571428571427,,0.8,0.11764705882352941,0.8333333333333334,1.0,0.8,0.058823529411764705,0.3333333333333333,0.3333333333333333,,0.23529411764705882,0.4166666666666667,0.4166666666666667,0.2,,,,,0.5882352941176471,0.4,0.4,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.375,0.7058823529411765,0.4,0.5144441176470589,0.6565166666666666,0.5268833333333333,0.038461538461538464,0.045454545454545456,0.03333333333333333,0.125,0.28125,13.042857142857141,25.779999999999998,0.3,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.3333333333333333,1.0,,0.6666666666666666,1.0,0.5,12.0,5.0,1.0,1.0,1.0,2.0,0.07407407407407407,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,8724.0,145,51,285,288,71,42.0,28,573,10.0,15.0,2.0,2.0,3.0,3.0,9.0,4.0,15.0,,2.0,12.0,29.0,3.0,13.0,17.0,39,12.0,31.0,19.0,89.0,279,3.0,2.0,6.0,4.0,9,3.0,13.0,5.0,22.0,2.0,32.0,30.0,29.0,12.0,4.0,18.0,7.0,25.0,6.0,1.0,12.0,57.0,,4.0,,6.0,10.0,17,4.0,21,,7.0,4.0,3.0,6.0,3.0,4.0,3.0,,10.0,1.0,4.0,2.0,4.0,,17.0,,1.0,23.0,,7.0,1.0,3.0,1.0,,1.0,1.0,1.0,22.0,69,,0.058823529411764705,0.0625,0.8333333333333334,0.3870967741935484,0.23076923076923078,0.3870967741935484,0.4358974358974359,0.4444444444444444,0.5,0.38636363636363635,0.5493827160493827,0.75,0.4583333333333333,0.44285714285714284,0.10256410256410256,0.06666666666666667,27.586206896551726,0.6,,0.09090909090909091,0.05333333333333334,0.13043478260869565,,0.10256410256410256,0.03007518796992481,0.10714285714285714,,,0.029411764705882353,0.16129032258064516,0.08888888888888889,0.11428571428571428,0.18181818181818182,,1.0,0.21428571428571427,0.6666666666666666,0.7142857142857143,0.1,0.12857142857142856,0.3333333333333333,0.5,,0.21428571428571427,0.26666666666666666,0.26666666666666666,,0.02857142857142857,,,,0.4142857142857143,0.41379310344827586,0.41379310344827586,0.8333333333333334,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.5909090909090909,0.23076923076923078,0.6571428571428571,0.41379310344827586,0.5179492857142858,0.6216666666666667,0.49843181818181814,0.10256410256410256,0.15217391304347827,0.03125,0.06741573033707865,0.24719101123595505,9.828205128205129,25.261290322580642,0.24912280701754386,2.0,,,2.0,,,2.0,3.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,6.0,3.0,2.0,1.0,,,,1.0,1.0,0.3333333333333333,0.25,0.05555555555555555,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203077,1610612766,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,203077,CHA,12286.0,205,58,399,403,124,63.0,38,802,23.0,37.0,6.0,2.0,4.0,3.0,8.0,4.0,9.0,2.0,4.0,1.0,3.0,,,30.0,54,3.0,7.0,20.0,89.0,395,6.0,5.0,13.0,4.0,8,1.0,2.0,8.0,19.0,32.0,28.0,9.0,3.0,1.0,8.0,3.0,6.0,9.0,4.0,2.0,2.0,24.0,6.0,6.0,,11.0,18.0,33,12.0,45,1.0,3.0,2.0,1.0,1.0,1.0,7.0,,1.0,8.0,,3.0,4.0,9.0,,22.0,3.0,,29.0,7.0,14.0,,4.0,3.0,3.0,,3.0,2.0,18.0,122,3.0,0.5333333333333333,0.5714285714285714,1.0,0.42857142857142855,0.5,0.42857142857142855,0.5555555555555556,0.5,0.5655737704918032,0.55,0.6180555555555556,0.65,0.6333333333333333,0.11475409836065574,0.14814814814814814,0.16216216216216217,17.738359201773836,0.125,,0.12,0.05660377358490566,0.16666666666666666,0.07692307692307693,0.13425925925925927,0.06521739130434782,0.06666666666666667,0.058823529411764705,0.2,0.09302325581395349,0.14285714285714285,0.12307692307692308,0.12244897959183673,0.29411764705882354,0.05263157894736842,0.6666666666666666,0.6065573770491803,0.6216216216216216,0.7419354838709677,0.5652173913043478,0.13114754098360656,0.375,0.5,,0.14754098360655737,0.4444444444444444,0.4444444444444444,0.75,0.06557377049180328,0.5,0.5,1.0,0.04918032786885246,0.3333333333333333,0.3333333333333333,1.0,0.8571428571428571,0.4,0.5,,,0.7213114754098361,0.3333333333333333,0.5772040983606558,0.5236666666666666,0.522045,0.20588235294117646,0.22950819672131148,,0.14606741573033707,0.21348314606741572,5.098148148148148,24.285714285714285,0.3107769423558897,4.0,,1.0,4.0,,1.0,4.0,1.0,,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.25,0.14285714285714285,,,,,,1.0,,,0.05555555555555555,4.0,,0.25,0.5,0.04,1.0,2.0,3.0,1.0,2.0,2.0,0.2,0.5,,,,,,,,True,,,,,,,,,,,,,,,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,4381.0,73,-7,140,148,46,35.0,15,288,3.0,6.0,2.0,,,,1.0,,1.0,,1.0,2.0,9.0,,,3.0,8,2.0,10.0,,12.0,152,2.0,,2.0,,1,,,,,4.0,2.0,6.0,9.0,2.0,,4.0,7.0,11.0,6.0,1.0,3.0,29.0,1.0,,,7.0,6.0,14,1.0,15,,2.0,2.0,,2.0,2.0,1.0,,,3.0,,2.0,5.0,7.0,,2.0,,,,,,,,3.0,2.0,,3.0,2.0,,46,,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,0.375,,0.3333333333333333,,0.3333333333333333,0.2,,0.5555555555555556,,,13.125,0.6666666666666666,,0.11764705882352941,,0.25925925925925924,0.02702702702702703,0.16666666666666666,0.013333333333333334,,,0.2,0.06666666666666667,0.125,0.15,0.2857142857142857,0.16666666666666666,,0.6666666666666666,0.3333333333333333,0.5,0.5,0.6666666666666666,0.05555555555555555,,,,0.05555555555555555,,,,0.05555555555555555,,,,0.5,0.2222222222222222,0.2222222222222222,1.0,0.4,,,,,0.8888888888888888,0.2222222222222222,0.5456305555555556,0.474075,0.4072,,,,0.16666666666666666,,4.3375,24.8,0.32857142857142857,1.0,,3.0,1.0,,3.0,,1.0,,0.5,0.2,0.5,1.0,0.6,,,,,,1.0,,,,1.0,,,0.25,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,3424.0,57,10,111,112,31,20.0,13,223,2.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,10.0,,1.0,2.0,5.0,1.0,2.0,6.0,16,2.0,6.0,8.0,26.0,109,1.0,,,2.0,6,1.0,2.0,4.0,11.0,4.0,8.0,6.0,5.0,2.0,2.0,10.0,2.0,12.0,1.0,1.0,8.0,26.0,3.0,,,1.0,5.0,6,3.0,9,,,,,3.0,2.0,2.0,1.0,,5.0,,3.0,2.0,2.0,,7.0,,,11.0,1.0,6.0,,,,,,,,11.0,31,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,0.375,0.3333333333333333,0.4090909090909091,0.4375,0.48148148148148145,,0.5,0.2727272727272727,0.125,0.3333333333333333,24.615384615384613,0.6,,0.125,,0.045454545454545456,0.14285714285714285,0.0967741935483871,0.05660377358490566,,0.17647058823529413,,,0.1,0.16666666666666666,0.06666666666666667,,,,0.13636363636363635,0.6666666666666666,1.0,0.5,0.13636363636363635,0.3333333333333333,0.5,,0.45454545454545453,0.3,0.3,0.3333333333333333,0.045454545454545456,,,,0.22727272727272727,0.4,0.4,1.0,0.5,0.125,1.0,0.25,0.5,0.4090909090909091,0.4,0.4577636363636363,0.6909,0.403575,0.2222222222222222,0.2857142857142857,,,0.4230769230769231,13.3375,25.666666666666668,0.27927927927927926,,,1.0,,,1.0,,2.0,,,,,,0.5,,,,,2.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203148,1610612766,Brian Roberts,Brian Roberts,203148,CHA,1897.0,32,12,60,60,35,9.0,7,120,2.0,5.0,,1.0,3.0,,3.0,2.0,3.0,,,1.0,5.0,,3.0,4.0,11,1.0,5.0,3.0,14.0,56,1.0,,,2.0,6,,3.0,2.0,6.0,2.0,6.0,,5.0,1.0,1.0,,,,,,,,,,,2.0,,2,,2,,,,,,,,,,,,,3.0,3.0,,4.0,,,4.0,,2.0,,,,,,,,6.0,35,,0.25,0.25,,0.2,,0.2,0.36363636363636365,0.3333333333333333,0.34375,0.2222222222222222,0.3888888888888889,,0.3,0.3125,0.09090909090909091,0.2,24.324324324324326,,,,,0.18181818181818182,,0.06060606060606061,,,,,,,,0.2,,,,0.3125,0.4,0.5,,0.1875,,,,0.1875,0.6666666666666666,0.6666666666666666,0.5,,,,,0.3125,0.2,0.2,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.625,0.2,0.47451249999999995,0.4581,0.4870666666666666,0.1111111111111111,0.15384615384615385,,,0.42857142857142855,7.754545454545454,25.18,0.5833333333333334,,,1.0,,,1.0,,,,,,,,0.5,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,386.0,6,5,16,15,11,4.0,2,31,,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,2.0,2,,2.0,,4.0,13,,,,1.0,1,,2.0,,2.0,4.0,,,1.0,,,1.0,,1.0,,,,2.0,,,,1.0,1.0,2,,2,,,,,1.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,11,,1.0,1.0,,,,,1.0,1.0,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,33.333333333333336,0.5,,1.0,,0.25,,0.4,,,,,1.0,,,0.25,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.25,,,,0.25,,,,,,,0.3333333333333333,,0.5,,0.49502500000000005,,0.5139,,,,,0.5,15.899999999999999,24.45,0.6875,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,1177.0,20,12,37,37,26,,8,74,3.0,6.0,5.0,1.0,3.0,,1.0,,,,,,,,,3.0,7,,,9.0,15.0,31,5.0,2.0,6.0,1.0,3,,,7.0,9.0,2.0,4.0,,,,2.0,,,,,,,,,5.0,1.0,1.0,5.0,7,6.0,13,,1.0,,1.0,,,,,,,,,1.0,1.0,,7.0,,,13.0,1.0,6.0,,1.0,1.0,1.0,,1.0,1.0,9.0,26,,0.3333333333333333,1.0,,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5769230769230769,0.5,0.6428571428571429,,0.2857142857142857,0.3333333333333333,24.0,,0.14285714285714285,0.3125,0.35714285714285715,0.14285714285714285,,0.2608695652173913,0.23809523809523808,0.2727272727272727,,,0.3333333333333333,0.25,0.3333333333333333,0.14285714285714285,,,1.0,0.8571428571428571,0.5,0.75,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,0.8571428571428571,,0.5759714285714285,0.59592,0.5613,0.5,0.5,,0.4,0.6,1.7714285714285711,,0.7027027027027027,2.0,,,2.0,,,4.0,,,0.4,0.4,0.4,,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
