EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFtPoints,BlockingFouls,Charge Fouls,Offensive Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,3SecondViolations,on
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,28442.0,474,-119.0,934,1023,336,354,103,1957,27.0,40,5.0,10.0,10.0,13.0,3.0,6.0,9.0,18.0,4.0,15.0,2.0,5.0,14.0,1.0,3.0,2.0,7.0,39.0,64,9.0,29.0,18.0,123.0,1050,5.0,13.0,1.0,3.0,13.0,15.0,20.0,2.0,9.0,8.0,44.0,56.0,22.0,24.0,3.0,4.0,1.0,1.0,12.0,4.0,5.0,13.0,16.0,29,10.0,6.0,7.0,2.0,4.0,74,3.0,15.0,1.0,21.0,41.0,7.0,69.0,19.0,88.0,2.0,20.0,16.0,4.0,8.0,2.0,5.0,8.0,2.0,3.0,2.0,16.0,2.0,5.0,12.0,37.0,3.0,27.0,1.0,2.0,1.0,2.0,31.0,5.0,15.0,3.0,10.0,3.0,1.0,6.0,10.0,6.0,1.0,44.0,331,2.0,2.0,0.717948717948718,0.7567567567567568,0.8888888888888888,0.3103448275862069,0.3333333333333333,0.2222222222222222,0.2857142857142857,0.609375,0.38461538461538464,0.75,0.5645161290322581,0.40625,0.6206896551724138,0.5801886792452831,0.40625,0.6470588235294118,0.3118279569892473,0.078125,0.075,0.16666666666666666,0.05555555555555555,11.567877629063096,0.5,0.28,0.023809523809523808,0.12538226299694188,0.05319148936170213,0.1390728476821192,0.02027027027027027,0.1297071129707113,0.04186046511627907,0.06766917293233082,0.05128205128205128,0.028169014084507043,0.019801980198019802,0.02127659574468085,0.09016393442622951,0.16853932584269662,0.12931034482758622,0.14545454545454545,0.12195121951219512,0.05405405405405406,0.6,0.43010752688172044,0.675,0.7297297297297297,0.7777777777777778,0.06451612903225806,0.5,0.6,0.6666666666666666,0.1935483870967742,0.5,0.5294117647058824,0.5555555555555556,0.16129032258064516,0.26666666666666666,0.26666666666666666,1.0,0.15053763440860216,0.35714285714285715,0.35714285714285715,0.8,0.625,0.5,0.6,0.1875,0.3333333333333333,1.0,0.4482758620689655,0.7692307692307693,0.06896551724137931,0.2413793103448276,0.2857142857142857,0.7419354838709677,0.3333333333333333,0.5605133333333334,0.5465906250000001,0.5240211538461539,0.14563106796116504,0.20270270270270271,0.10569105691056911,0.35772357723577236,6.799999999999999,26.131034482758622,0.35974304068522484,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,99170.0,1653,18.0,3348,3356,621,695,320,6704,175.0,267,27.0,47.0,24.0,37.0,60.0,165.0,37.0,83.0,7.0,24.0,2.0,35.0,115.0,2.0,3.0,12.0,33.0,272.0,515,42.0,139.0,196.0,866.0,3529,34.0,65.0,3.0,6.0,109.0,38.0,85.0,13.0,35.0,49.0,164.0,362.0,182.0,126.0,,40.0,,1.0,114.0,35.0,42.0,84.0,63.0,147,39.0,24.0,60.0,5.0,19.0,357,39.0,75.0,,91.0,213.0,17.0,321.0,114.0,435.0,21.0,86.0,49.0,37.0,71.0,13.0,40.0,40.0,4.0,31.0,7.0,111.0,11.0,17.0,75.0,150.0,18.0,227.0,5.0,11.0,8.0,4.0,259.0,31.0,126.0,19.0,82.0,68.0,1.0,13.0,84.0,47.0,,163.0,606,9.0,18.0,0.6654411764705882,0.7182539682539683,1.0,0.302158273381295,0.5,0.37142857142857144,0.30434782608695654,0.5281553398058253,0.5230769230769231,0.4470588235294118,0.5122324159021406,0.5422535211267606,0.4791666666666667,0.5638020833333334,0.6193181818181818,0.5466666666666666,0.21253822629969418,0.08155339805825243,0.09737827715355805,0.09696969696969697,,23.679956896551726,0.6396396396396397,0.22077922077922077,,0.19258589511754068,0.07944915254237288,0.1657559198542805,0.0633116883116883,0.18368580060422962,0.07307692307692308,0.08177570093457943,0.08846153846153847,0.06640625,0.053304904051172705,0.09523809523809523,0.17349397590361446,0.1870748299319728,0.21662468513853905,0.15144230769230768,0.21052631578947367,0.07142857142857142,0.5595238095238095,0.40825688073394495,0.6554307116104869,0.7261410788381742,0.6914285714285714,0.25229357798165136,0.36363636363636365,0.40268456375838924,0.6,0.12691131498470948,0.4457831325301205,0.4457831325301205,0.6486486486486487,0.03669724770642202,0.2916666666666667,0.2916666666666667,1.0,0.17584097859327216,0.30434782608695654,0.30434782608695654,1.0,0.6619718309859155,0.574468085106383,0.18518518518518517,0.04225352112676056,0.6666666666666666,1.0,0.30833333333333335,0.6486486486486487,0.016666666666666666,0.275,0.36363636363636365,0.6207951070336392,0.30701754385964913,0.5209834355828222,0.533404,0.4692907563025211,0.16822429906542055,0.20655737704918034,0.1258660508083141,0.18937644341801385,6.241553398058252,24.994964028776977,0.18548387096774194,1.0,3.0,1.0,32.0,7.0,8.0,6.0,2.0,1.0,1.0,3.0,2.0,0.04225352112676056,0.3333333333333333,1.0,0.5,,,,,,,,,,,,True
201143,1610612737,Al Horford,Al Horford,201143,ATL,91704.0,1528,119.0,3098,3105,507,625,265,6203,138.0,189,33.0,45.0,18.0,26.0,36.0,92.0,83.0,172.0,9.0,34.0,6.0,38.0,119.0,2.0,3.0,8.0,19.0,257.0,453,47.0,153.0,57.0,712.0,3173,39.0,55.0,2.0,6.0,93.0,32.0,61.0,12.0,25.0,26.0,126.0,406.0,108.0,141.0,,48.0,,,119.0,38.0,17.0,101.0,49.0,150,30.0,19.0,67.0,10.0,24.0,349,25.0,60.0,,73.0,158.0,23.0,254.0,85.0,339.0,9.0,38.0,28.0,10.0,30.0,9.0,23.0,25.0,3.0,7.0,3.0,55.0,3.0,9.0,46.0,89.0,8.0,60.0,,5.0,,1.0,66.0,6.0,26.0,10.0,69.0,49.0,6.0,14.0,71.0,44.0,1.0,120.0,492,8.0,6.0,0.7898832684824902,0.871244635193133,1.0,0.30718954248366015,0.3333333333333333,0.48,0.30718954248366015,0.5673289183222958,0.7090909090909091,0.5245901639344263,0.5404290429042904,0.6885245901639344,0.5813953488372093,0.559748427672956,0.6940298507462687,0.63,0.2524752475247525,0.037527593818984545,0.07407407407407407,0.03260869565217391,,20.32950867902324,0.5454545454545454,0.30666666666666664,,0.14835680751173708,0.07058823529411765,0.14341846758349705,0.04280821917808219,0.14675984752223634,0.059274755927475595,0.10752688172043011,0.0514018691588785,0.03409090909090909,0.05133928571428571,0.014705882352941176,0.13810741687979539,0.15845070422535212,0.15128205128205127,0.14395886889460155,0.14166666666666666,0.03225806451612903,0.6197183098591549,0.3118811881188119,0.7301587301587301,0.7885714285714286,0.7536231884057971,0.15181518151815182,0.391304347826087,0.4044943820224719,0.5833333333333334,0.2838283828382838,0.48255813953488375,0.48255813953488375,0.9397590361445783,0.056105610561056105,0.2647058823529412,0.2647058823529412,1.0,0.19636963696369636,0.31932773109243695,0.31932773109243695,1.0,0.7377049180327869,0.7333333333333333,0.21212121212121213,0.04918032786885246,0.6666666666666666,1.0,0.3023255813953488,0.6923076923076923,0.06976744186046512,0.22093023255813954,0.42105263157894735,0.5643564356435643,0.31932773109243695,0.5214855610561056,0.5945705882352941,0.5152122093023258,0.04153354632587859,0.05496828752642706,0.1306179775280899,0.17696629213483145,9.109933774834438,24.534640522875815,0.16365397030342158,,3.0,4.0,9.0,1.0,2.0,4.0,2.0,1.0,1.0,5.0,4.0,0.04918032786885246,,,0.6666666666666666,3.0,,,,,,,,,,,True
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,89852.0,1498,-11.0,3044,3045,499,567,270,6089,134.0,261,7.0,14.0,23.0,48.0,39.0,108.0,21.0,81.0,10.0,20.0,2.0,57.0,163.0,5.0,7.0,9.0,23.0,194.0,450,67.0,183.0,163.0,752.0,3186,9.0,18.0,5.0,8.0,40.0,30.0,85.0,11.0,25.0,52.0,145.0,82.0,306.0,132.0,69.0,,,,163.0,57.0,59.0,209.0,115.0,324,86.0,29.0,120.0,22.0,67.0,763,9.0,12.0,,51.0,76.0,,127.0,21.0,148.0,4.0,65.0,35.0,30.0,95.0,20.0,60.0,44.0,6.0,35.0,3.0,139.0,7.0,23.0,50.0,107.0,2.0,160.0,1.0,2.0,5.0,10.0,196.0,16.0,76.0,22.0,14.0,7.0,6.0,1.0,16.0,9.0,,134.0,487,6.0,15.0,0.211340206185567,0.211340206185567,0.6567164179104478,0.366120218579235,0.625,0.44,0.366120218579235,0.4311111111111111,0.5,0.35294117647058826,0.46524486571879936,0.6346153846153846,0.42272727272727273,0.5188284518828452,0.6666666666666666,0.5071428571428571,0.2890995260663507,0.13111111111111112,0.1685823754789272,0.09259259259259259,0.06172839506172839,25.476758045292012,0.6834532374100719,,,0.07272727272727272,0.013888888888888888,0.102,0.01559792027729636,0.08220064724919093,0.01457321304649549,0.015748031496062992,0.01646090534979424,0.008333333333333333,0.01598173515981735,0.014388489208633094,0.08673469387755102,0.046762589928057555,0.07733333333333334,0.08900523560209424,0.1440677966101695,0.012987012987012988,0.5625,0.41232227488151657,0.5134099616858238,0.6175115207373272,0.23134328358208955,0.17061611374407584,0.3611111111111111,0.3979591836734694,0.15384615384615385,0.12796208530805686,0.25925925925925924,0.27631578947368424,0.19047619047619047,0.0315955766192733,0.5,0.5263157894736842,0.7,0.2575039494470774,0.3496932515337423,0.3496932515337423,0.6491228070175439,0.5384615384615384,0.5,0.2857142857142857,0.2692307692307692,0.7142857142857143,0.6,0.43636363636363634,0.4791666666666667,0.01818181818181818,0.20909090909090908,0.391304347826087,0.7014218009478673,0.3496932515337423,0.5337673259493673,0.542757894736842,0.5169481651376145,0.11223021582733812,0.14901960784313725,0.05319148936170213,0.19281914893617022,6.131333333333335,24.915846994535517,0.16392904073587386,,1.0,2.0,7.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,,0.038461538461538464,,,1.0,1.0,1.0,1.0,10.0,2.0,0.00546448087431694,0.05,0.010810810810810811,,,,True
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,124970.0,2083,76.0,4212,4232,794,926,386,8444,174.0,303,22.0,33.0,25.0,41.0,16.0,54.0,21.0,63.0,48.0,117.0,24.0,61.0,188.0,5.0,21.0,9.0,36.0,211.0,420,109.0,305.0,123.0,872.0,4354,23.0,40.0,10.0,34.0,85.0,29.0,62.0,16.0,60.0,37.0,143.0,226.0,196.0,303.0,24.0,10.0,,1.0,187.0,61.0,38.0,133.0,38.0,171,30.0,8.0,85.0,20.0,28.0,380,6.0,22.0,,138.0,186.0,27.0,351.0,28.0,379.0,11.0,98.0,71.0,27.0,83.0,11.0,56.0,55.0,11.0,27.0,5.0,138.0,7.0,26.0,74.0,176.0,9.0,172.0,11.0,5.0,18.0,11.0,151.0,18.0,70.0,13.0,36.0,25.0,4.0,7.0,38.0,16.0,,135.0,778,14.0,9.0,0.5355450236966824,0.5485436893203883,0.926605504587156,0.35737704918032787,0.29411764705882354,0.26666666666666666,0.35855263157894735,0.5023809523809524,0.575,0.46774193548387094,0.516551724137931,0.5135135135135135,0.4344262295081967,0.5512010113780025,0.5448717948717948,0.5,0.4206896551724138,0.09047619047619047,0.09570957095709572,0.16666666666666666,,19.96561358263486,0.6014492753623188,0.27,,0.13126323218066338,0.018628281117696866,0.20116618075801748,0.007792207792207792,0.15406562054208273,0.014351614556637622,0.0300187617260788,0.016025641025641024,0.002976190476190476,0.008561643835616438,0.005376344086021506,0.08458646616541353,0.13802083333333334,0.17564870259481039,0.21346153846153845,0.16265060240963855,0.03064066852367688,0.42105263157894735,0.41793103448275865,0.5742574257425742,0.635036496350365,0.5517241379310345,0.07448275862068965,0.2962962962962963,0.35555555555555557,0.3125,0.08689655172413793,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.16137931034482758,0.41025641025641024,0.41025641025641024,0.9583333333333334,0.2593103448275862,0.324468085106383,0.324468085106383,0.9016393442622951,0.44594594594594594,0.6666666666666666,0.5454545454545454,0.28378378378378377,0.23809523809523808,1.0,0.3360655737704918,0.6097560975609756,0.19672131147540983,0.29508196721311475,0.25,0.8386206896551724,0.32620320855614976,0.5656003457814663,0.566613157894737,0.5386190082644629,0.09125964010282776,0.1483050847457627,0.09747706422018348,0.16399082568807338,4.984761904761904,24.58196721311475,0.18850902184235518,5.0,13.0,7.0,9.0,5.0,13.0,1.0,2.0,1.0,1.0,1.0,2.0,0.17567567567567569,0.38461538461538464,1.0,0.2916666666666667,11.0,,,,1.0,,,0.0032679738562091504,,,,True
203118,1610612737,Mike Scott,Mike Scott,203118,ATL,21091.0,352,8.0,700,710,119,169,68,1410,19.0,38,1.0,8.0,2.0,3.0,8.0,24.0,6.0,11.0,6.0,11.0,1.0,14.0,32.0,1.0,1.0,4.0,7.0,33.0,73,20.0,43.0,15.0,141.0,674,2.0,9.0,2.0,3.0,14.0,4.0,9.0,5.0,8.0,3.0,26.0,62.0,4.0,60.0,,,,,32.0,14.0,3.0,11.0,8.0,19,7.0,1.0,9.0,,2.0,46,5.0,13.0,,15.0,25.0,3.0,43.0,18.0,61.0,2.0,5.0,3.0,2.0,4.0,2.0,,7.0,1.0,4.0,1.0,11.0,1.0,3.0,16.0,41.0,10.0,21.0,,4.0,2.0,,19.0,1.0,10.0,,7.0,6.0,,1.0,7.0,6.0,,26.0,119,4.0,,0.9393939393939394,0.9393939393939394,1.0,0.46511627906976744,0.6666666666666666,0.625,0.46511627906976744,0.4520547945205479,0.2222222222222222,0.4444444444444444,0.5431034482758621,0.4166666666666667,0.6764705882352942,0.564,0.4666666666666667,0.6842105263157895,0.3706896551724138,0.0410958904109589,0.05263157894736842,,0.09090909090909091,17.435897435897438,0.36363636363636365,0.13636363636363635,,0.10548523206751055,0.06341463414634146,0.12931034482758622,0.03597122302158273,0.11331444759206799,0.05232558139534884,0.08602150537634409,0.05084745762711865,0.03773584905660377,0.038461538461538464,0.02857142857142857,0.09195402298850575,0.15873015873015872,0.08045977011494253,0.14942528735632185,0.06896551724137931,0.03389830508474576,0.8571428571428571,0.3275862068965517,0.5,0.5277777777777778,1.0,0.20689655172413793,0.3333333333333333,0.3333333333333333,0.875,0.09482758620689655,0.5454545454545454,0.6,0.8333333333333334,0.09482758620689655,0.5454545454545454,0.5454545454545454,1.0,0.27586206896551724,0.4375,0.4375,1.0,0.6666666666666666,0.125,1.0,0.08333333333333333,1.0,1.0,0.17647058823529413,0.6666666666666666,0.058823529411764705,0.4117647058823529,0.5714285714285714,0.6982758620689655,0.4375,0.5406137931034484,0.61205,0.46889705882352944,0.08,0.12195121951219512,0.09929078014184398,0.18439716312056736,5.815068493150684,24.56279069767442,0.17,1.0,2.0,1.0,4.0,1.0,2.0,1.0,,,,1.0,1.0,0.16666666666666666,0.5,1.0,1.0,,,,,,,,,,,,True
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,37300.0,622,80.0,1235,1245,283,347,113,2480,56.0,111,,2.0,9.0,23.0,8.0,17.0,34.0,71.0,6.0,14.0,3.0,21.0,70.0,2.0,8.0,8.0,22.0,98.0,199,27.0,84.0,45.0,322.0,1248,1.0,5.0,3.0,10.0,15.0,18.0,37.0,10.0,25.0,18.0,84.0,38.0,158.0,51.0,30.0,,,2.0,68.0,21.0,22.0,88.0,43.0,131,33.0,10.0,60.0,9.0,19.0,305,4.0,7.0,1.0,21.0,44.0,,65.0,12.0,77.0,1.0,31.0,18.0,13.0,38.0,9.0,28.0,24.0,5.0,10.0,2.0,62.0,2.0,14.0,19.0,47.0,1.0,60.0,6.0,1.0,3.0,3.0,56.0,4.0,21.0,8.0,4.0,2.0,1.0,1.0,4.0,2.0,,80.0,280,5.0,6.0,0.19387755102040816,0.19387755102040816,0.6296296296296297,0.32142857142857145,0.3,0.4,0.32926829268292684,0.49246231155778897,0.2,0.4864864864864865,0.48939929328621906,0.36666666666666664,0.532258064516129,0.5194805194805194,0.4411764705882353,0.5763888888888888,0.2968197879858657,0.11055276381909548,0.16216216216216217,0.17647058823529413,0.014084507042253521,27.126099706744867,0.6129032258064516,,0.027777777777777776,0.11195928753180662,0.020710059171597635,0.1065989847715736,0.0196078431372549,0.11016949152542373,0.02029520295202952,0.03205128205128205,0.0125,0.00980392156862745,0.012903225806451613,0.04081632653061224,0.0763888888888889,0.08928571428571429,0.1678832116788321,0.125,0.05660377358490566,0.007575757575757576,0.5,0.392226148409894,0.5045045045045045,0.6021505376344086,0.21428571428571427,0.06007067137809187,0.47058823529411764,0.5714285714285714,0.125,0.2508833922261484,0.4788732394366197,0.4857142857142857,0.17647058823529413,0.04946996466431095,0.42857142857142855,0.42857142857142855,1.0,0.24734982332155478,0.3,0.3,0.5238095238095238,0.13333333333333333,,,0.5333333333333333,0.25,0.5,0.3709677419354839,0.391304347826087,0.04838709677419355,0.3548387096774194,0.36363636363636365,0.6890459363957597,0.3088235294117647,0.5269838078291815,0.5091272727272727,0.5169283333333334,0.07,0.09722222222222222,0.046583850931677016,0.2608695652173913,8.076884422110554,25.513095238095236,0.2291497975708502,1.0,2.0,2.0,4.0,2.0,2.0,5.0,,,,,,0.13333333333333333,0.5,1.0,0.6666666666666666,,,,2.0,,,,,,,,True
203934,1610612737,Lamar Patterson,Lamar Patterson,203934,ATL,5734.0,96,-15.0,194,200,69,73,17,394,3.0,3,,,1.0,1.0,,,,2.0,1.0,2.0,,1.0,5.0,,,,2.0,3.0,5,2.0,7.0,2.0,14.0,214,,,,,2.0,1.0,3.0,,2.0,,2.0,4.0,2.0,6.0,,,,1.0,4.0,1.0,,5.0,2.0,7,1.0,1.0,4.0,1.0,,16,1.0,1.0,,4.0,4.0,,8.0,2.0,10.0,,,,,,2.0,,5.0,1.0,,2.0,5.0,,1.0,7.0,8.0,,5.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,2.0,68,,,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,,,0.3333333333333333,0.6,,0.3333333333333333,0.5,,0.2,0.5384615384615384,1.0,0.2,0.5833333333333334,,,,,8.411214953271028,,,,0.07547169811320754,0.01818181818181818,0.125,0.03571428571428571,0.09411764705882353,0.024096385542168676,0.03571428571428571,,,0.047619047619047616,,0.08695652173913043,,0.14285714285714285,0.14285714285714285,0.09090909090909091,,,0.25,1.0,1.0,0.6666666666666666,,,,,0.16666666666666666,,,,0.16666666666666666,0.5,0.5,1.0,0.4166666666666667,0.2,0.2,1.0,,,,,,,0.2,1.0,,0.4,,0.8333333333333334,0.25,0.5296772727272727,,0.50955,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.14285714285714285,7.88,27.071428571428573,0.3556701030927835,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,80804.0,1347,195.0,2761,2693,374,445,245,5454,13.0,22,2.0,3.0,,1.0,3.0,9.0,41.0,83.0,26.0,52.0,9.0,60.0,164.0,6.0,19.0,13.0,23.0,57.0,114,86.0,216.0,18.0,390.0,2748,9.0,16.0,8.0,24.0,42.0,3.0,6.0,18.0,32.0,3.0,63.0,102.0,12.0,249.0,9.0,,,,164.0,60.0,3.0,59.0,27.0,86,15.0,12.0,36.0,11.0,12.0,199,2.0,6.0,,50.0,86.0,2.0,138.0,8.0,146.0,,31.0,17.0,14.0,25.0,5.0,19.0,20.0,3.0,6.0,1.0,45.0,5.0,4.0,58.0,86.0,3.0,30.0,2.0,1.0,1.0,,23.0,1.0,4.0,1.0,17.0,11.0,2.0,4.0,20.0,12.0,,63.0,364,4.0,1.0,0.8947368421052632,0.8947368421052632,0.9651162790697675,0.39814814814814814,0.3333333333333333,0.5625,0.39814814814814814,0.5,0.5625,0.5,0.5636363636363636,0.525,0.7894736842105263,0.573134328358209,0.525,0.7948717948717948,0.6545454545454545,0.02631578947368421,0.09090909090909091,,0.012048192771084338,12.48767663489977,0.5555555555555556,0.029411764705882353,,0.09217577706323687,0.00796812749003984,0.11261261261261261,0.0036968576709796672,0.09876543209876543,0.0061823802163833074,0.008771929824561403,0.015463917525773196,,0.004728132387706856,,0.08498583569405099,0.08130081300813008,0.10778443113772455,0.11206896551724138,0.11458333333333333,,0.6,0.06666666666666667,0.5909090909090909,0.65,1.0,0.02727272727272727,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2515151515151515,0.4939759036144578,0.5,0.9024390243902439,0.15757575757575756,0.5,0.5098039215686274,1.0,0.49696969696969695,0.36585365853658536,0.36809815950920244,0.95,0.075,0.6666666666666666,1.0,0.475,0.3157894736842105,0.8333333333333334,0.02631578947368421,,0.23684210526315788,0.6052631578947368,0.5652173913043478,0.7212121212121212,0.36585365853658536,0.5222268996960487,0.5002673076923077,0.5208302631578947,0.020958083832335328,0.03418803418803419,0.1076923076923077,0.16153846153846155,14.7140350877193,24.734259259259264,0.13545816733067728,2.0,5.0,5.0,,2.0,,4.0,3.0,2.0,1.0,,,0.125,0.4,1.0,0.5555555555555556,6.0,2.0,,9.0,3.0,0.009259259259259259,0.019230769230769232,0.013824884792626729,2.0,0.006097560975609756,,True
2743,1610612737,Kris Humphries,Kris Humphries,2743,ATL,5364.0,89,-8.0,187,193,38,82,13,380,5.0,8,,2.0,,1.0,,3.0,5.0,9.0,1.0,3.0,2.0,,5.0,,,,,10.0,20,1.0,8.0,9.0,32.0,203,,2.0,,,,,3.0,1.0,2.0,2.0,5.0,18.0,2.0,3.0,,,,,5.0,,2.0,2.0,1.0,3,1.0,,,,2.0,7,1.0,3.0,,9.0,5.0,1.0,15.0,4.0,19.0,1.0,2.0,1.0,1.0,2.0,,,3.0,1.0,2.0,1.0,5.0,,2.0,6.0,15.0,1.0,9.0,1.0,,,,11.0,2.0,5.0,2.0,2.0,2.0,,,2.0,2.0,,5.0,38,2.0,1.0,0.9,0.9,1.0,0.125,,0.5,0.125,0.5,,,0.4107142857142857,,0.3,0.48484848484848486,,0.4166666666666667,0.2857142857142857,0.1,0.125,0.3333333333333333,,18.5,0.4,0.16666666666666666,,0.07575757575757576,0.0625,0.2727272727272727,0.03125,0.1414141414141414,0.05,0.0625,,0.1,0.038461538461538464,,0.14285714285714285,0.04,,0.2857142857142857,0.2,0.06666666666666667,1.0,0.2857142857142857,0.625,0.7142857142857143,1.0,0.10714285714285714,,,,0.32142857142857145,0.5555555555555556,0.5555555555555556,0.8,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.17857142857142858,,,,1.0,,,,,,0.2,,0.4,,,0.5714285714285714,,0.5476482142857143,0.6131,0.48342,0.16129032258064516,0.21739130434782608,,0.15625,10.049999999999999,24.3875,0.20320855614973263,,,1.0,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,True
