EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,PtsUnassisted2s,LongMidRangeAssists,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtAssists,Arc3Assists,Technical Free Throw Trips,SecondChanceFG2M,Fg2aBlocked,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SelfOReb,Offensive Fouls,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,LostBallTurnovers,OffShortMidRangeReboundPct,Clear Path Fouls,on,SecondChanceCorner3FGM,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Corner3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,OffensiveGoaltends
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,238.0,4.0,4.0,9,7,6.0,6,1.0,16,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.25,0.2,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626151,1610612766,Aaron Harrison,Aaron Harrison,1626151,CHA,5598.0,93.0,-7.0,203,202,131.0,132,13.0,405,203,4.0,11.0,15.0,10.0,,,,131.0,0.07692307692307693,0.10344827586206896,,0.645320197044335,2.0,5.0,1.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,5.0,2.0,9.0,3.0,10.0,5.0,18.0,1.0,1.0,3.0,3.0,1.0,5.0,2.0,7.0,5.0,13.0,4.0,6.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5.0,2.0,4.0,6.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,7.0,1.0,8.0,1.0,1.0,12.0,2.0,4.0,13.0,2.0,4.0,1.0,1.0,0.6666666666666666,0.3,0.3333333333333333,0.2857142857142857,0.3,0.2222222222222222,0.2,0.34210526315789475,0.375,0.3333333333333333,0.36,0.375,0.3611111111111111,0.5263157894736842,13.425925925925926,0.2857142857142857,0.125,0.0196078431372549,0.14285714285714285,0.045454545454545456,0.0273972602739726,0.05555555555555555,0.06666666666666667,0.09090909090909091,0.1111111111111111,0.16,0.1,0.2631578947368421,0.4,0.4,1.0,0.21052631578947367,0.21052631578947367,0.25,0.25,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,0.25,1.0,0.25,0.3333333333333333,0.16666666666666666,0.5,0.4166666666666667,0.2,0.7894736842105263,0.3333333333333333,0.5170236842105262,0.501,0.5287000000000001,0.09523809523809523,0.18181818181818182,0.16666666666666666,0.7222222222222222,9.455555555555556,25.099999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,1175.0,20.0,2.0,42,41,20.0,21,1.0,83,43,1.0,3.0,3.0,1.0,2.0,2.0,2.0,20.0,0.06666666666666667,0.13636363636363635,,0.47619047619047616,2.0,2.0,,1.0,1.0,2.0,,,,,,1.0,2.0,,,1.0,2.0,4.0,5.0,1.0,2.0,,11.0,,,,,2.0,3.0,1.0,2.0,,7.0,4.0,3.0,,2.0,1.0,2.0,2.0,1.0,,4.0,,,,2.0,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,7.0,,,0.5,0.5,1.0,0.5,,0.5,0.5,0.8,0.6666666666666666,0.7857142857142857,,0.7,0.7857142857142857,,0.7,0.2857142857142857,16.666666666666668,,,,0.2857142857142857,,,,,0.14285714285714285,,0.3333333333333333,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,,,,0.2857142857142857,0.5,0.5,1.0,,,,,0.2,1.0,,,0.4,0.5,0.5714285714285714,0.5,0.48212857142857135,,0.4711,,,,0.6363636363636364,9.0,26.4,1.0,1.0,1.0,4.0,1.0,1.0,0.5,0.14285714285714285,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,842.0,14.0,4.0,31,30,20.0,19,2.0,61,22,2.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0,0.15384615384615385,0.13333333333333333,0.25,0.6451612903225806,2.0,3.0,,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,3.0,6.0,1.0,1.0,2.0,11.0,,,,,1.0,3.0,,,2.0,4.0,2.0,3.0,,1.0,1.0,1.0,2.0,1.0,,5.0,,,,,,,,,,2.0,2.0,,,2.0,,2.0,1.0,,3.0,,,3.0,,1.0,4.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,1.0,0.5,0.3333333333333333,0.6428571428571429,,0.3333333333333333,0.625,,0.375,0.14285714285714285,30.3030303030303,,,,,,,,,,0.3333333333333333,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.2857142857142857,,,,,0.14285714285714285,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,,,,,0.5714285714285714,1.0,0.5205214285714285,,0.6159666666666667,,,,0.36363636363636365,7.683333333333333,24.7,1.0,1.0,,4.0,,,,0.14285714285714285,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,159.0,3.0,,6,6,6.0,6,,12,4,,,,,,,,6.0,,,,1.0,,1.0,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,1.0,1.0,1.0,,3.0,,3.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,3.0,,,,,1.0,1.0,,1.0,1.0,,,0.75,,0.75,0.75,,0.75,0.5,50.0,,,,,,,,,,,,,0.5,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,,0.5,1.0,1.0,1.0,0.6696,,0.6696,,,,1.0,0.3,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203148,1610612766,Brian Roberts,Brian Roberts,203148,CHA,3174.0,53.0,-2.0,115,115,77.0,68,7.0,230,111,1.0,3.0,3.0,3.0,,,,77.0,0.03571428571428571,0.06818181818181818,0.14285714285714285,0.6695652173913044,,4.0,,,3.0,10.0,,,,,,2.0,2.0,,,1.0,1.0,7.0,19.0,2.0,2.0,8.0,28.0,1.0,,,2.0,4.0,11.0,1.0,1.0,5.0,16.0,4.0,,6.0,2.0,2.0,7.0,13.0,5.0,1.0,32.0,,,,2.0,,,2.0,2.0,,1.0,1.0,,,4.0,,4.0,1.0,,4.0,,,8.0,3.0,1.0,16.0,,1.0,0.2857142857142857,0.2857142857142857,,1.0,,1.0,1.0,0.3684210526315789,0.36363636363636365,0.47619047619047616,1.0,0.4583333333333333,0.5625,1.0,0.5714285714285714,0.09523809523809523,23.140495867768596,,,,0.125,,,,,,,0.16666666666666666,,0.19047619047619047,,,,0.47619047619047616,,,,,0.09523809523809523,1.0,1.0,,,,,,0.25,,,,0.08333333333333333,1.0,0.2857142857142857,1.0,0.4367761904761905,0.3494,0.45015416666666663,0.13043478260869565,0.14285714285714285,0.07142857142857142,0.5714285714285714,13.252631578947367,24.1,3.0,5.0,4.0,10.0,1.0,,,0.23809523809523808,0.6,0.6,0.4,0.4,0.25,6.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,0.10526315789473684,0.5,0.75,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203798,1610612766,PJ Hairston,PJ Hairston,203798,CHA,183.0,3.0,-5.0,8,7,,6,1.0,15,7,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,0.5,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3956,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,4964.0,83.0,-8.0,182,181,118.0,122,12.0,363,183,8.0,18.0,21.0,10.0,1.0,1.0,1.0,118.0,0.1951219512195122,0.2054794520547945,0.2222222222222222,0.6483516483516484,7.0,11.0,1.0,5.0,8.0,1.0,,,,,,2.0,3.0,,,2.0,3.0,11.0,18.0,2.0,3.0,13.0,41.0,1.0,,,2.0,7.0,11.0,2.0,3.0,6.0,26.0,12.0,6.0,,3.0,2.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,,7.0,3.0,3.0,6.0,1.0,5.0,,2.0,,1.0,2.0,,1.0,4.0,2.0,16.0,,1.0,28.0,9.0,5.0,26.0,1.0,5.0,0.5454545454545454,0.5454545454545454,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6363636363636364,0.6666666666666666,1.0,0.7142857142857143,0.5857142857142857,1.0,0.5652173913043478,0.14285714285714285,18.974358974358974,0.42857142857142855,,0.022727272727272728,0.21875,0.09090909090909091,0.045454545454545456,0.0625,0.06666666666666667,0.2222222222222222,0.14285714285714285,0.21739130434782608,0.2222222222222222,0.5238095238095238,0.6363636363636364,0.7777777777777778,0.42857142857142855,0.047619047619047616,,,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,0.5714285714285714,0.625,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.542,,0.5715214285714286,0.3,0.3333333333333333,0.04878048780487805,0.6341463414634146,3.9166666666666665,24.933333333333334,4.0,6.0,,10.0,,1.0,1.0,0.2857142857142857,0.6666666666666666,1.0,,,,1.0,1.0,,1.0,4.0,,,,,1.0,0.2222222222222222,0.18181818181818182,,0.75,1.0,1.0,1.0,2.0,0.3333333333333333,0.14285714285714285,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,4568.0,76.0,-5.0,165,166,110.0,110,12.0,331,165,8.0,14.0,17.0,8.0,1.0,1.0,1.0,110.0,0.2,0.17391304347826086,0.2222222222222222,0.6666666666666666,5.0,10.0,,4.0,8.0,,1.0,2.0,,1.0,2.0,,2.0,,,,1.0,7.0,16.0,1.0,4.0,5.0,22.0,2.0,,,,5.0,12.0,1.0,3.0,1.0,14.0,8.0,3.0,,2.0,,,4.0,,,12.0,3.0,,,4.0,2.0,3.0,,,,,2.0,,,4.0,,3.0,5.0,1.0,7.0,1.0,,9.0,4.0,1.0,14.0,1.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.25,,0.3333333333333333,0.25,0.4375,0.4166666666666667,0.425,,0.43333333333333335,0.4583333333333333,,0.4375,0.2,15.730337078651685,0.3333333333333333,,,0.13793103448275862,0.16666666666666666,0.04838709677419355,,0.08333333333333333,0.375,,0.21052631578947367,,0.5,0.5,0.625,0.8,,0.1,0.5,0.5,1.0,0.1,,,,,,,,0.5333333333333333,0.5,0.13333333333333333,0.5,0.06666666666666667,,0.7,,0.540495,0.344,0.5619466666666667,0.17391304347826086,0.21052631578947367,,0.6363636363636364,3.575,24.375,2.0,6.0,,6.0,,,,0.3,0.3333333333333333,0.3333333333333333,,,,4.0,4.0,,,2.0,,2.0,2.0,1.0,,0.125,0.2,0.5,,,,,1.0,,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,4104.0,68.0,-10.0,151,149,98.0,95,9.0,300,160,4.0,6.0,6.0,5.0,1.0,1.0,1.0,98.0,0.125,0.10526315789473684,0.14285714285714285,0.6490066225165563,,,,,,9.0,3.0,5.0,,2.0,4.0,7.0,13.0,,,3.0,8.0,5.0,10.0,10.0,18.0,3.0,43.0,3.0,,,,1.0,4.0,5.0,12.0,2.0,19.0,8.0,30.0,,13.0,7.0,4.0,5.0,2.0,1.0,11.0,,,,2.0,,,4.0,2.0,2.0,,,,,7.0,,2.0,5.0,,3.0,,,4.0,1.0,1.0,19.0,,1.0,0.8,0.8,1.0,0.5555555555555556,,0.4166666666666667,0.5555555555555556,0.5,0.25,0.7142857142857143,,0.53125,0.7166666666666667,,0.5588235294117647,0.6428571428571429,22.981366459627328,,,,0.08,,,,,,0.2727272727272727,0.05555555555555555,0.14285714285714285,,,,,0.32142857142857145,0.17857142857142858,0.6,0.6,1.0,0.4642857142857143,0.5384615384615384,0.5384615384615384,1.0,,,,,,,0.25,0.5,0.5,0.375,0.6428571428571429,0.5384615384615384,0.48822321428571425,0.36634999999999995,0.492909375,0.034482758620689655,0.09090909090909091,,0.4418604651162791,18.07,25.694444444444443,,1.0,5.0,2.0,1.0,,,0.03571428571428571,,,0.5555555555555556,0.5555555555555556,0.8,1.0,,,,,1.0,7.0,3.0,,,,,1.0,,,,,,,,,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
