EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsPutbacks,Travels,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceTurnovers,Offensive Fouls,Technical Free Throw Trips,PenaltyAtRimFGM,SecondChanceFtPoints,BlockingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,Arc3PctBlocked,BlockedArc3
202379,1610612742,Jeremy Evans,Jeremy Evans,202379,DAL,1538.0,26.0,-20,56.0,56,25.0,18.0,8.0,112,,2.0,,1.0,,,,,,,3.0,2.0,,2.0,,,,2.0,,5.0,2.0,2.0,58,,1.0,,,,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,4.0,1.0,1.0,6.0,,6.0,,,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,1.0,2.0,,1.0,1.0,,1.0,2.0,25.0,,,,,,,,,,,,,,0.125,,0.3333333333333333,0.7142857142857143,,,,14.0625,1.0,0.5,0.07142857142857142,,0.3333333333333333,,0.19230769230769232,,,,0.125,,,0.3333333333333333,0.3333333333333333,,0.2857142857142857,,,,,,,,,,,0.42857142857142855,,,,0.2857142857142857,,,,0.5,,,1.0,,,1.0,,0.5699642857142857,0.55745,0.576375,0.125,0.3333333333333333,,1.0,1.9000000000000001,24.0,0.44642857142857145,1.0,1.0,,,,,1.0,1.0,,,,1.0,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,11982.0,200.0,23,383.0,381,71.0,86.0,37.0,764,4.0,6.0,,,,5.0,16.0,12.0,27.0,,4.0,,13.0,31.0,4.0,6.0,21.0,49.0,13.0,35.0,12.0,93.0,392,2.0,3.0,4.0,,5.0,4.0,6.0,,12.0,24.0,18.0,39.0,,31.0,13.0,,4.0,9.0,13.0,5.0,4.0,2.0,,2.0,35.0,1.0,1.0,11.0,21.0,,32.0,2.0,34.0,,3.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,2.0,5.0,,8.0,,23.0,1.0,13.0,2.0,6.0,1.0,,1.0,12.0,71.0,,0.5714285714285714,0.5714285714285714,1.0,0.37142857142857144,0.6666666666666666,0.37142857142857144,0.42857142857142855,0.6666666666666666,,0.48214285714285715,0.3333333333333333,0.5454545454545454,0.5113636363636364,0.3333333333333333,0.5454545454545454,0.4166666666666667,,,,22.51184834123223,0.5714285714285714,,0.15217391304347827,0.008771929824561403,0.1527777777777778,0.015151515151515152,0.1523809523809524,0.011111111111111112,,,0.1794871794871795,0.10416666666666667,0.17647058823529413,0.16981132075471697,0.10526315789473684,,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.5,0.19047619047619047,0.3125,0.3125,0.32142857142857145,0.4444444444444444,0.4444444444444444,0.75,0.047619047619047616,,,,0.36904761904761907,0.41935483870967744,0.41935483870967744,1.0,,,,,0.5454545454545454,0.6666666666666666,0.4880952380952381,0.41935483870967744,0.46204880952380956,0.4740375,0.4594181818181818,0.06818181818181818,0.11320754716981132,0.043010752688172046,0.12903225806451613,13.204081632653061,25.291428571428572,0.185378590078329,3.0,3.0,,,3.0,,1.0,,,0.03571428571428571,0.019230769230769232,,0.5,1.0,1.0,3.0,,,,,,,,,,1.0,,0.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,2491.0,42.0,-17,77.0,85,38.0,46.0,14.0,162,2.0,2.0,,,2.0,1.0,1.0,,5.0,,,,,1.0,,,3.0,8.0,,1.0,2.0,8.0,88,1.0,1.0,2.0,3.0,5.0,,,2.0,8.0,2.0,4.0,,,1.0,,,2.0,,2.0,,,2.0,,,4.0,2.0,1.0,4.0,3.0,2.0,9.0,4.0,13.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,3.0,,4.0,,3.0,,6.0,,1.0,1.0,1.0,1.0,8.0,37.0,,0.3333333333333333,0.5,,,,,0.375,1.0,0.6,0.3333333333333333,1.0,0.6,0.3333333333333333,1.0,0.5,0.1111111111111111,,,,14.73684210526316,0.5,0.4,0.16666666666666666,0.029411764705882353,0.23529411764705882,0.14285714285714285,0.2,0.0625,,0.3333333333333333,0.3333333333333333,,,0.15384615384615385,0.5,,0.2222222222222222,1.0,1.0,0.5,0.1111111111111111,1.0,1.0,0.5555555555555556,,,,,,,,0.1111111111111111,,,,,,0.4,,,,0.3333333333333333,,0.49265,,0.5341400000000001,0.1,0.1111111111111111,0.25,1.0,12.325,24.3,0.4935064935064935,,,2.0,,,2.0,,,1.0,,0.09090909090909091,,,1.0,,,2.0,,,,,,,,,,0.125,,,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,
101135,1610612742,David Lee,David Lee,101135,DAL,122.0,2.0,4,4.0,5,4.0,5.0,2.0,9,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,197.0,3.0,-1,6.0,7,6.0,7.0,3.0,13,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,,,1.0,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2585,1610612742,Zaza Pachulia,Zaza Pachulia,2585,DAL,23.0,,-2,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,117683.0,1961.0,-34,3843.0,3864,1104.0,1037.0,381.0,7707,96.0,162.0,4.0,12.0,37.0,54.0,123.0,51.0,139.0,8.0,37.0,13.0,42.0,150.0,14.0,52.0,201.0,424.0,50.0,187.0,140.0,692.0,4190,13.0,29.0,48.0,62.0,113.0,16.0,65.0,75.0,247.0,84.0,318.0,111.0,39.0,146.0,42.0,28.0,143.0,108.0,251.0,74.0,34.0,86.0,13.0,44.0,610.0,8.0,24.0,91.0,96.0,12.0,199.0,34.0,233.0,12.0,54.0,33.0,21.0,70.0,18.0,55.0,40.0,5.0,15.0,110.0,33.0,58.0,5.0,130.0,4.0,138.0,8.0,166.0,13.0,54.0,14.0,5.0,14.0,222.0,1067.0,12.0,0.208955223880597,0.21,0.74,0.26737967914438504,0.24615384615384617,0.273224043715847,0.4740566037735849,0.4482758620689655,0.5486725663716814,0.45171849427168576,0.3804347826086957,0.48314606741573035,0.5021865889212828,0.4528301886792453,0.5613636363636364,0.3060556464811784,0.0660377358490566,0.11728395061728394,0.056910569105691054,18.576429404900818,0.6363636363636364,0.08333333333333333,0.08656447249774572,0.021998166819431713,0.1301859799713877,0.011283497884344146,0.103429203539823,0.017777777777777778,0.02476780185758514,0.006493506493506494,0.061452513966480445,0.07368421052631578,0.12398921832884097,0.12877263581488935,0.13366336633663367,0.03785488958990536,0.265139116202946,0.5925925925925926,0.6713286713286714,0.28125,0.20130932896890344,0.43902439024390244,0.46551724137931033,0.22749590834697217,0.3669064748201439,0.3722627737226277,0.17647058823529413,0.060556464811783964,0.21621621621621623,0.2222222222222222,1.0,0.24549918166939444,0.28,0.28,0.6904761904761905,0.2608695652173913,0.3333333333333333,0.20786516853932585,0.07303370786516854,0.29213483146067415,0.2692307692307692,0.5711947626841244,0.2876712328767123,0.4751331136738057,0.4789060606060606,0.4504195402298848,0.08282208588957055,0.11612903225806452,0.06936416184971098,0.3569364161849711,9.27783018867925,25.38021390374332,0.28727556596409054,12.0,17.0,2.0,5.0,2.0,34.0,7.0,9.0,17.0,0.010075566750629723,0.012612612612612612,0.6428571428571429,0.2608695652173913,7.0,3.0,3.0,27.0,13.0,23.0,,,2.0,,,,,0.03234501347708895,0.1111111111111111,0.25,0.7297297297297297,2.0,2.0,3.0,4.0,0.17647058823529413,0.16666666666666666,1.0,0.15384615384615385,6.0,5.0,3.0,0.10869565217391304,2.0,0.02197802197802198,False,1.0,1.0,3.0,0.0053475935828877,0.014388489208633094,0.02702702702702703,0.2,1.0,,,,,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,34464.0,574.0,-58,1165.0,1157,353.0,351.0,122.0,2322,33.0,58.0,9.0,15.0,17.0,30.0,63.0,7.0,15.0,10.0,27.0,9.0,34.0,126.0,6.0,36.0,70.0,136.0,44.0,153.0,18.0,290.0,1249,9.0,18.0,32.0,20.0,33.0,9.0,45.0,4.0,71.0,74.0,66.0,129.0,3.0,126.0,34.0,10.0,19.0,3.0,22.0,2.0,1.0,14.0,1.0,4.0,47.0,9.0,12.0,42.0,61.0,11.0,114.0,21.0,135.0,9.0,17.0,9.0,8.0,12.0,1.0,8.0,14.0,2.0,4.0,26.0,9.0,37.0,4.0,62.0,4.0,14.0,,20.0,2.0,7.0,13.0,2.0,13.0,71.0,353.0,2.0,0.5285714285714286,0.578125,0.9772727272727273,0.2875816993464052,0.2,0.2875816993464052,0.5147058823529411,0.5,0.6060606060606061,0.47058823529411764,0.46551724137931033,0.42948717948717946,0.48653198653198654,0.5,0.4375,0.5294117647058824,0.07352941176470588,0.08620689655172414,0.07936507936507936,24.807987711213517,0.46153846153846156,0.3142857142857143,0.18654434250764526,0.03773584905660377,0.2153846153846154,0.032490974729241874,0.19731800766283525,0.03529411764705882,0.047619047619047616,0.057692307692307696,0.205607476635514,0.16071428571428573,0.19444444444444445,0.2,0.26666666666666666,0.054878048780487805,0.20069204152249134,0.5689655172413793,0.6226415094339622,0.6666666666666666,0.2179930795847751,0.47619047619047616,0.5172413793103449,0.05190311418685121,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.09342560553633218,0.37037037037037035,0.37037037037037035,1.0,0.4359861591695502,0.2698412698412698,0.2698412698412698,0.9705882352941176,0.5172413793103449,0.6,0.21794871794871795,0.11538461538461539,0.46153846153846156,0.16666666666666666,0.7301038062283737,0.2698412698412698,0.5078567708333337,0.5247413043478261,0.503376923076923,0.02711864406779661,0.04964539007092199,0.1103448275862069,0.24482758620689654,6.062499999999999,24.867973856209144,0.30300429184549355,10.0,11.0,12.0,,2.0,2.0,11.0,7.0,1.0,0.023529411764705882,0.02666666666666667,0.5384615384615384,0.3448275862068966,6.0,4.0,1.0,9.0,5.0,,,,,,,,,0.0390625,0.36666666666666664,0.2222222222222222,0.5294117647058824,3.0,3.0,3.0,,0.2727272727272727,0.3,1.0,0.3333333333333333,3.0,1.0,4.0,0.034482758620689655,,,False,,,2.0,,,,,,1.0,0.006493506493506494,,,,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,121175.0,2020.0,43,3971.0,3943,995.0,897.0,376.0,7914,80.0,147.0,5.0,10.0,40.0,73.0,170.0,65.0,165.0,25.0,50.0,12.0,68.0,222.0,16.0,54.0,218.0,482.0,93.0,272.0,174.0,889.0,4215,18.0,34.0,53.0,51.0,126.0,21.0,66.0,93.0,258.0,104.0,332.0,225.0,54.0,220.0,68.0,38.0,218.0,144.0,362.0,114.0,30.0,109.0,34.0,75.0,868.0,3.0,15.0,67.0,87.0,7.0,161.0,19.0,180.0,4.0,60.0,25.0,35.0,96.0,25.0,70.0,47.0,10.0,26.0,143.0,34.0,79.0,13.0,150.0,2.0,175.0,14.0,199.0,7.0,62.0,12.0,9.0,14.0,243.0,968.0,14.0,0.23853211009174313,0.23963133640552994,0.8064516129032258,0.34191176470588236,0.3181818181818182,0.34444444444444444,0.45228215767634855,0.5294117647058824,0.40476190476190477,0.47413793103448276,0.42857142857142855,0.4296875,0.5225921521997622,0.4482758620689655,0.5354166666666667,0.36074270557029176,0.07883817427385892,0.14285714285714285,0.07647058823529412,22.35615192176484,0.6713286713286714,0.05511811023622047,0.07243963363863447,0.01342882721575649,0.09423347398030943,0.003963011889035667,0.08054393305439331,0.0096051227321238,0.009036144578313253,0.006756756756756757,0.057291666666666664,0.05515587529976019,0.105,0.09561752988047809,0.09090909090909091,0.010126582278481013,0.19496021220159152,0.54421768707483,0.6349206349206349,0.2375,0.22546419098143236,0.4294117647058823,0.46496815286624205,0.21883289124668434,0.3939393939393939,0.40372670807453415,0.35384615384615387,0.06631299734748011,0.5,0.5102040816326531,1.0,0.29442970822281167,0.3063063063063063,0.3063063063063063,0.7352941176470589,0.17857142857142858,0.5,0.20833333333333334,0.0625,0.28125,0.2962962962962963,0.5557029177718833,0.3090909090909091,0.47467453457446823,0.49532499999999996,0.45038078947368415,0.08476658476658476,0.1154562383612663,0.05961754780652419,0.29021372328458944,9.7591286307054,24.95882352941176,0.25056660790732815,17.0,22.0,2.0,2.0,3.0,27.0,2.0,6.0,18.0,0.01485148514851485,0.003284072249589491,0.42857142857142855,0.30357142857142855,6.0,2.0,11.0,16.0,5.0,24.0,2.0,2.0,1.0,,,,1.0,0.015748031496062992,0.136986301369863,,0.4,5.0,2.0,4.0,2.0,0.18181818181818182,0.11764705882352941,1.0,0.4166666666666667,2.0,5.0,3.0,0.08928571428571429,1.0,0.0136986301369863,False,2.0,1.0,11.0,0.003676470588235294,0.024242424242424242,0.02,0.4,1.0,7.0,0.02527075812274368,1.0,2.0,,
101135,1610612742,David Lee,David Lee,101135,DAL,25857.0,431.0,-49,859.0,874,221.0,261.0,87.0,1733,73.0,102.0,21.0,34.0,21.0,15.0,32.0,3.0,9.0,,,,,,,,91.0,143.0,,,31.0,213.0,961,23.0,37.0,51.0,23.0,28.0,,,13.0,59.0,134.0,48.0,,,,,15.0,17.0,13.0,30.0,6.0,7.0,8.0,3.0,6.0,73.0,24.0,36.0,37.0,67.0,11.0,115.0,60.0,175.0,7.0,10.0,10.0,,18.0,1.0,7.0,10.0,1.0,11.0,28.0,8.0,37.0,6.0,63.0,6.0,35.0,3.0,42.0,6.0,20.0,15.0,5.0,15.0,59.0,221.0,3.0,0.7362637362637363,0.9054054054054054,,,,,0.6363636363636364,0.6216216216216216,0.8214285714285714,0.6363636363636364,0.6216216216216216,0.8214285714285714,0.6614906832298136,0.6538461538461539,0.8194444444444444,,0.1048951048951049,0.09803921568627451,0.15625,19.585492227979273,0.6428571428571429,0.3548387096774194,0.2757201646090535,0.15584415584415584,0.21511627906976744,0.15,0.25060240963855424,0.1534526854219949,0.21875,0.13953488372093023,0.225,0.2857142857142857,0.31645569620253167,0.22413793103448276,0.19642857142857142,0.19444444444444445,0.7132867132867133,0.7156862745098039,0.7934782608695652,0.7534246575342466,0.22377622377622378,0.46875,0.5555555555555556,0.06293706293706294,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.918918918918919,0.6176470588235294,0.75,,,,0.7132867132867133,,0.5696349650349651,0.5684344827586206,0.6104285714285715,0.12738853503184713,0.12738853503184713,0.23943661971830985,0.27699530516431925,3.597902097902099,,0.2572759022118743,,,34.0,,5.0,4.0,10.0,8.0,4.0,0.1095890410958904,0.15384615384615385,0.5333333333333333,,4.0,5.0,,19.0,5.0,,,,,,,,1.0,0.14893617021276595,0.6,0.19047619047619047,0.9047619047619048,,,,,,,,,1.0,,1.0,,,,False,,,1.0,,,,,,,,,,,
202083,1610612742,Wesley Matthews,Wesley Matthews,202083,DAL,150287.0,2505.0,162,4871.0,4860,1160.0,1062.0,465.0,9731,49.0,90.0,6.0,9.0,27.0,37.0,115.0,47.0,104.0,62.0,149.0,36.0,117.0,351.0,28.0,70.0,133.0,309.0,179.0,500.0,121.0,924.0,5241,8.0,14.0,88.0,31.0,60.0,41.0,106.0,39.0,224.0,110.0,156.0,471.0,66.0,351.0,117.0,28.0,90.0,57.0,147.0,45.0,12.0,45.0,18.0,27.0,351.0,12.0,13.0,94.0,93.0,14.0,201.0,26.0,227.0,7.0,74.0,37.0,37.0,49.0,8.0,26.0,25.0,5.0,23.0,74.0,17.0,72.0,23.0,173.0,4.0,145.0,18.0,140.0,8.0,47.0,17.0,10.0,17.0,219.0,1127.0,13.0,0.41353383458646614,0.4198473282442748,0.8770949720670391,0.358,0.3867924528301887,0.358,0.43042071197411,0.5714285714285714,0.5166666666666667,0.496291718170581,0.6129032258064516,0.5572289156626506,0.5287686996547756,0.6470588235294118,0.5967741935483871,0.6180469715698393,0.09061488673139159,0.18888888888888888,0.06956521739130435,17.430683918669132,0.6621621621621622,0.09333333333333334,0.06343792633015007,0.009365994236311239,0.11071849234393404,0.013071895424836602,0.08077753779697625,0.010841283607979185,0.012755102040816327,0.01015228426395939,0.04585152838427948,0.04970178926441352,0.09306930693069307,0.11241610738255034,0.1067193675889328,0.015384615384615385,0.11124845488257108,0.5444444444444444,0.6712328767123288,0.5306122448979592,0.14215080346106304,0.3217391304347826,0.34579439252336447,0.12855377008652658,0.4519230769230769,0.46534653465346537,0.44680851063829785,0.1841779975278121,0.4161073825503356,0.42758620689655175,0.9354838709677419,0.4338689740420272,0.3333333333333333,0.3371757925072046,0.8461538461538461,0.14516129032258066,0.6666666666666666,0.16265060240963855,0.21686746987951808,0.42168674698795183,0.4,0.7292954264524104,0.3333333333333333,0.5101957972805935,0.5521239130434784,0.5153129518072291,0.06206088992974239,0.13505747126436782,0.09523809523809523,0.24242424242424243,10.07313915857605,24.58379999999999,0.2381441182508725,37.0,48.0,4.0,4.0,5.0,15.0,7.0,11.0,11.0,0.005703422053231939,0.013869625520110958,0.6470588235294118,0.5967741935483871,5.0,6.0,6.0,15.0,12.0,19.0,,,,,,,2.0,0.010638297872340425,0.21621621621621623,0.5,0.5555555555555556,13.0,16.0,20.0,,0.4166666666666667,0.43243243243243246,0.875,0.3611111111111111,,11.0,2.0,0.1774193548387097,1.0,0.01,False,4.0,8.0,4.0,0.016,0.028846153846153848,0.026845637583892617,0.36363636363636365,0.75,6.0,0.011857707509881422,,,0.011396011396011397,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,34319.0,572.0,3,1140.0,1158,312.0,315.0,115.0,2298,33.0,41.0,6.0,6.0,17.0,5.0,16.0,7.0,23.0,10.0,33.0,8.0,11.0,38.0,3.0,10.0,45.0,80.0,21.0,71.0,35.0,188.0,1187,7.0,12.0,14.0,16.0,25.0,5.0,18.0,12.0,59.0,44.0,46.0,57.0,6.0,38.0,11.0,9.0,15.0,11.0,26.0,9.0,2.0,10.0,1.0,4.0,63.0,8.0,9.0,43.0,56.0,7.0,106.0,17.0,123.0,,15.0,11.0,4.0,14.0,1.0,9.0,7.0,,5.0,21.0,1.0,24.0,5.0,40.0,4.0,26.0,,42.0,2.0,19.0,19.0,1.0,23.0,57.0,308.0,3.0,0.4888888888888889,0.55,0.9047619047619048,0.29577464788732394,0.2777777777777778,0.29577464788732394,0.5625,0.5833333333333334,0.64,0.5066225165562914,0.35,0.5465116279069767,0.5497076023391813,0.35,0.59,0.47019867549668876,0.1125,0.04878048780487805,0.375,15.118110236220474,0.6666666666666666,0.17073170731707318,0.16519174041297935,0.02710843373493976,0.19907407407407407,0.0365296803652968,0.1783783783783784,0.030852994555353903,0.023255813953488372,0.02,0.10655737704918032,0.1574074074074074,0.23853211009174313,0.22727272727272727,0.12903225806451613,,0.271523178807947,0.8048780487804879,0.8461538461538461,0.5151515151515151,0.10596026490066225,0.3125,0.5,0.152317880794702,0.30434782608695654,0.3181818181818182,0.7142857142857143,0.2185430463576159,0.30303030303030304,0.30303030303030304,1.0,0.25165562913907286,0.2894736842105263,0.2894736842105263,0.8181818181818182,0.3,1.0,0.3953488372093023,0.18604651162790697,0.23255813953488372,0.3,0.7417218543046358,0.2894736842105263,0.545801986754967,0.5272812499999999,0.5727534883720931,0.1130952380952381,0.1958762886597938,0.07446808510638298,0.31382978723404253,7.2112500000000015,24.314084507042246,0.2736842105263158,4.0,8.0,10.0,3.0,1.0,3.0,18.0,15.0,2.0,0.008547008547008548,0.04142011834319527,0.6521739130434783,0.2,1.0,2.0,,13.0,,4.0,4.0,2.0,,2.0,,,,0.046511627906976744,,,0.7647058823529411,2.0,,,,,,,0.25,,4.0,1.0,0.2,,,False,,,,,0.043478260869565216,,,,,,,,,2.0
