EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGM,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyPointsExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyPointsPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,PenaltyFG2M,PtsPutbacks,Offensive Fouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,HeaveAttempts,BadPassOutOfBoundsTurnovers,Charge Fouls,BlockedShortMidRange,DefShortMidRangeReboundPct,PenaltyFtPoints,Offensive Fouls Drawn,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,on,PenaltyDefPoss,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3PctAssisted,HeaveMakes,Blocked3s,BlockedArc3,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
101141,1610612765,Ersan Ilyasova,Ersan Ilyasova,101141,DET,688.0,11,-5.0,24,24,1.0,48,1.0,3.0,1.0,3.0,3.0,22.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,15.384615384615383,1.0,0.4,0.25,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.56275,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626169,1610612765,Stanley Johnson,Stanley Johnson,1626169,DET,1483.0,25,-14.0,49,51,5.0,100,,1.0,1.0,2.0,9.0,51.0,3.0,1.0,,1.0,3.0,,8.0,2.0,3.0,5.0,,,,2.0,5.0,2.0,,1.0,0.5,0.5,0.35,0.4090909090909091,0.2,20.0,,0.11764705882352941,0.12,0.14285714285714285,0.1,,,,0.4,,0.4994350000000001,24.2,1.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.25,1.0,0.05,0.125,0.125,0.07142857142857142,0.16666666666666666,0.2,0.2,0.14285714285714285,0.2,0.1,0.5,0.4,0.4,0.5,0.1,1.0,1.0,1.0,1.0,0.6683,0.09090909090909091,0.1111111111111111,0.2222222222222222,12.1125,0.02040816326530612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201975,1610612765,Jodie Meeks,Jodie Meeks,201975,DET,2609.0,43,9.0,81,81,9.0,162,4.0,7.0,4.0,9.0,22.0,76.0,6.0,7.0,4.0,2.0,3.0,2.0,7.0,1.0,4.0,5.0,,,1.0,,2.0,2.0,,0.5,0.4444444444444444,0.4444444444444444,0.45,0.5,0.45,25.0,,0.029411764705882353,0.08888888888888889,0.08333333333333333,0.35,0.5714285714285714,0.5714285714285714,0.5,0.65,0.5714285714285714,0.5029775,25.177777777777777,5.0,4.0,1.0,5.0,,2.0,,2.0,3.0,11.0,4.0,2.0,5.0,1.0,6.0,,1.0,,1.0,,,1.0,3.0,1.0,,,4.0,2.0,5.0,1.0,1.0,0.2727272727272727,0.625,0.034482758620689655,0.2727272727272727,,0.023809523809523808,,,,0.2,0.2,0.25,0.1,,,,0.1,,,,0.5,0.421675,0.09090909090909091,0.15384615384615385,0.22727272727272727,8.572727272727272,0.06172839506172839,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.5,0.75,0.75,0.18181818181818182,0.5,0.07692307692307693,1.0,0.09090909090909091,0.25,0.5,1.0,0.4,0.4,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,1.0,0.581175,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203083,1610612765,Andre Drummond,Andre Drummond,203083,DET,354.0,6,4.0,12,11,2.0,23,,,,,6.0,8.0,,,,,,,,2.0,3.0,4.0,,,1.0,,1.0,2.0,,,,,0.3333333333333333,0.6,,40.0,,0.4,0.5,0.5,,,,,0.3333333333333333,,0.4827333333333333,,2.0,1.0,1.0,2.0,,,,,1.0,3.0,4.0,,2.0,2.0,,2.0,,,,,,1.0,1.0,1.0,,,4.0,2.0,2.0,,,0.3333333333333333,1.0,0.16666666666666666,1.0,,0.125,,,1.0,1.0,0.3333333333333333,0.6666666666666666,,,,,,,,,0.5,0.5637,0.4,0.4,0.3333333333333333,3.1999999999999997,0.16666666666666666,1.0,1.0,,,,,,1.0,,,,,2.0,,,,1.0,,2.0,,,1.0,0.5,0.5,,,0.25,,,1.0,1.0,,,,,1.0,,,,,,0.8181,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612765,Steve Blake,Steve Blake,2581,DET,1162.0,19,-4.0,38,39,4.0,77,,2.0,1.0,5.0,3.0,34.0,3.0,2.0,,4.0,5.0,3.0,11.0,1.0,1.0,1.0,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,0.2,0.2,0.21428571428571427,0.21428571428571427,0.7142857142857143,25.58139534883721,1.0,0.08333333333333333,0.058823529411764705,,0.2857142857142857,,,,0.8571428571428571,,0.5460583333333333,26.1,3.0,1.0,,1.0,,,1.0,3.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,2.0,1.0,,,3.0,,,,,,,,,,,0.2,,0.14285714285714285,0.14285714285714285,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,0.2744,,,,2.85,0.07894736842105263,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203382,1610612765,Aron Baynes,Aron Baynes,203382,DET,1101.0,18,-10.0,35,38,2.0,73,,,,,10.0,34.0,,,,,,,,3.0,4.0,6.0,,,1.0,1.0,4.0,1.0,,,,,0.5,0.5555555555555556,,27.027027027027028,,0.3333333333333333,0.2857142857142857,0.3333333333333333,,,,,0.375,,0.5707,,1.0,3.0,,3.0,1.0,2.0,,,4.0,8.0,2.0,2.0,2.0,,8.0,,,,,,,2.0,1.0,2.0,,,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.14285714285714285,0.2,,0.10526315789473684,,,0.4,0.25,0.375,0.375,0.25,0.5,0.5,1.0,,,,,,,0.1111111111111111,0.1111111111111111,0.2,6.0375,0.02857142857142857,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,0.125,,0.16666666666666666,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202694,1610612765,Marcus Morris,Marcus Morris,202694,DET,214.0,4,7.0,7,7,1.0,14,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.75,0.75,0.5,25.0,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.63835,25.9,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.4,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202704,1610612765,Reggie Jackson,Reggie Jackson,202704,DET,33.0,1,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626199,1610612765,Darrun Hilliard,Darrun Hilliard,1626199,DET,504.0,8,-7.0,16,17,2.0,33,,1.0,,1.0,,17.0,,,,,1.0,,3.0,,2.0,2.0,,,2.0,,2.0,,,,,,,,0.5,22.22222222222222,,,0.4,,0.5,,,,0.5,,0.3982,58.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,2.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,0.5,,,,,,,,,,,,,,6.9,0.0625,,,,,,,1.0,,,,,1.0,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612765,Joel Anthony,Joel Anthony,201202,DET,1154.0,19,15.0,34,32,5.0,66,,,,,7.0,34.0,,,,,,,,1.0,2.0,3.0,,,,2.0,2.0,2.0,,,,,1.0,0.875,,10.0,,0.05,0.08,,,,,,0.6666666666666666,,0.7263000000000001,,2.0,2.0,,1.0,,,,,3.0,3.0,1.0,,2.0,,4.0,2.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.1111111111111111,0.2,,0.06666666666666667,,,,0.2,0.6666666666666666,0.3333333333333333,,,,,,,,,,,0.25,0.25,0.2857142857142857,3.6666666666666665,0.058823529411764705,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.4188,,,,1.0,,,,1.0,,,,,,,,,6.0,3.0,6.0,3.0,,0.5,0.5,,,,3.0,0.1111111111111111,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
