EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,SecondChanceArc3Frequency,Technical Free Throw Trips,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,79228.0,1320,66,2648,2689,447.0,554,333,5337,83.0,114.0,10.0,13.0,14.0,19.0,9.0,25.0,71.0,191,163.0,330,59.0,610,2843,16.0,30.0,5.0,67.0,17.0,40.0,14.0,78.0,216.0,110.0,14.0,17.0,79.0,15.0,94.0,13.0,2.0,43.0,17.0,203.0,8.0,17.0,47.0,47,96,25.0,121,5.0,60.0,29.0,38.0,26.0,63.0,92.0,1.0,59.0,4.0,74.0,25.0,6.0,10.0,5.0,4.0,10.0,7.0,74.0,437.0,11.0,3.0,0.6625766871165644,0.6923076923076923,0.49393939393939396,0.5333333333333333,0.425,0.5018214936247724,0.5254237288135594,0.43243243243243246,0.5215146299483648,0.5403225806451613,0.47560975609756095,0.051515151515151514,0.10526315789473684,0.04,21.17724432752384,0.6031746031746031,0.052572706935123045,0.0196078431372549,0.11190476190476191,0.017660044150110375,0.0715372907153729,0.01893939393939394,0.04,0.009259259259259259,0.04229607250755287,0.07352941176470588,0.12903225806451613,0.01718213058419244,0.7,0.20765027322404372,0.7280701754385965,0.8137254901960784,0.6867469879518072,0.04553734061930783,0.36,0.375,0.5555555555555556,0.34790528233151186,0.3717277486910995,0.37967914438502676,0.647887323943662,0.22033898305084745,0.7692307692307693,0.25675675675675674,0.7368421052631579,0.6065573770491803,0.528510401459854,0.5280232558139535,0.5334171232876712,0.04869565217391304,0.07062146892655367,0.10983606557377049,0.12786885245901639,12.191212121212123,0.16880664652567975,24.0,77.0,5.0,15.0,9.0,51.0,142.0,25.0,75.0,219.0,10.0,29.0,34.0,207.0,,142.0,51.0,3.0,19.0,,2.0,31.0,8.0,25.0,7.0,12.0,3.0,6.0,10.0,41.0,7.0,1.0,2.0,,5.0,4.0,1.0,,,1.0,,,,,0.92,0.3424657534246575,0.3448275862068966,0.3424657534246575,0.3989071038251366,0.0136986301369863,0.007042253521126761,0.03571428571428571,,0.007782101167315175,0.011940298507462687,0.020289855072463767,0.044673539518900345,0.06363636363636363,0.14025500910746813,0.3116883116883117,0.32,0.9166666666666666,0.2586520947176685,0.3591549295774648,0.3617021276595745,0.9215686274509803,0.1,0.2542372881355932,0.3333333333333333,1.0,0.12162162162162163,0.33783783783783783,0.3591549295774648,24.721917808219175,14.0,0.23728813559322035,6.0,2.0,5.0,8.0,10.0,18.0,4.0,1.0,3.0,0.29411764705882354,0.35714285714285715,0.8,0.2222222222222222,0.32,0.013574660633484163,0.020942408376963352,0.025974025974025976,1.0,True,
203092,1610612738,Tyler Zeller,Tyler Zeller,203092,BOS,2551.0,43,9,92,94,36.0,38,8,186,5.0,6.0,1.0,1.0,,,,2.0,1.0,2,6.0,10,4.0,16,91,1.0,1.0,,2.0,,2.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,,2.0,,,1.0,1.0,4.0,1.0,1.0,6.0,3,9,2.0,11,,,,1.0,1.0,2.0,7.0,,3.0,,4.0,1.0,1.0,,,,,,2.0,36.0,,1.0,0.8333333333333334,1.0,0.6,1.0,,0.6,1.0,,0.6666666666666666,1.0,0.3333333333333333,0.2,0.16666666666666666,0.5,14.0,0.5,0.125,0.037037037037037035,0.46153846153846156,0.09090909090909091,0.24324324324324326,0.05263157894736842,0.09090909090909091,,0.3333333333333333,,0.3333333333333333,,,0.6,0.8333333333333334,1.0,0.8,0.2,,,,0.2,0.5,0.5,1.0,1.0,1.0,,,0.6,0.5440699999999999,0.8844,0.36925,0.09090909090909091,0.09090909090909091,0.125,0.125,5.950000000000001,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.1,0.1111111111111111,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203096,1610612738,Jared Sullinger,Jared Sullinger,203096,BOS,69212.0,1154,82,2285,2294,261.0,318,295,4579,80.0,145.0,37.0,65.0,12.0,18.0,53.0,115.0,66.0,177,199.0,437,47.0,499,2420,47.0,84.0,17.0,117.0,28.0,51.0,10.0,78.0,244.0,154.0,44.0,27.0,76.0,39.0,115.0,29.0,10.0,41.0,21.0,269.0,28.0,74.0,84.0,188,277,103.0,380,19.0,46.0,34.0,27.0,20.0,64.0,108.0,4.0,81.0,17.0,73.0,31.0,8.0,30.0,18.0,10.0,30.0,15.0,78.0,260.0,6.0,7.0,0.6130653266331658,0.6892655367231638,0.45537757437070936,0.5595238095238095,0.5490196078431373,0.45934959349593496,0.5434782608695652,0.576271186440678,0.47343453510436434,0.5735294117647058,0.5652173913043478,0.06178489702517163,0.14482758620689656,0.034782608695652174,22.255752546208978,0.421875,0.2379746835443038,0.09698558322411534,0.24633431085043989,0.06746987951807229,0.24049513704686118,0.0865874363327674,0.14344262295081966,0.11458333333333333,0.24125874125874125,0.2222222222222222,0.2530612244897959,0.07755102040816327,0.5,0.29471544715447157,0.5517241379310345,0.6451612903225806,0.425,0.23373983739837398,0.4608695652173913,0.4774774774774775,0.4339622641509434,0.3597560975609756,0.3728813559322034,0.37714285714285717,0.9848484848484849,0.7065217391304348,0.5692307692307692,0.3050847457627119,0.6666666666666666,0.4065040650406504,0.46951109979633404,0.5231571428571429,0.4465620689655172,0.05973025048169557,0.0668103448275862,0.23446893787575152,0.156312625250501,10.429290617848972,0.11422319474835886,1.0,2.0,,,1.0,17.0,53.0,7.0,18.0,55.0,2.0,8.0,8.0,54.0,1.0,52.0,17.0,,14.0,1.0,5.0,12.0,9.0,37.0,3.0,7.0,5.0,8.0,6.0,63.0,7.0,4.0,13.0,6.0,3.0,1.0,4.0,,,2.0,1.0,,2.0,2.0,1.0,0.32727272727272727,0.25,0.3333333333333333,0.11178861788617886,,,0.10638297872340426,0.02040816326530612,0.09012875536480687,0.06293706293706294,0.05329153605015674,0.25,0.22916666666666666,0.0040650406504065045,0.5,0.5,1.0,0.10772357723577236,0.32075471698113206,0.32075471698113206,1.0,0.2702702702702703,,,,0.01694915254237288,0.11864406779661017,0.3269230769230769,25.805454545454545,8.0,0.08695652173913043,,1.0,2.0,3.0,4.0,,,,,0.5,0.25,1.0,1.0,0.42857142857142855,,0.011299435028248588,,,True,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,17217.0,287,69,581,576,138.0,211,79,1157,16.0,27.0,,4.0,3.0,3.0,5.0,18.0,2.0,11,23.0,56,12.0,100,582,,4.0,,3.0,4.0,8.0,8.0,22.0,28.0,18.0,,3.0,15.0,5.0,20.0,4.0,1.0,13.0,1.0,45.0,4.0,5.0,14.0,28,46,12.0,58,1.0,10.0,6.0,4.0,,7.0,30.0,3.0,21.0,4.0,17.0,7.0,3.0,9.0,4.0,5.0,9.0,4.0,22.0,138.0,4.0,3.0,0.6086956521739131,0.6086956521739131,0.4107142857142857,,0.5,0.4888888888888889,0.25,0.5,0.5154639175257731,0.25,0.5789473684210527,0.05357142857142857,0.07407407407407407,0.05555555555555555,15.522388059701493,0.5714285714285714,0.13861386138613863,0.02512562814070352,0.15730337078651685,0.0425531914893617,0.14432989690721648,0.030716723549488054,0.02702702702702703,,0.10975609756097561,0.14814814814814814,0.125,0.020833333333333332,0.4444444444444444,0.3,0.5925925925925926,0.64,0.625,0.2,0.2777777777777778,0.29411764705882354,0.4,0.12222222222222222,0.18181818181818182,0.18181818181818182,1.0,0.6666666666666666,,0.21428571428571427,1.0,0.6777777777777778,0.5169955555555555,0.5253333333333333,0.4702285714285714,0.07446808510638298,0.11666666666666667,0.03,0.22,6.921428571428572,0.23752151462994836,1.0,3.0,,,,13.0,31.0,6.0,14.0,34.0,1.0,2.0,6.0,42.0,,31.0,13.0,,1.0,3.0,4.0,4.0,,3.0,,4.0,1.0,2.0,1.0,17.0,1.0,1.0,,1.0,2.0,,3.0,,,,,,1.0,,1.0,0.4117647058823529,0.5,0.4117647058823529,0.37777777777777777,,,0.18181818181818182,0.25,0.047619047619047616,,0.05,0.16666666666666666,0.24,0.03333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.34444444444444444,0.41935483870967744,0.41935483870967744,1.0,,,,,,0.42857142857142855,0.41935483870967744,25.226470588235294,2.0,0.3333333333333333,,,1.0,2.0,2.0,,,,,0.3333333333333333,0.5,1.0,,0.3333333333333333,,,,,True,
101135,1610612738,David Lee,David Lee,101135,BOS,25781.0,430,-30,874,871,186.0,164,94,1745,56.0,107.0,12.0,21.0,8.0,22.0,16.0,52.0,6.0,13,78.0,172,33.0,189,879,13.0,25.0,3.0,29.0,13.0,33.0,9.0,35.0,96.0,60.0,22.0,23.0,27.0,20.0,47.0,13.0,7.0,13.0,10.0,114.0,14.0,24.0,22.0,58,86,38.0,124,5.0,10.0,7.0,19.0,9.0,36.0,48.0,2.0,34.0,6.0,43.0,22.0,1.0,11.0,9.0,1.0,11.0,6.0,35.0,186.0,3.0,1.0,0.6153846153846154,0.7164179104477612,0.45348837209302323,0.52,0.3939393939393939,0.4508670520231214,0.52,0.38235294117647056,0.4896373056994819,0.5178571428571429,0.44871794871794873,0.13372093023255813,0.18691588785046728,0.057692307692307696,23.391215526046988,0.5277777777777778,0.20640569395017794,0.08391608391608392,0.17886178861788618,0.09523809523809523,0.19801980198019803,0.08775981524249422,0.11009174311926606,0.1282051282051282,0.15853658536585366,0.19444444444444445,0.16091954022988506,0.07042253521126761,0.5454545454545454,0.6184971098265896,0.5233644859813084,0.6436781609195402,0.7321428571428571,0.30057803468208094,0.3076923076923077,0.32653061224489793,0.1875,0.07514450867052024,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.84,0.5714285714285714,0.6470588235294118,0.36363636363636365,0.6242774566473989,0.5151970930232558,0.52064,0.5394999999999999,0.11458333333333333,0.11518324607329843,0.15343915343915343,0.18518518518518517,4.62093023255814,0.2128146453089245,,,,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,,4.0,,6.0,3.0,7.0,17.0,3.0,10.0,1.0,4.0,10.0,25.0,4.0,3.0,1.0,,1.0,2.0,3.0,,,1.0,,,,2.0,,,,,0.005780346820809248,,,0.20689655172413793,,0.07446808510638298,0.060240963855421686,0.08333333333333333,0.26373626373626374,0.2222222222222222,,,,,0.005780346820809248,,,,0.08333333333333333,,,,,0.029411764705882353,,39.1,,,,,,,,,,,,,,,,,,,,,False,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,16428.0,274,-23,570,565,187.0,188,62,1135,6.0,11.0,1.0,2.0,2.0,4.0,3.0,7.0,4.0,13,13.0,31,4.0,75,550,2.0,3.0,,13.0,5.0,13.0,1.0,26.0,16.0,10.0,,3.0,12.0,1.0,13.0,1.0,,7.0,5.0,27.0,,2.0,11.0,21,32,2.0,34,,13.0,3.0,6.0,4.0,8.0,27.0,,8.0,,5.0,3.0,,4.0,1.0,1.0,4.0,4.0,26.0,187.0,3.0,,0.6153846153846154,0.6153846153846154,0.41935483870967744,0.6666666666666666,0.38461538461538464,0.4176470588235294,0.65,0.36764705882352944,0.43103448275862066,0.65,0.38235294117647056,0.0967741935483871,0.2727272727272727,,14.937106918238992,0.75,0.12574850299401197,0.010582010582010581,0.14285714285714285,,0.13114754098360656,0.006872852233676976,0.013157894736842105,,0.0967741935483871,0.09615384615384616,0.15789473684210525,,1.0,0.12941176470588237,0.5454545454545454,0.75,0.6666666666666666,0.08235294117647059,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.15294117647058825,0.3076923076923077,0.3076923076923077,0.75,0.2,0.5,0.11764705882352941,0.5,0.7647058823529411,0.5158630952380951,0.4878749999999999,0.49417121212121207,0.034482758620689655,0.09090909090909091,0.17333333333333334,0.3466666666666667,10.364516129032257,0.3280701754385965,5.0,19.0,,1.0,6.0,10.0,35.0,15.0,15.0,54.0,3.0,7.0,21.0,36.0,1.0,33.0,9.0,1.0,,,,10.0,,2.0,,2.0,,1.0,,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,0.8,0.2777777777777778,0.42857142857142855,0.2641509433962264,0.6352941176470588,0.018518518518518517,0.02857142857142857,,,,0.01639344262295082,,0.18867924528301888,0.1,0.2235294117647059,0.2631578947368421,0.2631578947368421,0.8,0.4117647058823529,0.2857142857142857,0.29411764705882354,0.8,1.0,0.1,,,0.17647058823529413,0.4411764705882353,0.2727272727272727,25.712962962962965,6.0,0.6,,2.0,3.0,3.0,5.0,9.0,,,,0.23809523809523808,0.5,1.0,0.3333333333333333,0.2,,,,,False,1.0
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,16150.0,269,-49,552,554,203.0,205,83,1106,10.0,31.0,3.0,5.0,4.0,14.0,4.0,14.0,5.0,21,19.0,66,7.0,60,566,6.0,13.0,,21.0,8.0,31.0,6.0,25.0,8.0,30.0,4.0,3.0,18.0,13.0,31.0,10.0,3.0,9.0,7.0,75.0,6.0,15.0,9.0,24,35,21.0,56,8.0,6.0,4.0,14.0,7.0,18.0,20.0,,15.0,1.0,9.0,4.0,1.0,1.0,1.0,,1.0,,25.0,203.0,2.0,,0.21052631578947367,0.23529411764705882,0.2878787878787879,0.46153846153846156,0.25806451612903225,0.3081395348837209,0.6176470588235294,0.24358974358974358,0.3333333333333333,0.6176470588235294,0.2976190476190476,0.045454545454545456,0.06451612903225806,0.07142857142857142,16.666666666666664,0.7777777777777778,0.125,0.06756756756756757,0.1323529411764706,0.05714285714285714,0.12692307692307692,0.06422018348623854,0.09302325581395349,0.041666666666666664,0.046875,0.2318840579710145,0.11764705882352941,0.13559322033898305,,0.36046511627906974,0.3225806451612903,0.3448275862068966,0.1,0.16279069767441862,0.2857142857142857,0.3076923076923077,0.25,0.2441860465116279,0.23809523809523808,0.23809523809523808,0.4,0.29411764705882354,0.6,0.358974358974359,0.2857142857142857,0.5930232558139535,0.47551162790697665,0.4930833333333333,0.45744358974358973,0.0449438202247191,0.057971014492753624,0.35,0.4166666666666667,8.48787878787879,0.3677536231884058,2.0,7.0,1.0,2.0,2.0,3.0,13.0,6.0,5.0,20.0,3.0,4.0,8.0,15.0,,13.0,3.0,,2.0,,2.0,2.0,1.0,4.0,2.0,7.0,,5.0,5.0,12.0,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,1.0,0.25,0.75,0.25,0.23255813953488372,,,0.09090909090909091,,0.046875,0.05555555555555555,0.06172839506172839,0.0847457627118644,0.17647058823529413,0.08139534883720931,0.2857142857142857,0.2857142857142857,1.0,0.1511627906976744,0.23076923076923078,0.23076923076923078,1.0,0.3333333333333333,0.11764705882352941,0.5,1.0,0.05128205128205128,0.15384615384615385,0.23076923076923078,24.514999999999997,2.0,0.11764705882352941,,,2.0,1.0,1.0,,,,,0.125,1.0,1.0,,0.16666666666666666,,,,,False,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,94406.0,1573,88,3259,3212,973.0,1019,384,6471,99.0,149.0,11.0,18.0,29.0,41.0,66.0,162.0,53.0,148,218.0,459,105.0,583,3297,15.0,37.0,4.0,34.0,64.0,122.0,49.0,195.0,110.0,326.0,8.0,29.0,201.0,79.0,280.0,60.0,19.0,145.0,41.0,639.0,4.0,28.0,77.0,136,244,33.0,277,7.0,61.0,38.0,91.0,68.0,128.0,94.0,8.0,112.0,3.0,132.0,60.0,9.0,20.0,13.0,6.0,20.0,8.0,190.0,962.0,14.0,6.0,0.25229357798165136,0.2570093457943925,0.4749455337690632,0.40540540540540543,0.5245901639344263,0.46954813359528486,0.38461538461538464,0.5214285714285715,0.5114638447971781,0.4024390243902439,0.5803571428571429,0.06318082788671024,0.10738255033557047,0.04938271604938271,18.69284561592254,0.7109375,0.13572854291417166,0.025688073394495414,0.1600831600831601,0.007827788649706457,0.14362778152393796,0.019987507807620236,0.026004728132387706,,0.09259259259259259,0.18429003021148035,0.1509433962264151,0.02880658436213992,0.4,0.29273084479371314,0.6644295302013423,0.7443609022556391,0.32323232323232326,0.3182711198428291,0.4074074074074074,0.42857142857142855,0.15151515151515152,0.2907662082514735,0.3581081081081081,0.3706293706293706,0.24528301886792453,0.46153846153846156,0.6111111111111112,0.29285714285714287,0.7073170731707317,0.39096267190569745,0.4805508840864438,0.49366714285714297,0.4729492857142856,0.10931899641577061,0.11834319526627218,0.058319039451114926,0.3344768439108062,9.363616557734204,0.29855783982816814,9.0,23.0,,,8.0,5.0,27.0,10.0,14.0,50.0,,2.0,18.0,39.0,,27.0,5.0,,15.0,1.0,31.0,23.0,16.0,37.0,8.0,23.0,4.0,8.0,28.0,47.0,6.0,1.0,6.0,,4.0,2.0,12.0,,,1.0,,,,,0.9285714285714286,0.28,,0.28,0.09823182711198428,,,0.2627118644067797,0.014084507042253521,0.02346041055718475,0.027607361963190184,0.010282776349614395,0.12968299711815562,0.19090909090909092,0.04518664047151277,0.391304347826087,0.391304347826087,0.8888888888888888,0.05304518664047151,0.18518518518518517,0.18518518518518517,1.0,0.2727272727272727,,,,0.05714285714285714,0.07142857142857142,0.18518518518518517,24.669999999999995,2.0,0.05128205128205128,3.0,5.0,,1.0,6.0,3.0,,,1.0,0.3333333333333333,,,0.625,0.1,0.0196078431372549,0.033783783783783786,,,False,
203482,1610612738,Kelly Olynyk,Kelly Olynyk,203482,BOS,66469.0,1108,149,2314,2262,667.0,726,267,4576,115.0,173.0,24.0,47.0,30.0,44.0,17.0,68.0,13.0,49,145.0,290,84.0,587,2271,26.0,61.0,6.0,82.0,42.0,77.0,26.0,173.0,180.0,110.0,28.0,28.0,57.0,28.0,85.0,17.0,11.0,33.0,19.0,198.0,20.0,40.0,41.0,100,163,60.0,223,7.0,42.0,31.0,26.0,14.0,67.0,133.0,13.0,97.0,4.0,111.0,47.0,11.0,24.0,14.0,6.0,24.0,13.0,173.0,664.0,11.0,10.0,0.6206896551724138,0.6870229007633588,0.5,0.4262295081967213,0.5454545454545454,0.5396995708154506,0.4691358024691358,0.588,0.5678294573643411,0.4823529411764706,0.6048951048951049,0.09655172413793103,0.11560693641618497,0.11764705882352941,22.167300380228138,0.3880597014925373,0.1364256480218281,0.05249343832020997,0.119533527696793,0.05263157894736842,0.13104089219330856,0.05253940455341506,0.0673076923076923,0.058823529411764705,0.10176991150442478,0.14056224899598393,0.10116731517509728,0.03271028037383177,0.5416666666666666,0.37124463519313305,0.6647398843930635,0.7516339869281046,0.6260869565217392,0.1459227467811159,0.25,0.2833333333333333,0.4117647058823529,0.10515021459227468,0.2653061224489796,0.2653061224489796,0.8461538461538461,0.5802469135802469,0.5106382978723404,0.352,0.6818181818181818,0.7489270386266095,0.5290181330472102,0.5102677419354837,0.511338,0.09504950495049505,0.14329268292682926,0.13969335604770017,0.29471890971039183,5.918620689655172,0.2882454624027658,13.0,20.0,1.0,3.0,4.0,58.0,156.0,44.0,71.0,176.0,8.0,20.0,48.0,204.0,,156.0,58.0,2.0,5.0,,22.0,11.0,4.0,41.0,2.0,12.0,14.0,5.0,22.0,64.0,9.0,5.0,9.0,5.0,6.0,4.0,9.0,,,4.0,1.0,,3.0,8.0,0.9577464788732394,0.4034090909090909,0.4,0.4034090909090909,0.3776824034334764,0.011363636363636364,0.01282051282051282,0.2716049382716049,,0.04065040650406504,0.04411764705882353,0.05084745762711865,0.16279069767441862,0.1744186046511628,0.04291845493562232,0.65,0.65,0.9230769230769231,0.33476394849785407,0.3717948717948718,0.37662337662337664,0.9655172413793104,0.20833333333333334,0.037037037037037035,0.3333333333333333,1.0,0.032,0.352,0.3717948717948718,25.189204545454547,17.0,0.20987654320987653,1.0,4.0,7.0,17.0,21.0,9.0,2.0,,1.0,0.4375,0.4117647058823529,0.8571428571428571,1.0,0.38636363636363635,0.005649717514124294,,,,False,
203923,1610612738,James Young,James Young,203923,BOS,10542.0,176,-32,360,359,109.0,96,38,719,4.0,7.0,,,2.0,3.0,,1.0,1.0,1,5.0,9,1.0,26,395,,,,3.0,2.0,3.0,1.0,8.0,6.0,4.0,,2.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,23.0,,4.0,5.0,15,21,4.0,25,,6.0,5.0,,,5.0,17.0,,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,8.0,109.0,4.0,,0.6,0.6,0.5555555555555556,,0.6666666666666666,0.390625,1.5,0.35,0.3939393939393939,1.5,0.36363636363636365,0.2222222222222222,0.2857142857142857,,9.523809523809524,,0.14285714285714285,0.03571428571428571,0.09259259259259259,,0.12578616352201258,0.022988505747126436,0.043478260869565216,,0.16129032258064516,0.05405405405405406,0.08888888888888889,,1.0,0.21875,0.5714285714285714,0.8,0.5,0.03125,,,,0.03125,1.0,1.0,1.0,,,0.3,0.6666666666666666,0.9375,0.566345,,0.553225,0.030303030303030304,0.1,0.11538461538461539,0.3076923076923077,4.300000000000001,0.30277777777777776,1.0,10.0,,,4.0,4.0,13.0,3.0,5.0,23.0,1.0,1.0,7.0,15.0,2.0,11.0,4.0,,,,1.0,1.0,1.0,5.0,1.0,,1.0,,1.0,9.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,0.21739130434782608,1.0,0.23809523809523808,0.71875,,,0.09090909090909091,,0.027777777777777776,0.03333333333333333,,0.21621621621621623,0.1111111111111111,0.3125,0.1,0.1,1.0,0.40625,0.3076923076923077,0.3076923076923077,1.0,,,,,0.4,0.3,0.36363636363636365,26.760869565217387,1.0,1.0,,1.0,1.0,,1.0,,,,,0.14285714285714285,1.0,1.0,0.25,,,,,,False,
