EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,FTOffRebounds,Travels,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveMakes,BlockedLongMidRange,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,Arc3PctBlocked,OffensiveGoaltends,on,Clear Path Fouls
101135,1610612738,David Lee,David Lee,101135,BOS,19464.0,324,-33.0,659,657,149.0,136.0,74,1316,42.0,82.0,9.0,14.0,7.0,19.0,15.0,40.0,5.0,11.0,1.0,1.0,62.0,133.0,1.0,19.0,143,653,9.0,19.0,1.0,19.0,12.0,27.0,1.0,7.0,31.0,78.0,46.0,16.0,1.0,22.0,21.0,15.0,36.0,11.0,4.0,10.0,2.0,9.0,87.0,11.0,16.0,16.0,44.0,4.0,64.0,27.0,91.0,2.0,12.0,9.0,3.0,16.0,6.0,8.0,13.0,2.0,8.0,29.0,4.0,9.0,19.0,3.0,41.0,3.0,3.0,1.0,22.0,5.0,1.0,1.0,27.0,1.0,12.0,2.0,10.0,8.0,2.0,10.0,6.0,2.0,31.0,149.0,2.0,2.0,0.6290322580645161,0.7222222222222222,0.46616541353383456,0.47368421052631576,0.4444444444444444,0.4626865671641791,0.47368421052631576,0.42857142857142855,0.48639455782312924,0.475,0.484375,0.007462686567164179,0.16541353383458646,0.21951219512195122,0.1,23.783783783783782,0.5517241379310345,0.17391304347826086,0.20952380952380953,0.07476635514018691,0.16842105263157894,0.09649122807017543,0.19672131147540983,0.08231707317073171,0.0963855421686747,0.07352941176470588,0.047619047619047616,0.0625,0.17647058823529413,0.18032786885245902,0.23880597014925373,0.2073170731707317,0.1527777777777778,0.21739130434782608,0.04081632653061224,0.6,0.6119402985074627,0.5121951219512195,0.65625,0.7380952380952381,0.29850746268656714,0.375,0.4166666666666667,0.26666666666666666,0.08208955223880597,0.45454545454545453,0.45454545454545453,0.8,0.007462686567164179,0.7368421052631579,0.6428571428571429,0.1111111111111111,0.6785714285714286,0.3684210526315789,0.03571428571428571,0.6194029850746269,0.5221834586466165,0.47872666666666663,0.5629777777777778,0.08275862068965517,0.08333333333333333,0.13286713286713286,0.21678321678321677,4.6984962406015045,39.1,0.22610015174506828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,41831.0,697,8.0,1406,1429,435.0,506.0,191,2835,73.0,104.0,25.0,40.0,25.0,33.0,28.0,47.0,1.0,2.0,11.0,2.0,102.0,153.0,15.0,27.0,243,1487,25.0,42.0,3.0,59.0,32.0,45.0,3.0,13.0,77.0,130.0,74.0,40.0,10.0,10.0,37.0,10.0,47.0,9.0,1.0,19.0,7.0,11.0,104.0,9.0,52.0,41.0,102.0,6.0,149.0,65.0,214.0,8.0,22.0,9.0,13.0,23.0,7.0,14.0,23.0,3.0,9.0,46.0,2.0,13.0,36.0,3.0,79.0,3.0,12.0,6.0,53.0,8.0,2.0,,54.0,2.0,17.0,11.0,33.0,24.0,9.0,34.0,20.0,3.0,76.0,429.0,7.0,9.0,0.6372549019607843,0.7926829268292683,0.6666666666666666,0.5952380952380952,0.7111111111111111,0.6428571428571429,0.6363636363636364,0.6666666666666666,0.6262886597938144,0.59,0.6111111111111112,0.08928571428571429,0.06535947712418301,0.07692307692307693,0.0425531914893617,14.77832512315271,0.5,0.12244897959183673,0.22270742358078602,0.11403508771929824,0.19069767441860466,0.039301310043668124,0.212481426448737,0.08905109489051095,0.1388888888888889,0.10810810810810811,0.0859375,0.041666666666666664,0.03278688524590164,0.15151515151515152,0.25,0.2765957446808511,0.19375,0.18181818181818182,0.1568627450980392,0.5882352941176471,0.6190476190476191,0.7019230769230769,0.7604166666666666,0.6438356164383562,0.27976190476190477,0.5957446808510638,0.6222222222222222,0.6071428571428571,0.011904761904761904,0.5,0.5,1.0,0.06547619047619048,0.9090909090909091,0.625,0.12,0.6875,0.7575757575757576,0.041666666666666664,0.7083333333333334,0.5549122754491018,0.5786461538461538,0.5398797872340426,0.09289617486338798,0.10119047619047619,0.24279835390946503,0.3168724279835391,3.262745098039216,27.83333333333333,0.30938833570412516,3.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,12.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.26666666666666666,1.0,0.2857142857142857,0.08888888888888889,0.023809523809523808,0.75,0.75,1.0,0.09090909090909091,0.09090909090909091,1.0,0.045454545454545456,1.0,1.0,0.020833333333333332,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,11321.0,189,-1.0,382,379,79.0,93.0,42,761,3.0,5.0,,1.0,1.0,2.0,2.0,3.0,4.0,9.0,20.0,5.0,9.0,17.0,37.0,5.0,62,341,2.0,3.0,,13.0,2.0,3.0,8.0,2.0,12.0,14.0,4.0,,18.0,,5.0,,5.0,,,2.0,,3.0,10.0,,2.0,6.0,13.0,,19.0,2.0,21.0,,8.0,3.0,5.0,5.0,,3.0,2.0,,2.0,7.0,1.0,,11.0,,22.0,1.0,,1.0,8.0,,1.0,1.0,6.0,,2.0,1.0,4.0,1.0,1.0,4.0,4.0,,12.0,79.0,2.0,1.0,0.7777777777777778,0.7777777777777778,0.5294117647058824,0.6666666666666666,0.6666666666666666,0.5277777777777778,0.9285714285714286,0.45454545454545453,0.543859649122807,0.9285714285714286,0.5,0.6851851851851852,,,,14.918414918414918,0.7142857142857143,,0.11304347826086956,0.014925373134328358,0.10909090909090909,,0.11176470588235295,0.01015228426395939,0.017543859649122806,,0.023255813953488372,,,0.10810810810810811,0.15789473684210525,0.075,0.1111111111111111,0.1,,1.0,0.09259259259259259,0.6,0.6,1.0,0.05555555555555555,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.4444444444444444,0.4444444444444444,0.75,0.37037037037037035,0.14285714285714285,,,0.18181818181818182,0.5,0.45454545454545453,0.7777777777777778,0.5328028301886792,0.474675,0.55115,0.03571428571428571,0.10526315789473684,0.20967741935483872,0.1935483870967742,11.564705882352937,25.57027027027027,0.20680628272251309,6.0,17.0,1.0,1.0,3.0,7.0,13.0,3.0,4.0,33.0,1.0,6.0,,,1.0,,,,,0.8461538461538461,0.35135135135135137,0.75,0.3333333333333333,,0.3148148148148148,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.35,0.35,0.8571428571428571,0.14285714285714285,1.0,1.0,0.2727272727272727,0.3333333333333333,1.0,2.0,3.0,1.0,2.0,6.0,1.0,2.0,0.25,0.42857142857142855,0.6666666666666666,1.0,0.3333333333333333,0.2,,,,,,,,,,,,True,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,136237.0,2271,96.0,4665,4641,1408.0,1525.0,575,9306,130.0,210.0,16.0,25.0,39.0,62.0,109.0,250.0,84.0,210.0,40.0,14.0,323.0,670.0,83.0,148.0,854,4784,30.0,65.0,12.0,72.0,93.0,181.0,30.0,71.0,281.0,196.0,450.0,10.0,39.0,43.0,260.0,99.0,359.0,75.0,24.0,183.0,30.0,47.0,817.0,10.0,38.0,103.0,198.0,46.0,347.0,50.0,397.0,13.0,80.0,51.0,29.0,120.0,24.0,84.0,49.0,10.0,36.0,169.0,11.0,37.0,72.0,8.0,139.0,1.0,13.0,6.0,159.0,5.0,8.0,3.0,179.0,15.0,74.0,20.0,28.0,18.0,8.0,28.0,11.0,,276.0,1391.0,15.0,16.0,0.30340557275541796,0.3081761006289308,0.48208955223880595,0.46153846153846156,0.5138121546961326,0.46879150066401065,0.43478260869565216,0.4976303317535545,0.5108043217286915,0.47333333333333333,0.5575396825396826,0.1102257636122178,0.06417910447761194,0.11428571428571428,0.056,18.757019842755522,0.7100591715976331,0.2754491017964072,0.13561643835616438,0.02457956015523933,0.14798850574712644,0.013513513513513514,0.1396103896103896,0.02099737532808399,0.024875621890547265,0.024539877300613498,0.024229074889867842,0.01436265709156194,0.01092896174863388,0.09611451942740286,0.13627254509018036,0.17584745762711865,0.1431261770244821,0.16363636363636364,0.03611111111111111,0.39285714285714285,0.2788844621513944,0.6190476190476191,0.6989247311827957,0.36153846153846153,0.33200531208499334,0.436,0.461864406779661,0.22935779816513763,0.2788844621513944,0.4,0.4097560975609756,0.30952380952380953,0.05312084993359894,0.36231884057971014,0.64,0.1875,0.2938388625592417,0.6290322580645161,0.06635071090047394,0.3891102257636122,0.4828115026595744,0.4798775862068964,0.4792321428571428,0.09225092250922509,0.10150891632373114,0.08430913348946135,0.32903981264637,9.40074626865672,24.87951807228915,0.3018220793140407,14.0,43.0,,,16.0,6.0,20.0,,4.0,57.0,1.0,6.0,2.0,5.0,,,,,,0.95,0.24096385542168675,,0.24390243902439024,0.017241379310344827,0.057104913678618856,0.32558139534883723,0.32558139534883723,0.9285714285714286,0.15,0.15,1.0,,,,0.07582938388625593,0.15384615384615385,7.0,,4.0,1.0,8.0,3.0,,2.0,0.26666666666666666,0.057971014492753624,,,0.4375,0.07142857142857142,3.0,1.0,0.023809523809523808,0.011904761904761904,,,,,,,,True,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,55985.0,933,27.0,1945,1937,715.0,771.0,235,3882,60.0,98.0,10.0,15.0,17.0,28.0,12.0,36.0,30.0,60.0,106.0,47.0,102.0,194.0,136.0,95.0,437,2023,14.0,26.0,4.0,53.0,27.0,50.0,56.0,44.0,152.0,150.0,54.0,12.0,106.0,10.0,34.0,11.0,45.0,9.0,2.0,25.0,5.0,4.0,101.0,8.0,25.0,34.0,52.0,16.0,102.0,34.0,136.0,3.0,53.0,34.0,19.0,17.0,3.0,13.0,19.0,5.0,4.0,36.0,2.0,13.0,43.0,6.0,93.0,2.0,10.0,4.0,83.0,2.0,2.0,8.0,119.0,16.0,47.0,13.0,9.0,5.0,4.0,9.0,3.0,2.0,150.0,704.0,19.0,12.0,0.7352941176470589,0.78125,0.5257731958762887,0.5384615384615384,0.54,0.5181818181818182,0.6282051282051282,0.5094339622641509,0.578042328042328,0.6309523809523809,0.6031746031746031,0.4121212121212121,0.05154639175257732,0.09183673469387756,0.027777777777777776,18.64025213867627,0.4722222222222222,0.22535211267605634,0.08739495798319327,0.03930817610062893,0.11846689895470383,0.02531645569620253,0.09750566893424037,0.03466386554621849,0.05019305019305019,0.025380710659898477,0.03888888888888889,0.02857142857142857,0.014084507042253521,0.06666666666666667,0.10426540284360189,0.09195402298850575,0.12962962962962962,0.08450704225352113,0.018072289156626505,0.3333333333333333,0.296969696969697,0.6122448979591837,0.6741573033707865,0.7333333333333333,0.10909090909090909,0.3333333333333333,0.34285714285714286,0.6666666666666666,0.18181818181818182,0.5,0.5,0.7666666666666667,0.3212121212121212,0.38461538461538464,0.6666666666666666,0.3,0.2641509433962264,0.6071428571428571,0.44339622641509435,0.7090909090909091,0.5311300911854104,0.5454933333333333,0.5278740566037735,0.14246575342465753,0.2088888888888889,0.12128146453089245,0.34782608695652173,8.238144329896908,24.87279411764706,0.3676092544987147,13.0,30.0,3.0,4.0,9.0,33.0,46.0,7.0,13.0,129.0,,33.0,1.0,3.0,3.0,,,,1.0,0.9347826086956522,0.3382352941176471,0.5384615384615384,0.3382352941176471,0.016666666666666666,0.09090909090909091,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.3113207547169811,0.3113207547169811,0.9696969696969697,0.10256410256410256,0.75,0.3333333333333333,0.08490566037735849,0.3113207547169811,3.0,4.0,9.0,15.0,18.0,9.0,,,0.32142857142857145,0.23076923076923078,0.4444444444444444,1.0,0.3333333333333333,0.3191489361702128,2.0,5.0,,0.03571428571428571,1.0,,,,,,,True,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,8264.0,138,-8.0,273,277,75.0,95.0,42,550,4.0,14.0,2.0,3.0,1.0,3.0,4.0,12.0,2.0,8.0,5.0,3.0,10.0,34.0,11.0,2.0,31,262,5.0,7.0,,16.0,1.0,7.0,5.0,,2.0,8.0,12.0,2.0,5.0,2.0,4.0,2.0,6.0,1.0,1.0,3.0,,1.0,14.0,1.0,9.0,5.0,14.0,1.0,20.0,10.0,30.0,4.0,2.0,2.0,,8.0,,7.0,2.0,1.0,1.0,10.0,1.0,,5.0,1.0,10.0,1.0,,,5.0,1.0,1.0,1.0,3.0,,1.0,,1.0,1.0,,1.0,,,2.0,75.0,1.0,,0.4,0.4444444444444444,0.29411764705882354,0.7142857142857143,0.14285714285714285,0.32222222222222224,0.8,0.08333333333333333,0.32608695652173914,0.8,0.08333333333333333,0.24444444444444444,0.058823529411764705,0.07142857142857142,0.08333333333333333,17.3374613003096,0.8,0.09090909090909091,0.13333333333333333,0.07894736842105263,0.1388888888888889,0.023255813953488372,0.1347517730496454,0.06369426751592357,0.09523809523809523,0.09090909090909091,0.05128205128205128,0.030303030303030304,,,0.08108108108108109,0.24444444444444444,0.13333333333333333,0.16666666666666666,0.13793103448275862,,0.3111111111111111,0.2857142857142857,0.3076923076923077,0.25,0.26666666666666666,0.3333333333333333,0.36363636363636365,0.5,0.17777777777777778,0.25,0.25,0.5,0.1111111111111111,0.3,0.6666666666666666,0.5,0.25,0.3333333333333333,0.25,0.5555555555555556,0.48019555555555543,0.49841428571428575,0.49497083333333336,0.021739130434782608,0.02857142857142857,0.5161290322580645,0.06451612903225806,7.847058823529412,24.354545454545452,0.27472527472527475,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,9.0,,1.0,,,,,,,,1.0,0.2727272727272727,0.6666666666666666,0.2727272727272727,,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.2,0.5,1.0,0.16666666666666666,0.2,,1.0,1.0,,,,,,,0.1,1.0,1.0,,,1.0,,,,,,,,,,,True,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,58821.0,980,83.0,1975,1991,527.0,579.0,255,3966,49.0,87.0,11.0,28.0,9.0,18.0,7.0,33.0,7.0,28.0,59.0,16.0,63.0,148.0,91.0,48.0,279,1997,11.0,34.0,5.0,36.0,13.0,26.0,18.0,27.0,65.0,88.0,38.0,12.0,58.0,17.0,35.0,14.0,49.0,12.0,2.0,20.0,4.0,11.0,112.0,22.0,39.0,52.0,115.0,15.0,182.0,62.0,244.0,3.0,15.0,9.0,6.0,22.0,,11.0,22.0,5.0,11.0,44.0,6.0,11.0,53.0,10.0,116.0,2.0,13.0,6.0,57.0,6.0,10.0,,59.0,4.0,18.0,11.0,19.0,10.0,8.0,20.0,12.0,2.0,63.0,524.0,7.0,9.0,0.6984126984126984,0.7719298245614035,0.42567567567567566,0.3235294117647059,0.5,0.48326359832635984,0.3974358974358974,0.4318181818181818,0.5226415094339623,0.42857142857142855,0.5517241379310345,0.3807531380753138,0.11486486486486487,0.13793103448275862,0.15151515151515152,13.556338028169014,0.5,0.23809523809523808,0.1777434312210201,0.05918057663125948,0.18055555555555555,0.07051282051282051,0.1786096256684492,0.06282183316168898,0.07450980392156863,0.04926108374384237,0.04975124378109453,0.0735930735930736,0.06172839506172839,0.17592592592592593,0.1590909090909091,0.1990521327014218,0.18099547511312217,0.1791044776119403,0.025210084033613446,0.6,0.36401673640167365,0.5632183908045977,0.6533333333333333,0.7142857142857143,0.13807531380753138,0.21212121212121213,0.25,0.5714285714285714,0.11715481171548117,0.25,0.25,0.7142857142857143,0.24686192468619247,0.717948717948718,0.39285714285714285,0.2727272727272727,0.4090909090909091,0.5,0.36363636363636365,0.7447698744769874,0.5310262605042017,0.5311935483870968,0.5349290697674419,0.07480314960629922,0.1111111111111111,0.12903225806451613,0.23297491039426524,6.157432432432435,25.33846153846154,0.2668354430379747,12.0,32.0,,2.0,2.0,23.0,35.0,3.0,5.0,105.0,1.0,23.0,1.0,7.0,1.0,1.0,1.0,,2.0,1.0,0.38461538461538464,0.6,0.3888888888888889,0.020833333333333332,0.13389121338912133,0.375,0.4,1.0,0.3898305084745763,0.3898305084745763,1.0,0.05128205128205128,,,0.045454545454545456,0.39655172413793105,1.0,3.0,3.0,3.0,4.0,,,1.0,0.2222222222222222,0.07692307692307693,1.0,1.0,0.5,0.1875,2.0,1.0,,0.010869565217391304,,2.0,0.02197802197802198,0.0625,,,,True,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,69346.0,1156,95.0,2361,2356,727.0,711.0,286,4717,79.0,114.0,12.0,19.0,22.0,30.0,9.0,27.0,44.0,128.0,132.0,46.0,132.0,269.0,193.0,51.0,516,2483,16.0,30.0,4.0,66.0,30.0,60.0,62.0,11.0,125.0,154.0,110.0,18.0,132.0,22.0,47.0,16.0,63.0,12.0,4.0,30.0,11.0,6.0,142.0,10.0,20.0,33.0,37.0,2.0,72.0,30.0,102.0,9.0,58.0,24.0,34.0,23.0,13.0,18.0,20.0,3.0,5.0,43.0,2.0,7.0,25.0,3.0,71.0,,,1.0,48.0,2.0,6.0,3.0,64.0,2.0,24.0,5.0,7.0,3.0,3.0,7.0,6.0,1.0,122.0,711.0,16.0,2.0,0.5833333333333334,0.6260162601626016,0.49070631970260226,0.5333333333333333,0.5,0.5032467532467533,0.5849056603773585,0.4672131147540984,0.523469387755102,0.6,0.4844961240310077,0.41774891774891776,0.08178438661710037,0.13157894736842105,0.1111111111111111,19.674556213017752,0.5348837209302325,0.025974025974025976,0.05075445816186557,0.02610966057441253,0.09141274238227147,0.02710027100271003,0.06422018348623854,0.02643171806167401,0.03914590747330961,0.02880658436213992,0.008264462809917356,0.025179856115107913,0.03296703296703297,0.031496062992125984,0.0371900826446281,0.08583690987124463,0.10211267605633803,0.05194805194805195,0.037815126050420166,0.8571428571428571,0.24675324675324675,0.6929824561403509,0.797979797979798,0.5443037974683544,0.05844155844155844,0.3333333333333333,0.375,0.5555555555555556,0.27705627705627706,0.34375,0.3548387096774194,0.6590909090909091,0.2857142857142857,0.3584905660377358,0.631578947368421,0.08333333333333333,0.2459016393442623,0.7333333333333333,0.3770491803278688,0.6645021645021645,0.5281597613882864,0.5004065789473686,0.5243471074380166,0.05154639175257732,0.08247422680412371,0.12790697674418605,0.24224806201550386,10.519702602230485,24.716580310880826,0.30792037272342226,19.0,61.0,5.0,8.0,16.0,48.0,67.0,10.0,23.0,177.0,,48.0,,2.0,1.0,,,,,0.8805970149253731,0.3471502590673575,0.43478260869565216,0.3471502590673575,,0.13203463203463203,0.3114754098360656,0.3114754098360656,0.9473684210526315,0.36363636363636365,0.36923076923076925,0.8541666666666666,0.1509433962264151,0.625,1.0,0.13114754098360656,0.36363636363636365,3.0,5.0,15.0,15.0,18.0,24.0,,1.0,0.2903225806451613,0.2830188679245283,0.3333333333333333,0.8,0.1875,0.32608695652173914,5.0,1.0,0.03125,0.005154639175257732,,2.0,0.010362694300518135,,1.0,0.015151515151515152,,True,
203923,1610612738,James Young,James Young,203923,BOS,7808.0,130,-28.0,258,260,54.0,41.0,28,518,3.0,5.0,,,2.0,3.0,,1.0,1.0,2.0,11.0,3.0,4.0,8.0,16.0,,17,286,,,,,2.0,3.0,3.0,,4.0,4.0,4.0,,9.0,2.0,3.0,2.0,5.0,2.0,,3.0,,,12.0,,3.0,5.0,10.0,,15.0,3.0,18.0,,4.0,4.0,,,1.0,,4.0,,,4.0,,1.0,6.0,1.0,12.0,1.0,,1.0,1.0,,,1.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,4.0,54.0,2.0,,0.5,0.5,0.5,,0.6666666666666666,0.3541666666666667,,0.3333333333333333,0.34,,0.2857142857142857,0.6666666666666666,0.25,0.4,,10.0,,,0.1388888888888889,0.036585365853658534,0.11627906976744186,,0.13043478260869565,0.023076923076923078,0.034482758620689655,0.037037037037037035,0.038461538461538464,,,0.15,0.2222222222222222,0.04,0.10810810810810811,0.16666666666666666,,1.0,0.20833333333333334,0.6,1.0,0.3333333333333333,0.041666666666666664,,,,0.08333333333333333,0.5,0.5,1.0,0.4583333333333333,,,,0.5,0.6666666666666666,0.5,0.875,0.5461454545454546,,0.553925,0.04,0.1111111111111111,,0.23529411764705882,6.55,28.1,0.20930232558139536,,5.0,,,,3.0,3.0,,,9.0,2.0,3.0,,1.0,,,,,,1.0,0.1875,,0.21428571428571427,,0.20833333333333334,,,,0.2727272727272727,0.2727272727272727,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,66145.0,1102,26.0,2277,2283,709.0,794.0,282,4560,52.0,113.0,14.0,30.0,8.0,33.0,19.0,52.0,8.0,26.0,118.0,46.0,79.0,191.0,152.0,96.0,377,2370,18.0,38.0,17.0,74.0,16.0,52.0,52.0,45.0,116.0,62.0,96.0,24.0,114.0,22.0,77.0,36.0,113.0,22.0,14.0,50.0,12.0,15.0,262.0,13.0,34.0,43.0,61.0,8.0,112.0,47.0,159.0,3.0,64.0,44.0,20.0,31.0,7.0,26.0,21.0,3.0,5.0,52.0,2.0,13.0,46.0,9.0,112.0,1.0,5.0,6.0,130.0,13.0,28.0,5.0,123.0,6.0,34.0,22.0,11.0,5.0,6.0,11.0,6.0,,114.0,700.0,18.0,17.0,0.3924050632911392,0.4626865671641791,0.41361256544502617,0.47368421052631576,0.3076923076923077,0.4096209912536443,0.5480769230769231,0.34134615384615385,0.4724310776942356,0.5873015873015873,0.43609022556390975,0.44314868804664725,0.11518324607329843,0.1504424778761062,0.09615384615384616,17.17674062739097,0.5961538461538461,0.0898876404494382,0.08776978417266187,0.043645699614890884,0.125,0.038922155688622756,0.10009624639076034,0.042228212039532795,0.053156146179401995,0.04365079365079365,0.030973451327433628,0.024291497975708502,0.08045977011494253,0.09623430962343096,0.06278026905829596,0.10300429184549356,0.12547528517110265,0.12345679012345678,0.016129032258064516,0.5454545454545454,0.3294460641399417,0.46017699115044247,0.5416666666666666,0.4230769230769231,0.15160349854227406,0.36538461538461536,0.40425531914893614,0.2631578947368421,0.07580174927113703,0.3076923076923077,0.3076923076923077,0.5,0.34402332361516036,0.5769230769230769,0.4666666666666667,0.21428571428571427,0.3173076923076923,0.24242424242424243,0.4423076923076923,0.7725947521865889,0.5235899408284024,0.5390809523809523,0.49130959595959595,0.10610079575596817,0.1552511415525114,0.1962864721485411,0.3076923076923077,5.4151832460732985,26.285526315789475,0.3113746157224418,5.0,34.0,2.0,4.0,6.0,36.0,41.0,7.0,14.0,81.0,4.0,36.0,,1.0,7.0,,,1.0,,0.6585365853658537,0.26973684210526316,0.5,0.27702702702702703,,0.09912536443148688,0.14705882352941177,0.14705882352941177,1.0,0.3050847457627119,0.3103448275862069,0.6111111111111112,0.07692307692307693,0.5,1.0,0.057692307692307696,0.3157894736842105,,5.0,10.0,13.0,13.0,42.0,,,0.25,0.19230769230769232,0.5,0.6,,0.2826086956521739,,6.0,,0.0379746835443038,,2.0,0.013157894736842105,,2.0,0.01694915254237288,,True,
