EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Arc3PctBlocked,Clear Path Fouls,on,BlockedCorner3,3pt And 1 Free Throw Trips
1626145,1610612750,Tyus Jones,Tyus Jones,1626145,MIN,29471.0,491,-148.0,966,990,248,271,116,1956,16,31,1.0,1.0,5.0,13.0,13.0,41.0,5.0,18.0,3.0,10.0,1.0,1.0,12.0,38.0,1.0,5.0,6.0,10.0,34,90,15.0,48.0,25.0,138,1149,3.0,7.0,1.0,5.0,4.0,13.0,9.0,28.0,7.0,11.0,12.0,51.0,16,52,27.0,18.0,2.0,1.0,37.0,12.0,9.0,71.0,26.0,97.0,11.0,15.0,51.0,10.0,10.0,220.0,1.0,5.0,14.0,18,1.0,33,6.0,39,3.0,24.0,15.0,9.0,21.0,4.0,18.0,5.0,3.0,26.0,2.0,6.0,17.0,2.0,29,1.0,28.0,2.0,3.0,1.0,33.0,2.0,6.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,51.0,248,5.0,1.0,0.23529411764705882,0.24242424242424243,0.6,0.3125,0.2,0.6363636363636364,0.3191489361702128,0.37777777777777777,0.42857142857142855,0.32142857142857145,0.40942028985507245,0.375,0.5,0.44,0.4642857142857143,0.5348837209302325,0.34782608695652173,0.1,0.12903225806451613,0.0975609756097561,0.05555555555555555,15.898825654923215,0.8076923076923077,0.034482758620689655,0.07086614173228346,0.014749262536873156,0.08641975308641975,0.007575757575757576,0.07692307692307693,0.012738853503184714,0.009259259259259259,0.02912621359223301,0.0078125,0.00980392156862745,0.037037037037037035,0.07352941176470588,0.11538461538461539,0.07339449541284404,0.11320754716981132,0.0379746835443038,0.2246376811594203,0.5161290322580645,0.5925925925925926,0.3125,0.2971014492753623,0.3170731707317073,0.35135135135135137,0.15384615384615385,0.13043478260869565,0.2777777777777778,0.29411764705882354,0.2,0.07246376811594203,0.3,0.3,1.0,0.2753623188405797,0.3157894736842105,0.3157894736842105,0.5,0.08333333333333333,1.0,0.4166666666666667,0.2,1.0,0.3333333333333333,0.38461538461538464,0.02564102564102564,1.0,0.2564102564102564,0.6,0.572463768115942,0.32432432432432434,0.4845620437956207,0.4716222222222222,0.47615641025641026,0.087248322147651,0.12,0.02040816326530612,0.09420289855072464,0.3695652173913043,8.021111111111113,25.341666666666665,0.2567287784679089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,37980.0,633,-96.0,1260,1269,468,356,166,2529,78,107,25.0,34.0,28.0,38.0,18.0,46.0,41.0,94.0,,2.0,,1.0,5.0,17.0,1.0,1.0,2.0,7.0,137,247,5.0,19.0,59.0,348,1470,31.0,47.0,1.0,1.0,14.0,79.0,44.0,78.0,2.0,8.0,31.0,125.0,174,100,12.0,3.0,44.0,1.0,16.0,5.0,15.0,30.0,11.0,41.0,10.0,1.0,20.0,3.0,7.0,93.0,7.0,53.0,46.0,76,22.0,144,60.0,204,14.0,9.0,5.0,4.0,26.0,8.0,22.0,31.0,4.0,57.0,6.0,20.0,23.0,,54,3.0,64.0,,3.0,6.0,77.0,15.0,,38.0,,8.0,22.0,2.0,3.0,23.0,125.0,463,6.0,8.0,0.635036496350365,0.7565217391304347,0.8,0.2631578947368421,1.0,0.25,0.2777777777777778,0.5546558704453441,0.6595744680851063,0.5641025641025641,0.543233082706767,0.6770833333333334,0.5465116279069767,0.5858585858585859,0.7314814814814815,0.6067961165048543,0.07142857142857142,0.06072874493927125,0.102803738317757,0.08695652173913043,,24.481327800829874,0.45614035087719296,0.55,0.22485207100591717,0.12412177985948478,0.20087336244541484,0.04964539007092199,0.21516754850088182,0.1056338028169014,0.15827338129496402,0.13043478260869565,0.09248554913294797,0.05263157894736842,0.21897810218978103,0.18072289156626506,0.2627118644067797,0.19631901840490798,0.21212121212121213,0.12962962962962962,0.40225563909774437,0.7289719626168224,0.8125,0.5897435897435898,0.17293233082706766,0.391304347826087,0.42857142857142855,0.5555555555555556,0.3533834586466165,0.43617021276595747,0.43617021276595747,0.7560975609756098,0.007518796992481203,,,,0.06390977443609022,0.29411764705882354,0.29411764705882354,0.8,0.7083333333333334,0.7352941176470589,0.020833333333333332,1.0,1.0,0.4418604651162791,0.7368421052631579,0.011627906976744186,,0.08139534883720931,0.2857142857142857,0.47368421052631576,0.3125,0.49735094339622643,0.5127727272727273,0.5212627906976746,0.1314878892733564,0.14074074074074075,,0.22701149425287356,0.35919540229885055,9.38502024291498,26.426315789473687,0.37142857142857144,3.0,1.0,4.0,6.0,8.0,5.0,1.0,1.0,17.0,14.0,1.0,4.0,1.0,0.037037037037037035,0.6086956521739131,,,,,,,,,,,,,,,True,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,44064.0,734,-133.0,1443,1457,401,419,159,2900,36,52,8.0,16.0,7.0,11.0,7.0,21.0,1.0,4.0,6.0,12.0,2.0,4.0,25.0,85.0,,3.0,6.0,23.0,44,77,31.0,97.0,30.0,211,1626,8.0,17.0,1.0,4.0,3.0,22.0,9.0,15.0,8.0,27.0,12.0,54.0,60,28,78.0,15.0,8.0,,85.0,25.0,5.0,48.0,13.0,61.0,9.0,4.0,33.0,6.0,9.0,135.0,8.0,18.0,31.0,72,10.0,113,28.0,141,2.0,20.0,13.0,7.0,18.0,2.0,8.0,12.0,10.0,30.0,1.0,11.0,54.0,7.0,106,2.0,38.0,2.0,,1.0,37.0,3.0,,16.0,,4.0,15.0,,,15.0,54.0,401,4.0,4.0,0.6818181818181818,0.75,0.8387096774193549,0.31958762886597936,0.25,0.2962962962962963,0.31958762886597936,0.5714285714285714,0.47058823529411764,0.6,0.5201149425287356,0.4523809523809524,0.5,0.5523560209424084,0.5,0.54,0.5574712643678161,0.06493506493506493,0.019230769230769232,0.14285714285714285,0.25,13.6,0.6,0.24390243902439024,0.181360201511335,0.04054054054054054,0.12550607287449392,0.03940886699507389,0.15993788819875776,0.0401854714064915,0.04,0.03680981595092025,0.04580152671755725,0.024691358024691357,0.15568862275449102,0.20388349514563106,0.1968503937007874,0.14673913043478262,0.06349206349206349,0.021739130434782608,0.2988505747126437,0.6923076923076923,0.7058823529411765,0.6944444444444444,0.1206896551724138,0.3333333333333333,0.3888888888888889,0.5714285714285714,0.022988505747126436,0.25,0.3333333333333333,1.0,0.06896551724137931,0.5,0.5454545454545454,1.0,0.4885057471264368,0.29411764705882354,0.29411764705882354,0.8,0.7619047619047619,0.5,0.14285714285714285,,,0.2619047619047619,0.6363636363636364,0.09523809523809523,0.5,0.5476190476190477,0.2608695652173913,0.8563218390804598,0.29411764705882354,0.5174232758620689,0.47413823529411775,0.5122130952380951,0.0855614973262032,0.17777777777777778,,0.10426540284360189,0.2559241706161137,4.023376623376624,25.362886597938143,0.2778932778932779,1.0,,2.0,14.0,3.0,4.0,,,15.0,9.0,1.0,1.0,2.0,0.0975609756097561,0.6,1.0,1.0,1.0,2.0,0.010309278350515464,0.08333333333333333,0.058823529411764705,0.25,0.047619047619047616,1.0,1.0,,,,True,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,100915.0,1682,-268.0,3304,3340,1032,1003,379,6644,178,283,45.0,68.0,44.0,69.0,73.0,182.0,22.0,64.0,28.0,67.0,8.0,27.0,16.0,85.0,1.0,5.0,8.0,34.0,273,529,44.0,152.0,185.0,863,3735,60.0,101.0,2.0,10.0,31.0,157.0,70.0,121.0,16.0,61.0,72.0,260.0,336,210,132.0,,78.0,1.0,84.0,16.0,53.0,39.0,13.0,52.0,8.0,5.0,27.0,1.0,11.0,117.0,24.0,76.0,71.0,92,4.0,167,100.0,267,24.0,24.0,20.0,4.0,32.0,8.0,18.0,38.0,14.0,70.0,5.0,25.0,52.0,,94,7.0,183.0,,6.0,3.0,242.0,23.0,1.0,117.0,,15.0,7.0,,1.0,7.0,260.0,1027,5.0,10.0,0.6153846153846154,0.717948717948718,1.0,0.2894736842105263,0.2,0.26229508196721313,0.2913907284768212,0.5160680529300568,0.594059405940594,0.5785123966942148,0.4977973568281938,0.5675675675675675,0.5164835164835165,0.5462025316455696,0.5992366412213741,0.5829596412556054,0.22320117474302498,0.1001890359168242,0.14840989399293286,0.06043956043956044,,22.992505353319057,0.45714285714285713,0.039603960396039604,0.10176991150442478,0.06998158379373849,0.12283737024221453,0.059113300492610835,0.10998650472334683,0.06702412868632708,0.08430232558139535,0.07536231884057971,0.05289672544080604,0.04892966360856269,0.08791208791208792,0.08835341365461848,0.13058419243986255,0.1339712918660287,0.09375,0.08,0.4155653450807636,0.6289752650176679,0.7385892116182573,0.6629213483146067,0.26725403817914833,0.4010989010989011,0.4269005847953216,0.4246575342465753,0.09397944199706314,0.34375,0.34375,0.8636363636363636,0.09838472834067548,0.417910447761194,0.42424242424242425,1.0,0.12481644640234948,0.18823529411764706,0.19047619047619047,1.0,0.6126126126126126,0.6617647058823529,0.04504504504504504,0.2,1.0,0.3791208791208791,0.6376811594202898,0.14835164835164835,0.2962962962962963,0.18681318681318682,0.23529411764705882,0.6387665198237885,0.19047619047619047,0.5303972017673049,0.5119505882352942,0.5325322222222222,0.15096774193548387,0.18780096308186195,,0.18192352259559674,0.30127462340672073,5.875614366729677,24.68618421052632,0.31234866828087166,11.0,1.0,5.0,4.0,3.0,6.0,,,6.0,3.0,1.0,1.0,1.0,0.10126582278481013,0.42857142857142855,1.0,5.0,2.0,,0.013157894736842105,0.014925373134328358,,0.17777777777777778,0.04504504504504504,0.2,1.0,1.0,0.011764705882352941,,True,,
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,64266.0,1071,-242.0,2112,2136,692,614,223,4248,88,144,8.0,10.0,33.0,57.0,12.0,43.0,45.0,139.0,6.0,11.0,2.0,2.0,42.0,114.0,3.0,4.0,8.0,32.0,145,326,48.0,125.0,85.0,519,2404,13.0,24.0,3.0,5.0,6.0,41.0,54.0,114.0,10.0,34.0,49.0,187.0,90,200,102.0,42.0,10.0,,114.0,42.0,31.0,110.0,26.0,136.0,18.0,8.0,69.0,16.0,25.0,298.0,4.0,7.0,42.0,69,8.0,119,11.0,130,3.0,35.0,21.0,14.0,52.0,9.0,29.0,34.0,23.0,86.0,7.0,22.0,55.0,2.0,112,7.0,86.0,1.0,3.0,9.0,111.0,10.0,6.0,47.0,1.0,9.0,5.0,1.0,2.0,6.0,186.0,688,7.0,7.0,0.3103448275862069,0.32142857142857145,0.7083333333333334,0.384,0.6,0.29411764705882354,0.384,0.4447852760736196,0.5416666666666666,0.47368421052631576,0.4811529933481153,0.603448275862069,0.46621621621621623,0.5180722891566265,0.6451612903225806,0.5287356321839081,0.2771618625277162,0.0950920245398773,0.13194444444444445,0.18604651162790697,0.02877697841726619,24.651162790697676,0.6046511627906976,0.11940298507462686,0.11754684838160136,0.010189228529839884,0.11538461538461539,0.01509433962264151,0.1167192429022082,0.011554621848739496,0.02358490566037736,0.004651162790697674,0.0038461538461538464,0.018018018018018018,0.10550458715596331,0.09550561797752809,0.1518324607329843,0.10112359550561797,0.15463917525773196,0.013953488372093023,0.31929046563192903,0.6111111111111112,0.704,0.3409090909090909,0.09534368070953436,0.27906976744186046,0.34285714285714286,,0.3082039911308204,0.3237410071942446,0.3333333333333333,0.3333333333333333,0.024390243902439025,0.5454545454545454,0.5454545454545454,1.0,0.25277161862527714,0.3684210526315789,0.3684210526315789,0.6666666666666666,0.3448275862068966,0.8,0.13793103448275862,0.75,1.0,0.38513513513513514,0.5789473684210527,0.013513513513513514,1.0,0.21621621621621623,0.25,0.5964523281596452,0.3684210526315789,0.503723,0.5052285714285715,0.5110061224489797,0.09815950920245399,0.12947658402203857,0.007936507936507936,0.0789980732177264,0.3603082851637765,9.73680981595092,25.372000000000003,0.32765151515151514,4.0,3.0,7.0,1.0,,1.0,1.0,1.0,2.0,4.0,,,1.0,,0.6666666666666666,,1.0,,,,,,0.375,0.034482758620689655,,,,,1.0,True,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,38189.0,636,-23.0,1296,1288,536,446,166,2584,71,106,14.0,21.0,31.0,38.0,20.0,57.0,33.0,79.0,5.0,6.0,,1.0,7.0,27.0,,,1.0,7.0,124,242,12.0,33.0,112.0,396,1427,17.0,37.0,1.0,1.0,14.0,51.0,50.0,85.0,1.0,8.0,46.0,149.0,114,134,30.0,6.0,18.0,1.0,26.0,7.0,19.0,25.0,8.0,33.0,6.0,2.0,14.0,5.0,6.0,74.0,12.0,19.0,25.0,21,1.0,47,31.0,78,6.0,26.0,17.0,9.0,25.0,1.0,14.0,19.0,11.0,44.0,1.0,16.0,13.0,2.0,39,6.0,99.0,1.0,2.0,4.0,146.0,10.0,,62.0,2.0,13.0,12.0,2.0,3.0,13.0,146.0,531,5.0,11.0,0.4596774193548387,0.4956521739130435,0.8333333333333334,0.36363636363636365,1.0,0.125,0.375,0.512396694214876,0.4594594594594595,0.5882352941176471,0.5163636363636364,0.4868421052631579,0.553763440860215,0.5789473684210527,0.5543478260869565,0.610655737704918,0.12,0.07851239669421488,0.09433962264150944,0.12280701754385964,0.02531645569620253,26.151761517615178,0.5681818181818182,0.022727272727272728,0.06382978723404255,0.04439252336448598,0.1091703056768559,0.08391608391608392,0.08243727598566308,0.0542907180385289,0.06711409395973154,0.034482758620689655,0.03067484662576687,0.09243697478991597,0.04929577464788732,0.036585365853658534,0.10476190476190476,0.1242603550295858,0.06666666666666667,0.05128205128205128,0.38545454545454544,0.6698113207547169,0.7395833333333334,0.4788732394366197,0.20727272727272728,0.3508771929824561,0.4,0.35,0.2872727272727273,0.4177215189873418,0.42857142857142855,0.48484848484848486,0.02181818181818182,0.8333333333333334,0.8333333333333334,1.0,0.09818181818181818,0.25925925925925924,0.2692307692307692,0.7142857142857143,0.5526315789473685,0.6666666666666666,,,,0.40860215053763443,0.8157894736842105,0.010752688172043012,,0.07526881720430108,0.14285714285714285,0.5054545454545455,0.2692307692307692,0.49791624087591224,0.49205468750000003,0.5112711956521739,0.1945288753799392,0.2108843537414966,0.05714285714285714,0.12878787878787878,0.37626262626262624,8.620247933884299,25.745454545454542,0.41358024691358025,5.0,1.0,6.0,,,3.0,1.0,1.0,7.0,8.0,,,,0.041666666666666664,0.6153846153846154,1.0,1.0,1.0,,0.030303030303030304,,,0.21428571428571427,0.02631578947368421,1.0,1.0,,0.037037037037037035,,True,,
204014,1610612750,Damjan Rudez,Damjan Rudez,204014,MIN,11946.0,199,-13.0,398,406,146,139,41,804,6,7,1.0,2.0,3.0,3.0,,2.0,,,2.0,9.0,,1.0,10.0,31.0,2.0,4.0,3.0,10.0,6,9,12.0,40.0,2.0,50,432,1.0,2.0,2.0,4.0,,8.0,3.0,4.0,3.0,11.0,,15.0,10,2,36.0,,,1.0,30.0,10.0,2.0,6.0,2.0,8.0,,2.0,3.0,2.0,1.0,18.0,1.0,3.0,4.0,7,,11,4.0,15,,3.0,1.0,2.0,5.0,2.0,5.0,6.0,,11.0,,5.0,10.0,1.0,22,1.0,3.0,,,,2.0,,,1.0,,,1.0,,,1.0,15.0,146,3.0,,0.8333333333333334,0.8333333333333334,1.0,0.3,0.5,0.2727272727272727,0.3076923076923077,0.6666666666666666,0.5,0.75,0.4897959183673469,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.8163265306122449,0.2222222222222222,0.14285714285714285,0.5,,13.800904977375566,0.45454545454545453,,0.06542056074766354,0.030612244897959183,0.056338028169014086,0.015151515151515152,0.06179775280898876,0.024390243902439025,0.09090909090909091,,,0.02040816326530612,0.09523809523809523,0.10344827586206896,,0.05555555555555555,0.058823529411764705,,0.14285714285714285,0.8571428571428571,1.0,0.8333333333333334,0.04081632653061224,,,,,,,,0.1836734693877551,0.2222222222222222,0.2222222222222222,1.0,0.6326530612244898,0.3225806451612903,0.3333333333333333,1.0,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.2,1.0,0.06666666666666667,,0.6666666666666666,0.3,0.9591836734693877,0.3333333333333333,0.5452541666666667,0.561875,0.5418571428571427,0.02,0.1,,0.16,0.3,2.411111111111111,25.447499999999998,0.36683417085427134,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,0.025,,,,,,,,0.03225806451612903,,True,,
2419,1610612750,Tayshaun Prince,Tayshaun Prince,2419,MIN,25933.0,432,-119.0,815,829,163,226,90,1644,5,7,,,,1.0,9.0,17.0,11.0,33.0,,7.0,,,,1.0,,,,,25,57,,8.0,4.0,54,949,1.0,4.0,,,,2.0,7.0,12.0,,,,14.0,36,14,,,,,1.0,,,21.0,9.0,30.0,8.0,1.0,9.0,6.0,6.0,69.0,4.0,2.0,19.0,17,1.0,37,6.0,43,,10.0,6.0,4.0,6.0,4.0,4.0,6.0,2.0,12.0,1.0,2.0,17.0,2.0,23,,11.0,,4.0,,4.0,,,2.0,,,3.0,,,3.0,14.0,162,,,0.72,0.72,,,,,,0.43859649122807015,0.25,0.5833333333333334,0.38461538461538464,0.25,0.5833333333333334,0.40298507462686567,0.25,0.5833333333333334,0.12307692307692308,,,,,8.568329718004337,0.5,0.05263157894736842,0.07488986784140969,0.006688963210702341,0.12582781456953643,0.04395604395604396,0.09523809523809523,0.015384615384615385,,0.009345794392523364,0.009345794392523364,0.05555555555555555,0.010869565217391304,0.17647058823529413,0.05970149253731343,0.14705882352941177,0.08163265306122448,,0.1076923076923077,0.7142857142857143,0.7142857142857143,0.8,0.26153846153846155,0.5294117647058824,0.5294117647058824,0.5555555555555556,0.5076923076923077,0.3333333333333333,0.3333333333333333,0.8181818181818182,0.1076923076923077,,,,0.015384615384615385,,,,,,,,,0.08333333333333333,,,,,,0.23076923076923078,,0.4384953846153846,0.41275,0.4117,0.029850746268656716,0.03389830508474576,,0.037037037037037035,0.25925925925925924,13.814035087719297,23.962500000000002,0.2,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,True,,
202962,1610612750,Greg Smith,Greg Smith,202962,MIN,8408.0,140,-49.0,273,283,67,83,34,556,8,20,1.0,4.0,2.0,3.0,2.0,3.0,,,,,,,,,,,,,10,23,,,3.0,23,320,1.0,4.0,,,,2.0,2.0,3.0,,,,4.0,16,4,,,2.0,,,,7.0,5.0,1.0,6.0,1.0,,1.0,,4.0,13.0,1.0,7.0,6.0,12,2.0,20,8.0,28,,4.0,3.0,1.0,6.0,,3.0,1.0,3.0,7.0,2.0,1.0,13.0,,23,,7.0,,2.0,1.0,5.0,1.0,,3.0,,,,,,,4.0,67,2.0,,0.8,0.8888888888888888,,,,,,0.43478260869565216,0.25,0.6666666666666666,0.43478260869565216,0.25,0.6666666666666666,0.46,0.25,0.5,,0.30434782608695654,0.3,0.3333333333333333,,10.126582278481012,0.8571428571428571,0.2222222222222222,0.18461538461538463,0.06862745098039216,0.12244897959183673,0.027777777777777776,0.15789473684210525,0.057971014492753624,0.05263157894736842,0.09375,0.0625,,0.2916666666666667,0.23529411764705882,0.041666666666666664,0.125,0.11764705882352941,,0.8695652173913043,0.4,0.5714285714285714,0.75,0.13043478260869565,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,1.0,0.25,,,,1.0,0.6666666666666666,,,,,0.8695652173913043,,0.6070478260869566,0.4948,0.6824,0.12,0.12,,0.08695652173913043,0.17391304347826086,1.9565217391304348,,0.2454212454212454,,,,3.0,,1.0,,,,,,,,0.1,,,,,,,,,,,,,,,,True,,
203476,1610612750,Gorgui Dieng,Gorgui Dieng,203476,MIN,59597.0,993,-54.0,1929,1949,514,589,208,3878,79,110,22.0,29.0,26.0,35.0,19.0,53.0,33.0,81.0,3.0,6.0,,1.0,1.0,4.0,,,1.0,1.0,131,244,4.0,10.0,87.0,361,2094,24.0,39.0,,1.0,13.0,61.0,44.0,74.0,1.0,2.0,30.0,121.0,174,88,12.0,,34.0,,4.0,1.0,29.0,43.0,19.0,62.0,10.0,9.0,30.0,5.0,8.0,143.0,17.0,39.0,77.0,98,26.0,201,60.0,261,3.0,47.0,34.0,13.0,28.0,6.0,17.0,45.0,11.0,73.0,3.0,16.0,45.0,2.0,103,2.0,91.0,2.0,7.0,2.0,99.0,16.0,1.0,51.0,,6.0,55.0,2.0,13.0,55.0,121.0,514,15.0,6.0,0.6641221374045801,0.7631578947368421,1.0,0.4,,0.5,0.4,0.5368852459016393,0.6153846153846154,0.5945945945945946,0.5393700787401575,0.6,0.5986842105263158,0.611864406779661,0.6630434782608695,0.6648351648351648,0.03937007874015748,0.11885245901639344,0.14545454545454545,0.22641509433962265,0.012345679012345678,16.99769053117783,0.3835616438356164,0.4,0.175,0.06132075471698113,0.240625,0.07692307692307693,0.19886363636363635,0.06534422403733955,0.055865921787709494,0.09569377990430622,0.036290322580645164,0.08241758241758242,0.18340611353711792,0.18012422360248448,0.1588235294117647,0.23376623376623376,0.25842696629213485,0.03333333333333333,0.4330708661417323,0.7181818181818181,0.8404255319148937,0.6455696202531646,0.20866141732283464,0.3584905660377358,0.4634146341463415,0.631578947368421,0.3188976377952756,0.4074074074074074,0.4125,0.7272727272727273,0.023622047244094488,0.5,0.5,1.0,0.015748031496062992,0.25,0.25,1.0,0.725,0.7586206896551724,,,,0.4605263157894737,0.7428571428571429,0.013157894736842105,,0.013157894736842105,1.0,0.47244094488188976,0.25,0.5197202755905512,0.5813532258064517,0.5316355263157894,0.17647058823529413,0.1827956989247312,,0.16897506925207756,0.33518005540166207,8.209836065573771,23.92,0.2664593053395542,1.0,,14.0,10.0,14.0,8.0,,,40.0,27.0,6.0,7.0,1.0,0.05128205128205128,0.4909090909090909,,1.0,,4.0,,,0.08888888888888889,0.13636363636363635,0.025,,,1.0,,,True,,
