EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Loose Ball Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls
101112,1610612753,Channing Frye,Channing Frye,101112,ORL,1452.0,24,-3,42,43,7,5,85,1.0,1.0,1,1.0,3.0,6.0,1,2,3.0,7.0,11,47,2.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2,7,1.0,1.0,1.0,0.42857142857142855,0.42857142857142855,0.5,0.6111111111111112,0.6111111111111112,0.7777777777777778,18.75,0.09090909090909091,0.1111111111111111,0.05,0.05,0.125,0.25,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,0.6666666666666666,0.5,0.5,1.0,0.8888888888888888,0.5,0.5547277777777777,9.700000000000001,24.957142857142856,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,18747.0,312,-27,623,625,166,60,1248,19.0,12.0,28,10.0,9.0,37.0,28,57,14.0,47.0,116,642,24.0,30.0,36.0,9.0,1.0,20.0,34.0,3.0,37.0,11.0,24,18,166,0.42857142857142855,0.4444444444444444,0.7142857142857143,0.2978723404255319,0.30434782608695654,0.49122807017543857,0.47115384615384615,0.5132743362831859,0.4519230769230769,20.839363241678726,0.10256410256410256,0.01,0.10526315789473684,0.01048951048951049,0.013157894736842105,0.07792207792207792,0.18269230769230768,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.5,0.09615384615384616,0.3557692307692308,0.24324324324324326,0.24324324324324326,0.5555555555555556,0.6346153846153846,0.25,0.5027660194174757,11.07543859649123,25.719148936170217,0.2664526484751204,205.0,13.0,1.0,1.0,5.0,8.0,3.0,10.0,5.0,2.0,4.0,2.0,6.0,2.0,8.0,18.0,1.0,3.0,2.0,6.0,3.0,11.0,9.0,19.0,4.0,12.0,11.0,41.0,32.0,12.0,2.0,1.0,1.0,23.0,3.0,26.0,2.0,1.0,16.0,5.0,2.0,55.0,2.0,12.0,2.0,1.0,10.0,5.0,5.0,18.0,6.0,14.0,13.0,4.0,1.0,1.0,31.0,1.0,6.0,1.0,2.0,1.0,3.0,20.0,2.0,6.0,5.0,4.0,3.0,1.0,4.0,3.0,41.0,3.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.47368421052631576,0.4444444444444444,0.4838709677419355,0.5,0.5540540540540541,0.017543859649122806,0.05263157894736842,0.5806451612903226,0.1111111111111111,0.010752688172043012,0.11009174311926606,0.0196078431372549,0.013513513513513514,0.05084745762711865,0.1864406779661017,0.1111111111111111,0.10714285714285714,0.016666666666666666,0.75,0.6842105263157895,0.7222222222222222,0.46153846153846156,0.09615384615384616,0.3,0.3,0.5,0.5,1.0,0.1111111111111111,1.0,0.6666666666666666,0.3333333333333333,0.5,0.25806451612903225,0.625,0.12903225806451613,0.5,0.25806451612903225,0.25,0.4922333333333333,0.5074033333333333,0.05555555555555555,0.09836065573770492,0.09482758620689655,0.35344827586206895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201228,1610612753,C.J. Watson,C.J. Watson,201228,ORL,9489.0,158,-30,314,320,64,27,634,5.0,2.0,12,2.0,1.0,9.0,13,28,2.0,11.0,41,344,8.0,6.0,9.0,1.0,,9.0,13.0,,13.0,6.0,10,12,64,0.3076923076923077,0.3076923076923077,1.0,0.18181818181818182,0.18181818181818182,0.4642857142857143,0.41025641025641024,0.4880952380952381,0.28205128205128205,15.072463768115941,0.08823529411764706,,0.08176100628930817,,,0.1111111111111111,0.1282051282051282,0.3076923076923077,0.16666666666666666,0.16666666666666666,0.5,0.05128205128205128,0.23076923076923078,0.1111111111111111,0.1111111111111111,1.0,0.41025641025641024,0.1111111111111111,0.46503947368421056,12.125,25.954545454545453,0.20382165605095542,104.0,4.0,,,1.0,1.0,7.0,11.0,1.0,,,,1.0,,,9.0,,1.0,,1.0,,,4.0,6.0,,,3.0,11.0,18.0,,,,1.0,17.0,6.0,23.0,5.0,1.0,7.0,4.0,6.0,52.0,,4.0,,,3.0,3.0,,5.0,1.0,4.0,5.0,1.0,,2.0,10.0,,2.0,,,,2.0,10.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,11.0,,1.0,,,,0.6666666666666666,,0.6666666666666666,,0.6875,0.03571428571428571,0.2,0.5,,,0.07017543859649122,,,0.03333333333333333,0.1111111111111111,0.1,,,0.5,0.8,1.0,0.5,0.28205128205128205,0.6363636363636364,0.6363636363636364,0.5,0.5,1.0,,,0.5,,,0.16666666666666666,1.0,,,,,0.3523,0.42063333333333336,0.12195121951219512,0.13793103448275862,,0.2682926829268293,1.0,1.0,1.0,1.0,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,28479.0,475,-23,938,937,98,119,1875,71.0,10.0,17,11.0,20.0,57.0,65,119,24.0,68.0,241,1036,74.0,60.0,56.0,20.0,,21.0,38.0,2.0,40.0,17.0,36,41,98,0.5692307692307692,0.5692307692307692,0.8333333333333334,0.35294117647058826,0.3582089552238806,0.5462184873949579,0.5401069518716578,0.5833333333333334,0.36363636363636365,21.81987000928505,0.07394366197183098,,0.08463251670378619,0.004545454545454545,,0.09090909090909091,0.37967914438502676,0.09090909090909091,0.5882352941176471,0.5882352941176471,0.5,0.058823529411764705,0.3048128342245989,0.3508771929824561,0.3508771929824561,0.8,0.7433155080213903,0.35714285714285715,0.5371521505376344,5.692436974789916,25.464705882352938,0.1044776119402985,164.0,40.0,2.0,4.0,3.0,7.0,15.0,31.0,4.0,1.0,2.0,1.0,5.0,3.0,7.0,39.0,4.0,8.0,1.0,5.0,1.0,12.0,7.0,15.0,4.0,9.0,10.0,36.0,56.0,12.0,,1.0,15.0,24.0,10.0,34.0,4.0,6.0,14.0,7.0,3.0,78.0,2.0,17.0,,,19.0,11.0,8.0,21.0,1.0,15.0,10.0,6.0,1.0,3.0,31.0,3.0,2.0,2.0,2.0,1.0,1.0,45.0,6.0,19.0,3.0,,,,,,36.0,2.0,3.0,0.2,0.4444444444444444,0.5,0.4666666666666667,0.4230769230769231,0.5416666666666666,0.46153846153846156,0.603448275862069,0.12605042016806722,0.16901408450704225,0.6774193548387096,,0.006289308176100629,0.10303030303030303,0.008130081300813009,,0.07317073170731707,0.04285714285714286,0.10526315789473684,0.09803921568627451,,,0.5633802816901409,0.6779661016949152,0.6,0.1657754010695187,0.4838709677419355,0.5357142857142857,0.36363636363636365,0.36363636363636365,1.0,0.3076923076923077,0.5,0.38461538461538464,0.2,1.0,0.2916666666666667,0.42857142857142855,0.08333333333333333,0.5,0.2916666666666667,0.42857142857142855,0.4595318181818182,0.5315,0.09950248756218906,0.14393939393939395,0.04979253112033195,0.14937759336099585,1.0,2.0,1.0,1.0,0.5333333333333333,0.014492753623188406,2.0,4.0,1.0,0.0967741935483871,0.01,1.0,,,,,,,,,,,,,,,,,,,True,,,,,
203473,1610612753,Dewayne Dedmon,Dewayne Dedmon,203473,ORL,42291.0,705,-36,1403,1405,264,162,2808,111.0,5.0,20,,,,99,177,,,255,1493,154.0,,,,17.0,82.0,161.0,67.0,228.0,64.0,109,61,264,0.7777777777777778,0.875,,,,0.559322033898305,0.559322033898305,0.6042654028436019,,15.292636878539962,0.18981481481481483,0.08173076923076923,0.212481426448737,0.1004566210045662,0.0759493670886076,0.18579234972677597,0.6271186440677966,0.11299435028248588,0.25,0.25,0.4,,,,,,0.6271186440677966,,0.5846915254237288,4.617514124293787,,0.18816821097647898,357.0,72.0,15.0,32.0,8.0,11.0,22.0,46.0,,,,,,,,57.0,19.0,41.0,,,19.0,57.0,12.0,21.0,,,15.0,39.0,44.0,,22.0,,15.0,8.0,5.0,13.0,5.0,,5.0,,3.0,31.0,49.0,61.0,18.0,12.0,22.0,16.0,6.0,13.0,2.0,7.0,19.0,6.0,,,32.0,5.0,7.0,3.0,1.0,5.0,6.0,76.0,8.0,36.0,6.0,46.0,35.0,9.0,46.0,23.0,39.0,8.0,4.0,,,0.4634146341463415,0.5714285714285714,0.4634146341463415,0.5714285714285714,0.5377358490566038,0.65,0.0847457627118644,0.11711711711711711,0.40625,0.43902439024390244,0.1091314031180401,0.25311203319502074,0.12582781456953643,0.06172839506172839,0.21875,0.1652892561983471,0.2616279069767442,0.2318840579710145,0.19047619047619047,0.5,0.6486486486486487,0.7346938775510204,0.8333333333333334,0.2598870056497175,0.4782608695652174,0.5,,,,0.7804878048780488,0.46875,,,,0.5238095238095238,0.7272727272727273,,,,,0.5712941176470588,0.5642238095238096,0.17560975609756097,0.17560975609756097,0.2235294117647059,0.15294117647058825,2.0,2.0,2.0,,0.6818181818181818,,,,2.0,0.043478260869565216,0.14705882352941177,0.2,1.0,11.0,2.0,3.0,2.0,6.0,0.02702702702702703,0.1,,,,,,,,,,,True,,,,,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,23471.0,391,-16,767,770,100,98,1537,48.0,23.0,51,15.0,13.0,32.0,61,130,21.0,47.0,215,844,38.0,54.0,30.0,13.0,1.0,28.0,45.0,8.0,53.0,12.0,23,27,100,0.3114754098360656,0.31666666666666665,0.8571428571428571,0.44680851063829785,0.4666666666666667,0.46923076923076923,0.5225988700564972,0.5578947368421052,0.2655367231638418,25.142857142857142,0.11618257261410789,0.009615384615384616,0.10966057441253264,0.0223463687150838,,0.06,0.2711864406779661,0.288135593220339,0.45098039215686275,0.46,0.43478260869565216,0.0847457627118644,0.1807909604519774,0.40625,0.40625,0.7692307692307693,0.536723163841808,0.43333333333333335,0.5143742857142858,10.005384615384616,26.555319148936174,0.1303780964797914,153.0,25.0,3.0,6.0,3.0,4.0,13.0,31.0,8.0,,1.0,3.0,5.0,3.0,7.0,30.0,3.0,9.0,3.0,6.0,,15.0,8.0,15.0,3.0,8.0,10.0,35.0,84.0,9.0,2.0,2.0,13.0,29.0,13.0,42.0,11.0,2.0,20.0,4.0,5.0,97.0,7.0,14.0,3.0,2.0,25.0,14.0,11.0,19.0,5.0,12.0,12.0,7.0,,1.0,31.0,4.0,2.0,2.0,,,1.0,35.0,4.0,12.0,3.0,11.0,7.0,4.0,13.0,10.0,35.0,2.0,2.0,0.5,0.375,0.3333333333333333,0.5333333333333333,0.5,0.5434782608695652,0.5,0.6296296296296297,0.1,0.1875,0.6129032258064516,0.15,0.027559055118110236,0.09859154929577464,0.042105263157894736,0.011627906976744186,0.11688311688311688,0.203125,0.11650485436893204,0.05128205128205128,0.02531645569620253,0.7692307692307693,0.5208333333333334,0.6410256410256411,0.32,0.1751412429378531,0.41935483870967744,0.4642857142857143,0.5333333333333333,0.5333333333333333,1.0,0.4,0.5,0.3333333333333333,0.6,1.0,0.17391304347826086,0.75,0.043478260869565216,,0.30434782608695654,0.42857142857142855,0.5494066666666666,0.4737666666666667,0.0748663101604278,0.08695652173913043,0.06976744186046512,0.16279069767441862,2.0,,1.0,2.0,0.07692307692307693,0.04081632653061224,4.0,3.0,,0.0967741935483871,0.0273972602739726,0.3333333333333333,,,,,,,,0.043478260869565216,1.0,2.0,2.0,0.0196078431372549,0.06666666666666667,,,,,,True,,,,,
203932,1610612753,Aaron Gordon,Aaron Gordon,203932,ORL,24905.0,415,-61,820,822,146,97,1642,56.0,10.0,36,17.0,7.0,22.0,58,111,13.0,39.0,185,908,58.0,39.0,22.0,7.0,6.0,28.0,54.0,29.0,83.0,21.0,34,33,146,0.5,0.6304347826086957,1.0,0.3333333333333333,0.3333333333333333,0.5225225225225225,0.5166666666666667,0.5409356725146199,0.26,19.700214132762312,0.10646387832699619,0.05357142857142857,0.12030075187969924,0.0748663101604278,0.05813953488372093,0.08035714285714286,0.37333333333333335,0.24,0.2777777777777778,0.2777777777777778,0.4,0.11333333333333333,0.14666666666666667,0.3181818181818182,0.3181818181818182,1.0,0.6333333333333333,0.3181818181818182,0.5456863333333334,7.8684684684684685,24.65641025641026,0.17804878048780487,188.0,38.0,16.0,22.0,5.0,8.0,10.0,19.0,6.0,,,,,2.0,3.0,30.0,17.0,25.0,2.0,2.0,4.0,44.0,7.0,17.0,2.0,3.0,1.0,21.0,58.0,,24.0,,8.0,21.0,7.0,28.0,5.0,2.0,14.0,3.0,4.0,63.0,22.0,20.0,6.0,2.0,11.0,11.0,,8.0,2.0,3.0,5.0,5.0,1.0,,13.0,2.0,2.0,1.0,,2.0,1.0,48.0,6.0,27.0,,13.0,11.0,2.0,15.0,9.0,21.0,2.0,,1.0,0.6666666666666666,0.68,0.4117647058823529,0.7407407407407407,0.5,0.7586206896551724,0.525,0.07207207207207207,0.125,0.6153846153846154,0.25,0.08396946564885496,0.14705882352941177,0.12244897959183673,0.054945054945054944,0.1511627906976744,0.09230769230769231,0.14736842105263157,0.14634146341463414,0.028985507246376812,0.6,0.6785714285714286,0.7755102040816326,0.5526315789473685,0.12666666666666668,0.5263157894736842,0.5555555555555556,0.35294117647058826,0.35294117647058826,1.0,0.8148148148148148,0.7272727272727273,,,,0.4,0.625,,,0.15,0.6666666666666666,0.6152956521739131,0.51197,0.15789473684210525,0.20454545454545456,0.23783783783783785,0.11351351351351352,3.0,,1.0,,0.4,,1.0,,,0.05263157894736842,0.0684931506849315,0.0625,1.0,1.0,,1.0,,,0.04,0.038461538461538464,2.0,2.0,,,0.07407407407407407,2.0,2.0,1.0,1.0,,True,,,,,
203894,1610612753,Shabazz Napier,Shabazz Napier,203894,ORL,8248.0,137,4,282,284,141,22,566,10.0,7.0,17,2.0,7.0,23.0,11,29,8.0,25.0,62,267,,15.0,23.0,7.0,,10.0,13.0,,13.0,2.0,3,19,141,,,0.625,0.32,0.32,0.3793103448275862,0.42592592592592593,0.4765625,0.46296296296296297,27.213114754098363,0.10101010101010101,,0.09219858156028368,,,0.13953488372093023,0.18518518518518517,0.3148148148148148,0.4117647058823529,0.4375,,0.037037037037037035,0.42592592592592593,0.30434782608695654,0.30434782608695654,0.5714285714285714,0.6481481481481481,0.30434782608695654,0.47686851851851847,12.04137931034483,25.716000000000005,0.5,117.0,4.0,,,2.0,7.0,,2.0,1.0,1.0,1.0,,,3.0,8.0,16.0,,,,,,,5.0,13.0,4.0,9.0,11.0,33.0,22.0,9.0,,,4.0,7.0,11.0,18.0,5.0,6.0,4.0,1.0,2.0,47.0,,3.0,,,7.0,6.0,1.0,12.0,4.0,10.0,7.0,2.0,,,19.0,,11.0,,1.0,,,22.0,1.0,8.0,3.0,,,,,,33.0,,3.0,,0.4444444444444444,,0.38461538461538464,,0.5,,0.5714285714285714,0.13793103448275862,0.3,0.631578947368421,,,0.07142857142857142,,,,0.12903225806451613,0.03333333333333333,0.16666666666666666,,,0.4,0.5714285714285714,,0.037037037037037035,,,0.5,0.5,1.0,,,,,,0.3181818181818182,0.2857142857142857,0.045454545454545456,1.0,0.36363636363636365,0.375,,0.4894090909090909,0.13114754098360656,0.2222222222222222,,0.532258064516129,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,True,,,,,
202699,1610612753,Tobias Harris,Tobias Harris,202699,ORL,7931.0,132,-14,258,257,49,37,515,20.0,3.0,6,4.0,3.0,8.0,18,44,4.0,12.0,58,262,12.0,9.0,8.0,3.0,2.0,14.0,28.0,12.0,40.0,3.0,6,14,49,0.3333333333333333,0.42857142857142855,0.75,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.42857142857142855,0.4603174603174603,0.21428571428571427,22.591362126245848,0.18666666666666668,0.05405405405405406,0.20967741935483872,0.08695652173913043,0.07692307692307693,0.12903225806451613,0.35714285714285715,0.10714285714285714,0.5,0.5,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.375,0.375,0.6666666666666666,0.5714285714285714,0.375,0.49226607142857143,6.354545454545455,24.8,0.18992248062015504,49.0,8.0,4.0,9.0,1.0,2.0,7.0,18.0,1.0,,2.0,1.0,2.0,1.0,3.0,10.0,7.0,13.0,1.0,2.0,,17.0,2.0,3.0,1.0,5.0,1.0,8.0,24.0,3.0,8.0,,5.0,5.0,2.0,7.0,2.0,,1.0,4.0,,16.0,10.0,12.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,,3.0,2.0,,,5.0,,2.0,1.0,,,,15.0,,7.0,,1.0,,1.0,1.0,1.0,8.0,,,0.5,0.2,0.5384615384615384,0.6666666666666666,0.5666666666666667,0.4375,0.5666666666666667,0.5,0.11363636363636363,0.2,0.4,0.3333333333333333,0.09900990099009901,0.24489795918367346,0.11904761904761904,0.04,0.22727272727272727,0.22727272727272727,0.2558139534883721,0.16666666666666666,0.034482758620689655,1.0,0.4,0.5,0.25,0.32142857142857145,0.3888888888888889,0.4117647058823529,0.25,0.25,1.0,0.6,0.4444444444444444,0.13333333333333333,0.5,1.0,0.25,0.5,0.25,,0.375,0.3333333333333333,0.4905083333333334,0.540875,0.12698412698412698,0.13725490196078433,0.29310344827586204,0.13793103448275862,,,,1.0,0.42857142857142855,0.08333333333333333,,,2.0,0.05555555555555555,0.11764705882352941,,,1.0,,,,,,,,,,,,,,,,1.0,True,,,,,
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,18217.0,304,11,597,593,64,91,1190,34.0,4.0,19,3.0,1.0,6.0,43,92,1.0,9.0,101,641,20.0,3.0,6.0,1.0,1.0,10.0,21.0,12.0,33.0,6.0,15,19,64,0.23255813953488372,0.24390243902439024,1.0,0.1111111111111111,0.1111111111111111,0.4673913043478261,0.4405940594059406,0.463302752293578,0.0891089108910891,19.886363636363637,0.05319148936170213,0.014084507042253521,0.06993006993006994,0.03793103448275862,,0.047619047619047616,0.33663366336633666,0.18811881188118812,0.21052631578947367,0.2222222222222222,0.5,0.0297029702970297,0.0594059405940594,0.16666666666666666,0.16666666666666666,1.0,0.42574257425742573,0.16666666666666666,0.478020297029703,7.8,24.45555555555556,0.10720268006700168,98.0,25.0,4.0,6.0,1.0,1.0,14.0,39.0,,,1.0,1.0,2.0,,1.0,12.0,7.0,10.0,1.0,2.0,,17.0,1.0,10.0,,2.0,3.0,5.0,66.0,,4.0,,6.0,56.0,19.0,75.0,11.0,8.0,39.0,7.0,10.0,169.0,10.0,10.0,1.0,4.0,12.0,9.0,3.0,19.0,7.0,15.0,12.0,4.0,1.0,1.0,31.0,2.0,2.0,,,,3.0,17.0,1.0,7.0,2.0,4.0,2.0,1.0,4.0,,5.0,,2.0,0.5,,0.7,0.1,0.7083333333333334,0.08333333333333333,0.7083333333333334,0.16666666666666666,0.06521739130434782,0.08823529411764706,0.6129032258064516,0.05555555555555555,0.045662100456621,0.10204081632653061,0.047058823529411764,0.04918032786885246,0.03508771929824561,0.0851063829787234,0.10144927536231885,0.10344827586206896,0.0784313725490196,,0.7352941176470589,0.8064516129032258,0.16,0.38613861386138615,0.358974358974359,0.3783783783783784,,,,0.5,0.6666666666666666,0.16666666666666666,0.5,1.0,0.08333333333333333,1.0,0.08333333333333333,,0.08333333333333333,,0.5153636363636364,0.4187208333333334,0.06542056074766354,0.07142857142857142,0.16831683168316833,0.04950495049504951,1.0,1.0,1.0,,0.2857142857142857,,,,,0.05128205128205128,0.0410958904109589,,1.0,,1.0,,,,0.047619047619047616,0.04,,,,0.05263157894736842,,,,,,,True,,,,,
