EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Usage,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3Assists,DefTwoPtRebounds,DefRebounds,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,Fg2aBlocked,FTDefRebounds,SelfOReb,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,ShortMidRangeFGM,LongMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,3SecondViolations,SecondChanceFG2M,SecondChancePoints,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PtsPutbacks,LongMidRangeAssists,FTOffRebounds,DefThreePtRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,AtRimPctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,DefensiveGoaltends,Blocked3s,BlockedArc3,HeaveMakes
201619,1610612739,Sasha Kaun,Sasha Kaun,201619,CLE,466.0,8,-3.0,21,18,18.0,16.0,2.0,39,22,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,18.0,4.3478260869565215,0.16666666666666666,0.5,0.25,0.3333333333333333,0.5,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203099,1610612739,Jared Cunningham,Jared Cunningham,203099,CLE,745.0,12,-17.0,30,27,20.0,20.0,3.0,57,43,1.0,2.0,,5.0,,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,20.0,21.21212121212121,,,,,,0.6666666666666666,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,9.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.4,0.5,0.5833333333333334,0.7,0.6428571428571429,0.75,0.16666666666666666,1.0,0.6666666666666666,0.5,0.5,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.2,1.0,0.8333333333333334,1.0,0.570875,0.5646500000000001,1.0,2.02,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203925,1610612739,Joe Harris,Joe Harris,203925,CLE,906.0,15,-21.0,35,33,22.0,23.0,4.0,68,52,1.0,2.0,,5.0,,,,3.0,,,1.0,,1.0,,,,1.0,,,,22.0,12.82051282051282,,,,,,0.6285714285714286,,,,,,,,3.0,,1.0,,,1.0,4.0,,3.0,,,,1.0,2.0,,3.0,,,3.0,3.0,,1.0,,1.0,,,,,,3.0,,,,1.0,0.25,0.5,0.25,,,0.375,0.75,0.375,0.75,1.0,,,,,,,0.75,,,,,,,0.5,,1.0,,0.513975,0.53775,1.0,,25.525,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,0.5,0.42857142857142855,0.75,0.25,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,312.0,5,-9.0,12,11,6.0,8.0,2.0,23,17,,,,,,,,,,,,,1.0,,1.0,,,,,,6.0,21.428571428571427,,,,,,0.5,1.0,1.0,,,,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,0.5,,,,0.5,1.0,1.0,,,,,,,,,,,,0.5,,0.53605,,,8.25,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.4294,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,906.0,15,-21.0,35,33,22.0,23.0,4.0,68,52,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,,2.0,,2.0,,1.0,,,,22.0,17.94871794871795,0.09090909090909091,,0.06666666666666667,0.16666666666666666,,0.6285714285714286,,,,,,1.0,,,,,,3.0,2.0,2.0,,6.0,,,1.0,2.0,2.0,,6.0,,,6.0,,,,,1.0,,,,,,6.0,,,,1.0,1.0,1.0,1.0,,,0.6,1.0,0.6,1.0,0.4,,,,,,0.2,,,,,,,,,,0.4,,0.45217,0.5027833333333334,1.0,13.433333333333332,23.55,2.0,2.0,2.0,2.0,,,1.0,,1.0,,,,0.4,1.0,1.0,1.0,0.6666666666666666,1.0,2.0,2.0,2.0,1.0,0.4,,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747,1610612739,JR Smith,JR Smith,2747,CLE,315.0,5,2.0,14,13,14.0,11.0,1.0,27,14,,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,14.0,26.666666666666668,,,,,,1.0,,,,,,1.0,,,,,2.0,4.0,,,,4.0,,2.0,4.0,,,,4.0,2.0,2.0,,,,1.0,1.0,,1.0,,,,,4.0,,0.5,0.5,,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,0.25,,,,,,,,,,,,0.3884,0.3884,1.0,17.45,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,0.75,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,114.0,2,-9.0,3,4,,,,7,9,,,,,,,,,,,1.0,,1.0,,,,,,,,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203521,1610612739,Matthew Dellavedova,Matthew Dellavedova,203521,CLE,440.0,7,-18.0,14,15,4.0,7.0,2.0,29,30,,1.0,,3.0,,,,,,,,,1.0,,,1.0,1.0,,,,4.0,37.5,,,,,,0.2857142857142857,,,,,,2.0,,1.0,,,3.0,4.0,,1.0,1.0,7.0,1.0,,1.0,,,,,4.0,2.0,,1.0,,1.0,1.0,,,2.0,1.0,,,,,0.6666666666666666,0.6666666666666666,,,,,0.75,,0.6,,0.7,,0.2,,,,,,0.4,0.2,,,,,,,,,0.2,,0.40990000000000004,0.3705,,16.55,26.9,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.4,0.3672,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.2857142857142857,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,165.0,3,-5.0,6,5,2.0,4.0,1.0,11,12,,,,,,,,,,,,,,,,,1.0,,,,2.0,14.285714285714285,,,,,,0.3333333333333333,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.364,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,161.0,3,-4.0,5,6,2.0,3.0,1.0,11,9,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
