EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,FTDefRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassSteals,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,PtsPutbacks,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,3SecondViolations,OffCorner3ReboundPct,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,OffensiveGoaltends,BlockedShortMidRange,on,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,HeaveMakes,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls
1626144,1610612743,Emmanuel Mudiay,Emmanuel Mudiay,1626144,DEN,5703.0,95,-19,199,192,35.0,50,22.0,391,11.0,21.0,1.0,2.0,4.0,5.0,2.0,7.0,2.0,10.0,2.0,4.0,12.0,1.0,5.0,15.0,38.0,4.0,14.0,7.0,49.0,226,1.0,3.0,2.0,5.0,8.0,1.0,5.0,5.0,18.0,22.0,8.0,9.0,3.0,12.0,4.0,4.0,9.0,8.0,17.0,6.0,2.0,6.0,2.0,1.0,42.0,7.0,5.0,12.0,12.0,2.0,2.0,6.0,1.0,4.0,4.0,1.0,2.0,1.0,10.0,2.0,1.0,3.0,7.0,1.0,6.0,9.0,1.0,4.0,1.0,18.0,33.0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.75,0.2857142857142857,0.2,0.2857142857142857,0.39473684210526316,0.3333333333333333,0.625,0.40384615384615385,0.3333333333333333,0.5,0.4375,0.3333333333333333,0.5625,0.2692307692307692,0.10526315789473684,0.14285714285714285,0.14285714285714285,29.729729729729726,0.6,0.09259259259259259,0.18421052631578946,0.13043478260869565,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.15384615384615385,0.25,0.40384615384615385,0.5238095238095238,0.6111111111111112,0.7272727272727273,0.1346153846153846,0.2857142857142857,0.3333333333333333,0.5,0.19230769230769232,0.2,0.2,1.0,0.038461538461538464,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.5,1.0,0.38461538461538464,0.8,0.38461538461538464,0.2,0.6730769230769231,0.3333333333333333,0.516710576923077,0.51225,0.5152038461538461,0.07272727272727272,0.0975609756097561,0.04081632653061224,0.3673469387755102,7.0815789473684205,25.285714285714285,0.17587939698492464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626253,1610612743,Axel Toupane,Axel Toupane,1626253,DEN,1448.0,24,-15,49,51,,9,4.0,100,,2.0,,1.0,,,,1.0,,1.0,3.0,,,,,,4.0,1.0,3.0,2.0,5.0,63,,1.0,,,,,,,,,,3.0,,,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,3.0,,1.0,2.0,,1.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.21428571428571427,,,0.3125,,,0.42857142857142855,0.25,,1.0,15.094339622641508,,0.09090909090909091,,0.0625,0.3333333333333333,,,,,0.2857142857142857,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.42857142857142855,,,,,1.0,,,,,,,0.7142857142857143,,0.5481,,,0.125,0.2,,,6.3,23.933333333333334,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2034,1610612743,Mike Miller,Mike Miller,2034,DEN,22372.0,373,-90,759,743,169.0,204,96.0,1502,2.0,5.0,1.0,2.0,,1.0,,1.0,1.0,4.0,10.0,15.0,42.0,3.0,7.0,3.0,10.0,19.0,52.0,,63.0,835,1.0,2.0,11.0,,2.0,4.0,11.0,,12.0,4.0,2.0,48.0,9.0,42.0,15.0,1.0,27.0,13.0,40.0,12.0,1.0,21.0,4.0,2.0,93.0,15.0,27.0,47.0,53.0,13.0,3.0,10.0,2.0,10.0,7.0,1.0,,,17.0,2.0,2.0,26.0,53.0,,6.0,,,,,12.0,164.0,2.0,,0.6666666666666666,0.6666666666666666,0.8421052631578947,0.36538461538461536,0.36363636363636365,0.36538461538461536,0.3,0.5,,0.5080645161290323,0.55,0.46153846153846156,0.5080645161290323,0.55,0.46153846153846156,0.8387096774193549,0.1,0.2,,9.143518518518517,0.5882352941176471,0.11790393013100436,0.13636363636363635,0.12389380530973451,0.05813953488372093,0.1896551724137931,0.12941176470588237,0.10975609756097561,0.21428571428571427,0.08064516129032258,0.4,0.5,0.5,0.016129032258064516,,,,0.06451612903225806,0.25,0.25,1.0,0.16129032258064516,0.6774193548387096,0.35714285714285715,0.375,0.8,0.2,0.5,,0.07692307692307693,,0.5384615384615384,0.42857142857142855,0.9193548387096774,0.35714285714285715,0.5217669354838709,0.5436,0.4948269230769231,,,0.1746031746031746,0.19047619047619047,9.26,25.296153846153835,0.22266139657444006,4.0,5.0,3.0,3.0,4.0,2.0,0.2,0.5,0.4,0.4,1.0,1.0,1.0,1.0,4.0,2.0,7.0,3.0,8.0,2.0,3.0,3.0,6.0,1.0,10.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.375,0.038461538461538464,0.047619047619047616,0.012295081967213115,0.020833333333333332,0.015463917525773196,0.009615384615384616,0.012987012987012988,0.015873015873015872,0.02586206896551724,0.027777777777777776,0.1,1.0,1.0,0.7,0.2857142857142857,1.0,0.3076923076923077,0.25,,,,,,,,,,,,,,,,,True,,,,,,,,
203530,1610612743,Joffrey Lauvergne,Joffrey Lauvergne,203530,DEN,4656.0,78,-53,148,149,20.0,31,13.0,297,8.0,13.0,2.0,4.0,1.0,2.0,1.0,8.0,3.0,5.0,1.0,1.0,1.0,,,12.0,26.0,1.0,2.0,10.0,37.0,194,2.0,4.0,6.0,1.0,2.0,,,,2.0,20.0,4.0,3.0,,1.0,1.0,1.0,3.0,3.0,6.0,2.0,1.0,1.0,,2.0,15.0,2.0,12.0,16.0,24.0,,,2.0,,1.0,6.0,,1.0,1.0,8.0,,1.0,7.0,15.0,,11.0,11.0,1.0,6.0,,2.0,20.0,,,0.8333333333333334,0.9090909090909091,1.0,0.5,,0.5,0.46153846153846156,0.5,0.5,0.48214285714285715,0.5,0.5,0.5606060606060606,0.6,0.5,0.07142857142857142,0.038461538461538464,,0.125,25.30864197530864,0.25,0.23076923076923078,0.11764705882352941,0.2028985507246377,0.4444444444444444,0.08333333333333333,0.13636363636363635,0.09090909090909091,0.16666666666666666,0.4642857142857143,0.6153846153846154,0.6153846153846154,0.75,0.2857142857142857,0.125,0.14285714285714285,1.0,0.17857142857142858,0.6,0.6,1.0,0.03571428571428571,0.03571428571428571,1.0,1.0,1.0,1.0,0.5,,1.0,0.5,,,0.5357142857142857,1.0,0.49638392857142855,0.46936666666666665,0.40575,0.18181818181818182,0.1935483870967742,0.16216216216216217,0.05405405405405406,7.3769230769230765,24.6,0.13513513513513514,,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,4.0,4.0,8.0,1.0,,,1.0,3.0,,,,,,,,0.07547169811320754,0.18181818181818182,0.10666666666666667,0.1111111111111111,0.09090909090909091,,0.13333333333333333,0.07142857142857142,,,,,,,,,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,True,,,,,,,,
203914,1610612743,Gary Harris,Gary Harris,203914,DEN,6830.0,114,-24,250,239,54.0,65,26.0,489,4.0,10.0,,1.0,1.0,1.0,1.0,3.0,1.0,5.0,3.0,6.0,12.0,2.0,3.0,6.0,18.0,6.0,15.0,4.0,34.0,270,,1.0,,1.0,2.0,2.0,3.0,1.0,9.0,4.0,8.0,18.0,,12.0,6.0,1.0,4.0,,4.0,,,3.0,1.0,,8.0,4.0,6.0,10.0,12.0,3.0,1.0,5.0,,1.0,1.0,,4.0,,6.0,,,2.0,5.0,,6.0,5.0,1.0,3.0,,9.0,52.0,,,0.3333333333333333,0.3333333333333333,1.0,0.4,0.6666666666666666,0.4,0.3333333333333333,,0.5,0.45454545454545453,,0.8,0.4857142857142857,,0.9,0.45454545454545453,0.05555555555555555,0.1,,14.855072463768117,0.8333333333333334,0.08450704225352113,0.11764705882352941,0.09523809523809523,0.041666666666666664,0.1,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.30303030303030304,0.4,0.4444444444444444,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.15151515151515152,0.2,0.2,,0.09090909090909091,0.36363636363636365,0.5,0.5,1.0,1.0,,,0.2,1.0,0.6,0.6666666666666666,0.7575757575757576,0.5,0.5449363636363637,0.6559,0.4572,0.08571428571428572,0.15,,0.2647058823529412,7.988888888888888,24.686666666666664,0.216,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,,,,,,,,,,,0.028985507246376812,,0.018867924528301886,0.030303030303030304,,0.0625,,0.1,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,8106.0,135,-3,279,272,55.0,62,38.0,551,25.0,39.0,6.0,10.0,3.0,7.0,7.0,17.0,1.0,3.0,,1.0,4.0,,,33.0,59.0,1.0,4.0,13.0,82.0,276,6.0,12.0,16.0,5.0,11.0,,,5.0,15.0,44.0,22.0,3.0,,4.0,1.0,8.0,4.0,2.0,6.0,2.0,,2.0,1.0,1.0,14.0,7.0,18.0,25.0,39.0,5.0,1.0,3.0,,1.0,4.0,1.0,2.0,2.0,7.0,2.0,1.0,6.0,16.0,,22.0,18.0,2.0,8.0,2.0,15.0,55.0,2.0,2.0,0.6666666666666666,0.7586206896551724,1.0,0.25,,0.25,0.559322033898305,0.5,0.45454545454545453,0.5476190476190477,0.46153846153846156,0.45454545454545453,0.5774647887323944,0.5333333333333333,0.5357142857142857,0.06349206349206349,0.13559322033898305,0.1282051282051282,0.17647058823529413,24.22360248447205,0.42857142857142855,0.20930232558139536,0.16279069767441862,0.1937984496124031,0.27586206896551724,0.16666666666666666,0.18181818181818182,0.15151515151515152,0.2,0.6190476190476191,0.6410256410256411,0.7352941176470589,0.68,0.2698412698412698,0.4117647058823529,0.5,0.5714285714285714,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,,0.06349206349206349,0.25,0.25,1.0,0.7692307692307693,0.6,0.16666666666666666,0.6363636363636364,0.42857142857142855,,,0.6825396825396826,0.25,0.48466825396825397,0.5207954545454545,0.4540909090909091,0.11594202898550725,0.12307692307692308,0.1951219512195122,0.18292682926829268,4.306779661016949,25.450000000000003,0.1971326164874552,,,4.0,4.0,4.0,1.0,,0.25,,,,,,,,,1.0,,1.0,,2.0,12.0,14.0,4.0,4.0,,3.0,1.0,2.0,1.0,,,,,,0.12244897959183673,0.038461538461538464,0.09333333333333334,0.10869565217391304,0.11538461538461539,0.15384615384615385,0.05,0.2,,,,0.07692307692307693,,,,,4.0,8.0,,,,,,,,,,,,,,,True,,,,,,,,
200751,1610612743,Randy Foye,Randy Foye,200751,DEN,11529.0,192,-49,379,369,68.0,85,58.0,748,9.0,19.0,1.0,1.0,3.0,5.0,2.0,10.0,2.0,8.0,5.0,9.0,34.0,,4.0,13.0,37.0,9.0,39.0,11.0,64.0,418,1.0,2.0,4.0,4.0,9.0,,4.0,2.0,10.0,6.0,20.0,21.0,6.0,34.0,9.0,4.0,9.0,9.0,18.0,8.0,1.0,5.0,2.0,2.0,45.0,2.0,8.0,10.0,14.0,5.0,,13.0,,11.0,2.0,1.0,2.0,,15.0,2.0,3.0,11.0,16.0,,12.0,13.0,,4.0,2.0,10.0,66.0,2.0,1.0,0.23076923076923078,0.23076923076923078,0.7777777777777778,0.23076923076923078,,0.23076923076923078,0.35135135135135137,0.5,0.4444444444444444,0.34868421052631576,0.3333333333333333,0.3076923076923077,0.3902439024390244,0.5,0.35714285714285715,0.5131578947368421,0.10810810810810811,0.21052631578947367,,21.797752808988765,0.8666666666666667,0.06956521739130435,0.03636363636363636,0.058823529411764705,0.022222222222222223,,0.16279069767441862,0.046511627906976744,,0.25,0.47368421052631576,0.6,0.3333333333333333,0.13157894736842105,0.2,0.2,,0.10526315789473684,0.25,0.25,,0.06578947368421052,0.4473684210526316,0.2647058823529412,0.2727272727272727,0.7777777777777778,0.3333333333333333,1.0,,0.38461538461538464,0.6,0.3076923076923077,,0.7631578947368421,0.2647058823529412,0.5046559210526316,0.51635,0.45682692307692313,0.05,0.0975609756097561,0.0625,0.15625,7.164864864864864,25.20769230769231,0.17941952506596306,,,2.0,2.0,2.0,1.0,,0.5,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,4.0,,5.0,,,1.0,,1.0,,,,0.02564102564102564,0.029411764705882353,0.024390243902439025,0.011235955056179775,0.018867924528301886,0.03636363636363636,,0.03225806451612903,0.0136986301369863,,,,,0.3333333333333333,,,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,True,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,2665.0,44,-5,100,94,51.0,50,6.0,194,4.0,9.0,,,1.0,1.0,,,1.0,3.0,,4.0,8.0,3.0,5.0,5.0,12.0,4.0,8.0,12.0,34.0,109,,,3.0,2.0,3.0,3.0,5.0,11.0,24.0,8.0,2.0,9.0,3.0,8.0,4.0,3.0,1.0,1.0,2.0,,1.0,1.0,,,5.0,2.0,2.0,4.0,5.0,,,,,,,,,,,,,1.0,1.0,,9.0,13.0,,2.0,4.0,21.0,47.0,,2.0,0.8,0.8,0.75,0.5,0.6,0.5,0.4166666666666667,,0.6666666666666666,0.55,1.5,0.8125,0.6346153846153846,1.5,0.8571428571428571,0.4,0.25,0.3333333333333333,,24.299065420560748,,0.1,0.14285714285714285,0.11764705882352941,0.125,,0.1111111111111111,0.16666666666666666,,0.45,0.4444444444444444,0.6666666666666666,0.75,,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,,0.4,0.5,0.5,0.75,,,,0.125,1.0,0.625,0.6,0.85,0.5,0.545885,,0.49549375000000007,0.09090909090909091,0.14285714285714285,0.08823529411764706,0.7058823529411765,6.141666666666667,25.3875,0.51,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,0.0625,0.023255813953488372,,,,0.07142857142857142,,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,True,,,,,,,,
2749,1610612743,Jameer Nelson,Jameer Nelson,2749,DEN,8810.0,147,-21,293,286,77.0,78,37.0,579,5.0,7.0,,,2.0,2.0,1.0,5.0,4.0,11.0,1.0,8.0,22.0,3.0,4.0,10.0,23.0,9.0,23.0,2.0,49.0,310,,,,4.0,10.0,3.0,4.0,,17.0,2.0,18.0,9.0,18.0,22.0,8.0,1.0,12.0,11.0,23.0,8.0,3.0,6.0,6.0,,57.0,7.0,9.0,17.0,18.0,3.0,2.0,9.0,1.0,8.0,2.0,1.0,1.0,,11.0,,2.0,6.0,16.0,,10.0,2.0,,1.0,,17.0,74.0,1.0,,0.1,0.1,0.3333333333333333,0.391304347826087,0.75,0.391304347826087,0.43478260869565216,,0.4,0.5108695652173914,,0.6071428571428571,0.5212765957446809,,0.6071428571428571,0.5,0.043478260869565216,,0.2,17.313432835820894,0.8181818181818182,0.09375,0.17073170731707318,0.11678832116788321,0.02564102564102564,,0.26666666666666666,0.1724137931034483,0.16666666666666666,0.15217391304347827,0.7142857142857143,0.7142857142857143,0.2,0.10869565217391304,0.2,0.25,,0.2391304347826087,0.36363636363636365,0.36363636363636365,,0.021739130434782608,0.4782608695652174,0.36363636363636365,0.38095238095238093,0.25,,,,0.14285714285714285,1.0,0.2857142857142857,0.75,0.6521739130434783,0.36363636363636365,0.4975326086956522,0.6039,0.4482535714285715,0.02127659574468085,0.041666666666666664,,0.3469387755102041,11.369565217391305,25.404347826086955,0.2627986348122867,1.0,1.0,1.0,1.0,1.0,,0.1111111111111111,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,2.0,,,,,,,0.043478260869565216,0.045454545454545456,,0.015384615384615385,0.00641025641025641,,,,0.018518518518518517,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,True,,,,,,,,
201589,1610612743,Darrell Arthur,Darrell Arthur,201589,DEN,5061.0,84,1,171,169,36.0,37,26.0,340,4.0,9.0,2.0,5.0,2.0,3.0,5.0,9.0,2.0,11.0,1.0,,2.0,,,11.0,29.0,,3.0,1.0,23.0,161,4.0,8.0,8.0,2.0,6.0,,,,4.0,16.0,6.0,,,2.0,,1.0,2.0,,2.0,,,1.0,1.0,,4.0,2.0,6.0,10.0,20.0,6.0,3.0,2.0,,2.0,2.0,,,,4.0,2.0,1.0,9.0,17.0,,5.0,3.0,1.0,2.0,,4.0,35.0,,,0.7272727272727273,0.8888888888888888,,,,,0.3793103448275862,0.5,0.3333333333333333,0.34375,0.5,0.3333333333333333,0.3484848484848485,0.5,0.3333333333333333,0.09375,0.034482758620689655,0.1111111111111111,,18.5,0.5,0.09090909090909091,0.08333333333333333,0.08888888888888889,0.07142857142857142,0.125,0.09090909090909091,0.058823529411764705,0.14285714285714285,0.28125,0.4444444444444444,0.5,0.5,0.28125,0.5555555555555556,0.5555555555555556,0.8,0.34375,0.18181818181818182,0.18181818181818182,1.0,0.03125,0.0625,,,,0.625,0.4,,0.5,0.6666666666666666,,,0.375,,0.454728125,0.43991428571428565,0.5628333333333333,0.06060606060606061,0.06666666666666667,0.34782608695652173,0.17391304347826086,10.772413793103448,24.733333333333334,0.21052631578947367,,2.0,6.0,6.0,6.0,2.0,0.2,0.3333333333333333,,,,,,,,,,,,,3.0,7.0,10.0,,3.0,,,2.0,,2.0,,,,,,0.1076923076923077,0.08823529411764706,0.10101010101010101,0.08333333333333333,0.125,0.11764705882352941,0.038461538461538464,,,,,,,,,,,4.0,,,,0.25,,,,1.0,1.0,,,,,,True,,,,,,,,
