EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PtsUnassisted3s,ThreePtAssists,Arc3Assists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LiveBallTurnoverPct,AtRimPctAssisted,Corner3FGM,Corner3FGA,BadPassSteals,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Corner3Assists,FTDefRebounds,DefFTReboundPct,SecondChanceAtRimPctAssisted,on,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,OffThreePtRebounds,FTOffRebounds,SelfOReb,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,DefensiveGoaltends,Blocked3s,BlockedArc3,HeaveMakes
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,1824.0,30,-4.0,57,55,4.0,7,112,3.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,12,66,4.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,1.0,3,4,1.0,5,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,0.6875,0.75,0.25,12.5,0.2,0.043478260869565216,0.1111111111111111,0.16666666666666666,0.034482758620689655,0.25,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.14285714285714285,0.625,0.6,0.6,0.3333333333333333,0.125,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.25,0.5,0.42593125,0.125,0.16666666666666666,11.383333333333333,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201619,1610612739,Sasha Kaun,Sasha Kaun,201619,CLE,1381.0,23,5.0,43,42,10.0,8,85,,4.0,,,,,1.0,6.0,,,,2,41,,2.0,,,,,,,,,2.0,2.0,1,3,2.0,5,1.0,1.0,1.0,,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,11.538461538461538,0.0625,0.09090909090909091,0.2857142857142857,0.13043478260869565,0.07407407407407407,,,,0.2,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,0.4081000000000001,,,4.733333333333333,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.75,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5,0.5,1.0,0.5,0.5761000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203895,1610612739,Jordan McRae,Jordan McRae,203895,CLE,2187.0,36,4.0,69,68,12.0,9,137,2.0,8.0,1.0,3.0,2.0,3.0,8.0,17.0,2.0,3.0,4.0,26,72,2.0,14.0,,3.0,2.0,4.0,6.0,2.0,,14.0,,,2,2,,2,,,4.0,5.0,1.0,3.0,0.125,0.125,,0.6666666666666666,0.6666666666666666,0.47058823529411764,0.55,0.5909090909090909,0.15,34.177215189873415,0.09090909090909091,,,0.06060606060606061,,,,0.125,0.16666666666666666,,0.4,0.25,0.3333333333333333,,0.15,0.3333333333333333,0.3333333333333333,,0.15,0.6666666666666666,0.6666666666666666,,0.45,0.6666666666666666,0.47224000000000005,0.13636363636363635,0.15789473684210525,7.723529411764705,25.2,5.0,6.0,,,,,,,3.0,,,,,,,,,0.17647058823529413,0.25,,,,0.3,0.8333333333333334,1.0,,,,,6.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.4,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612739,Dahntay Jones,Dahntay Jones,2563,CLE,2541.0,42,-1.0,79,77,12.0,10,156,2.0,4.0,3.0,4.0,,1.0,5.0,12.0,1.0,2.0,,13,88,4.0,6.0,3.0,1.0,,1.0,2.0,,,5.0,1.0,2.0,2,4,1.0,5,1.0,,1.0,,,,0.4,0.4,1.0,0.5,0.5,0.4166666666666667,0.4642857142857143,0.4642857142857143,0.14285714285714285,15.555555555555555,0.08695652173913043,0.030303030303030304,0.14285714285714285,0.10810810810810811,0.025,,,0.25,,0.18181818181818182,0.2857142857142857,0.5,0.5,0.5,0.2857142857142857,0.75,0.75,0.3333333333333333,0.07142857142857142,,,,0.42857142857142855,,0.45811071428571426,,,9.308333333333332,24.55,,4.0,,,2.0,3.0,4.0,,2.0,2.0,2.0,,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,0.2857142857142857,,,,,0.35600000000000004,0.3076923076923077,,1.0,1.0,1.0,,,,,,4.0,6.0,,,1.0,,0.5,,,1.0,1.0,1.0,0.1111111111111111,0.07142857142857142,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612739,James Jones,James Jones,2592,CLE,1875.0,31,,58,57,12.0,9,115,2.0,2.0,1.0,3.0,1.0,5.0,3.0,5.0,1.0,5.0,,9,61,2.0,4.0,3.0,5.0,1.0,1.0,1.0,,,2.0,1.0,1.0,3,4,1.0,5,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,0.6,0.45,0.45,0.5,18.84057971014493,0.16666666666666666,0.03333333333333333,0.1,0.14285714285714285,0.02857142857142857,,,0.14285714285714285,0.4,0.14285714285714285,0.2,1.0,1.0,0.5,0.3,0.3333333333333333,0.3333333333333333,,0.5,0.2,0.2,1.0,0.5,0.2,0.45281000000000005,,,13.040000000000001,25.880000000000003,,,,,1.0,2.0,2.0,,,1.0,1.0,,1.0,,0.5,0.25,0.25,,,0.06666666666666667,,,,,,,,0.4389375,0.2222222222222222,,,,1.0,2.0,2.0,1.0,,3.0,2.0,3.0,,1.0,,,,0.6666666666666666,,,,,,,,,,2.0,2.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612739,Richard Jefferson,Richard Jefferson,2210,CLE,1339.0,22,-11.0,41,39,,2,80,1.0,2.0,1.0,4.0,1.0,1.0,3.0,7.0,1.0,1.0,4.0,13,56,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,1,1,,1,,,2.0,4.0,,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.42857142857142855,0.5625,0.65,0.125,26.19047619047619,0.1,,,0.05555555555555555,,,0.3333333333333333,,,,0.25,0.5,0.5,1.0,0.5,0.25,0.25,1.0,0.125,1.0,1.0,1.0,0.25,1.0,0.45363749999999997,0.2,0.2222222222222222,10.957142857142856,26.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.125,1.0,1.0,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202389,1610612739,Timofey Mozgov,Timofey Mozgov,202389,CLE,1558.0,26,2.0,48,47,10.0,5,95,1.0,3.0,,1.0,,,6.0,10.0,,,,12,56,8.0,4.0,,,,1.0,2.0,,1.0,5.0,1.0,3.0,4,10,1.0,11,,,,,,,0.6666666666666666,0.8,,,,0.6,0.6,0.6,,18.51851851851852,0.36363636363636365,0.05555555555555555,0.2727272727272727,0.3181818181818182,0.05,,0.6666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,,,,,,,,0.6,,0.5538299999999999,,,5.39,,5.0,6.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1,,0.1111111111111111,,1.0,0.6,0.8333333333333334,1.0,1.0,1.0,0.62205,0.3333333333333333,,1.0,,,,,,,,2.0,2.0,,,,,0.16666666666666666,,0.6,,,,,,,,,,,,1.0,3.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101112,1610612739,Channing Frye,Channing Frye,101112,CLE,24919.0,415,56.0,796,797,230.0,93,1593,7.0,13.0,7.0,13.0,32.0,86.0,24.0,41.0,42.0,112.0,10.0,184,829,38.0,10.0,126.0,86.0,32.0,11.0,22.0,4.0,1.0,55.0,3.0,23.0,47,77,11.0,88,7.0,3.0,24.0,13.0,1.0,7.0,0.7916666666666666,0.95,1.0,0.375,0.375,0.5853658536585366,0.5686274509803921,0.5786163522012578,0.7320261437908496,19.026548672566374,0.1902834008097166,0.015384615384615385,0.17557251908396945,0.18518518518518517,0.02570694087403599,0.014705882352941176,0.19480519480519481,0.2375,0.14444444444444443,0.1919191919191919,0.08496732026143791,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.08496732026143791,0.5384615384615384,0.5384615384615384,1.0,0.5620915032679739,0.37209302325581395,0.37209302325581395,1.0,0.8300653594771242,0.37209302325581395,0.5318065359477125,0.0440251572327044,0.14893617021276595,8.50731707317073,24.783035714285713,10.0,15.0,4.0,5.0,4.0,7.0,30.0,8.0,4.0,8.0,5.0,3.0,8.0,7.0,0.5714285714285714,0.5476190476190477,0.6,0.0975609756097561,0.15384615384615385,0.02666666666666667,0.125,0.875,0.09803921568627451,0.6666666666666666,0.7692307692307693,0.23809523809523808,0.8,0.5160999999999999,0.16304347826086957,,11.0,9.0,6.0,4.0,3.0,9.0,,13.0,31.0,56.0,,6.0,3.0,3.0,0.13333333333333333,0.3076923076923077,0.6,10.0,26.0,4.0,,0.16993464052287582,0.38461538461538464,0.38461538461538464,1.0,11.0,14.0,0.5238095238095238,2.0,7.0,0.25925925925925924,,False,198.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,4.0,15.0,5.0,7.0,3.0,6.0,8.0,21.0,30.0,7.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,30.0,198.0,0.35714285714285715,0.38095238095238093,0.5,0.5555555555555556,0.5555555555555556,0.05,0.03608247422680412,0.04285714285714286,0.018518518518518517,0.012195121951219513,0.14285714285714285,0.3333333333333333,1.0,0.36363636363636365,1.0,0.037037037037037035,1.0,0.2222222222222222,0.6666666666666666,0.5555555555555556,0.26666666666666666,0.5200685185185185,0.16304347826086957,0.24874371859296482,,,,,,,,,,,,,,,,,,,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,145479.0,2425,428.0,4660,4639,916.0,574,9299,97.0,218.0,55.0,132.0,103.0,301.0,251.0,538.0,158.0,439.0,258.0,1234,4902,302.0,200.0,468.0,301.0,103.0,117.0,185.0,14.0,16.0,438.0,89.0,187.0,380,613,149.0,762,58.0,13.0,280.0,314.0,15.0,123.0,0.601593625498008,0.6536796536796536,0.9873417721518988,0.35990888382687924,0.35990888382687924,0.46654275092936803,0.49948822927328557,0.5494652406417112,0.44933469805527126,23.682730170635665,0.25182239893969516,0.06904577191621412,0.26153846153846155,0.25494604316546765,0.0673385249656436,0.09492273730684327,0.22764227642276422,0.2514395393474088,0.2762096774193548,0.2616822429906542,0.22313203684749233,0.44495412844036697,0.49743589743589745,0.4536082474226804,0.13510747185261002,0.4166666666666667,0.4166666666666667,0.8181818181818182,0.30808597748208805,0.34219269102990035,0.34219269102990035,0.9902912621359223,0.6417604912998977,0.34219269102990035,0.5071529200819671,0.11926605504587157,0.19040247678018576,8.082342007434947,24.877448747152613,99.0,188.0,24.0,56.0,39.0,100.0,180.0,40.0,50.0,41.0,30.0,11.0,41.0,30.0,0.39,0.46153846153846156,0.5421686746987951,0.09293680297397769,0.10550458715596331,0.06666666666666667,0.2611111111111111,0.7317073170731707,0.19242579324462641,0.526595744680851,0.6149068322981367,0.3916083916083916,0.42857142857142855,0.49950294117647054,0.1458670988654781,6.0,68.0,48.0,87.0,90.0,63.0,52.0,5.0,142.0,77.0,159.0,6.0,11.0,12.0,10.0,0.14361702127659576,0.6338028169014085,0.6262626262626263,55.0,138.0,45.0,0.04043126684636118,0.14124872057318322,0.39855072463768115,0.4074074074074074,0.9818181818181818,19.0,43.0,0.13286713286713286,20.0,46.0,0.3865546218487395,0.20833333333333334,False,1121.0,23.0,42.0,11.0,24.0,13.0,32.0,7.0,18.0,64.0,18.0,48.0,47.0,98.0,31.0,96.0,288.0,58.0,2.0,19.0,27.0,1.0,15.0,9.0,22.0,16.0,1.0,,288.0,1115.0,0.4186046511627907,0.3229166666666667,0.47959183673469385,0.48195876288659795,0.5737051792828686,0.015037593984962405,0.06487695749440715,0.07208588957055215,0.045454545454545456,0.037037037037037035,0.16783216783216784,0.4583333333333333,1.0,0.3684210526315789,1.0,0.21649484536082475,0.5476190476190477,0.16494845360824742,0.40625,0.32989690721649484,0.28125,0.5149128865979382,0.233387358184765,0.24055793991416308,101.0,3.0,17.0,9.0,27.0,10.0,6.0,2.0,2.0,7.0,32.0,2.0,30.0,0.00683371298405467,0.021739130434782608,0.015765765765765764,,,,,,,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,100041.0,1667,206.0,3216,3222,570.0,405,6438,85.0,202.0,93.0,190.0,62.0,203.0,310.0,617.0,84.0,262.0,169.0,1041,3467,128.0,492.0,150.0,203.0,62.0,150.0,250.0,34.0,37.0,600.0,26.0,46.0,66,113,44.0,157,56.0,22.0,152.0,191.0,17.0,66.0,0.2064516129032258,0.2064516129032258,0.5952380952380952,0.32061068702290074,0.32061068702290074,0.5024311183144247,0.4960182025028441,0.5352631578947369,0.29806598407281,29.113580916237463,0.06560636182902585,0.029545454545454545,0.0942622950819672,0.0749665327978581,0.028223220012828735,0.01592356687898089,0.06289308176100629,0.060526315789473685,0.07467532467532467,0.08967391304347826,0.229806598407281,0.4207920792079208,0.4722222222222222,0.17647058823529413,0.2161547212741752,0.48947368421052634,0.5,0.25806451612903225,0.23094425483503983,0.3054187192118227,0.31,0.5161290322580645,0.5540386803185438,0.3054187192118227,0.4952540955631398,0.07626208378088077,0.0990990990990991,8.866612641815232,25.2,132.0,225.0,8.0,16.0,22.0,52.0,92.0,,48.0,18.0,12.0,5.0,18.0,4.0,0.4230769230769231,0.4695121951219512,0.5111111111111111,0.07779578606158834,0.10891089108910891,0.041401273885350316,0.10833333333333334,0.2222222222222222,0.25597269624573377,0.5866666666666667,0.6502463054187192,0.1951219512195122,0.5,0.47523823529411763,0.08837656099903939,102.0,100.0,65.0,79.0,81.0,43.0,43.0,11.0,124.0,39.0,107.0,3.0,4.0,6.0,11.0,0.09777777777777778,0.6532258064516129,0.1893939393939394,22.0,59.0,34.0,0.031746031746031744,0.0671217292377702,0.3728813559322034,0.39285714285714285,0.8181818181818182,17.0,30.0,0.2073170731707317,35.0,1.0,0.011235955056179775,0.25,False,562.0,20.0,35.0,7.0,13.0,,9.0,4.0,15.0,44.0,11.0,15.0,42.0,96.0,15.0,53.0,193.0,18.0,,15.0,38.0,6.0,11.0,3.0,3.0,1.0,,,187.0,559.0,0.36666666666666664,0.2830188679245283,0.4375,0.43288590604026844,0.5196629213483146,,0.026509572901325478,0.028169014084507043,0.02197802197802198,0.03529411764705882,0.15853658536585366,0.5384615384615384,0.7142857142857143,0.23529411764705882,0.75,0.2348993288590604,0.5714285714285714,0.06040268456375839,,0.2953020134228188,0.3409090909090909,0.47254328859060396,0.18539865513928913,0.17475124378109452,64.0,6.0,14.0,4.0,18.0,5.0,4.0,2.0,27.0,5.0,19.0,,15.0,0.022900763358778626,0.05084745762711865,0.018867924528301886,1.0,0.021052631578947368,0.014778325123152709,,,,,,
