EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PenaltyAtRimFGA,AtRimAssists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,on,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,Fg3aBlocked,Corner3Assists,ShortMidRangeAssists,SelfOReb,LostBallSteals,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,1167.0,19,-3.0,42,41,15.0,37,3.0,83,1.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,3.0,34.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,15.0,1.0,0.16666666666666666,0.125,0.16666666666666666,0.25,0.16666666666666666,1.0,22.22222222222222,1.0,0.09090909090909091,0.375,0.21052631578947367,0.3333333333333333,0.16666666666666666,1.0,0.125,0.25,0.5,0.5,0.375,0.125,0.125,0.375,0.4163125,0.37915,0.1111111111111111,0.14285714285714285,11.700000000000001,25.8,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,1167.0,19,-3.0,42,41,15.0,37,3.0,83,2.0,1.0,1.0,2.0,,,3.0,5.0,,2.0,8.0,34.0,2.0,4.0,,,,,,,,,1.0,2.0,3.0,4.0,,,,,3.0,4.0,1.0,,2.0,1.0,15.0,2.0,0.6,0.6,0.6666666666666666,,,,20.0,,0.18181818181818182,0.125,0.15789473684210525,0.3333333333333333,0.16666666666666666,,0.4,0.2,1.0,1.0,0.4,,,0.4,0.45820000000000005,0.38405,0.16666666666666666,0.16666666666666666,10.78,,0.35714285714285715,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.1,0.058823529411764705,0.3333333333333333,0.16666666666666666,1.0,1.0,0.5,0.5,1.0,0.5321,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200751,1610612760,Randy Foye,Randy Foye,200751,OKC,605.0,10,4.0,23,22,9.0,18,,45,1.0,,,,,2.0,1.0,1.0,2.0,,5.0,14.0,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,9.0,,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,13.043478260869565,,0.125,,0.07692307692307693,,,,0.3333333333333333,,,,,,0.6666666666666666,1.0,0.5581166666666667,,,,1.6,25.7,0.391304347826087,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,1110.0,18,-3.0,40,39,15.0,35,3.0,79,1.0,,,1.0,,4.0,2.0,2.0,4.0,,7.0,34.0,1.0,2.0,4.0,,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,,2.0,1.0,,1.0,1.0,15.0,1.0,1.0,0.5833333333333334,0.5,0.6666666666666666,,,16.27906976744186,,0.1,,0.05555555555555555,0.3333333333333333,,,0.16666666666666666,,,,0.16666666666666666,,0.6666666666666666,0.8333333333333334,0.510675,0.4981,0.14285714285714285,0.3333333333333333,12.15,25.625,0.375,1.0,,,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,0.5,0.5,,1.0,,0.5,,0.5,,,,,1.0,1.0,,,,,,0.2857142857142857,1.0,1.0,3.0,1.0,1.0,0.25,0.25,0.25,0.25,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,861.0,14,,32,31,9.0,27,2.0,63,2.0,,,1.0,,,,3.0,,,,21.0,1.0,,,1.0,1.0,,1.0,,,2.0,3.0,3.0,8.0,9.0,,,2.0,2.0,3.0,,,,,,9.0,,,,,,0.3333333333333333,0.5,17.64705882352941,0.6666666666666666,0.3,0.375,0.3333333333333333,,0.5,,0.6666666666666666,,,,0.3333333333333333,,,0.6666666666666666,0.40906666666666663,0.4086,,,7.466666666666668,,0.28125,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,0.07692307692307693,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,313.0,5,-4.0,11,11,,11,2.0,22,,,,,,,,,,,,7.0,,,,,,,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,7.692307692307692,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,249.0,4,-3.0,8,8,6.0,8,1.0,16,,,,1.0,,1.0,1.0,1.0,1.0,,5.0,13.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,6.0,,1.0,1.25,1.25,0.5,,,22.22222222222222,,,,,,,,,,,,0.5,,0.5,0.5,0.3909,0.3909,,,17.9,25.2,0.75,,,,,,,1.0,5.0,,,,,,,,,,5.0,,,,1.0,,1.25,,1.25,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203962,1610612760,Josh Huestis,Josh Huestis,203962,OKC,249.0,4,-3.0,8,8,6.0,8,1.0,16,,,,,,1.0,,,1.0,,3.0,13.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,1.0,6.0,,,1.5,0.75,1.0,,,33.333333333333336,1.0,,,,,,,,,,,,,1.0,1.0,0.50745,0.50745,0.5,1.0,,25.4,0.75,,,,,,,,3.0,,,,,,,,1.0,,3.0,,,,,,1.5,,0.75,,,,,,,,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,57.0,1,,2,2,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,57.0,1,,2,2,,2,,4,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,50.0,,,,,,,,,,,,,1.0,,1.0,0.56205,,,,,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
