EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ShootingFouls,Fouls,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,FoulsDrawn,Loose Ball Fouls Drawn,SecondChanceFg2Pct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FtPoints,Fg2aBlocked,LostBallOutOfBoundsTurnovers,FTA,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,PenaltyFtPoints,FTDefRebounds,TwoPtShootingFoulsDrawn,DefFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,on,SecondChanceArc3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,BlockedCorner3,Clear Path Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,1468.0,24,7.0,55,53,16,15.0,6.0,108,5.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,8.0,10.0,1.0,4.0,19.0,53,1.0,2.0,3.0,4.0,4.0,12.0,3.0,4.0,1.0,2.0,6.0,8.0,2.0,4.0,2.0,22.0,2.0,4.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,16,0.25,0.25,0.25,0.25,0.8,0.6666666666666666,0.6785714285714286,0.6666666666666666,0.6785714285714286,0.6666666666666666,0.2857142857142857,27.41935483870968,0.3333333333333333,0.25,0.25,0.25,0.2,0.2,0.3333333333333333,0.2857142857142857,0.3571428571428571,1.0,1.0,0.4,0.1428571428571428,0.5,0.5,0.2142857142857142,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.25,0.25,1.0,0.3333333333333333,1.0,0.6428571428571429,0.25,0.5011307692307692,0.47055,0.3757333333333333,0.2105263157894736,7.409999999999999,27.9,0.2909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612760,Steve Novak,Steve Novak,200779,OKC,1468.0,24,7.0,55,53,16,15.0,6.0,108,,,,,,,1.0,3.0,2.0,4.0,,1.0,3.0,5.0,9.0,17.0,53,1.0,,,9.0,,2.0,,4.0,2.0,,,,,,,,1.0,3.0,4.0,4.0,,,,1.0,1.0,,,1.0,1.0,,,,9.0,16,,,0.5555555555555556,0.5555555555555556,0.3333333333333333,,0.7083333333333334,1.125,0.7083333333333334,1.125,0.75,20.967741935483872,1.0,0.1875,0.125,0.1666666666666666,0.2,,0.3333333333333333,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,,,,0.75,0.5,0.5278625,0.66945,0.5871375,0.5294117647058824,19.366666666666667,23.82222222222222,0.2909090909090909,3.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,15.0,1.0,1.0,1.0,1.0,0.75,1.5,1.5,1.0,0.4166666666666667,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.25,1.0,0.1764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612760,D.J. Augustin,D.J. Augustin,201571,OKC,379.0,6,3.0,14,13,4,6.0,2.0,27,,,,,,,,,,,,,,,,,14,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,1262.0,21,5.0,44,43,5,5.0,5.0,87,4.0,4.0,,,1.0,2.0,,,,,,5.0,6.0,,,10.0,41,,,,,,10.0,,,,1.0,,1.0,,,1.0,2.0,3.0,2.0,5.0,9.0,,,,,,,,,,,,,,5,,,,,0.8333333333333334,,0.8333333333333334,,0.8333333333333334,,,12.0,,0.1428571428571428,0.4285714285714285,0.238095238095238,0.2,0.25,,0.4285714285714285,0.6666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,,,,,,,,,0.6666666666666666,,0.6377833333333333,0.7375,,,3.633333333333333,,0.1136363636363636,,,,,,,,,,8.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.8,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.2,0.25,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,1400.0,23,8.0,51,50,12,12.0,6.0,101,2.0,4.0,,,,1.0,,,,,,2.0,5.0,,1.0,5.0,48,,,,,2.0,2.0,,,,,,,,,,,1.0,3.0,4.0,5.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,12,0.5,0.5,,,0.4,,0.3333333333333333,,0.3571428571428571,,0.1666666666666666,13.793103448275865,,0.1875,0.1428571428571428,0.1739130434782608,0.2,0.2,0.1666666666666666,0.1428571428571428,0.6666666666666666,0.5,0.6666666666666666,0.5,0.1666666666666666,,,,,,,,,,,,0.8333333333333334,,0.5608916666666667,0.3974,,,3.3600000000000003,23.1,0.2352941176470588,,1.0,,,,,,,,,,,,,,,,,,,,0.1666666666666666,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,0.0909090909090909,,0.05,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,0.2,0.25,0.25,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,137.0,2,1.0,7,5,7,5.0,,12,,,,,,,,1.0,,,,,1.0,,,,5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.2719,,0.2719,,21.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,206.0,3,2.0,11,10,11,10.0,1.0,21,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,,,3.0,12,,1.0,2.0,3.0,2.0,,,,,,1.0,1.0,,1.0,,3.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,3.0,11,1.0,1.0,,,0.5,0.5,0.5,0.5,0.5,0.5,,25.0,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,1.0,0.5,1.0,,0.53045,,0.53045,1.0,2.3,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,0.5,0.5,,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,844.0,14,6.0,31,32,7,7.0,4.0,63,,1.0,,,,1.0,,,,2.0,,,2.0,2.0,4.0,6.0,32,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,0.5,0.5,,,0.5,,0.5,,0.6666666666666666,16.666666666666668,,,,,,,,,0.1666666666666666,,,,0.1666666666666666,,,,,,0.3333333333333333,,,,,,0.8333333333333334,,0.522225,,,,3.8,24.25,0.2258064516129032,2.0,2.0,,,,,,,,,,,6.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,176.0,3,-4.0,7,6,2,,,13,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,2,,,,,,,,,,,,14.285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,40386.0,673,-35.0,1332,1328,357,434.0,206.0,2660,15.0,39.0,1.0,6.0,35.0,74.0,20.0,44.0,24.0,76.0,8.0,70.0,157.0,35.0,107.0,264.0,1460,9.0,10.0,24.0,60.0,18.0,122.0,21.0,75.0,24.0,71.0,29.0,100.0,23.0,6.0,38.0,229.0,20.0,45.0,70.0,79.0,33.0,15.0,18.0,23.0,18.0,18.0,3.0,41.0,5.0,5.0,1.0,5.0,60.0,357,0.1285714285714285,0.1285714285714285,0.3271028037383177,0.330188679245283,0.445859872611465,0.4166666666666667,0.4640151515151515,0.53,0.4817518248175182,0.5555555555555556,0.4053030303030303,20.114942528735632,0.5609756097560976,0.1041666666666666,0.1098901098901098,0.1058631921824104,0.1168831168831168,0.096551724137931,0.0977443609022556,0.1111111111111111,0.1477272727272727,0.3846153846153846,0.46875,0.3333333333333333,0.2803030303030303,0.4729729729729729,0.4929577464788732,0.1666666666666666,0.4545454545454545,0.4545454545454545,0.2878787878787879,0.3157894736842105,0.32,0.4705882352941176,0.12,0.1666666666666666,0.553030303030303,0.32,0.4735738549618321,0.4752083333333334,0.4635234693877552,0.2272727272727272,9.563057324840765,25.08971962616823,0.268018018018018,11.0,31.0,,1.0,5.0,7.0,6.0,19.0,2.0,16.0,11.0,26.0,84.0,37.0,80.0,0.8,0.2222222222222222,0.4230769230769231,0.4117647058823529,0.4444444444444444,0.1063829787234042,0.1174242424242424,0.3548387096774194,0.3548387096774194,0.9090909090909092,0.75,0.0588235294117647,,,0.14,0.7142857142857143,0.38,0.3157894736842105,0.0606060606060606,,1.0,4.0,8.0,,2.0,7.0,9.0,28.0,1.0,0.5,0.0162790697674418,0.0089285714285714,0.0137614678899082,0.011049723756906,0.0225563909774436,0.0060240963855421,0.0172413793103448,0.0588235294117647,,19.0,10.0,3.0,24.0,2.0,0.0636942675159235,0.1794871794871795,0.0172413793103448,7.0,5.0,12.0,0.108695652173913,0.0441176470588235,0.0727272727272727,False,2.0,2.0,1.0,1.0,13.0,20.0,2.0,6.0,5.0,4.0,4.0,6.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0,11.0,1.0,0.0093457943925233,0.0405405405405405,0.0131578947368421,0.0139860139860139,0.6,0.0857142857142857,0.05,0.25,0.5,,,,,,,,,,,,,,,,,,,
