EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsPutbacks,OffThreePtRebounds,SecondChanceTurnovers,Charge Fouls Drawn,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Travels,Offensive Fouls,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations
101109,1610612742,Raymond Felton,Raymond Felton,101109,DAL,16551.0,276,-12,532,549,131,120,47,1081,15,26,1.0,1.0,5.0,6.0,8.0,22,10.0,24.0,7.0,29.0,4.0,3.0,12.0,33,72,7.0,29.0,28,115,568,5.0,6.0,4.0,4.0,14,11.0,15.0,3.0,12.0,15.0,46.0,14,52,15.0,6.0,29.0,7.0,2,26.0,18.0,44,15.0,3.0,15.0,2.0,9.0,106,5.0,10,14,4.0,28,5.0,33,4.0,6,4.0,2.0,9,4.0,7.0,6.0,2.0,1.0,15,6.0,10,1.0,25,1.0,1.0,27,1.0,4.0,37,3.0,14.0,6.0,1.0,1.0,1.0,1.0,43.0,128,6.0,4.0,0.21212121212121213,0.21212121212121213,0.7142857142857143,0.2413793103448276,0.25,0.2413793103448276,0.4583333333333333,0.8333333333333334,0.7333333333333333,0.4306930693069307,0.5,0.5740740740740741,0.4872881355932203,0.5833333333333334,0.6388888888888888,0.2871287128712871,0.027777777777777776,0.07692307692307693,22.580645161290324,0.6,0.16,0.08433734939759036,0.03205128205128205,0.1,0.09022556390977443,0.019762845849802372,0.045454545454545456,0.05555555555555555,0.06451612903225806,0.057692307692307696,0.1346153846153846,0.14705882352941177,0.07272727272727272,1.0,0.25742574257425743,0.5769230769230769,0.625,0.26666666666666666,0.21782178217821782,0.36363636363636365,0.36363636363636365,0.2376237623762376,0.4166666666666667,0.4166666666666667,0.3,0.2871287128712871,0.2413793103448276,0.2413793103448276,0.7142857142857143,0.1,1.0,0.4,0.2222222222222222,0.8333333333333334,0.4444444444444444,0.25,0.5445544554455446,0.2413793103448276,0.4573876237623761,0.43732777777777776,0.42821296296296296,0.125,0.1686746987951807,0.12173913043478261,0.4,9.20972222222222,25.296551724137927,0.2462406015037594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101111,1610612742,Charlie Villanueva,Charlie Villanueva,101111,DAL,11951.0,199,47,423,416,184,189,55,839,12,24,6.0,8.0,3.0,10.0,15.0,24,1.0,4.0,15.0,41.0,5.0,4.0,15.0,28,52,17.0,48.0,4,111,406,6.0,8.0,5.0,,18,9.0,19.0,5.0,18.0,2.0,35.0,24,32,51.0,,41.0,15.0,4,9.0,1.0,10,,1.0,7.0,,2.0,21,3.0,17,22,7.0,46,5.0,51,2.0,8,4.0,4.0,6,1.0,5.0,3.0,1.0,,9,5.0,8,1.0,13,2.0,1.0,5,,,4,,2.0,,4.0,,4.0,4.0,35.0,183,1.0,,0.42857142857142855,0.48,1.0,0.3541666666666667,0.2777777777777778,0.3541666666666667,0.5384615384615384,0.75,0.47368421052631576,0.535,0.6923076923076923,0.44594594594594594,0.5441176470588235,0.6923076923076923,0.4605263157894737,0.48,0.07692307692307693,0.125,23.125,0.6666666666666666,0.4117647058823529,0.2,0.026785714285714284,0.2125,0.20526315789473684,0.024271844660194174,0.025,0.023809523809523808,0.2702702702702703,0.1794871794871795,0.14705882352941177,0.19672131147540983,0.0392156862745098,1.0,0.24,0.5,0.5714285714285714,0.5,0.24,0.625,0.6521739130434783,0.04,0.25,0.25,,0.41,0.36585365853658536,0.36585365853658536,1.0,0.6153846153846154,0.75,0.38461538461538464,0.2702702702702703,0.3,0.40540540540540543,0.26666666666666666,0.72,0.36585365853658536,0.5128259999999999,0.547485,0.5198162162162162,0.0196078431372549,0.037037037037037035,0.16216216216216217,0.3153153153153153,4.951923076923077,25.016666666666666,0.43498817966903075,2.0,7.0,1.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,4.0,0.4,0.041666666666666664,0.02127659574468085,0.03333333333333333,0.013333333333333334,0.05263157894736842,0.2631578947368421,0.4,0.07,0.2857142857142857,0.2857142857142857,1.0,0.3333333333333333,0.4,1.0,0.08108108108108109,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101114,1610612742,Deron Williams,Deron Williams,101114,DAL,4576.0,76,-31,154,157,33,35,14,311,3,4,,,,,4.0,7,3.0,6.0,1.0,7.0,1.0,1.0,1.0,10,17,2.0,9.0,11,37,179,,,1.0,2.0,2,3.0,4.0,1.0,1.0,7.0,16.0,10,10,3.0,3.0,7.0,1.0,1,8.0,5.0,13,5.0,,2.0,3.0,3.0,31,,4,3,,7,,7,,5,3.0,2.0,3,2.0,3.0,2.0,,,5,,2,,7,,1.0,8,,1.0,11,,3.0,1.0,,,,,16.0,32,3.0,1.0,0.5,0.5,0.5,0.2222222222222222,1.0,0.2222222222222222,0.5882352941176471,,0.75,0.5,,0.9,0.5833333333333334,0.5,1.0,0.34615384615384615,0.058823529411764705,0.25,20.710059171597635,0.6,,0.08333333333333333,,0.13333333333333333,0.10606060606060606,,,,,0.0625,0.18181818181818182,0.1,,,0.15384615384615385,0.75,1.0,0.3333333333333333,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.23076923076923078,0.5,0.5,0.6666666666666666,0.2692307692307692,0.14285714285714285,0.14285714285714285,,,,1.0,,,0.2,1.0,0.5,0.14285714285714285,0.476076923076923,0.5949,0.42979,0.13793103448275862,0.15,0.05405405405405406,0.43243243243243246,10.505882352941178,24.577777777777783,0.21428571428571427,1.0,2.0,,,,,,,,,,,,,,,,0.2,0.5,0.07692307692307693,0.5,0.5,1.0,,,,,,1.0,2.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626147,1610612742,Justin Anderson,Justin Anderson,1626147,DAL,38807.0,647,7,1288,1304,360,365,138,2592,35,46,6.0,7.0,13.0,19.0,5.0,20,9.0,26.0,12.0,48.0,5.0,3.0,17.0,49,92,22.0,83.0,44,208,1331,7.0,13.0,9.0,,14,17.0,30.0,5.0,25.0,15.0,64.0,44,54,60.0,6.0,48.0,12.0,11,17.0,12.0,29,10.0,2.0,11.0,1.0,5.0,70,9.0,44,62,8.0,114,18.0,132,,19,13.0,6.0,16,1.0,10.0,8.0,6.0,1.0,24,2.0,28,5.0,45,,4.0,34,,5.0,55,3.0,25.0,4.0,21.0,1.0,25.0,17.0,62.0,355,3.0,3.0,0.4489795918367347,0.5,0.9090909090909091,0.26506024096385544,0.2,0.26506024096385544,0.532608695652174,0.5384615384615384,0.5666666666666667,0.4685714285714286,0.3181818181818182,0.44545454545454544,0.5174129353233831,0.3181818181818182,0.5,0.4742857142857143,0.11956521739130435,0.06521739130434782,15.581717451523547,0.6666666666666666,0.1702127659574468,0.16230366492146597,0.023622047244094488,0.18487394957983194,0.17096774193548386,0.028346456692913385,0.018691588785046728,0.041666666666666664,0.10294117647058823,0.1487603305785124,0.24,0.20958083832335328,,0.68,0.26285714285714284,0.7608695652173914,0.813953488372093,0.4857142857142857,0.11428571428571428,0.25,0.38461538461538464,0.14857142857142858,0.34615384615384615,0.36,0.5555555555555556,0.2742857142857143,0.25,0.25,0.8333333333333334,0.3181818181818182,0.8571428571428571,0.22727272727272727,0.34545454545454546,0.6842105263157895,0.3090909090909091,0.17647058823529413,0.7371428571428571,0.25,0.5402788571428573,0.5204235294117646,0.5540963636363635,0.12690355329949238,0.21929824561403508,0.0673076923076923,0.3076923076923077,7.252173913043479,24.419277108433736,0.2795031055900621,10.0,35.0,2.0,8.0,,,10.0,9.0,1.0,,20.0,,0.35,0.03543307086614173,0.007692307692307693,0.04060913705583756,0.017543859649122806,0.1267605633802817,,0.2,0.2857142857142857,0.2857142857142857,1.0,,,,0.14545454545454545,0.25,,,,,4.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.038461538461538464,0.18181818181818182,,,,,,,,,True,,,,,,,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,12855.0,214,-9,428,437,150,157,44,865,20,28,3.0,7.0,9.0,13.0,3.0,12,9.0,25.0,,5.0,,,2.0,32,65,,8.0,27,91,449,5.0,12.0,,3.0,13,12.0,24.0,,5.0,10.0,34.0,56,8,,,5.0,,7,7.0,8.0,15,7.0,1.0,4.0,3.0,,38,11.0,15,27,2.0,44,21.0,65,1.0,10,7.0,3.0,1,,1.0,7.0,,1.0,8,1.0,7,1.0,21,2.0,3.0,26,1.0,,36,5.0,15.0,4.0,5.0,3.0,5.0,4.0,34.0,148,4.0,2.0,0.875,0.9333333333333333,,,,,0.49230769230769234,0.4166666666666667,0.5,0.4383561643835616,0.4166666666666667,0.41379310344827586,0.5170454545454546,0.4642857142857143,0.4722222222222222,0.1095890410958904,0.1076923076923077,0.07142857142857142,19.91701244813278,0.125,0.13333333333333333,0.2109375,0.08270676691729323,0.19736842105263158,0.20588235294117646,0.09433962264150944,0.0625,0.12,0.3111111111111111,0.2,0.11627906976744186,0.19642857142857142,0.029411764705882353,0.8,0.3835616438356164,0.7142857142857143,0.7692307692307693,0.85,0.1643835616438356,0.25,0.3333333333333333,0.3424657534246575,0.36,0.391304347826087,1.0,0.0684931506849315,,,,0.5833333333333334,0.42857142857142855,,0.4482758620689655,0.6923076923076923,0.06896551724137931,,0.4931506849315068,,0.526276712328767,0.5133142857142856,0.5155500000000001,0.19047619047619047,0.2,0.14285714285714285,0.37362637362637363,8.972307692307693,24.1625,0.35046728971962615,,3.0,,3.0,,,4.0,9.0,,,2.0,,0.25,0.11392405063291139,0.058823529411764705,0.08333333333333333,0.21052631578947367,0.2,0.6666666666666666,0.0410958904109589,,,,0.6666666666666666,,,0.10344827586206896,,,,1.0,0.1111111111111111,,1.0,3.0,2.0,,,,,,0.08,,1.0,0.05555555555555555,,,,,,,True,,,,,,,
2585,1610612742,Zaza Pachulia,Zaza Pachulia,2585,DAL,10593.0,177,-23,325,335,59,58,47,660,11,18,4.0,6.0,,,1.0,10,2.0,5.0,,,,,,14,33,,,15,43,351,4.0,7.0,,1.0,9,1.0,6.0,,,7.0,9.0,18,10,,,,,4,8.0,6.0,14,5.0,1.0,4.0,,4.0,34,16.0,17,22,3.0,42,20.0,62,1.0,8,4.0,4.0,5,,2.0,2.0,3.0,,7,,5,1.0,16,,2.0,25,1.0,2.0,22,,9.0,2.0,3.0,,3.0,1.0,9.0,59,,2.0,0.6428571428571429,0.9,,,,,0.42424242424242425,0.5714285714285714,0.16666666666666666,0.42424242424242425,0.5714285714285714,0.16666666666666666,0.48863636363636365,0.5625,0.45,,0.12121212121212122,0.1111111111111111,13.421052631578949,0.7142857142857143,0.3333333333333333,0.21359223300970873,0.13008130081300814,0.2463768115942029,0.22674418604651161,0.10695187165775401,0.15625,0.08333333333333333,0.2647058823529412,0.22857142857142856,0.14705882352941177,0.1956521739130435,0.06666666666666667,0.3333333333333333,0.5454545454545454,0.6111111111111112,0.6875,0.5454545454545454,0.30303030303030304,0.1,0.125,0.15151515151515152,0.4,0.4,1.0,,,,,0.8571428571428571,0.6666666666666666,,,,,,0.5454545454545454,,0.5130333333333333,0.5084571428571428,0.3717333333333333,0.21428571428571427,0.21428571428571427,0.20930232558139536,0.20930232558139536,5.357575757575757,,0.18153846153846154,,,,,,,8.0,4.0,3.0,1.0,2.0,,0.2,0.0625,0.16279069767441862,0.06,0.07142857142857142,0.34782608695652173,1.0,,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,
101135,1610612742,David Lee,David Lee,101135,DAL,5515.0,92,-6,196,199,58,59,16,395,10,12,2.0,3.0,3.0,4.0,4.0,7,,1.0,,,,,,14,20,,,2,30,218,3.0,5.0,,,6,4.0,5.0,,,,8.0,18,10,,,,,1,5.0,2.0,7,1.0,1.0,2.0,1.0,2.0,16,6.0,6,14,3.0,23,10.0,33,,1,1.0,,5,,2.0,1.0,3.0,,6,2.0,7,,9,,1.0,2,,,2,,1.0,,2.0,,2.0,2.0,8.0,57,1.0,,0.6428571428571429,0.75,,,,,0.7,0.6,0.8,0.7,0.6,0.8,0.7142857142857143,0.6,0.8,,0.05,0.08333333333333333,12.558139534883722,0.8333333333333334,0.3,0.25925925925925924,0.13636363636363635,0.15,0.2127659574468085,0.12658227848101267,0.18181818181818182,0.11764705882352941,0.3157894736842105,0.23529411764705882,0.2222222222222222,0.16666666666666666,,1.0,0.6,0.8333333333333334,0.9090909090909091,0.7,0.35,0.5714285714285714,0.5714285714285714,0.05,,,,,,,,0.6,0.6666666666666666,,0.8,0.75,,,0.6,,0.55772,0.517775,0.64336,0.047619047619047616,0.047619047619047616,0.2,0.26666666666666666,4.1049999999999995,,0.29591836734693877,,,,,,,4.0,4.0,1.0,,2.0,,,0.11428571428571428,0.125,0.10714285714285714,0.14285714285714285,0.125,0.5,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,19272.0,321,15,625,623,106,101,60,1248,8,14,1.0,3.0,1.0,3.0,17.0,39,18.0,52.0,7.0,41.0,3.0,,9.0,43,105,7.0,47.0,38,145,631,4.0,7.0,3.0,,8,4.0,12.0,,10.0,10.0,18.0,52,34,21.0,,41.0,7.0,4,10.0,5.0,15,4.0,1.0,9.0,,1.0,35,2.0,12,29,3.0,44,5.0,49,2.0,8,5.0,3.0,3,3.0,3.0,6.0,,,9,1.0,18,4.0,26,,1.0,43,1.0,3.0,44,1.0,13.0,7.0,7.0,1.0,7.0,3.0,18.0,104,,7.0,0.6046511627906976,0.6190476190476191,1.0,0.14893617021276595,,0.14893617021276595,0.4095238095238095,0.5714285714285714,0.3333333333333333,0.3519736842105263,0.4,0.18181818181818182,0.4093567251461988,0.4,0.3103448275862069,0.3092105263157895,0.0380952380952381,0.14285714285714285,25.974025974025974,0.3333333333333333,0.13043478260869565,0.14795918367346939,0.010752688172043012,0.10810810810810811,0.13355048859934854,0.01607717041800643,0.02127659574468085,,0.15384615384615385,0.18032786885245902,0.11428571428571428,0.13333333333333333,0.020618556701030927,0.42857142857142855,0.09210526315789473,0.5714285714285714,0.6666666666666666,0.375,0.2565789473684211,0.4358974358974359,0.4594594594594595,0.34210526315789475,0.34615384615384615,0.34615384615384615,0.7777777777777778,0.26973684210526316,0.17073170731707318,0.17073170731707318,1.0,0.3,0.3333333333333333,0.3,0.13636363636363635,0.3333333333333333,0.4090909090909091,,0.40131578947368424,0.17073170731707318,0.44634605263157895,0.4745499999999999,0.4592704545454545,0.07926829268292683,0.1111111111111111,0.05517241379310345,0.12413793103448276,13.15333333333333,24.827659574468086,0.1696,,6.0,,1.0,,,2.0,3.0,1.0,,5.0,,0.05128205128205128,0.024,0.015151515151515152,0.03125,,0.05555555555555555,0.5294117647058824,0.039473684210526314,,,,,,,0.045454545454545456,,,5.0,,,,,3.0,3.0,,,,,2.0,,,,,,1.0,,,,,True,,,,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,22443.0,374,29,744,749,189,201,84,1493,22,39,,1.0,6.0,10.0,20.0,53,10.0,23.0,25.0,59.0,3.0,3.0,12.0,52,115,26.0,63.0,21,203,778,2.0,7.0,4.0,,13,10.0,22.0,3.0,12.0,9.0,38.0,24,80,42.0,36.0,59.0,25.0,14,63.0,24.0,87,16.0,8.0,40.0,10.0,13.0,198,2.0,10,16,3.0,29,4.0,33,,5,3.0,2.0,17,4.0,12.0,8.0,5.0,1.0,25,9.0,11,1.0,33,,,39,9.0,2.0,29,2.0,11.0,5.0,,,,,38.0,188,1.0,3.0,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.4126984126984127,0.25,0.4126984126984127,0.45217391304347826,0.2857142857142857,0.45454545454545453,0.5112359550561798,0.5909090909090909,0.4264705882352941,0.5286458333333334,0.5909090909090909,0.4523809523809524,0.3539325842696629,0.12173913043478261,0.1282051282051282,25.74493444576877,0.68,0.16666666666666666,0.07441860465116279,0.008968609865470852,0.07352941176470588,0.07407407407407407,0.010869565217391304,,0.022988505747126436,0.04054054054054054,0.06349206349206349,0.11538461538461539,0.07692307692307693,,,0.21910112359550563,0.5641025641025641,0.6470588235294118,0.36363636363636365,0.29775280898876405,0.37735849056603776,0.45454545454545453,0.12921348314606743,0.43478260869565216,0.43478260869565216,0.3,0.33146067415730335,0.423728813559322,0.423728813559322,0.52,0.09090909090909091,,0.2727272727272727,0.29411764705882354,0.6,0.35294117647058826,0.25,0.5730337078651685,0.423728813559322,0.4815266853932584,0.42065,0.4493044117647059,0.058823529411764705,0.08870967741935484,0.06403940886699508,0.18719211822660098,7.941739130434782,25.193650793650793,0.2540322580645161,1.0,4.0,,,2.0,3.0,,2.0,2.0,,,0.75,0.16981132075471697,0.013793103448275862,,0.017857142857142856,,0.06666666666666667,0.05,0.02247191011235955,0.25,0.25,1.0,,0.6666666666666666,,,,,,,,1.0,3.0,,,,,,,,,0.09090909090909091,,,,,1.0,1.0,1.0,,True,,,,,,,
1626257,1610612742,Salah Mejri,Salah Mejri,1626257,DAL,8305.0,138,42,274,279,84,66,32,553,16,22,6.0,8.0,5.0,7.0,,2,,2.0,,1.0,1.0,,1.0,16,26,,1.0,8,40,238,6.0,8.0,1.0,4.0,16,5.0,7.0,,1.0,3.0,13.0,20,12,,,1.0,,3,4.0,1.0,5,,1.0,2.0,,2.0,11,9.0,12,10,5.0,27,13.0,40,1.0,1,1.0,,3,2.0,1.0,5.0,2.0,,8,3.0,12,1.0,18,,2.0,18,1.0,1.0,17,1.0,7.0,2.0,12.0,2.0,12.0,8.0,13.0,84,1.0,1.0,0.625,0.7692307692307693,,,,,0.6153846153846154,0.75,0.7142857142857143,0.5925925925925926,0.6666666666666666,0.625,0.5714285714285714,0.6666666666666666,0.5909090909090909,0.037037037037037035,0.11538461538461539,0.09090909090909091,14.098360655737705,0.375,0.5,0.1111111111111111,0.11538461538461539,0.1935483870967742,0.14473684210526316,0.08888888888888889,0.09523809523809523,0.11538461538461539,0.058823529411764705,0.14285714285714285,0.14285714285714285,0.12244897959183673,0.125,0.6666666666666666,0.8148148148148148,0.7272727272727273,0.8,0.625,0.07407407407407407,,,0.07407407407407407,,,,0.037037037037037035,,,,0.8888888888888888,0.75,0.1111111111111111,0.875,0.7142857142857143,0.125,,0.8518518518518519,,0.6678555555555556,0.7298375,0.6828625,0.21212121212121213,0.21875,0.4,0.325,2.723076923076923,25.0,0.30656934306569344,,,,,,,6.0,3.0,,,10.0,,0.5,0.05263157894736842,0.12903225806451613,0.046511627906976744,0.07142857142857142,0.46153846153846156,,,,,,0.16666666666666666,,,,,,,,,,,1.0,4.0,,,,4.0,1.0,,,1.0,0.07692307692307693,,,,,,,True,,,,,,,
