EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,BlockingFouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFtPoints,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Charge Fouls,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,on,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,6080.0,101,-1,197,204,35.0,49.0,23,401,10.0,17,2.0,7.0,2.0,5.0,5.0,9.0,15,26,30,209,2.0,7.0,4.0,2.0,6.0,4.0,26.0,4,2.0,7.0,4.0,11.0,3.0,1.0,4.0,1.0,2.0,26.0,1.0,7.0,10.0,13,2.0,25,8,33,3.0,3.0,2.0,1.0,6.0,1.0,5.0,1.0,1.0,7.0,1.0,7,14,2.0,3.0,1.0,8.0,4.0,4.0,8.0,3.0,4.0,35.0,1.0,0.8666666666666667,0.9285714285714286,0.5769230769230769,0.2857142857142857,0.3333333333333333,0.5769230769230769,0.2857142857142857,0.3333333333333333,0.5769230769230769,0.2857142857142857,0.3333333333333333,14.473684210526317,0.8571428571428571,0.5,0.17567567567567569,0.10294117647058823,0.2857142857142857,0.029411764705882353,0.21100917431192662,0.0784313725490196,0.09375,0.13043478260869565,0.07692307692307693,0.041666666666666664,0.25806451612903225,0.09090909090909091,0.14285714285714285,0.2222222222222222,0.5,0.2727272727272727,0.375,0.6538461538461539,0.5882352941176471,0.5882352941176471,0.9,0.34615384615384615,0.5555555555555556,0.5555555555555556,0.8,1.0,0.2857142857142857,0.5,0.8333333333333334,0.4,0.6538461538461539,0.6381576923076923,0.6322166666666668,0.7423500000000001,0.13333333333333333,0.13333333333333333,2.8461538461538463,0.17766497461928935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,14959.0,249,-98,518,516,238.0,200.0,53,1034,5.0,15,1.0,4.0,2.0,8.0,5.0,9.0,12,33,75,626,2.0,5.0,4.0,5.0,16.0,37.0,20.0,4,2.0,8.0,6.0,14.0,5.0,1.0,4.0,4.0,,34.0,4.0,4.0,14.0,18,4.0,36,8,44,3.0,4.0,4.0,,7.0,,3.0,1.0,4.0,8.0,6.0,10,12,,2.0,,2.0,2.0,,2.0,1.0,37.0,238.0,1.0,0.8333333333333334,0.9090909090909091,0.36363636363636365,0.4,0.3125,0.47368421052631576,0.3333333333333333,0.4473684210526316,0.4807692307692308,0.3333333333333333,0.4625,14.878892733564014,0.875,0.18181818181818182,0.1232876712328767,0.02666666666666667,0.18181818181818182,0.05,0.14349775784753363,0.034782608695652174,0.0196078431372549,0.05660377358490566,,0.017857142857142856,0.08888888888888889,0.14285714285714285,0.1346153846153846,0.15873015873015872,0.2857142857142857,0.07142857142857142,0.5,0.19736842105263158,0.3333333333333333,0.45454545454545453,0.6,0.11842105263157894,0.5555555555555556,0.625,1.0,0.6666666666666666,0.25,,0.21052631578947367,0.25,0.7631578947368421,0.516525,0.629125,0.5029947368421053,0.05333333333333334,0.49333333333333335,8.645454545454546,0.4594594594594595,2.0,9.0,3.0,15.0,4.0,13.0,28.0,1.0,8.0,18.0,16.0,43.0,3.0,1.0,8.0,22.0,3.0,42.0,6.0,28.0,13.0,5.0,2.0,1.0,4.0,1.0,1.0,1.0,0.875,0.37209302325581395,0.36363636363636365,0.37209302325581395,0.5657894736842105,0.15151515151515152,0.26666666666666666,0.1111111111111111,0.125,0.11842105263157894,0.2222222222222222,0.2222222222222222,1.0,0.19736842105263158,0.2,0.2,1.0,0.3684210526315789,0.4642857142857143,0.4642857142857143,0.8461538461538461,0.16666666666666666,0.10526315789473684,0.47368421052631576,0.4444444444444444,0.4642857142857143,0.012987012987012988,0.029411764705882353,24.97441860465116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,6060.0,101,24,219,214,80.0,94.0,22,433,6.0,13,,,1.0,2.0,2.0,5.0,10,24,77,220,,1.0,3.0,3.0,6.0,31.0,8.0,12,,20.0,10.0,30.0,7.0,3.0,13.0,4.0,3.0,70.0,1.0,2.0,8.0,7,,15,3,18,,7.0,4.0,3.0,9.0,2.0,6.0,3.0,3.0,12.0,4.0,2,6,,9.0,,,,,,,31.0,80.0,2.0,0.4,0.4,0.4166666666666667,,0.5,0.6018518518518519,0.5,0.5714285714285714,0.652542372881356,0.5,0.6458333333333334,28.514056224899598,0.75,,0.10606060606060606,0.034482758620689655,0.21621621621621623,0.02,0.14563106796116504,0.027777777777777776,0.029411764705882353,0.07142857142857142,,0.030303030303030304,0.08333333333333333,0.14814814814814814,0.06666666666666667,0.25806451612903225,,,,0.24074074074074073,0.46153846153846156,0.5,0.6666666666666666,0.09259259259259259,0.4,0.4,,,,,0.09523809523809523,0.5,0.7962962962962963,0.5088783018867925,0.400525,0.4798625,0.03896103896103896,0.4025974025974026,7.699999999999999,0.365296803652968,2.0,6.0,2.0,4.0,2.0,13.0,26.0,1.0,5.0,13.0,15.0,30.0,12.0,2.0,6.0,15.0,7.0,18.0,27.0,25.0,13.0,1.0,,,13.0,4.0,,,0.4,0.5,0.4,0.5172413793103449,0.5555555555555556,0.041666666666666664,0.07692307692307693,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.07407407407407407,0.5,0.5,1.0,0.48148148148148145,0.5,0.52,0.3076923076923077,0.3333333333333333,0.09523809523809523,0.6190476190476191,0.38461538461538464,0.52,0.1016949152542373,0.14814814814814814,27.683333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.03333333333333333,0.038461538461538464,0.3333333333333333,1.0,1.0,0.5,0.0625,,,,,,,,,,,,,,,,,,,,,,,,True,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,12283.0,205,40,427,431,134.0,200.0,39,858,14.0,27,4.0,9.0,4.0,10.0,2.0,10.0,16,39,76,441,4.0,10.0,8.0,6.0,15.0,25.0,10.0,22,8.0,28.0,17.0,45.0,9.0,8.0,19.0,5.0,4.0,107.0,1.0,8.0,14.0,40,10.0,64,10,74,3.0,7.0,6.0,1.0,11.0,4.0,7.0,8.0,4.0,19.0,6.0,10,22,3.0,21.0,,6.0,2.0,3.0,10.0,8.0,25.0,134.0,3.0,0.3125,0.4166666666666667,0.41025641025641024,0.4,0.4,0.5,0.4,0.4772727272727273,0.5352112676056338,0.4,0.4807692307692308,18.907563025210084,0.5789473684210527,0.5882352941176471,0.28368794326241137,0.07339449541284404,0.18666666666666668,0.01282051282051282,0.25,0.0481283422459893,0.09615384615384616,0.07142857142857142,0.034482758620689655,0.017241379310344827,0.2653061224489796,0.375,0.16666666666666666,0.13559322033898305,0.375,0.1,0.8,0.4576271186440678,0.5185185185185185,0.56,0.35714285714285715,0.1694915254237288,0.2,0.25,,0.9,0.4444444444444444,,0.45454545454545453,0.4,0.7966101694915254,0.5347694915254237,0.559025,0.4979863636363635,0.10526315789473684,0.32894736842105265,3.8128205128205126,0.31381733021077285,,2.0,1.0,1.0,1.0,8.0,19.0,,2.0,6.0,9.0,20.0,17.0,,3.0,7.0,4.0,27.0,,19.0,8.0,4.0,2.0,2.0,26.0,13.0,1.0,1.0,1.0,0.45,0.42857142857142855,0.45,0.3389830508474576,0.10256410256410256,0.07407407407407407,0.2,,0.03389830508474576,,,,0.01694915254237288,1.0,1.0,1.0,0.3220338983050847,0.42105263157894735,0.42105263157894735,1.0,,0.045454545454545456,0.2727272727272727,0.3333333333333333,0.42105263157894735,0.18571428571428572,0.26,25.13,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,,1.0,2.0,2.0,1.0,4.0,3.0,1.0,1.0,0.1,,,,,,,,,,,,,,,True,,,
203546,1610612744,Ian Clark,Ian Clark,203546,GSW,34689.0,578,-80,1169,1170,401.0,423.0,121,2339,31.0,53,1.0,7.0,5.0,12.0,17.0,44.0,59,118,236,1312,5.0,15.0,33.0,22.0,43.0,102.0,58.0,60,,37.0,27.0,64.0,25.0,2.0,15.0,7.0,15.0,155.0,4.0,9.0,20.0,34,1.0,55,13,68,4.0,17.0,6.0,11.0,32.0,3.0,18.0,11.0,14.0,43.0,14.0,28,58,1.0,22.0,,13.0,5.0,8.0,13.0,9.0,102.0,401.0,9.0,0.4915254237288136,0.4915254237288136,0.5,0.3333333333333333,0.5116279069767442,0.5148514851485149,0.5961538461538461,0.5460526315789473,0.5412844036697247,0.6111111111111112,0.5862068965517241,19.89329268292683,0.7441860465116279,0.0196078431372549,0.09340659340659341,0.026785714285714284,0.10810810810810811,0.021621621621621623,0.09836065573770492,0.02495201535508637,0.02631578947368421,0.03333333333333333,0.0196078431372549,0.029411764705882353,0.04477611940298507,0.13114754098360656,0.1111111111111111,0.09803921568627451,0.15625,0.039603960396039604,0.6923076923076923,0.2623762376237624,0.5849056603773585,0.6739130434782609,0.5806451612903226,0.21782178217821782,0.38636363636363635,0.40476190476190477,0.29411764705882354,0.2692307692307692,0.14285714285714285,,0.15789473684210525,0.4166666666666667,0.6782178217821783,0.4961258706467662,0.5012421052631579,0.462254,0.13983050847457626,0.4322033898305085,7.597457627118646,0.34302822925577414,11.0,21.0,9.0,28.0,7.0,21.0,56.0,8.0,11.0,26.0,30.0,84.0,28.0,11.0,13.0,33.0,19.0,84.0,6.0,56.0,21.0,10.0,1.0,2.0,34.0,9.0,9.0,7.0,0.9333333333333333,0.35714285714285715,0.3939393939393939,0.35714285714285715,0.4158415841584158,0.0847457627118644,0.1320754716981132,0.045454545454545456,,0.10396039603960396,0.5238095238095238,0.55,0.5454545454545454,0.13861386138613863,0.32142857142857145,0.3333333333333333,0.8888888888888888,0.27722772277227725,0.375,0.375,0.9523809523809523,0.3076923076923077,0.09210526315789473,0.34210526315789475,0.4230769230769231,0.375,0.0430622009569378,0.072,25.201190476190465,1.0,3.0,2.0,7.0,,1.0,2.0,2.0,2.0,,0.6363636363636364,0.011904761904761904,,0.11538461538461539,0.3333333333333333,,0.2857142857142857,,,4.0,2.0,1.0,,,,,,6.0,2.0,0.047619047619047616,0.03571428571428571,0.75,1.0,,,,,,,,,True,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,15045.0,251,4,511,517,148.0,234.0,47,1028,12.0,22,1.0,3.0,2.0,5.0,16.0,27.0,36,76,176,577,2.0,5.0,13.0,7.0,18.0,51.0,54.0,18,,15.0,5.0,20.0,4.0,1.0,12.0,1.0,2.0,45.0,1.0,1.0,13.0,9,4.0,26,3,29,,6.0,4.0,2.0,11.0,1.0,5.0,3.0,6.0,14.0,5.0,5,12,,20.0,,4.0,2.0,1.0,4.0,3.0,51.0,148.0,1.0,0.75,0.75,0.47368421052631576,0.4,0.3888888888888889,0.5379310344827586,0.7222222222222222,0.5394736842105263,0.5573248407643312,0.7222222222222222,0.5666666666666667,30.212014134275616,0.7857142857142857,0.16,0.05454545454545454,0.007462686567164179,0.16049382716049382,0.011764705882352941,0.08943089430894309,0.0091324200913242,,0.024390243902439025,,0.015625,0.029850746268656716,0.03389830508474576,0.1282051282051282,0.18181818181818182,0.06666666666666667,,0.75,0.15172413793103448,0.5454545454545454,0.631578947368421,0.9166666666666666,0.18620689655172415,0.5925925925925926,0.5925925925925926,0.5,0.3333333333333333,0.3333333333333333,1.0,0.13157894736842105,0.4,0.6275862068965518,0.5006257042253521,0.5954214285714284,0.4844347222222221,0.07386363636363637,0.2897727272727273,10.75921052631579,0.2896281800391389,8.0,27.0,6.0,15.0,3.0,22.0,54.0,4.0,8.0,17.0,28.0,69.0,20.0,4.0,9.0,20.0,10.0,78.0,6.0,51.0,22.0,3.0,,2.0,25.0,8.0,4.0,4.0,0.9285714285714286,0.4057971014492754,0.45,0.42424242424242425,0.47586206896551725,0.039473684210526314,0.13636363636363635,,,0.18620689655172415,0.2962962962962963,0.2962962962962963,1.0,0.10344827586206896,0.4,0.4,1.0,0.3724137931034483,0.4074074074074074,0.4074074074074074,0.9090909090909091,0.4444444444444444,0.07894736842105263,0.4473684210526316,0.47058823529411764,0.43137254901960786,0.05228758169934641,0.09523809523809523,26.397101449275365,,,1.0,3.0,3.0,,,,,,0.75,,,,,,0.3333333333333333,,1.0,,2.0,,,,,1.0,0.09090909090909091,3.0,,,,0.75,0.6666666666666666,1.0,,,,,,,,True,,,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,11742.0,196,-26,378,382,57.0,89.0,37,760,5.0,8,1.0,2.0,1.0,1.0,10.0,24.0,28,53,93,409,1.0,2.0,6.0,2.0,5.0,7.0,24.0,32,,8.0,2.0,10.0,1.0,1.0,5.0,2.0,1.0,22.0,3.0,3.0,7.0,14,4.0,25,6,31,,4.0,3.0,1.0,2.0,3.0,2.0,5.0,,7.0,,9,15,,15.0,,1.0,,1.0,1.0,,7.0,57.0,1.0,0.42857142857142855,0.42857142857142855,0.5283018867924528,0.5,0.4,0.6014492753623188,0.8333333333333334,0.3333333333333333,0.6038961038961039,0.75,0.3888888888888889,20.09569377990431,0.2857142857142857,0.26666666666666666,0.11290322580645161,0.025423728813559324,0.12280701754385964,0.05263157894736842,0.11602209944751381,0.03428571428571429,0.06666666666666667,,0.025,0.06818181818181818,0.0975609756097561,0.07317073170731707,0.16666666666666666,0.125,0.1111111111111111,,,0.11594202898550725,0.625,0.7142857142857143,0.4,0.34782608695652173,0.4166666666666667,0.4166666666666667,0.3,0.6666666666666666,0.5,1.0,0.16666666666666666,1.0,0.34782608695652173,0.45352463768115947,0.6502166666666667,0.4841333333333333,0.06451612903225806,0.07526881720430108,11.677358490566037,0.15079365079365079,13.0,21.0,,3.0,,9.0,13.0,1.0,,1.0,9.0,16.0,10.0,1.0,,1.0,3.0,27.0,,13.0,9.0,1.0,,,16.0,5.0,3.0,3.0,1.0,0.5625,,0.5625,0.2318840579710145,0.018867924528301886,0.125,,,0.30434782608695654,0.6190476190476191,0.6190476190476191,0.5384615384615384,0.043478260869565216,,,,0.18840579710144928,0.6923076923076923,0.6923076923076923,1.0,0.3333333333333333,,0.16666666666666666,,0.6923076923076923,0.06756756756756757,0.08620689655172414,25.20625,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,True,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,12254.0,204,-41,388,397,40.0,87.0,38,785,10.0,10,,,1.0,1.0,15.0,28.0,33,52,74,449,3.0,3.0,6.0,3.0,3.0,7.0,28.0,38,,23.0,7.0,30.0,7.0,,12.0,2.0,9.0,67.0,,2.0,2.0,13,1.0,16,2,18,,7.0,4.0,3.0,6.0,1.0,4.0,3.0,2.0,9.0,,8,16,,9.0,,4.0,2.0,1.0,4.0,1.0,7.0,40.0,1.0,0.42424242424242425,0.42424242424242425,0.6346153846153846,1.0,1.0,0.6111111111111112,1.0,0.75,0.6271186440677966,1.0,0.7,15.74074074074074,0.6666666666666666,0.05555555555555555,0.09154929577464789,0.016129032258064516,0.03773584905660377,,0.07692307692307693,0.011627906976744186,0.037037037037037035,0.018518518518518517,,,0.05084745762711865,0.125,0.11627906976744186,0.046511627906976744,,,0.25,0.18518518518518517,1.0,1.0,0.8,0.5185185185185185,0.5357142857142857,0.6,0.26666666666666666,,,,0.25,1.0,0.2222222222222222,0.4585990740740741,0.4468,0.49885,0.08108108108108109,0.0945945945945946,9.953846153846154,0.10309278350515463,8.0,14.0,,1.0,,,1.0,,,1.0,,2.0,8.0,,,1.0,1.0,,,1.0,,3.0,,,11.0,6.0,,,,,,,0.037037037037037035,0.057692307692307696,,0.10714285714285714,,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.25,0.018518518518518517,,,,0.018518518518518517,,,,,,0.25,,,0.1016949152542373,0.10526315789473684,24.549999999999997,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,True,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,12722.0,212,-24,402,412,82.0,88.0,44,814,7.0,9,,1.0,,,3.0,7.0,15,26,49,455,1.0,6.0,7.0,2.0,2.0,7.0,14.0,16,,11.0,13.0,24.0,10.0,3.0,5.0,3.0,3.0,61.0,2.0,5.0,5.0,7,2.0,14,7,21,,7.0,1.0,6.0,5.0,1.0,5.0,4.0,,9.0,3.0,8,9,,12.0,,1.0,1.0,,1.0,,7.0,82.0,,0.4666666666666667,0.4666666666666667,0.5769230769230769,0.16666666666666666,1.0,0.4666666666666667,0.35714285714285715,0.7,0.5104166666666666,0.4375,0.7,12.555066079295154,0.5555555555555556,0.16666666666666666,0.05343511450381679,0.04201680672268908,0.07246376811594203,0.031746031746031744,0.06,0.038461538461538464,0.1,0.041666666666666664,,0.023809523809523808,0.04,0.05128205128205128,0.07142857142857142,0.08928571428571429,,,,0.2,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.15555555555555556,0.42857142857142855,0.5,0.3333333333333333,0.14285714285714285,,,,,0.6222222222222222,0.4914055555555555,0.3729,0.42092,0.14285714285714285,0.14285714285714285,10.192307692307692,0.20398009950248755,5.0,10.0,1.0,3.0,,3.0,16.0,1.0,1.0,3.0,4.0,19.0,7.0,1.0,1.0,3.0,,12.0,,16.0,3.0,1.0,,1.0,7.0,4.0,,,1.0,0.21052631578947367,0.3333333333333333,0.21052631578947367,0.4222222222222222,0.038461538461538464,,0.14285714285714285,0.047619047619047616,0.2222222222222222,0.5,0.5,0.4,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.35555555555555557,0.1875,0.1875,1.0,0.14285714285714285,,0.6,0.3333333333333333,0.1875,0.08333333333333333,0.13793103448275862,25.521052631578947,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,,,,,,1.0,2.0,,,1.0,1.0,,,,1.0,,,,,True,,,
203949,1610612744,James Michael McAdoo,James Michael McAdoo,203949,GSW,7412.0,124,-44,255,247,143.0,119.0,35,502,14.0,27,3.0,7.0,6.0,12.0,3.0,6.0,19,36,52,286,4.0,8.0,15.0,10.0,18.0,30.0,26.0,12,6.0,6.0,5.0,11.0,5.0,,1.0,4.0,1.0,27.0,6.0,7.0,5.0,7,1.0,13,14,27,3.0,4.0,3.0,1.0,6.0,,4.0,2.0,2.0,8.0,4.0,8,14,1.0,13.0,,4.0,3.0,1.0,4.0,2.0,30.0,143.0,2.0,0.6842105263157895,0.8125,0.5277777777777778,0.5,0.5555555555555556,0.5540540540540541,0.6111111111111112,0.6052631578947368,0.5652173913043478,0.6818181818181818,0.625,18.367346938775512,0.75,0.07692307692307693,0.11666666666666667,0.09210526315789473,0.12195121951219512,0.15789473684210525,0.1188118811881188,0.11403508771929824,0.14285714285714285,0.08333333333333333,0.041666666666666664,0.14814814814814814,0.10526315789473684,0.1,0.14285714285714285,0.14285714285714285,,0.3,0.5,0.7297297297297297,0.5185185185185185,0.6666666666666666,0.7142857142857143,0.16216216216216217,0.5,0.6,0.3333333333333333,0.7777777777777778,0.42857142857142855,,0.631578947368421,0.5,0.7567567567567568,0.556308108108108,0.5695666666666667,0.5324315789473684,0.28846153846153844,0.5769230769230769,3.9305555555555554,0.5607843137254902,2.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,7.0,3.0,,1.0,1.0,7.0,,2.0,20.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,0.02702702702702703,0.19444444444444445,0.2222222222222222,0.16666666666666666,0.18181818181818182,0.08108108108108109,0.6666666666666666,0.6666666666666666,1.0,,,,,0.02702702702702703,1.0,1.0,1.0,0.1111111111111111,,0.05263157894736842,1.0,1.0,0.16666666666666666,0.17073170731707318,27.1,,,,1.0,,,,2.0,2.0,,1.0,,,,,,,,1.0,,2.0,,,,,,0.1,1.0,4.0,,,1.0,1.0,,,,,,,,,True,,,
