EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,2pt And 1 Free Throw Trips,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,HeaveAttempts,Travels,BlockingFouls,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,BlockedAtRim,ThreePtShootingFoulsDrawn,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls,Clear Path Fouls,Charge Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,3343.0,56,-15,103,103,11,15,14.0,206,5.0,11.0,3.0,6.0,1.0,1.0,3.0,6.0,5.0,8.0,1.0,2.0,13.0,25,1.0,2.0,1.0,30.0,120,3.0,6.0,6.0,1.0,1.0,2.0,14.0,12.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,8.0,5.0,12.0,1.0,18.0,8.0,26.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,11,0.5384615384615384,0.5833333333333334,1.0,0.5,0.5,0.52,0.5,1.0,0.5370370370370371,0.5,1.0,0.5357142857142857,0.5,1.0,0.07407407407407407,26.666666666666668,0.75,0.5,0.4444444444444444,0.1702127659574468,0.22727272727272727,0.3469387755102041,0.14814814814814814,0.2222222222222222,0.15384615384615385,0.125,0.4,0.38461538461538464,0.5555555555555556,0.2222222222222222,0.25,1.0,0.4074074074074074,0.45454545454545453,0.45454545454545453,0.2,0.2222222222222222,0.5,0.5,0.3333333333333333,0.2962962962962963,0.625,0.625,1.0,0.07407407407407407,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.48148148148148145,0.5,0.48389999999999994,0.62245,0.8684,0.03571428571428571,0.038461538461538464,0.2,0.06666666666666667,8.407999999999998,24.2,0.10679611650485436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201593,1610612750,Nikola Pekovic,Nikola Pekovic,201593,MIN,9378.0,156,-63,289,288,91,94,34.0,577,11.0,23.0,3.0,8.0,3.0,5.0,8.0,26.0,,1.0,,,19.0,50,,,16.0,54.0,350,3.0,8.0,10.0,4.0,11.0,9.0,32.0,6.0,,2.0,,,6.0,5.0,11.0,3.0,1.0,2.0,27.0,6.0,5.0,7.0,2.0,14.0,7.0,21.0,1.0,,1.0,4.0,,1.0,5.0,3.0,9.0,1.0,5.0,22.0,17.0,2.0,20.0,10.0,,,,,9.0,91,0.8421052631578947,0.8888888888888888,,,,0.38,0.375,0.36363636363636365,0.38,0.375,0.36363636363636365,0.45,0.5,0.375,,21.03658536585366,0.4444444444444444,0.3333333333333333,0.09090909090909091,0.05128205128205128,0.09803921568627451,0.09375,0.05,0.075,0.05263157894736842,0.02564102564102564,0.10526315789473684,0.09090909090909091,0.08,0.08108108108108109,0.14285714285714285,,0.46,0.4782608695652174,0.4782608695652174,0.9090909090909091,0.52,0.3076923076923077,0.3333333333333333,0.75,0.02,,,,,,,,1.0,0.375,0.45454545454545453,0.6,0.46,,0.4474239999999998,0.5489625,0.4389545454545454,0.16666666666666666,0.16666666666666666,0.18518518518518517,0.16666666666666666,4.903999999999999,,0.314878892733564,4.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,0.04,0.07692307692307693,0.043478260869565216,0.1,0.034482758620689655,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201937,1610612750,Ricky Rubio,Ricky Rubio,201937,MIN,4827.0,80,-32,149,149,33,51,16.0,298,3.0,5.0,,,1.0,2.0,2.0,2.0,,6.0,1.0,3.0,5.0,13,2.0,6.0,9.0,25.0,181,,2.0,,1.0,4.0,13.0,6.0,4.0,6.0,,3.0,1.0,23.0,1.0,24.0,,12.0,6.0,49.0,,4.0,4.0,1.0,9.0,,9.0,6.0,4.0,2.0,3.0,,3.0,1.0,,4.0,,3.0,9.0,4.0,,10.0,,,,,,13.0,33,0.6,0.6,1.0,0.3333333333333333,0.3333333333333333,0.38461538461538464,,0.25,0.42105263157894735,,0.4166666666666667,0.4772727272727273,,0.5555555555555556,0.3157894736842105,15.476190476190476,0.75,0.25,0.0975609756097561,,0.14285714285714285,0.11594202898550725,,,,,0.08333333333333333,0.17647058823529413,,0.18181818181818182,,,0.2631578947368421,0.6,0.6,0.3333333333333333,0.10526315789473684,1.0,1.0,1.0,0.3157894736842105,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.5,0.5789473684210527,0.3333333333333333,0.4941394736842105,0.39244999999999997,0.5019,,,,0.52,10.892307692307693,23.95,0.2214765100671141,,8.0,,1.0,5.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203498,1610612750,Shabazz Muhammad,Shabazz Muhammad,203498,MIN,5099.0,85,-32,161,163,69,60,18.0,324,7.0,16.0,1.0,1.0,1.0,3.0,3.0,8.0,2.0,3.0,,2.0,12.0,27,2.0,7.0,14.0,44.0,191,1.0,1.0,4.0,4.0,6.0,14.0,20.0,4.0,6.0,2.0,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,8.0,2.0,,10.0,2.0,12.0,,,,4.0,,1.0,1.0,3.0,5.0,,1.0,1.0,10.0,,17.0,8.0,,,,,14.0,69,0.8333333333333334,0.9090909090909091,1.0,0.2857142857142857,0.2857142857142857,0.4444444444444444,1.0,0.6666666666666666,0.4411764705882353,0.3333333333333333,0.5,0.5238095238095238,0.5,0.5833333333333334,0.20588235294117646,26.40449438202247,0.8,,0.043478260869565216,0.03389830508474576,0.3076923076923077,0.1388888888888889,0.02666666666666667,0.045454545454545456,0.05263157894736842,,0.07692307692307693,,0.07142857142857142,0.2777777777777778,0.375,,0.47058823529411764,0.4375,0.7777777777777778,0.8571428571428571,0.23529411764705882,0.375,0.42857142857142855,0.6666666666666666,0.08823529411764706,0.6666666666666666,0.6666666666666666,1.0,0.058823529411764705,,,,0.3333333333333333,1.0,0.375,0.3333333333333333,0.6764705882352942,,0.5457705882352941,0.5785,0.49295625,0.1951219512195122,0.23529411764705882,0.09090909090909091,0.3181818181818182,5.066666666666667,23.985714285714288,0.42857142857142855,2.0,6.0,8.0,,,,1.0,2.0,,,,,,,0.2962962962962963,0.125,,,0.08333333333333333,,2.0,5.0,,,,2.0,1.0,,,1.0,1.0,,0.14705882352941177,0.4,0.4,1.0,,,1.0,2.0,1.0,2.0,1.0,0.4375,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203952,1610612750,Andrew Wiggins,Andrew Wiggins,203952,MIN,5975.0,100,-30,188,182,66,73,25.0,370,10.0,12.0,1.0,3.0,6.0,6.0,4.0,10.0,3.0,14.0,1.0,4.0,17.0,36,1.0,5.0,14.0,51.0,220,1.0,6.0,2.0,10.0,18.0,25.0,22.0,12.0,3.0,,3.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,13.0,4.0,2.0,1.0,,3.0,4.0,7.0,2.0,2.0,,2.0,1.0,,4.0,2.0,6.0,,3.0,5.0,17.0,1.0,18.0,8.0,2.0,2.0,2.0,,25.0,66,0.6470588235294118,0.6470588235294118,1.0,0.2,0.25,0.4722222222222222,0.16666666666666666,0.5555555555555556,0.45121951219512196,0.16666666666666666,0.5,0.5204081632653061,0.16666666666666666,0.5434782608695652,0.12195121951219512,25.229357798165136,0.3333333333333333,,0.02127659574468085,0.05063291139240506,0.06666666666666667,0.03896103896103896,0.043478260869565216,0.038461538461538464,0.08333333333333333,0.034482758620689655,,,0.06666666666666667,0.08695652173913043,,,0.2926829268292683,0.8333333333333334,0.8333333333333334,0.7,0.24390243902439024,0.4,0.4,0.5,0.34146341463414637,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.0975609756097561,0.25,0.25,1.0,0.5,0.3333333333333333,0.3,1.0,0.4146341463414634,0.3333333333333333,0.5215325,0.61766,0.5564394736842105,0.1702127659574468,0.19047619047619047,0.0392156862745098,0.49019607843137253,9.625,28.380000000000003,0.35106382978723405,,5.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,0.027777777777777776,,,,0.047619047619047616,1.0,,1.0,,1.0,,2.0,1.0,1.0,,2.0,2.0,,0.024390243902439025,,,,0.05,,,1.0,,,2.0,,,,0.05,1.0,1.0,1.0,0.07142857142857142,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2419,1610612750,Tayshaun Prince,Tayshaun Prince,2419,MIN,5254.0,88,-48,155,159,31,30,17.0,314,1.0,3.0,,,,1.0,1.0,2.0,3.0,4.0,,,5.0,9,,,,10.0,197,1.0,1.0,2.0,1.0,3.0,2.0,10.0,,,,,,5.0,1.0,6.0,1.0,4.0,1.0,13.0,,9.0,2.0,,11.0,,11.0,3.0,3.0,,1.0,,1.0,1.0,,2.0,,6.0,7.0,1.0,,,,1.0,,1.0,,2.0,31,1.0,1.0,,,,0.5555555555555556,1.0,0.3333333333333333,0.5555555555555556,1.0,0.3333333333333333,0.5555555555555556,1.0,0.3333333333333333,,6.285714285714286,0.5,,0.05263157894736842,,0.2903225806451613,0.15942028985507245,,,,,,0.058823529411764705,0.07142857142857142,0.3333333333333333,0.14285714285714285,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.4444444444444444,0.75,0.75,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,0.44409999999999994,0.3999,0.4538333333333333,,,0.2,0.2,11.211111111111112,,0.2,,,1.0,,,,,1.0,,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2755,1610612750,Kevin Martin,Kevin Martin,2755,MIN,2015.0,34,-16,62,62,13,22,6.0,124,2.0,4.0,,1.0,,,,2.0,1.0,3.0,2.0,5.0,3.0,9,4.0,8.0,4.0,22.0,82,,2.0,,,1.0,,4.0,2.0,12.0,,5.0,2.0,3.0,,3.0,,1.0,1.0,6.0,,2.0,2.0,,4.0,1.0,5.0,,,,,,,1.0,,1.0,,,2.0,5.0,,5.0,1.0,,,,,,13,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.3333333333333333,,,0.5294117647058824,,,0.5789473684210527,,,0.47058823529411764,28.169014084507044,,,0.10526315789473684,,0.2,0.13793103448275862,0.03225806451612903,,,,0.2,,0.25,0.14285714285714285,0.3333333333333333,,0.23529411764705882,0.5,1.0,1.0,0.11764705882352941,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.29411764705882354,0.4,0.4,1.0,0.5,,,,0.7058823529411765,0.4,0.5421882352941177,0.3205,0.49485,0.10526315789473684,0.1,,,8.2,24.062500000000004,0.20967741935483872,,,2.0,,1.0,1.0,,,,,,,,,0.2222222222222222,,0.125,,,,2.0,3.0,,1.0,,1.0,,,,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.5,,,,,,,0.5,,,,,,1.0,,1.0,,1.0,0.16666666666666666,0.1111111111111111,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
203897,1610612750,Zach LaVine,Zach LaVine,203897,MIN,4339.0,72,-25,134,134,58,47,18.0,268,2.0,4.0,,,1.0,2.0,1.0,2.0,3.0,13.0,5.0,6.0,6.0,19,5.0,7.0,6.0,33.0,158,,2.0,,2.0,11.0,11.0,4.0,8.0,12.0,,6.0,5.0,4.0,1.0,5.0,,4.0,,11.0,,1.0,7.0,,8.0,,8.0,4.0,1.0,3.0,2.0,,1.0,1.0,1.0,3.0,1.0,4.0,8.0,5.0,,8.0,3.0,1.0,1.0,1.0,1.0,11.0,58,0.3333333333333333,0.3333333333333333,0.8,0.7142857142857143,0.7142857142857143,0.3157894736842105,,0.18181818181818182,0.5192307692307693,,0.2692307692307692,0.55,,0.34375,0.2692307692307692,21.428571428571427,0.6666666666666666,,0.19444444444444445,,0.041666666666666664,0.13333333333333333,,,,,0.14285714285714285,0.1875,0.23076923076923078,0.0625,,1.0,0.15384615384615385,0.5,0.5,0.5,0.07692307692307693,0.5,0.5,,0.5,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.23076923076923078,0.8333333333333334,0.8333333333333334,0.8,,,0.15384615384615385,0.5,0.4230769230769231,0.8333333333333334,0.44845769230769233,0.41935,0.42103461538461534,0.10344827586206896,0.13636363636363635,,0.3333333333333333,14.34736842105263,24.428571428571427,0.43283582089552236,,4.0,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,0.5,0.038461538461538464,,,,0.07692307692307693,1.0,,1.0,,,,,,,0.07692307692307693,,,,,1.0,,,,,3.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1889,1610612750,Andre Miller,Andre Miller,1889,MIN,893.0,15,-13,26,25,7,4,2.0,51,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,3.0,3,,,1.0,7.0,38,,,,,,,,6.0,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,7,,,,,,1.0,,,1.0,,,1.1666666666666667,,,,14.285714285714285,,,,0.1111111111111111,,,0.09090909090909091,0.25,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,0.3333333333333333,,0.4282333333333333,,,0.3333333333333333,0.3333333333333333,,,10.333333333333334,,0.2692307692307692,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202357,1610612750,Nemanja Bjelica,Nemanja Bjelica,202357,MIN,2478.0,41,-19,73,76,27,20,7.0,149,2.0,2.0,1.0,1.0,,,,1.0,,2.0,1.0,3.0,2.0,5,1.0,4.0,,7.0,94,1.0,1.0,2.0,,1.0,,,4.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,2.0,,9.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,3.0,,1.0,,2.0,3.0,1.0,2.0,6.0,1.0,,,,2.0,,2.0,1.0,,27,,,1.0,0.25,0.25,0.4,1.0,,0.3888888888888889,1.0,,0.3888888888888889,1.0,,0.4444444444444444,14.634146341463415,1.0,1.0,0.1,0.037037037037037035,,0.06666666666666667,0.029411764705882353,0.1111111111111111,,,,0.14285714285714285,0.16666666666666666,,,0.5,0.2222222222222222,1.0,1.0,,0.1111111111111111,,,,0.2222222222222222,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.6666666666666666,0.3333333333333333,0.5076333333333333,0.6312,0.501225,,,0.2857142857142857,,10.440000000000001,25.3,0.3698630136986301,,,1.0,,1.0,,,3.0,1.0,,,,,1.0,0.2,,,,,,,1.0,,,,1.0,,,,,,,0.1111111111111111,,,,,,,1.0,,,,,,,0.5,,,,0.5,,2.0,,,,,1.0,0.25,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
