EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PtsAssisted2s,BadPassSteals,Assisted2sPct,NonPutbacksAssisted2sPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceCorner3Frequency,Charge Fouls,PenaltyCorner3FGA,PenaltyCorner3Frequency,on,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,HeaveAttempts,FTDefRebounds,SelfOReb,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,DefensiveGoaltends,3SecondViolations,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,BlockedCorner3
101123,1610612748,Gerald Green,Gerald Green,101123,MIA,343.0,6.0,4.0,9.0,11.0,5.0,6.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,1.0,0.1,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626196,1610612748,Josh Richardson,Josh Richardson,1626196,MIA,783.0,13.0,-2.0,24.0,26.0,10.0,6.0,,50.0,,1.0,,,,2.0,,28.0,,,,,2.0,,10.0,,,,,,,25.0,0.5,,,,,0.5,0.4236499999999999,,,10.9,0.4166666666666667,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.125,0.25,0.1666666666666666,0.2,0.25,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,1610612748,Chris Andersen,Chris Andersen,2365,MIA,2165.0,36.0,-17.0,68.0,72.0,22.0,18.0,8.0,140.0,2.0,3.0,1.0,2.0,2.0,5.0,13.0,84.0,1.0,3.0,5.0,4.0,4.0,5.0,22.0,0.4,0.3333333333333333,0.5,0.5,0.5416666666666666,0.5,18.18181818181818,0.3,0.6666666666666666,1.0,0.4,0.5,0.8,0.5083550000000001,0.45604,0.3846153846153846,5.44,0.3235294117647059,1.0,1.0,2.0,1.0,3.0,,,,7.0,4.0,2.0,6.0,9.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,1.0,4.0,,3.0,,3.0,3.0,0.2,0.3333333333333333,0.5,0.1,0.3636363636363636,0.1935483870967742,,0.3333333333333333,1.0,0.1,2.0,2.0,1.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,1.0,2.0,6.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,0.4,0.5,0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1428571428571428,0.0769230769230769,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.25,0.5,0.1,0.5,0.4,0.4,1.0,0.6666666666666666,1.0,0.4,0.5,0.4,0.5781666666666666,0.1666666666666666,0.2857142857142857,0.3076923076923077,26.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,812.0,14.0,4.0,25.0,28.0,11.0,8.0,2.0,53.0,,,,,4.0,4.0,11.0,25.0,2.0,2.0,4.0,2.0,,4.0,11.0,1.0,1.0,0.9166666666666666,0.6666666666666666,0.9166666666666666,0.6666666666666666,21.428571428571427,,,,,,0.3333333333333333,0.39265,0.3340833333333333,0.3636363636363636,9.675,0.44,1.0,,1.0,,1.0,,,1.0,2.0,1.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.2,0.2857142857142857,0.4,0.2,,0.1666666666666666,,,3.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,3.0,,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,0.5,,0.5,,,,0.3333333333333333,0.2,,0.1,,,0.5,,0.5,0.1666666666666666,,,,,,0.3333333333333333,,,,,,,25.0,3.0,1.0,1.0,1.0,6.0,1.0,0.75,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,1610612748,Beno Udrih,Beno Udrih,2757,MIA,653.0,11.0,1.0,20.0,22.0,6.0,8.0,2.0,42.0,,,,,2.0,2.0,4.0,20.0,,,,,,,6.0,1.0,,1.0,,1.0,,8.695652173913043,,,,,,,0.3887,,,19.85,0.3,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.1428571428571428,,0.0909090909090909,0.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204020,1610612748,Tyler Johnson,Tyler Johnson,204020,MIA,1318.0,22.0,2.0,42.0,44.0,20.0,17.0,6.0,86.0,2.0,3.0,1.0,1.0,4.0,5.0,12.0,37.0,2.0,2.0,8.0,4.0,,8.0,20.0,0.8,1.0,0.5714285714285714,0.5,0.6666666666666666,0.6666666666666666,24.489795918367346,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.25,1.0,0.7142857142857143,0.4771142857142857,0.467575,0.6666666666666666,5.52,0.4761904761904761,1.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,,3.0,2.0,,,,3.0,,,,,,,,0.6666666666666666,0.0909090909090909,0.125,0.1052631578947368,,0.1666666666666666,,0.1428571428571428,,,1.0,,2.0,,2.0,,2.0,4.0,,,,,2.0,,,2.0,,,,1.0,,1.0,2.0,1.0,,5.0,2.0,,,,,,,,,0.2857142857142857,,0.1,0.0666666666666666,,0.125,,,0.1428571428571428,0.2857142857142857,,,,,,0.5,,,,0.25,0.3333333333333333,,25.9,1.0,1.0,,,4.0,1.0,0.5,0.5,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626159,1610612748,Justise Winslow,Justise Winslow,1626159,MIA,1004.0,17.0,8.0,32.0,33.0,14.0,9.0,4.0,65.0,1.0,3.0,,1.0,2.0,4.0,4.0,24.0,,1.0,,,,,14.0,0.5,,0.3333333333333333,,0.3333333333333333,,19.444444444444446,0.5,0.3333333333333333,0.3333333333333333,0.5,,0.8333333333333334,0.5633250000000001,0.535625,,4.325,0.4375,,,,,,,,,,,1.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,0.1111111111111111,,0.0625,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.2,0.1,,,0.3333333333333333,,0.1666666666666666,0.1666666666666666,,,,,,0.5,,,0.5841,,,,24.8,1.0,,,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,0.1666666666666666,,,,,1.0,,,,,,,,1.0,,1.0,1.0,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612748,James Ennis III,James Ennis III,203516,MIA,149.0,2.0,-5.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,,7.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,516.0,9.0,6.0,16.0,17.0,5.0,5.0,2.0,33.0,1.0,2.0,,,1.0,3.0,2.0,12.0,,1.0,,2.0,2.0,,5.0,0.3333333333333333,,0.25,,0.25,,26.31578947368421,0.5,0.5,1.0,,,0.75,0.447,0.2408,,8.200000000000001,0.3125,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,0.25,,,,,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,0.25,,,,,,,,,0.25,,,,,,,,,,,,,25.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,1610612748,Chris Bosh,Chris Bosh,2547,MIA,1204.0,20.0,-16.0,39.0,40.0,7.0,6.0,6.0,79.0,1.0,1.0,,,3.0,4.0,10.0,52.0,1.0,1.0,5.0,2.0,2.0,5.0,7.0,0.75,1.0,0.6428571428571429,0.8333333333333334,0.625,0.8333333333333334,17.77777777777778,0.1428571428571428,1.0,1.0,,,0.5714285714285714,0.4789357142857143,0.49565,0.5,14.925,0.1794871794871795,3.0,,1.0,,1.0,,,1.0,2.0,2.0,4.0,6.0,6.0,,,,,,,,2.0,,,3.0,,,,,,,,,0.3636363636363636,0.3333333333333333,0.3529411764705882,0.5,0.25,,0.4285714285714285,,,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,2.0,3.0,,2.0,1.0,,,,,,1.0,,1.0,2.0,1.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.4285714285714285,,,,,,0.3333333333333333,0.5,,0.2857142857142857,0.5,0.5,1.0,,,0.3333333333333333,1.0,0.5,,0.125,0.2,,24.433333333333334,,2.0,,1.0,4.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.6666666666666666,0.6666666666666666,1.0,0.1428571428571428,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
