EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceTurnovers,PenaltyTurnovers,Blocked3s,BlockedArc3,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,ShortMidRangeAssists,LostBallSteals,OffLongMidRangeReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffThreePtRebounds,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,on,SecondChanceCorner3FGM,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations,HeaveMakes
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,84.0,1.0,-2.0,3.0,4.0,2.0,2.0,7,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612746,JJ Redick,JJ Redick,200755,LAC,20.0,,1.0,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201601,1610612746,Luc Mbah a Moute,Luc Mbah a Moute,201601,LAC,165.0,3.0,-4.0,4.0,6.0,2.0,2.0,10,7.0,,,,,,,,,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
201965,1610612746,Jeff Ayres,Jeff Ayres,201965,LAC,6395.0,107.0,-46.0,215.0,216.0,59.0,77.0,431,249.0,4.0,5.0,4.0,11.0,11.0,18.0,22.0,7.0,59.0,0.18032786885245902,0.14705882352941177,0.23529411764705882,0.2744186046511628,14.0,7.0,13.0,4.0,4.0,2.0,2.0,3.0,5.0,6.0,1.0,1.0,12.0,22.0,1.0,6.0,30.0,4.0,4.0,1.0,8.0,2.0,2.0,4.0,8.0,18.0,6.0,6.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,1.0,5.0,6.0,9.0,18.0,1.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,0.75,1.0,0.5454545454545454,1.0,1.0,0.5217391304347826,0.8,1.0,0.5769230769230769,0.8,1.0,0.043478260869565216,0.13636363636363635,0.23076923076923078,13.973799126637555,0.16666666666666666,0.25,0.06779661016949153,0.0975609756097561,0.04395604395604396,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.22727272727272727,0.1,0.09090909090909091,0.125,0.3333333333333333,0.5652173913043478,0.5384615384615384,0.7,0.5714285714285714,0.13043478260869565,0.2608695652173913,0.8333333333333334,0.8333333333333334,1.0,0.043478260869565216,0.8,1.0,0.25,0.2,1.0,1.0,0.6086956521739131,0.5174863636363636,0.560775,0.48245,0.11538461538461539,0.12,0.26666666666666666,0.26666666666666666,6.254545454545454,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202325,1610612746,Wesley Johnson,Wesley Johnson,202325,LAC,2824.0,47.0,-28.0,100.0,101.0,33.0,50.0,201,123.0,,1.0,,3.0,1.0,5.0,6.0,1.0,33.0,0.04,0.06521739130434782,,0.33,8.0,1.0,3.0,,1.0,,,1.0,1.0,2.0,4.0,,2.0,6.0,9.0,1.0,17.0,,1.0,1.0,,,1.0,1.0,4.0,4.0,,,4.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,1.0,3.0,4.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,1.0,0.3333333333333333,,,0.5333333333333333,,0.5,0.53125,,0.5,0.6,,,15.74074074074074,,0.2857142857142857,0.03125,0.09523809523809523,0.022222222222222223,0.07142857142857142,,,0.25,0.0625,0.2,0.1111111111111111,1.0,0.2,0.3333333333333333,0.3333333333333333,1.0,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,0.26666666666666666,0.5,,,,,,0.8,0.5435433333333334,0.59585,0.47468333333333335,0.0625,0.14285714285714285,,0.23529411764705882,8.366666666666667,24.42222222222222,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,12.0,2.0,3.0,3.0,1.0,1.0,0.4444444444444444,0.5,0.4444444444444444,0.3333333333333333,0.4,0.4,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
203085,1610612746,Austin Rivers,Austin Rivers,203085,LAC,2421.0,40.0,3.0,87.0,86.0,37.0,54.0,173,88.0,3.0,7.0,1.0,18.0,2.0,4.0,5.0,2.0,37.0,0.08333333333333333,0.09090909090909091,,0.42528735632183906,3.0,3.0,7.0,,1.0,2.0,4.0,2.0,1.0,1.0,6.0,1.0,5.0,10.0,9.0,2.0,33.0,,1.0,1.0,3.0,3.0,5.0,1.0,13.0,4.0,6.0,,6.0,,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,,1.0,3.0,2.0,6.0,1.0,,,3.0,1.0,,,,,,,13.0,0.4,0.4,0.5,,0.6,0.8157894736842105,0.75,0.8571428571428571,0.8,0.75,0.8125,0.47368421052631576,,,25.84269662921348,0.6666666666666666,,0.047619047619047616,0.1,0.03333333333333333,0.14285714285714285,,0.16666666666666666,0.07692307692307693,0.13333333333333333,,0.14285714285714285,,0.3684210526315789,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.10526315789473684,0.05263157894736842,1.0,1.0,,0.3157894736842105,0.5,,,0.5,0.5714285714285714,0.5,0.8421052631578947,0.5198736842105264,0.69,0.5106285714285714,0.05,0.09090909090909091,0.09090909090909091,0.3939393939393939,4.4,24.855555555555554,3.0,3.0,,4.0,2.0,2.0,7.0,2.0,2.0,18.0,4.0,,,,0.8571428571428571,0.7777777777777778,1.0,0.7777777777777778,0.15789473684210525,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,,0.2857142857142857,1.0,0.6666666666666666,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
202362,1610612746,Lance Stephenson,Lance Stephenson,202362,LAC,814.0,14.0,3.0,31.0,28.0,19.0,16.0,59,26.0,,,,,2.0,6.0,6.0,1.0,19.0,0.3333333333333333,0.3333333333333333,,0.6129032258064516,3.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,,,5.0,6.0,,1.0,11.0,,,,,3.0,3.0,,6.0,2.0,8.0,,,,,,,3.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,2.0,1.0,,,,,,,6.0,0.2,0.2,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.7857142857142857,,1.0,,,,27.27272727272727,0.5,0.25,,0.3333333333333333,,,,,0.6666666666666666,0.2,0.5,,,0.3333333333333333,1.0,1.0,,0.16666666666666666,0.5,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.45045,,0.4485333333333333,0.14285714285714285,0.14285714285714285,,0.5454545454545454,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2037,1610612746,Jamal Crawford,Jamal Crawford,2037,LAC,1500.0,25.0,-37.0,49.0,51.0,6.0,5.0,100,73.0,1.0,1.0,1.0,2.0,,,,4.0,6.0,,,,0.12244897959183673,4.0,,,,,,,,2.0,4.0,3.0,,2.0,4.0,4.0,4.0,11.0,,,,,1.0,1.0,,2.0,,4.0,,3.0,,,,,,,,,3.0,2.0,,3.0,,1.0,,,,4.0,2.0,1.0,1.0,,2.0,1.0,,2.0,,,0.5,,1.0,0.4375,,0.5,0.55,,0.5,0.5,,,24.074074074074073,1.0,,,,,,,,,,,,0.5,,,,,,0.5,0.5,0.5,,0.375,,,,,,,0.5,0.42559166666666676,,0.3845,0.2,0.3333333333333333,,0.18181818181818182,18.575,31.375,,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.25,,0.25,0.125,,,,0.3333333333333333,0.3333333333333333,,,0.5,,0.3333333333333333,,,,3.0,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1626183,1610612746,Branden Dawson,Branden Dawson,1626183,LAC,664.0,11.0,-8.0,20.0,20.0,5.0,2.0,40,26.0,,,,,1.0,1.0,1.0,,5.0,0.1,0.06666666666666667,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612746,Paul Pierce,Paul Pierce,1718,LAC,1500.0,25.0,-16.0,49.0,50.0,,12.0,99,52.0,,,,,1.0,2.0,2.0,,,0.07142857142857142,0.1111111111111111,,,2.0,,1.0,,,,,3.0,1.0,2.0,5.0,,2.0,6.0,5.0,,10.0,,,,,,,,,2.0,2.0,,5.0,,,,,1.0,,,,3.0,1.0,,3.0,,,,,,,,,,,,,,,0.5,0.5,0.3333333333333333,,,0.45454545454545453,,,0.45454545454545453,,,0.45454545454545453,,,26.923076923076923,1.0,,,0.25,,,,,0.14285714285714285,0.25,,,,0.09090909090909091,,,,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,,,,,,,0.5454545454545454,0.45890909090909093,,,,,,,12.450000000000001,25.679999999999996,,,,2.0,,,2.0,,,3.0,2.0,,,,0.5,0.4,,0.4,,,,,0.4,0.4,0.5,,,,0.4,1.0,,,3.0,,,,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
