EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyAtRimFGM,DefThreePtRebounds,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,TwoPtAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3Assists,AtRimAssists,LongMidRangeAssists,BadPassSteals,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffArc3ReboundPct,BlocksRecoveredPct,BlockedAtRim,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,LostBallTurnovers,3SecondViolations,Technical Free Throw Trips,Loose Ball Fouls,on,HeaveAttempts,SelfOReb,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,Travels,LongMidRangePctBlocked,Clear Path Fouls,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,Blocked3s,BlockedArc3,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1626185,1610612763,Jarell Martin,Jarell Martin,1626185,MEM,421.0,7,-2,17,17,10.0,16.0,2.0,34,1.0,1.0,1.0,2.0,1.0,3.0,2.0,13,1.0,3.0,2.0,2.0,1.0,2.0,2.0,10.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,15.789473684210526,0.3333333333333333,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333,0.40486666666666665,0.40486666666666665,1.0,12.966666666666667,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612763,Vince Carter,Vince Carter,1713,MEM,1336.0,22,-23,46,48,22.0,28.0,2.0,94,1.0,,,,1.0,1.0,8.0,59,,,6.0,,,1.0,6.0,22.0,,1.0,,0.5714285714285714,1.0,0.5714285714285714,1.0,,,16.666666666666668,0.14285714285714285,,,,,1.0,0.55695,0.5655,0.75,2.2,0.4782608695652174,1.0,1.0,2.0,5.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,3.0,2.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8571428571428571,1.0,0.07142857142857142,0.043478260869565216,0.1,1.0,1.0,1.0,0.14285714285714285,0.7142857142857143,0.4,0.4,1.0,1.0,0.6666666666666666,0.4,25.216666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612763,Mario Chalmers,Mario Chalmers,201596,MEM,745.0,12,-12,30,28,22.0,25.0,1.0,58,1.0,1.0,,,1.0,1.0,2.0,28,1.0,1.0,2.0,2.0,,3.0,2.0,22.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,9.67741935483871,0.5,,,,1.0,1.0,0.5802,0.645,1.0,1.9,0.7333333333333333,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,2.0,3.0,3.0,1.0,1.0,1.0,,2.0,,,,,,0.5,1.0,0.16666666666666666,0.1875,0.1,1.0,1.0,,,0.5,,,,,,,24.8,1.0,1.0,0.25,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203210,1610612763,JaMychal Green,JaMychal Green,203210,MEM,3518.0,59,-32,130,132,93.0,101.0,10.0,262,5.0,2.0,3.0,7.0,7.0,14.0,30.0,142,4.0,9.0,21.0,4.0,1.0,12.0,21.0,93.0,3.0,0.5,0.4444444444444444,0.6388888888888888,0.6538461538461539,0.625,0.65625,0.07142857142857142,0.2,19.28571428571429,0.2777777777777778,0.3888888888888889,0.42857142857142855,0.42857142857142855,0.15384615384615385,0.5,0.47894722222222225,0.4399269230769231,0.7,10.971428571428572,0.7153846153846154,3.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,10.0,,3.0,2.0,,1.0,,2.0,5.0,15.0,20.0,,,3.0,1.0,6.0,0.7142857142857143,0.8333333333333334,0.75,0.75,0.75,0.2222222222222222,,0.16666666666666666,0.23404255319148937,0.06666666666666667,0.6,0.75,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.23076923076923078,0.6666666666666666,0.6666666666666666,24.225,1.0,6.0,0.35294117647058826,0.14285714285714285,0.4,0.5,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,2.0,7.0,4.0,9.0,2.0,1.0,1.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,12.0,3.0,3.0,1.0,3.0,1.0,1.0,0.5,0.8333333333333334,0.7,0.5714285714285714,0.13333333333333333,0.045454545454545456,0.09615384615384616,0.1,0.2222222222222222,0.09090909090909091,0.14285714285714285,0.375,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,0.07692307692307693,1.0,0.6092,0.14285714285714285,0.17647058823529413,0.23333333333333334,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203893,1610612763,Russ Smith,Russ Smith,203893,MEM,3970.0,66,-41,144,149,98.0,108.0,10.0,293,11.0,11.0,1.0,1.0,6.0,17.0,23.0,165,5.0,13.0,16.0,10.0,5.0,5.0,16.0,98.0,2.0,0.35294117647058826,0.38461538461538464,0.3409090909090909,0.29411764705882354,0.4107142857142857,0.4,0.29411764705882354,0.36363636363636365,22.727272727272727,0.5,0.045454545454545456,1.0,1.0,0.6470588235294118,0.7272727272727273,0.5743613636363636,0.6227676470588235,0.6956521739130435,4.3882352941176475,0.6805555555555556,5.0,1.0,,4.0,,,4.0,1.0,5.0,,,4.0,2.0,,4.0,,4.0,11.0,2.0,26.0,4.0,8.0,9.0,3.0,3.0,7.0,5.0,1.0,0.16666666666666666,0.16666666666666666,0.2,,0.2,0.22727272727272727,0.42857142857142855,0.125,0.15384615384615385,0.06666666666666667,0.45454545454545453,0.7142857142857143,0.2,0.045454545454545456,0.18181818181818182,,,,0.23529411764705882,,,24.9,5.0,4.0,0.2,0.3333333333333333,0.2857142857142857,0.45454545454545453,,,,5.0,1.0,,,,8.0,,,,,,6.0,3.0,,7.0,2.0,1.0,,,1.0,5.0,3.0,2.0,4.0,1.0,,,8.0,,13.0,5.0,2.0,,2.0,1.0,,,,,,,0.043478260869565216,0.017543859649122806,,,,,,0.15384615384615385,0.22727272727272727,,,,,1.0,1.0,1.0,,,,,,,,,0.19230769230769232,0.23809523809523808,,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.0625,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203516,1610612763,James Ennis III,James Ennis III,203516,MEM,495.0,8,3,19,18,15.0,18.0,2.0,37,,,,,,,3.0,12,,,1.0,,,,1.0,15.0,,,,,,0.5,0.25,,,14.285714285714286,,,,,,1.0,0.39465,0.39465,0.3333333333333333,,0.7894736842105263,,,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,,2.0,2.0,2.0,3.0,,,,,,,,,,,1.0,,0.5,0.2857142857142857,1.0,,,,,1.0,,,,1.0,,,23.8,,,,,,,,,,,,,,,3.0,,,,,,1.0,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,2.0,,4.0,2.0,,,,,,,,,,0.25,,0.125,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,1610612763,Matt Barnes,Matt Barnes,2440,MEM,2211.0,37,-34,80,84,52.0,60.0,7.0,164,3.0,,,1.0,2.0,5.0,13.0,95,,,9.0,2.0,1.0,6.0,9.0,52.0,2.0,0.4,,0.38235294117647056,0.45,0.38235294117647056,0.45,0.2,,24.137931034482758,0.17647058823529413,0.058823529411764705,,,,0.8823529411764706,0.5751823529411764,0.557475,0.6923076923076923,5.78,0.65,2.0,5.0,2.0,7.0,,2.0,6.0,3.0,12.0,1.0,3.0,10.0,2.0,,7.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,0.5,0.5,0.25,0.3,0.25,0.7058823529411765,0.75,0.18181818181818182,0.11538461538461539,0.5,0.6666666666666666,0.6666666666666666,0.5,0.29411764705882354,0.4117647058823529,0.2857142857142857,0.2857142857142857,,0.6,0.3333333333333333,0.2857142857142857,24.791666666666668,,1.0,0.06666666666666667,0.25,0.2,,,,,1.0,1.0,1.0,4.0,,,,,,,,,9.0,,,,,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,0.25,0.043478260869565216,,0.02564102564102564,,,0.1,,,,0.058823529411764705,,,,,0.2,0.2,1.0,1.0,,,,,0.4,0.25,0.7713,,,,,,,3.0,,,,,,,,1.0,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201145,1610612763,Jeff Green,Jeff Green,201145,MEM,1322.0,22,-18,44,47,24.0,24.0,3.0,91,1.0,,1.0,1.0,2.0,3.0,4.0,60,,,,4.0,,,,24.0,,0.6666666666666666,,0.5,,0.5,,,,12.765957446808512,0.25,0.25,1.0,1.0,,0.5,0.5647125,0.55695,,7.466666666666666,0.5454545454545454,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,0.25,0.5,,,,1.0,1.0,,0.25,,,,,,,,22.9,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201584,1610612763,Courtney Lee,Courtney Lee,201584,MEM,1792.0,30,-20,66,68,49.0,48.0,2.0,134,1.0,,1.0,3.0,2.0,5.0,8.0,77,2.0,4.0,8.0,,,1.0,8.0,49.0,,0.4,0.5,0.4375,0.5,0.4375,0.5,,,11.76470588235294,0.125,0.375,0.3333333333333333,0.3333333333333333,,0.5,0.48694374999999995,0.46435,1.0,12.62,0.7424242424242424,,2.0,,1.0,,,1.0,1.0,3.0,,1.0,3.0,4.0,,1.0,,1.0,2.0,,5.0,,1.0,1.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,,,0.047619047619047616,,,,,0.25,0.125,,,,0.14285714285714285,,,24.599999999999998,,1.0,0.125,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.2,0.125,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,0.2857142857142857,0.5,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,980.0,16,-17,32,35,12.0,16.0,2.0,67,1.0,,1.0,3.0,5.0,7.0,15.0,49,2.0,2.0,8.0,8.0,,2.0,8.0,12.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8333333333333334,1.0,,,32.35294117647059,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.40425714285714287,0.31515,0.5333333333333333,10.957142857142857,0.375,1.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,0.2,0.2,,,,,0.5,,0.125,,1.0,1.0,,,,,,,,,,,,1.0,0.25,,,,1.0,1.0,3.0,3.0,,,,,5.0,1.0,1.0,,1.0,3.0,4.0,,,,,,,,,,,,1.0,,,1.0,4.0,,5.0,2.0,1.0,,1.0,,,1.0,1.0,1.5,,,,,,,,,,0.25,0.42857142857142855,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,0.5116,0.25,0.25,0.2,,,,,,,1.0,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
