EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,Minutes,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked3s,BlockedCorner3,Blocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,Avg3ptShotDistance,FtPoints,FTA,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,FTDefRebounds,Charge Fouls,DefFTReboundPct,SecondChanceArc3Frequency,LongMidRangeFGM,Fg2aBlocked,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BlockingFouls,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefCorner3ReboundPct,PenaltyCorner3FGA,DefLongMidRangeReboundPct,PenaltyCorner3Frequency,ShortMidRangePctAssisted,SecondChanceTurnovers,on,SecondChanceFtPoints,FTOffRebounds,SelfOReb,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,BlockedArc3,Clear Path Fouls
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,30.0,1,1,1.0,1.0,2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,199.0,6,6,1.0,1.0,12,1.0,0.16666666666666666,3.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,57.14285714285714,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.41625,0.4479,0.5,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,300.0,8,9,2.0,4.0,17,2.0,0.25,5.0,-2.0,,,,,,,,,,3.0,10.0,,,,,,,,,,,,,,,,0.75,,0.75,,25.0,,,,,,,,,,,,1.0,0.472125,,,,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.462,25.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,121.0,4,3,1.0,1.0,7,1.0,0.25,2.0,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,0.5,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203963,1610612754,Shayne Whittington,Shayne Whittington,203963,IND,2443.0,83,83,22.0,27.0,166,22.0,0.26506024096385544,41.0,-6.0,9.0,5.0,7.0,1.0,3.0,,1.0,5.0,9.0,11.0,76.0,1.0,4.0,2.0,4.0,6.0,1.0,,5.0,,,1.0,0.4,0.5,0.5555555555555556,0.25,0.45454545454545453,0.25,0.4583333333333333,0.25,17.708333333333336,0.2,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.4,0.09090909090909091,,,0.75,0.3333333333333333,,0.8181818181818182,0.5626727272727273,0.513,0.18181818181818182,3.411111111111111,,2.0,,,2.0,,,2.0,,2.0,,,,0.18181818181818182,0.18181818181818182,,,,,,0.60145,25.85,1.0,2.0,1.0,0.08333333333333333,0.1,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,3.0,3.0,4.0,7.0,5.0,12.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,0.18181818181818182,0.10344827586206896,0.2,0.13333333333333333,0.1891891891891892,0.11363636363636363,0.25,0.16666666666666666,0.2,0.2857142857142857,0.2727272727272727,1.0,0.09090909090909091,1.0,0.5,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101139,1610612754,CJ Miles,CJ Miles,101139,IND,377.0,13,13,6.0,6.0,26,6.0,0.46153846153846156,6.0,-2.0,,1.0,1.0,,,,,1.0,1.0,8.0,13.0,,,,2.0,,,,,,,1.0,1.0,1.0,1.0,,0.8,,0.8,,38.46153846153846,,0.2,1.0,1.0,1.0,,,,,,,1.0,0.48230000000000006,,,3.4,1.0,3.0,2.0,2.0,4.0,2.0,6.0,3.0,1.0,,1.0,0.5,0.5,0.8,0.6,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.43388333333333334,25.1,,,,,,1.0,1.0,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,5.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,1.0,,0.3333333333333333,1.0,0.625,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203524,1610612754,Solomon Hill,Solomon Hill,203524,IND,1144.0,40,41,14.0,20.0,81,14.0,0.35,19.0,1.0,5.0,1.0,2.0,,1.0,,,1.0,3.0,4.0,27.0,,1.0,,,2.0,1.0,1.0,2.0,,,,,,0.3333333333333333,,0.2,,0.3333333333333333,,16.3265306122449,0.5,0.4,0.5,0.5,,,,,0.5,,,0.8,0.5092800000000001,,,7.5,,2.0,,,2.0,,,2.0,,3.0,,,,0.4,0.4,,,,,,,28.3,2.0,2.0,1.0,0.16666666666666666,0.25,,,1.0,,,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,3.0,2.0,6.0,,6.0,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,2.0,,,1.0,0.16666666666666666,,0.42857142857142855,,0.2631578947368421,,,,0.14285714285714285,0.5,0.6,,0.2,,,0.5,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,611.0,21,20,11.0,11.0,41,11.0,0.5238095238095238,10.0,-14.0,5.0,2.0,4.0,2.0,2.0,,2.0,3.0,7.0,6.0,33.0,2.0,2.0,4.0,2.0,4.0,,,,,,,0.3333333333333333,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,26.923076923076923,,0.5714285714285714,0.5,0.5,,0.2857142857142857,,,1.0,1.0,,0.5714285714285714,0.5068857142857143,0.5401,0.6666666666666666,6.857142857142857,,,,,,,,,,,,,,,,,,,,,0.42555,,,,,,,1.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,,1.0,2.0,2.0,4.0,,,,,,,,1.0,1.0,,,,,,4.0,0.5,0.5,0.5,0.5,0.14285714285714285,,0.14285714285714285,0.2,0.14285714285714285,,,1.0,,,,0.14285714285714285,0.25,1.0,0.6666666666666666,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626202,1610612754,Joe Young,Joe Young,1626202,IND,1668.0,60,58,17.0,15.0,118,17.0,0.2833333333333333,28.0,,5.0,1.0,6.0,,,,2.0,1.0,8.0,2.0,48.0,,,,2.0,,3.0,,4.0,,,,1.0,1.0,0.125,,0.06666666666666667,,0.06666666666666667,,29.23076923076923,0.75,0.4,0.16666666666666666,0.2,1.0,0.13333333333333333,,,,,,0.8666666666666667,0.5654071428571428,,,3.4,,6.0,3.0,,7.0,3.0,,6.0,,1.0,,,,0.4666666666666667,0.4,,,,1.0,,0.45455,28.04285714285714,,,,,,,,,,,,,6.0,4.0,10.0,2.0,5.0,,24.0,,,3.0,2.0,5.0,,5.0,1.0,1.0,1.0,3.0,,,1.0,,2.0,,,,,,,,,,0.18181818181818182,,0.23076923076923078,,0.20833333333333334,,,,0.5,0.16666666666666666,0.2,,,,,,,1.0,,,,0.06666666666666667,,,,,1.0,1.0,,,,,1.0,,1.0,0.125,,,,,,,2.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,1712.0,60,58,21.0,15.0,118,21.0,0.35,29.0,3.0,6.0,5.0,6.0,,,,2.0,5.0,10.0,16.0,48.0,,,,8.0,2.0,,,,,,,0.8,0.8,0.5,,0.5714285714285714,,0.5714285714285714,,20.0,,0.42857142857142855,0.8333333333333334,0.8333333333333334,0.8,0.14285714285714285,,,,,,0.7142857142857143,0.6195892857142857,,,6.4,1.0,1.0,,2.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2857142857142857,0.07142857142857142,1.0,1.0,1.0,,1.0,0.6215,24.3,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,3.0,,3.0,,3.0,,6.0,,,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,2.0,0.5,0.3333333333333333,0.3333333333333333,0.06666666666666667,,0.08333333333333333,,0.07407407407407407,,,,,,,,0.14285714285714285,0.3333333333333333,1.0,0.125,1.0,3.0,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,1.0,0.1,0.5,,,,,,,,,,,,0.3333333333333333,1.0,0.2,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
