EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChancePoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,SelfOReb,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,SecondChanceFtPoints,FTDefRebounds,LostBallSteals,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,DefFTReboundPct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Offensive Fouls Drawn,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,LostBallTurnovers,Loose Ball Fouls Drawn,PtsPutbacks,DefensiveGoaltends,FTOffRebounds,Travels,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,HeaveAttempts,Clear Path Fouls,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,Charge Fouls,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,HeaveMakes
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,3315.0,55,7,112,112,22,9.0,11.0,224,6.0,9.0,1.0,1.0,1.0,4.0,16.0,1.0,10.0,26.0,4.0,24.0,115,2.0,1.0,5.0,1.0,3.0,16.0,4.0,5.0,8.0,1.0,9.0,1.0,6.0,2.0,19.0,1.0,2.0,2.0,6.0,8.0,3.0,11.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,6.0,1.0,8.0,2.0,4.0,1.0,5.0,3.0,2.0,5.0,3.0,3.0,22,1.0,1.0,0.8,0.8,0.3846153846153846,0.2,0.3846153846153846,0.2,0.4137931034482758,0.25,0.1923076923076923,0.2222222222222222,0.1875,25.196850393700785,0.6666666666666666,0.1578947368421052,0.04,0.1052631578947368,0.2,0.1403508771929824,0.0545454545454545,0.0714285714285714,0.0833333333333333,0.2,0.2941176470588235,0.125,0.1176470588235294,0.6,0.3461538461538461,0.6666666666666666,0.8571428571428571,1.0,0.6153846153846154,0.25,0.3076923076923077,0.5,0.0384615384615384,0.5,0.2,1.0,0.3461538461538461,0.4272923076923077,0.4592,0.38444,0.1428571428571428,0.1428571428571428,0.125,6.684615384615384,0.1964285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,1251.0,21,15,42,42,10,7.0,4.0,84,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,8.0,,14.0,37,2.0,3.0,3.0,,6.0,2.0,6.0,1.0,4.0,1.0,5.0,,2.0,1.0,11.0,,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,6.0,10,,,0.25,0.25,0.5,1.0,0.7,1.0,0.7,1.0,0.125,0.25,,21.27659574468085,,0.125,0.0625,0.2,,0.1428571428571428,0.0555555555555555,,,,0.25,0.1666666666666666,,,0.4,0.5,0.6666666666666666,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.1,0.5,0.6666666666666666,1.0,0.6,0.52675,0.4939,0.5993666666666667,,,0.4285714285714285,5.75,0.238095238095238,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.125,0.5,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1428571428571428,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,4433.0,74,27,145,145,11,9.0,16.0,290,6.0,10.0,3.0,,,2.0,6.0,14.0,14.0,30.0,12.0,49.0,143,4.0,,3.0,2.0,2.0,18.0,10.0,1.0,6.0,2.0,8.0,1.0,5.0,1.0,18.0,,3.0,4.0,6.0,11.0,3.0,14.0,9.0,7.0,1.0,1.0,1.0,2.0,3.0,,,3.0,,9.0,,12.0,2.0,6.0,,,,,1.0,1.0,2.0,11,,,0.6428571428571429,0.6428571428571429,0.4666666666666667,,0.4868421052631579,,0.5595238095238095,0.25,0.0333333333333333,0.1,,27.272727272727277,0.3333333333333333,0.125,0.046875,0.1481481481481481,,0.1333333333333333,0.0405405405405405,,0.0476190476190476,,,0.0714285714285714,0.15,1.0,0.2631578947368421,0.6,0.6666666666666666,0.6666666666666666,0.1578947368421052,0.3333333333333333,0.3333333333333333,,0.3684210526315789,0.75,,,0.4736842105263157,0.5123684210526317,0.524825,0.399,0.1428571428571428,0.1764705882352941,0.0408163265306122,10.543333333333337,0.0758620689655172,6.0,2.0,6.0,3.0,8.0,1.0,3.0,9.0,6.0,2.0,1.0,,1.0,1.0,0.375,0.375,0.25,0.25,0.375,0.2105263157894736,0.0833333333333333,0.1428571428571428,0.05,0.4285714285714285,0.4285714285714285,0.1578947368421052,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0612244897959183,24.4125,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.238095238095238,0.8333333333333334,0.0526315789473684,0.5,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203492,1610612759,Ray McCallum,Ray McCallum,203492,SAS,15348.0,256,29,499,493,196,167.0,53.0,992,12.0,21.0,1.0,7.0,9.0,4.0,13.0,17.0,22.0,51.0,9.0,68.0,512,2.0,11.0,21.0,3.0,34.0,20.0,24.0,5.0,26.0,7.0,33.0,4.0,5.0,15.0,73.0,1.0,5.0,13.0,12.0,25.0,6.0,31.0,5.0,4.0,6.0,2.0,6.0,5.0,11.0,3.0,7.0,14.0,,8.0,,10.0,,3.0,2.0,4.0,2.0,1.0,4.0,1.0,34.0,194,,1.0,0.4545454545454545,0.4545454545454545,0.4313725490196078,0.5238095238095238,0.4402985074626865,0.5166666666666667,0.4722222222222222,0.53125,0.0980392156862745,0.1904761904761904,0.0769230769230769,14.901256732495511,0.5454545454545454,0.0764331210191082,0.0282485875706214,0.1566265060240964,0.025,0.1041666666666666,0.0276497695852534,0.08,0.0175438596491228,,0.0677966101694915,0.1,0.1587301587301587,0.25,0.3134328358208955,0.5714285714285714,0.7058823529411765,0.4166666666666667,0.1940298507462686,0.3076923076923077,0.3333333333333333,0.5,0.2537313432835821,0.5,0.3,0.7777777777777778,0.5522388059701493,0.4838365671641791,0.50505,0.4898833333333333,0.0428571428571428,0.0555555555555555,0.5,8.898039215686275,0.3927855711422846,6.0,2.0,8.0,5.0,16.0,2.0,4.0,15.0,8.0,2.0,3.0,6.0,,1.0,0.3125,0.3125,1.0,1.0,1.0,0.2388059701492537,,0.15,,0.3529411764705882,0.3529411764705882,0.1194029850746268,0.25,0.2857142857142857,1.0,0.25,0.0588235294117647,24.31875,1.0,3.0,8.0,,,1.0,1.0,,,,,0.0689655172413793,0.5,0.1194029850746268,0.375,0.375,1.0,1.0,,2.0,6.0,1.0,3.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0625,0.125,0.0714285714285714,0.2,0.3333333333333333,0.1,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2561,1610612759,David West,David West,2561,SAS,4615.0,77,33,151,148,38,40.0,19.0,299,5.0,6.0,,,,5.0,11.0,8.0,17.0,25.0,2.0,36.0,153,3.0,4.0,5.0,,8.0,32.0,2.0,2.0,13.0,1.0,14.0,1.0,7.0,1.0,29.0,,1.0,4.0,14.0,19.0,1.0,20.0,4.0,3.0,4.0,1.0,3.0,1.0,5.0,1.0,2.0,7.0,1.0,7.0,,2.0,,1.0,,2.0,1.0,1.0,2.0,1.0,8.0,38,,,0.9411764705882352,0.9411764705882352,0.68,0.8,0.68,0.8,0.6923076923076923,0.8,0.08,0.1666666666666666,0.0909090909090909,18.128654970760238,0.8,0.28,0.0169491525423728,0.1904761904761904,,0.2535211267605634,0.0153846153846153,,,,0.4444444444444444,0.125,0.1666666666666666,0.5,0.24,0.8333333333333334,1.0,1.0,0.44,0.4545454545454545,0.5,0.8,0.32,,,,0.24,0.456364,0.4221999999999999,0.39294,0.0384615384615384,0.0384615384615384,0.2222222222222222,9.728,0.2516556291390728,7.0,,,,,3.0,6.0,,,,,5.0,,,,,1.0,1.0,1.0,,0.0357142857142857,0.3333333333333333,,0.875,0.875,,,,,,0.1666666666666666,,,,,,1.0,1.0,,,,,0.3333333333333333,0.25,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,6736.0,112,5,216,213,112,89.0,25.0,429,12.0,17.0,2.0,7.0,8.0,1.0,7.0,7.0,14.0,31.0,9.0,40.0,214,2.0,8.0,15.0,4.0,20.0,16.0,12.0,2.0,4.0,2.0,6.0,2.0,3.0,1.0,14.0,1.0,,2.0,7.0,9.0,1.0,10.0,5.0,4.0,4.0,1.0,1.0,2.0,6.0,5.0,7.0,12.0,1.0,11.0,,15.0,2.0,8.0,,,,,,,20.0,111,1.0,,0.5714285714285714,0.6153846153846154,0.4516129032258064,0.5333333333333333,0.4428571428571428,0.4705882352941176,0.4756097560975609,0.5,0.064516129032258,0.1176470588235294,,19.50207468879668,0.6666666666666666,0.1166666666666666,,0.0555555555555555,0.05,0.09375,0.010752688172043,,,,0.04,0.2666666666666666,0.08,,0.4857142857142857,0.7058823529411765,0.8,0.5833333333333334,0.2,0.1428571428571428,0.1428571428571428,1.0,0.2,1.0,0.4705882352941176,0.875,0.6,0.4928357142857144,0.4197,0.5273,0.1951219512195122,0.2162162162162162,0.5,7.23225806451613,0.5185185185185185,1.0,,,1.0,4.0,2.0,4.0,3.0,,,,,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.1142857142857142,,,0.0555555555555555,0.1428571428571428,0.1428571428571428,,,,,,0.1,23.05,2.0,1.0,4.0,,,1.0,,1.0,,,,0.1,,0.1142857142857142,0.25,0.25,1.0,1.0,0.5,,2.0,,,,2.0,,1.0,,1.0,1.0,1.0,,,,,0.1,0.1176470588235294,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,3615.0,60,11,117,116,49,41.0,13.0,233,5.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,7.0,10.0,3.0,17.0,110,1.0,3.0,4.0,1.0,7.0,8.0,6.0,,10.0,,10.0,,6.0,1.0,20.0,,2.0,,5.0,6.0,2.0,8.0,1.0,,1.0,2.0,1.0,4.0,5.0,2.0,2.0,3.0,,5.0,,4.0,,2.0,,1.0,,1.0,1.0,,7.0,49,1.0,,0.5714285714285714,0.6666666666666666,0.7,0.75,0.5833333333333334,0.6,0.6071428571428571,0.5833333333333334,,,,14.615384615384617,0.2,0.1388888888888889,0.048780487804878,,,0.0862068965517241,0.0377358490566037,0.0909090909090909,0.0769230769230769,,0.1111111111111111,0.2222222222222222,,,0.5,0.8333333333333334,0.8333333333333334,0.4,0.25,0.3333333333333333,0.3333333333333333,1.0,0.0833333333333333,1.0,0.2,1.0,0.6666666666666666,0.5137666666666666,0.4496,0.4373,0.1428571428571428,0.1666666666666666,0.4117647058823529,4.65,0.4188034188034188,1.0,,2.0,,2.0,1.0,2.0,,2.0,,,3.0,1.0,,,,1.0,1.0,1.0,0.1666666666666666,,,0.2,1.0,1.0,0.1666666666666666,,,,,0.1176470588235294,24.95,1.0,,,,1.0,1.0,,,,,0.2,0.1111111111111111,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,0.2,,,,2.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,8518.0,142,4,280,271,147,132.0,26.0,551,5.0,8.0,2.0,3.0,4.0,5.0,13.0,19.0,19.0,40.0,9.0,53.0,289,3.0,7.0,19.0,6.0,23.0,18.0,20.0,,15.0,3.0,18.0,2.0,8.0,4.0,39.0,1.0,3.0,6.0,9.0,15.0,5.0,20.0,7.0,4.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,7.0,,10.0,,13.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0,3.0,22.0,145,3.0,2.0,0.4736842105263157,0.5294117647058824,0.475,0.3684210526315789,0.4888888888888889,0.3863636363636363,0.53,0.4423076923076923,,,,18.241042345276878,0.5,0.0978260869565217,0.0344827586206896,0.15,0.0476190476190476,0.1136363636363636,0.037037037037037,0.08,,0.0714285714285714,0.0606060606060606,0.1304347826086956,0.1481481481481481,1.0,0.1777777777777777,0.625,0.625,0.4,0.2888888888888888,0.3846153846153846,0.3846153846153846,0.4,0.4222222222222222,0.6666666666666666,0.1818181818181818,0.75,0.2888888888888888,0.4146644444444444,0.4723,0.4195727272727272,0.1063829787234042,0.119047619047619,0.4339622641509434,11.677499999999998,0.525,9.0,,1.0,2.0,5.0,3.0,6.0,6.0,1.0,,1.0,3.0,2.0,1.0,0.4,0.4,1.0,1.0,1.0,0.1111111111111111,0.0294117647058823,0.1538461538461538,0.0869565217391304,0.4736842105263157,0.4736842105263157,0.0222222222222222,,,,,0.1132075471698113,24.12,2.0,2.0,4.0,,,3.0,,,,,,0.1111111111111111,0.5555555555555556,0.0888888888888888,0.5,0.5,1.0,1.0,,1.0,3.0,,,1.0,3.0,,,,1.0,1.0,,,0.3333333333333333,,,,0.1363636363636363,0.3333333333333333,,,1.0,,4.0,,1.0,1.0,0.0714285714285714,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,4836.0,81,-2,157,158,25,9.0,17.0,315,13.0,20.0,7.0,,3.0,4.0,10.0,18.0,24.0,48.0,2.0,50.0,161,8.0,,3.0,,,30.0,18.0,4.0,5.0,2.0,7.0,2.0,3.0,1.0,16.0,,8.0,5.0,7.0,12.0,8.0,20.0,,,1.0,1.0,1.0,2.0,3.0,1.0,8.0,8.0,,7.0,,4.0,2.0,3.0,,2.0,,2.0,2.0,1.0,,25,,,0.625,0.75,0.5,,0.5,,0.5102040816326531,,0.0833333333333333,0.2,,29.050279329608937,0.3333333333333333,0.1346153846153846,0.1095890410958904,0.1666666666666666,,0.1463414634146341,0.0930232558139534,0.1818181818181818,,,0.2105263157894736,0.1333333333333333,0.16,0.5,0.4166666666666667,0.65,0.8125,0.6153846153846154,0.2083333333333333,0.4,0.4,0.25,0.375,0.875,1.0,,0.4166666666666667,0.4704854166666666,0.54245,0.5405333333333333,0.0612244897959183,0.0612244897959183,,9.20833333333333,0.1592356687898089,7.0,,,,,5.0,10.0,,,,,1.0,2.0,,,,0.625,0.625,0.625,,0.1481481481481481,0.2,0.1,0.3888888888888889,0.3888888888888889,,,,,,0.2,,5.0,,,,,,,,,,,0.0555555555555555,0.8571428571428571,,,,,0.7142857142857143,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,8.0,1.0,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,4258.0,71,-16,138,143,19,6.0,17.0,281,1.0,3.0,,,,,1.0,2.0,1.0,6.0,4.0,18.0,165,1.0,,,,3.0,2.0,,2.0,4.0,,4.0,,3.0,1.0,8.0,,1.0,3.0,8.0,11.0,1.0,12.0,3.0,1.0,1.0,,,1.0,2.0,,6.0,7.0,,2.0,,4.0,,2.0,,2.0,2.0,,2.0,1.0,3.0,18,,,1.0,1.0,0.1666666666666666,,0.5,1.5,0.5625,1.5,0.3333333333333333,0.6666666666666666,,11.320754716981131,0.5,0.1702127659574468,0.0158730158730158,0.1304347826086956,,0.1571428571428571,0.0140845070422535,,,,0.2105263157894736,0.2727272727272727,0.1428571428571428,0.5,0.2142857142857142,0.3333333333333333,1.0,1.0,0.0714285714285714,,,,0.1428571428571428,,,,0.7857142857142857,0.5522642857142858,0.49605,0.7206,0.125,0.25,0.1666666666666666,8.316666666666668,0.1376811594202898,,3.0,6.0,4.0,8.0,,5.0,12.0,6.0,3.0,,,,1.0,0.5,0.5,,0.5,0.625,0.5714285714285714,0.0357142857142857,,,,,0.4285714285714285,0.5,0.5,1.0,0.5,0.2777777777777778,24.8875,,1.0,2.0,2.0,,2.0,,,,,,0.0588235294117647,,0.1428571428571428,0.5,0.5,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,2.0,1.0,2.0,0.5,0.6666666666666666,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,
