EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,OffThreePtRebounds,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,FTOffRebounds,FTDefRebounds,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,DefensiveGoaltends,on,BlockingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,OffensiveGoaltends,SecondChanceCorner3Frequency,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,Clear Path Fouls,Corner3PctBlocked
1626161,1610612758,Willie Cauley-Stein,Willie Cauley-Stein,1626161,SAC,3625.0,60.0,-20,124,122.0,22,25.0,16.0,246,4.0,5.0,2.0,2.0,1.0,5.0,2.0,5.0,12.0,1.0,11.0,134.0,1.0,4.0,2.0,2.0,6.0,1.0,5.0,8.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,5.0,2.0,6.0,8.0,5.0,13.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,22,1.0,0.8,1.0,0.4166666666666667,0.25,0.3333333333333333,0.4166666666666667,0.25,0.3333333333333333,0.4230769230769231,0.25,0.35714285714285715,0.16666666666666666,0.2,0.2,11.971830985915494,1.0,0.16666666666666666,0.11363636363636363,0.13333333333333333,0.1568627450980392,0.08333333333333333,0.07142857142857142,0.16666666666666666,0.1111111111111111,0.125,0.21428571428571427,0.14285714285714285,0.16666666666666666,1.0,0.4166666666666667,0.8,1.0,1.0,0.4166666666666667,0.2,0.25,0.16666666666666666,0.3333333333333333,1.0,0.4166666666666667,0.5879,0.39712500000000006,0.5542166666666667,0.07692307692307693,0.07692307692307693,0.18181818181818182,0.45454545454545453,5.891666666666666,0.1774193548387097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200752,1610612758,Rudy Gay,Rudy Gay,200752,SAC,2846.0,47.0,-22,101,100.0,15,29.0,7.0,201,4.0,6.0,,2.0,2.0,4.0,5.0,8.0,15.0,8.0,30.0,120.0,1.0,2.0,2.0,,2.0,2.0,2.0,6.0,10.0,,1.0,2.0,2.0,1.0,4.0,,3.0,4.0,7.0,1.0,8.0,1.0,1.0,,2.0,,2.0,2.0,1.0,,1.0,4.0,,8.0,,,12.0,6.0,,,,,,2.0,15,2.0,0.375,0.375,0.5333333333333333,0.5,,0.6470588235294118,0.5,,0.6521739130434783,0.5,0.3333333333333333,0.06666666666666667,0.16666666666666666,,22.935779816513758,1.0,0.12121212121212122,,0.1875,0.14285714285714285,0.02127659574468085,,,,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.15384615384615385,,0.35294117647058826,0.6666666666666666,0.8,0.25,0.23529411764705882,0.5,0.5,0.29411764705882354,1.0,,0.47058823529411764,0.4761500000000001,0.4407,0.4158,0.2608695652173913,0.2857142857142857,0.06666666666666667,0.06666666666666667,8.76,0.1485148514851485,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11764705882352941,0.07142857142857142,0.125,0.3333333333333333,0.5,0.4,0.4,0.5,0.058823529411764705,1.0,1.0,1.0,0.058823529411764705,1.0,1.0,1.0,0.5,1.0,1.0,1.0,23.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201954,1610612758,Darren Collison,Darren Collison,201954,SAC,5758.0,96.0,-27,195,196.0,40,72.0,18.0,391,3.0,14.0,,2.0,3.0,6.0,9.0,9.0,29.0,10.0,40.0,211.0,,1.0,3.0,1.0,4.0,1.0,6.0,2.0,16.0,,3.0,12.0,15.0,6.0,33.0,,1.0,5.0,6.0,2.0,8.0,1.0,1.0,,5.0,4.0,1.0,5.0,1.0,3.0,,6.0,,6.0,,,13.0,6.0,,,,,,6.0,40,,0.1111111111111111,0.1111111111111111,0.3103448275862069,,0.25,0.4166666666666667,0.75,0.35714285714285715,0.4642857142857143,0.75,0.375,0.10344827586206896,0.21428571428571427,,21.461187214611872,1.0,0.08333333333333333,,0.03225806451612903,0.06593406593406594,0.02,,,,0.1111111111111111,0.047619047619047616,0.09523809523809523,0.04,,0.3888888888888889,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.16666666666666666,0.5,0.5,0.25,0.2857142857142857,,0.5833333333333334,0.42879428571428574,0.3372,0.390725,0.14285714285714285,0.17142857142857143,0.075,0.15,8.472413793103449,0.20512820512820512,,,3.0,2.0,2.0,2.0,5.0,4.0,7.0,9.0,5.0,2.0,,2.0,0.75,0.5714285714285714,0.5714285714285714,0.19444444444444445,0.06666666666666667,0.09090909090909091,,,0.3333333333333333,0.3333333333333333,,0.05555555555555555,1.0,1.0,1.0,0.1388888888888889,0.4,0.4,0.5,,,,0.4,28.08571428571429,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.42857142857142855,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201956,1610612758,Omri Casspi,Omri Casspi,201956,SAC,4779.0,80.0,-4,162,161.0,37,42.0,18.0,323,4.0,6.0,,1.0,2.0,7.0,,6.0,13.0,4.0,31.0,157.0,1.0,2.0,2.0,,4.0,2.0,5.0,8.0,4.0,,1.0,2.0,3.0,1.0,7.0,2.0,6.0,11.0,17.0,3.0,20.0,4.0,2.0,2.0,3.0,3.0,,8.0,2.0,,,5.0,1.0,11.0,,1.0,14.0,6.0,,,,,,5.0,37,,0.6666666666666666,0.6666666666666666,0.46153846153846156,0.5,,0.6136363636363636,0.5,0.3,0.5344827586206896,0.3333333333333333,0.35714285714285715,0.07692307692307693,0.16666666666666666,,20.10869565217391,0.375,0.25,0.03333333333333333,0.2,0.22972972972972974,0.03614457831325301,0.058823529411764705,0.045454545454545456,,0.18181818181818182,0.25,0.29411764705882354,0.21739130434782608,,0.2727272727272727,0.6666666666666666,0.8,0.5,0.3181818181818182,0.2857142857142857,0.2857142857142857,,0.2,,0.6818181818181818,0.5159318181818181,0.4798,0.47319000000000006,0.21428571428571427,0.3157894736842105,0.06451612903225806,0.16129032258064516,5.292307692307692,0.22839506172839505,1.0,2.0,,2.0,4.0,3.0,5.0,5.0,9.0,9.0,5.0,3.0,1.0,1.0,0.6,0.5555555555555556,0.5555555555555556,0.4090909090909091,0.043478260869565216,0.058823529411764705,0.14285714285714285,1.0,,,,0.18181818181818182,0.5,0.5,0.5,0.22727272727272727,0.6,0.6,0.6666666666666666,1.0,0.5,1.0,0.6,24.45555555555556,,,1.0,1.0,,,1.0,1.0,6.0,1.0,1.0,,,,,1.0,,,0.2,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2406,1610612758,Caron Butler,Caron Butler,2406,SAC,10539.0,176.0,-41,363,360.0,80,95.0,37.0,723,1.0,2.0,1.0,2.0,4.0,8.0,31.0,22.0,41.0,10.0,63.0,392.0,3.0,3.0,8.0,3.0,8.0,4.0,13.0,28.0,16.0,2.0,,6.0,10.0,4.0,24.0,2.0,6.0,11.0,17.0,5.0,22.0,9.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,11.0,,19.0,2.0,9.0,2.0,,12.0,2.0,1.0,,,1.0,1.0,13.0,80,1.0,0.6363636363636364,0.6666666666666666,0.5365853658536586,1.0,0.375,0.4491525423728814,1.0,0.4090909090909091,0.4921875,1.0,0.5,,,,16.42156862745098,0.6666666666666666,0.0990990990990991,0.016129032258064516,0.11538461538461539,0.10429447852760736,0.028735632183908046,0.02564102564102564,,0.023809523809523808,0.03225806451612903,0.0975609756097561,0.15384615384615385,0.075,1.0,0.03389830508474576,0.5,0.5,,0.13559322033898305,0.5,0.5,0.5254237288135594,0.18181818181818182,0.5,0.3389830508474576,0.43376982758620686,0.43645,0.4610863636363636,0.06451612903225806,0.046511627906976744,0.12698412698412698,0.20634920634920634,16.521951219512193,0.22038567493112948,1.0,1.0,17.0,1.0,5.0,2.0,13.0,3.0,18.0,9.0,12.0,2.0,1.0,3.0,1.0,0.16666666666666666,0.17647058823529413,0.3050847457627119,0.06,0.08571428571428572,0.25,0.5,0.5483870967741935,0.5483870967741935,0.7058823529411765,0.0847457627118644,0.2,0.2,1.0,0.22033898305084745,0.15384615384615385,0.15384615384615385,1.0,0.3333333333333333,1.0,,0.16666666666666666,25.888888888888893,,,,,,,1.0,3.0,,4.0,1.0,3.0,1.0,,,0.3333333333333333,,,,,1.0,1.0,1.0,,,,,,2.0,2.0,0.030303030303030304,1.0,3.0,2.0,1.0,1.0,2.0,1.0,0.2727272727272727,0.3333333333333333,0.10526315789473684,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202341,1610612758,James Anderson,James Anderson,202341,SAC,1892.0,32.0,-2,67,68.0,23,12.0,7.0,135,3.0,4.0,1.0,2.0,,,,3.0,4.0,,9.0,65.0,,,,1.0,2.0,,5.0,,6.0,,1.0,1.0,1.0,1.0,2.0,,2.0,2.0,4.0,,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,5.0,23,,,,0.75,,0.5,0.45,,0.5,0.45,,0.5,0.25,0.25,,16.216216216216218,1.0,0.07692307692307693,,0.2,0.1111111111111111,,,,,,0.09090909090909091,0.125,0.25,,0.4,0.75,1.0,,,,,,0.4,0.5,1.0,0.563515,,0.50496,,,,0.5555555555555556,1.1,0.34328358208955223,,,,,2.0,1.0,4.0,1.0,6.0,,4.0,1.0,,,,0.16666666666666666,0.16666666666666666,0.6,,,,,,,,0.2,,,,0.4,0.25,0.25,,,,,0.25,26.25,,,1.0,3.0,,,1.0,3.0,3.0,,,,,,,0.3333333333333333,,,0.6,0.3333333333333333,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203463,1610612758,Ben McLemore,Ben McLemore,203463,SAC,2853.0,48.0,-10,97,97.0,16,11.0,7.0,194,6.0,7.0,1.0,1.0,,1.0,5.0,7.0,13.0,4.0,24.0,115.0,2.0,2.0,4.0,1.0,2.0,4.0,9.0,10.0,4.0,,1.0,2.0,3.0,2.0,7.0,2.0,1.0,4.0,5.0,2.0,7.0,,,,2.0,,2.0,3.0,1.0,2.0,,5.0,1.0,4.0,,1.0,4.0,,1.0,1.0,,1.0,,9.0,16,,0.7142857142857143,0.7142857142857143,0.5384615384615384,1.0,0.5,0.5555555555555556,1.0,0.625,0.6,1.0,0.75,0.07692307692307693,0.14285714285714285,,21.904761904761905,0.6666666666666666,0.12121212121212122,0.06896551724137931,0.125,0.12195121951219512,0.05405405405405406,0.125,,0.07692307692307693,0.1,0.1,0.15384615384615385,0.16666666666666666,,0.3888888888888889,0.8571428571428571,1.0,0.8333333333333334,0.05555555555555555,,,0.2777777777777778,0.25,1.0,0.6666666666666666,0.49988055555555555,0.49695,0.510775,,,0.16666666666666666,0.375,8.807692307692308,0.16494845360824742,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,6.0,4.0,1.0,,,1.0,0.4,0.4,0.2777777777777778,,,,,0.2,0.2,,0.05555555555555555,1.0,1.0,1.0,0.2222222222222222,0.25,0.25,1.0,1.0,1.0,1.0,0.25,25.8,,,,1.0,,,1.0,2.0,,1.0,1.0,,,,,0.5,,,0.25,,,1.0,1.0,,,,,,2.0,2.0,,1.0,1.0,,,,,,0.25,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203552,1610612758,Seth Curry,Seth Curry,203552,SAC,2082.0,35.0,5,73,72.0,29,16.0,8.0,145,3.0,4.0,1.0,1.0,,2.0,5.0,6.0,11.0,1.0,16.0,73.0,,1.0,,1.0,2.0,1.0,3.0,4.0,8.0,,2.0,2.0,3.0,1.0,7.0,,,2.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,,1.0,,2.0,1.0,,2.0,1.0,,,,,,3.0,29,,0.3333333333333333,0.3333333333333333,0.5454545454545454,,0.5,0.46875,,0.3333333333333333,0.47058823529411764,,0.375,0.18181818181818182,0.25,0.5,21.951219512195124,,0.08695652173913043,,,0.06060606060606061,,,,,0.2,0.09090909090909091,,,,0.25,0.75,1.0,0.6666666666666666,0.125,,,0.3125,0.3333333333333333,1.0,0.5625,0.507715625,0.4431,0.4190333333333333,0.058823529411764705,0.08333333333333333,,0.1875,11.0,0.3972602739726027,,,3.0,,1.0,1.0,4.0,1.0,5.0,3.0,4.0,1.0,1.0,,1.0,0.2,0.2,0.3125,,,,,0.6,0.6,,0.0625,,,,0.25,0.25,0.25,1.0,,,,0.25,24.72,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,0.3333333333333333,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200765,1610612758,Rajon Rondo,Rajon Rondo,200765,SAC,3512.0,59.0,-14,123,121.0,30,28.0,15.0,244,7.0,11.0,3.0,4.0,1.0,4.0,4.0,10.0,19.0,1.0,24.0,141.0,1.0,2.0,3.0,4.0,6.0,1.0,9.0,2.0,18.0,,1.0,11.0,16.0,7.0,37.0,1.0,4.0,6.0,10.0,1.0,11.0,2.0,2.0,,6.0,2.0,4.0,9.0,,2.0,,5.0,,5.0,1.0,,4.0,1.0,,,,,,9.0,30,1.0,0.1,0.1,0.5263157894736842,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.48,0.5,0.6428571428571429,0.05263157894736842,0.09090909090909091,,24.28571428571429,0.6666666666666666,0.16666666666666666,0.023809523809523808,0.23529411764705882,0.18867924528301888,0.01818181818181818,0.06666666666666667,,,0.1,0.07142857142857142,0.3333333333333333,0.16666666666666666,,0.4782608695652174,0.6363636363636364,0.7,0.14285714285714285,0.17391304347826086,0.25,0.25,0.17391304347826086,0.6666666666666666,0.75,0.6521739130434783,0.5057695652173912,0.59345,0.57905,0.041666666666666664,0.05,0.125,0.375,6.610526315789474,0.24390243902439024,1.0,2.0,2.0,1.0,3.0,,1.0,1.0,4.0,3.0,1.0,,2.0,,1.0,0.25,0.25,0.17391304347826086,,,0.4,,0.5,0.5,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.043478260869565216,,,,1.0,0.5,,,23.900000000000002,,,,,,,,,,5.0,4.0,1.0,2.0,,,,,,,,,1.0,3.0,,3.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201158,1610612758,Marco Belinelli,Marco Belinelli,201158,SAC,5176.0,86.0,-33,178,170.0,35,47.0,19.0,348,2.0,2.0,,,1.0,5.0,7.0,3.0,14.0,6.0,24.0,188.0,,,,,3.0,,6.0,6.0,,,1.0,8.0,10.0,1.0,22.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,,1.0,2.0,,2.0,3.0,,2.0,,6.0,1.0,9.0,,1.0,7.0,2.0,,,,,,6.0,35,,1.0,1.0,0.21428571428571427,,,0.2647058823529412,,0.25,0.3333333333333333,,0.25,0.07142857142857142,,0.2,19.211822660098523,0.6666666666666666,0.04,0.017241379310344827,0.08695652173913043,0.0547945205479452,0.011363636363636364,,0.045454545454545456,,0.07692307692307693,0.058823529411764705,,0.11764705882352941,,0.058823529411764705,1.0,1.0,1.0,0.14705882352941177,0.2,0.25,0.20588235294117646,,,0.6470588235294118,0.47869242424242425,,0.4371454545454545,0.08333333333333333,0.13333333333333333,,0.25,12.742857142857144,0.19662921348314608,,,,,2.0,4.0,18.0,4.0,20.0,3.0,17.0,4.0,7.0,,0.25,0.2,0.21052631578947367,0.5882352941176471,,,,1.0,,,,0.058823529411764705,,,,0.5294117647058824,0.2222222222222222,0.2222222222222222,0.25,,,,0.23529411764705882,27.610000000000003,,1.0,2.0,8.0,,1.0,2.0,9.0,9.0,2.0,,2.0,,1.0,,0.2222222222222222,1.0,,0.6666666666666666,0.25,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,,0.08333333333333333,,0.047619047619047616,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
