EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Travels,3SecondViolations,Assisted3sPct,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,HeaveMakes,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Charge Fouls,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls,on,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,77511.0,1292,392.0,2664,2660,237,374,249,5324,133,175,35.0,59.0,9.0,15.0,21.0,67.0,2.0,1.0,1.0,154,244,1.0,1.0,24.0,335,2669,37.0,65,1.0,75.0,9.0,19,16.0,34,242.0,66,3.0,56.0,1.0,1.0,7.0,84.0,60.0,144.0,48.0,12.0,51.0,9.0,24.0,348.0,27.0,76.0,106.0,205,19.0,330,103,433,15.0,31.0,18.0,13.0,42.0,11.0,36.0,31.0,1.0,6.0,1.0,73.0,5.0,4.0,96,5.0,194,12.0,14.0,66.0,5.0,10.0,3.0,50.0,2.0,12.0,14.0,93.0,75.0,2.0,16.0,93.0,62.0,3.0,3.0,6.0,34,236,10.0,5.0,0.7857142857142857,0.9603174603174603,1.0,1.0,0.6311475409836066,0.5692307692307692,0.47368421052631576,0.6346938775510204,0.5692307692307692,0.47368421052631576,0.6226765799256505,0.5597014925373134,0.5483870967741935,0.004081632653061225,0.028688524590163935,0.022857142857142857,0.04477611940298507,11.563241776873516,0.5753424657534246,0.3392857142857143,0.2122153209109731,0.12121212121212122,0.25853658536585367,0.04945054945054945,0.22601744186046513,0.08780903665814152,0.1328125,0.12857142857142856,0.09316770186335403,0.03747072599531616,0.09243697478991597,0.18412698412698414,0.22955974842767296,0.2222222222222222,0.2613981762917933,0.24691358024691357,0.18292682926829268,0.6666666666666666,0.7142857142857143,0.76,0.7777777777777778,0.7744360902255639,0.27346938775510204,0.31343283582089554,0.328125,0.8571428571428571,0.00816326530612245,0.004081632653061225,1.0,1.0,0.9076923076923077,0.5932203389830508,0.17142857142857143,0.7894736842105263,0.6,0.7183673469387755,1.0,0.6170483673469388,0.5786944444444444,0.6747842105263159,0.047058823529411764,0.047244094488188976,0.22388059701492538,0.10149253731343283,2.783196721311475,26.3,0.08896396396396396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201574,1610612744,Jason Thompson,Jason Thompson,201574,GSW,3671.0,61,-9.0,131,133,46,64,11,264,6,10,1.0,1.0,2.0,4.0,2.0,3.0,2.0,,,9,15,,,7.0,25,156,2.0,2,,4.0,4.0,6,4.0,12,12.0,6,,4.0,,,3.0,7.0,1.0,8.0,1.0,,5.0,,2.0,17.0,,3.0,2.0,5,3.0,10,3,13,,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,10,1.0,19,3.0,,6.0,,1.0,,10.0,,2.0,3.0,1.0,1.0,,,1.0,,,,,12,46,5.0,3.0,0.6666666666666666,0.8571428571428571,,,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.625,1.0,0.6666666666666666,,0.2,0.3,,15.602836879432624,1.0,0.3333333333333333,0.14285714285714285,0.1111111111111111,0.08,,0.11666666666666667,0.057692307692307696,0.16666666666666666,0.1,,,,0.25,,,0.09523809523809523,,,,0.6666666666666666,0.6,0.8571428571428571,0.8333333333333334,0.2,0.6666666666666666,0.6666666666666666,,0.13333333333333333,,,,0.5,1.0,,0.6666666666666666,0.5,0.6666666666666666,,0.5478733333333333,0.5336000000000001,0.5153333333333333,0.11764705882352941,0.11764705882352941,0.16,0.48,4.94,,0.3511450381679389,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,36135.0,602,113.0,1241,1245,189,275,104,2486,18,32,3.0,5.0,4.0,5.0,1.0,8.0,14.0,25.0,44.0,26,54,44.0,84.0,9.0,193,1330,4.0,6,2.0,16.0,5.0,8,3.0,25,50.0,2,9.0,,44.0,25.0,4.0,20.0,16.0,36.0,8.0,8.0,9.0,7.0,4.0,88.0,7.0,5.0,26.0,63,8.0,97,12,109,1.0,13.0,9.0,4.0,10.0,,7.0,5.0,,3.0,1.0,15.0,3.0,1.0,26,2.0,37,1.0,1.0,11.0,,,2.0,14.0,,6.0,1.0,17.0,9.0,,8.0,17.0,11.0,,,1.0,25,189,3.0,1.0,0.9615384615384616,0.9615384615384616,0.5238095238095238,0.5238095238095238,0.48148148148148145,0.6666666666666666,0.625,0.6666666666666666,0.6363636363636364,0.7857142857142857,0.6655172413793103,0.6666666666666666,0.78125,0.6086956521739131,0.07407407407407407,0.125,,11.756061719324027,0.6666666666666666,0.23529411764705882,0.1444954128440367,0.017006802721088437,0.13541666666666666,0.029661016949152543,0.14171974522292993,0.022641509433962263,0.02586206896551724,,0.02631578947368421,0.03954802259887006,,0.07947019867549669,0.1702127659574468,0.1875,0.13013698630136986,0.15217391304347827,0.015873015873015872,0.6470588235294118,0.2318840579710145,0.5625,0.6428571428571429,0.9444444444444444,0.057971014492753624,0.125,0.125,1.0,0.10144927536231885,0.3188405797101449,0.5681818181818182,0.5681818181818182,0.45454545454545453,0.6,1.0,0.35714285714285715,0.8,0.8405797101449275,0.5681818181818182,0.5540091240875913,0.6431785714285716,0.5620607142857142,0.041666666666666664,0.1,0.08290155440414508,0.12953367875647667,7.109259259259259,24.601190476190474,0.1522965350523771,7.0,0.5,0.5,1.0,19.0,40.0,3.0,1.0,2.0,2.0,4.0,5.0,2.0,5.0,4.0,6.0,123.0,1.0,1.0,0.9318181818181818,0.4,0.6666666666666666,0.2898550724637681,0.475,0.475,1.0,0.88,0.2727272727272727,0.18181818181818182,1.0,1.0,0.07142857142857142,0.35714285714285715,0.8,,,,,,,,,,,,,,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,124642.0,2077,856.0,4389,4379,938,1112,410,8768,202,292,13.0,21.0,52.0,68.0,53.0,101.0,116.0,245.0,543.0,310,509,291.0,631.0,242.0,1735,4416,22.0,36,16.0,132.0,78.0,117,121.0,484,228.0,392,390.0,12.0,536.0,243.0,31.0,283.0,150.0,433.0,110.0,40.0,206.0,36.0,41.0,1016.0,23.0,25.0,86.0,186,1.0,273,49,322,8.0,134.0,85.0,49.0,117.0,41.0,85.0,78.0,14.0,32.0,3.0,195.0,11.0,44.0,58,2.0,127,2.0,3.0,256.0,7.0,4.0,15.0,265.0,21.0,70.0,43.0,10.0,3.0,,7.0,12.0,5.0,,,,478,931,11.0,39.0,0.36774193548387096,0.375,0.4611727416798732,0.46166134185303515,0.6090373280943026,0.6111111111111112,0.6666666666666666,0.6548245614035088,0.6904761904761905,0.7145669291338582,0.6885048231511254,0.7333333333333333,0.7603833865814696,0.5535087719298246,0.060903732809430254,0.07191780821917808,0.0891089108910891,29.657873042044518,0.6,0.00819672131147541,0.11847133757961784,0.026371308016877638,0.13129770992366413,0.026376146788990827,0.12224719101123596,0.026373626373626374,0.023809523809523808,0.023728813559322035,0.034334763948497854,0.02848575712143928,0.01951219512195122,0.10980392156862745,0.10849909584086799,0.13806706114398423,0.13670411985018727,0.10743801652892562,0.01606425702811245,0.4166666666666667,0.256140350877193,0.6917808219178082,0.7453874538745388,0.3910891089108911,0.08859649122807017,0.5247524752475248,0.5760869565217391,0.2641509433962264,0.10175438596491228,0.4763157894736842,0.45119705340699817,0.45202952029520294,0.25,0.6190476190476191,0.3076923076923077,0.2677165354330709,0.7647058823529411,0.8096491228070175,0.4533582089552239,0.5265306537102472,0.5003011904761905,0.5050794715447154,0.06910907577019151,0.12544802867383512,0.0760806916426513,0.27896253602305476,7.022593320235757,26.10301109350238,0.21371610845295055,55.0,0.47413793103448276,0.4782608695652174,0.38181818181818183,46.0,88.0,14.0,15.0,15.0,34.0,60.0,122.0,24.0,48.0,69.0,137.0,483.0,10.0,,0.5532646048109966,0.5,0.5036496350364964,0.07719298245614035,0.5227272727272727,0.5227272727272727,0.8913043478260869,0.4897959183673469,0.16666666666666666,0.40476190476190477,0.4411764705882353,0.8,0.05905511811023622,0.48031496062992124,0.4918032786885246,9.0,9.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,23.0,13.0,2.0,2.0,0.001584786053882726,0.008620689655172414,0.001841620626151013,0.01,0.6428571428571429,0.8888888888888888,0.6,0.02021772939346812,,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,159989.0,2666,837.0,5558,5555,1121,1435,517,11113,181,277,12.0,24.0,28.0,44.0,86.0,212.0,247.0,208.0,485.0,375,736,276.0,650.0,193.0,1771,5698,27.0,57,5.0,158.0,52.0,100,64.0,333,544.0,206,63.0,12.0,481.0,208.0,36.0,114.0,52.0,166.0,31.0,21.0,86.0,12.0,16.0,384.0,9.0,25.0,101.0,153,17.0,271,35,306,16.0,60.0,42.0,18.0,80.0,21.0,50.0,58.0,10.0,30.0,5.0,138.0,9.0,20.0,84,3.0,152,6.0,14.0,167.0,,5.0,1.0,221.0,20.0,87.0,22.0,44.0,18.0,7.0,19.0,49.0,25.0,,,1.0,326,1113,13.0,16.0,0.7253333333333334,0.7371273712737128,0.4246153846153846,0.42724458204334365,0.5095108695652174,0.47368421052631576,0.52,0.5692640692640693,0.6891891891891891,0.6169724770642202,0.5962187711006077,0.6929824561403509,0.658102766798419,0.468975468975469,0.04891304347826087,0.08664259927797834,0.03773584905660377,26.30039011703511,0.5797101449275363,0.11038961038961038,0.07766497461928934,0.019083969465648856,0.11995249406175772,0.008604206500956023,0.0903271692745377,0.014431239388794566,0.020872865275142316,0.01647058823529412,0.019553072625698324,0.00997506234413965,0.004098360655737705,0.0686427457098284,0.05991440798858773,0.10668789808917198,0.12244897959183673,0.10897435897435898,0.023289665211062592,0.5102040816326531,0.19985569985569984,0.6534296028880866,0.7154150197628458,0.7679558011049724,0.15295815295815296,0.4056603773584906,0.4215686274509804,0.5348837209302325,0.1782106782106782,0.3499278499278499,0.4288659793814433,0.43333333333333335,0.21621621621621623,0.5,0.5,0.2018348623853211,0.6363636363636364,0.6688311688311688,0.43243243243243246,0.5175126989869755,0.49887345679012324,0.5149688372093023,0.06374228923920494,0.10834371108343711,0.08921513269339357,0.1880293619424054,9.561141304347824,25.331999999999997,0.20169125584742714,108.0,0.43724696356275305,0.4444444444444444,0.8055555555555556,68.0,165.0,19.0,34.0,25.0,35.0,42.0,84.0,33.0,54.0,55.0,118.0,765.0,5.0,,0.9239130434782609,0.6111111111111112,0.4661016949152542,0.11904761904761904,0.4121212121212121,0.4146341463414634,0.9852941176470589,0.9038461538461539,0.17117117117117117,0.3153153153153153,0.7142857142857143,0.92,0.1559633027522936,0.3853211009174312,0.5,8.0,13.0,,4.0,6.0,1.0,1.0,4.0,,5.0,6.0,5.0,5.0,0.009230769230769232,0.016194331983805668,0.010309278350515464,0.007462686567164179,0.42105263157894735,1.0,0.38235294117647056,0.009146341463414634,0.006060606060606061,,True,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,89527.0,1492,462.0,3123,3094,504,646,293,6217,71,114,16.0,21.0,10.0,14.0,27.0,66.0,89.0,31.0,81.0,138,269,64.0,160.0,66.0,534,3193,19.0,30,12.0,62.0,14.0,30,22.0,71,192.0,84,3.0,12.0,81.0,31.0,26.0,31.0,51.0,82.0,38.0,13.0,18.0,3.0,10.0,215.0,27.0,20.0,60.0,106,12.0,178,49,227,4.0,28.0,21.0,7.0,20.0,8.0,12.0,15.0,,8.0,,35.0,4.0,3.0,46,,94,10.0,2.0,87.0,,6.0,2.0,87.0,11.0,36.0,12.0,7.0,3.0,2.0,2.0,7.0,6.0,,,,71,498,12.0,9.0,0.6956521739130435,0.7272727272727273,0.4,0.4,0.5130111524163569,0.6333333333333333,0.4666666666666667,0.5454545454545454,0.5681818181818182,0.47115384615384615,0.5717344753747323,0.6326530612244898,0.5378787878787878,0.372960372960373,0.09665427509293681,0.16666666666666666,0.09090909090909091,14.488143435511857,0.5714285714285714,0.15,0.09823911028730306,0.02702702702702703,0.13071895424836602,0.04404567699836868,0.10793237971391417,0.03473762010347376,0.024475524475524476,0.029045643153526972,0.028169014084507043,0.04893617021276596,0.027972027972027972,0.11692307692307692,0.0875,0.09322033898305085,0.13227513227513227,0.12345679012345678,0.020202020202020204,0.8571428571428571,0.26573426573426573,0.6228070175438597,0.7473684210526316,0.7746478873239436,0.15384615384615385,0.4090909090909091,0.45,0.4444444444444444,0.20745920745920746,0.1888111888111888,0.38271604938271603,0.38271604938271603,0.4772727272727273,0.7619047619047619,0.625,0.2692307692307692,0.7142857142857143,0.6386946386946387,0.38271604938271603,0.5405046620046622,0.5987931034482759,0.5169288461538462,0.08131868131868132,0.12244897959183673,0.11610486891385768,0.13295880149812733,8.715241635687732,24.466250000000006,0.16138328530259366,40.0,0.449438202247191,0.45454545454545453,0.725,33.0,79.0,4.0,9.0,3.0,10.0,3.0,13.0,4.0,14.0,7.0,22.0,189.0,3.0,,0.984375,0.2857142857142857,0.3181818181818182,0.18414918414918416,0.4177215189873418,0.4177215189873418,1.0,0.967741935483871,0.09090909090909091,0.22727272727272727,0.3,0.6666666666666666,0.17307692307692307,0.25,0.23076923076923078,1.0,4.0,,,,2.0,1.0,1.0,,,1.0,,,,0.011235955056179775,,0.03076923076923077,0.25,1.0,0.4444444444444444,0.006211180124223602,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,51134.0,852,443.0,1795,1796,662,728,162,3591,42,56,4.0,6.0,8.0,15.0,2.0,8.0,16.0,7.0,37.0,49,80,23.0,67.0,32.0,199,1787,4.0,6,,14.0,9.0,22,23.0,65,74.0,24,,4.0,36.0,7.0,5.0,63.0,56.0,119.0,38.0,18.0,48.0,8.0,7.0,294.0,14.0,3.0,31.0,66,9.0,106,18,124,,37.0,14.0,23.0,24.0,10.0,16.0,18.0,4.0,8.0,,42.0,2.0,17.0,36,,50,1.0,1.0,45.0,,8.0,4.0,51.0,4.0,16.0,11.0,12.0,7.0,1.0,4.0,13.0,8.0,,,1.0,65,658,5.0,10.0,0.7551020408163265,0.7872340425531915,0.34328358208955223,0.3484848484848485,0.6125,0.6666666666666666,0.4090909090909091,0.5680272108843537,0.5833333333333334,0.4772727272727273,0.5852941176470589,0.5833333333333334,0.5327868852459017,0.4557823129251701,0.0625,0.07142857142857142,,10.701665825340738,0.5714285714285714,0.15,0.09895052473763119,0.007614213197969543,0.11787072243346007,0.04861111111111111,0.1043010752688172,0.024926686217008796,0.0125,,0.009259259259259259,0.05454545454545454,0.029411764705882353,0.09401709401709402,0.07627118644067797,0.1319796954314721,0.1324200913242009,0.045454545454545456,,0.6153846153846154,0.38095238095238093,0.75,0.8076923076923077,0.7619047619047619,0.05442176870748299,0.25,0.25,1.0,0.10884353741496598,0.25170068027210885,0.1891891891891892,0.1891891891891892,0.5,0.6666666666666666,0.25,0.3409090909090909,0.5333333333333333,0.8367346938775511,0.19444444444444445,0.595953082191781,0.539825,0.5728732558139534,0.1069182389937107,0.17391304347826086,0.07035175879396985,0.32663316582914576,5.15875,24.759701492537314,0.3688022284122563,5.0,0.3125,0.3333333333333333,0.6,16.0,30.0,1.0,8.0,2.0,5.0,3.0,14.0,2.0,6.0,8.0,22.0,69.0,3.0,,1.0,0.3333333333333333,0.36363636363636365,0.20408163265306123,0.5333333333333333,0.5333333333333333,1.0,1.0,0.08333333333333333,0.4166666666666667,0.4,1.0,0.18181818181818182,0.3181818181818182,0.21428571428571427,,5.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,0.0625,,0.01694915254237288,,,0.625,0.014925373134328358,,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,136142.0,2269,880.0,4756,4745,954,1203,439,9501,201,329,35.0,64.0,49.0,75.0,29.0,88.0,22.0,76.0,189.0,235,439,82.0,205.0,187.0,903,4779,37.0,68,21.0,107.0,57.0,98,65.0,215,292.0,178,9.0,58.0,189.0,76.0,43.0,304.0,185.0,489.0,120.0,65.0,210.0,42.0,52.0,1163.0,36.0,66.0,128.0,339,51.0,518,105,623,31.0,85.0,55.0,30.0,129.0,40.0,102.0,85.0,8.0,27.0,4.0,214.0,10.0,36.0,98,5.0,196,14.0,14.0,262.0,8.0,24.0,14.0,264.0,28.0,121.0,24.0,81.0,51.0,6.0,24.0,90.0,49.0,1.0,1.0,1.0,213,946,12.0,20.0,0.6212765957446809,0.7087378640776699,0.4,0.4,0.5353075170842825,0.5441176470588235,0.5816326530612245,0.5559006211180124,0.5443037974683544,0.5859375,0.59251968503937,0.5691489361702128,0.636094674556213,0.31832298136645965,0.0979498861047836,0.09422492401215805,0.125,18.557289684050247,0.602803738317757,0.408,0.19976428992339423,0.06232294617563739,0.1763085399449036,0.03862660944206009,0.19273627734213786,0.051230537418382724,0.08705357142857142,0.06325301204819277,0.021505376344086023,0.037604456824512536,0.04205607476635514,0.14102564102564102,0.19934102141680396,0.25919117647058826,0.17428087986463622,0.18518518518518517,0.1103202846975089,0.5444444444444444,0.5108695652173914,0.6109422492401215,0.674496644295302,0.6268656716417911,0.13664596273291926,0.32954545454545453,0.37662337662337664,0.5517241379310345,0.034161490683229816,0.29347826086956524,0.4021164021164021,0.40425531914893614,0.810126582278481,0.546875,0.14285714285714285,0.5859375,0.6533333333333333,0.8291925465838509,0.4021164021164021,0.5520930124223602,0.5313163793103448,0.5467335937500001,0.16531165311653118,0.2274436090225564,0.1184939091915836,0.23809523809523808,3.5093394077448745,25.460975609756098,0.20058873002523128,5.0,0.22727272727272727,0.23809523809523808,0.8,6.0,16.0,1.0,3.0,4.0,10.0,11.0,27.0,4.0,11.0,12.0,30.0,237.0,11.0,1.0,0.9634146341463414,0.36363636363636365,0.4,0.024844720496894408,0.375,0.375,1.0,0.9605263157894737,0.012658227848101266,0.12658227848101267,0.4,1.0,0.0234375,0.2109375,0.4074074074074074,,1.0,,,1.0,3.0,4.0,4.0,,,1.0,9.0,9.0,0.004878048780487805,0.045454545454545456,0.005291005291005291,0.02654867256637168,,,0.3333333333333333,0.0048543689320388345,,1.0,True,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,42662.0,711,118.0,1444,1451,319,447,144,2895,39,58,1.0,4.0,10.0,12.0,47.0,83.0,36.0,,1.0,106,177,2.0,3.0,42.0,260,1544,6.0,13,6.0,18.0,19.0,27,14.0,55,108.0,104,,,1.0,,9.0,80.0,35.0,115.0,27.0,8.0,45.0,17.0,18.0,265.0,10.0,11.0,19.0,43,3.0,65,21,86,2.0,31.0,19.0,12.0,17.0,8.0,13.0,17.0,2.0,4.0,2.0,34.0,2.0,4.0,33,,71,1.0,4.0,46.0,,2.0,4.0,48.0,8.0,25.0,3.0,8.0,4.0,2.0,2.0,12.0,7.0,1.0,,2.0,55,314,6.0,3.0,0.5094339622641509,0.5094339622641509,0.6666666666666666,0.6666666666666666,0.5988700564971752,0.46153846153846156,0.7037037037037037,0.6055555555555555,0.46153846153846156,0.7321428571428571,0.65,0.5625,0.7432432432432432,0.016666666666666666,0.05084745762711865,0.10344827586206896,0.024096385542168676,14.516129032258064,0.5,0.06818181818181818,0.08669354838709678,0.02743142144638404,0.08050847457627118,0.04310344827586207,0.08469945355191257,0.03317535545023697,0.0425531914893617,0.007692307692307693,0.03076923076923077,0.05,0.019230769230769232,0.06432748538011696,0.07142857142857142,0.13286713286713286,0.07537688442211055,0.10810810810810811,0.03225806451612903,0.5833333333333334,0.32222222222222224,0.6724137931034483,0.75,0.8461538461538461,0.46111111111111114,0.5662650602409639,0.5802469135802469,0.2765957446808511,0.2,0.005555555555555556,,,0.3076923076923077,0.25,,0.42857142857142855,0.8333333333333334,0.3388888888888889,,0.5052344444444447,0.5019874999999999,0.5588535714285715,0.12690355329949238,0.12886597938144329,0.06923076923076923,0.21153846153846154,8.174011299435026,23.566666666666666,0.22091412742382271,20.0,0.5555555555555556,0.5714285714285714,0.4,2.0,2.0,,1.0,,,,,,,1.0,1.0,6.0,1.0,,1.0,,1.0,0.011111111111111112,1.0,1.0,1.0,,,,,,0.03571428571428571,,,,1.0,,,,,,1.0,,,,4.0,4.0,,0.027777777777777776,,,,,1.0,,,1.0,True,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,10396.0,173,-11.0,361,374,78,109,33,735,8,14,,1.0,3.0,4.0,1.0,9.0,7.0,1.0,9.0,13,30,5.0,17.0,8.0,49,402,,2,,,3.0,5,3.0,12,18.0,8,,,9.0,1.0,1.0,5.0,4.0,9.0,2.0,2.0,4.0,1.0,,22.0,3.0,,6.0,9,,15,3,18,1.0,5.0,2.0,3.0,4.0,2.0,2.0,5.0,1.0,2.0,,9.0,1.0,2.0,9,,19,,2.0,7.0,,2.0,1.0,10.0,,4.0,1.0,5.0,4.0,1.0,,5.0,3.0,,,,12,78,4.0,1.0,0.6923076923076923,0.6923076923076923,0.29411764705882354,0.29411764705882354,0.43333333333333335,,0.6,0.43617021276595747,,0.5,0.47115384615384615,,0.5454545454545454,0.3617021276595745,0.03333333333333333,,0.1111111111111111,15.25,0.4444444444444444,,0.07086614173228346,,0.1111111111111111,0.05,0.08287292817679558,0.01775147928994083,,,,0.045454545454545456,0.0625,0.02564102564102564,0.09803921568627451,0.08108108108108109,0.12,,0.03571428571428571,0.6,0.2978723404255319,0.5714285714285714,0.5714285714285714,0.75,0.19148936170212766,0.1111111111111111,0.125,1.0,0.14893617021276595,0.19148936170212766,0.1111111111111111,0.1111111111111111,0.3333333333333333,,,0.4444444444444444,0.75,0.6595744680851063,0.1111111111111111,0.5234648936170214,0.6040749999999999,0.5992944444444446,0.0784313725490196,0.11764705882352941,,0.24489795918367346,7.866666666666665,24.570588235294117,0.21606648199445982,4.0,0.5714285714285714,0.5714285714285714,0.5,4.0,8.0,,3.0,,1.0,,1.0,,1.0,1.0,4.0,15.0,,,1.0,,0.25,0.1702127659574468,0.5,0.5,1.0,1.0,,0.3333333333333333,,,0.3333333333333333,0.1111111111111111,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,True,
