EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,Travels,Charge Fouls,Clear Path Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,Fg3aBlocked,FTOffRebounds,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,BlockedArc3,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,on,Corner3PctBlocked
101179,1610612756,Ronnie Price,Ronnie Price,101179,PHX,22686.0,378.0,13,775.0,775,233.0,204.0,82.0,1550,7.0,15.0,1.0,4.0,3.0,5.0,4.0,10.0,7.0,14.0,11.0,17.0,1.0,1.0,3.0,3.0,10.0,41.0,2.0,3.0,14.0,18.0,39.0,21.0,58.0,12.0,111.0,803,1.0,5.0,1.0,3.0,5.0,5.0,13.0,6.0,17.0,6.0,34.0,2.0,34.0,54.0,9.0,41.0,10.0,5.0,38.0,15.0,53.0,11.0,4.0,19.0,6.0,13.0,121.0,3.0,3.0,9.0,12.0,21.0,6.0,27.0,1.0,16.0,11.0,5.0,12.0,4.0,6.0,8.0,2.0,6.0,1.0,20.0,1.0,1.0,15.0,6.0,46.0,1.0,1.0,22.0,5.0,3.0,15.0,1.0,6.0,2.0,4.0,3.0,1.0,4.0,1.0,34.0,233.0,5.0,2.0,0.05555555555555555,0.05555555555555555,0.8571428571428571,0.3620689655172414,0.3333333333333333,0.35294117647058826,0.3620689655172414,0.46153846153846156,0.2,0.38461538461538464,0.5103092783505154,0.3125,0.4666666666666667,0.5336538461538461,0.3125,0.5151515151515151,0.5979381443298969,0.1282051282051282,0.2,0.2,14.2692750287687,0.6,0.05333333333333334,0.012987012987012988,0.07086614173228346,0.022900763358778626,0.05965909090909091,0.016574585635359115,0.012987012987012988,0.012048192771084338,0.014084507042253521,0.01904761904761905,0.038461538461538464,0.04878048780487805,0.04054054054054054,0.07246376811594203,0.08421052631578947,0.03125,0.0196078431372549,0.25,0.15463917525773196,0.4666666666666667,0.5833333333333334,0.14285714285714285,0.10309278350515463,0.4,0.5,0.14432989690721648,0.5,0.5,0.17525773195876287,0.6470588235294118,0.6470588235294118,1.0,0.422680412371134,0.24390243902439024,0.24390243902439024,0.7,0.5,0.25,0.125,1.0,1.0,0.25,0.16666666666666666,0.6,0.1,1.0,0.4666666666666667,0.21428571428571427,0.7525773195876289,0.24390243902439024,0.5143056701030928,0.46816250000000004,0.49928166666666673,0.058823529411764705,0.13636363636363635,0.04504504504504504,0.3063063063063063,9.471794871794872,25.105172413793102,0.3006451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,28454.0,474.0,-37,995.0,986,283.0,243.0,100.0,1981,34.0,49.0,2.0,2.0,9.0,14.0,18.0,39.0,14.0,43.0,6.0,14.0,1.0,1.0,2.0,4.0,14.0,46.0,1.0,5.0,17.0,66.0,131.0,20.0,60.0,45.0,237.0,1051,6.0,10.0,1.0,2.0,18.0,17.0,37.0,7.0,21.0,18.0,73.0,58.0,74.0,48.0,12.0,46.0,14.0,15.0,26.0,22.0,48.0,15.0,7.0,16.0,4.0,6.0,118.0,1.0,8.0,12.0,25.0,39.0,9.0,48.0,1.0,12.0,9.0,3.0,23.0,3.0,16.0,12.0,,7.0,,35.0,1.0,6.0,20.0,3.0,60.0,,5.0,55.0,,3.0,54.0,8.0,23.0,7.0,2.0,1.0,1.0,3.0,1.0,73.0,283.0,8.0,5.0,0.4393939393939394,0.46774193548387094,0.8,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5038167938931297,0.6,0.4594594594594595,0.5026178010471204,0.625,0.47413793103448276,0.5539906103286385,0.6428571428571429,0.5373134328358209,0.31413612565445026,0.11450381679389313,0.12244897959183673,0.20512820512820512,22.382671480144403,0.6571428571428571,0.08223684210526316,0.026490066225165563,0.07947019867549669,0.006097560975609756,0.08131868131868132,0.019313304721030045,0.031914893617021274,0.03,0.018518518518518517,,0.02857142857142857,0.05042016806722689,0.09278350515463918,0.11363636363636363,0.07692307692307693,0.0851063829787234,0.011235955056179775,0.3333333333333333,0.25654450261780104,0.6938775510204082,0.7906976744186046,0.47058823529411764,0.20418848167539266,0.46153846153846156,0.5806451612903226,0.225130890052356,0.32558139534883723,0.3333333333333333,0.07329842931937172,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.24083769633507854,0.30434782608695654,0.30434782608695654,0.8571428571428571,0.16666666666666666,1.0,0.08333333333333333,1.0,,0.08333333333333333,0.2413793103448276,0.6428571428571429,0.06896551724137931,0.5,0.29310344827586204,0.29411764705882354,0.5706806282722513,0.30434782608695654,0.4976992105263158,0.461345,0.4766245614035088,0.11650485436893204,0.15753424657534246,0.0759493670886076,0.3080168776371308,9.287022900763361,25.42833333333334,0.28442211055276384,3.0,8.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.023255813953488372,0.043478260869565216,0.2222222222222222,0.6428571428571429,0.5,0.016666666666666666,,,,,,,,,,,,,,,,True,
1626210,1610612756,Alan Williams,Alan Williams,1626210,PHX,1110.0,18.0,-13,44.0,43,23.0,18.0,6.0,87,,3.0,,3.0,,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,5.0,,,1.0,3.0,57,,3.0,,,1.0,1.0,4.0,,,1.0,3.0,2.0,,,,,,1.0,2.0,,2.0,,,2.0,,,4.0,3.0,2.0,,6.0,8.0,5.0,13.0,1.0,1.0,1.0,,,,,2.0,,,,2.0,1.0,1.0,1.0,,4.0,1.0,2.0,3.0,,,2.0,,1.0,,2.0,2.0,,2.0,2.0,3.0,23.0,1.0,,1.0,1.0,,,,,,0.2,,0.25,0.2,,0.25,0.25,0.125,0.3,,0.2,0.3333333333333333,,15.686274509803921,,0.6666666666666666,0.125,,0.75,0.5,0.25,0.14285714285714285,,0.16666666666666666,0.75,,0.6,1.0,0.5,,,0.3333333333333333,1.0,0.6,,,,0.4,0.5,0.5,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,0.6,,0.51726,,0.494975,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,5.040000000000001,,0.5227272727272727,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,
201978,1610612756,Chase Budinger,Chase Budinger,201978,PHX,5076.0,85.0,-22,175.0,179,55.0,33.0,16.0,354,7.0,9.0,1.0,1.0,5.0,6.0,1.0,3.0,,,1.0,3.0,,,1.0,3.0,,1.0,,,1.0,8.0,12.0,1.0,4.0,2.0,21.0,200,1.0,1.0,,,2.0,6.0,7.0,1.0,4.0,,15.0,12.0,4.0,3.0,,1.0,,3.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,1.0,1.0,4.0,1.0,5.0,2.0,7.0,,1.0,,1.0,2.0,3.0,2.0,3.0,,,,5.0,,3.0,2.0,1.0,5.0,,,1.0,,,2.0,,1.0,,,,,,,15.0,55.0,2.0,,0.75,0.8571428571428571,1.0,0.25,,0.25,0.25,0.6666666666666666,1.0,0.8571428571428571,0.59375,1.0,0.6818181818181818,0.6176470588235294,1.0,0.6818181818181818,0.25,0.25,0.2222222222222222,0.3333333333333333,11.398963730569948,0.4,0.015625,0.019230769230769232,0.14285714285714285,0.03333333333333333,0.05434782608695652,0.024390243902439025,,0.045454545454545456,,0.04,,0.038461538461538464,,,0.2,,,,0.5625,0.7777777777777778,1.0,0.8571428571428571,0.1875,0.3333333333333333,0.5,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.0625,,,,1.0,1.0,,,,,0.5454545454545454,0.8333333333333334,0.2727272727272727,0.3333333333333333,0.09090909090909091,,0.8125,,0.59774375,,0.6062636363636363,0.058823529411764705,0.07692307692307693,0.09523809523809523,0.7142857142857143,3.0416666666666665,23.875,0.3142857142857143,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202720,1610612756,Jon Leuer,Jon Leuer,202720,PHX,75317.0,1255.0,-65,2600.0,2599,705.0,695.0,283.0,5199,107.0,154.0,25.0,37.0,30.0,43.0,46.0,114.0,29.0,88.0,4.0,17.0,,3.0,1.0,4.0,38.0,93.0,5.0,8.0,20.0,182.0,356.0,42.0,110.0,77.0,567.0,2771,28.0,50.0,2.0,8.0,77.0,42.0,83.0,9.0,24.0,32.0,143.0,220.0,144.0,126.0,,92.0,38.0,29.0,44.0,28.0,72.0,23.0,5.0,29.0,7.0,8.0,172.0,22.0,51.0,88.0,169.0,297.0,76.0,373.0,8.0,38.0,25.0,13.0,46.0,10.0,33.0,29.0,9.0,13.0,,75.0,8.0,19.0,79.0,4.0,125.0,7.0,4.0,95.0,4.0,3.0,101.0,13.0,50.0,7.0,30.0,17.0,13.0,30.0,13.0,143.0,703.0,7.0,7.0,0.6043956043956044,0.6666666666666666,1.0,0.38181818181818183,0.25,0.375,0.3853211009174312,0.5112359550561798,0.56,0.5060240963855421,0.5257510729613734,0.5344827586206896,0.5186915887850467,0.5558823529411765,0.5746268656716418,0.5766129032258065,0.23605150214592274,0.08146067415730338,0.11038961038961038,0.09649122807017543,19.9726869238648,0.6133333333333333,0.21583652618135377,0.06398996235884567,0.2233502538071066,0.05339805825242718,0.2183517417162277,0.060380479735318446,0.08363636363636363,0.06072874493927125,0.04727272727272727,0.05660377358490566,0.0425531914893617,0.18791946308724833,0.23673469387755103,0.22916666666666666,0.21379310344827587,0.25,0.0380952380952381,0.43333333333333335,0.33047210300429186,0.6948051948051948,0.781021897810219,0.5700934579439252,0.2446351931330472,0.40350877192982454,0.44660194174757284,0.1888412017167382,0.32954545454545453,0.3333333333333333,0.03648068669527897,0.23529411764705882,0.23529411764705882,1.0,0.19957081545064378,0.40860215053763443,0.41304347826086957,1.0,0.6379310344827587,0.6756756756756757,0.05172413793103448,,,0.08620689655172414,0.40186915887850466,0.6976744186046512,0.037383177570093455,0.25,0.18691588785046728,0.4,0.5665236051502146,0.41304347826086957,0.5250375268817202,0.5641622222222223,0.5460397196261682,0.09940357852882704,0.1272264631043257,0.13580246913580246,0.25220458553791886,7.687359550561799,25.0581818181818,0.27115384615384613,15.0,34.0,40.0,5.0,1.0,,12.0,1.0,,,,,,0.011363636363636364,0.41237113402061853,0.5,0.896551724137931,0.12,,2.0,1.0,1.0,3.0,5.0,0.00909090909090909,0.010752688172043012,0.04411764705882353,0.4,1.0,,,,,,True,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,40410.0,674.0,1,1384.0,1392,365.0,374.0,164.0,2776,32.0,57.0,14.0,24.0,11.0,18.0,13.0,21.0,2.0,11.0,12.0,38.0,1.0,2.0,3.0,8.0,4.0,16.0,1.0,,1.0,47.0,89.0,16.0,54.0,22.0,164.0,1458,17.0,28.0,1.0,3.0,47.0,13.0,21.0,3.0,9.0,12.0,47.0,34.0,60.0,45.0,3.0,16.0,4.0,,31.0,15.0,46.0,12.0,3.0,19.0,2.0,10.0,107.0,18.0,28.0,32.0,53.0,99.0,47.0,146.0,10.0,32.0,19.0,13.0,11.0,3.0,7.0,13.0,1.0,4.0,2.0,24.0,4.0,3.0,20.0,2.0,44.0,1.0,3.0,38.0,3.0,2.0,32.0,6.0,13.0,3.0,5.0,2.0,3.0,5.0,3.0,47.0,363.0,8.0,3.0,0.3617021276595745,0.4473684210526316,0.9375,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.5280898876404494,0.6071428571428571,0.6190476190476191,0.4965034965034965,0.5967741935483871,0.5833333333333334,0.5290322580645161,0.6527777777777778,0.6527777777777778,0.3776223776223776,,,,11.38676844783715,0.4583333333333333,0.12709832134292565,0.06511627906976744,0.1553398058252427,0.08653846153846154,0.13643659711075443,0.07210031347962383,0.08783783783783784,0.047619047619047616,0.057692307692307696,0.07643312101910828,0.11764705882352941,0.12837837837837837,0.09558823529411764,0.15789473684210525,0.13636363636363635,0.21153846153846154,0.1282051282051282,0.6,0.3986013986013986,0.5614035087719298,0.5614035087719298,0.375,0.14685314685314685,0.6190476190476191,0.6190476190476191,0.07692307692307693,0.18181818181818182,0.18181818181818182,0.26573426573426573,0.3157894736842105,0.3157894736842105,0.9166666666666666,0.11188811188811189,0.25,0.25,1.0,0.7741935483870968,0.5833333333333334,0.06451612903225806,0.5,1.0,0.03225806451612903,0.6,0.6111111111111112,0.26666666666666666,0.375,0.03333333333333333,,0.7762237762237763,0.25,0.554816083916084,0.5484521739130436,0.5820433333333332,0.09868421052631579,0.13541666666666666,0.2865853658536585,0.2865853658536585,4.937078651685393,23.829629629629633,0.26372832369942195,10.0,18.0,14.0,3.0,1.0,,5.0,5.0,,,2.0,,,,0.28,0.3076923076923077,0.5,0.07142857142857142,0.03571428571428571,,,,1.0,,,,0.03333333333333333,,,1.0,,,,,True,
202688,1610612756,Brandon Knight,Brandon Knight,202688,PHX,44453.0,741.0,-6,1517.0,1503,405.0,397.0,170.0,3020,55.0,85.0,4.0,4.0,14.0,22.0,16.0,45.0,33.0,86.0,8.0,19.0,1.0,4.0,4.0,10.0,43.0,124.0,10.0,14.0,36.0,104.0,216.0,51.0,143.0,61.0,422.0,1615,6.0,9.0,4.0,14.0,24.0,25.0,59.0,18.0,46.0,29.0,133.0,46.0,162.0,96.0,57.0,124.0,43.0,14.0,62.0,52.0,114.0,38.0,14.0,40.0,14.0,8.0,280.0,5.0,10.0,21.0,39.0,60.0,15.0,75.0,5.0,26.0,14.0,12.0,42.0,12.0,33.0,24.0,5.0,9.0,3.0,66.0,2.0,21.0,23.0,1.0,49.0,,1.0,83.0,2.0,2.0,72.0,9.0,25.0,13.0,7.0,4.0,2.0,9.0,2.0,133.0,403.0,5.0,9.0,0.22115384615384615,0.22330097087378642,0.6274509803921569,0.35664335664335667,0.2857142857142857,0.391304347826087,0.35664335664335667,0.48148148148148145,0.6666666666666666,0.423728813559322,0.5027855153203342,0.5217391304347826,0.49523809523809526,0.538659793814433,0.5217391304347826,0.5454545454545454,0.3983286908077994,0.06481481481481481,0.11764705882352941,0.06666666666666667,26.352530541012214,0.6363636363636364,0.08478260869565217,0.021834061135371178,0.08936170212765958,0.020833333333333332,0.08633093525179857,0.02148997134670487,0.025157232704402517,0.02142857142857143,0.018867924528301886,0.026737967914438502,,0.07303370786516854,0.06993006993006994,0.11510791366906475,0.09826589595375723,0.06451612903225806,0.02717391304347826,0.2222222222222222,0.23676880222841226,0.6470588235294118,0.7333333333333333,0.2909090909090909,0.12534818941504178,0.35555555555555557,0.38095238095238093,0.2395543175487465,0.38372093023255816,0.38823529411764707,0.052924791086350974,0.42105263157894735,0.42105263157894735,0.875,0.34540389972144847,0.3467741935483871,0.3467741935483871,0.5813953488372093,0.17391304347826086,1.0,0.17391304347826086,0.25,1.0,0.43478260869565216,0.20952380952380953,0.6363636363636364,0.09523809523809523,0.4,0.34285714285714286,0.3888888888888889,0.6350974930362117,0.3467741935483871,0.4992831005586594,0.4739,0.4675009523809524,0.06666666666666667,0.10775862068965517,0.05687203791469194,0.31516587677725116,9.903240740740742,25.15874125874126,0.26697429136453527,,2.0,,1.0,2.0,,,7.0,,5.0,,2.0,,0.011627906976744186,,0.0625,0.18181818181818182,,,3.0,,,,,,,,0.3,0.6666666666666666,,2.0,1.0,,,True,
203141,1610612756,Mirza Teletovic,Mirza Teletovic,203141,PHX,26508.0,442.0,-34,919.0,926,250.0,271.0,90.0,1845,15.0,18.0,2.0,2.0,1.0,1.0,13.0,35.0,5.0,18.0,7.0,12.0,1.0,3.0,2.0,3.0,40.0,92.0,5.0,8.0,23.0,33.0,71.0,47.0,104.0,21.0,228.0,1023,4.0,8.0,2.0,8.0,14.0,4.0,10.0,10.0,26.0,5.0,43.0,34.0,32.0,138.0,3.0,92.0,40.0,6.0,13.0,11.0,24.0,7.0,4.0,11.0,1.0,1.0,59.0,2.0,1.0,16.0,39.0,61.0,6.0,67.0,1.0,6.0,4.0,2.0,16.0,,11.0,3.0,,5.0,1.0,19.0,1.0,7.0,27.0,,49.0,4.0,1.0,35.0,,,27.0,2.0,13.0,1.0,9.0,7.0,2.0,9.0,4.0,43.0,250.0,4.0,1.0,0.5151515151515151,0.5666666666666667,0.9787234042553191,0.4519230769230769,0.25,0.38461538461538464,0.4519230769230769,0.4647887323943662,0.5,0.4,0.5914285714285714,0.4375,0.5277777777777778,0.6096256684491979,0.4375,0.5512820512820513,0.5942857142857143,0.08450704225352113,0.05555555555555555,0.11428571428571428,20.13685239491691,0.8421052631578947,0.13175675675675674,0.003937007874015748,0.1322314049586777,0.011299435028248588,0.13189448441247004,0.0069605568445475635,0.010869565217391304,,,0.007142857142857143,0.02702702702702703,0.12173913043478261,0.15306122448979592,0.12048192771084337,0.16091954022988506,0.058823529411764705,0.011494252873563218,0.4444444444444444,0.10285714285714286,0.8333333333333334,0.8823529411764706,0.4666666666666667,0.2,0.37142857142857144,0.41935483870967744,0.10285714285714286,0.2777777777777778,0.29411764705882354,0.06857142857142857,0.5833333333333334,0.5833333333333334,1.0,0.5257142857142857,0.43478260869565216,0.43956043956043955,0.975,0.125,1.0,0.1875,0.3333333333333333,1.0,0.3125,0.027777777777777776,1.0,0.08333333333333333,0.6666666666666666,0.6388888888888888,0.34782608695652173,0.6971428571428572,0.43478260869565216,0.49550862068965523,0.5131192307692308,0.47100416666666667,0.06989247311827956,0.15853658536585366,0.06140350877192982,0.18859649122807018,9.34225352112676,25.40576923076923,0.2720348204570185,,6.0,6.0,,1.0,,2.0,2.0,,1.0,,,,0.05555555555555555,0.17142857142857143,0.46153846153846156,0.8,,,1.0,,1.0,3.0,,0.009615384615384616,0.010869565217391304,0.11538461538461539,0.2,1.0,,,,,,True,
203458,1610612756,Alex Len,Alex Len,203458,PHX,25221.0,420.0,8,857.0,852,188.0,136.0,113.0,1709,48.0,82.0,17.0,31.0,15.0,22.0,9.0,34.0,11.0,33.0,1.0,2.0,,,1.0,1.0,,,,,,68.0,149.0,1.0,2.0,34.0,173.0,856,17.0,37.0,,,43.0,19.0,33.0,1.0,1.0,6.0,47.0,92.0,44.0,3.0,,,,17.0,16.0,4.0,20.0,3.0,1.0,10.0,3.0,3.0,44.0,7.0,35.0,21.0,55.0,80.0,43.0,123.0,2.0,8.0,5.0,3.0,11.0,5.0,5.0,26.0,4.0,6.0,,37.0,5.0,7.0,27.0,1.0,57.0,8.0,5.0,41.0,,,56.0,2.0,27.0,2.0,16.0,11.0,5.0,16.0,10.0,47.0,188.0,7.0,1.0,0.6764705882352942,0.8518518518518519,1.0,0.5,,1.0,0.5,0.4563758389261745,0.4594594594594595,0.5757575757575758,0.4602649006622517,0.4594594594594595,0.6029411764705882,0.4859550561797753,0.48863636363636365,0.618421052631579,0.013245033112582781,0.11409395973154363,0.12195121951219512,0.17647058823529413,21.5863453815261,0.2972972972972973,0.19642857142857142,0.11705685618729098,0.1390728476821192,0.058333333333333334,0.17633410672853828,0.10023866348448687,0.1717171717171717,0.09375,0.08653846153846154,0.06741573033707865,0.03225806451612903,0.2268041237113402,0.20833333333333334,0.14942528735632185,0.16666666666666666,0.05405405405405406,0.03076923076923077,0.625,0.543046357615894,0.5853658536585366,0.6666666666666666,0.6458333333333334,0.2251655629139073,0.2647058823529412,0.32142857142857145,0.2185430463576159,0.3333333333333333,0.34375,0.013245033112582781,0.5,0.5,1.0,,,,,0.8378378378378378,0.5483870967741935,,,,,0.6470588235294118,0.6818181818181818,0.029411764705882353,1.0,,,0.5562913907284768,,0.5614900662251655,0.6374500000000001,0.6033911764705884,0.1534090909090909,0.15517241379310345,0.24855491329479767,0.27167630057803466,6.051006711409397,23.95,0.2193698949824971,9.0,28.0,4.0,6.0,,,3.0,1.0,,,,,,0.030303030303030304,0.16666666666666666,0.5555555555555556,0.9090909090909091,0.11764705882352941,,,,,1.0,1.0,,,0.041666666666666664,,,1.0,,,5.0,,True,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,15988.0,266.0,-31,564.0,566,164.0,173.0,60.0,1130,31.0,58.0,2.0,6.0,7.0,11.0,1.0,9.0,1.0,9.0,1.0,6.0,,,,3.0,6.0,25.0,3.0,2.0,6.0,33.0,76.0,7.0,31.0,23.0,110.0,613,2.0,7.0,,3.0,8.0,8.0,19.0,2.0,9.0,10.0,32.0,22.0,44.0,18.0,3.0,25.0,6.0,15.0,14.0,7.0,21.0,6.0,1.0,8.0,4.0,2.0,49.0,,7.0,11.0,23.0,39.0,8.0,47.0,2.0,6.0,4.0,2.0,14.0,2.0,9.0,8.0,3.0,5.0,,22.0,1.0,3.0,15.0,1.0,25.0,1.0,,35.0,1.0,3.0,39.0,5.0,19.0,3.0,3.0,3.0,,3.0,2.0,32.0,164.0,1.0,2.0,0.3333333333333333,0.3548387096774194,0.8571428571428571,0.22580645161290322,,0.2222222222222222,0.22580645161290322,0.4342105263157895,0.2857142857142857,0.42105263157894735,0.40654205607476634,0.2,0.39285714285714285,0.4435483870967742,0.3333333333333333,0.4444444444444444,0.2897196261682243,0.19736842105263158,0.20689655172413793,0.3333333333333333,23.028391167192428,0.6363636363636364,0.12921348314606743,0.040229885057471264,0.13253012048192772,,0.13026819923371646,0.026119402985074626,0.08064516129032258,0.018518518518518517,0.017241379310344827,,,0.07246376811594203,0.15789473684210525,0.17307692307692307,0.10714285714285714,0.18518518518518517,0.041666666666666664,0.6666666666666666,0.5420560747663551,0.5344827586206896,0.6739130434782609,0.3548387096774194,0.08411214953271028,0.1111111111111111,0.16666666666666666,0.08411214953271028,0.1111111111111111,0.1111111111111111,0.056074766355140186,0.16666666666666666,0.16666666666666666,1.0,0.2336448598130841,0.24,0.24,0.8333333333333334,0.6,0.3333333333333333,,,,0.3,0.39285714285714285,0.6363636363636364,0.10714285714285714,,0.21428571428571427,0.3333333333333333,0.8317757009345794,0.24,0.5467188679245282,0.5058071428571428,0.5116481481481481,0.15702479338842976,0.2111111111111111,0.07272727272727272,0.2909090909090909,4.119736842105262,25.009677419354837,0.2907801418439716,4.0,4.0,5.0,1.0,1.0,,1.0,1.0,,,,,,,0.22727272727272727,,,,,,,,1.0,1.0,,,0.05555555555555555,,,,,,,1.0,True,
