EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,Technical Free Throw Trips,BlockedArc3,HeaveAttempts,Clear Path Fouls,on
101133,1610612754,Ian Mahinmi,Ian Mahinmi,101133,IND,108960.0,1816.0,112.0,3656,3678,832.0,683.0,373.0,7334,211.0,308.0,37.0,61.0,35.0,51.0,41.0,97.0,12.0,43.0,264.0,448.0,132.0,660.0,3721.0,43.0,76.0,16.0,102.0,41.0,72.0,48.0,130.0,400.0,128.0,48.0,41.0,60.0,44.0,104.0,29.0,15.0,27.0,9.0,24.0,252.0,45.0,92.0,1.0,127.0,224.0,18.0,369.0,138.0,507,7.0,65.0,46.0,19.0,38.0,15.0,23.0,62.0,10.0,15.0,6.0,4.0,100.0,8.0,15.0,111.0,14.0,220.0,4.0,13.0,20.0,173.0,1.0,13.0,5.0,5.0,225.0,19.0,95.0,27.0,75.0,57.0,1.0,17.0,75.0,35.0,3.0,1.0,130.0,818.0,20.0,11.0,0.7575757575757576,0.8333333333333334,0.5892857142857143,0.5657894736842105,0.5694444444444444,0.5892857142857143,0.5657894736842105,0.5694444444444444,0.5989110707803993,0.5666666666666667,0.5652173913043478,0.09151785714285714,0.1038961038961039,0.09278350515463918,15.915768854064641,0.38,0.20689655172413793,0.010526315789473684,0.19631901840490798,0.08063102541630149,0.20450885668276972,0.08035714285714286,0.19920544835414303,0.0805408583186361,0.07506702412868632,0.0708955223880597,0.09,0.07888040712468193,0.08383233532934131,0.18811881188118812,0.22402597402597402,0.18414918414918416,0.19912472647702406,0.21951219512195122,0.04895104895104895,0.4666666666666667,0.6875,0.685064935064935,0.7644927536231884,0.7772511848341233,0.21651785714285715,0.422680412371134,0.4659090909090909,0.5853658536585366,0.09598214285714286,0.27906976744186046,0.27906976744186046,1.0,0.8026315789473685,0.6065573770491803,0.1891891891891892,0.7083333333333334,0.6862745098039216,0.6875,0.5558437500000001,0.5502491228070174,0.5699486111111112,0.18129770992366412,0.18129770992366412,0.15454545454545454,0.19696969696969696,4.205133928571429,0.2275711159737418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101139,1610612754,CJ Miles,CJ Miles,101139,IND,36176.0,603.0,10.0,1249,1241,271.0,254.0,114.0,2490,25.0,49.0,2.0,4.0,3.0,6.0,11.0,23.0,9.0,23.0,45.0,95.0,45.0,327.0,1304.0,3.0,5.0,5.0,32.0,6.0,11.0,17.0,62.0,42.0,48.0,,10.0,9.0,9.0,18.0,6.0,3.0,6.0,1.0,2.0,45.0,4.0,4.0,1.0,17.0,31.0,6.0,54.0,9.0,63,3.0,20.0,11.0,9.0,15.0,5.0,11.0,9.0,1.0,4.0,1.0,2.0,24.0,4.0,7.0,28.0,3.0,45.0,,2.0,,46.0,5.0,1.0,2.0,,54.0,3.0,20.0,1.0,9.0,6.0,,3.0,9.0,6.0,,,60.0,268.0,2.0,,0.4666666666666667,0.4666666666666667,0.47368421052631576,0.6,0.5454545454545454,0.5595238095238095,0.9642857142857143,0.5232558139534884,0.5967153284671532,0.9411764705882353,0.5961538461538461,0.10526315789473684,0.14285714285714285,0.13043478260869565,21.799561082662766,0.625,0.17647058823529413,0.03125,0.08493150684931507,0.011661807580174927,0.08717948717948718,0.018433179723502304,0.08571428571428572,0.014285714285714285,0.01652892561983471,0.023529411764705882,,0.01775147928994083,0.020833333333333332,0.06818181818181818,0.038834951456310676,0.13846153846153847,0.09929078014184398,0.05555555555555555,0.022900763358778626,0.6666666666666666,0.19444444444444445,0.5102040816326531,0.5952380952380952,0.52,0.09126984126984126,0.4782608695652174,0.55,0.5454545454545454,0.09126984126984126,0.391304347826087,0.391304347826087,0.2222222222222222,0.2857142857142857,0.5,0.5,0.13953488372093023,0.5,0.8174603174603174,0.5328749999999999,0.5180541666666666,0.5333290697674418,0.0989010989010989,0.17857142857142858,0.09785932721712538,0.18960244648318042,7.35578947368421,0.21697357886309046,9.0,23.0,1.0,2.0,1.0,3.0,55.0,134.0,6.0,7.0,10.0,29.0,64.0,157.0,7.0,9.0,11.0,32.0,174.0,18.0,134.0,55.0,2.0,3.0,7.0,2.0,0.90625,0.40764331210191085,0.7777777777777778,0.34375,0.40764331210191085,0.623015873015873,0.012738853503184714,0.014925373134328358,0.09126984126984126,0.391304347826087,0.391304347826087,1.0,0.5317460317460317,0.41044776119402987,0.4166666666666667,0.8909090909090909,0.14285714285714285,0.5,1.0,0.5,0.8571428571428571,1.0,0.06976744186046512,0.3333333333333333,0.6744186046511628,0.3448275862068966,0.41044776119402987,0.043478260869565216,25.336305732484078,,,,,,,,,True
101145,1610612754,Monta Ellis,Monta Ellis,101145,IND,98152.0,1636.0,94.0,3294,3325,737.0,602.0,330.0,6619,95.0,161.0,11.0,13.0,26.0,40.0,30.0,66.0,66.0,183.0,191.0,410.0,83.0,603.0,3363.0,18.0,27.0,5.0,47.0,48.0,96.0,48.0,168.0,88.0,294.0,10.0,18.0,146.0,73.0,219.0,44.0,29.0,101.0,23.0,22.0,511.0,5.0,22.0,,62.0,76.0,7.0,145.0,27.0,172,6.0,99.0,60.0,39.0,62.0,21.0,42.0,42.0,6.0,20.0,1.0,8.0,104.0,3.0,22.0,46.0,9.0,93.0,2.0,6.0,1.0,99.0,10.0,,6.0,11.0,99.0,7.0,38.0,15.0,17.0,10.0,2.0,5.0,18.0,11.0,,,163.0,723.0,10.0,11.0,0.23036649214659685,0.23655913978494625,0.4658536585365854,0.6666666666666666,0.5,0.45936395759717313,0.5121951219512195,0.46511627906976744,0.49264705882352944,0.5465116279069767,0.5384615384615384,0.04390243902439024,0.08695652173913043,0.030303030303030304,19.482993197278912,0.5961538461538461,0.0958904109589041,,0.07357212003872217,0.021611001964636542,0.10973451327433628,0.009823182711198428,0.08635794743429287,0.01768172888015717,0.029940119760479042,0.03305785123966942,0.00904977375565611,0.0113314447592068,0.00641025641025641,0.051490514905149054,0.06985294117647059,0.09693877551020408,0.12682926829268293,0.06451612903225806,0.0196078431372549,0.6111111111111112,0.284452296819788,0.5900621118012422,0.6462585034013606,0.25263157894736843,0.1166077738515901,0.45454545454545453,0.46875,0.13333333333333333,0.32332155477031804,0.36065573770491804,0.36464088397790057,0.24242424242424243,0.3170731707317073,0.8461538461538461,0.18181818181818182,0.31007751937984496,0.65,0.5600706713780919,0.49849307282415617,0.5293807692307694,0.493448828125,0.06365159128978225,0.08616780045351474,0.0779436152570481,0.27860696517412936,10.345365853658535,0.22374013357619915,17.0,55.0,1.0,5.0,2.0,9.0,29.0,101.0,1.0,9.0,6.0,24.0,46.0,156.0,2.0,14.0,8.0,33.0,99.0,39.0,101.0,29.0,1.0,,,,0.717391304347826,0.2948717948717949,0.14285714285714285,0.24242424242424243,0.2948717948717949,0.2756183745583039,0.00641025641025641,,0.09717314487632508,0.3090909090909091,0.3148148148148148,0.9411764705882353,0.1784452296819788,0.2871287128712871,0.2871287128712871,0.5862068965517241,0.12195121951219512,0.2,1.0,0.21951219512195122,0.1111111111111111,1.0,0.06976744186046512,0.2222222222222222,0.18604651162790697,0.25,0.2871287128712871,,24.98910256410256,1.0,1.0,0.01092896174863388,0.01818181818181818,,,,,True
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,31612.0,527.0,-9.0,1072,1069,240.0,193.0,90.0,2141,35.0,58.0,8.0,11.0,4.0,12.0,20.0,51.0,31.0,88.0,86.0,197.0,24.0,205.0,1079.0,11.0,21.0,3.0,25.0,16.0,38.0,10.0,48.0,136.0,36.0,10.0,10.0,9.0,6.0,15.0,6.0,,6.0,2.0,1.0,36.0,6.0,11.0,,33.0,61.0,4.0,98.0,17.0,115,2.0,10.0,8.0,2.0,9.0,5.0,2.0,23.0,4.0,7.0,,2.0,32.0,5.0,4.0,29.0,1.0,51.0,4.0,,6.0,37.0,,1.0,1.0,,30.0,6.0,16.0,2.0,28.0,25.0,,3.0,28.0,15.0,2.0,,47.0,237.0,1.0,1.0,0.7906976744186046,0.8395061728395061,0.4365482233502538,0.5238095238095238,0.42105263157894735,0.44362745098039214,0.5,0.4634146341463415,0.47453703703703703,0.5208333333333334,0.5106382978723404,0.050761421319796954,0.10344827586206896,0.058823529411764705,21.232876712328768,0.28125,0.18181818181818182,,0.17329545454545456,0.030555555555555555,0.19298245614035087,0.04195804195804196,0.17973231357552583,0.033797216699801194,0.041237113402061855,0.021505376344086023,0.029411764705882353,0.030303030303030304,0.06818181818181818,0.15328467153284672,0.21505376344086022,0.16393442622950818,0.17886178861788618,0.22916666666666666,0.0196078431372549,0.5357142857142857,0.28431372549019607,0.603448275862069,0.6730769230769231,0.7714285714285715,0.25,0.39215686274509803,0.4166666666666667,0.75,0.43137254901960786,0.3522727272727273,0.3563218390804598,0.8387096774193549,0.5,0.7272727272727273,0.25,0.2926829268292683,0.3333333333333333,0.31862745098039214,0.46463921568627453,0.46496764705882354,0.46300731707317083,0.07476635514018691,0.07729468599033816,0.12195121951219512,0.23414634146341465,11.106091370558376,0.22388059701492538,1.0,1.0,,,1.0,1.0,2.0,6.0,,1.0,1.0,2.0,3.0,7.0,,1.0,2.0,3.0,9.0,,6.0,2.0,,,,5.0,1.0,0.42857142857142855,,0.6666666666666666,0.42857142857142855,0.03431372549019608,,,0.004901960784313725,1.0,1.0,1.0,0.029411764705882353,0.3333333333333333,0.3333333333333333,1.0,,,,0.045454545454545456,,,0.024390243902439025,1.0,0.04878048780487805,0.5,0.3333333333333333,,24.814285714285713,,,0.011363636363636364,,,,,,True
201588,1610612754,George Hill,George Hill,201588,IND,87993.0,1467.0,29.0,2959,2973,653.0,518.0,290.0,5932,52.0,96.0,6.0,11.0,13.0,25.0,26.0,60.0,30.0,88.0,108.0,244.0,59.0,500.0,3054.0,9.0,23.0,3.0,48.0,19.0,49.0,31.0,114.0,64.0,152.0,10.0,21.0,104.0,52.0,156.0,34.0,18.0,48.0,13.0,43.0,364.0,7.0,25.0,,56.0,89.0,2.0,147.0,32.0,179,5.0,47.0,32.0,15.0,32.0,6.0,22.0,28.0,5.0,10.0,6.0,1.0,60.0,4.0,10.0,35.0,3.0,84.0,2.0,4.0,6.0,89.0,2.0,4.0,7.0,4.0,79.0,7.0,28.0,14.0,9.0,5.0,1.0,3.0,10.0,5.0,,,110.0,639.0,8.0,10.0,0.2962962962962963,0.3106796116504854,0.4426229508196721,0.391304347826087,0.3877551020408163,0.5057339449541285,0.5487804878048781,0.47701149425287354,0.5286624203821656,0.5581395348837209,0.5330188679245284,0.0860655737704918,0.15625,0.08333333333333333,16.110436893203882,0.5333333333333333,0.029411764705882353,,0.09632034632034632,0.02735229759299781,0.11067193675889328,0.015217391304347827,0.10139860139860139,0.023289665211062592,0.029900332225913623,0.023474178403755867,0.0275,0.01875,0.007142857142857143,0.08982035928143713,0.09055118110236221,0.10714285714285714,0.0889487870619946,0.17037037037037037,0.022123893805309734,0.5,0.22018348623853212,0.5416666666666666,0.6419753086419753,0.4230769230769231,0.13761467889908258,0.43333333333333335,0.4727272727272727,0.15384615384615385,0.2018348623853211,0.3409090909090909,0.3448275862068966,0.2,0.2682926829268293,0.5454545454545454,,0.28735632183908044,0.52,0.6605504587155964,0.5171114055299539,0.5005242424242424,0.5215447674418605,0.061269146608315096,0.10566037735849057,0.096,0.228,9.455737704918032,0.22068266306184522,34.0,80.0,5.0,9.0,6.0,16.0,41.0,112.0,4.0,9.0,9.0,22.0,75.0,192.0,9.0,18.0,15.0,38.0,189.0,36.0,112.0,41.0,1.0,,,,0.84,0.390625,0.5,0.39473684210526316,0.390625,0.44036697247706424,0.005208333333333333,0.008928571428571428,0.1834862385321101,0.425,0.425,0.8823529411764706,0.25688073394495414,0.36607142857142855,0.36936936936936937,0.8048780487804879,0.21951219512195122,0.5555555555555556,0.6,0.21951219512195122,0.4444444444444444,1.0,0.1839080459770115,0.375,0.25287356321839083,0.4090909090909091,0.36607142857142855,,24.795833333333334,1.0,,0.011363636363636364,,2.0,1.0,,,True
202331,1610612754,Paul George,Paul George,202331,IND,100084.0,1668.0,119.0,3365,3382,767.0,629.0,346.0,6747,110.0,180.0,12.0,20.0,24.0,41.0,53.0,113.0,103.0,266.0,266.0,559.0,252.0,1138.0,3431.0,24.0,50.0,33.0,120.0,50.0,121.0,87.0,268.0,186.0,346.0,18.0,44.0,156.0,43.0,199.0,27.0,16.0,115.0,18.0,23.0,441.0,10.0,30.0,3.0,110.0,168.0,23.0,301.0,43.0,344,10.0,93.0,64.0,29.0,82.0,33.0,54.0,73.0,12.0,28.0,2.0,5.0,155.0,9.0,32.0,49.0,8.0,123.0,11.0,7.0,7.0,239.0,8.0,8.0,11.0,21.0,285.0,26.0,108.0,25.0,14.0,10.0,1.0,3.0,19.0,9.0,,,262.0,754.0,10.0,19.0,0.34962406015037595,0.36186770428015563,0.47584973166368516,0.48,0.4132231404958678,0.5068649885583524,0.5178571428571429,0.461734693877551,0.5681818181818182,0.5909090909090909,0.5543933054393305,0.07871198568872988,0.18888888888888888,0.05309734513274336,30.46022878425113,0.5290322580645161,0.2911392405063291,0.03260869565217391,0.16061185468451242,0.028763183125599234,0.1909722222222222,0.019267822736030827,0.17139334155363747,0.02560819462227913,0.04941860465116279,0.02880658436213992,0.013157894736842105,0.010958904109589041,0.03896103896103896,0.10106382978723404,0.13167259786476868,0.2390745501285347,0.20941176470588235,0.1390728476821192,0.022675736961451247,0.47368421052631576,0.20594965675057209,0.6111111111111112,0.7534246575342466,0.43636363636363634,0.12929061784897025,0.4690265486725664,0.4953271028037383,0.18867924528301888,0.30434782608695654,0.38721804511278196,0.3931297709923664,0.33980582524271846,0.23809523809523808,0.6,0.25,0.20918367346938777,0.5853658536585366,0.5663615560640732,0.5045146551724138,0.5079209677419354,0.4945323076923077,0.12331606217616581,0.1684867394695788,0.1054481546572935,0.23550087873462214,10.97674418604651,0.22793462109955423,30.0,76.0,3.0,12.0,8.0,23.0,88.0,239.0,10.0,22.0,19.0,52.0,118.0,315.0,13.0,34.0,27.0,75.0,261.0,93.0,238.0,88.0,3.0,2.0,11.0,,0.7372881355932204,0.3746031746031746,0.38235294117647056,0.36,0.37579617834394907,0.36041189931350115,0.009523809523809525,0.0041841004184100415,0.08695652173913043,0.39473684210526316,0.40540540540540543,0.8,0.2734553775743707,0.3682008368200837,0.3697478991596639,0.7159090909090909,0.14285714285714285,0.25,0.6666666666666666,0.2619047619047619,0.45454545454545453,0.9,0.11734693877551021,0.34782608695652173,0.2653061224489796,0.36538461538461536,0.3697478991596639,0.033950617283950615,25.182539682539677,5.0,1.0,0.015037593984962405,0.02631578947368421,16.0,4.0,1.0,1.0,True
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,4216.0,70.0,29.0,139,144,31.0,7.0,16.0,283,6.0,7.0,,,2.0,2.0,1.0,3.0,,5.0,7.0,15.0,5.0,28.0,125.0,,1.0,,,3.0,6.0,2.0,8.0,8.0,6.0,,3.0,1.0,1.0,2.0,,1.0,,,1.0,5.0,,,,5.0,10.0,,15.0,,15,,2.0,2.0,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,,1.0,,3.0,,,,5.0,,,,,7.0,1.0,4.0,,1.0,,,1.0,1.0,,,,8.0,31.0,,,0.5714285714285714,0.5714285714285714,0.4666666666666667,,0.5,0.5476190476190477,,0.5,0.5833333333333334,,0.5714285714285714,0.2,0.14285714285714285,0.6666666666666666,16.560509554140125,0.5,,,0.21739130434782608,,0.25,,0.22727272727272727,,,,,,,0.18181818181818182,0.18181818181818182,0.25,0.21428571428571427,0.3333333333333333,,,0.3333333333333333,0.8571428571428571,1.0,0.6666666666666666,0.14285714285714285,0.3333333333333333,1.0,,0.23809523809523808,,,,,,,0.3333333333333333,1.0,0.6190476190476191,0.5680952380952381,0.4004,0.5437666666666666,0.16666666666666666,0.2222222222222222,,0.2857142857142857,7.393333333333333,0.22302158273381295,2.0,3.0,,,,,1.0,3.0,,,,,3.0,6.0,,,,,9.0,,3.0,1.0,,,,,1.0,0.5,,,0.5,0.2857142857142857,,,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,0.3333333333333333,,24.099999999999998,,,,,,,,,True
1626202,1610612754,Joe Young,Joe Young,1626202,IND,977.0,16.0,7.0,33,31,10.0,5.0,1.0,64,1.0,1.0,,,,,,2.0,,2.0,1.0,5.0,2.0,4.0,28.0,,,,,,1.0,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,,1.0,,1,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,2.0,,2.0,,,,2.0,,,,,2.0,,1.0,,,,,,,,,,,10.0,,,,,0.2,,,0.16666666666666666,,,0.2857142857142857,,,0.2,,0.5,22.22222222222222,1.0,,,,,0.125,,0.05263157894736842,,,,,,,,,,,1.0,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,0.4327666666666666,,0.4302,0.14285714285714285,0.16666666666666666,,,12.02,0.30303030303030304,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,26.7,,,,,,,,,True
202730,1610612754,Lavoy Allen,Lavoy Allen,202730,IND,32481.0,541.0,122.0,1053,1053,249.0,146.0,132.0,2106,35.0,50.0,15.0,21.0,8.0,13.0,6.0,25.0,14.0,43.0,55.0,118.0,12.0,122.0,1021.0,17.0,26.0,1.0,35.0,12.0,27.0,1.0,25.0,74.0,36.0,28.0,10.0,11.0,8.0,19.0,7.0,1.0,7.0,1.0,3.0,46.0,21.0,30.0,3.0,21.0,52.0,6.0,79.0,54.0,133,2.0,10.0,8.0,2.0,16.0,2.0,12.0,13.0,1.0,4.0,1.0,1.0,29.0,6.0,7.0,26.0,2.0,41.0,1.0,1.0,4.0,24.0,,3.0,2.0,1.0,20.0,2.0,10.0,1.0,11.0,8.0,,3.0,11.0,5.0,2.0,,25.0,246.0,2.0,1.0,0.6727272727272727,0.9024390243902439,0.4661016949152542,0.6538461538461539,0.4444444444444444,0.4661016949152542,0.6538461538461539,0.4444444444444444,0.48031496062992124,0.6481481481481481,0.44642857142857145,0.0847457627118644,0.14,0.08,12.828947368421053,0.5517241379310345,0.2222222222222222,0.10714285714285714,0.15339233038348082,0.08595988538681948,0.11290322580645161,0.14788732394366197,0.13904761904761906,0.10386965376782077,0.08411214953271028,0.1,0.08024691358024691,0.1368421052631579,0.1702127659574468,0.21296296296296297,0.18823529411764706,0.08904109589041095,0.10144927536231885,0.14583333333333334,0.03773584905660377,0.45454545454545453,0.423728813559322,0.7,0.813953488372093,0.5428571428571428,0.211864406779661,0.24,0.2608695652173913,0.6666666666666666,0.3644067796610169,0.32558139534883723,0.3333333333333333,1.0,0.8076923076923077,0.7142857142857143,0.13333333333333333,0.48148148148148145,0.6153846153846154,0.423728813559322,0.48498220338983045,0.5567,0.4961481481481481,0.07936507936507936,0.07936507936507936,0.28688524590163933,0.20491803278688525,8.951694915254237,0.23646723646723647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023255813953488372,,,,,,True
201155,1610612754,Rodney Stuckey,Rodney Stuckey,201155,IND,17314.0,289.0,-29.0,573,575,161.0,158.0,64.0,1148,16.0,31.0,,2.0,8.0,12.0,10.0,18.0,12.0,30.0,38.0,79.0,32.0,123.0,599.0,1.0,7.0,1.0,3.0,13.0,20.0,11.0,43.0,32.0,44.0,,8.0,15.0,13.0,28.0,11.0,2.0,12.0,2.0,1.0,69.0,1.0,3.0,,12.0,17.0,,29.0,4.0,33,1.0,13.0,10.0,3.0,15.0,2.0,11.0,10.0,,4.0,,1.0,25.0,4.0,8.0,7.0,,17.0,3.0,,2.0,26.0,2.0,,1.0,4.0,39.0,2.0,18.0,2.0,2.0,1.0,,1.0,2.0,,,,43.0,160.0,2.0,2.0,0.42105263157894735,0.42105263157894735,0.4810126582278481,0.14285714285714285,0.65,0.43333333333333335,0.1,0.5517241379310345,0.4959349593495935,0.13636363636363635,0.5972222222222222,0.10126582278481013,0.22580645161290322,,22.981366459627328,0.6,,,0.10119047619047619,0.016574585635359115,0.12371134020618557,0.012195121951219513,0.10943396226415095,0.015209125475285171,0.01694915254237288,,0.023255813953488372,,0.037037037037037035,0.0392156862745098,0.05660377358490566,0.1875,0.13924050632911392,0.05555555555555555,0.018518518518518517,,0.29523809523809524,0.5161290322580645,0.6666666666666666,0.3125,0.17142857142857143,0.5555555555555556,0.5555555555555556,0.3,0.2857142857142857,0.4,0.41379310344827586,0.6666666666666666,0.2,,,0.41379310344827586,0.6666666666666666,0.5428571428571428,0.5066047619047619,0.4511875000000001,0.5687931034482759,0.1487603305785124,0.18947368421052632,0.024390243902439025,0.34959349593495936,9.767088607594937,0.28097731239092494,2.0,14.0,,2.0,1.0,6.0,3.0,12.0,,1.0,1.0,3.0,5.0,26.0,,3.0,2.0,9.0,15.0,,12.0,3.0,,,,,1.0,0.19230769230769232,,0.2222222222222222,0.19230769230769232,0.24761904761904763,,,0.13333333333333333,0.14285714285714285,0.14285714285714285,1.0,0.11428571428571428,0.25,0.25,1.0,0.2,,,0.1,,,0.20689655172413793,0.16666666666666666,0.10344827586206896,0.3333333333333333,0.25,,24.565384615384616,,,0.03333333333333333,,1.0,,,,True
