EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LostBallSteals,BadPassTurnovers,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,LostBallOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Fg3aBlocked,FTOffRebounds,Charge Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Travels,BlockingFouls,HeaveMakes,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,on,3SecondViolations,SecondChanceCorner3FGM,BlockedCorner3,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls
101138,1610612747,Brandon Bass,Brandon Bass,101138,LAL,12872.0,215,-39.0,433,431,136,121,50,864,24.0,41.0,7.0,15.0,12.0,15.0,3.0,11.0,2.0,8,29,60,19,77,463,7.0,16.0,14.0,14.0,22,5.0,33,48,10,2.0,7,8.0,5.0,13.0,4.0,1.0,3.0,5.0,31.0,3.0,18.0,13,15,4.0,32,21.0,53,2.0,3,3.0,1.0,1.0,3.0,1.0,4.0,1.0,10.0,16,3.0,1.0,18,3.0,22,3.0,12,1.0,10.0,6.0,1.0,3.0,10.0,7.0,1.0,2.0,33,136,2.0,0.8275862068965517,0.8571428571428571,0.48333333333333334,0.4375,0.6363636363636364,0.48333333333333334,0.4375,0.6363636363636364,0.55,0.4375,0.6875,0.11666666666666667,0.14634146341463414,0.09090909090909091,14.928425357873211,0.25,0.25,0.11811023622047244,0.12949640287769784,0.17333333333333334,0.0379746835443038,0.13861386138613863,0.0963302752293578,0.2033898305084746,0.09090909090909091,0.05555555555555555,0.05263157894736842,0.1590909090909091,0.08888888888888889,0.10526315789473684,0.18032786885245902,0.14285714285714285,0.08333333333333333,0.7,0.6833333333333333,0.5853658536585366,0.6857142857142857,0.8333333333333334,0.18333333333333332,0.2727272727272727,0.3,0.6666666666666666,0.13333333333333333,0.25,0.25,1.0,0.9375,0.4666666666666667,0.42857142857142855,0.6818181818181818,0.8,0.6833333333333333,0.6388066666666667,0.6777083333333334,0.6716727272727273,0.17391304347826086,0.17391304347826086,0.18181818181818182,0.42857142857142855,4.238333333333333,0.3140877598152425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101150,1610612747,Lou Williams,Lou Williams,101150,LAL,13412.0,224,-7.0,462,461,144,151,54,923,14.0,21.0,2.0,2.0,5.0,7.0,6.0,13.0,4.0,13,24,47,39,129,483,2.0,3.0,14.0,8.0,13,6.0,43,12,36,2.0,4,14.0,6.0,20.0,5.0,1.0,8.0,1.0,46.0,1.0,3.0,6,12,1.0,19,4.0,23,,8,7.0,10.0,,2.0,4.0,12.0,5.0,9.0,17,,2.0,26,,49,2.0,15,3.0,3.0,,,3.0,4.0,2.0,,,43,144,1.0,0.25,0.2608695652173913,0.5106382978723404,0.6666666666666666,0.6153846153846154,0.44554455445544555,0.8333333333333334,0.578125,0.5286885245901639,0.875,0.581081081081081,0.0851063829787234,0.047619047619047616,0.15384615384615385,25.523809523809526,0.8333333333333334,0.05555555555555555,0.08391608391608392,0.02112676056338028,0.08955223880597014,0.010309278350515464,0.08571428571428572,0.016736401673640166,0.034482758620689655,0.02040816326530612,,,0.043478260869565216,0.11764705882352941,0.08695652173913043,0.07272727272727272,0.16666666666666666,,0.5,0.2079207920792079,0.6666666666666666,0.7,0.21428571428571427,0.12871287128712872,0.46153846153846156,0.5454545454545454,0.3333333333333333,0.12871287128712872,0.3076923076923077,0.3333333333333333,0.25,0.3333333333333333,1.0,,0.21875,0.7142857142857143,0.7425742574257426,0.5096316326530613,0.55024,0.518208620689655,0.16806722689075632,0.25,0.10852713178294573,0.3333333333333333,7.746808510638299,0.3116883116883117,2.0,15.0,1.0,1.0,4.0,12.0,39.0,2.0,2.0,6.0,15.0,14.0,54.0,2.0,3.0,4.0,7.0,19.0,33.0,9.0,1.0,38.0,12.0,5.0,1.0,6.0,1.0,5.0,1.0,1.0,2.0,0.7857142857142857,0.25925925925925924,0.6666666666666666,0.3684210526315789,0.2641509433962264,0.5346534653465347,0.07692307692307693,0.034482758620689655,0.1485148514851485,0.13333333333333333,0.13333333333333333,1.0,0.38613861386138615,0.3076923076923077,0.3076923076923077,0.75,0.16666666666666666,0.3333333333333333,1.0,1.0,0.125,0.25,0.46875,0.4,0.3157894736842105,0.0847457627118644,25.19444444444445,,,,,,,,,,,,,,,,,,True,,,,,,,
1626148,1610612747,Anthony Brown,Anthony Brown,1626148,LAL,7545.0,126,2.0,255,259,104,63,30,514,5.0,11.0,1.0,2.0,,4.0,2.0,8.0,,1,7,20,6,32,250,2.0,4.0,5.0,,9,5.0,8,10,4,,3,4.0,1.0,5.0,,1.0,2.0,,11.0,2.0,1.0,5,8,1.0,14,3.0,17,2.0,4,2.0,5.0,1.0,1.0,2.0,6.0,3.0,3.0,5,,,6,1.0,7,1.0,4,,,,,,,,,,8,104,1.0,0.7142857142857143,0.7142857142857143,0.35,0.5,,0.38235294117647056,0.4,0.11538461538461539,0.43243243243243246,0.5,0.25,0.15,0.09090909090909091,0.25,14.878892733564014,0.8333333333333334,0.1111111111111111,0.1,0.012658227848101266,0.12195121951219512,0.047619047619047616,0.10743801652892562,0.024793388429752067,,0.03333333333333333,,0.03125,0.08823529411764706,,0.18518518518518517,0.11428571428571428,0.16666666666666666,0.10526315789473684,,0.3235294117647059,0.45454545454545453,0.5,0.6,0.23529411764705882,0.25,0.3333333333333333,1.0,0.029411764705882353,,,,0.4,0.5,,0.3076923076923077,,0.7352941176470589,0.517079411764706,0.495325,0.5007692307692307,0.10810810810810811,0.17391304347826086,0.15625,0.25,5.475,0.40784313725490196,,3.0,,,1.0,4.0,11.0,,1.0,1.0,3.0,4.0,14.0,,1.0,1.0,1.0,4.0,9.0,3.0,,11.0,4.0,2.0,2.0,3.0,,,,,,0.75,0.2857142857142857,,0.25,0.2857142857142857,0.4117647058823529,,0.1,0.08823529411764706,,,,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,,0.2,,,0.07692307692307693,,0.23076923076923078,0.3333333333333333,0.36363636363636365,,25.078571428571426,,,,,,,,,,,,,,,,,,True,,,,,,,
1626156,1610612747,D'Angelo Russell,D'Angelo Russell,1626156,LAL,10803.0,180,-41.0,359,362,75,107,39,721,10.0,15.0,1.0,2.0,5.0,7.0,9.0,22.0,7.0,14,26,51,16,104,384,1.0,3.0,2.0,10.0,16,5.0,28,12,40,,5,20.0,4.0,24.0,4.0,,12.0,6.0,52.0,,1.0,8,10,,18,1.0,19,1.0,6,3.0,15.0,4.0,8.0,4.0,23.0,4.0,5.0,14,,1.0,22,,23,1.0,8,2.0,,,,,,,,,28,75,3.0,0.23076923076923078,0.23076923076923078,0.5098039215686274,0.3333333333333333,0.625,0.5432098765432098,0.125,0.42592592592592593,0.5714285714285714,0.125,0.4827586206896552,0.09803921568627451,0.13333333333333333,0.09090909090909091,28.428927680798008,0.6521739130434783,,0.08333333333333333,0.008928571428571428,0.14285714285714285,,0.10227272727272728,0.005813953488372093,0.02631578947368421,,,,0.02564102564102564,0.13513513513513514,0.09090909090909091,0.16,,0.027777777777777776,,0.18518518518518517,0.6666666666666666,0.7692307692307693,0.3,0.2716049382716049,0.4090909090909091,0.45,0.1111111111111111,0.1728395061728395,0.5,0.5384615384615384,0.2857142857142857,0.25,0.5,,0.25925925925925924,0.7142857142857143,0.5555555555555556,0.4709962025316456,0.5113312499999999,0.494556,0.11235955056179775,0.13793103448275862,0.019230769230769232,0.2692307692307692,9.549019607843137,0.20891364902506965,1.0,5.0,2.0,,2.0,11.0,25.0,,3.0,1.0,9.0,12.0,30.0,,5.0,,1.0,11.0,21.0,15.0,1.0,24.0,11.0,2.0,3.0,11.0,2.0,2.0,,,1.0,0.5833333333333334,0.4,,0.09090909090909091,0.41379310344827586,0.37037037037037035,0.07142857142857142,,0.06172839506172839,0.2,0.2,1.0,0.30864197530864196,0.44,0.44,0.5454545454545454,0.25,0.375,,,0.07407407407407407,,0.3333333333333333,0.1111111111111111,0.4583333333333333,0.06451612903225806,26.19666666666666,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,
203527,1610612747,Ryan Kelly,Ryan Kelly,203527,LAL,28187.0,470,,948,957,311,302,112,1905,20.0,43.0,5.0,11.0,8.0,17.0,12.0,34.0,18.0,35,50,112,37,152,963,9.0,19.0,30.0,20.0,39,14.0,60,72,28,8.0,12,13.0,7.0,20.0,6.0,1.0,9.0,2.0,47.0,6.0,14.0,31,56,13.0,100,21.0,121,3.0,13,11.0,9.0,2.0,9.0,6.0,18.0,6.0,24.0,39,2.0,2.0,44,2.0,54,6.0,26,4.0,10.0,7.0,,3.0,10.0,8.0,,1.0,60,311,1.0,0.72,0.782608695652174,0.44642857142857145,0.47368421052631576,0.5128205128205128,0.3859060402684564,0.42857142857142855,0.4423076923076923,0.4393063583815029,0.5769230769230769,0.5,0.10714285714285714,0.13953488372093023,0.14705882352941177,17.75092936802974,0.5,0.37142857142857144,0.18791946308724833,0.0462046204620462,0.20261437908496732,0.03680981595092025,0.19290465631929046,0.04291845493562232,0.05217391304347826,0.05309734513274336,0.02666666666666667,0.04310344827586207,0.18,0.17708333333333334,0.20588235294117646,0.21774193548387097,0.13793103448275862,0.04,0.8,0.28859060402684567,0.46511627906976744,0.5405405405405406,0.7,0.22818791946308725,0.35294117647058826,0.41379310344827586,0.6666666666666666,0.2348993288590604,0.5142857142857142,0.5294117647058824,0.7777777777777778,0.5238095238095238,0.45454545454545453,0.2,0.3269230769230769,0.47058823529411764,0.5369127516778524,0.4844778911564628,0.4706000000000001,0.4873449999999999,0.15384615384615385,0.19696969696969696,0.19736842105263158,0.39473684210526316,9.016964285714286,0.3280590717299578,1.0,9.0,1.0,,2.0,4.0,28.0,,1.0,2.0,11.0,5.0,37.0,,2.0,12.0,2.0,13.0,15.0,,2.0,26.0,4.0,2.0,2.0,3.0,1.0,,,,4.0,1.0,0.13513513513513514,,0.15384615384615385,0.14285714285714285,0.2483221476510067,0.02857142857142857,0.02127659574468085,0.06040268456375839,0.1111111111111111,0.125,1.0,0.18791946308724833,0.14285714285714285,0.14285714285714285,1.0,0.047619047619047616,0.047619047619047616,,,0.038461538461538464,,0.21153846153846154,0.18181818181818182,0.15384615384615385,,26.443243243243238,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,0.02702702702702703,0.1111111111111111,0.03125,,,,,,,True,,,,,,,
1626204,1610612747,Larry Nance Jr.,Larry Nance Jr.,1626204,LAL,6635.0,111,38.0,222,221,61,70,31,443,11.0,17.0,4.0,6.0,4.0,6.0,5.0,11.0,4.0,9,20,37,6,46,195,5.0,8.0,10.0,5.0,10,,10,30,10,4.0,1,2.0,,2.0,,,1.0,1.0,4.0,5.0,4.0,2,17,2.0,21,9.0,30,1.0,7,4.0,3.0,1.0,4.0,2.0,7.0,,5.0,13,,2.0,12,3.0,9,1.0,4,1.0,3.0,3.0,,,3.0,2.0,,,10,61,,0.75,0.8333333333333334,0.5405405405405406,0.625,0.5,0.5128205128205128,0.625,0.4166666666666667,0.5348837209302325,0.625,0.4166666666666667,0.02702702702702703,0.058823529411764705,,18.992248062015502,0.42857142857142855,0.18181818181818182,0.2361111111111111,0.0547945205479452,0.06060606060606061,0.16129032258064516,0.18095238095238095,0.08653846153846154,0.034482758620689655,0.07407407407407407,0.058823529411764705,0.1111111111111111,0.19047619047619047,0.2916666666666667,0.2222222222222222,0.07407407407407407,,0.058823529411764705,0.6666666666666666,0.4358974358974359,0.6470588235294118,0.6875,0.7272727272727273,0.28205128205128205,0.45454545454545453,0.45454545454545453,0.6,0.23076923076923078,0.4444444444444444,0.4444444444444444,1.0,0.75,0.6666666666666666,0.5,0.5,0.6666666666666666,0.48717948717948717,0.5386263157894737,0.6471,0.5635636363636365,0.09523809523809523,0.1,0.21739130434782608,0.21739130434782608,7.716216216216216,0.2747747747747748,,,,,,,2.0,,,,2.0,,2.0,,,,,2.0,,,1.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,0.05128205128205128,,0.23076923076923078,,,,,0.05128205128205128,,,,,,,,,,0.16666666666666666,,,,42.4,,,,,,,,,,,,1.0,4.0,,,,,True,,,,,,,
201156,1610612747,Nick Young,Nick Young,201156,LAL,7244.0,121,-20.0,252,253,116,89,23,505,1.0,4.0,,1.0,1.0,3.0,,,5.0,11,6,15,14,59,262,,2.0,6.0,4.0,7,5.0,31,8,4,,2,4.0,2.0,6.0,2.0,,3.0,,14.0,,,3,5,,8,,8,,3,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,8,1.0,,9,,15,1.0,5,,1.0,1.0,,,1.0,,,,31,116,1.0,0.6666666666666666,0.6666666666666666,0.4,,0.5714285714285714,0.46875,0.375,0.5909090909090909,0.5462962962962963,0.6,0.6458333333333334,0.13333333333333333,0.5,,20.50359712230216,0.3333333333333333,,0.07042253521126761,,0.06382978723404255,,0.06779661016949153,,,,,,,0.03333333333333333,0.23529411764705882,0.07894736842105263,,,,0.08333333333333333,0.25,0.5,1.0,,,,,0.22916666666666666,0.45454545454545453,0.45454545454545453,0.6,0.25,,,0.13636363636363635,0.3333333333333333,0.7708333333333334,0.49883617021276594,0.461175,0.49058333333333337,0.12962962962962962,0.2631578947368421,0.1016949152542373,0.5254237288135594,14.013333333333332,0.4603174603174603,2.0,7.0,1.0,,2.0,9.0,26.0,1.0,1.0,6.0,13.0,11.0,33.0,1.0,2.0,3.0,6.0,15.0,30.0,3.0,1.0,24.0,8.0,1.0,2.0,,,2.0,,,,0.9090909090909091,0.3333333333333333,0.5,0.4,0.3125,0.6875,,,0.14583333333333334,0.2857142857142857,0.2857142857142857,1.0,0.5416666666666666,0.34615384615384615,0.34615384615384615,0.8888888888888888,0.25,0.25,1.0,1.0,0.09090909090909091,,0.5909090909090909,0.46153846153846156,0.3333333333333333,0.05714285714285714,25.251515151515154,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,3173.0,53,-32.0,104,110,24,29,11,214,,,,,,,3.0,7.0,3.0,5,6,12,10,34,135,,,,,1,4.0,7,2,10,,1,6.0,1.0,7.0,1.0,,4.0,2.0,15.0,,,1,4,,5,,5,,3,2.0,,,2.0,,2.0,,,1,,,6,,11,,4,,,,,,,,,,7,24,,0.16666666666666666,0.16666666666666666,0.5,,,0.4,,0.3,0.4857142857142857,,0.5,0.08333333333333333,,0.14285714285714285,31.35593220338983,,,0.1,,0.06666666666666667,,0.09090909090909091,,,,,,,,0.2222222222222222,0.125,,,,,,,,0.23333333333333334,0.42857142857142855,0.5,0.3333333333333333,0.16666666666666666,0.6,0.6,,,,,,,0.6,0.48388333333333333,,0.46829,0.14285714285714285,0.25,,0.20588235294117646,13.308333333333332,0.23076923076923078,1.0,3.0,,,,3.0,15.0,,1.0,1.0,4.0,4.0,18.0,,1.0,,1.0,4.0,9.0,3.0,,15.0,3.0,,1.0,,,1.0,,,,0.75,0.2222222222222222,,0.25,0.2222222222222222,0.6,,,0.1,0.3333333333333333,0.3333333333333333,1.0,0.5,0.2,0.2,0.6666666666666666,,1.0,,,,,0.8,0.25,0.2,0.05263157894736842,24.933333333333334,2.0,,,,,,,,,,,,,,,,,True,,,,,,,
1626273,1610612747,Marcelo Huertas,Marcelo Huertas,1626273,LAL,18753.0,313,51.0,624,631,222,193,80,1255,13.0,30.0,,1.0,4.0,9.0,15.0,41.0,6.0,14,34,85,9,95,602,2.0,8.0,8.0,13.0,33,4.0,39,22,46,,9,48.0,20.0,68.0,16.0,4.0,32.0,5.0,156.0,4.0,3.0,11,18,,29,7.0,36,1.0,11,9.0,24.0,4.0,10.0,5.0,34.0,9.0,16.0,32,,1.0,12,,9,4.0,4,2.0,3.0,3.0,,,3.0,3.0,,,39,222,,0.3235294117647059,0.3235294117647059,0.4,0.25,0.3939393939393939,0.3944954128440367,0.3888888888888889,0.4268292682926829,0.42342342342342343,0.4444444444444444,0.45348837209302323,0.10588235294117647,0.16666666666666666,0.0975609756097561,20.27972027972028,0.7058823529411765,,0.09045226130653267,0.014563106796116505,0.10679611650485436,0.04,0.09602649006622517,0.02287581699346405,0.013333333333333334,0.02531645569620253,,0.014285714285714285,0.058823529411764705,0.04838709677419355,0.15942028985507245,0.0975609756097561,0.14285714285714285,0.017857142857142856,1.0,0.27522935779816515,0.43333333333333335,0.52,0.46153846153846156,0.3761467889908257,0.36585365853658536,0.40540540540540543,0.26666666666666666,0.12844036697247707,0.42857142857142855,0.42857142857142855,0.16666666666666666,0.1111111111111111,,,0.21951219512195122,0.4444444444444444,0.4954128440366973,0.46821333333333326,0.39665,0.45427179487179487,0.03669724770642202,0.047058823529411764,0.08421052631578947,0.4105263157894737,7.39294117647059,0.3557692307692308,,6.0,,,2.0,6.0,18.0,1.0,1.0,3.0,6.0,6.0,24.0,1.0,1.0,1.0,3.0,8.0,15.0,3.0,3.0,15.0,6.0,11.0,2.0,19.0,1.0,,,,1.0,0.8333333333333334,0.25,1.0,0.375,0.2857142857142857,0.22018348623853212,,0.1,0.05504587155963303,,,,0.1651376146788991,0.3333333333333333,0.3333333333333333,0.8333333333333334,,0.1111111111111111,1.0,1.0,0.04878048780487805,,0.14634146341463414,0.5,0.4,,29.349999999999998,1.0,,3.0,,,,,,,,,2.0,,,,2.0,1.0,True,,,,,,,
203903,1610612747,Jordan Clarkson,Jordan Clarkson,203903,LAL,9792.0,163,-28.0,329,331,91,99,31,660,9.0,16.0,3.0,4.0,3.0,5.0,6.0,14.0,6.0,14,21,44,14,86,351,3.0,6.0,6.0,8.0,17,10.0,35,10,32,2.0,5,8.0,2.0,10.0,2.0,,6.0,1.0,22.0,,3.0,8,4,,12,3.0,15,3.0,5,2.0,3.0,1.0,3.0,1.0,6.0,,3.0,10,,1.0,11,,18,,7,2.0,1.0,,1.0,,1.0,,1.0,,35,91,,0.23809523809523808,0.25,0.4772727272727273,0.5,0.47058823529411764,0.5142857142857142,0.42857142857142855,0.5208333333333334,0.5443037974683544,0.42857142857142855,0.5645161290322581,0.11363636363636363,0.1875,0.14285714285714285,23.28767123287671,0.5,,0.04,0.02857142857142857,0.14545454545454545,,0.07741935483870968,0.01910828025477707,0.06976744186046512,,,,,0.03225806451612903,0.08571428571428572,0.11627906976744186,0.25,0.09090909090909091,,0.22857142857142856,0.5625,0.6923076923076923,0.4444444444444444,0.2,0.42857142857142855,0.5,0.16666666666666666,0.2,0.42857142857142855,0.42857142857142855,,0.5714285714285714,0.75,0.6666666666666666,0.20833333333333334,0.6,0.6,0.4794434782608696,0.48113,0.46370652173913046,0.09090909090909091,0.13725490196078433,0.06976744186046512,0.4069767441860465,8.65681818181818,0.2765957446808511,3.0,9.0,,1.0,2.0,7.0,17.0,,1.0,2.0,5.0,10.0,26.0,,1.0,,3.0,7.0,24.0,6.0,1.0,16.0,7.0,1.0,3.0,2.0,2.0,,,,1.0,0.8,0.38461538461538464,,0.42857142857142855,0.4,0.37142857142857144,,,0.12857142857142856,0.3333333333333333,0.3333333333333333,1.0,0.24285714285714285,0.4117647058823529,0.4117647058823529,0.7142857142857143,,0.14285714285714285,,,0.08333333333333333,0.5,0.20833333333333334,0.4,0.4375,,25.696153846153848,,1.0,,,,,,,,,,1.0,,,,,,True,,,,,,,
