EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,DefThreePtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,Offensive Fouls Drawn,Technical Free Throw Trips,SecondChanceFtPoints,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,OffensiveGoaltends,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangePctAssisted,ShortMidRangeAssists,on,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls,BlockedLongMidRange,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,3pt And 1 Free Throw Trips,DefensiveGoaltends,Clear Path Fouls
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,2780.0,46.0,-37.0,104.0,98.0,64.0,83.0,14.0,202.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,6.0,3.0,7.0,10.0,6.0,1.0,15.0,128.0,6.0,7.0,3.0,1.0,13.0,14.0,6.0,1.0,9.0,5.0,14.0,4.0,1.0,8.0,1.0,33.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,13.0,64.0,2.0,0.7,0.8571428571428571,0.4375,0.6,0.46875,0.65,0.375,0.1,0.2,15.65217391304348,0.5,0.11764705882352941,0.058823529411764705,0.16666666666666666,0.16666666666666666,0.0625,1.0,1.0,0.3125,0.8,1.0,0.25,0.5,0.5,0.375,0.1,1.0,0.3,0.4375,0.44049,0.44831000000000004,0.0625,0.1,0.8666666666666667,11.680000000000001,27.216666666666665,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,57.0,1.0,,2.0,2.0,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,3585.0,60.0,-34.0,134.0,129.0,75.0,88.0,15.0,263.0,3.0,4.0,2.0,2.0,,1.0,1.0,4.0,4.0,3.0,4.0,9.0,5.0,4.0,15.0,156.0,3.0,5.0,4.0,2.0,11.0,,3.0,,1.0,,1.0,,,1.0,,2.0,4.0,6.0,6.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,4.0,7.0,5.0,5.0,1.0,2.0,11.0,75.0,2.0,0.4444444444444444,0.6,0.39285714285714285,0.5,0.46875,0.55,0.35714285714285715,,,12.244897959183673,0.5,0.11764705882352941,0.10204081632653061,0.15384615384615385,0.09090909090909091,0.2857142857142857,0.75,0.75,0.07142857142857142,,,0.2857142857142857,0.25,0.25,0.2857142857142857,0.2222222222222222,1.0,0.3333333333333333,0.6428571428571429,0.4788192307692307,0.45283125,0.13333333333333333,0.2,0.7333333333333333,10.0,32.7,0.5597014925373134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,0.25,1.0,1.0,1.0,0.16666666666666666,0.06666666666666667,0.1,0.08333333333333333,1.0,1.0,0.07142857142857142,0.25,0.25,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3813,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,699.0,12.0,-17.0,25.0,24.0,7.0,23.0,1.0,49.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,30.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,7.0,,,,,,,,0.5,,,8.0,,,,,,0.5,,,,,,,,,,0.5,,,1.0,0.33455,0.33455,,,,3.8,22.4,0.28,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,0.4479,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,4345.0,72.0,-49.0,160.0,157.0,92.0,113.0,17.0,317.0,7.0,11.0,3.0,5.0,1.0,2.0,3.0,6.0,2.0,1.0,11.0,19.0,4.0,3.0,25.0,189.0,5.0,10.0,1.0,2.0,12.0,10.0,2.0,3.0,2.0,1.0,3.0,,1.0,,2.0,7.0,6.0,14.0,18.0,1.0,,1.0,4.0,3.0,3.0,,7.0,3.0,6.0,10.0,6.0,8.0,,3.0,12.0,92.0,3.0,0.5789473684210527,0.5,0.4782608695652174,0.45454545454545453,0.46296296296296297,0.42857142857142855,0.17391304347826086,0.15789473684210525,0.5,19.54022988505747,0.5714285714285714,0.16216216216216217,0.18333333333333332,0.07692307692307693,0.23076923076923078,0.4782608695652174,0.6363636363636364,0.7777777777777778,0.08695652173913043,0.5,1.0,0.2608695652173913,0.5,0.5,0.08695652173913043,0.45454545454545453,0.6,0.09090909090909091,0.6521739130434783,0.5026260869565217,0.4410409090909091,0.11538461538461539,0.13636363636363635,0.48,7.705263157894737,24.075000000000003,0.575,1.0,1.0,2.0,,,,,1.0,2.0,2.0,,12.0,,,,5.0,3.0,,2.0,,1.0,1.0,0.5454545454545454,0.6,,,,,0.5,0.5,0.5,0.3333333333333333,0.21739130434782608,0.18181818181818182,0.1875,0.7142857142857143,0.3333333333333333,0.08695652173913043,,,,0.5,1.0,,,,,0.4397,0.08,,,,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.18181818181818182,0.14285714285714285,0.05263157894736842,0.043478260869565216,0.04918032786885246,0.09090909090909091,0.1,0.05555555555555555,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200751,1610612760,Randy Foye,Randy Foye,200751,OKC,539.0,9.0,-5.0,20.0,19.0,15.0,14.0,1.0,39.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,19.0,1.0,1.0,2.0,2.0,4.0,,2.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,4.0,15.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,,,20.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,0.48164999999999997,0.48164999999999997,,,1.0,20.5,25.85,0.75,,,,,,,,,,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,2833.0,47.0,-38.0,100.0,99.0,47.0,60.0,9.0,199.0,3.0,4.0,1.0,1.0,,1.0,2.0,10.0,2.0,,5.0,15.0,2.0,7.0,20.0,121.0,2.0,6.0,,3.0,7.0,8.0,2.0,,3.0,,3.0,,,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,,7.0,4.0,,2.0,7.0,9.0,2.0,6.0,7.0,47.0,2.0,0.3333333333333333,0.3333333333333333,0.38235294117647056,0.3333333333333333,0.47619047619047616,0.4375,0.11764705882352941,,,25.925925925925924,0.5714285714285714,0.045454545454545456,0.05405405405405406,,0.1111111111111111,0.23529411764705882,0.75,0.75,0.058823529411764705,,,0.5882352941176471,0.2,0.2,0.11764705882352941,0.16666666666666666,1.0,,0.35294117647058826,0.4661794117647059,0.3981166666666667,0.2857142857142857,0.3157894736842105,0.35,13.366666666666667,25.8,0.47,,,,,1.0,,1.0,,,,,2.0,3.0,,1.0,1.0,,,,,,,0.2,0.2,1.0,0.5,,0.5,,,,,0.06666666666666667,,,0.3333333333333333,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200779,1610612760,Steve Novak,Steve Novak,200779,OKC,206.0,3.0,2.0,11.0,10.0,11.0,10.0,1.0,21.0,,,,,,,,,1.0,1.0,,,4.0,,9.0,12.0,,,4.0,,9.0,,1.0,,,,,,,,,,1.0,2.0,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,9.0,11.0,,,,1.125,1.125,1.125,1.125,1.0,,,41.66666666666667,1.0,0.5,0.6666666666666666,,,,,,,,,,,,0.25,,,0.25,1.0,0.5871375,0.5871375,,,1.0,,23.7,1.0,,,3.0,3.0,1.0,1.0,3.0,,,3.0,3.0,,9.0,,1.0,1.0,,,,,,,,,1.0,0.75,0.75,0.75,,1.5,1.5,,1.0,1.0,,,,0.75,1.0,1.0,1.0,,,,0.75,1.0,1.0,0.66945,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201571,1610612760,D.J. Augustin,D.J. Augustin,201571,OKC,1383.0,23.0,-21.0,49.0,52.0,17.0,30.0,5.0,101.0,,1.0,,,,,,1.0,2.0,,,2.0,3.0,1.0,4.0,65.0,,,,1.0,1.0,,2.0,,5.0,,5.0,,,5.0,,10.0,1.0,1.0,1.0,3.0,3.0,,2.0,2.0,,,2.0,,2.0,2.0,4.0,3.0,,,1.0,17.0,,,,0.3,,0.3333333333333333,0.5,0.6,,,14.814814814814813,1.0,0.058823529411764705,0.047619047619047616,,,0.2,,,,,,0.2,,,0.4,,,,0.8,0.48895999999999995,,,,0.25,12.4,24.5,0.3469387755102041,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,0.5,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
201627,1610612760,Anthony Morrow,Anthony Morrow,201627,OKC,1197.0,20.0,-6.0,45.0,44.0,39.0,39.0,8.0,89.0,1.0,1.0,1.0,1.0,,2.0,,,4.0,3.0,1.0,3.0,4.0,2.0,10.0,55.0,1.0,2.0,3.0,2.0,7.0,2.0,4.0,,,,,,,,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,,,7.0,39.0,,0.3333333333333333,0.5,0.5714285714285714,0.5,0.625,0.5833333333333334,0.5714285714285714,,,15.686274509803921,,0.1,0.07142857142857142,,0.25,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,,0.5714285714285714,0.2,1.0,0.6,0.7142857142857143,0.5081428571428571,0.52211,,,0.7,8.466666666666667,26.4,0.8666666666666667,1.0,1.0,,,2.0,1.0,2.0,1.0,2.0,4.0,1.0,,6.0,,2.0,,1.0,,,,1.0,1.0,,,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.2,,,,,,,0.5,0.5,1.0,0.5,1.0,,,0.3333333333333333,0.5,0.6511,0.4,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,0.07692307692307693,,0.05263157894736842,,0.16666666666666666,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
