EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PtsUnassisted3s,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,on,Clear Path Fouls,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,7319.0,122,44.0,233,240,52,34,29,473,14,21,6.0,7.0,1.0,1.0,6,13,3.0,6,23,40,9,55,234,6.0,7.0,12.0,2.0,4,4.0,8,20,26,8.0,4.0,11.0,1,12,1.0,6.0,3.0,2.0,25,5.0,9,16,1.0,26,5.0,31,2.0,2,2.0,5.0,1.0,2.0,2.0,3.0,7,1.0,9.0,11,1.0,13,2.0,16,2.0,8.0,1.0,6.0,4.0,2.0,6.0,4.0,8,52,1.0,0.43478260869565216,0.5263157894736842,0.575,0.8571428571428571,0.5,0.575,0.8571428571428571,0.5,0.5851063829787234,0.8571428571428571,0.5714285714285714,0.1,0.14285714285714285,0.07692307692307693,20.454545454545453,0.7142857142857143,0.1111111111111111,0.20253164556962025,0.06756756756756757,0.23684210526315788,0.21367521367521367,0.05319148936170213,0.14814814814814814,0.034482758620689655,0.2,0.17857142857142858,0.23076923076923078,0.2413793103448276,0.2222222222222222,0.15384615384615385,0.6666666666666666,0.525,0.6666666666666666,0.7777777777777778,0.5,0.325,0.46153846153846156,0.5,0.16666666666666666,0.15,0.5,0.5,0.6666666666666666,1.0,0.8571428571428571,0.25,1.0,0.525,0.45874999999999994,0.5416571428571428,0.376375,0.17391304347826086,0.17391304347826086,0.21818181818181817,0.14545454545454545,6.402500000000001,0.22317596566523606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626246,1610612759,Boban Marjanovic,Boban Marjanovic,1626246,SAS,15507.0,258,-19.0,507,504,227,232,66,1011,28,42,18.0,25.0,14.0,19.0,18,41,1.0,4,47,87,51,145,554,21.0,32.0,59.0,24.0,43,32.0,80,38,56,28.0,8.0,11.0,2,13,2.0,7.0,1.0,3.0,28,28.0,17,44,5.0,66,40.0,106,3.0,7,1.0,6.0,,5.0,7.0,1.0,13,6.0,15.0,28,3.0,42,3.0,65,5.0,25.0,11.0,11.0,6.0,3.0,11.0,7.0,80,226,9.0,0.40425531914893614,0.5757575757575758,0.5402298850574713,0.65625,0.5581395348837209,0.5402298850574713,0.65625,0.5581395348837209,0.614406779661017,0.7023809523809523,0.6557377049180327,0.09195402298850575,0.09523809523809523,0.0975609756097561,22.5130890052356,0.46153846153846156,0.35714285714285715,0.29333333333333333,0.16184971098265896,0.21518987341772153,0.2663755458515284,0.16521739130434782,0.23333333333333334,0.12307692307692308,0.3469387755102041,0.28,0.2549019607843137,0.19642857142857142,0.2608695652173913,0.09375,0.6363636363636364,0.4827586206896552,0.6666666666666666,0.7368421052631579,0.42857142857142855,0.47126436781609193,0.43902439024390244,0.4864864864864865,0.3888888888888889,0.04597701149425287,0.25,0.25,,0.78125,0.72,0.4418604651162791,0.7368421052631579,0.4827586206896552,0.5314011494252873,0.6129576923076924,0.5038790697674419,0.2336448598130841,0.2336448598130841,0.4068965517241379,0.5517241379310345,5.074712643678161,0.4477317554240631,17.0,10.0,2.0,6.0,1.0,2.0,1.0,6.0,2.0,1.0,2.0,0.08,0.17543859649122806,0.125,0.13157894736842105,0.2631578947368421,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203613,1610612759,Jonathon Simmons,Jonathon Simmons,203613,SAS,48767.0,813,94.0,1599,1611,533,478,162,3210,82,124,11.0,16.0,32.0,41.0,12,47,10.0,24,104,195,69,331,1667,13.0,20.0,30.0,44.0,70,24.0,121,116,92,6.0,24.0,32.0,26,58,20.0,14.0,7.0,11.0,142,12.0,27,47,6.0,80,16.0,96,3.0,24,12.0,27.0,3.0,18.0,26.0,9.0,53,20.0,41.0,103,3.0,90,2.0,92,17.0,43.0,11.0,5.0,3.0,2.0,5.0,3.0,120,530,9.0,0.5576923076923077,0.5742574257425742,0.5333333333333333,0.65,0.6285714285714286,0.5413223140495868,0.6590909090909091,0.5843373493975904,0.5913978494623656,0.6818181818181818,0.6122448979591837,0.12307692307692308,0.13709677419354838,0.14893617021276595,18.746470920383963,0.5094339622641509,0.12244897959183673,0.09306930693069307,0.02510460251046025,0.11392405063291139,0.09973045822102426,0.024539877300613498,0.00684931506849315,0.04597701149425287,0.10625,0.06432748538011696,0.10919540229885058,0.10650887573964497,0.1323529411764706,0.03260869565217391,0.6,0.512396694214876,0.6612903225806451,0.7663551401869159,0.5975609756097561,0.19421487603305784,0.2553191489361702,0.3,0.3333333333333333,0.09917355371900827,0.4166666666666667,0.4166666666666667,0.5,0.7272727272727273,0.6875,0.4939759036144578,0.7804878048780488,0.7066115702479339,0.5557647916666667,0.5676588235294118,0.5523963414634144,0.16044776119402984,0.19457013574660634,0.09063444108761329,0.36555891238670696,4.822564102564103,0.3333333333333333,1.0,4.0,,12.0,4.0,6.0,4.0,5.0,,1.0,13.0,,0.022988505747126436,0.0189873417721519,0.008695652173913044,0.05084745762711865,0.5454545454545454,11.0,22.0,2.0,7.0,7.0,25.0,1.0,2.0,1.0,6.0,18.0,47.0,1.0,2.0,3.0,13.0,54.0,2.0,23.0,7.0,6.0,2.0,5.0,6.0,5.0,15.0,1.0,1.0,3.0,1.0,1.0,0.3829787234042553,0.5,0.23076923076923078,0.4,0.19421487603305784,0.09090909090909091,0.5,0.5,1.0,0.10330578512396695,0.28,0.28,1.0,0.09090909090909091,0.5,1.0,0.08433734939759036,0.2857142857142857,0.07228915662650602,0.16666666666666666,0.30434782608695654,25.568085106382984,,,,,,,,,,,,,,True,,,,,,
203937,1610612759,Kyle Anderson,Kyle Anderson,203937,SAS,22916.0,382,13.0,757,747,265,256,78,1504,10,19,1.0,2.0,6.0,8.0,13,29,25.0,41,48,89,27,126,770,2.0,6.0,4.0,19.0,33,11.0,49,34,62,2.0,4.0,20.0,15,35,11.0,15.0,2.0,3.0,85,4.0,17,38,6.0,61,7.0,68,3.0,21,10.0,11.0,6.0,9.0,15.0,2.0,26,6.0,12.0,29,1.0,28,,32,3.0,10.0,6.0,9.0,5.0,4.0,9.0,6.0,48,262,5.0,0.3541666666666667,0.3617021276595745,0.5393258426966292,0.3333333333333333,0.5757575757575758,0.5,0.3333333333333333,0.5277777777777778,0.5575221238938053,0.3333333333333333,0.5697674418604651,0.0449438202247191,0.10526315789473684,0.034482758620689655,16.626794258373206,0.4230769230769231,0.3333333333333333,0.16101694915254236,0.017094017094017096,0.14912280701754385,0.15714285714285714,0.016025641025641024,0.029411764705882353,0.024096385542168676,0.1232876712328767,0.13157894736842105,0.21839080459770116,0.1794871794871795,0.08333333333333333,0.06666666666666667,0.6666666666666666,0.1919191919191919,0.5263157894736842,0.5882352941176471,0.3,0.29292929292929293,0.4482758620689655,0.4642857142857143,0.3076923076923077,0.41414141414141414,0.6097560975609756,0.625,0.4,0.3333333333333333,0.5,0.2222222222222222,0.75,0.29292929292929293,0.4198146464646464,0.433725,0.4153416666666667,0.102803738317757,0.10416666666666667,0.031746031746031744,0.3888888888888889,11.621348314606744,0.35006605019815057,,1.0,2.0,11.0,1.0,2.0,1.0,1.0,,,5.0,0.07407407407407407,0.01282051282051282,,0.018867924528301886,,,1.0,8.0,,3.0,,2.0,,,,,1.0,10.0,,,,3.0,3.0,,2.0,,4.0,3.0,2.0,3.0,,2.0,1.0,,,1.0,1.0,0.1,,,0.1,0.10101010101010101,0.08080808080808081,0.125,0.125,1.0,0.020202020202020204,,,,,,,0.08333333333333333,,,,,24.07,1.0,0.024390243902439025,0.09090909090909091,,,,,,,,,,,True,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,7790.0,130,32.0,241,248,33,41,19,489,9,12,,1.0,,1.0,4,13,8.0,12,21,37,4,52,256,1.0,2.0,2.0,2.0,6,4.0,11,10,32,2.0,2.0,17.0,7,24,6.0,4.0,5.0,8.0,55,1.0,1,8,,9,1.0,10,1.0,5,3.0,6.0,3.0,5.0,5.0,1.0,11,,3.0,9,,12,1.0,6,,2.0,1.0,1.0,,1.0,1.0,1.0,11,33,1.0,0.23809523809523808,0.25,0.5675675675675675,0.5,0.3333333333333333,0.5581395348837209,0.3333333333333333,0.4375,0.5652173913043478,0.3333333333333333,0.5,0.05405405405405406,0.08333333333333333,0.07692307692307693,21.673003802281368,0.5454545454545454,,0.10666666666666667,0.013513513513513514,0.02631578947368421,0.07964601769911504,0.010752688172043012,,,0.08,0.09523809523809523,0.13793103448275862,0.038461538461538464,,0.05555555555555555,1.0,0.27906976744186046,0.75,0.8181818181818182,0.3333333333333333,0.3023255813953488,0.3076923076923077,0.3333333333333333,0.25,0.27906976744186046,0.6666666666666666,0.6666666666666666,0.125,0.3333333333333333,,0.125,,0.4186046511627907,0.46425,0.473,0.4473875,0.044444444444444446,0.05128205128205128,0.038461538461538464,0.21153846153846154,10.108108108108107,0.13692946058091288,,,,2.0,1.0,,,,,,,,,0.05,,,,1.0,5.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,6.0,,1.0,1.0,2.0,6.0,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.13953488372093023,0.11627906976744186,0.2,0.2,1.0,0.023255813953488372,1.0,1.0,1.0,,,,0.125,,0.125,1.0,1.0,23.833333333333332,,,,1.0,0.3333333333333333,,,,,,,,,True,,,,,,
1889,1610612759,Andre Miller,Andre Miller,1889,SAS,4195.0,70,1.0,133,133,57,37,16,266,4,7,1.0,1.0,2.0,4.0,5,8,,4,9,19,6,24,137,1.0,2.0,2.0,3.0,8,3.0,9,2,16,2.0,2.0,10.0,1,11,,8.0,,2.0,23,3.0,3,5,,8,3.0,11,,3,1.0,7.0,1.0,3.0,1.0,4.0,8,3.0,3.0,6,,6,,7,1.0,3.0,1.0,,,,,,7,56,,0.1111111111111111,0.125,0.47368421052631576,0.5,0.375,0.42857142857142855,0.5,0.375,0.5,0.5,0.45,0.10526315789473684,0.2857142857142857,,21.192052980132452,0.875,,0.125,0.058823529411764705,0.12,0.12307692307692308,0.04838709677419355,,0.15,0.07692307692307693,0.07692307692307693,0.21428571428571427,0.1111111111111111,0.14285714285714285,,,0.3333333333333333,0.5714285714285714,0.8,0.25,0.38095238095238093,0.625,0.625,,0.19047619047619047,,,,0.5,1.0,0.5,0.5,0.42857142857142855,0.4397452380952382,0.4522,0.43297499999999994,0.13043478260869565,0.14285714285714285,0.08333333333333333,0.375,7.0894736842105255,0.42857142857142855,,,,2.0,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,0.09523809523809523,0.047619047619047616,,,,0.047619047619047616,,,,,,,,,,,,24.1,,,,,,,,,,,,,,True,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,8186.0,136,37.0,278,284,118,85,24,562,8,18,2.0,3.0,2.0,5.0,3,8,5.0,6,16,32,15,89,296,3.0,5.0,9.0,6.0,12,5.0,29,22,10,,3.0,17.0,4,21,2.0,12.0,,5.0,46,1.0,3,14,1.0,18,1.0,19,,4,,9.0,4.0,7.0,6.0,2.0,15,4.0,3.0,11,,16,1.0,19,,6.0,3.0,2.0,1.0,1.0,3.0,1.0,29,117,3.0,0.6875,0.6875,0.5,0.6,0.5,0.6607142857142857,0.75,0.5217391304347826,0.6846153846153846,0.75,0.5370370370370371,0.09375,0.1111111111111111,0.125,26.229508196721312,0.6,0.1,0.15217391304347827,0.014925373134328358,0.09375,0.13709677419354838,0.010101010101010102,,,0.058823529411764705,0.25,0.13636363636363635,0.08333333333333333,0.125,,0.3333333333333333,0.32142857142857145,0.4444444444444444,0.5,0.75,0.14285714285714285,0.375,0.42857142857142855,0.6666666666666666,0.10714285714285714,0.8333333333333334,0.8333333333333334,0.6,0.5,0.6666666666666666,0.21739130434782608,0.4,0.75,0.5260444444444444,0.5529499999999999,0.4903636363636364,0.11290322580645161,0.15789473684210525,0.10112359550561797,0.3258426966292135,6.15,0.4244604316546763,,,,4.0,1.0,,1.0,1.0,,,,,,0.06666666666666667,,,1.0,3.0,3.0,,,11.0,21.0,1.0,1.0,4.0,11.0,14.0,24.0,1.0,1.0,4.0,11.0,36.0,2.0,19.0,11.0,2.0,,,3.0,,1.0,1.0,,,,0.8571428571428571,0.5833333333333334,1.0,0.36363636363636365,0.6363636363636364,0.42857142857142855,0.05357142857142857,1.0,1.0,0.6666666666666666,0.375,0.5238095238095238,0.5238095238095238,0.9090909090909091,0.16666666666666666,1.0,1.0,,,0.4782608695652174,0.36363636363636365,0.5789473684210527,27.000000000000004,1.0,,0.041666666666666664,,,6.0,1.0,1.0,1.0,,,,,True,,,,,,
200746,1610612759,LaMarcus Aldridge,LaMarcus Aldridge,200746,SAS,12086.0,201,,386,399,123,91,41,785,17,26,6.0,10.0,3.0,8.0,8,24,19.0,38,44,88,38,126,428,7.0,13.0,22.0,12.0,21,13.0,37,60,28,10.0,4.0,6.0,4,10,3.0,3.0,1.0,2.0,24,11.0,5,29,4.0,38,19.0,57,1.0,3,,3.0,1.0,3.0,5.0,,8,2.0,9.0,17,,30,,45,3.0,22.0,2.0,11.0,3.0,7.0,11.0,9.0,37,123,2.0,0.6818181818181818,0.7692307692307693,0.5,0.5384615384615384,0.5714285714285714,0.4943820224719101,0.5384615384615384,0.5454545454545454,0.5727272727272728,0.6470588235294118,0.5967741935483871,0.045454545454545456,0.15384615384615385,,27.37819025522042,0.375,0.25,0.23770491803278687,0.09016393442622951,0.1,0.19767441860465115,0.12179487179487179,0.09375,0.12,0.14285714285714285,0.24,0.29545454545454547,0.11428571428571428,0.06666666666666667,0.02564102564102564,0.8181818181818182,0.29213483146067415,0.6538461538461539,0.7727272727272727,0.5294117647058824,0.2696629213483146,0.3333333333333333,0.3333333333333333,0.625,0.42696629213483145,0.5,0.5,0.8421052631578947,0.7692307692307693,0.6,0.36363636363636365,0.375,0.30337078651685395,0.462638202247191,0.5109000000000001,0.4921772727272727,0.2037037037037037,0.205607476635514,0.1746031746031746,0.29365079365079366,10.702272727272726,0.31865284974093266,8.0,8.0,,3.0,,3.0,,3.0,1.0,,1.0,,0.23529411764705882,0.05,0.4,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,1.0,,2.0,,,2.0,1.0,,,1.0,,,,,,0.011235955056179775,,,,,0.011235955056179775,,,,,,,,,0.045454545454545456,,,29.2,,,,,,,,,,,,,,True,,,,,,
2561,1610612759,David West,David West,2561,SAS,17964.0,299,72.0,592,595,150,117,50,1187,23,34,4.0,8.0,5.0,8.0,22,36,22.0,47,67,117,15,149,602,8.0,13.0,17.0,15.0,26,5.0,35,104,30,4.0,5.0,19.0,13,32,7.0,15.0,2.0,2.0,77,11.0,13,42,6.0,61,16.0,77,3.0,10,2.0,10.0,3.0,8.0,10.0,2.0,20,4.0,16.0,28,5.0,21,2.0,18,4.0,10.0,1.0,10.0,9.0,1.0,10.0,4.0,35,150,1.0,0.7761194029850746,0.8,0.5726495726495726,0.6153846153846154,0.5769230769230769,0.5726495726495726,0.6153846153846154,0.5769230769230769,0.6008064516129032,0.6538461538461539,0.603448275862069,0.042735042735042736,0.11764705882352941,0.027777777777777776,22.256568778979908,0.5,0.4,0.21212121212121213,0.07006369426751592,0.1625,0.19784172661870503,0.0730593607305936,0.1590909090909091,0.045454545454545456,0.3230769230769231,0.2459016393442623,0.08333333333333333,0.14035087719298245,0.21739130434782608,0.06666666666666667,0.4,0.2905982905982906,0.6764705882352942,0.7666666666666667,0.8260869565217391,0.3076923076923077,0.6111111111111112,0.6285714285714286,0.5454545454545454,0.4017094017094017,0.46808510638297873,0.46808510638297873,0.9545454545454546,0.6153846153846154,0.5,0.3076923076923077,0.625,0.2905982905982906,0.45373846153846165,0.58033,0.45548461538461543,0.08130081300813008,0.08130081300813008,0.11409395973154363,0.2348993288590604,10.231623931623933,0.2533783783783784,1.0,5.0,,8.0,,1.0,,3.0,,2.0,,,0.08064516129032258,0.028985507246376812,0.04878048780487805,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,26768.0,446,61.0,895,908,279,236,89,1803,11,16,1.0,1.0,3.0,5.0,4,9,19.0,53,34,78,13,195,940,1.0,1.0,27.0,14.0,27,11.0,69,20,48,,2.0,50.0,12,62,8.0,19.0,11.0,20.0,136,4.0,17,23,2.0,42,5.0,47,,9,5.0,21.0,1.0,16.0,4.0,5.0,25,4.0,18.0,34,1.0,30,,18,1.0,1.0,7.0,2.0,1.0,,2.0,1.0,69,278,7.0,0.29411764705882354,0.29411764705882354,0.4358974358974359,1.0,0.5185185185185185,0.5290697674418605,1.0833333333333333,0.47540983606557374,0.5418994413407822,1.0384615384615385,0.5,0.02564102564102564,,,20.606060606060606,0.84,0.07142857142857142,0.07796610169491526,0.01593625498007968,0.1452991452991453,0.0970873786407767,0.013774104683195593,0.0125,0.03571428571428571,0.0425531914893617,0.08,0.10891089108910891,0.14285714285714285,0.15151515151515152,,0.5,0.09302325581395349,0.6875,0.6875,0.6363636363636364,0.05232558139534884,0.4444444444444444,0.4444444444444444,0.25,0.3081395348837209,0.3584905660377358,0.37254901960784315,0.10526315789473684,0.08333333333333333,1.0,0.08196721311475409,0.6,0.6395348837209303,0.5068344311377245,0.6067714285714285,0.5007982142857142,0.01744186046511628,0.01282051282051282,0.13846153846153847,0.35384615384615387,13.876923076923077,0.311731843575419,1.0,1.0,,4.0,,,1.0,1.0,1.0,,4.0,,0.008928571428571428,,0.012987012987012988,,,9.0,28.0,3.0,11.0,29.0,66.0,5.0,7.0,7.0,23.0,38.0,94.0,8.0,11.0,10.0,34.0,93.0,4.0,62.0,29.0,4.0,1.0,2.0,2.0,3.0,7.0,2.0,1.0,,,0.8157894736842105,0.40425531914893614,0.7272727272727273,0.29411764705882354,0.4222222222222222,0.5465116279069767,0.16279069767441862,0.32142857142857145,0.32142857142857145,0.7777777777777778,0.38372093023255816,0.4393939393939394,0.4393939393939394,0.8275862068965517,0.5833333333333334,0.7142857142857143,1.0,0.18032786885245902,0.2727272727272727,0.3770491803278688,0.30434782608695654,0.46774193548387094,25.785106382978725,2.0,0.03773584905660377,0.02127659574468085,4.0,0.3333333333333333,21.0,2.0,,,3.0,0.75,0.6666666666666666,,True,,,,,,
