EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,OffThreePtRebounds,FTOffRebounds,LostBallSteals,LostBallTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShortMidRangeFGM,LongMidRangeFGM,ShootingFouls,Clear Path Fouls,Offensive Fouls,Technical Free Throw Trips,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,FTDefRebounds,BadPassOutOfBoundsTurnovers,BlockingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,DefFTReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,BlockedAtRim,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,ShortMidRangeAssists,LongMidRangeAssists,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,SelfOReb,StepOutOfBoundsTurnovers,BlockingFouls,Corner3PctBlocked,SelfORebPct,HeaveMakes,HeaveAttempts,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,BlockedCorner3,OffensiveGoaltends,3SecondViolations
203082,1610612761,Terrence Ross,Terrence Ross,203082,TOR,2136.0,36,-3.0,74,75,37,31,9,149,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,7.0,2.0,4.0,3.0,8.0,3.0,9.0,,15.0,80,2.0,4.0,2.0,5.0,,10.0,6.0,,7.0,3.0,,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,10.0,37,,,0.3333333333333333,0.4,0.3333333333333333,0.375,0.5,0.4411764705882353,0.5555555555555556,0.4411764705882353,0.5555555555555556,0.5294117647058824,,,20.930232558139537,1.0,,,0.1111111111111111,0.03571428571428571,0.02857142857142857,,,,,0.14285714285714285,0.23529411764705882,0.5,0.5,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.5,0.7647058823529411,0.42857142857142855,0.5516705882352941,0.5831722222222222,,,0.6666666666666666,7.725,25.34444444444445,0.5,1.0,,1.0,1.0,,9.0,1.0,,,,,,,,1.0,,,0.06666666666666667,,,,1.0,,0.1111111111111111,0.57645,,1.0,,,,,,,0.5,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,0.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
203998,1610612761,Bruno Caboclo,Bruno Caboclo,203998,TOR,174.0,3,-9.0,7,7,7,4,2,14,,,,,1.0,1.0,,,,,,,2.0,,,,,9,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,0.5,1.0,22.22222222222222,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.34565,0.34565,,,,11.5,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,1568.0,26,-20.0,53,53,14,15,8,106,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,4.0,9.0,4.0,8.0,3.0,23.0,66,1.0,2.0,1.0,3.0,,5.0,2.0,3.0,5.0,3.0,,3.0,,3.0,,,1.0,6.0,1.0,,4.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,,4.0,3.0,1.0,5.0,3.0,1.0,,5.0,14,,,0.5,0.3333333333333333,0.5,0.4444444444444444,0.5,0.5882352941176471,0.5,0.6388888888888888,0.5,0.47058823529411764,,,35.483870967741936,0.75,0.26666666666666666,0.05263157894736842,,0.21052631578947367,0.03225806451612903,,,0.3333333333333333,0.2857142857142857,,0.23529411764705882,0.75,0.75,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.29411764705882354,0.6,0.6,0.4,0.5,0.6,0.3333333333333333,0.7058823529411765,0.6,0.5046882352941175,0.5304,0.1111111111111111,0.1,0.21739130434782608,8.9,24.6875,0.2641509433962264,,1.0,1.0,2.0,6.0,9.0,,,2.0,,,,0.75,0.75,0.75,,,,0.2,,1.0,0.6666666666666666,0.3333333333333333,,0.59595,,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,,,,3.0,,,1.0,,,0.5,0.5,,,0.2,,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,0.13043478260869565,,,,,,,,,,1.0,2.0,,0.5,,,1.0,1.0,1.0,1.0,1.0,1.0,0.125,True,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612761,DeMarre Carroll,DeMarre Carroll,201960,TOR,378.0,6,-6.0,14,13,4,8,3,27,,,,,1.0,,,,,,,,1.0,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,4,,,,,,,,,,,,,,,5.555555555555555,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3663,,,,,5.7,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2449,1610612761,Luis Scola,Luis Scola,2449,TOR,641.0,11,-10.0,25,25,9,11,3,50,,2.0,,2.0,1.0,2.0,,,,,,,5.0,,,,,31,,3.0,,,,,,,,,,,2.0,2.0,2.0,,,6.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,1.0,,,,,9,,,,,,,,,,,,,,,17.24137931034483,,0.2,0.14285714285714285,,0.2,0.16666666666666666,,,,,,0.4,,,0.2,0.4,,,,,0.6666666666666666,,,,0.4,,0.41062000000000004,0.4235333333333333,,,,10.22,,0.36,,,1.0,,,,1.0,,,,1.0,,,,,,,0.2,0.3333333333333333,,,,,,0.4082,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
1626153,1610612761,Delon Wright,Delon Wright,1626153,TOR,12132.0,202,16.0,392,393,153,138,46,785,23.0,40.0,11.0,16.0,13.0,8.0,1.0,3.0,9.0,2.0,6.0,30.0,61.0,3.0,10.0,25.0,94.0,410,14.0,22.0,2.0,7.0,12.0,46.0,50.0,6.0,9.0,3.0,6.0,17.0,11.0,28.0,6.0,5.0,9.0,67.0,4.0,11.0,13.0,24.0,6.0,30.0,6.0,4.0,7.0,5.0,7.0,,14.0,5.0,6.0,20.0,31.0,13.0,3.0,46.0,153,1.0,2.0,0.3,0.2857142857142857,0.3,0.4918032786885246,0.6363636363636364,0.4859154929577465,0.5862068965517241,0.5465116279069767,0.6388888888888888,0.14084507042253522,0.09836065573770492,0.15384615384615385,22.624434389140273,0.5,0.10236220472440945,0.032520325203252036,0.16417910447761194,0.12371134020618557,0.034482758620689655,0.05714285714285714,0.05714285714285714,0.058823529411764705,0.13157894736842105,0.16326530612244897,0.5633802816901409,0.575,0.6388888888888888,0.18309859154929578,0.11267605633802817,0.014084507042253521,0.1267605633802817,0.3333333333333333,0.375,0.5517241379310345,0.6875,0.20689655172413793,0.3333333333333333,0.704225352112676,0.3333333333333333,0.4999725352112677,0.49468103448275863,0.1566265060240964,0.1780821917808219,0.48936170212765956,5.283606557377049,25.550000000000004,0.3903061224489796,1.0,1.0,8.0,1.0,10.0,3.0,2.0,,2.0,2.0,,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.1,,0.0392156862745098,,,0.21739130434782608,0.3333333333333333,0.1111111111111111,0.034482758620689655,0.45995714285714284,4.0,3.0,2.0,,,,0.3076923076923077,0.36363636363636365,0.375,0.375,,2.0,6.0,,,,2.0,,4.0,,,4.0,,0.25,0.2222222222222222,0.2222222222222222,,,0.13157894736842105,0.16666666666666666,,,,0.6666666666666666,0.3333333333333333,,,0.0425531914893617,3.0,1.0,3.0,2.0,0.05263157894736842,0.6666666666666666,2.0,,,,3.0,5.0,,,,,1.0,,,,,,False,1.0,1.0,1.0,1.0,2.0,0.1,0.1111111111111111,,,,,,,,,,,,,,,,,
1626181,1610612761,Norman Powell,Norman Powell,1626181,TOR,41465.0,691,60.0,1327,1335,341,297,158,2662,37.0,64.0,14.0,22.0,24.0,36.0,41.0,14.0,44.0,3.0,9.0,57.0,124.0,35.0,85.0,41.0,260.0,1424,16.0,28.0,8.0,17.0,13.0,69.0,74.0,6.0,44.0,14.0,21.0,24.0,19.0,43.0,11.0,8.0,12.0,105.0,6.0,27.0,59.0,91.0,12.0,103.0,25.0,17.0,15.0,10.0,16.0,1.0,31.0,8.0,57.0,40.0,50.0,22.0,3.0,69.0,339,6.0,2.0,0.4117647058823529,0.47058823529411764,0.4117647058823529,0.4596774193548387,0.5714285714285714,0.5239234449760766,0.6222222222222222,0.5603448275862069,0.6634615384615384,0.40669856459330145,0.1693548387096774,0.20833333333333334,17.394179894179896,0.4838709677419355,0.13169642857142858,0.014423076923076924,0.1377551020408163,0.13354037267080746,0.01990049751243781,0.006896551724137931,0.01834862385321101,0.08839779005524862,0.19333333333333333,0.145985401459854,0.3062200956937799,0.578125,0.7551020408163265,0.11483253588516747,0.1722488038277512,0.19617224880382775,0.21052631578947367,0.3181818181818182,0.3181818181818182,0.4888888888888889,0.6363636363636364,0.2,0.3333333333333333,0.7129186602870813,0.3181818181818182,0.5246418269230769,0.556888888888889,0.10043668122270742,0.15384615384615385,0.2653846153846154,7.646774193548385,24.522352941176468,0.2569706103993971,8.0,3.0,14.0,5.0,40.0,99.0,6.0,,8.0,5.0,,3.0,0.3508771929824561,0.3508771929824561,0.9428571428571428,0.234375,,0.03208556149732621,0.018518518518518517,0.05357142857142857,0.3783783783783784,0.8571428571428571,0.15789473684210525,0.17777777777777778,0.49320416666666667,4.0,16.0,24.0,,,,0.16666666666666666,0.21052631578947367,0.4444444444444444,0.45714285714285713,0.3125,3.0,8.0,21.0,2.0,5.0,4.0,1.0,12.0,,5.0,,1.0,0.2857142857142857,0.2894736842105263,0.3157894736842105,0.027777777777777776,0.09433962264150944,0.11965811965811966,0.11864406779661017,0.5121951219512195,0.5384615384615384,1.0,0.42105263157894735,0.375,0.10526315789473684,0.625,0.046153846153846156,10.0,2.0,10.0,4.0,0.022900763358778626,0.4,8.0,0.25,1.0,1.0,6.0,6.0,0.2,0.5,1.0,,2.0,,1.0,,,0.011627906976744186,False,2.0,7.0,3.0,,2.0,0.023529411764705882,,3.0,4.0,2.0,0.04878048780487805,0.03260869565217391,,,,,,,,,,,,
200768,1610612761,Kyle Lowry,Kyle Lowry,200768,TOR,169505.0,2825,396.0,5431,5420,1259,1026,648,10851,170.0,305.0,46.0,82.0,167.0,170.0,55.0,182.0,484.0,35.0,125.0,296.0,642.0,208.0,539.0,395.0,1611.0,5733,77.0,171.0,41.0,139.0,135.0,412.0,496.0,198.0,480.0,181.0,68.0,339.0,152.0,491.0,82.0,70.0,218.0,1134.0,37.0,88.0,216.0,306.0,54.0,360.0,155.0,79.0,132.0,93.0,89.0,14.0,221.0,44.0,210.0,428.0,488.0,169.0,48.0,402.0,1225,26.0,34.0,0.38589981447124305,0.2949640287769784,0.38619402985074625,0.46105919003115264,0.4502923976608187,0.514817950889077,0.4467741935483871,0.5720430107526882,0.5203562340966921,0.45639288738357325,0.1059190031152648,0.08383233532934131,26.00160901045857,0.5972850678733032,0.12100840336134454,0.021803182086034177,0.1071863580998782,0.11665387567152724,0.02133544053733702,0.01232394366197183,0.02976190476190476,0.10613598673300166,0.15780445969125215,0.10327868852459017,0.25825571549534293,0.5573770491803278,0.6589147286821705,0.14140558848433532,0.14394580863674852,0.04657070279424217,0.40982218458933106,0.3760330578512397,0.3807531380753138,0.2645161290322581,0.5609756097560976,0.4032258064516129,0.28,0.7146486028789162,0.3770833333333333,0.49594914675767926,0.48006118421052624,0.14179658500371195,0.21501272264631044,0.25574177529484793,8.005140186915886,25.65862708719851,0.23181734487203093,14.0,51.0,55.0,59.0,96.0,426.0,17.0,,76.0,39.0,5.0,25.0,0.16216216216216217,0.16326530612244897,0.6826923076923077,0.1540983606557377,,0.02038369304556355,0.024,0.012345679012345678,0.18235294117647058,0.6703296703296703,0.4473684210526316,0.04516129032258064,0.4995136904761905,62.0,64.0,86.0,,10.0,15.0,0.3712574850299401,0.40522875816993464,0.3764705882352941,0.39263803680981596,0.171875,15.0,32.0,26.0,8.0,6.0,25.0,29.0,160.0,4.0,2.0,37.0,34.0,0.45454545454545453,0.5745614035087719,0.6220472440944882,0.041176470588235294,0.013513513513513514,0.1001669449081803,0.11848341232227488,0.4727272727272727,0.4727272727272727,0.7692307692307693,0.2807017543859649,0.46875,0.07017543859649122,0.42857142857142855,0.09931719428926133,33.0,9.0,34.0,12.0,0.023688663282571912,0.35294117647058826,20.0,0.0967741935483871,4.0,27.0,61.0,60.0,0.4576271186440678,0.5,0.75,23.0,10.0,,22.0,0.45098039215686275,0.782608695652174,0.0392156862745098,False,6.0,6.0,10.0,14.0,29.0,0.011131725417439703,0.012396694214876033,7.0,7.0,9.0,,0.011945392491467578,1.0,3.0,16.0,1.0,1.0,4.0,1.0,2.0,0.3333333333333333,,,
202687,1610612761,Bismack Biyombo,Bismack Biyombo,202687,TOR,106210.0,1770,113.0,3353,3404,1010,899,414,6757,125.0,202.0,30.0,53.0,52.0,26.0,,,1.0,,1.0,152.0,280.0,,1.0,139.0,443.0,3517,35.0,76.0,,1.0,75.0,145.0,76.0,,1.0,,42.0,13.0,14.0,27.0,12.0,2.0,7.0,68.0,124.0,148.0,274.0,468.0,176.0,644.0,18.0,16.0,19.0,6.0,51.0,3.0,70.0,16.0,221.0,178.0,222.0,87.0,32.0,145.0,997,13.0,28.0,,,,0.5428571428571428,0.4605263157894737,0.5409252669039146,0.45454545454545453,0.5753246753246753,0.562015503875969,0.0035587188612099642,0.15,0.1346153846153846,11.829077644606565,0.2714285714285714,0.23479005998286204,0.11460258780036968,0.26287744227353466,0.24393063583815028,0.107958050586058,0.1092896174863388,0.11813186813186813,0.19148936170212766,0.27887323943661974,0.2882882882882883,0.7188612099644128,0.6188118811881188,0.7485029940119761,0.18505338078291814,0.09252669039145907,,0.0035587188612099642,,,0.6883116883116883,0.5660377358490566,0.012987012987012988,,0.7224199288256228,,0.59556,0.5628144736842104,0.24645892351274787,0.2471590909090909,0.327313769751693,3.7782142857142853,38.1,0.3012227855651655,,,79.0,,228.0,,51.0,1.0,2.0,13.0,,15.0,0.75,0.8321167883211679,,0.17326732673267325,0.008695652173913044,0.09461966604823747,0.11647727272727272,0.11612903225806452,0.76,,,,0.5584887096774194,16.0,11.0,118.0,,25.0,,0.3076923076923077,0.35555555555555557,0.4230769230769231,0.4230769230769231,0.8181818181818182,34.0,67.0,,,,37.0,53.0,127.0,30.0,46.0,3.0,2.0,0.46835443037974683,0.46835443037974683,0.5120967741935484,,0.4791666666666667,0.2416452442159383,0.16806722689075632,,,,0.8481012658227848,0.5074626865671642,,,0.2866817155756208,125.0,30.0,128.0,75.0,0.0859375,0.5859375,94.0,0.625,,,2.0,4.0,,,,,15.0,,,,,,False,,7.0,3.0,20.0,5.0,,,11.0,1.0,6.0,,0.12941176470588237,,,48.0,3.0,2.0,1.0,11.0,12.0,0.23529411764705882,1.0,1.0,4.0
2449,1610612761,Luis Scola,Luis Scola,2449,TOR,97530.0,1626,-16.0,3145,3131,591,488,364,6276,110.0,193.0,22.0,37.0,147.0,92.0,84.0,26.0,77.0,2.0,10.0,204.0,432.0,65.0,161.0,61.0,664.0,3420,32.0,66.0,9.0,23.0,21.0,112.0,162.0,3.0,77.0,26.0,34.0,37.0,27.0,64.0,18.0,9.0,25.0,155.0,61.0,70.0,184.0,275.0,82.0,357.0,46.0,25.0,37.0,20.0,31.0,1.0,68.0,15.0,178.0,105.0,84.0,39.0,7.0,110.0,587,15.0,6.0,0.40372670807453415,0.391304347826087,0.40372670807453415,0.4722222222222222,0.48484848484848486,0.5084317032040472,0.5112359550561798,0.526148969889065,0.5384615384615384,0.2715008431703204,0.0787037037037037,0.05442176870748299,19.52513966480447,0.5441176470588235,0.18604651162790697,0.05798479087452472,0.15873015873015872,0.17762237762237762,0.05394470667565745,0.0670391061452514,0.043333333333333335,0.18461538461538463,0.18840579710144928,0.14641744548286603,0.3254637436762226,0.5699481865284974,0.6586826347305389,0.2478920741989882,0.1551433389544688,0.14165261382799327,0.12984822934232715,0.33766233766233766,0.34210526315789475,0.4157303370786517,0.5945945945945946,0.11235955056179775,0.2,0.596964586846543,0.33766233766233766,0.4947036379018614,0.4929687500000001,0.0625,0.08423326133909287,0.1686746987951807,7.444212962962962,24.328571428571436,0.18791732909379968,13.0,8.0,68.0,16.0,246.0,192.0,19.0,2.0,21.0,17.0,18.0,8.0,0.6029411764705882,0.643979057591623,0.9846153846153847,0.13471502590673576,0.0273972602739726,0.04408352668213457,0.06091370558375635,0.04477611940298507,0.6545454545454545,0.9615384615384616,0.09523809523809523,0.14606741573033707,0.508731343283582,60.0,34.0,84.0,1.0,7.0,,0.40816326530612246,0.4316546762589928,0.3695652173913043,0.3695652173913043,0.8529411764705882,23.0,48.0,39.0,8.0,7.0,28.0,15.0,89.0,26.0,21.0,9.0,1.0,0.4117647058823529,0.44047619047619047,0.483695652173913,,0.22826086956521738,0.18495297805642633,0.19166666666666668,0.4642857142857143,0.4642857142857143,1.0,0.5714285714285714,0.4791666666666667,0.09523809523809523,0.5384615384615384,0.13403614457831325,25.0,7.0,27.0,12.0,0.04377104377104377,0.4444444444444444,15.0,0.36666666666666664,3.0,6.0,3.0,9.0,0.375,0.375,1.0,3.0,5.0,,,0.375,1.0,,False,1.0,5.0,3.0,11.0,6.0,0.006211180124223602,0.012987012987012988,13.0,,14.0,,0.045454545454545456,,,12.0,2.0,2.0,3.0,,1.0,0.13043478260869565,,,3.0
201574,1610612761,Jason Thompson,Jason Thompson,201574,TOR,17546.0,292,51.0,556,560,199,143,70,1116,17.0,27.0,4.0,10.0,17.0,7.0,2.0,5.0,13.0,,3.0,27.0,51.0,5.0,15.0,18.0,87.0,564,6.0,16.0,,3.0,9.0,21.0,16.0,,13.0,5.0,2.0,6.0,4.0,10.0,1.0,3.0,5.0,24.0,17.0,15.0,41.0,58.0,22.0,80.0,8.0,6.0,1.0,1.0,7.0,,8.0,5.0,40.0,18.0,22.0,10.0,3.0,21.0,198,2.0,3.0,0.3333333333333333,,0.3333333333333333,0.5294117647058824,0.375,0.5227272727272727,0.3157894736842105,0.58,0.45652173913043476,0.22727272727272727,0.0392156862745098,,13.029827315541601,0.125,0.21465968586387435,0.08717948717948718,0.18292682926829268,0.20512820512820512,0.08088235294117647,0.07692307692307693,0.0967741935483871,0.24050632911392406,0.1896551724137931,0.1864406779661017,0.4090909090909091,0.6296296296296297,0.68,0.25757575757575757,0.10606060606060606,0.030303030303030304,0.19696969696969696,0.38461538461538464,0.38461538461538464,0.5263157894736842,0.4,0.15789473684210525,,0.6363636363636364,0.38461538461538464,0.49884318181818177,0.4481815789473684,0.1388888888888889,0.17543859649122806,0.2413793103448276,5.870588235294117,25.013333333333332,0.3579136690647482,,,16.0,,38.0,15.0,5.0,,2.0,,,4.0,0.7037037037037037,0.8260869565217391,1.0,0.07407407407407407,,0.06493506493506493,0.08823529411764706,0.07407407407407407,0.7058823529411765,1.0,,,0.5070769230769231,7.0,3.0,17.0,,3.0,,0.4117647058823529,0.4117647058823529,0.42857142857142855,0.42857142857142855,1.0,6.0,12.0,,,,8.0,7.0,23.0,8.0,2.0,1.0,1.0,0.5,0.5,0.575,,0.15384615384615385,0.2037037037037037,0.17391304347826086,,,,0.75,0.5,,,0.26436781609195403,12.0,3.0,12.0,8.0,0.06,0.6666666666666666,9.0,0.5714285714285714,,,1.0,,,,,,1.0,,,,,,False,,,2.0,6.0,1.0,,,4.0,1.0,,,0.125,,,3.0,,,,,,0.16666666666666666,,,
201949,1610612761,James Johnson,James Johnson,201949,TOR,54988.0,916,2.0,1743,1752,316,249,194,3495,79.0,132.0,11.0,21.0,26.0,16.0,36.0,10.0,29.0,2.0,6.0,94.0,174.0,20.0,65.0,37.0,285.0,1891,12.0,27.0,2.0,11.0,5.0,35.0,124.0,,28.0,10.0,13.0,45.0,21.0,66.0,9.0,12.0,32.0,153.0,19.0,34.0,57.0,96.0,28.0,124.0,29.0,19.0,28.0,12.0,24.0,5.0,52.0,5.0,84.0,53.0,66.0,35.0,1.0,35.0,316,5.0,,0.3076923076923077,0.18181818181818182,0.3125,0.5402298850574713,0.4444444444444444,0.5188284518828452,0.39473684210526316,0.5297397769516728,0.3977272727272727,0.2719665271966527,0.07471264367816093,0.11538461538461539,16.22851365015167,0.5384615384615384,0.10035211267605634,0.03350970017636684,0.13333333333333333,0.11057108140947752,0.0340632603406326,0.031413612565445025,0.012903225806451613,0.047872340425531915,0.140625,0.11931818181818182,0.5523012552301255,0.5984848484848485,0.6475409836065574,0.1087866108786611,0.06694560669456066,0.1506276150627615,0.12133891213389121,0.3448275862068966,0.3448275862068966,0.5526315789473685,0.5238095238095238,0.15789473684210525,0.3333333333333333,0.8242677824267782,0.35714285714285715,0.5428983122362868,0.5347,0.13059701492537312,0.1724137931034483,0.12280701754385964,4.097126436781609,24.790769230769225,0.18129661503155478,5.0,1.0,29.0,1.0,64.0,60.0,9.0,,10.0,16.0,4.0,6.0,0.3404255319148936,0.36363636363636365,1.0,0.07575757575757576,,0.03529411764705882,0.049773755656108594,0.0136986301369863,0.35443037974683544,1.0,0.03333333333333333,0.13157894736842105,0.5429204545454547,10.0,5.0,36.0,,4.0,,0.38461538461538464,0.43478260869565216,0.3125,0.3125,0.2,14.0,24.0,10.0,,,17.0,3.0,37.0,12.0,5.0,6.0,1.0,0.5862068965517241,0.5666666666666667,0.5285714285714286,,0.10204081632653061,0.11170212765957446,0.16455696202531644,0.2777777777777778,0.2777777777777778,1.0,0.8,0.5833333333333334,,,0.12982456140350876,26.0,4.0,33.0,22.0,0.04395604395604396,0.6666666666666666,16.0,0.3,,,7.0,6.0,,,,,3.0,,,,,,False,,6.0,1.0,3.0,,,,5.0,1.0,3.0,,0.045871559633027525,,1.0,4.0,7.0,3.0,6.0,,,0.2857142857142857,4.0,,
