EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Charge Fouls,Corner3FGM,PenaltyCorner3FGA,Fg3aBlocked,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Corner3PctBlocked,SecondChanceAtRimPctAssisted,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,on,Clear Path Fouls
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,23151.0,386,-10,771,767,197,260,99,1538,31,52,18.0,28.0,4.0,11,13.0,38,20.0,50.0,1.0,9.0,21.0,2.0,2.0,9.0,64,140,9.0,22.0,24.0,179,799,20.0,38.0,2.0,6.0,46.0,10.0,28,2.0,9.0,5.0,31.0,66,62.0,24.0,3.0,32.0,2.0,19.0,9.0,10.0,9.0,7.0,16.0,5.0,2.0,5.0,4.0,39.0,10.0,37.0,1.0,23,65,11.0,99,48,147,6.0,8.0,5.0,3.0,14.0,2.0,9.0,9.0,5.0,2.0,23.0,3.0,6.0,16,29,4.0,2.0,25.0,1.0,1.0,2.0,31.0,1.0,12.0,4.0,9.0,6.0,1.0,2.0,9.0,8.0,1.0,1.0,1.0,31.0,197,2.0,2.0,0.515625,0.6875,0.8888888888888888,0.4090909090909091,0.2222222222222222,0.45,0.45714285714285713,0.5263157894736842,0.35714285714285715,0.4783950617283951,0.5,0.35135135135135137,0.5056497175141242,0.5348837209302325,0.3780487804878049,0.13580246913580246,0.07142857142857142,0.17307692307692307,0.02631578947368421,22.701475595913735,0.6086956521739131,0.36666666666666664,0.05555555555555555,0.23809523809523808,0.12457912457912458,0.19166666666666668,0.10416666666666667,0.22391857506361323,0.11959287531806616,0.18446601941747573,0.12903225806451613,0.0594059405940594,0.10465116279069768,0.1,0.2,0.26582278481012656,0.25842696629213485,0.1836734693877551,0.22727272727272727,0.07894736842105263,0.8888888888888888,0.32098765432098764,0.5961538461538461,0.7209302325581395,0.41935483870967744,0.2345679012345679,0.34210526315789475,0.35135135135135137,0.3076923076923077,0.30864197530864196,0.4,0.4,0.8,0.006172839506172839,0.12962962962962962,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.7,0.6428571428571429,0.05,0.2972972972972973,0.36363636363636365,0.24324324324324326,0.2222222222222222,0.4567901234567901,0.47368421052631576,0.48420218750000005,0.5426416666666666,0.4649714285714285,0.06936416184971098,0.07947019867549669,0.2569832402234637,0.17318435754189945,9.473571428571429,26.74090909090909,0.25551232166018156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,5795.0,97,28,206,205,84,83,24,411,7,11,2.0,4.0,3.0,4,,1,3.0,7.0,,,4.0,,,3.0,10,19,,4.0,9.0,29,190,2.0,4.0,,1.0,5.0,5.0,8,,3.0,6.0,16.0,16,4.0,,,4.0,,4.0,,1.0,5.0,4.0,9.0,4.0,,4.0,1.0,22.0,4.0,5.0,,10,13,4.0,27,9,36,,1.0,1.0,,4.0,,,1.0,4.0,,5.0,1.0,3.0,5,8,1.0,,8.0,,1.0,,13.0,1.0,5.0,2.0,3.0,3.0,,,3.0,3.0,1.0,,1.0,16.0,84,2.0,2.0,0.8,1.0,,,,,0.5263157894736842,0.5,0.625,0.43478260869565216,0.5,0.45454545454545453,0.5,0.5,0.5333333333333333,0.17391304347826086,0.05263157894736842,0.09090909090909091,,14.782608695652176,0.8,0.4,,0.22807017543859648,0.08196721311475409,0.2631578947368421,0.14285714285714285,0.24210526315789474,0.10112359550561797,0.05,0.058823529411764705,0.125,0.11538461538461539,0.5,0.2857142857142857,0.2631578947368421,0.11764705882352941,0.3125,,,1.0,0.4782608695652174,0.6363636363636364,0.7,0.7142857142857143,0.043478260869565216,,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,1.0,,0.17391304347826086,,,,1.0,0.5,,0.36363636363636365,0.75,0.2727272727272727,,0.6521739130434783,,0.5282239130434782,0.8465,0.5490590909090909,0.18518518518518517,0.21739130434782608,0.1724137931034483,0.5517241379310345,7.531578947368421,25.5,0.4077669902912621,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,20425.0,340,19,687,687,196,224,81,1374,15,41,1.0,2.0,3.0,8,11.0,30,7.0,18.0,5.0,18.0,50.0,3.0,5.0,18.0,33,89,22.0,55.0,19.0,151,687,2.0,5.0,3.0,,4.0,5.0,17,5.0,19.0,10.0,35.0,2,64.0,45.0,21.0,,1.0,49.0,18.0,14.0,36.0,17.0,53.0,12.0,5.0,17.0,10.0,123.0,1.0,3.0,2.0,9,20,2.0,31,6,37,2.0,8.0,6.0,2.0,16.0,7.0,10.0,12.0,6.0,2.0,28.0,,5.0,18,34,1.0,1.0,38.0,1.0,1.0,5.0,27.0,4.0,9.0,5.0,6.0,3.0,2.0,1.0,6.0,2.0,,,,35.0,196,3.0,5.0,0.030303030303030304,0.030303030303030304,0.6818181818181818,0.4,0.2631578947368421,0.4074074074074074,0.3707865168539326,0.4,0.29411764705882354,0.4583333333333333,0.25,0.3472222222222222,0.4870967741935484,0.25,0.3977272727272727,0.3819444444444444,0.15730337078651685,0.24390243902439024,0.1,23.49165596919127,0.5714285714285714,0.09090909090909091,0.1111111111111111,0.08264462809917356,0.01282051282051282,0.07894736842105263,0.009523809523809525,0.08146067415730338,0.011799410029498525,0.01098901098901099,,0.03225806451612903,0.01098901098901099,,0.05813953488372093,0.1111111111111111,0.08333333333333333,0.06382978723404255,0.15,0.02857142857142857,0.3333333333333333,0.2847222222222222,0.36585365853658536,0.4838709677419355,,0.20833333333333334,0.36666666666666664,0.4074074074074074,0.09090909090909091,0.125,0.3888888888888889,0.4117647058823529,,0.034722222222222224,0.3472222222222222,0.36,0.3673469387755102,0.6111111111111112,0.25,0.5,0.375,0.2222222222222222,0.375,0.5,0.2777777777777778,0.6666666666666666,0.3673469387755102,0.48776985815602814,0.4105785714285714,0.4637529411764707,0.06666666666666667,0.09574468085106383,0.026490066225165563,0.23178807947019867,7.092134831460673,26.383636363636363,0.2852983988355167,1.0,,4.0,1.0,1.0,9.0,2.0,1.0,0.01818181818181818,0.05555555555555555,0.02,0.8,0.8,1.0,0.027777777777777776,0.017857142857142856,,,,,,,,,,,,,,,,,,,,,,,,True,
203200,1610612741,Justin Holiday,Justin Holiday,203200,CHI,4492.0,75,27,155,154,53,31,16,309,3,8,,,3.0,5,1.0,2,4.0,9.0,3.0,4.0,10.0,1.0,,3.0,8,19,6.0,13.0,7.0,41,146,,1.0,1.0,,3.0,4.0,8,1.0,4.0,5.0,16.0,8,8.0,18.0,,,,10.0,4.0,4.0,9.0,2.0,11.0,2.0,,6.0,2.0,24.0,1.0,,,2,5,,7,1,8,,4.0,2.0,2.0,2.0,1.0,2.0,1.0,,,3.0,,1.0,2,4,,,10.0,,,1.0,10.0,,5.0,,2.0,1.0,,1.0,2.0,2.0,,,,16.0,53,1.0,,0.5,0.5,1.0,0.46153846153846156,0.25,0.46153846153846156,0.42105263157894735,,0.5,0.53125,0.75,0.4583333333333333,0.5540540540540541,0.75,0.5333333333333333,0.40625,0.21052631578947367,0.375,,23.25581395348837,0.6666666666666666,,,0.09615384615384616,,0.0625,0.05,0.08333333333333333,0.014705882352941176,,,,0.05263157894736842,,0.05,0.14285714285714285,0.1111111111111111,0.04,0.14285714285714285,,1.0,0.25,0.375,0.6,0.6666666666666666,0.0625,0.5,0.5,,0.28125,0.4444444444444444,0.5,0.5,0.09375,0.3125,0.4,0.4,1.0,,,0.5,0.4166666666666667,0.6,0.25,,0.65625,0.4,0.5105203125,0.4324,0.5185125,0.13513513513513514,0.20833333333333334,0.07317073170731707,0.3902439024390244,9.536842105263158,24.715384615384615,0.3419354838709677,,,2.0,1.0,,1.0,,,,0.1111111111111111,,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,78054.0,1301,97,2600,2604,604,607,317,5204,37,82,6.0,9.0,10.0,22,15.0,49,18.0,53.0,36.0,45.0,119.0,15.0,6.0,22.0,70,184,56.0,155.0,30.0,338,2605,10.0,22.0,21.0,,50.0,22.0,50,9.0,30.0,11.0,82.0,64,76.0,159.0,9.0,10.0,2.0,117.0,45.0,26.0,51.0,12.0,63.0,5.0,7.0,20.0,25.0,138.0,3.0,14.0,2.0,66,109,5.0,180,19,199,7.0,16.0,12.0,4.0,26.0,6.0,18.0,26.0,8.0,2.0,52.0,2.0,7.0,49,100,2.0,2.0,38.0,2.0,2.0,2.0,33.0,2.0,14.0,2.0,16.0,11.0,1.0,4.0,17.0,9.0,1.0,,2.0,82.0,603,6.0,2.0,0.45714285714285713,0.49230769230769234,0.9464285714285714,0.36129032258064514,0.3,0.3660130718954248,0.3804347826086957,0.45454545454545453,0.44,0.45427728613569324,0.5813953488372093,0.44375,0.4774011299435028,0.5813953488372093,0.4823529411764706,0.45722713864306785,0.14130434782608695,0.1951219512195122,0.20408163265306123,13.706954760297096,0.5,0.060240963855421686,0.031746031746031744,0.10976837865055387,0.014507772020725389,0.15827338129496402,0.009345794392523364,0.12411347517730496,0.013219284603421462,0.011799410029498525,0.012944983818770227,0.01892744479495268,0.00796812749003984,0.014285714285714285,0.07341772151898734,0.10861423220973783,0.1540785498489426,0.16129032258064516,0.14473684210526316,0.03867403314917127,0.5294117647058824,0.24188790560471976,0.45121951219512196,0.5606060606060606,0.4594594594594595,0.14454277286135694,0.30612244897959184,0.38461538461538464,0.4,0.15634218289085547,0.33962264150943394,0.33962264150943394,0.5,0.10619469026548672,0.35103244837758113,0.37815126050420167,0.38461538461538464,0.9333333333333333,0.20930232558139536,0.6666666666666666,0.3488372093023256,0.275,0.45454545454545453,0.275,0.2727272727272727,0.6991150442477876,0.38461538461538464,0.5161560830860537,0.49940657894736845,0.49613910256410254,0.04261363636363636,0.07142857142857142,0.14792899408284024,0.24260355029585798,8.222282608695654,25.253548387096778,0.2323076923076923,2.0,9.0,11.0,8.0,2.0,6.0,2.0,1.0,0.012903225806451613,,0.01680672268907563,0.3055555555555556,0.3055555555555556,1.0,0.1,0.00641025641025641,3.0,9.0,10.0,2.0,0.47619047619047616,0.6,1.0,0.375,1.0,6.0,3.0,1.0,1.0,0.13953488372093023,0.16666666666666666,1.0,,,,,,,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,22499.0,375,12,768,760,201,230,96,1528,30,47,4.0,8.0,9.0,12,11.0,26,15.0,34.0,10.0,12.0,33.0,1.0,3.0,7.0,56,107,16.0,43.0,16.0,176,776,6.0,15.0,2.0,2.0,17.0,13.0,25,3.0,8.0,6.0,41.0,84,28.0,48.0,,8.0,,33.0,12.0,5.0,11.0,10.0,21.0,9.0,1.0,3.0,6.0,52.0,1.0,9.0,,13,19,1.0,33,10,43,4.0,4.0,3.0,1.0,8.0,,5.0,6.0,3.0,,14.0,,5.0,16,26,2.0,2.0,20.0,,,4.0,20.0,3.0,7.0,2.0,3.0,3.0,,,3.0,1.0,,,,41.0,200,2.0,2.0,0.75,0.8076923076923077,1.0,0.37209302325581395,0.375,0.37209302325581395,0.5233644859813084,0.4,0.52,0.5333333333333333,0.4411764705882353,0.5303030303030303,0.554140127388535,0.4473684210526316,0.5555555555555556,0.2866666666666667,0.04672897196261682,0.06382978723404255,0.07692307692307693,19.565217391304348,0.5714285714285714,0.041666666666666664,,0.07450980392156863,0.030201342281879196,0.10655737704918032,0.011494252873563218,0.08488063660477453,0.025974025974025976,0.02857142857142857,0.03125,0.030927835051546393,0.013157894736842105,,0.07954545454545454,0.0759493670886076,0.06818181818181818,0.13,,0.056338028169014086,0.3333333333333333,0.31333333333333335,0.6382978723404256,0.6818181818181818,0.7666666666666667,0.17333333333333334,0.4230769230769231,0.4583333333333333,0.7272727272727273,0.22666666666666666,0.4411764705882353,0.4411764705882353,0.7333333333333333,0.06666666666666667,0.22,0.36363636363636365,0.36363636363636365,1.0,0.47058823529411764,0.5,0.058823529411764705,0.36363636363636365,0.75,0.21212121212121213,0.42857142857142855,0.6,0.36363636363636365,0.48937833333333336,0.48650333333333334,0.5214681818181819,0.05161290322580645,0.06306306306306306,0.09659090909090909,0.23295454545454544,8.531775700934583,25.14883720930233,0.26171875,,,4.0,1.0,1.0,2.0,1.0,1.0,0.023255813953488372,,,0.4,0.4444444444444444,1.0,0.030303030303030304,0.022727272727272728,,,1.0,,0.5,,,,1.0,1.0,2.0,,,0.058823529411764705,1.0,1.0,2.0,0.1,,,,,,True,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,4197.0,70,1,141,138,25,39,16,279,8,9,2.0,2.0,,1,,1,2.0,3.0,4.0,3.0,7.0,,,,10,13,5.0,11.0,2.0,37,156,2.0,2.0,,,4.0,1.0,2,,,,2.0,12,8.0,15.0,,4.0,,7.0,3.0,1.0,7.0,,7.0,,,1.0,5.0,14.0,,2.0,,3,6,,9,2,11,,,,,3.0,,3.0,,,,3.0,,1.0,2,5,1.0,,9.0,2.0,,1.0,4.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,2.0,25,1.0,,0.6,0.75,1.0,0.45454545454545453,,0.45454545454545453,0.7692307692307693,1.0,0.5,0.7291666666666666,1.0,0.5,0.74,1.0,0.5,0.4583333333333333,0.07692307692307693,,1.0,17.72151898734177,1.0,,,0.15384615384615385,0.044444444444444446,0.1,,0.13043478260869565,0.03076923076923077,0.18181818181818182,,,,,,0.25,0.25,0.1111111111111111,,,,0.375,0.8888888888888888,0.8888888888888888,0.625,0.041666666666666664,,,,0.125,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,,0.5,,,,0.8333333333333334,0.42857142857142855,0.54966875,0.5799000000000001,0.3409,0.08,0.14285714285714285,0.10810810810810811,0.05405405405405406,5.699999999999999,24.309090909090912,0.1773049645390071,,,2.0,,,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,38643.0,644,-2,1285,1295,235,213,149,2580,55,126,2.0,8.0,6.0,16,31.0,79,27.0,68.0,5.0,9.0,40.0,4.0,2.0,10.0,113,273,9.0,45.0,35.0,288,1302,4.0,16.0,5.0,,11.0,11.0,39,2.0,10.0,8.0,36.0,56,170.0,24.0,3.0,2.0,2.0,38.0,9.0,28.0,59.0,33.0,92.0,21.0,12.0,25.0,29.0,217.0,,10.0,,11,39,,50,10,60,5.0,17.0,7.0,10.0,27.0,9.0,20.0,19.0,7.0,2.0,46.0,3.0,6.0,14,27,,,47.0,2.0,,2.0,44.0,11.0,26.0,1.0,6.0,5.0,1.0,,6.0,3.0,,,,36.0,234,2.0,1.0,0.24778761061946902,0.25,0.8888888888888888,0.2,0.2,0.20930232558139536,0.4139194139194139,0.25,0.28205128205128205,0.3977987421383648,0.2619047619047619,0.2857142857142857,0.4296407185628742,0.2619047619047619,0.3333333333333333,0.14150943396226415,0.10256410256410256,0.15873015873015872,0.08860759493670886,25.974025974025974,0.5869565217391305,,,0.07358490566037736,0.019569471624266144,0.058823529411764705,,0.0697350069735007,0.01529051987767584,0.03225806451612903,0.012578616352201259,0.012048192771084338,,,0.04954954954954955,0.030534351145038167,0.13559322033898305,0.06493506493506493,0.030303030303030304,0.030864197530864196,0.5,0.39622641509433965,0.4365079365079365,0.5188679245283019,0.2727272727272727,0.24842767295597484,0.3924050632911392,0.4305555555555556,0.22580645161290322,0.2138364779874214,0.39705882352941174,0.40298507462686567,0.2222222222222222,0.015723270440251572,0.12578616352201258,0.225,0.225,0.8888888888888888,0.38095238095238093,0.25,0.19047619047619047,0.32653061224489793,0.375,0.20408163265306123,0.2,0.5377358490566038,0.23684210526315788,0.4926474683544304,0.5074111111111111,0.46144787234042556,0.07807807807807808,0.09027777777777778,0.03819444444444445,0.125,7.742124542124542,27.306666666666672,0.1828793774319066,2.0,2.0,,,,5.0,5.0,,,0.014705882352941176,,,,,,,,1.0,1.0,1.0,0.2,0.25,,,,1.0,1.0,,,0.047619047619047616,,,1.0,,0.5,,,,,True,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,35905.0,598,18,1164,1187,215,232,138,2351,51,77,16.0,23.0,7.0,11,16.0,42,16.0,40.0,,,1.0,,,,83,159,,1.0,38.0,204,1167,17.0,29.0,,11.0,45.0,12.0,22,,,13.0,37.0,120,46.0,,,28.0,,1.0,,15.0,23.0,12.0,35.0,11.0,1.0,13.0,8.0,82.0,9.0,48.0,1.0,24,65,8.0,97,58,155,5.0,14.0,12.0,2.0,10.0,2.0,5.0,18.0,5.0,2.0,28.0,7.0,8.0,29,59,11.0,4.0,56.0,1.0,10.0,,53.0,10.0,24.0,8.0,22.0,20.0,,2.0,22.0,15.0,,2.0,1.0,37.0,215,5.0,7.0,0.7228915662650602,0.8695652173913043,,,,,0.5220125786163522,0.5862068965517241,0.5454545454545454,0.51875,0.5862068965517241,0.5454545454545454,0.5604395604395604,0.6428571428571429,0.5967741935483871,0.00625,0.09433962264150944,0.1038961038961039,0.14285714285714285,15.726109857035366,0.35714285714285715,0.24242424242424243,0.03333333333333333,0.1368421052631579,0.10643015521064302,0.1218274111675127,0.07086614173228346,0.1324404761904762,0.0986159169550173,0.11333333333333333,0.12837837837837837,0.0784313725490196,0.05555555555555555,0.10810810810810811,0.12041884816753927,0.1092436974789916,0.17575757575757575,0.11728395061728394,0.14285714285714285,0.08196721311475409,0.6818181818181818,0.48125,0.6623376623376623,0.7391304347826086,0.6666666666666666,0.2625,0.38095238095238093,0.4444444444444444,0.75,0.25,0.4,0.41025641025641024,0.875,,0.00625,,,,0.7931034482758621,0.6956521739130435,,0.5,0.6363636363636364,,,0.4875,,0.517174375,0.573828,0.5499227272727273,0.13793103448275862,0.13872832369942195,0.22058823529411764,0.18137254901960784,7.010691823899371,24.5,0.18470790378006874,,1.0,,,,2.0,3.0,,,0.025,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.125,1.0,,,,True,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,15144.0,252,50,510,513,132,189,62,1023,14,19,,,2.0,3,18.0,31,7.0,19.0,11.0,6.0,10.0,,1.0,3.0,39,69,13.0,21.0,3.0,120,509,2.0,2.0,4.0,2.0,15.0,6.0,14,1.0,3.0,,15.0,36,42.0,36.0,3.0,,,10.0,6.0,3.0,15.0,4.0,19.0,3.0,1.0,7.0,6.0,42.0,,1.0,,9,10,3.0,22,1,23,1.0,6.0,5.0,1.0,6.0,3.0,4.0,6.0,2.0,1.0,12.0,1.0,2.0,8,22,2.0,2.0,11.0,,1.0,1.0,6.0,2.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,15.0,132,4.0,1.0,0.46153846153846156,0.46153846153846156,0.9230769230769231,0.6190476190476191,0.3333333333333333,0.6190476190476191,0.5652173913043478,1.0,0.42857142857142855,0.65,1.0833333333333333,0.4411764705882353,0.6521739130434783,1.0714285714285714,0.4166666666666667,0.23333333333333334,0.043478260869565216,0.10526315789473684,0.03225806451612903,17.931034482758623,0.5,0.13636363636363635,,0.05235602094240838,0.005405405405405406,0.11688311688311688,,0.0708955223880597,0.004273504273504274,,0.015384615384615385,,,,0.0945945945945946,,0.05263157894736842,0.11475409836065574,0.125,0.029411764705882353,1.0,0.2111111111111111,0.7368421052631579,0.8235294117647058,0.5,0.34444444444444444,0.5806451612903226,0.6,0.5,0.2111111111111111,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.12222222222222222,0.1111111111111111,0.6,0.6,0.8333333333333334,,,,0.17647058823529413,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.4444444444444444,0.6,0.47636333333333336,0.5701583333333333,0.4758764705882353,0.03296703296703297,0.04285714285714286,0.125,0.125,9.013043478260869,24.34285714285714,0.25882352941176473,,,7.0,,,2.0,,,,,,0.6363636363636364,0.6363636363636364,1.0,,,,,3.0,,0.75,,,,3.0,4.0,,,,0.6666666666666666,0.75,1.0,,,,,,,,True,
