EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,FG2A,FG3M,Points,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,DeadBallTurnovers,Travels,Turnovers,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,SecondChanceFg3Pct,Fg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,AtRimFGA,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFGM,Corner3FGA,SecondChanceFG2A,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassTurnovers,Loose Ball Fouls Drawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,LostBallSteals,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,on,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,FTOffRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3Assists,BlockingFouls,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveMakes,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101126,1610612740,Nate Robinson,Nate Robinson,101126,NOP,1397.0,23,-20,47,47,15.0,15,4.0,94,1.0,1.0,56,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,1.0,1.0,1.0,5.0,15.0,1.0,1.8867924528301885,1.0,1.0,0.5613,24.5,0.3191489361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,430.0,7,-11,14,14,,2,,28,2.0,2.0,20,2.0,2.0,,2.0,,2.0,,4.0,,,,,,0.5,35.71428571428571,0.5,0.5,0.4855375,25.3,,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.375,0.375,0.5,1.0,0.25,0.25,0.5,0.5,0.5,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,980.0,16,-11,33,32,15.0,15,3.0,65,4.0,4.0,36,4.0,1.0,,1.0,,,,2.0,,,,2.0,15.0,0.5,32.432432432432435,0.5,0.5,0.42133125000000005,26.700000000000003,0.45454545454545453,2.0,2.0,3.0,4.0,3.0,13.0,,3.0,,1.0,,3.0,0.75,0.75,0.6875,0.7222222222222222,,,0.25,0.25,0.75,0.75,0.75,11.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,2.0,9.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.25,0.5,1.5,0.3333333333333333,1.25,0.5,0.6666666666666666,0.36363636363636365,0.08333333333333333,0.2,0.3125,0.0625,0.125,0.6666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4248,0.39205,0.1111111111111111,0.2,0.38461538461538464,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612740,Dante Cunningham,Dante Cunningham,201967,NOP,678.0,11,-15,22,23,,2,1.0,45,,,28,,,,,,,,,,,,1.0,,,4.3478260869565215,,1.0,0.4235,,,,,,1.0,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,0.08333333333333333,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203076,1610612740,Anthony Davis,Anthony Davis,203076,NOP,726.0,12,-14,22,26,,2,2.0,48,,1.0,30,,,,,,,,,,,,1.0,,0.125,52.0,,0.125,0.4204,23.5,,4.0,3.0,,7.0,,3.0,,,,2.0,1.0,3.0,,,0.125,0.15,,,0.5,0.375,,,,13.442857142857141,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,2.0,2.0,,2.0,1.0,1.0,,,1.0,2.0,,5.0,1.0,,1.0,1.0,,,0.14285714285714285,,,,,,0.3333333333333333,0.2222222222222222,,,0.11764705882352941,,,,,,,,,,,,,0.4057,,0.1111111111111111,0.125,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,0.25,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2570,1610612740,Kendrick Perkins,Kendrick Perkins,2570,NOP,562.0,9,-7,19,18,5.0,4,,37,,,22,,,,,,,,,,,1.0,1.0,5.0,,15.789473684210526,,,0.3853,,0.2631578947368421,3.0,,,3.0,,6.0,,,,,,,,,1.0,1.0,,,1.0,,,,,7.933333333333334,,,,,3.0,,,,,,1.0,1.0,,,2.0,6.0,,,,3.0,,3.0,,3.0,,,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,0.75,0.3,,,,1.0,,,,,,,,,,0.3233,,,,0.3333333333333333,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,526.0,9,-8,20,18,10.0,9,3.0,38,,,24,,,,,,,,,,,1.0,2.0,10.0,,36.0,,0.25,0.394175,,0.5,4.0,2.0,,8.0,,6.0,,,,,,1.0,,,0.375,0.375,,,0.5,0.25,,,,8.275,1.0,,,,3.0,,,,,2.0,1.0,4.0,,,2.0,4.0,,,2.0,,,,3.0,3.0,1.0,,,,,1.0,,,,2.0,0.6666666666666666,1.0,,,0.375,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,1.0,,0.2222222222222222,,,0.2727272727272727,0.2,,,0.5,0.5,1.0,,,,,,0.446,0.35775,,,0.3333333333333333,0.3333333333333333,2.0,,0.25,1.0,,3.0,,,,,,0.25,0.25,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.2,0.5,0.5,0.6666666666666666,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202087,1610612740,Alonzo Gee,Alonzo Gee,202087,NOP,876.0,15,-13,29,29,15.0,13,4.0,58,,,36,,1.0,,1.0,,1.0,,2.0,1.0,,1.0,2.0,15.0,,11.428571428571429,,1.0,0.8133,,0.5172413793103449,,,,2.0,,4.0,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,0.85,,,,,2.0,,,,,,2.0,2.0,,,4.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,2.0,2.0,,,4.0,0.5,0.5,,,1.0,1.0,,1.0,,1.0,0.5,0.07692307692307693,,0.25,0.11764705882352941,,,,0.3333333333333333,,,,,,,,,,0.8133,,,,1.0,2.0,,1.0,,,,,,,,0.5,,,,,2.0,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,2.0,2.0,1.0,0.5,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612740,Ish Smith,Ish Smith,202397,NOP,810.0,14,-1,29,28,15.0,13,3.0,57,1.0,2.0,28,1.0,1.0,2.0,3.0,2.0,,1.0,8.0,,,1.0,1.0,15.0,0.4,17.64705882352941,0.2,0.4,0.38536000000000004,24.5,0.5172413793103449,1.0,2.0,,3.0,,1.0,,,,,,,,,,0.08333333333333333,,,0.2,0.4,,,,14.799999999999999,,,,1.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,0.3333333333333333,,0.32726666666666665,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,0.2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626214,1610612740,Bryce Dejean-Jones,Bryce Dejean-Jones,1626214,NOP,16715.0,279,-39,550,549,95.0,117,72.0,1099,26.0,32.0,598,26.0,11.0,4.0,15.0,4.0,2.0,1.0,34.0,10.0,6.0,7.0,17.0,95.0,0.463768115942029,14.106583072100314,0.37681159420289856,0.782608695652174,0.5620463768115942,25.1,0.17272727272727273,2.0,13.0,10.0,37.0,12.0,79.0,6.0,10.0,6.0,7.0,4.0,11.0,0.375,0.375,0.4927536231884058,0.5,0.16216216216216217,0.5,0.028985507246376812,0.18840579710144928,0.38461538461538464,0.38461538461538464,0.38461538461538464,7.645945945945947,6.0,,2.0,4.0,16.0,11.0,,2.0,,8.0,2.0,6.0,5.0,3.0,10.0,12.0,30.0,8.0,5.0,13.0,25.0,40.0,8.0,48.0,4.0,,1.0,1.0,,18.0,2.0,21.0,10.0,10.0,0.375,0.42857142857142855,0.8333333333333334,,0.43243243243243246,0.3333333333333333,0.4444444444444444,0.3181818181818182,0.4444444444444444,0.38461538461538464,0.36363636363636365,0.14367816091954022,0.02252252252252252,0.18840579710144928,0.15637860082304528,0.023890784982935155,0.015625,0.23214285714285715,0.19642857142857142,0.46153846153846156,0.46153846153846156,0.16666666666666666,0.8,0.2222222222222222,,,0.36363636363636365,0.6261857142857143,0.5842045454545454,0.1282051282051282,0.21739130434782608,0.10126582278481013,0.12658227848101267,22.0,0.15384615384615385,0.3188405797101449,,6.0,7.0,,1.0,,0.07692307692307693,0.1320754716981132,,,,0.08695652173913043,10.0,3.0,5.0,4.0,20.0,4.0,2.0,,4.0,2.0,0.5714285714285714,0.028169014084507043,0.013513513513513514,0.03508771929824561,,0.45454545454545453,0.5882352941176471,0.5555555555555556,0.6,2.0,4.0,4.0,0.5,0.36363636363636365,0.5,False,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,0.2,0.22727272727272727,0.2222222222222222,0.045454545454545456,0.03571428571428571,0.5,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
