EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,BadPassTurnovers,Travels,Loose Ball Fouls Drawn,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,OffFTReboundPct,Charge Fouls Drawn,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,on,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Arc3PctBlocked,SecondChanceCorner3FGM,Clear Path Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,HeaveMakes
1626143,1610612755,Jahlil Okafor,Jahlil Okafor,1626143,PHI,4636.0,77,-10.0,158,157,23,31,17,315,7.0,16.0,3.0,7.0,2.0,4.0,6.0,15.0,1.0,5.0,14,36,6.0,34,167,4.0,9.0,1.0,9.0,2.0,5.0,4.0,14.0,14.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,3.0,7.0,5.0,8.0,13.0,10.0,23.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,7.0,1.0,1.0,5.0,9.0,2.0,6.0,8.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,23,0.5,0.5833333333333334,0.3888888888888889,0.4444444444444444,0.4,0.3888888888888889,0.4444444444444444,0.4,0.4358974358974359,0.45,0.4,0.0833333333333333,0.1875,25.84269662921348,0.5714285714285714,0.1481481481481481,0.1346153846153846,0.217391304347826,0.125,0.1688311688311688,0.131578947368421,0.217391304347826,0.0526315789473684,0.1,0.1333333333333333,0.1111111111111111,0.0454545454545454,0.2352941176470588,0.2,0.1764705882352941,0.3333333333333333,0.2105263157894736,0.2,0.4444444444444444,0.4375,0.5384615384615384,0.4285714285714285,0.4166666666666667,0.4,0.4,0.6666666666666666,0.1388888888888889,0.2,0.2,0.7777777777777778,0.4285714285714285,0.3333333333333333,0.8,0.5,0.4444444444444444,0.4827833333333334,0.4956142857142857,0.5751999999999999,0.1282051282051282,0.1282051282051282,0.2647058823529412,0.1176470588235294,6.913888888888889,0.1455696202531645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626158,1610612755,Richaun Holmes,Richaun Holmes,1626158,PHI,1968.0,33,27.0,73,72,25,30,7,145,4.0,4.0,,,3.0,3.0,,,,,4,4,5.0,13,63,,,,,3.0,3.0,7.0,8.0,,,,,,,,,,,,2.0,,2.0,2.0,2.0,4.0,,,,2.0,2.0,1.0,,4.0,1.0,2.0,2.0,2.0,,8.0,7.0,1.0,4.0,1.0,1.0,1.0,,7.0,25,1.0,1.0,1.0,,1.0,0.6666666666666666,,0.75,0.7222222222222222,,0.875,,,15.476190476190476,0.5,0.0714285714285714,0.1428571428571428,,,0.0555555555555555,0.0689655172413793,0.125,,0.3333333333333333,,,0.1111111111111111,,0.1666666666666666,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,0.75,1.0,1.0,0.63535,,0.59955,0.4444444444444444,0.5714285714285714,,0.5384615384615384,1.25,0.3424657534246575,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.25,26.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203138,1610612755,Hollis Thompson,Hollis Thompson,203138,PHI,7987.0,133,-6.0,283,279,83,104,25,562,2.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,2.0,3.0,6,13,4.0,46,273,1.0,2.0,2.0,4.0,1.0,3.0,4.0,8.0,4.0,,,2.0,3.0,5.0,2.0,1.0,,13.0,1.0,2.0,5.0,7.0,13.0,3.0,16.0,1.0,5.0,5.0,4.0,3.0,2.0,,7.0,,4.0,6.0,14.0,,3.0,5.0,,2.0,3.0,3.0,3.0,1.0,4.0,83,0.6666666666666666,0.6666666666666666,0.4615384615384615,0.5,0.3333333333333333,0.4772727272727273,0.3333333333333333,0.0909090909090909,0.5,0.5,0.1666666666666666,,,16.93290734824281,0.5714285714285714,0.0693069306930693,0.0266666666666666,0.1428571428571428,0.0181818181818181,0.088235294117647,0.023076923076923,0.025,0.0526315789473684,,0.025,,0.0555555555555555,0.0625,0.0909090909090909,0.0714285714285714,0.4285714285714285,0.037037037037037,0.3333333333333333,0.1136363636363636,0.4,0.4,1.0,0.1136363636363636,0.4,0.4,0.5,0.0681818181818181,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.2727272727272727,0.3333333333333333,0.8181818181818182,0.5144181818181818,0.5326166666666667,0.5172090909090908,0.0434782608695652,0.1333333333333333,0.0869565217391304,0.0869565217391304,7.653846153846155,0.293286219081272,20.0,4.0,31.0,8.0,2.0,20.0,2.0,,,0.7045454545454546,0.4545454545454545,0.3636363636363636,24.7,3.0,11.0,1.0,4.0,7.0,10.0,1.0,30.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3225806451612903,0.3225806451612903,0.0833333333333333,0.5,0.25,0.2727272727272727,0.2727272727272727,1.0,0.35,0.35,1.0,0.3333333333333333,0.3636363636363636,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203477,1610612755,Isaiah Canaan,Isaiah Canaan,203477,PHI,6264.0,104,3.0,215,217,62,64,23,432,1.0,2.0,,,,1.0,,3.0,2.0,5.0,3,10,5.0,62,216,,,,,,1.0,17.0,,6.0,,1.0,5.0,,5.0,,3.0,,10.0,,,,3.0,3.0,,3.0,,5.0,5.0,2.0,,,,2.0,,1.0,4.0,7.0,,6.0,6.0,,1.0,,,,,17.0,62,,,0.3,,,0.6195652173913043,,0.5357142857142857,0.6354166666666666,,0.5666666666666667,0.1,,20.66115702479339,1.0,0.0405405405405405,,,,0.0297029702970297,,,,,,,0.0689655172413793,,0.0434782608695652,,,,,0.0434782608695652,0.5,0.5,,0.0652173913043478,,,,0.108695652173913,0.4,0.4,,,,0.0714285714285714,,0.8260869565217391,0.497916304347826,0.3255,0.5129035714285713,0.0416666666666666,0.0909090909090909,,0.2741935483870967,12.49,0.2883720930232558,32.0,10.0,36.0,13.0,2.0,32.0,2.0,,,0.782608695652174,0.6956521739130435,0.7142857142857143,25.522222222222226,1.0,4.0,,3.0,16.0,17.0,1.0,36.0,16.0,,2.0,,,1.0,1.0,,,,0.7058823529411765,0.4722222222222222,0.4722222222222222,,,0.0869565217391304,0.25,0.25,,0.5,0.5,0.75,,0.2142857142857142,0.5,1.0,1.0,4.0,5.0,15.0,2.0,1.0,0.3846153846153846,0.3333333333333333,1.0,0.3333333333333333,0.4,0.027027027027027,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203515,1610612755,Phil Pressey,Phil Pressey,203515,PHI,10202.0,170,-6.0,359,358,94,118,33,717,14.0,28.0,,1.0,,8.0,1.0,7.0,2.0,7.0,17,42,9.0,55,355,,1.0,1.0,1.0,,10.0,4.0,6.0,28.0,,8.0,25.0,21.0,46.0,16.0,22.0,,113.0,,,10.0,12.0,23.0,,23.0,,11.0,8.0,12.0,7.0,1.0,1.0,19.0,,5.0,2.0,14.0,,14.0,18.0,2.0,8.0,1.0,,1.0,1.0,4.0,94,0.1764705882352941,0.1764705882352941,0.4047619047619047,,,0.4181818181818181,,0.125,0.4365079365079365,0.1666666666666666,0.1333333333333333,0.1904761904761904,0.25,20.603015075376884,0.631578947368421,0.0991735537190082,,0.2,,0.1286549707602339,,,,,,,0.1136363636363636,0.0256410256410256,0.1578947368421052,0.2432432432432432,0.0769230769230769,,1.0,0.509090909090909,0.5,0.6666666666666666,0.1428571428571428,0.1272727272727272,0.1428571428571428,0.1666666666666666,1.0,0.1272727272727272,0.2857142857142857,0.2857142857142857,1.0,,,0.6666666666666666,,0.7454545454545455,0.5324194444444447,,0.5584166666666667,0.1311475409836065,0.1666666666666666,0.0181818181818181,0.0727272727272727,5.792857142857143,0.2618384401114206,12.0,2.0,13.0,2.0,1.0,11.0,11.0,1.0,,0.2363636363636363,0.2181818181818181,0.1666666666666666,27.4,,1.0,,,4.0,4.0,,6.0,4.0,5.0,3.0,1.0,1.0,,,,,3.0,0.5,0.3076923076923077,0.3333333333333333,0.0769230769230769,,0.0181818181818181,,,,0.3333333333333333,0.3333333333333333,0.5,,,0.3636363636363636,,,1.0,1.0,6.0,,,0.5,0.1428571428571428,,,0.5,,1.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203960,1610612755,JaKarr Sampson,JaKarr Sampson,203960,PHI,3479.0,58,-15.0,126,129,40,49,12,255,8.0,16.0,2.0,4.0,4.0,6.0,1.0,2.0,,1.0,9,19,8.0,29,125,2.0,4.0,2.0,6.0,4.0,6.0,11.0,6.0,12.0,2.0,2.0,,1.0,1.0,1.0,,,3.0,,4.0,3.0,9.0,12.0,5.0,17.0,2.0,,,2.0,3.0,2.0,1.0,5.0,,2.0,3.0,9.0,,7.0,13.0,1.0,7.0,2.0,1.0,2.0,,11.0,40,0.3333333333333333,0.375,0.4736842105263157,0.5,0.6666666666666666,0.42,0.5,0.5,0.4677419354838709,0.5,0.55,0.1052631578947368,0.125,25.174825174825177,0.4,0.2195121951219512,0.0975609756097561,0.1428571428571428,,0.1935483870967742,0.0634920634920634,0.1153846153846153,0.1111111111111111,,,,0.25,0.1818181818181818,0.2142857142857142,0.1875,,0.1666666666666666,,0.64,0.5,0.5714285714285714,0.375,0.08,0.5,0.5,,0.04,,,1.0,0.5,0.5,0.75,0.6666666666666666,0.88,0.553198,0.7047000000000001,0.5869625,0.2258064516129032,0.28,0.2068965517241379,0.3793103448275862,2.889473684210526,0.3174603174603174,4.0,2.0,6.0,2.0,3.0,4.0,,1.0,,0.24,0.16,0.25,25.21666666666667,1.0,2.0,,,,1.0,,,,,,,1.0,2.0,,,,,,0.1666666666666666,0.1666666666666666,,,0.08,0.5,0.5,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,1.0,0.1666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,
203917,1610612755,Nik Stauskas,Nik Stauskas,203917,PHI,2650.0,44,7.0,93,90,17,28,7,183,4.0,5.0,1.0,1.0,,,,,,2.0,4,7,1.0,12,95,1.0,1.0,,2.0,,,,2.0,6.0,2.0,,2.0,2.0,4.0,1.0,2.0,,10.0,1.0,,,5.0,5.0,1.0,6.0,,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,17,0.25,0.3333333333333333,0.5714285714285714,1.0,,0.4583333333333333,1.0,,0.4615384615384615,1.0,,,,14.851485148514852,0.5,0.1666666666666666,,,0.0555555555555555,0.119047619047619,0.0256410256410256,,,,0.0833333333333333,,0.1,0.1666666666666666,0.25,,,,,0.4166666666666667,0.8,0.8,0.25,,,,,0.1666666666666666,,,1.0,1.0,,,,0.8333333333333334,0.5287166666666667,,0.55185,0.0769230769230769,0.125,0.1666666666666666,,6.814285714285715,0.1827956989247312,2.0,1.0,5.0,1.0,,2.0,,,,0.4166666666666667,0.1666666666666666,1.0,25.0,1.0,3.0,,,,1.0,,3.0,,1.0,,,,,,,,,1.0,0.2,0.2,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203924,1610612755,Jerami Grant,Jerami Grant,203924,PHI,4753.0,79,,158,159,44,36,17,317,6.0,9.0,,1.0,2.0,2.0,2.0,5.0,,,8,14,7.0,32,164,1.0,2.0,1.0,3.0,2.0,3.0,6.0,6.0,10.0,2.0,,2.0,1.0,3.0,,2.0,,7.0,1.0,3.0,4.0,8.0,13.0,5.0,18.0,,4.0,2.0,1.0,1.0,1.0,,2.0,,,5.0,6.0,,8.0,13.0,1.0,6.0,8.0,6.0,8.0,5.0,6.0,44,0.375,0.4285714285714285,0.5714285714285714,0.5,0.6666666666666666,0.5434782608695652,0.5,0.3333333333333333,0.5517241379310345,0.5,0.375,,,17.816091954022987,0.5,0.135593220338983,0.073170731707317,0.1739130434782608,0.0333333333333333,0.1463414634146341,0.056338028169014,0.0952380952380952,0.0833333333333333,,,0.0909090909090909,0.0909090909090909,0.25,0.0588235294117647,0.1428571428571428,0.2222222222222222,,0.625,0.391304347826087,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.217391304347826,0.4,0.4,0.5,,,,0.5,,,0.3333333333333333,1.0,0.782608695652174,0.5614369565217391,0.3657,0.5563166666666667,0.2142857142857142,0.3157894736842105,0.09375,0.1875,3.778571428571429,0.2784810126582278,2.0,1.0,9.0,3.0,2.0,2.0,,1.0,,0.391304347826087,0.0869565217391304,0.1666666666666666,23.98888888888889,3.0,7.0,,2.0,,3.0,,9.0,,1.0,,1.0,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,,0.3043478260869565,0.4285714285714285,0.4285714285714285,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
1626174,1610612755,Christian Wood,Christian Wood,1626174,PHI,2392.0,40,6.0,94,93,42,72,7,187,6.0,9.0,1.0,3.0,3.0,5.0,,1.0,,2.0,6,12,3.0,21,90,1.0,3.0,1.0,3.0,3.0,6.0,12.0,10.0,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,,3.0,3.0,3.0,9.0,3.0,12.0,,3.0,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,4.0,,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,12.0,42,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.5,0.5625,0.3333333333333333,0.5625,0.5833333333333334,0.375,0.6,0.25,0.2222222222222222,19.41747572815534,0.5,0.1,0.1111111111111111,0.2307692307692307,,0.1395348837209302,0.0697674418604651,0.1428571428571428,0.1666666666666666,,,,0.2,0.1111111111111111,,0.2727272727272727,,,1.0,0.5625,0.6666666666666666,0.8571428571428571,0.8333333333333334,0.0625,,,,0.125,,,1.0,0.3333333333333333,1.0,0.625,0.6,0.8125,0.6341366666666666,0.6286,0.6787285714285715,0.1176470588235294,0.1538461538461538,0.1428571428571428,0.5714285714285714,4.4750000000000005,0.4468085106382978,4.0,2.0,4.0,2.0,3.0,4.0,,,2.0,0.25,0.25,0.25,27.85,,,,,2.0,2.0,,3.0,2.0,,,3.0,1.0,,,,,1.0,0.5,0.5,0.5,0.75,,,,,,0.5,0.5,0.5,,,0.5,,,1.0,1.0,3.0,,,0.5,1.0,,,0.5,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203457,1610612755,Nerlens Noel,Nerlens Noel,203457,PHI,3372.0,56,-24.0,117,117,24,28,9,234,8.0,12.0,,1.0,1.0,3.0,,1.0,,2.0,8,15,1.0,17,117,,1.0,,,1.0,4.0,2.0,14.0,2.0,,1.0,3.0,,3.0,,1.0,,6.0,1.0,2.0,6.0,5.0,14.0,3.0,17.0,,3.0,1.0,,1.0,,,1.0,,1.0,2.0,5.0,,5.0,4.0,,2.0,1.0,,1.0,,2.0,24,0.875,0.875,0.5333333333333333,,0.25,0.5333333333333333,,0.25,0.5,,0.25,0.0666666666666666,0.0833333333333333,14.4,,0.1515151515151515,0.064516129032258,0.2857142857142857,0.0526315789473684,0.2037037037037037,0.06,0.0714285714285714,0.1111111111111111,,,0.2,,,0.3333333333333333,0.2,0.5,,,0.8,0.6666666666666666,0.7272727272727273,0.875,0.0666666666666666,,,,0.1333333333333333,,,1.0,,,0.75,0.3333333333333333,0.8,0.6002733333333333,,0.56435,0.1176470588235294,0.1176470588235294,,0.1176470588235294,4.253333333333334,0.2051282051282051,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,
