EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,HeaveAttempts,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,BlockedLongMidRange,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,on,3SecondViolations
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,9328.0,155,-41,292,293,81.0,90.0,35.0,585,2.0,11.0,1.0,6.0,3.0,2.0,7.0,4.0,11.0,1.0,2.0,1.0,4.0,1.0,2.0,8.0,29.0,2.0,6.0,8.0,30.0,321,2.0,7.0,2.0,6.0,3.0,9.0,1.0,2.0,1.0,10.0,6.0,10.0,6.0,2.0,4.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,1.0,9.0,9.0,15.0,3.0,27.0,10.0,37.0,3.0,3.0,1.0,3.0,2.0,6.0,1.0,1.0,11.0,20.0,3.0,3.0,7.0,1.0,1.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,10.0,81.0,3.0,1.0,0.375,0.42857142857142855,1.0,0.3333333333333333,0.5,0.3333333333333333,0.27586206896551724,0.2857142857142857,0.3333333333333333,0.3142857142857143,0.2857142857142857,0.4090909090909091,0.375,0.375,0.4166666666666667,0.17142857142857143,13.609467455621303,0.5,0.2727272727272727,0.18518518518518517,0.0703125,0.21428571428571427,0.030303030303030304,0.1951219512195122,0.062111801242236024,0.11904761904761904,0.08163265306122448,0.043478260869565216,0.125,0.18181818181818182,0.25,0.25925925925925924,0.13333333333333333,0.12,0.3142857142857143,0.18181818181818182,0.18181818181818182,0.5,0.2,0.2857142857142857,0.2857142857142857,0.3142857142857143,0.36363636363636365,0.36363636363636365,0.5,0.05714285714285714,0.5,0.5,1.0,0.11428571428571428,0.25,0.25,1.0,0.8571428571428571,0.16666666666666666,0.2727272727272727,0.18181818181818182,0.5,0.4857142857142857,0.25,0.4712671428571429,0.5271285714285714,0.44979545454545455,0.10256410256410256,0.12121212121212122,0.2,0.3333333333333333,9.651724137931033,24.71666666666667,0.2773972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,25990.0,433,-29,837,846,295.0,296.0,113.0,1683,56.0,81.0,19.0,23.0,32.0,11.0,46.0,15.0,38.0,,,,1.0,,1.0,82.0,165.0,,1.0,48.0,212.0,904,22.0,28.0,14.0,58.0,31.0,52.0,,1.0,25.0,87.0,92.0,72.0,,22.0,,,11.0,8.0,19.0,5.0,5.0,3.0,46.0,8.0,38.0,18.0,48.0,8.0,74.0,47.0,121.0,4.0,7.0,6.0,10.0,1.0,17.0,,4.0,19.0,35.0,,4.0,54.0,6.0,,69.0,31.0,8.0,14.0,7.0,14.0,,87.0,294.0,5.0,7.0,0.5609756097560976,0.647887323943662,,,,,0.49696969696969695,0.7857142857142857,0.5961538461538461,0.4939759036144578,0.7857142857142857,0.5849056603773585,0.5408163265306123,0.7631578947368421,0.6304347826086957,0.006024096385542169,22.049689440993788,0.4117647058823529,0.4444444444444444,0.18823529411764706,0.12666666666666668,0.1565217391304348,0.07142857142857142,0.1783783783783784,0.11165048543689321,0.14705882352941177,0.1346153846153846,0.07692307692307693,0.2857142857142857,0.16666666666666666,0.1111111111111111,0.12790697674418605,0.2413793103448276,0.058823529411764705,0.4879518072289157,0.691358024691358,0.7567567567567568,0.5,0.27710843373493976,0.2391304347826087,0.28205128205128205,0.2289156626506024,0.39473684210526316,0.39473684210526316,0.9333333333333333,,,,,0.006024096385542169,,,,0.8214285714285714,0.8260869565217391,0.6037735849056604,0.018867924528301886,,0.4939759036144578,,0.48455515151515166,0.5111307692307693,0.5124596153846153,0.16489361702127658,0.1657754010695187,0.27358490566037735,0.41037735849056606,7.361818181818183,44.2,0.35244922341696533,23.0,1.0,14.0,3.0,3.0,1.0,24.0,19.0,5.0,2.0,2.0,3.0,9.0,7.0,8.0,1.0,0.08484848484848485,0.08641975308641975,0.15217391304347827,0.030303030303030304,0.09574468085106383,0.058823529411764705,0.5714285714285714,0.36363636363636365,0.10526315789473684,0.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,30503.0,508,12,997,1007,442.0,362.0,133.0,2004,38.0,56.0,4.0,7.0,22.0,13.0,41.0,16.0,47.0,5.0,22.0,18.0,54.0,6.0,22.0,67.0,144.0,23.0,76.0,74.0,277.0,1049,7.0,15.0,8.0,34.0,25.0,63.0,9.0,32.0,36.0,113.0,50.0,84.0,60.0,6.0,53.0,18.0,34.0,15.0,49.0,7.0,22.0,7.0,113.0,4.0,9.0,27.0,40.0,4.0,71.0,14.0,85.0,5.0,24.0,8.0,14.0,16.0,38.0,3.0,15.0,13.0,33.0,,5.0,81.0,,5.0,92.0,35.0,14.0,4.0,2.0,4.0,,113.0,441.0,7.0,13.0,0.373134328358209,0.390625,0.8695652173913043,0.3026315789473684,0.28125,0.30666666666666664,0.4652777777777778,0.4666666666666667,0.3968253968253968,0.46136363636363636,0.5416666666666666,0.4052631578947368,0.526615969581749,0.5666666666666667,0.49130434782608695,0.34545454545454546,26.246719160104988,0.631578947368421,0.12903225806451613,0.12861736334405144,0.027692307692307693,0.19285714285714287,0.02666666666666667,0.14855875831485588,0.02736842105263158,0.036036036036036036,0.043478260869565216,0.030612244897959183,0.1111111111111111,0.09009009009009009,0.1956521739130435,0.17757009345794392,0.24242424242424243,0.04310344827586207,0.2545454545454545,0.6785714285714286,0.7450980392156863,0.47368421052631576,0.18636363636363637,0.3170731707317073,0.35135135135135137,0.21363636363636362,0.3404255319148936,0.34782608695652173,0.3125,0.1,0.22727272727272727,0.23809523809523808,1.0,0.24545454545454545,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.2916666666666667,0.5714285714285714,0.23157894736842105,0.23157894736842105,0.2727272727272727,0.6,0.33962264150943394,0.5196018264840184,0.5026805555555556,0.4994239361702129,0.14056224899598393,0.2023121387283237,0.12274368231046931,0.40794223826714804,8.572916666666668,24.664473684210524,0.44332998996990974,13.0,1.0,10.0,8.0,5.0,1.0,20.0,17.0,3.0,,1.0,3.0,6.0,2.0,4.0,1.0,0.06944444444444445,0.08928571428571429,0.0975609756097561,0.02631578947368421,,0.019230769230769232,1.0,0.15384615384615385,0.25,0.5909090909090909,2.0,3.0,10.0,4.0,7.0,4.0,9.0,9.0,1.0,3.0,2.0,1.0,1.0,0.4444444444444444,0.013157894736842105,0.02127659574468085,0.045454545454545456,0.08333333333333333,0.2916666666666667,0.5714285714285714,0.75,0.10526315789473684,0.3,,,,,,,,,,,,,,,,True,
202407,1610612762,Elijah Millsap,Elijah Millsap,202407,UTA,4480.0,75,5,145,146,48.0,61.0,20.0,291,5.0,10.0,1.0,1.0,3.0,,,,,,2.0,,2.0,,1.0,5.0,10.0,,4.0,2.0,12.0,141,1.0,1.0,,2.0,1.0,3.0,,2.0,,2.0,6.0,4.0,,2.0,2.0,,3.0,2.0,5.0,1.0,2.0,1.0,12.0,,2.0,6.0,7.0,,13.0,2.0,15.0,1.0,3.0,2.0,,1.0,3.0,3.0,1.0,5.0,16.0,1.0,,3.0,1.0,,2.0,1.0,,1.0,,1.0,,2.0,48.0,6.0,,0.6,0.75,,,,,0.5,1.0,0.3333333333333333,0.35714285714285715,0.5,0.2,0.4,0.5,0.2,0.2857142857142857,10.714285714285715,1.0,,0.1320754716981132,0.03773584905660377,0.23076923076923078,,0.16455696202531644,0.029411764705882353,0.08333333333333333,,,0.17647058823529413,0.1875,0.05,0.25,0.16666666666666666,0.16666666666666666,0.7142857142857143,0.5,0.625,0.6,,,,,,,,0.14285714285714285,,,,0.14285714285714285,,,,0.5,1.0,0.6,0.2,,1.0,,0.49449642857142856,0.48860000000000003,0.47175,0.06666666666666667,0.09090909090909091,0.16666666666666666,0.16666666666666666,2.3600000000000003,23.7,0.3310344827586207,1.0,,2.0,1.0,,,5.0,2.0,3.0,,,,,,1.0,,0.2,0.2,,,,,1.0,,,0.3333333333333333,1.0,,1.0,,,,1.0,,,,,,,,,,,0.5,,,,0.2,,1.0,1.0,,,,,,,,,,,,,,True,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,47840.0,797,-13,1540,1552,556.0,509.0,204.0,3092,58.0,111.0,6.0,15.0,44.0,24.0,69.0,23.0,75.0,12.0,28.0,20.0,51.0,9.0,19.0,105.0,255.0,32.0,79.0,106.0,412.0,1620,9.0,23.0,9.0,36.0,44.0,96.0,12.0,29.0,55.0,179.0,50.0,160.0,60.0,2.0,49.0,20.0,43.0,20.0,63.0,11.0,32.0,2.0,146.0,3.0,12.0,29.0,61.0,3.0,93.0,16.0,109.0,6.0,27.0,19.0,24.0,8.0,51.0,4.0,21.0,28.0,71.0,4.0,2.0,108.0,2.0,6.0,141.0,57.0,12.0,4.0,1.0,4.0,,177.0,555.0,10.0,9.0,0.23809523809523808,0.2403846153846154,0.625,0.4050632911392405,0.41379310344827586,0.4155844155844156,0.4117647058823529,0.391304347826087,0.4583333333333333,0.45808383233532934,0.4090909090909091,0.496,0.5138888888888888,0.47368421052631576,0.5524691358024691,0.23652694610778444,25.1551043429216,0.5294117647058824,0.06976744186046512,0.12551440329218108,0.022429906542056073,0.13615023474178403,0.014218009478672985,0.12875536480686695,0.020107238605898123,0.03076923076923077,0.02247191011235955,0.014084507042253521,0.07602339181286549,0.11515151515151516,0.19333333333333333,0.13245033112582782,0.14516129032258066,0.036585365853658534,0.3323353293413174,0.5225225225225225,0.6373626373626373,0.22413793103448276,0.20658682634730538,0.34782608695652173,0.3870967741935484,0.2245508982035928,0.30666666666666664,0.30666666666666664,0.2608695652173913,0.08383233532934131,0.42857142857142855,0.42857142857142855,1.0,0.15269461077844312,0.39215686274509803,0.39215686274509803,0.4,0.45454545454545453,0.4,0.352,0.152,0.47368421052631576,0.5688622754491018,0.40816326530612246,0.4761022590361446,0.4942277777777778,0.4561943548387097,0.15625,0.18811881188118812,0.08737864077669903,0.4344660194174757,8.729803921568626,24.936708860759488,0.36103896103896105,23.0,2.0,27.0,9.0,9.0,1.0,18.0,9.0,9.0,4.0,5.0,4.0,9.0,2.0,2.0,,0.10588235294117647,0.18018018018018017,0.10144927536231885,0.0196078431372549,0.012345679012345678,0.014492753623188406,0.5,0.25,0.3333333333333333,0.5227272727272727,4.0,3.0,10.0,2.0,6.0,3.0,10.0,36.0,,2.0,4.0,,5.0,0.3,,,,0.12121212121212122,0.18181818181818182,0.3333333333333333,0.5,0.08,0.3,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.25,1.0,0.037037037037037035,,,,,,True,
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,26344.0,439,-8,847,851,302.0,250.0,116.0,1698,25.0,48.0,1.0,2.0,12.0,11.0,30.0,24.0,47.0,8.0,22.0,21.0,58.0,9.0,23.0,60.0,125.0,29.0,80.0,15.0,222.0,892,1.0,5.0,,8.0,19.0,40.0,11.0,29.0,5.0,76.0,24.0,96.0,75.0,,55.0,21.0,31.0,13.0,44.0,8.0,23.0,1.0,101.0,4.0,5.0,9.0,26.0,1.0,36.0,9.0,45.0,2.0,22.0,14.0,10.0,8.0,32.0,2.0,7.0,10.0,25.0,1.0,1.0,16.0,,,19.0,8.0,2.0,1.0,,1.0,,76.0,302.0,4.0,1.0,0.2,0.2,0.8620689655172413,0.3625,0.3793103448275862,0.37662337662337664,0.48,0.2,0.475,0.5048780487804878,0.4,0.5144927536231884,0.5211267605633803,0.4,0.5205479452054794,0.3902439024390244,24.746450304259636,0.6875,0.047619047619047616,0.09059233449477352,0.01644736842105263,0.08571428571428572,0.036036036036036036,0.08928571428571429,0.021686746987951807,0.01694915254237288,0.03296703296703297,0.014705882352941176,0.04950495049504951,0.06666666666666667,0.15625,0.08695652173913043,0.08333333333333333,0.020833333333333332,0.23414634146341465,0.5208333333333334,0.625,0.24,0.14634146341463414,0.36666666666666664,0.4230769230769231,0.22926829268292684,0.5106382978723404,0.5106382978723404,0.20833333333333334,0.1073170731707317,0.36363636363636365,0.36363636363636365,1.0,0.28292682926829266,0.3620689655172414,0.3620689655172414,0.8095238095238095,0.2,0.5,0.17391304347826086,0.3333333333333333,0.391304347826087,0.624390243902439,0.38181818181818183,0.4912987623762375,0.4810666666666667,0.46663409090909097,0.04265402843601896,0.061068702290076333,0.036036036036036036,0.34234234234234234,10.0336,25.5375,0.3565525383707202,7.0,3.0,12.0,5.0,7.0,,14.0,11.0,3.0,1.0,1.0,,2.0,1.0,,,0.096,0.16666666666666666,0.13333333333333333,,,0.06976744186046512,,0.09090909090909091,,0.5833333333333334,2.0,2.0,6.0,1.0,3.0,2.0,5.0,12.0,,3.0,1.0,,,0.4,,,,0.2,0.3,0.3333333333333333,1.0,0.08695652173913043,0.3333333333333333,1.0,,1.0,,,1.0,1.0,0.5,1.0,0.0125,,,,,,True,
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,6514.0,109,-14,208,212,56.0,51.0,31.0,420,5.0,9.0,,,1.0,1.0,8.0,,2.0,3.0,4.0,,6.0,,2.0,6.0,19.0,3.0,10.0,2.0,23.0,221,,,,3.0,1.0,3.0,1.0,4.0,2.0,7.0,4.0,8.0,6.0,,6.0,,13.0,3.0,16.0,2.0,10.0,1.0,35.0,,1.0,2.0,3.0,1.0,6.0,1.0,7.0,,4.0,4.0,2.0,,6.0,,2.0,4.0,10.0,1.0,,9.0,,3.0,2.0,,1.0,1.0,,1.0,,7.0,56.0,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3,0.25,0.3,0.3157894736842105,,0.3333333333333333,0.3620689655172414,0.75,0.35714285714285715,0.38333333333333336,0.75,0.4375,0.3448275862068966,14.937759336099584,0.6666666666666666,0.16666666666666666,0.05357142857142857,0.012048192771084338,0.07142857142857142,,0.05952380952380952,0.00909090909090909,,,,0.08333333333333333,0.05,,0.10526315789473684,,,0.3103448275862069,0.5555555555555556,0.8333333333333334,0.4,0.27586206896551724,0.125,0.16666666666666666,0.06896551724137931,,,,0.13793103448275862,0.75,0.75,0.6666666666666666,0.20689655172413793,,,,,,0.14285714285714285,0.2857142857142857,,0.6551724137931034,,0.49800689655172425,0.6072,0.4846571428571429,,,0.13043478260869565,0.30434782608695654,6.284210526315789,24.57,0.2692307692307692,1.0,,5.0,1.0,2.0,,7.0,5.0,2.0,,1.0,,,1.0,1.0,,0.2631578947368421,0.3333333333333333,0.25,,0.045454545454545456,,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,1.0,,,,,0.5,0.1,,,0.5,0.5,,,0.2857142857142857,0.5,,,1.0,,1.0,,,1.0,1.0,,0.16666666666666666,,,,,True,
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,19486.0,325,-16,620,622,210.0,215.0,73.0,1242,11.0,17.0,1.0,1.0,6.0,16.0,36.0,7.0,14.0,1.0,9.0,13.0,34.0,5.0,14.0,34.0,67.0,14.0,43.0,15.0,125.0,676,4.0,5.0,1.0,18.0,10.0,20.0,5.0,17.0,7.0,42.0,8.0,60.0,27.0,,34.0,13.0,13.0,7.0,20.0,5.0,9.0,1.0,47.0,,3.0,6.0,11.0,,17.0,3.0,20.0,1.0,10.0,7.0,10.0,3.0,20.0,1.0,2.0,18.0,35.0,2.0,1.0,18.0,,3.0,18.0,7.0,2.0,1.0,,1.0,1.0,42.0,209.0,4.0,1.0,0.11764705882352941,0.11764705882352941,0.6428571428571429,0.32558139534883723,0.29411764705882354,0.32558139534883723,0.5074626865671642,0.8,0.5,0.5,0.6538461538461539,0.47297297297297297,0.5252100840336135,0.6428571428571429,0.5121951219512195,0.39090909090909093,19.602272727272727,0.5,,0.06077348066298342,0.014492753623188406,0.06818181818181818,,0.06319702602230483,0.010238907849829351,0.014925373134328358,0.024096385542168676,,0.05,0.07462686567164178,0.05555555555555555,0.04918032786885246,0.1111111111111111,0.018518518518518517,0.15454545454545454,0.6470588235294118,0.7857142857142857,0.18181818181818182,0.32727272727272727,0.4444444444444444,0.47058823529411764,0.12727272727272726,0.5,0.5,0.14285714285714285,0.08181818181818182,0.1111111111111111,0.125,1.0,0.3090909090909091,0.38235294117647056,0.3939393939393939,0.6153846153846154,0.07692307692307693,1.0,0.16216216216216217,0.3783783783783784,0.35714285714285715,0.5454545454545454,0.38235294117647056,0.46625681818181824,0.50012,0.4566445945945945,0.05982905982905983,0.0945945945945946,0.144,0.336,8.36865671641791,24.811627906976746,0.3387096774193548,5.0,,5.0,2.0,3.0,,6.0,4.0,2.0,3.0,2.0,,,1.0,1.0,,0.07462686567164178,0.17647058823529413,0.05555555555555555,,,,1.0,0.0625,1.0,0.8333333333333334,1.0,,3.0,3.0,7.0,3.0,8.0,15.0,2.0,1.0,3.0,,,0.375,0.046511627906976744,,0.1111111111111111,0.07692307692307693,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.08108108108108109,,2.0,,,,1.0,,,,,,0.029411764705882353,,,,,True,
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,14526.0,242,-24,477,475,150.0,144.0,50.0,952,4.0,6.0,,,,2.0,4.0,4.0,12.0,5.0,11.0,10.0,25.0,3.0,6.0,10.0,22.0,15.0,36.0,,65.0,514,,1.0,,6.0,,1.0,5.0,9.0,,15.0,6.0,14.0,39.0,,25.0,10.0,10.0,7.0,17.0,5.0,7.0,2.0,41.0,,,7.0,18.0,,25.0,,25.0,,7.0,7.0,3.0,,10.0,,4.0,6.0,19.0,,2.0,6.0,1.0,1.0,,,,,,,1.0,15.0,150.0,1.0,,0.3,0.3,0.8666666666666667,0.4166666666666667,0.5555555555555556,0.4166666666666667,0.45454545454545453,,,0.5603448275862069,1.0,0.75,0.5603448275862069,1.0,0.75,0.6206896551724138,12.757973733583489,0.7,,0.11842105263157894,,0.11475409836065574,,0.11737089201877934,,,,,0.12244897959183673,0.16071428571428573,0.06382978723404255,0.14634146341463414,0.05,,0.10344827586206896,0.6666666666666666,0.6666666666666666,0.25,0.06896551724137931,0.5,0.5,0.20689655172413793,0.3333333333333333,0.36363636363636365,0.25,0.1896551724137931,0.45454545454545453,0.45454545454545453,1.0,0.43103448275862066,0.4,0.4,0.8,,,,0.6,0.5,0.7241379310344828,0.4,0.5106077586206897,0.5060666666666667,0.53975,,,0.09230769230769231,0.23076923076923078,12.595454545454546,24.51666666666667,0.31446540880503143,,,1.0,2.0,1.0,,8.0,7.0,1.0,,,,,,,,0.045454545454545456,,,,,,,0.5,,,,2.0,3.0,2.0,2.0,2.0,2.0,6.0,,,,,,1.0,,0.08333333333333333,,,0.6666666666666666,1.0,1.0,0.3,0.6666666666666666,2.0,,,,,,,,,,,,,,,True,
202344,1610612762,Trevor Booker,Trevor Booker,202344,UTA,26037.0,434,39,836,848,307.0,284.0,124.0,1684,39.0,76.0,14.0,29.0,25.0,5.0,21.0,3.0,11.0,1.0,4.0,,4.0,,1.0,47.0,108.0,1.0,8.0,16.0,113.0,830,14.0,32.0,5.0,33.0,14.0,35.0,,2.0,9.0,37.0,48.0,46.0,3.0,22.0,4.0,,6.0,9.0,15.0,5.0,3.0,2.0,39.0,11.0,37.0,18.0,39.0,9.0,66.0,48.0,114.0,4.0,10.0,6.0,6.0,4.0,16.0,2.0,4.0,27.0,48.0,3.0,2.0,17.0,2.0,1.0,23.0,9.0,3.0,8.0,4.0,13.0,,37.0,307.0,4.0,3.0,0.5106382978723404,0.6666666666666666,1.0,0.125,,0.125,0.4351851851851852,0.4375,0.4,0.41810344827586204,0.42424242424242425,0.3783783783783784,0.4448818897637795,0.4342105263157895,0.43023255813953487,0.06896551724137931,14.636642784032754,0.625,0.36,0.15,0.12714776632302405,0.13636363636363635,0.09243697478991597,0.14540816326530612,0.11707317073170732,0.1111111111111111,0.12359550561797752,0.0875,0.10416666666666667,0.189873417721519,0.16470588235294117,0.14736842105263157,0.10810810810810811,0.06779661016949153,0.6551724137931034,0.5131578947368421,0.5342465753424658,0.48717948717948717,0.1810344827586207,0.23809523809523808,0.2777777777777778,0.09482758620689655,0.2727272727272727,0.3,1.0,0.034482758620689655,0.25,0.25,1.0,0.034482758620689655,,,,0.8787878787878788,0.4827586206896552,0.6756756756756757,0.02702702702702703,,0.7241379310344828,,0.5430435344827585,0.5487964285714286,0.5676824324324325,0.07258064516129033,0.07758620689655173,0.2920353982300885,0.3274336283185841,4.056481481481482,24.875,0.3672248803827751,12.0,,7.0,4.0,1.0,,21.0,18.0,3.0,,3.0,,1.0,4.0,6.0,1.0,0.06481481481481481,0.039473684210526314,0.14285714285714285,,0.14893617021276595,0.10256410256410256,0.46153846153846156,0.4,,0.48,1.0,,1.0,,,,1.0,,,,,,,,,0.09090909090909091,,0.030303030303030304,,,,0.02702702702702703,,1.0,,,,,,,,,,,5.0,1.0,4.0,1.0,True,
