EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockingFouls,Charge Fouls,BlockingFoulsDrawn,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Fg3aBlocked,FTOffRebounds,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,BlockedCorner3,on,HeaveMakes
1626171,1610612741,Bobby Portis,Bobby Portis,1626171,CHI,45788.0,763,-151,1519,1517,340,418,189,3036,64,113,22.0,47.0,13.0,22.0,18.0,64,38,95,6.0,2.0,12.0,29.0,1.0,2.0,1.0,6.0,120,272,12.0,35.0,34,310,1707,28.0,65.0,1.0,2.0,7.0,66.0,23.0,41.0,1.0,8.0,8.0,57,158.0,82.0,33.0,3.0,40.0,1.0,28.0,12.0,18,22,19.0,41,17.0,2.0,12,3.0,7.0,101,20.0,61,39,100,16.0,155,81,236,12.0,19.0,12.0,7.0,20.0,5.0,12.0,15.0,2.0,8.0,1.0,35,5.0,5.0,36,75,9.0,5.0,47,3.0,4.0,3.0,42,1.0,17.0,5.0,14.0,11.0,1.0,2.0,14.0,11.0,1.0,1.0,57,338,5,4.0,0.6583333333333333,0.79,0.9166666666666666,0.34285714285714286,0.5,0.125,0.35294117647058826,0.4411764705882353,0.4307692307692308,0.5609756097560976,0.4495114006514658,0.44029850746268656,0.5,0.4725609756097561,0.4647887323943662,0.5377358490566038,0.11400651465798045,0.0661764705882353,0.13274336283185842,0.046875,20.721236405266172,0.5714285714285714,0.36363636363636365,0.2070393374741201,0.10286677908937605,0.17180616740088106,0.09345794392523364,0.19577464788732393,0.10037174721189591,0.16417910447761194,0.1044776119402985,0.03664921465968586,0.09392265193370165,0.09090909090909091,0.17177914110429449,0.24489795918367346,0.20809248554913296,0.15254237288135594,0.24,0.07741935483870968,0.7857142857142857,0.36807817589576547,0.5663716814159292,0.6530612244897959,0.59375,0.20846905537459284,0.28125,0.29508196721311475,0.5,0.30944625407166126,0.4,0.4,0.8421052631578947,0.019543973941368076,0.09446254071661238,0.41379310344827586,0.41379310344827586,0.9166666666666666,0.7014925373134329,0.46808510638297873,0.029850746268656716,0.5,1.0,0.4489795918367347,0.5909090909090909,0.04081632653061224,0.12244897959183673,0.16666666666666666,0.4820846905537459,0.42857142857142855,0.4963266339869279,0.5413572727272729,0.5201895833333333,0.05263157894736842,0.059027777777777776,0.2129032258064516,0.18387096774193548,8.968014705882348,25.34285714285715,0.2238314680710994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626245,1610612741,Cristiano Felicio,Cristiano Felicio,1626245,CHI,12980.0,216,36,441,431,119,127,53,872,20,31,7.0,13.0,3.0,6.0,,3,4,10,,,,3.0,,,,3.0,24,44,,3.0,22,70,437,7.0,13.0,,,2.0,16.0,4.0,10.0,,3.0,7.0,15,36.0,12.0,,,10.0,,3.0,,3,13,11.0,24,9.0,2.0,10,1.0,2.0,59,6.0,18,13,32,5.0,50,24,74,1.0,4.0,3.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,1.0,9,2.0,2.0,11,19,2.0,,19,,2.0,1.0,30,2.0,13.0,3.0,12.0,10.0,,2.0,12.0,11.0,,,15,119,3,2.0,0.75,0.9473684210526315,,,,,,0.5454545454545454,0.5384615384615384,0.4,0.5106382978723404,0.5384615384615384,0.3076923076923077,0.5737704918032787,0.5333333333333333,0.4411764705882353,0.06382978723404255,0.06818181818181818,0.0967741935483871,,13.833992094861662,0.5555555555555556,0.4166666666666667,0.21333333333333335,0.12080536912751678,0.22033898305084745,0.10714285714285714,0.215311004784689,0.11707317073170732,0.15254237288135594,0.07692307692307693,0.11764705882352941,0.11627906976744186,0.07692307692307693,0.13333333333333333,0.2894736842105263,0.25,0.19148936170212766,0.3333333333333333,0.05,0.9166666666666666,0.6595744680851063,0.6451612903225806,0.7142857142857143,0.75,0.06382978723404255,,,,0.2127659574468085,0.4,0.4,0.75,,0.06382978723404255,,,,1.0,0.5384615384615384,,,,0.46153846153846156,0.5,,0.23076923076923078,,0.723404255319149,,0.5554351063829788,0.5622399999999999,0.5284269230769231,0.22413793103448276,0.23636363636363636,0.22857142857142856,0.21428571428571427,5.743181818181818,25.0,0.2698412698412698,2.0,1.0,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201166,1610612741,Aaron Brooks,Aaron Brooks,201166,CHI,44554.0,743,-46,1467,1466,286,361,169,2933,42,88,2.0,3.0,8.0,13.0,29.0,79,13,41,8.0,2.0,45.0,114.0,2.0,6.0,4.0,22.0,84,208,50.0,122.0,25,343,1589,4.0,9.0,2.0,6.0,,14.0,17.0,35.0,5.0,24.0,11.0,60,14.0,154.0,90.0,60.0,,4.0,110.0,45.0,21,87,54.0,141,40.0,14.0,42,15.0,30.0,336,3.0,9,16,29,1.0,46,13,59,2.0,21.0,10.0,11.0,39.0,12.0,31.0,24.0,4.0,8.0,4.0,63,2.0,12.0,43,97,1.0,1.0,50,2.0,,6.0,35,,11.0,2.0,4.0,2.0,,2.0,4.0,1.0,,,60,286,7,2.0,0.08333333333333333,0.08333333333333333,0.6,0.4098360655737705,0.3333333333333333,0.20833333333333334,0.423728813559322,0.40384615384615385,0.4444444444444444,0.4857142857142857,0.4818181818181818,0.4666666666666667,0.4152542372881356,0.4956647398843931,0.4666666666666667,0.44776119402985076,0.3696969696969697,0.10096153846153846,0.1590909090909091,0.06329113924050633,24.47636146020347,0.6190476190476191,0.023809523809523808,0.061052631578947365,0.017543859649122806,0.0730593607305936,0.012658227848101266,0.06484149855907781,0.016,0.02072538860103627,0.011834319526627219,0.019867549668874173,0.004975124378109453,0.05555555555555555,0.07092198581560284,0.03333333333333333,0.07608695652173914,0.0782122905027933,0.05,0.012269938650306749,0.25,0.26666666666666666,0.4772727272727273,0.5675675675675675,0.09523809523809523,0.23939393939393938,0.3670886075949367,0.3918918918918919,,0.12424242424242424,0.3170731707317073,0.3333333333333333,0.23076923076923078,0.024242424242424242,0.34545454545454546,0.39473684210526316,0.39473684210526316,0.5777777777777777,0.2,0.6666666666666666,0.4,0.3333333333333333,1.0,0.22033898305084745,0.6153846153846154,0.03389830508474576,0.3728813559322034,0.18181818181818182,0.6363636363636364,0.4090909090909091,0.48393533950617285,0.4437888888888889,0.44860892857142864,0.040697674418604654,0.0502283105022831,0.04081632653061224,0.1749271137026239,7.417307692307693,26.64262295081968,0.19495569188820722,2.0,2.0,1.0,,5.0,1.0,1.0,1.0,3.0,0.00819672131147541,0.04878048780487805,0.125,0.034482758620689655,0.625,0.7142857142857143,0.8,0.5,0.024,,,,,,,,,,,,,,,,True,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,46669.0,778,40,1596,1540,467,365,188,3136,93,133,13.0,16.0,33.0,44.0,28.0,67,44,117,5.0,1.0,17.0,68.0,,5.0,7.0,27.0,165,317,19.0,73.0,153,540,1659,19.0,31.0,,6.0,9.0,47.0,51.0,93.0,8.0,28.0,62.0,188,132.0,198.0,42.0,15.0,16.0,3.0,65.0,17.0,21,47,32.0,79,20.0,12.0,16,11.0,20.0,190,4.0,19,32,49,6.0,87,23,110,7.0,32.0,22.0,10.0,33.0,9.0,20.0,20.0,2.0,13.0,1.0,53,3.0,18.0,22,42,,4.0,149,2.0,1.0,2.0,195,16.0,85.0,16.0,13.0,9.0,1.0,3.0,15.0,10.0,,,187,459,3,11.0,0.4,0.42038216560509556,0.7368421052631579,0.2602739726027397,,0.2857142857142857,0.2714285714285714,0.5205047318611987,0.6129032258064516,0.5483870967741935,0.49615384615384617,0.5135135135135135,0.5206611570247934,0.5640756302521008,0.5465116279069767,0.6064516129032258,0.18717948717948718,0.06624605678233439,0.09774436090225563,0.08955223880597014,29.146005509641874,0.6226415094339622,0.10909090909090909,0.09741550695825049,0.03551401869158879,0.1350210970464135,0.019801980198019802,0.10945945945945947,0.031207598371777476,0.037037037037037035,0.052980132450331126,0.020512820512820513,0.019230769230769232,0.021739130434782608,0.07228915662650602,0.12962962962962962,0.09142857142857143,0.14444444444444443,0.10526315789473684,0.041916167664670656,0.6666666666666666,0.34102564102564104,0.6992481203007519,0.775,0.5161290322580645,0.1717948717948718,0.417910447761194,0.45901639344262296,0.25,0.3,0.37606837606837606,0.3826086956521739,0.25,0.01282051282051282,0.17435897435897435,0.25,0.25,0.7647058823529411,0.43243243243243246,0.8125,0.13513513513513514,,,0.36363636363636365,0.75,0.008264462809917356,0.2231404958677686,0.25925925925925924,0.5282051282051282,0.26153846153846155,0.4872896373056996,0.5053133333333333,0.4821635593220338,0.18695652173913044,0.22020725388601037,0.08703703703703704,0.34814814814814815,9.145425867507885,26.199999999999996,0.2926065162907268,2.0,4.0,5.0,0.3076923076923077,2.0,1.0,,,1.0,,0.017094017094017096,,,0.4,0.4,0.5,1.0,0.013513513513513514,1.0,6.0,2.0,2.0,0.02702702702702703,,,,,,,,,,,True,
203926,1610612741,Doug McDermott,Doug McDermott,203926,CHI,111627.0,1860,-68,3772,3712,944,950,448,7484,98,177,13.0,34.0,23.0,38.0,42.0,99,41,109,76.0,15.0,78.0,183.0,7.0,20.0,13.0,41.0,181,385,110.0,259.0,72,764,3982,27.0,58.0,11.0,25.0,9.0,96.0,41.0,81.0,19.0,56.0,21.0,160,274.0,88.0,324.0,6.0,20.0,1.0,182.0,78.0,27,37,22.0,59,19.0,3.0,19,4.0,14.0,140,10.0,27,60,91,7.0,158,37,195,14.0,14.0,9.0,5.0,31.0,2.0,17.0,22.0,4.0,14.0,5.0,53,2.0,16.0,66,127,8.0,3.0,66,1.0,2.0,5.0,84,9.0,28.0,9.0,6.0,4.0,1.0,1.0,6.0,3.0,,1.0,158,936,10,7.0,0.7569060773480663,0.8011695906432749,0.9818181818181818,0.4247104247104247,0.44,0.3392857142857143,0.4263565891472868,0.4701298701298701,0.46551724137931033,0.5061728395061729,0.5372670807453416,0.5240963855421686,0.5072992700729927,0.5614814814814815,0.5454545454545454,0.5337837837837838,0.40217391304347827,0.07012987012987013,0.10734463276836158,0.04040404040404041,16.938110749185668,0.5849056603773585,0.0625,0.07222222222222222,0.02001482579688658,0.1073345259391771,0.019880715705765408,0.08301264431006047,0.01997840172786177,0.029350104821802937,0.019184652278177457,0.01098901098901099,0.019851116625310174,0.02,0.07655502392344497,0.0678391959798995,0.07207207207207207,0.11832946635730858,0.0703125,0.04416403785488959,0.5,0.2748447204968944,0.5536723163841808,0.620253164556962,0.7857142857142857,0.15372670807453417,0.42424242424242425,0.4421052631578947,0.6904761904761905,0.16925465838509315,0.3761467889908257,0.3904761904761905,0.7560975609756098,0.11801242236024845,0.2841614906832298,0.4262295081967213,0.42857142857142855,0.9743589743589743,0.40963855421686746,0.38235294117647056,0.24096385542168675,0.35,0.8571428571428571,0.2773722627737226,0.6052631578947368,0.10948905109489052,0.29927007299270075,0.3170731707317073,0.6770186335403726,0.42857142857142855,0.5095632192846032,0.5010604477611941,0.507852205882353,0.05105105105105105,0.06930693069306931,0.1256544502617801,0.2094240837696335,8.25350649350649,24.95444015444015,0.25026511134676566,2.0,5.0,2.0,0.3076923076923077,32.0,6.0,6.0,,6.0,0.023166023166023165,0.03669724770642202,0.06578947368421052,,0.42105263157894735,0.4507042253521127,1.0,0.4,0.022900763358778626,5.0,7.0,,,0.060240963855421686,4.0,2.0,3.0,0.00546448087431694,0.8,1.0,,,,,True,
202734,1610612741,E'Twaun Moore,E'Twaun Moore,202734,CHI,35729.0,595,-27,1202,1182,335,386,139,2384,18,36,1.0,4.0,6.0,13.0,33.0,72,24,48,14.0,4.0,13.0,29.0,,,5.0,8.0,75,156,19.0,43.0,8,215,1283,7.0,14.0,2.0,2.0,,20.0,16.0,43.0,8.0,12.0,3.0,59,62.0,88.0,48.0,9.0,,,29.0,13.0,15,40,14.0,54,11.0,3.0,21,7.0,12.0,122,2.0,11,15,33,8.0,56,13,69,6.0,12.0,9.0,3.0,19.0,7.0,7.0,11.0,,12.0,1.0,30,3.0,8.0,23,53,2.0,2.0,20,,2.0,1.0,16,2.0,7.0,2.0,5.0,3.0,,2.0,5.0,2.0,,,59,334,4,2.0,0.41333333333333333,0.41333333333333333,0.8421052631578947,0.4418604651162791,1.0,0.6666666666666666,0.4418604651162791,0.4807692307692308,0.5,0.37209302325581395,0.5201005025125628,0.625,0.509090909090909,0.5218446601941747,0.625,0.5,0.21608040201005024,0.09615384615384616,0.1388888888888889,0.1111111111111111,17.378497790868924,0.6333333333333333,0.22857142857142856,0.07534246575342465,0.026378896882494004,0.08426966292134831,0.013793103448275862,0.07792207792207792,0.023131672597864767,0.030534351145038167,0.0425531914893617,0.006896551724137931,0.018018018018018018,,0.10625,0.02666666666666667,0.09375,0.06870229007633588,0.1276595744680851,0.06976744186046512,0.4,0.18090452261306533,0.5,0.5806451612903226,0.5,0.36180904522613067,0.4583333333333333,0.515625,0.3939393939393939,0.24120603015075376,0.5,0.5217391304347826,0.375,0.07035175879396985,0.1457286432160804,0.4482758620689655,0.4482758620689655,0.7692307692307693,0.25,0.25,,,,0.23636363636363636,0.46153846153846156,0.07272727272727272,0.14545454545454545,0.625,0.3969849246231156,0.4482758620689655,0.4552376884422112,0.4627791666666667,0.4590536363636365,0.03431372549019608,0.043478260869565216,0.09302325581395349,0.2744186046511628,9.87692307692308,24.702325581395346,0.27870216306156403,,1.0,,,6.0,3.0,,,,,0.041666666666666664,,,0.42857142857142855,0.42857142857142855,1.0,0.75,,2.0,,,,0.125,2.0,,,,1.0,1.0,2.0,,,,True,
203200,1610612741,Justin Holiday,Justin Holiday,203200,CHI,20065.0,334,-26,687,677,204,173,70,1364,12,32,,1.0,4.0,9.0,,10,9,19,8.0,3.0,9.0,28.0,1.0,1.0,3.0,9.0,21,61,14.0,36.0,20,104,729,1.0,4.0,2.0,2.0,,8.0,7.0,15.0,5.0,12.0,9.0,38,26.0,16.0,39.0,3.0,,1.0,27.0,9.0,8,25,8.0,33,7.0,1.0,16,3.0,6.0,74,,5,16,21,,37,5,42,1.0,16.0,10.0,6.0,14.0,1.0,12.0,2.0,,2.0,,16,,5.0,16,22,,,25,,3.0,3.0,25,,9.0,3.0,8.0,5.0,,3.0,8.0,2.0,,,38,201,1,2.0,0.6190476190476191,0.6190476190476191,0.9285714285714286,0.3888888888888889,1.0,0.4166666666666667,0.4,0.3442622950819672,0.25,0.4666666666666667,0.4329896907216495,0.6666666666666666,0.5370370370370371,0.47706422018348627,0.6666666666666666,0.59375,0.3711340206185567,0.13114754098360656,0.1875,0.1,16.108247422680414,0.875,,0.0945945945945946,0.021367521367521368,0.16666666666666666,,0.11635220125786164,0.014925373134328358,0.010309278350515464,0.047619047619047616,0.013513513513513514,,,0.05405405405405406,0.15873015873015872,0.08235294117647059,0.20833333333333334,0.041666666666666664,0.019230769230769232,0.25,0.32989690721649484,0.375,0.46153846153846156,0.75,0.10309278350515463,,,,0.1958762886597938,0.47368421052631576,0.5,0.4444444444444444,0.08247422680412371,0.28865979381443296,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.16666666666666666,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.7010309278350515,0.3333333333333333,0.5125463541666665,0.4564125,0.5171057692307692,0.09433962264150944,0.12857142857142856,0.07692307692307693,0.36538461538461536,8.337704918032786,25.18888888888889,0.29694323144104806,1.0,,1.0,,5.0,2.0,,,1.0,,0.05263157894736842,,,0.625,0.625,1.0,0.6666666666666666,0.027777777777777776,1.0,,,,0.16666666666666666,1.0,1.0,1.0,,1.0,1.0,,,,,True,
203503,1610612741,Tony Snell,Tony Snell,203503,CHI,22499.0,375,12,768,760,201,230,96,1528,14,28,1.0,3.0,3.0,7.0,6.0,25,5,17,2.0,,11.0,29.0,2.0,3.0,1.0,4.0,25,70,11.0,31.0,8,91,776,2.0,7.0,2.0,3.0,,10.0,8.0,20.0,1.0,4.0,2.0,21,22.0,28.0,30.0,3.0,2.0,,29.0,11.0,11,13,4.0,17,3.0,1.0,5,1.0,7.0,38,1.0,6,26,26,1.0,53,7,60,4.0,1.0,1.0,,9.0,1.0,7.0,4.0,,2.0,,13,,1.0,22,38,1.0,1.0,11,,1.0,,9,,3.0,,6.0,4.0,,2.0,6.0,2.0,1.0,1.0,21,200,1,,0.44,0.4583333333333333,0.9090909090909091,0.3548387096774194,0.6666666666666666,0.25,0.3548387096774194,0.35714285714285715,0.2857142857142857,0.4,0.41089108910891087,0.5,0.3958333333333333,0.43333333333333335,0.5,0.42,0.3069306930693069,0.15714285714285714,0.21428571428571427,0.2,13.501144164759726,0.6923076923076923,0.041666666666666664,0.10196078431372549,0.020134228187919462,0.21311475409836064,0.011494252873563218,0.13793103448275862,0.01818181818181818,0.01904761904761905,0.020833333333333332,0.020618556701030927,0.013157894736842105,,0.09090909090909091,0.06329113924050633,0.14772727272727273,0.19,0.3181818181818182,0.07547169811320754,0.3333333333333333,0.27722772277227725,0.5,0.6363636363636364,0.5,0.24752475247524752,0.24,0.3,0.16666666666666666,0.16831683168316833,0.29411764705882354,0.29411764705882354,0.6,0.019801980198019802,0.2871287128712871,0.3793103448275862,0.3793103448275862,0.9090909090909091,0.3,0.3333333333333333,0.3,0.6666666666666666,1.0,0.2916666666666667,0.42857142857142855,,0.16666666666666666,0.25,0.5841584158415841,0.3793103448275862,0.48014702970297013,0.45889500000000005,0.4408833333333333,0.0380952380952381,0.0410958904109589,0.10989010989010989,0.23076923076923078,7.997142857142858,25.02258064516129,0.26171875,,2.0,2.0,,,,,,1.0,,,,,,,,,0.03125,,,,,,,,,,,,,,,,True,
2399,1610612741,Mike Dunleavy,Mike Dunleavy,2399,CHI,4668.0,78,-14,168,158,52,69,27,326,1,6,1.0,4.0,,3.0,1.0,2,1,3,2.0,2.0,5.0,10.0,,,2.0,2.0,3,11,5.0,12.0,1,22,179,1.0,5.0,,,,2.0,1.0,4.0,2.0,4.0,1.0,9,,6.0,15.0,,2.0,,10.0,5.0,3,6,2.0,8,2.0,,3,,3.0,18,,3,3,9,,12,3,15,1.0,2.0,2.0,,5.0,,5.0,,,,,5,,,4,7,1.0,,5,2.0,1.0,1.0,2,,,1.0,3.0,3.0,,,3.0,1.0,,,8,51,1,,,,1.0,0.4166666666666667,,0.5,0.4166666666666667,0.2727272727272727,0.2,0.25,0.45652173913043476,0.2,0.5,0.4583333333333333,0.2,0.5,0.5217391304347826,0.2727272727272727,0.5,,14.57286432160804,1.0,,0.20930232558139536,0.043478260869565216,0.13043478260869565,,0.18181818181818182,0.031914893617021274,0.06896551724137931,0.047619047619047616,,,,0.17647058823529413,0.16666666666666666,0.2857142857142857,0.0625,0.2857142857142857,0.08333333333333333,0.3333333333333333,0.2608695652173913,0.16666666666666666,0.3333333333333333,,0.08695652173913043,0.5,0.5,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.08695652173913043,0.43478260869565216,0.5,0.5,1.0,0.8,0.25,,,,0.375,,0.25,0.25,1.0,0.782608695652174,0.5,0.5031434782608696,0.52108,0.5186124999999999,,,0.09090909090909091,0.4090909090909091,7.763636363636363,24.833333333333332,0.30952380952380953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,40332.0,672,-45,1397,1370,314,311,168,2767,57,102,5.0,6.0,11.0,17.0,43.0,95,34,97,7.0,2.0,6.0,32.0,,2.0,2.0,6.0,134,294,9.0,39.0,57,352,1487,9.0,16.0,,2.0,2.0,20.0,30.0,63.0,3.0,8.0,17.0,86,42.0,226.0,21.0,6.0,2.0,,32.0,6.0,16,84,39.0,123,22.0,17.0,43,8.0,33.0,285,1.0,8,17,47,2.0,66,9,75,5.0,13.0,6.0,7.0,36.0,13.0,23.0,26.0,8.0,13.0,2.0,62,3.0,16.0,15,30,2.0,1.0,58,2.0,,4.0,72,5.0,33.0,4.0,3.0,,,3.0,4.0,2.0,,,85,310,4,3.0,0.15671641791044777,0.15789473684210525,0.7777777777777778,0.23076923076923078,,0.375,0.23076923076923078,0.4557823129251701,0.5625,0.47619047619047616,0.44294294294294295,0.5,0.4859154929577465,0.4808743169398907,0.5263157894736842,0.5308641975308642,0.11711711711711711,0.05442176870748299,0.08823529411764706,0.06315789473684211,26.884422110552762,0.5806451612903226,0.041666666666666664,0.09771309771309772,0.0149812734082397,0.085,0.00625,0.09397944199706314,0.012968299711815562,0.005681818181818182,0.036585365853658534,0.005154639175257732,,0.029411764705882353,0.07453416149068323,0.09933774834437085,0.11834319526627218,0.07432432432432433,0.11538461538461539,0.028735632183908046,0.5,0.3063063063063063,0.5588235294117647,0.6129032258064516,0.19298245614035087,0.2852852852852853,0.45263157894736844,0.48314606741573035,0.13953488372093023,0.2912912912912913,0.35051546391752575,0.3541666666666667,0.11764705882352941,0.021021021021021023,0.0960960960960961,0.1875,0.1875,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.1111111111111111,,,0.23943661971830985,0.6470588235294118,0.028169014084507043,0.08450704225352113,0.3333333333333333,0.42342342342342343,0.1875,0.46177627627627627,0.4739366666666666,0.4437183098591549,0.09392265193370165,0.10248447204968944,0.056818181818181816,0.24431818181818182,9.384353741496597,24.833333333333332,0.22476735862562633,2.0,1.0,1.0,0.4,3.0,1.0,,,1.0,,0.010309278350515464,,,0.42857142857142855,0.42857142857142855,1.0,0.5,0.025,,,1.0,1.0,,,,,,,,,,,,True,
