EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG3APct,DefFTReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,OffThreePtRebounds,SelfOReb,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefThreePtRebounds,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,AtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,DefLongMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimAssists,AtRimPctBlocked,on,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Blocked3s,BlockedAtRim,BlockedCorner3,RecoveredBlocks,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,FTOffRebounds,Travels,Clear Path Fouls,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,3SecondViolations,OffensiveGoaltends,Defensive 3 Seconds Violations,HeaveMakes
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,1102.0,18.0,-3.0,36,35,20.0,21.0,3.0,71,1.0,1.0,2.0,2.0,5.0,8.0,8.0,47,3.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,8.0,3.0,1.0,2.0,20.0,1.0,0.4444444444444444,0.25,0.4,1.0,25.64102564102564,1.0,0.0909090909090909,0.1428571428571428,0.0588235294117647,0.0833333333333333,0.5,0.25,0.2,0.4,0.4,0.3333333333333333,0.2,0.42788,0.4479666666666667,0.375,0.375,0.25,9.98,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200782,1610612756,PJ Tucker,PJ Tucker,200782,PHX,596.0,10.0,8.0,19,16,8.0,7.0,3.0,35,1.0,1.0,3.0,,4.0,2.0,17.0,23,3.0,2.0,6.0,,1.0,2.0,,5.0,1.0,,1.0,1.0,2.0,,,,2.0,2.0,,1.0,6.0,8.0,1.0,1.0625,0.75,,,36.36363636363637,,,0.1666666666666666,,0.1428571428571428,,,0.1428571428571428,0.4285714285714285,,0.3333333333333333,0.5714285714285714,0.4407857142857143,0.3635666666666666,,,0.3529411764705882,5.1,0.4210526315789473,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.6666666666666666,1.0714285714285714,1.25,0.6666666666666666,1.25,0.4285714285714285,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,1.0,1.0,0.1428571428571428,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.392,0.2941176470588235,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203141,1610612756,Mirza Teletovic,Mirza Teletovic,203141,PHX,1252.0,21.0,,41,38,20.0,20.0,4.0,79,2.0,1.0,2.0,1.0,5.0,1.0,15.0,54,2.0,1.0,8.0,,1.0,2.0,,5.0,1.0,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,3.0,,,8.0,20.0,,0.625,0.8,,,28.88888888888889,1.0,0.0909090909090909,0.125,0.0555555555555555,0.1428571428571428,0.3333333333333333,,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.25,0.7272727272727273,0.4964818181818181,0.4984375,0.0833333333333333,,0.5333333333333333,8.02,0.4878048780487805,2.0,1.0,1.0,,,,,2.0,6.0,4.0,2.0,6.0,1.0,1.0,,,2.0,2.0,4.0,6.0,,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,0.8,1.0,1.0,0.6363636363636364,1.0,0.875,1.0,0.5454545454545454,,,1.0,1.0,0.5,0.5,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,0.6409,0.1333333333333333,25.383333333333336,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.5,0.1666666666666666,0.1666666666666666,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.1428571428571428,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203458,1610612756,Alex Len,Alex Len,203458,PHX,912.0,15.0,-5.0,30,29,12.0,20.0,4.0,59,1.0,1.0,2.0,2.0,5.0,,,35,3.0,,,,,,,,1.0,,1.0,2.0,3.0,,,,,,,,,12.0,,,,,,14.285714285714286,,,0.0666666666666666,0.1111111111111111,0.1111111111111111,0.1428571428571428,,0.2,0.4,0.4,0.3333333333333333,0.2,0.43308,0.4563666666666666,,,,10.14,0.4,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5141,,,,1.0,,,,,,,1.0,,,,2.0,,,,,0.3333333333333333,,,,,,,,1.0,,,,,1.0,2.0,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203955,1610612756,Bryce Cotton,Bryce Cotton,203955,PHX,1962.0,33.0,-14.0,66,64,27.0,38.0,7.0,130,1.0,1.0,2.0,2.0,5.0,,4.0,83,2.0,,,,1.0,3.0,,7.0,,,,,,3.0,2.0,5.0,,,,,,27.0,,0.25,,,,17.56756756756757,0.6,,,,,,,0.125,0.25,0.25,0.25,0.5,0.4519374999999999,0.5060875,,,,10.000000000000002,0.4090909090909091,,,1.0,,,,,,3.0,2.0,,3.0,,,,,,,2.0,,,3.0,,2.0,1.0,,,3.0,3.0,2.0,,,,,0.4,,,0.25,,,,0.375,,,,,0.5,0.5,,,,,0.375,,,,,,,,,,,24.866666666666664,,,1.0,,2.0,,2.0,2.0,,,1.0,2.0,2.0,,0.5,0.5,,,,,,1.0,0.5,0.5,,,,0.5,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203933,1610612756,TJ Warren,TJ Warren,203933,PHX,996.0,17.0,-21.0,33,32,9.0,13.0,2.0,65,1.0,,3.0,1.0,5.0,1.0,7.0,48,,,,1.0,,,,,,1.0,2.0,,2.0,,,,1.0,2.0,1.0,,,9.0,,0.5833333333333334,,0.2,0.3333333333333333,17.142857142857142,,0.125,,0.1818181818181818,,,,0.2,0.6,0.2,,0.2,0.42972,,0.1666666666666666,0.1666666666666666,,10.68,0.2727272727272727,1.0,,1.0,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,0.6,,,0.6,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,0.6666666666666666,0.6666666666666666,,,,0.25,,1.0,1.0,1.0,,,,,,,1.0,,0.3333333333333333,,0.5,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,1610612756,Tyson Chandler,Tyson Chandler,2199,PHX,53.0,1.0,-4.0,2,3,,1.0,,5,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,1610612756,Sonny Weems,Sonny Weems,201603,PHX,879.0,15.0,-8.0,31,32,13.0,26.0,4.0,63,,,1.0,,1.0,,3.0,38,1.0,,3.0,,,1.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,3.0,13.0,,0.5,0.75,,,11.11111111111111,1.0,0.2,,0.1,,,,,0.3333333333333333,,,0.6666666666666666,0.4932666666666667,0.4492,,,1.0,10.7,0.4193548387096774,,,,,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,3.0,,,3.0,,1.0,1.0,1.0,,1.0,,,,2.0,1.0,0.5,1.0,0.5,,,,0.5,1.5,0.75,1.5,0.6666666666666666,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,1.0,24.4,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203462,1610612756,Archie Goodwin,Archie Goodwin,203462,PHX,1073.0,18.0,-6.0,36,37,13.0,21.0,5.0,73,4.0,1.0,,2.0,6.0,5.0,9.0,45,2.0,3.0,5.0,,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,5.0,6.0,3.0,,5.0,13.0,,0.5,0.625,,,21.42857142857143,,0.1428571428571428,0.0666666666666666,0.0833333333333333,0.0476190476190476,,,0.6666666666666666,,0.3333333333333333,0.5,0.6666666666666666,0.5547833333333333,0.50135,0.3333333333333333,0.3333333333333333,0.5555555555555556,6.583333333333333,0.3611111111111111,2.0,1.0,,,,,,,,2.0,,,1.0,2.0,,,2.0,1.0,4.0,,2.0,,,,1.0,,,1.0,1.0,,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,,,0.25,0.5,0.5,,,,,,,,,,,,,,1.0,,0.6149,0.2222222222222222,,1.0,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202693,1610612756,Markieff Morris,Markieff Morris,202693,PHX,337.0,6.0,-10.0,12,11,6.0,10.0,,23,,,1.0,,1.0,,2.0,18,1.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,2.0,6.0,,1.0,1.0,,,8.333333333333334,,,,,,,,,1.0,,,,0.3771,0.3771,,,1.0,8.4,0.5,,,1.0,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
