EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,DefensiveGoaltends,LongMidRangePctBlocked,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Charge Fouls Drawn,FTOffRebounds,OffensiveGoaltends,OffFTReboundPct,BlockedLongMidRange,on,BlockedCorner3,HeaveMakes
101162,1610612764,Marcin Gortat,Marcin Gortat,101162,WAS,33614.0,560,46,1146,1127,340,362,134,2273,54.0,91.0,12.0,24.0,15.0,25.0,39.0,80,13.0,22.0,106,193,28.0,240,1211,20.0,37.0,3.0,43.0,25.0,41.0,12.0,62.0,160,52.0,26.0,16.0,19.0,16.0,35.0,10.0,6.0,12.0,3.0,4.0,86.0,16.0,40.0,35.0,81.0,12.0,128.0,56.0,184,2.0,14.0,10.0,4.0,15.0,3.0,8.0,19.0,7.0,6.0,34.0,1.0,8.0,31.0,1.0,59,10.0,8.0,41.0,11.0,3.0,39.0,3.0,17.0,4.0,28.0,1.0,1.0,14.0,14.0,29.0,20.0,1.0,4.0,62.0,339,4.0,4.0,0.7547169811320755,0.8602150537634409,0.5492227979274611,0.5405405405405406,0.6097560975609756,0.5492227979274611,0.5405405405405406,0.6097560975609756,0.5687203791469194,0.5375,0.6078431372549019,0.08290155440414508,0.12087912087912088,0.0625,18.889745566692365,0.4411764705882353,0.3333333333333333,0.23615160349854228,0.10840108401084012,0.18716577540106952,0.10191082802547771,0.2188679245283019,0.10646387832699619,0.10077519379844961,0.1282051282051282,0.0975609756097561,0.1076923076923077,0.07407407407407407,0.24752475247524752,0.226890756302521,0.23577235772357724,0.20833333333333334,0.11627906976744186,0.028169014084507043,0.6896551724137931,0.47150259067357514,0.5934065934065934,0.675,0.7777777777777778,0.41450777202072536,0.4875,0.52,0.6923076923076923,0.11398963730569948,0.5909090909090909,0.5909090909090909,0.8461538461538461,0.6486486486486487,0.5,0.08333333333333333,0.6097560975609756,0.6,0.47150259067357514,0.49955751295336787,0.5055827586206897,0.5277853658536587,0.0821256038647343,0.0821256038647343,0.17916666666666667,0.25833333333333336,6.151295336787565,0.29668411867364747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
101187,1610612764,Alan Anderson,Alan Anderson,101187,WAS,5823.0,97,38,196,194,57,46,20,390,2.0,5.0,,,,2.0,1.0,4,1.0,1.0,4,10,4.0,33,181,,1.0,2.0,8.0,1.0,4.0,,8.0,2,6.0,,2.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,,12.0,,1.0,5.0,8.0,1.0,14.0,1.0,15,,2.0,1.0,1.0,2.0,,2.0,,,,2.0,,,4.0,,12,,,4.0,,,5.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,8.0,57,1.0,,0.25,0.25,0.4,,0.25,0.5,0.6,0.4,0.5333333333333333,0.6666666666666666,0.4,0.2,0.4,,14.746543778801843,1.0,0.3333333333333333,0.14035087719298245,0.016666666666666666,0.1388888888888889,,0.13978494623655913,0.011627906976744186,,0.05,,,,0.07692307692307693,0.09523809523809523,0.21739130434782608,0.1111111111111111,0.2222222222222222,,,0.1724137931034483,0.4,0.6666666666666666,,0.13793103448275862,0.25,0.25,,0.034482758620689655,1.0,1.0,1.0,,,,0.2,,0.8275862068965517,0.5302464285714287,0.5667375,0.5040166666666666,0.1,0.18181818181818182,0.24242424242424243,0.24242424242424243,7.080000000000001,0.29081632653061223,1.0,4.0,1.0,2.0,1.0,6.0,15.0,1.0,2.0,2.0,5.0,7.0,19.0,2.0,4.0,2.0,6.0,21.0,1.0,14.0,6.0,1.0,1.0,1.0,1.0,0.3684210526315789,0.5,0.3333333333333333,0.3888888888888889,0.6551724137931034,0.13793103448275862,0.25,0.25,1.0,0.5172413793103449,0.4,0.4,1.0,0.4,0.5,1.0,0.4,0.5,1.0,0.1,0.5,0.4,0.42857142857142855,0.05263157894736842,26.81578947368421,,,,,,,,,,,,,,,,,,,True,,
1626162,1610612764,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,WAS,21988.0,366,-42,764,774,312,353,66,1538,35.0,56.0,7.0,9.0,22.0,32.0,7.0,17,,6.0,42,79,23.0,140,825,7.0,11.0,3.0,20.0,23.0,39.0,9.0,67.0,36,48.0,12.0,13.0,5.0,1.0,6.0,,1.0,4.0,1.0,,13.0,4.0,9.0,19.0,46.0,3.0,68.0,13.0,81,2.0,13.0,8.0,5.0,12.0,1.0,5.0,10.0,7.0,2.0,22.0,4.0,10.0,30.0,3.0,53,1.0,1.0,31.0,1.0,3.0,37.0,7.0,21.0,1.0,3.0,,,3.0,,3.0,2.0,,1.0,67.0,311,7.0,,0.42857142857142855,0.5,0.5316455696202531,0.6363636363636364,0.5897435897435898,0.4834710743801653,0.6071428571428571,0.46774193548387094,0.5147058823529411,0.6666666666666666,0.5,0.16455696202531644,0.16071428571428573,0.17647058823529413,18.71275327771156,0.5454545454545454,0.10344827586206896,0.21495327102803738,0.03896103896103896,0.16666666666666666,0.036036036036036036,0.19817073170731708,0.038011695906432746,0.07142857142857142,0.028985507246376812,,0.047619047619047616,,0.14925373134328357,0.234375,0.25301204819277107,0.13580246913580246,0.24242424242424243,0.038461538461538464,0.6666666666666666,0.4628099173553719,0.625,0.7446808510638298,0.42857142857142855,0.14049586776859505,0.4117647058823529,0.5,0.42857142857142855,0.049586776859504134,,,,0.6428571428571429,0.7777777777777778,,0.5161290322580645,0.6875,0.8099173553719008,0.5720252066115702,0.618175,0.5926370967741934,0.15555555555555556,0.22580645161290322,0.14285714285714285,0.4785714285714286,3.7493670886075954,0.4083769633507853,2.0,11.0,,,5.0,9.0,31.0,1.0,3.0,3.0,18.0,11.0,42.0,1.0,3.0,4.0,23.0,33.0,,31.0,9.0,,,,1.0,0.2619047619047619,0.3333333333333333,0.17391304347826086,0.2619047619047619,0.34710743801652894,0.09090909090909091,0.18181818181818182,0.18181818181818182,1.0,0.256198347107438,0.2903225806451613,0.2903225806451613,1.0,,,,0.21428571428571427,0.3333333333333333,1.0,0.08064516129032258,0.2903225806451613,0.16666666666666666,0.2903225806451613,,25.58809523809524,1.0,5.0,1.0,1.0,1.0,0.16666666666666666,0.2,,,,,,,,,,,,True,,
201196,1610612764,Ramon Sessions,Ramon Sessions,201196,WAS,100019.0,1667,-54,3418,3420,1026,1106,311,6838,158.0,280.0,5.0,11.0,37.0,65.0,55.0,145,31.0,56.0,244,481,214.0,810,3630,9.0,22.0,14.0,35.0,63.0,123.0,78.0,237.0,208,280.0,,40.0,179.0,60.0,239.0,50.0,10.0,91.0,36.0,52.0,538.0,6.0,19.0,68.0,102.0,8.0,178.0,25.0,203,3.0,46.0,35.0,11.0,65.0,19.0,45.0,50.0,20.0,5.0,115.0,1.0,32.0,23.0,2.0,102,4.0,5.0,213.0,2.0,10.0,283.0,33.0,142.0,15.0,5.0,,,2.0,3.0,5.0,3.0,,,237.0,1020,12.0,12.0,0.4262295081967213,0.4262295081967213,0.5072765072765073,0.4090909090909091,0.5121951219512195,0.5033783783783784,0.3387096774193548,0.5129032258064516,0.5656424581005587,0.44871794871794873,0.5866336633663366,0.08316008316008316,0.125,0.034482758620689655,22.042440318302386,0.5652173913043478,0.07407407407407407,0.10658307210031348,0.01818181818181818,0.12639405204460966,0.013071895424836602,0.11371237458193979,0.016622340425531915,0.02349869451697128,0.021406727828746176,0.008955223880597015,0.017045454545454544,,0.09385113268608414,0.08626198083067092,0.1373134328358209,0.13216957605985039,0.10948905109489052,0.011152416356877323,0.6,0.47297297297297297,0.5642857142857143,0.6448979591836734,0.5,0.24493243243243243,0.3793103448275862,0.39285714285714285,0.2909090909090909,0.0945945945945946,0.5535714285714286,0.5535714285714286,0.2903225806451613,0.3548387096774194,0.45454545454545453,0.4,0.41935483870967744,0.5692307692307692,0.660472972972973,0.5281972927241965,0.510801923076923,0.5154654838709679,0.20256776034236804,0.24067796610169492,0.043209876543209874,0.29259259259259257,5.34407484407484,0.30017554125219426,12.0,28.0,1.0,2.0,12.0,24.0,83.0,,7.0,7.0,20.0,36.0,111.0,1.0,9.0,11.0,32.0,96.0,,83.0,24.0,,2.0,,0.8888888888888888,0.32432432432432434,0.1111111111111111,0.34375,0.32432432432432434,0.1875,0.0472972972972973,0.42857142857142855,0.42857142857142855,1.0,0.14020270270270271,0.2891566265060241,0.2891566265060241,0.8333333333333334,0.06451612903225806,0.5,1.0,0.22580645161290322,,,0.07741935483870968,0.12903225806451613,0.35,0.2891566265060241,,25.32972972972974,4.0,13.0,5.0,1.0,,,0.3333333333333333,12.0,1.0,9.0,,,,,,,,,True,,
201977,1610612764,Marcus Thornton,Marcus Thornton,201977,WAS,8888.0,148,24,315,314,121,96,30,629,12.0,18.0,1.0,2.0,2.0,2.0,3.0,10,1.0,9.0,16,37,12.0,77,325,2.0,4.0,3.0,7.0,3.0,9.0,5.0,32.0,20,12.0,2.0,2.0,15.0,,15.0,,,12.0,3.0,,30.0,,4.0,9.0,9.0,,18.0,4.0,22,3.0,8.0,4.0,4.0,6.0,1.0,5.0,4.0,1.0,1.0,10.0,2.0,2.0,8.0,,13,,1.0,10.0,,,16.0,4.0,9.0,1.0,,,,,,,,,,32.0,121,1.0,1.0,0.625,0.6666666666666666,0.43243243243243246,0.5,0.3333333333333333,0.47794117647058826,0.3333333333333333,0.5625,0.5202702702702703,0.5,0.5925925925925926,0.05405405405405406,0.1111111111111111,,24.068767908309454,0.6,,0.10975609756097561,0.05128205128205128,0.15,,0.1267605633802817,0.03225806451612903,,0.16666666666666666,,,,0.12,,0.20689655172413793,0.1590909090909091,0.125,0.08571428571428572,,0.2647058823529412,0.6666666666666666,0.75,0.75,0.14705882352941177,0.3,0.3,0.3333333333333333,0.1323529411764706,0.1111111111111111,0.1111111111111111,,0.3333333333333333,0.5,1.0,0.08333333333333333,1.0,0.7205882352941176,0.5106843283582089,0.5434666666666667,0.45331956521739125,0.1232876712328767,0.21428571428571427,0.09090909090909091,0.4155844155844156,7.345945945945946,0.38412698412698415,1.0,6.0,,,2.0,10.0,25.0,,2.0,7.0,13.0,11.0,31.0,,2.0,7.0,15.0,27.0,1.0,24.0,10.0,,,,0.8181818181818182,0.3548387096774194,,0.4666666666666667,0.36666666666666664,0.45588235294117646,0.08823529411764706,0.16666666666666666,0.16666666666666666,1.0,0.36764705882352944,0.4,0.43478260869565216,0.8,,,,0.3333333333333333,,,0.08333333333333333,0.5416666666666666,0.5384615384615384,0.4166666666666667,,26.97741935483871,,,1.0,,,,,6.0,,,2.0,0.06451612903225806,0.08,,,,,,True,,
202066,1610612764,Garrett Temple,Garrett Temple,202066,WAS,41312.0,689,-36,1407,1426,418,443,114,2833,28.0,49.0,4.0,7.0,9.0,12.0,6.0,15,3.0,14.0,37,78,46.0,195,1465,5.0,8.0,4.0,17.0,11.0,21.0,25.0,59.0,36,38.0,4.0,8.0,35.0,17.0,52.0,11.0,6.0,16.0,6.0,13.0,121.0,1.0,13.0,22.0,37.0,5.0,64.0,14.0,78,3.0,25.0,16.0,9.0,11.0,2.0,6.0,7.0,5.0,,18.0,2.0,4.0,34.0,1.0,63,2.0,3.0,65.0,4.0,10.0,63.0,2.0,20.0,11.0,7.0,,,5.0,2.0,7.0,5.0,,1.0,58.0,415,9.0,8.0,0.4864864864864865,0.5142857142857142,0.47435897435897434,0.625,0.5238095238095238,0.49666666666666665,0.5,0.4358974358974359,0.5416666666666666,0.5666666666666667,0.5363636363636364,0.10256410256410256,0.14285714285714285,,12.7190136275146,0.6111111111111112,0.12195121951219512,0.09226932668329177,0.028824833702882482,0.1004566210045662,0.005555555555555556,0.09516129032258064,0.022187004754358162,0.059880239520958084,0.013333333333333334,0.007462686567164179,0.007142857142857143,,0.08633093525179857,0.072,0.11678832116788321,0.09815950920245399,0.10714285714285714,0.039473684210526314,0.7142857142857143,0.32666666666666666,0.5714285714285714,0.6666666666666666,0.4642857142857143,0.1,0.4,0.4,0.5,0.09333333333333334,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.5384615384615384,0.5714285714285714,,0.3076923076923077,0.75,0.8066666666666666,0.54637972972973,0.5413272727272727,0.5359526315789477,0.1242603550295858,0.20833333333333334,0.08717948717948718,0.30256410256410254,5.689743589743588,0.2970859985785359,14.0,35.0,,,9.0,11.0,37.0,1.0,5.0,3.0,9.0,25.0,72.0,1.0,5.0,4.0,18.0,69.0,1.0,36.0,11.0,,,1.0,0.92,0.3472222222222222,0.2,0.2222222222222222,0.352112676056338,0.48,0.23333333333333334,0.4,0.4,1.0,0.24666666666666667,0.2972972972972973,0.2972972972972973,0.8181818181818182,,,,0.38461538461538464,0.2,1.0,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3055555555555556,0.0136986301369863,25.57222222222222,1.0,,,,1.0,0.07142857142857142,0.1111111111111111,6.0,2.0,6.0,,,,1.0,,,,,True,,
201162,1610612764,Jared Dudley,Jared Dudley,201162,WAS,53583.0,893,17,1804,1818,504,531,156,3622,26.0,36.0,8.0,10.0,13.0,15.0,2.0,6,30.0,62.0,58,104,30.0,239,1893,9.0,15.0,1.0,28.0,16.0,25.0,8.0,67.0,102,14.0,6.0,3.0,44.0,23.0,67.0,13.0,10.0,28.0,11.0,5.0,157.0,12.0,8.0,42.0,54.0,8.0,104.0,23.0,127,3.0,37.0,27.0,10.0,24.0,5.0,15.0,9.0,9.0,,33.0,4.0,11.0,44.0,8.0,91,3.0,1.0,47.0,6.0,8.0,41.0,4.0,16.0,5.0,10.0,,,6.0,4.0,10.0,4.0,,1.0,67.0,501,8.0,5.0,0.8793103448275862,0.9272727272727272,0.5576923076923077,0.6,0.64,0.5618279569892473,0.54,0.59,0.5857843137254902,0.5185185185185185,0.5982142857142857,0.028846153846153848,0.08333333333333333,,11.969696969696969,0.7272727272727273,0.14545454545454545,0.10650887573964497,0.0150093808630394,0.13953488372093023,0.046875,0.1188118811881188,0.025348542458808618,0.029556650246305417,,0.011904761904761904,0.053475935828877004,0.028985507246376812,0.10303030303030303,0.12650602409638553,0.09090909090909091,0.15418502202643172,0.0945945945945946,0.03225806451612903,0.4,0.1935483870967742,0.7222222222222222,0.7878787878787878,0.8076923076923077,0.03225806451612903,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.4838709677419355,0.4838709677419355,0.9666666666666667,0.4,0.8,0.625,0.3,0.8666666666666667,0.6344086021505376,0.506627688172043,0.5316027777777779,0.521547,0.08542713567839195,0.13793103448275862,0.11715481171548117,0.2803347280334728,12.37596153846154,0.2793791574279379,9.0,21.0,1.0,3.0,2.0,22.0,61.0,2.0,7.0,8.0,23.0,31.0,82.0,3.0,10.0,9.0,25.0,93.0,,61.0,22.0,,,1.0,1.0,0.3780487804878049,0.3,0.36,0.3780487804878049,0.44086021505376344,0.11290322580645161,0.42857142857142855,0.42857142857142855,1.0,0.3279569892473118,0.36065573770491804,0.36065573770491804,1.0,0.12,0.3333333333333333,1.0,0.28,0.2857142857142857,1.0,0.04,0.46,0.34782608695652173,0.36065573770491804,0.012048192771084338,25.031707317073163,1.0,,,,,,0.5,,1.0,1.0,,,,2.0,3.0,1.0,0.05357142857142857,,True,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,33917.0,565,-71,1144,1149,269,321,114,2293,45.0,71.0,6.0,9.0,11.0,20.0,28.0,61,26.0,60.0,99,192,48.0,345,1261,9.0,17.0,1.0,25.0,21.0,43.0,14.0,89.0,64,134.0,2.0,11.0,38.0,15.0,53.0,13.0,2.0,25.0,7.0,6.0,121.0,4.0,13.0,15.0,21.0,7.0,43.0,18.0,61,7.0,15.0,11.0,4.0,20.0,6.0,8.0,16.0,12.0,2.0,36.0,2.0,7.0,23.0,,39,,2.0,54.0,3.0,2.0,66.0,11.0,31.0,6.0,4.0,,,3.0,1.0,4.0,3.0,,,85.0,265,3.0,3.0,0.32323232323232326,0.32653061224489793,0.515625,0.5294117647058824,0.4883720930232558,0.54,0.5454545454545454,0.5597014925373134,0.5697674418604651,0.5454545454545454,0.5933333333333334,0.057291666666666664,0.07042253521126761,0.09836065573770492,26.477541371158395,0.5555555555555556,0.21212121212121213,0.06382978723404255,0.03581267217630854,0.08620689655172414,0.02857142857142857,0.07157057654075547,0.033797216699801194,0.043795620437956206,0.01694915254237288,0.046296296296296294,0.037037037037037035,,0.0707070707070707,0.06086956521739131,0.06086956521739131,0.08888888888888889,0.07692307692307693,0.05511811023622047,0.75,0.2581818181818182,0.6338028169014085,0.6818181818181818,0.3333333333333333,0.22181818181818183,0.45901639344262296,0.509090909090909,0.21428571428571427,0.21818181818181817,0.43333333333333335,0.43333333333333335,0.4230769230769231,0.4090909090909091,0.6666666666666666,,0.29850746268656714,0.55,0.56,0.5033104779411763,0.5508025,0.49898846153846144,0.10508474576271186,0.14622641509433962,0.07246376811594203,0.2579710144927536,9.053645833333333,0.23513986013986013,8.0,13.0,1.0,1.0,4.0,25.0,70.0,1.0,4.0,8.0,20.0,33.0,83.0,2.0,5.0,11.0,24.0,75.0,2.0,68.0,25.0,,3.0,,0.7575757575757576,0.39759036144578314,0.4,0.4583333333333333,0.4074074074074074,0.3018181818181818,0.04727272727272727,0.6153846153846154,0.6153846153846154,0.75,0.2545454545454545,0.35714285714285715,0.36231884057971014,0.76,0.045454545454545456,1.0,1.0,0.18181818181818182,0.25,,0.05970149253731343,0.29850746268656714,0.4,0.36764705882352944,,26.39638554216867,3.0,3.0,,,,,0.75,24.0,2.0,,1.0,0.012048192771084338,0.014285714285714285,1.0,1.0,,0.02040816326530612,,True,,
202693,1610612764,Markieff Morris,Markieff Morris,202693,WAS,14296.0,238,-9,492,481,139,163,58,973,15.0,28.0,3.0,6.0,2.0,6.0,8.0,21,10.0,27.0,33,76,16.0,88,520,5.0,8.0,,10.0,5.0,24.0,10.0,20.0,40,26.0,6.0,3.0,8.0,5.0,13.0,4.0,1.0,6.0,1.0,1.0,31.0,1.0,7.0,16.0,25.0,4.0,45.0,9.0,54,2.0,8.0,4.0,4.0,4.0,1.0,4.0,9.0,,,13.0,,1.0,13.0,1.0,31,3.0,4.0,16.0,2.0,,23.0,1.0,7.0,5.0,6.0,,,2.0,4.0,6.0,4.0,1.0,1.0,20.0,139,4.0,5.0,0.6060606060606061,0.6666666666666666,0.4342105263157895,0.625,0.20833333333333334,0.37894736842105264,0.5555555555555556,0.16666666666666666,0.41509433962264153,0.5555555555555556,0.2777777777777778,0.039473684210526314,0.10714285714285714,,21.174377224199286,0.3076923076923077,0.21052631578947367,0.176056338028169,0.040229885057471264,0.2077922077922078,0.018867924528301886,0.1872146118721461,0.03524229074889868,0.06060606060606061,0.017857142857142856,0.038461538461538464,0.022727272727272728,,0.2903225806451613,0.1694915254237288,0.11538461538461539,0.1935483870967742,0.26666666666666666,0.03636363636363636,0.6666666666666666,0.29473684210526313,0.5357142857142857,0.6,0.6666666666666666,0.22105263157894736,0.38095238095238093,0.38095238095238093,0.375,0.28421052631578947,0.37037037037037035,0.37037037037037035,0.7,0.6666666666666666,0.5,,0.2,0.3333333333333333,0.49473684210526314,0.5010925531914894,0.5694555555555555,0.4641103448275862,0.06930693069306931,0.08536585365853659,0.11363636363636363,0.22727272727272727,8.882894736842106,0.28252032520325204,,1.0,,,1.0,2.0,18.0,,1.0,,5.0,2.0,19.0,,1.0,,6.0,6.0,,18.0,2.0,,,,1.0,0.10526315789473684,,,0.10526315789473684,0.2,0.010526315789473684,,,,0.18947368421052632,0.1111111111111111,0.1111111111111111,1.0,,,,0.1111111111111111,,,0.03333333333333333,0.16666666666666666,,0.1111111111111111,,27.099999999999998,,,1.0,,1.0,,,,,,,,,1.0,1.0,,0.045454545454545456,,True,,
203490,1610612764,Otto Porter Jr.,Otto Porter Jr.,203490,WAS,38528.0,642,-20,1329,1333,390,434,127,2662,29.0,45.0,6.0,14.0,8.0,10.0,9.0,21,18.0,40.0,56,106,31.0,206,1437,11.0,21.0,4.0,32.0,13.0,21.0,10.0,51.0,78,34.0,10.0,7.0,27.0,4.0,31.0,3.0,1.0,18.0,3.0,6.0,66.0,5.0,19.0,16.0,58.0,8.0,82.0,24.0,106,6.0,37.0,26.0,11.0,12.0,,10.0,6.0,2.0,2.0,18.0,1.0,5.0,32.0,3.0,50,1.0,1.0,37.0,2.0,4.0,42.0,9.0,20.0,4.0,14.0,,,10.0,3.0,14.0,9.0,,,51.0,386,2.0,2.0,0.6964285714285714,0.7647058823529411,0.5283018867924528,0.5238095238095238,0.6190476190476191,0.5208333333333334,0.56,0.5857142857142857,0.5597826086956522,0.6153846153846154,0.6219512195121951,0.0660377358490566,0.13333333333333333,0.047619047619047616,13.713509843856075,0.6666666666666666,0.2222222222222222,0.15425531914893617,0.04785894206549118,0.08080808080808081,0.029239766081871343,0.1289198606271777,0.04225352112676056,0.06338028169014084,0.032520325203252036,0.045454545454545456,0.0234375,0.046511627906976744,0.12931034482758622,0.1746031746031746,0.15671641791044777,0.0821917808219178,0.07692307692307693,0.075,0.6428571428571429,0.26785714285714285,0.6444444444444445,0.7435897435897436,0.7931034482758621,0.125,0.42857142857142855,0.45,0.5555555555555556,0.23809523809523808,0.45,0.45,0.6111111111111112,0.56,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.8,0.6369047619047619,0.509632012195122,0.5125045454545455,0.5179602941176471,0.11666666666666667,0.17094017094017094,0.1553398058252427,0.24757281553398058,9.062264150943397,0.29345372460496616,5.0,15.0,2.0,3.0,2.0,16.0,47.0,,1.0,5.0,12.0,21.0,62.0,2.0,4.0,5.0,14.0,63.0,3.0,44.0,16.0,,,1.0,1.0,0.3387096774193548,0.5,0.35714285714285715,0.3559322033898305,0.36904761904761907,0.08928571428571429,0.3333333333333333,0.3333333333333333,1.0,0.27976190476190477,0.3404255319148936,0.3404255319148936,1.0,0.12,0.6666666666666666,1.0,0.04,,,0.05714285714285714,0.34285714285714286,0.4166666666666667,0.36363636363636365,0.015873015873015872,26.674193548387095,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,True,,
