EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Offensive Fouls,3SecondViolations,HeaveAttempts,OffensiveGoaltends,OffCorner3ReboundPct,Technical Free Throw Trips,BlockedArc3,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,Arc3PctBlocked,OffFTReboundPct,DefensiveGoaltends,on,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,18378.0,306,75,610,614,183,212.0,60.0,1224,25.0,39.0,2.0,6.0,9.0,11.0,2.0,6.0,5.0,11.0,6.0,13.0,1.0,1.0,2.0,4.0,3.0,9.0,1.0,2.0,5.0,32,56,9.0,22.0,12.0,103,567,2.0,7.0,1.0,2.0,1.0,8.0,12.0,16.0,4.0,9.0,3.0,39.0,38.0,26.0,27.0,2.0,9.0,3.0,4.0,1.0,14.0,4.0,18.0,2.0,2.0,12.0,2.0,40.0,2.0,6.0,16.0,32.0,6.0,54.0,8.0,62.0,1.0,16.0,12.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,7.0,1.0,6.0,16.0,3.0,20,1.0,1.0,2.0,1.0,23.0,5.0,13.0,1.0,7.0,1.0,3.0,1.0,4.0,8.0,3.0,39.0,183,2.0,1.0,0.59375,0.6129032258064516,1.0,0.4090909090909091,0.5,0.4444444444444444,0.4090909090909091,0.5714285714285714,0.2857142857142857,0.75,0.5833333333333334,0.3888888888888889,0.72,0.5919540229885057,0.4,0.6964285714285714,0.28205128205128205,0.045454545454545456,0.07142857142857142,0.07692307692307693,0.09090909090909091,0.07692307692307693,13.823529411764707,0.42857142857142855,0.2857142857142857,0.1568627450980392,0.031746031746031744,0.16494845360824742,0.024390243902439025,0.15946843853820597,0.02952029520295203,0.03225806451612903,0.020833333333333332,0.041666666666666664,0.031746031746031744,0.09876543209876543,0.15873015873015872,0.23333333333333334,0.16666666666666666,0.16,0.03225806451612903,0.375,0.5,0.6410256410256411,0.6944444444444444,0.68,0.07692307692307693,0.3333333333333333,0.3333333333333333,0.14102564102564102,0.45454545454545453,0.5,0.4,0.16666666666666666,0.46153846153846156,0.5,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,0.1111111111111111,0.44,0.8181818181818182,0.16,0.5,0.2,0.4,0.782051282051282,0.3333333333333333,0.5616583333333334,0.512675,0.527662,0.1511627906976744,0.203125,0.07766990291262135,0.3786407766990291,5.730357142857143,24.568181818181817,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,23050.0,384,98,772,772,186,223.0,88.0,1544,46.0,66.0,8.0,11.0,11.0,14.0,23.0,52.0,8.0,21.0,,6.0,,1.0,,1.0,13.0,27.0,,5.0,10.0,77,139,13.0,33.0,52.0,245,740,8.0,13.0,,1.0,3.0,19.0,18.0,29.0,5.0,11.0,11.0,62.0,98.0,56.0,36.0,14.0,27.0,13.0,11.0,,30.0,15.0,45.0,9.0,6.0,23.0,3.0,105.0,6.0,17.0,23.0,57.0,7.0,87.0,23.0,110.0,6.0,18.0,10.0,8.0,16.0,9.0,9.0,1.0,7.0,3.0,25.0,7.0,14.0,28.0,2.0,59,1.0,4.0,1.0,3.0,68.0,4.0,31.0,5.0,16.0,,15.0,,1.0,16.0,13.0,62.0,186,2.0,4.0,0.6363636363636364,0.7,0.9230769230769231,0.3939393939393939,,0.45454545454545453,0.3939393939393939,0.5539568345323741,0.6153846153846154,0.6206896551724138,0.561046511627907,0.5714285714285714,0.6375,0.6004901960784313,0.59375,0.6326530612244898,0.19186046511627908,,0.07913669064748201,0.07575757575757576,,,26.141552511415526,0.64,0.3333333333333333,0.22709163346613545,0.068,0.18253968253968253,0.061224489795918366,0.21220159151193635,0.06609195402298851,0.07086614173228346,0.08695652173913043,0.037037037037037035,0.07894736842105263,0.17307692307692307,0.2647058823529412,0.26582278481012656,0.19791666666666666,0.13333333333333333,0.08450704225352113,0.8125,0.38372093023255816,0.696969696969697,0.7540983606557377,0.6086956521739131,0.3023255813953488,0.4423076923076923,0.5,0.12209302325581395,0.38095238095238093,0.38095238095238093,0.875,0.03488372093023256,,,,0.1569767441860465,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.7857142857142857,0.7272727272727273,,0.07142857142857142,,,,0.35,0.7857142857142857,0.025,,0.25,0.5,0.5755813953488372,0.48148148148148145,0.5189084302325581,0.5590863636363635,0.4861350000000001,0.15577889447236182,0.18674698795180722,0.07755102040816327,0.2530612244897959,6.4726618705035985,24.569696969696967,0.24093264248704663,3.0,4.0,3.0,3.0,2.0,2.0,1.0,0.11538461538461539,0.6086956521739131,,,,,,,,,,,,,,,,,True,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,9440.0,157,9,316,317,57,81.0,21.0,633,9.0,13.0,3.0,4.0,3.0,4.0,10.0,15.0,6.0,13.0,1.0,1.0,,,,,3.0,9.0,1.0,,1.0,25,41,4.0,10.0,6.0,68,304,3.0,5.0,,1.0,2.0,8.0,4.0,7.0,,1.0,3.0,11.0,30.0,20.0,12.0,4.0,9.0,3.0,4.0,,13.0,3.0,16.0,1.0,2.0,11.0,1.0,35.0,4.0,3.0,5.0,14.0,3.0,22.0,7.0,29.0,1.0,6.0,6.0,,3.0,2.0,4.0,,1.0,,7.0,1.0,5.0,9.0,1.0,7,1.0,,,,8.0,,4.0,,9.0,,9.0,,,9.0,4.0,11.0,57,,,0.6,0.6521739130434783,1.0,0.4,,,0.4,0.6097560975609756,0.6,0.5714285714285714,0.6078431372549019,0.5,0.5,0.6181818181818182,0.5714285714285714,0.55,0.19607843137254902,,0.0975609756097561,0.3076923076923077,,,18.128654970760234,0.42857142857142855,0.42857142857142855,0.13725490196078433,0.03614457831325301,0.09803921568627451,0.06896551724137931,0.12418300653594772,0.04964539007092199,0.06451612903225806,0.034482758620689655,,0.08888888888888889,0.06521739130434782,0.25,0.15625,0.07142857142857142,0.2222222222222222,0.05555555555555555,0.4444444444444444,0.2549019607843137,0.6923076923076923,1.0,0.7777777777777778,0.29411764705882354,0.6666666666666666,0.6666666666666666,0.2549019607843137,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.0196078431372549,1.0,1.0,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.75,0.3333333333333333,,,,0.16666666666666666,0.5,0.75,,,0.125,,0.45098039215686275,0.3333333333333333,0.5123009803921569,0.5751666666666667,0.56600625,0.07272727272727272,0.08888888888888889,0.11764705882352941,0.16176470588235295,9.200000000000001,24.68,0.18037974683544303,,1.0,1.0,,,,,,0.3,2.0,1.0,,,,,,,,,,,,,,,True,,,,,
201168,1610612737,Tiago Splitter,Tiago Splitter,201168,ATL,34775.0,580,102,1159,1162,287,332.0,117.0,2321,72.0,124.0,19.0,32.0,22.0,32.0,7.0,24.0,2.0,5.0,,1.0,,,,,,1.0,,,1.0,81,153,,2.0,39.0,201,1132,19.0,34.0,,,11.0,49.0,23.0,36.0,,1.0,16.0,62.0,122.0,40.0,,20.0,,,19.0,,23.0,7.0,30.0,5.0,2.0,14.0,3.0,67.0,9.0,36.0,28.0,46.0,1.0,75.0,45.0,120.0,2.0,20.0,17.0,3.0,12.0,6.0,12.0,1.0,6.0,1.0,24.0,8.0,37.0,71.0,5.0,46,1.0,6.0,2.0,,48.0,4.0,24.0,2.0,12.0,,10.0,,2.0,12.0,7.0,62.0,287,4.0,3.0,0.7530864197530864,0.8591549295774648,,,,,,0.5294117647058824,0.5588235294117647,0.6388888888888888,0.5225806451612903,0.5588235294117647,0.6216216216216216,0.5677966101694916,0.6125,0.6739130434782609,0.012903225806451613,,0.12418300653594772,0.12903225806451613,,,15.509259259259258,0.5,0.034482758620689655,0.12602739726027398,0.10315186246418338,0.14583333333333334,0.05389221556886228,0.13285457809694792,0.0872093023255814,0.10650887573964497,0.13131313131313133,0.06172839506172839,0.04580152671755725,0.20666666666666667,0.06862745098039216,0.07079646017699115,0.13286713286713286,0.1836734693877551,0.03773584905660377,0.5833333333333334,0.8,0.5806451612903226,0.6666666666666666,0.7916666666666666,0.15483870967741936,0.2916666666666667,0.3333333333333333,0.03225806451612903,0.4,0.4,0.5,0.0064516129032258064,,,,0.0064516129032258064,,,,0.9411764705882353,0.59375,0.42105263157894735,,,,,0.8648648648648649,0.6875,,,0.02702702702702703,,0.8129032258064516,,0.5789084415584417,0.5949439999999999,0.5699083333333334,0.13714285714285715,0.13872832369942195,0.24378109452736318,0.30845771144278605,2.815032679738562,52.3,0.24762726488352027,,6.0,1.0,6.0,4.0,2.0,1.0,0.125,0.42857142857142855,5.0,,1.0,1.0,0.08333333333333333,,,,,,,,,,,,True,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,15061.0,251,22,509,518,93,118.0,53.0,1027,25.0,52.0,2.0,3.0,4.0,9.0,9.0,28.0,6.0,17.0,,2.0,,,,,7.0,21.0,,,1.0,40,97,7.0,23.0,34.0,135,503,2.0,7.0,,,,4.0,7.0,17.0,,1.0,10.0,24.0,20.0,60.0,12.0,,21.0,7.0,7.0,,31.0,10.0,41.0,8.0,2.0,21.0,4.0,92.0,1.0,5.0,7.0,11.0,,18.0,6.0,24.0,4.0,12.0,6.0,6.0,17.0,10.0,11.0,1.0,7.0,3.0,28.0,5.0,12.0,22.0,,34,1.0,,1.0,4.0,41.0,4.0,17.0,4.0,6.0,1.0,2.0,,1.0,7.0,3.0,24.0,93,,4.0,0.25,0.25,0.5714285714285714,0.30434782608695654,,,0.30434782608695654,0.41237113402061853,0.2857142857142857,0.4117647058823529,0.42083333333333334,0.2857142857142857,0.3888888888888889,0.4854014598540146,0.2857142857142857,0.4583333333333333,0.19166666666666668,,0.07216494845360824,0.11538461538461539,0.058823529411764705,,28.795811518324605,0.6071428571428571,,0.06395348837209303,0.029585798816568046,0.08974358974358974,0.013888888888888888,0.072,0.024896265560165973,0.04597701149425287,0.018518518518518517,,0.018867924528301886,0.0410958904109589,0.0392156862745098,0.125,0.05084745762711865,0.21052631578947367,0.06060606060606061,0.42857142857142855,0.43333333333333335,0.4807692307692308,0.5434782608695652,0.32,0.23333333333333334,0.32142857142857145,0.32142857142857145,0.14166666666666666,0.35294117647058826,0.375,,0.016666666666666666,,,,0.175,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.6666666666666666,,,,,,0.5,0.4444444444444444,,,0.05555555555555555,,0.625,0.3333333333333333,0.5348999999999999,0.48743333333333333,0.48873611111111104,0.12781954887218044,0.15454545454545454,0.02962962962962963,0.17777777777777778,6.481443298969071,24.986956521739128,0.18271119842829076,9.0,6.0,2.0,,1.0,3.0,,,0.2222222222222222,1.0,,,,,3.0,1.0,3.0,,,,,,,,,True,,,,,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,16587.0,276,69,549,551,150,154.0,55.0,1100,27.0,49.0,2.0,4.0,5.0,12.0,6.0,12.0,4.0,14.0,8.0,15.0,,1.0,2.0,5.0,6.0,19.0,1.0,1.0,6.0,37,75,14.0,34.0,16.0,132,534,2.0,5.0,1.0,2.0,1.0,8.0,7.0,18.0,3.0,11.0,4.0,27.0,38.0,36.0,36.0,,19.0,6.0,4.0,,25.0,2.0,27.0,2.0,,17.0,3.0,56.0,,2.0,21.0,29.0,2.0,52.0,2.0,54.0,,21.0,15.0,6.0,13.0,9.0,7.0,2.0,4.0,3.0,20.0,10.0,12.0,21.0,,27,,1.0,3.0,3.0,22.0,4.0,13.0,,2.0,,2.0,,,2.0,1.0,27.0,150,2.0,,0.5135135135135135,0.5135135135135135,0.8571428571428571,0.4117647058823529,0.5,0.2727272727272727,0.4117647058823529,0.49333333333333335,0.4,0.3888888888888889,0.5321100917431193,0.5,0.39655172413793105,0.559322033898305,0.5714285714285714,0.43548387096774194,0.3119266055045872,,0.05333333333333334,0.061224489795918366,,,22.366288492706644,0.65,0.2857142857142857,0.1638418079096045,0.011904761904761904,0.22340425531914893,,0.18450184501845018,0.008547008547008548,0.011904761904761904,0.023255813953488372,,,0.11940298507462686,0.2222222222222222,0.16071428571428573,0.23943661971830985,0.17391304347826086,,0.5,0.44954128440366975,0.5510204081632653,0.5869565217391305,0.5925925925925926,0.11009174311926606,0.5,0.5454545454545454,0.12844036697247707,0.2857142857142857,0.2857142857142857,0.75,0.13761467889908258,0.5333333333333333,0.5333333333333333,0.875,0.1743119266055046,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.5714285714285714,0.5,0.5,0.14285714285714285,,,0.14285714285714285,0.41379310344827586,0.4166666666666667,0.1724137931034483,0.4,0.20689655172413793,0.16666666666666666,0.7614678899082569,0.3157894736842105,0.5760798165137613,0.5651666666666667,0.5799758620689656,0.11016949152542373,0.15476190476190477,0.06060606060606061,0.20454545454545456,5.842666666666666,24.30294117647059,0.273224043715847,6.0,5.0,,2.0,2.0,,,0.08333333333333333,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,True,,,,,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,20088.0,335,106,655,656,203,195.0,67.0,1311,32.0,59.0,,2.0,8.0,17.0,6.0,14.0,17.0,35.0,3.0,4.0,1.0,1.0,2.0,2.0,12.0,50.0,5.0,4.0,16.0,55,108,15.0,54.0,18.0,173,625,1.0,4.0,1.0,6.0,,5.0,14.0,30.0,6.0,18.0,10.0,56.0,24.0,86.0,30.0,,50.0,12.0,13.0,,46.0,22.0,68.0,16.0,6.0,30.0,7.0,158.0,2.0,6.0,15.0,15.0,,30.0,8.0,38.0,2.0,18.0,13.0,5.0,21.0,18.0,11.0,,3.0,,32.0,5.0,12.0,30.0,1.0,21,1.0,,,3.0,23.0,,7.0,4.0,,,,,,,,56.0,203,3.0,4.0,0.21818181818181817,0.21818181818181817,0.6666666666666666,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.2777777777777778,0.5092592592592593,0.25,0.4666666666666667,0.4783950617283951,0.25,0.4791666666666667,0.49710982658959535,0.25,0.5092592592592593,0.3333333333333333,,0.12037037037037036,0.15254237288135594,0.05714285714285714,,27.967257844474762,0.65625,,0.07462686567164178,0.03314917127071823,0.1282051282051282,0.020202020202020204,0.09433962264150944,0.02857142857142857,0.02247191011235955,0.047619047619047616,0.04,0.024096385542168676,0.05,0.07272727272727272,0.10606060606060606,0.16666666666666666,,0.025974025974025976,,0.36419753086419754,0.5423728813559322,0.64,0.21875,0.08641975308641975,0.42857142857142855,0.5,0.21604938271604937,0.4857142857142857,0.5151515151515151,0.23529411764705882,0.024691358024691357,0.75,0.75,1.0,0.30864197530864196,0.24,0.24,0.5833333333333334,0.2,,,0.1,1.0,1.0,0.5,0.3541666666666667,0.47058823529411764,0.041666666666666664,1.0,0.3333333333333333,0.25,0.6975308641975309,0.24,0.5184885802469137,0.49459375000000005,0.5191135416666667,0.04142011834319527,0.06086956521739131,0.028901734104046242,0.3236994219653179,7.853703703703703,24.875925925925927,0.3099236641221374,15.0,9.0,5.0,,1.0,,,0.14285714285714285,0.16666666666666666,5.0,,,,,1.0,,,,,,1.0,,,,,True,,,,,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,3202.0,53,17,111,111,17,48.0,10.0,222,4.0,4.0,,,1.0,1.0,,2.0,2.0,3.0,1.0,3.0,,,,,2.0,4.0,,,,6,9,3.0,7.0,5.0,26,113,,,,,,,2.0,3.0,,,3.0,7.0,8.0,4.0,9.0,,4.0,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,2.0,2.0,,4.0,,4.0,,,,,,,2.0,,,1.0,2.0,,3.0,7.0,1.0,4,,1.0,1.0,,5.0,1.0,2.0,1.0,,,,,,,,7.0,17,3.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,,,0.42857142857142855,0.6666666666666666,,0.6666666666666666,0.65625,,0.6666666666666666,0.7222222222222222,,0.875,0.4375,,0.1111111111111111,,0.3333333333333333,,16.39344262295082,,,0.07142857142857142,,0.11764705882352941,,0.08888888888888889,,,,,,,,0.14285714285714285,0.14285714285714285,,,,0.25,1.0,1.0,0.75,0.125,,,0.1875,0.6666666666666666,1.0,0.5,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.25,0.5,0.5,1.0,,,,,,,,0.3333333333333333,1.0,,,,,0.6875,0.5,0.5362625000000001,,0.4688666666666667,0.11764705882352941,0.2,,0.2692307692307692,8.822222222222223,25.099999999999998,0.15315315315315314,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
203934,1610612737,Lamar Patterson,Lamar Patterson,203934,ATL,6835.0,114,21,233,234,63,63.0,28.0,467,3.0,7.0,,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,6.0,,1.0,,,1.0,9.0,2.0,,1.0,4,11,4.0,15.0,4.0,24,231,,2.0,,3.0,2.0,2.0,1.0,3.0,,1.0,,2.0,6.0,2.0,12.0,,9.0,1.0,1.0,,9.0,4.0,13.0,3.0,1.0,6.0,1.0,30.0,1.0,1.0,5.0,8.0,,13.0,2.0,15.0,,4.0,3.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,9.0,3.0,4.0,11.0,,4,1.0,1.0,,,4.0,,2.0,,,,,,,,,2.0,63,,,0.75,0.75,1.0,0.26666666666666666,,,0.26666666666666666,0.36363636363636365,,0.3333333333333333,0.38461538461538464,,0.25,0.42857142857142855,0.16666666666666666,0.25,0.5769230769230769,,0.09090909090909091,0.14285714285714285,,,13.857677902621724,0.2222222222222222,,0.13114754098360656,0.014705882352941176,0.11904761904761904,0.02702702702702703,0.1262135922330097,0.01904761904761905,0.02564102564102564,,,0.03125,0.11538461538461539,0.125,0.15789473684210525,0.14285714285714285,0.07142857142857142,,,0.2692307692307692,0.42857142857142855,0.5,0.6666666666666666,0.038461538461538464,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.23076923076923078,0.5,0.5,1.0,0.34615384615384615,0.1111111111111111,0.1111111111111111,1.0,0.2,,,0.2,,,0.4,0.25,1.0,,,0.25,,0.8461538461538461,0.1111111111111111,0.5689615384615384,0.5595125,0.5218875000000001,0.07142857142857142,0.15384615384615385,0.08333333333333333,0.08333333333333333,6.827272727272727,24.439999999999998,0.2703862660944206,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2594,1610612737,Kyle Korver,Kyle Korver,2594,ATL,15586.0,260,19,523,525,89,128.0,47.0,1048,1.0,1.0,,,,,3.0,3.0,13.0,20.0,3.0,8.0,,1.0,1.0,1.0,11.0,32.0,5.0,1.0,4.0,17,24,14.0,40.0,7.0,83,523,2.0,3.0,,6.0,,4.0,2.0,2.0,2.0,5.0,5.0,15.0,24.0,10.0,42.0,,32.0,11.0,,2.0,16.0,2.0,18.0,1.0,1.0,11.0,3.0,38.0,,,7.0,22.0,1.0,30.0,1.0,31.0,,8.0,6.0,2.0,8.0,6.0,7.0,,2.0,1.0,15.0,2.0,16.0,23.0,,8,1.0,1.0,,,7.0,,,2.0,4.0,,3.0,,1.0,4.0,2.0,15.0,89,2.0,2.0,0.7058823529411765,0.7058823529411765,1.0,0.35,,0.4,0.35,0.7083333333333334,0.6666666666666666,1.0,0.59375,0.2222222222222222,0.7142857142857143,0.6060606060606061,0.2222222222222222,0.7777777777777778,0.625,0.05,,,,,14.11149825783972,0.5333333333333333,0.07142857142857142,0.13253012048192772,,0.08333333333333333,,0.116,,,,,,0.14473684210526316,0.047619047619047616,0.1875,0.09375,0.05,,0.5,0.015625,1.0,1.0,1.0,0.046875,1.0,1.0,0.3125,0.65,0.65,0.6923076923076923,0.125,0.375,0.375,1.0,0.5,0.34375,0.36666666666666664,1.0,,,,0.1111111111111111,,,0.5555555555555556,,,0.14285714285714285,1.0,0.5714285714285714,0.25,0.640625,0.34375,0.5071428571428571,0.4808857142857143,0.53005,,,0.04819277108433735,0.18072289156626506,16.008333333333336,24.7425,0.1701720841300191,,2.0,3.0,2.0,2.0,,,,0.6666666666666666,2.0,,,,,3.0,,,,,,1.0,1.0,0.0625,0.125,,True,,,,,
