EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,DefPoss,PenaltyDefPoss,TotalPoss,SecondsPlayed,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Blocked3s,BlockedArc3,PtsUnassisted3s,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFouls,Technical Free Throw Trips,on,OffensiveGoaltends,HeaveMakes,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203105,1610612744,Festus Ezeli,Festus Ezeli,203105,GSW,1591,409,3177,46213.0,770.0,223.0,1586.0,463.0,182.0,105.0,156.0,17.0,39.0,27.0,48.0,19.0,67.0,1.0,5.0,125.0,228.0,70.0,320.0,1584.0,17.0,44.0,19.0,53.0,33.0,67.0,25.0,91.0,204.0,46.0,26.0,20.0,13.0,19.0,32.0,12.0,7.0,3.0,1.0,9.0,83.0,31.0,59.0,1.0,44.0,108.0,14.0,166.0,91.0,257.0,6.0,18.0,12.0,6.0,20.0,2.0,12.0,18.0,1.0,8.0,2.0,38.0,7.0,7.0,48.0,94.0,1.0,11.0,10.0,109.0,11.0,1.0,1.0,132.0,13.0,58.0,15.0,50.0,28.0,1.0,21.0,50.0,31.0,2.0,2.0,7.0,91.0,461.0,4.0,12.0,0.816,0.9107142857142857,0.5482456140350878,0.38636363636363635,0.4925373134328358,0.5482456140350878,0.38636363636363635,0.4925373134328358,0.5555555555555556,0.4491525423728814,0.5112359550561798,0.08771929824561403,0.08333333333333333,0.1044776119402985,18.06559199555309,0.5263157894736842,0.34146341463414637,0.02,0.18717504332755633,0.13657407407407407,0.21890547263681592,0.12062256809338522,0.1953727506426735,0.13062409288824384,0.14634146341463414,0.17575757575757575,0.05825242718446602,0.11518324607329843,0.13636363636363635,0.13636363636363635,0.24034334763948498,0.1631578947368421,0.22784810126582278,0.18604651162790697,0.07407407407407407,0.62,0.6842105263157895,0.6730769230769231,0.7342657342657343,0.8380952380952381,0.29385964912280704,0.2835820895522388,0.31666666666666665,0.6842105263157895,0.021929824561403508,0.2,0.2,1.0,0.8863636363636364,0.4358974358974359,0.17647058823529413,0.7164179104477612,0.5625,0.6842105263157895,0.6080921052631579,0.5790705882352941,0.5817029850746269,0.21245421245421245,0.21245421245421245,0.165625,0.284375,3.2701754385964907,0.29192938209331654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,1061,272,2110,30092.0,502.0,248.0,1049.0,336.0,103.0,36.0,65.0,4.0,11.0,13.0,23.0,12.0,27.0,3.0,8.0,51.0,100.0,36.0,210.0,1005.0,6.0,13.0,2.0,20.0,15.0,31.0,18.0,69.0,72.0,30.0,8.0,10.0,76.0,32.0,108.0,24.0,8.0,51.0,13.0,12.0,248.0,2.0,13.0,,29.0,73.0,7.0,109.0,15.0,124.0,7.0,18.0,15.0,3.0,32.0,7.0,24.0,12.0,2.0,8.0,1.0,44.0,2.0,22.0,19.0,39.0,,7.0,,61.0,6.0,4.0,3.0,53.0,5.0,26.0,3.0,15.0,9.0,,6.0,15.0,11.0,1.0,1.0,,69.0,334.0,3.0,3.0,0.7058823529411765,0.7659574468085106,0.51,0.46153846153846156,0.4838709677419355,0.554140127388535,0.47368421052631576,0.5666666666666667,0.580110497237569,0.47619047619047616,0.6052631578947368,0.1,0.1076923076923077,0.07407407407407407,19.13265306122449,0.7272727272727273,0.30434782608695654,,0.1848101265822785,0.05263157894736842,0.20714285714285716,0.011363636363636364,0.19065420560747665,0.03546099290780142,0.09345794392523364,0.037037037037037035,,0.007352941176470588,0.025,0.1568627450980392,0.17721518987341772,0.21481481481481482,0.19811320754716982,0.23529411764705882,0.09722222222222222,0.7333333333333333,0.4140127388535032,0.5538461538461539,0.6206896551724138,0.6666666666666666,0.17197452229299362,0.4444444444444444,0.48,0.75,0.050955414012738856,0.375,0.42857142857142855,1.0,0.5789473684210527,0.36363636363636365,,0.5111111111111111,0.5652173913043478,0.7770700636942676,0.5366315286624204,0.5375676470588235,0.5295288888888888,0.14606741573033707,0.21487603305785125,0.09523809523809523,0.32857142857142857,4.582999999999999,0.3203050524308866,6.0,8.0,1.0,2.0,2.0,2.0,18.0,49.0,1.0,4.0,5.0,12.0,24.0,57.0,2.0,6.0,7.0,14.0,72.0,49.0,18.0,1.0,3.0,1.0,0.42105263157894735,0.3333333333333333,0.5,0.42105263157894735,0.3630573248407643,0.125,0.050955414012738856,0.75,0.75,1.0,0.31210191082802546,0.3673469387755102,0.3673469387755102,1.0,0.10526315789473684,0.5,1.0,0.21052631578947367,0.25,1.0,0.044444444444444446,1.0,0.26666666666666666,0.4166666666666667,0.3673469387755102,25.324561403508778,,,,,,,,,,True,,,,,,,,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,676,151,1351,20118.0,335.0,48.0,675.0,175.0,89.0,14.0,17.0,1.0,1.0,3.0,4.0,24.0,44.0,13.0,26.0,51.0,87.0,19.0,124.0,678.0,4.0,7.0,2.0,10.0,13.0,20.0,6.0,35.0,40.0,62.0,2.0,3.0,33.0,21.0,54.0,13.0,8.0,22.0,4.0,7.0,129.0,1.0,8.0,,4.0,16.0,1.0,21.0,9.0,30.0,2.0,7.0,2.0,5.0,9.0,3.0,8.0,8.0,1.0,1.0,1.0,17.0,1.0,3.0,10.0,24.0,,1.0,1.0,18.0,,1.0,,21.0,3.0,9.0,3.0,3.0,2.0,,1.0,4.0,3.0,,,1.0,35.0,173.0,2.0,2.0,0.39215686274509803,0.4,0.5862068965517241,0.5714285714285714,0.65,0.5585106382978723,0.5714285714285714,0.6590909090909091,0.6019417475728155,0.625,0.7,0.034482758620689655,0.11764705882352941,0.022727272727272728,15.463917525773196,0.5294117647058824,0.06666666666666667,,0.0642570281124498,0.036036036036036036,0.05405405405405406,0.01020408163265306,0.06191950464396285,0.028125,0.04,0.02127659574468085,0.05660377358490566,0.013888888888888888,,0.047619047619047616,0.047619047619047616,0.09876543209876543,0.03225806451612903,0.16666666666666666,0.05128205128205128,0.75,0.18085106382978725,0.8235294117647058,0.9333333333333333,0.7142857142857143,0.46808510638297873,0.5454545454545454,0.5581395348837209,0.2916666666666667,0.2765957446808511,0.5,0.5,0.23076923076923078,0.14285714285714285,1.0,,0.18181818181818182,0.75,0.2553191489361702,0.46158723404255314,0.41753333333333337,0.4746863636363637,0.09,0.0967741935483871,0.08064516129032258,0.28225806451612906,10.463218390804597,0.25925925925925924,1.0,5.0,,,1.0,1.0,,2.0,,,,1.0,1.0,7.0,,,1.0,2.0,3.0,2.0,,2.0,,1.0,0.14285714285714285,,0.5,0.14285714285714285,0.07446808510638298,,0.05319148936170213,0.2,0.2,1.0,0.02127659574468085,,,,,,,,,,0.045454545454545456,1.0,0.045454545454545456,,,23.67142857142857,1.0,1.0,,,,,,,,True,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,1030,341,2051,29563.0,493.0,144.0,1021.0,390.0,130.0,18.0,24.0,1.0,2.0,3.0,5.0,4.0,11.0,7.0,15.0,29.0,50.0,10.0,107.0,1008.0,3.0,6.0,,6.0,4.0,8.0,8.0,34.0,38.0,20.0,2.0,3.0,30.0,24.0,54.0,20.0,4.0,22.0,5.0,3.0,132.0,10.0,6.0,,18.0,47.0,4.0,69.0,16.0,85.0,,23.0,11.0,12.0,18.0,3.0,16.0,7.0,2.0,2.0,2.0,25.0,1.0,11.0,11.0,23.0,,1.0,,16.0,3.0,2.0,,16.0,1.0,5.0,3.0,5.0,4.0,,1.0,6.0,3.0,,,1.0,32.0,388.0,2.0,2.0,0.6551724137931034,0.6785714285714286,0.58,0.5,0.5,0.5271739130434783,0.5,0.6842105263157895,0.5404040404040404,0.5,0.68,0.06,0.08333333333333333,0.09090909090909091,10.571184995737426,0.72,0.13333333333333333,,0.1298342541436464,0.02027027027027027,0.13740458015267176,0.06329113924050633,0.13184584178498987,0.03524229074889868,0.036036036036036036,0.01694915254237288,,0.07692307692307693,0.024390243902439025,0.10416666666666667,0.1276595744680851,0.152,0.16037735849056603,0.04,,0.5,0.2608695652173913,0.75,0.8181818181818182,0.7222222222222222,0.11956521739130435,0.36363636363636365,0.4,0.25,0.16304347826086957,0.4666666666666667,0.4666666666666667,0.7142857142857143,0.3333333333333333,0.5,,0.2631578947368421,0.6,0.717391304347826,0.555323076923077,0.5662333333333334,0.5580861111111112,0.0625,0.09259259259259259,0.056074766355140186,0.3177570093457944,8.028,0.3819784524975514,4.0,16.0,,,2.0,4.0,9.0,26.0,,,4.0,7.0,13.0,42.0,,,6.0,11.0,33.0,25.0,9.0,,,0.8461538461538461,0.30952380952380953,,0.5454545454545454,0.3170731707317073,0.45652173913043476,,0.17391304347826086,0.25,0.25,1.0,0.2826086956521739,0.34615384615384615,0.34615384615384615,0.7777777777777778,,,,,,,0.21052631578947367,0.5,0.3684210526315789,0.5714285714285714,0.36,25.18333333333334,1.0,1.0,6.0,1.0,1.0,1.0,0.023809523809523808,,,True,,,,,,,,
201574,1610612744,Jason Thompson,Jason Thompson,201574,GSW,31,8,61,997.0,17.0,-5.0,30.0,11.0,6.0,1.0,2.0,1.0,2.0,,1.0,,3.0,,,1.0,5.0,,2.0,37.0,1.0,2.0,,2.0,,2.0,,,,2.0,2.0,1.0,3.0,2.0,5.0,2.0,,,3.0,,12.0,,2.0,,,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,11.0,,,,,0.2,0.5,,0.2,0.5,,0.2,0.5,,0.2,0.5,,13.513513513513514,,0.5,,0.09090909090909091,0.13333333333333333,,,0.08333333333333333,0.10526315789473684,,0.2857142857142857,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,0.4,0.5,1.0,,0.6,,,,,,,,1.0,0.5,,0.5,,0.4,0.40031999999999995,0.48795,0.4284,,,1.0,,5.7,0.36666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,235,35,472,7028.0,117.0,30.0,237.0,67.0,27.0,2.0,7.0,1.0,2.0,,1.0,,1.0,3.0,5.0,5.0,13.0,1.0,44.0,246.0,1.0,2.0,,2.0,,3.0,1.0,4.0,8.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,,1.0,1.0,,16.0,3.0,2.0,,3.0,16.0,1.0,20.0,5.0,25.0,3.0,3.0,3.0,,7.0,1.0,6.0,2.0,,1.0,1.0,9.0,2.0,5.0,2.0,2.0,,,,2.0,,,,4.0,,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,4.0,67.0,,1.0,0.8,1.0,0.38461538461538464,0.5,,0.581081081081081,0.3333333333333333,0.3,0.5641025641025641,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.14285714285714285,,18.18181818181818,0.7777777777777778,0.16666666666666666,,0.18181818181818182,0.03773584905660377,0.09375,0.08333333333333333,0.15833333333333333,0.056179775280898875,,0.09523809523809523,,0.038461538461538464,0.2,0.12,0.12121212121212122,0.3,0.12,,0.15,0.5,0.1891891891891892,0.2857142857142857,0.3333333333333333,0.5,0.02702702702702703,,,,0.13513513513513514,0.6,0.6,1.0,0.6666666666666666,0.5,,0.2,,0.8378378378378378,0.5702891891891891,0.555775,0.5637000000000001,0.02631578947368421,0.07142857142857142,0.045454545454545456,0.09090909090909091,8.553846153846154,0.28270042194092826,7.0,12.0,,,,,4.0,12.0,,1.0,1.0,2.0,11.0,24.0,,1.0,1.0,2.0,33.0,12.0,4.0,,,1.0,0.4583333333333333,,0.5,0.4583333333333333,0.6486486486486487,,0.32432432432432434,0.5833333333333334,0.5833333333333334,1.0,0.32432432432432434,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,0.4,0.5,0.3333333333333333,24.53333333333333,,,,,,,,,,True,,,,,,,,
203546,1610612744,Ian Clark,Ian Clark,203546,GSW,137,27,275,4169.0,69.0,6.0,138.0,39.0,17.0,4.0,7.0,,,,,1.0,9.0,,,5.0,16.0,2.0,21.0,151.0,,3.0,,3.0,,2.0,2.0,8.0,4.0,6.0,,2.0,5.0,5.0,10.0,4.0,1.0,3.0,,2.0,25.0,,,,3.0,3.0,,6.0,,6.0,,2.0,,2.0,6.0,3.0,3.0,3.0,,3.0,,9.0,,3.0,6.0,8.0,,,,1.0,,,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,8.0,39.0,,1.0,0.4,0.4,0.3125,,,0.41304347826086957,0.3,0.6,0.4375,0.3,0.6666666666666666,0.125,0.14285714285714285,0.1111111111111111,20.886075949367086,0.6666666666666666,,,0.07142857142857142,,0.14285714285714285,,0.09523809523809523,,,,,,,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.125,0.2,,,0.30434782608695654,0.5714285714285714,0.6666666666666666,0.5,0.391304347826087,0.1111111111111111,0.125,,,,,,,,,,,0.6086956521739131,0.4862630434782608,0.455125,0.45489999999999997,,,0.14285714285714285,0.38095238095238093,6.393749999999999,0.2826086956521739,,1.0,,,,,3.0,6.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,2.0,2.0,3.0,9.0,6.0,3.0,,,1.0,0.42857142857142855,0.5,0.6666666666666666,0.42857142857142855,0.30434782608695654,,0.043478260869565216,,,,0.2608695652173913,0.5,0.5,1.0,,,,0.4,0.5,1.0,,,0.6,0.6666666666666666,0.5,25.442857142857143,,,,,,,,,,True,,,,,,,,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,479,116,959,14185.0,236.0,28.0,480.0,109.0,65.0,21.0,38.0,2.0,4.0,6.0,12.0,3.0,17.0,6.0,15.0,30.0,70.0,10.0,109.0,472.0,3.0,9.0,,24.0,7.0,17.0,,14.0,40.0,20.0,,5.0,16.0,9.0,25.0,6.0,3.0,10.0,2.0,4.0,59.0,3.0,6.0,,6.0,13.0,,19.0,9.0,28.0,5.0,14.0,10.0,4.0,10.0,1.0,6.0,6.0,,4.0,1.0,16.0,1.0,4.0,4.0,23.0,,1.0,4.0,14.0,1.0,1.0,,11.0,1.0,6.0,,2.0,,1.0,1.0,2.0,2.0,,,,14.0,109.0,4.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.4117647058823529,0.47596153846153844,0.6,0.3333333333333333,0.5,0.6,0.3333333333333333,0.07142857142857142,0.07894736842105263,0.11764705882352941,22.56317689530686,0.625,,,0.0783132530120482,0.03636363636363636,0.1,0.0410958904109589,0.084070796460177,0.037815126050420166,0.018518518518518517,0.041666666666666664,0.05128205128205128,0.041666666666666664,0.04,0.045454545454545456,0.10144927536231885,0.07547169811320754,0.1111111111111111,,0.09090909090909091,1.0,0.36538461538461536,0.5526315789473685,0.6,0.7142857142857143,0.16346153846153846,0.17647058823529413,0.2,0.3333333333333333,0.14423076923076922,0.4,0.4,0.6666666666666666,0.2,0.5,1.0,0.5714285714285714,0.5,0.6923076923076923,0.5263995192307692,0.51669,0.5638833333333333,0.05504587155963303,0.08,0.22018348623853212,0.12844036697247707,6.878571428571429,0.22708333333333333,5.0,13.0,3.0,6.0,,1.0,8.0,21.0,3.0,5.0,,3.0,13.0,34.0,6.0,11.0,,4.0,39.0,21.0,8.0,,,1.0,0.38235294117647056,0.5454545454545454,,0.38235294117647056,0.3269230769230769,,0.125,0.38461538461538464,0.38461538461538464,1.0,0.20192307692307693,0.38095238095238093,0.38095238095238093,1.0,0.3,0.5,1.0,0.25,0.6,1.0,0.047619047619047616,,0.14285714285714285,,0.38095238095238093,24.547058823529408,,,,,,,,,,True,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,844,206,1679,24335.0,406.0,137.0,835.0,200.0,83.0,17.0,26.0,2.0,2.0,2.0,6.0,12.0,32.0,23.0,44.0,52.0,102.0,30.0,242.0,841.0,6.0,11.0,,21.0,10.0,20.0,13.0,63.0,74.0,30.0,2.0,4.0,24.0,7.0,31.0,5.0,2.0,17.0,5.0,2.0,69.0,2.0,3.0,,24.0,24.0,,48.0,5.0,53.0,2.0,6.0,2.0,4.0,13.0,2.0,6.0,9.0,3.0,7.0,,22.0,2.0,3.0,8.0,24.0,1.0,,3.0,22.0,1.0,,2.0,33.0,2.0,8.0,5.0,10.0,2.0,4.0,4.0,12.0,6.0,,,,63.0,200.0,3.0,5.0,0.7115384615384616,0.7254901960784313,0.5098039215686274,0.5454545454545454,0.5,0.5698924731182796,0.6176470588235294,0.6097560975609756,0.605,0.6176470588235294,0.65625,0.0392156862745098,0.15384615384615385,,23.819742489270386,0.5909090909090909,,,0.07430340557275542,0.014925373134328358,0.21428571428571427,0.013888888888888888,0.1103448275862069,0.014492753623188406,,0.01282051282051282,0.0425531914893617,0.018018018018018018,,0.11904761904761904,0.044444444444444446,0.07692307692307693,0.2222222222222222,0.1935483870967742,0.02127659574468085,0.5,0.13978494623655913,0.6538461538461539,0.7727272727272727,0.5882352941176471,0.17204301075268819,0.375,0.375,0.5,0.23655913978494625,0.5227272727272727,0.5227272727272727,0.9130434782608695,0.11764705882352941,1.0,,0.14634146341463414,0.3333333333333333,0.5913978494623656,0.5071513440860216,0.46123749999999997,0.5054158536585366,0.05641025641025641,0.07407407407407407,0.08677685950413223,0.2603305785123967,11.512745098039218,0.23952095808383234,10.0,23.0,,1.0,1.0,6.0,26.0,61.0,3.0,5.0,9.0,15.0,36.0,84.0,3.0,6.0,10.0,21.0,102.0,61.0,26.0,,,0.9444444444444444,0.42857142857142855,0.5,0.47619047619047616,0.42857142857142855,0.45161290322580644,,0.12365591397849462,0.43478260869565216,0.43478260869565216,1.0,0.3279569892473118,0.4262295081967213,0.4262295081967213,0.9230769230769231,0.058823529411764705,,,0.29411764705882354,0.6,1.0,0.14634146341463414,0.16666666666666666,0.36585365853658536,0.6,0.4262295081967213,25.050000000000004,2.0,2.0,6.0,,,3.0,0.034482758620689655,,,True,,,,,,,,
