EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,LongMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,on,HeaveAttempts,FTOffRebounds,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3
101135,1610612738,David Lee,David Lee,101135,BOS,28199.0,470,-40.0,957,959,203.0,205,106,1916,60.0,117.0,13.0,23.0,9.0,25.0,20.0,57.0,7.0,17.0,1.0,1.0,87.0,191,1.0,40.0,214.0,973,15.0,30.0,5.0,35.0,14.0,36.0,1.0,12.0,40.0,106.0,68.0,24.0,1.0,27.0,32.0,22.0,54.0,14.0,8.0,15.0,4.0,13.0,130.0,15.0,26.0,23.0,60.0,6.0,89,41.0,130,6.0,12.0,9.0,3.0,21.0,7.0,11.0,17.0,3.0,10.0,1.0,38.0,4.0,10.0,25.0,4.0,51.0,3.0,3.0,1.0,38.0,8.0,1.0,2.0,51.0,3.0,24.0,3.0,13.0,10.0,1.0,2.0,13.0,8.0,2.0,40.0,203.0,5.0,3.0,0.6091954022988506,0.7066666666666667,0.4554973821989528,0.5,0.3888888888888889,0.453125,0.5,0.3783783783783784,0.4953703703703703,0.5147058823529411,0.4545454545454545,0.0052083333333333,0.1413612565445026,0.1965811965811965,0.0701754385964912,23.627906976744185,0.5526315789473685,0.2068965517241379,0.198019801980198,0.0849673202614379,0.1716417910447761,0.0898203592814371,0.1899313501144164,0.0866807610993657,0.1196581196581196,0.0714285714285714,0.0549450549450549,0.0762711864406779,0.1224489795918367,0.160919540229885,0.2448979591836734,0.1864406779661017,0.1578947368421052,0.2051282051282051,0.0779220779220779,0.6153846153846154,0.609375,0.5128205128205128,0.6382978723404256,0.7333333333333333,0.296875,0.3508771929824561,0.3773584905660377,0.2,0.0885416666666666,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.0052083333333333,0.7666666666666667,0.5652173913043478,0.0769230769230769,0.6756756756756757,0.36,0.027027027027027,0.6145833333333334,0.5147235602094241,0.5026333333333334,0.5552666666666666,0.1126760563380281,0.1132075471698113,0.1635514018691588,0.1869158878504672,4.801047120418849,39.1,0.2121212121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
101161,1610612738,Amir Johnson,Amir Johnson,101161,BOS,2418.0,40,-10.0,83,88,17.0,41,12,171,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,,,,,3.0,4,,,6.0,94,1.0,1.0,,2.0,2.0,2.0,,,4.0,4.0,2.0,2.0,,,1.0,2.0,3.0,2.0,,,,1.0,8.0,,4.0,1.0,7.0,,8,4.0,12,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,2.0,,,1.0,,1.0,,,,2.0,1.0,,,4.0,,,2.0,2.0,2.0,,,2.0,2.0,1.0,4.0,17.0,,2.0,0.6666666666666666,1.0,0.75,1.0,1.0,0.75,1.0,1.0,0.5,0.5,0.5,,,,,8.333333333333334,0.5,,0.3181818181818182,0.2,0.0909090909090909,,0.2424242424242424,0.1,0.25,0.25,0.125,,,0.2,0.2857142857142857,0.4,,0.3333333333333333,,1.0,0.75,1.0,1.0,0.6666666666666666,0.25,,,,,,,,,1.0,1.0,,1.0,1.0,,0.75,0.589675,0.6004,0.5347,,,0.3333333333333333,0.6666666666666666,3.65,,0.2048192771084337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626154,1610612738,RJ Hunter,RJ Hunter,1626154,BOS,5743.0,96,-37.0,190,195,41.0,45,18,385,2.0,4.0,,,,,1.0,3.0,2.0,4.0,9.0,2.0,5.0,11,20.0,2.0,27.0,207,2.0,2.0,,7.0,,,4.0,,,6.0,4.0,,9.0,2.0,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,6.0,5.0,,11,1.0,12,,4.0,1.0,3.0,2.0,,2.0,2.0,,,,4.0,1.0,,9.0,,15.0,1.0,,1.0,3.0,,,,2.0,,1.0,,,,,,,,,,41.0,,,0.6,0.6,0.4545454545454545,1.0,,0.4032258064516129,1.1666666666666667,,0.421875,1.1666666666666667,,0.6451612903225806,0.1818181818181818,0.5,,17.061611374407583,0.5,,0.1,0.0181818181818181,0.24,,0.1466666666666666,0.0109890109890109,,,0.0555555555555555,,,0.1363636363636363,0.1538461538461538,,0.2,0.4,,,0.1290322580645161,0.5,1.0,1.0,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.1290322580645161,0.5,0.5,0.5,0.2903225806451613,,,,,,0.5,0.7741935483870968,0.5354467741935484,0.47825,0.4961624999999999,0.03125,0.0833333333333333,0.2592592592592592,,9.209090909090907,24.775,0.2157894736842105,1.0,11.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,15.0,4.0,1.0,1.0,0.25,1.0,0.25,0.05,0.1111111111111111,0.3548387096774194,0.0909090909090909,0.0909090909090909,1.0,0.4444444444444444,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,0.4444444444444444,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1626179,1610612738,Terry Rozier,Terry Rozier,1626179,BOS,2578.0,43,-9.0,87,88,16.0,21,13,175,2.0,7.0,1.0,1.0,1.0,2.0,,4.0,2.0,3.0,3.0,2.0,4.0,14,4.0,,11.0,84,2.0,3.0,,7.0,2.0,3.0,3.0,,4.0,2.0,6.0,2.0,3.0,1.0,1.0,,1.0,,,1.0,,,2.0,,3.0,2.0,,,2,3.0,5,2.0,,,,5.0,,5.0,1.0,1.0,,,6.0,1.0,,2.0,1.0,4.0,,,,2.0,,1.0,,,,,,,,,,,,,4.0,16.0,1.0,,0.25,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.3055555555555556,0.875,0.3333333333333333,0.3055555555555556,0.875,0.3333333333333333,0.2222222222222222,0.0714285714285714,0.1428571428571428,,23.76237623762376,0.8333333333333334,,,0.0857142857142857,0.1818181818181818,,0.0465116279069767,0.0588235294117647,0.1111111111111111,0.1,,,,,,,0.25,,0.1818181818181818,,0.3888888888888889,0.2857142857142857,0.3333333333333333,,0.2222222222222222,,,,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.1666666666666666,0.25,1.0,,0.3333333333333333,0.5,0.3333333333333333,0.6111111111111112,0.4926794117647059,0.5244333333333334,0.50485,,,0.6363636363636364,0.3636363636363636,7.5,27.9,0.1839080459770115,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,0.25,1.0,0.25,,,0.0555555555555555,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.1666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203923,1610612738,James Young,James Young,203923,BOS,4489.0,75,-27.0,151,154,25.0,22,14,305,1.0,2.0,,,1.0,2.0,,1.0,1.0,2.0,5.0,1.0,2.0,5,9.0,1.0,11.0,173,,,,,1.0,2.0,1.0,1.0,3.0,4.0,,,5.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,7.0,,1.0,3.0,6.0,,9,1.0,10,,1.0,1.0,,,,,1.0,,,,1.0,,,3.0,1.0,7.0,1.0,,,1.0,,,,2.0,,1.0,,1.0,,,1.0,1.0,1.0,,3.0,25.0,1.0,,1.0,1.0,0.4,,0.5,0.3571428571428571,,0.3333333333333333,0.3666666666666666,,0.375,0.6428571428571429,0.2,0.5,,9.696969696969695,,,0.1428571428571428,0.0188679245283018,0.1363636363636363,,0.140625,0.0125,0.0588235294117647,,,,,0.3333333333333333,0.1764705882352941,0.0526315789473684,0.1052631578947368,0.3333333333333333,,1.0,0.1428571428571428,0.5,1.0,1.0,0.0714285714285714,,,,0.1428571428571428,0.5,0.5,1.0,0.3571428571428571,,,,0.6666666666666666,0.5,0.3333333333333333,0.7857142857142857,0.5231285714285715,,0.4882666666666666,0.0666666666666666,0.1666666666666666,,0.2727272727272727,9.38,24.4,0.1655629139072847,,4.0,,2.0,,,2.0,,,6.0,2.0,,1.0,0.2222222222222222,,0.2222222222222222,,,0.2857142857142857,,,,0.4,0.4,1.0,,,,,0.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,6573.0,110,-28.0,225,229,36.0,54,28,454,3.0,9.0,1.0,3.0,,2.0,1.0,5.0,1.0,4.0,10.0,1.0,5.0,18,12.0,10.0,29.0,228,1.0,4.0,2.0,4.0,,2.0,1.0,2.0,2.0,6.0,4.0,2.0,10.0,1.0,9.0,4.0,13.0,2.0,2.0,8.0,,1.0,30.0,2.0,3.0,1.0,3.0,,4,5.0,9,,10.0,4.0,6.0,5.0,,4.0,1.0,1.0,1.0,,6.0,1.0,1.0,4.0,,11.0,,1.0,,15.0,1.0,1.0,,15.0,,4.0,2.0,2.0,2.0,,,2.0,1.0,,2.0,36.0,2.0,1.0,0.6,0.75,0.2777777777777778,0.25,,0.3166666666666666,0.25,,0.3918918918918919,0.4,0.25,0.4,0.0555555555555555,,0.2,16.47058823529412,0.8333333333333334,,0.0441176470588235,0.0352941176470588,0.0277777777777777,0.0512820512820512,0.0384615384615384,0.0403225806451612,,0.0357142857142857,0.0833333333333333,0.032258064516129,0.125,0.0416666666666666,0.05,0.0416666666666666,0.0476190476190476,,,0.5,0.3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.2,0.25,1.0,0.1333333333333333,0.25,0.25,1.0,0.3333333333333333,0.75,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,0.7,0.5167233333333333,0.44885,0.6422666666666667,0.1428571428571428,0.1818181818181818,0.1379310344827586,0.0689655172413793,6.300000000000001,25.341666666666665,0.16,1.0,2.0,,2.0,,,3.0,,,9.0,2.0,,1.0,0.25,,0.25,,,0.0666666666666666,0.5,0.5,1.0,0.2,0.2,1.0,,,,,0.2,2.0,1.0,0.0769230769230769,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
202323,1610612738,Evan Turner,Evan Turner,202323,BOS,19464.0,324,-33.0,659,657,149.0,136,74,1316,17.0,28.0,2.0,3.0,5.0,7.0,6.0,20.0,9.0,26.0,11.0,1.0,32.0,74,21.0,17.0,96.0,653,2.0,6.0,2.0,6.0,10.0,17.0,3.0,8.0,28.0,14.0,50.0,,11.0,8.0,51.0,12.0,63.0,11.0,1.0,37.0,6.0,8.0,138.0,1.0,3.0,16.0,22.0,8.0,46,4.0,50,1.0,16.0,9.0,7.0,22.0,3.0,17.0,6.0,2.0,5.0,1.0,28.0,3.0,9.0,16.0,1.0,26.0,,2.0,,16.0,,2.0,,20.0,,9.0,1.0,2.0,1.0,,1.0,2.0,2.0,,28.0,149.0,2.0,1.0,0.21875,0.21875,0.4324324324324324,0.3333333333333333,0.5882352941176471,0.4157894736842105,0.2857142857142857,0.5,0.4571428571428571,0.375,0.56,0.2210526315789473,0.1081081081081081,0.1785714285714285,0.1,17.972972972972972,0.7857142857142857,0.3478260869565217,0.1047619047619047,0.014018691588785,0.1684210526315789,0.0087719298245614,0.1245901639344262,0.0121951219512195,,0.0294117647058823,0.0158730158730158,0.0125,,0.0655737704918032,0.0746268656716417,0.1585365853658536,0.1805555555555555,0.1304347826086956,0.02,1.0,0.2947368421052631,0.6071428571428571,0.7391304347826086,0.2352941176470588,0.2105263157894736,0.3,0.3333333333333333,,0.2736842105263158,0.3461538461538461,0.36,0.3333333333333333,0.1157894736842105,0.4285714285714285,0.6666666666666666,,0.35,0.7142857142857143,0.05,0.5157894736842106,0.5164836842105264,0.5177833333333334,0.50912,0.0865384615384615,0.108433734939759,0.0625,0.2916666666666667,8.928378378378378,24.566666666666663,0.2261001517450682,2.0,10.0,2.0,3.0,,1.0,5.0,,1.0,12.0,3.0,,0.8,0.238095238095238,,0.238095238095238,,,0.1052631578947368,0.2,0.2,0.5,0.2727272727272727,0.2727272727272727,1.0,0.1428571428571428,,,0.1,0.2727272727272727,,,,3.0,0.0384615384615384,,,,,,,,,,,,,,True,,,,,,,,,,,,,
203109,1610612738,Jae Crowder,Jae Crowder,203109,BOS,12935.0,216,-7.0,447,452,92.0,89,40,899,11.0,19.0,,,1.0,3.0,1.0,6.0,8.0,16.0,26.0,7.0,20.0,41,33.0,15.0,79.0,446,,1.0,,3.0,4.0,8.0,7.0,4.0,15.0,38.0,2.0,,26.0,3.0,8.0,3.0,11.0,2.0,1.0,6.0,,2.0,25.0,2.0,2.0,5.0,20.0,2.0,27,4.0,31,1.0,8.0,6.0,2.0,9.0,,8.0,4.0,1.0,1.0,1.0,13.0,1.0,4.0,11.0,,20.0,1.0,1.0,1.0,15.0,,1.0,1.0,20.0,2.0,7.0,2.0,6.0,4.0,,2.0,6.0,5.0,,15.0,92.0,2.0,2.0,0.95,0.95,0.4878048780487805,,0.5,0.4324324324324324,0.75,0.3666666666666666,0.4817073170731707,0.75,0.4411764705882353,0.4459459459459459,0.073170731707317,0.1578947368421052,,19.11468812877264,0.6923076923076923,0.1818181818181818,0.1333333333333333,0.0138888888888888,0.0847457627118644,0.0277777777777777,0.1196172248803827,0.0185185185185185,0.0181818181818181,0.0222222222222222,,0.0377358490566037,,0.1777777777777777,0.1063829787234042,0.1206896551724138,0.0833333333333333,0.0869565217391304,0.0232558139534883,0.8333333333333334,0.2567567567567567,0.5789473684210527,0.6875,1.0,0.081081081081081,0.1666666666666666,0.1666666666666666,1.0,0.2162162162162162,0.5,0.5,0.875,0.3513513513513513,,,,0.2,0.3333333333333333,0.4666666666666667,0.7027027027027027,0.5313499999999999,0.52365,0.5122300000000001,0.1,0.1521739130434782,0.0379746835443038,0.189873417721519,9.68780487804878,24.903030303030302,0.2058165548098434,2.0,7.0,,6.0,1.0,1.0,8.0,1.0,1.0,24.0,6.0,,1.0,0.2424242424242424,1.0,0.2424242424242424,,,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,0.2307692307692307,0.2307692307692307,1.0,0.5,1.0,1.0,,0.2307692307692307,1.0,1.0,0.0294117647058823,,,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,,,,,,,,,True,,,,,,,,,,,,,
202738,1610612738,Isaiah Thomas,Isaiah Thomas,202738,BOS,13420.0,224,18.0,456,451,102.0,109,55,907,19.0,25.0,1.0,1.0,6.0,8.0,11.0,23.0,9.0,14.0,40.0,7.0,39.0,62,50.0,28.0,160.0,479,2.0,2.0,2.0,15.0,6.0,10.0,8.0,14.0,38.0,36.0,42.0,,40.0,6.0,23.0,10.0,33.0,7.0,3.0,17.0,2.0,4.0,76.0,,2.0,7.0,6.0,,13,2.0,15,1.0,9.0,8.0,1.0,9.0,2.0,6.0,4.0,1.0,3.0,,13.0,1.0,4.0,4.0,,8.0,1.0,,,32.0,,3.0,4.0,31.0,2.0,11.0,4.0,,,,,,,,38.0,102.0,,4.0,0.4615384615384615,0.4615384615384615,0.6290322580645161,1.0,0.6,0.5892857142857143,0.5416666666666666,0.6666666666666666,0.628,0.5769230769230769,0.74,0.4464285714285714,0.0967741935483871,0.08,0.1739130434782608,26.692456479690524,0.6923076923076923,,0.0425531914893617,0.0163934426229508,0.1129032258064516,,0.064039408866995,0.0094339622641509,0.0212765957446808,,0.0285714285714285,,,0.0277777777777777,0.0192307692307692,0.0754716981132075,0.1627906976744186,,0.0208333333333333,,0.2232142857142857,0.76,0.8260869565217391,0.4736842105263157,0.2053571428571428,0.4782608695652174,0.5789473684210527,0.4545454545454545,0.125,0.6428571428571429,0.6428571428571429,0.4444444444444444,0.3571428571428571,0.0833333333333333,1.0,1.0,0.4444444444444444,0.75,0.3888888888888889,0.6696428571428571,0.5227919642857143,0.5677125000000001,0.5647694444444444,0.0909090909090909,0.1549295774647887,0.09375,0.2375,8.311290322580646,24.928,0.2236842105263158,5.0,10.0,1.0,13.0,1.0,8.0,18.0,3.0,10.0,48.0,13.0,,0.8888888888888888,0.36,0.3,0.36,,,0.0892857142857142,0.5,0.5,0.8,0.325,0.325,0.9230769230769232,0.6666666666666666,0.125,1.0,0.0555555555555555,0.325,1.0,,,6.0,,3.0,4.0,3.0,0.5,0.4285714285714285,2.0,2.0,1.0,0.1666666666666666,1.0,1.0,1.0,,True,,,,,,,,,,,,,
201973,1610612738,Jonas Jerebko,Jonas Jerebko,201973,BOS,8793.0,147,-20.0,287,288,55.0,37,32,575,5.0,8.0,,,2.0,2.0,1.0,5.0,1.0,9.0,5.0,1.0,7.0,22,7.0,4.0,21.0,292,,,,,3.0,3.0,1.0,3.0,9.0,12.0,2.0,,5.0,1.0,5.0,2.0,7.0,1.0,1.0,2.0,,3.0,16.0,2.0,5.0,8.0,14.0,2.0,24,7.0,31,,,,,3.0,,2.0,4.0,2.0,1.0,1.0,7.0,,,7.0,1.0,13.0,,,1.0,7.0,2.0,,,5.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,9.0,55.0,,1.0,0.8571428571428571,0.8571428571428571,0.3181818181818182,,1.0,0.293103448275862,,0.75,0.3387096774193548,,0.9,0.2413793103448276,0.0454545454545454,,0.2,11.764705882352942,0.4285714285714285,0.3333333333333333,0.160919540229885,0.0561797752808988,0.1818181818181818,0.0416666666666666,0.1679389312977099,0.0510948905109489,0.04,0.0277777777777777,0.1071428571428571,0.0571428571428571,,0.1666666666666666,0.1153846153846153,0.1935483870967742,0.2,0.1428571428571428,,,0.2758620689655172,0.625,0.625,0.8,0.1724137931034483,0.2,0.25,1.0,0.3103448275862069,0.1111111111111111,0.1111111111111111,1.0,0.1724137931034483,,,,0.5,1.0,0.25,0.5172413793103449,0.4785999999999999,,0.5046375,0.0666666666666666,0.0869565217391304,,0.4285714285714285,9.977272727272728,25.08571428571429,0.1916376306620209,1.0,2.0,,,,,1.0,,,3.0,,,1.0,0.1428571428571428,,0.1428571428571428,,,0.0689655172413793,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
