EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,FTOffRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls Drawn,2pt And 1 Free Throw Trips,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
101141,1610612753,Ersan Ilyasova,Ersan Ilyasova,101141,ORL,1826.0,30,-23,58,60,10,38.0,9,118,2.0,5.0,1.0,4.0,2,1.0,2.0,11,1.0,1.0,5.0,77,3.0,1.0,1.0,1,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,7.0,4.0,11.0,2.0,3.0,4,3.0,1.0,1.0,2.0,1.0,10,1.0,0.5,0.5,0.18181818181818182,0.16666666666666666,0.19230769230769232,0.125,0.08333333333333333,0.2727272727272727,0.4,0.25,18.84057971014493,0.5,0.13043478260869565,0.13043478260869565,0.375,0.07692307692307693,0.1935483870967742,0.1111111111111111,0.125,0.18181818181818182,0.09090909090909091,0.15384615384615385,0.14285714285714285,0.2,0.6666666666666666,0.4166666666666667,0.4,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.5,0.45248333333333335,0.3356,0.4412,0.07692307692307693,0.08333333333333333,0.2,7.554545454545453,24.9,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1626209,1610612753,Mario Hezonja,Mario Hezonja,1626209,ORL,21811.0,364,11,715,719,182,233.0,66,1434,17.0,27.0,6.0,9.0,27,38.0,32.0,63,43.0,13.0,134.0,728,9.0,2.0,13.0,18,20.0,44.0,37.0,2.0,5.0,3.0,14.0,24.0,1.0,39.0,8.0,47.0,15.0,,37,16.0,,1.0,14.0,3.0,182,5.0,0.3125,0.3333333333333333,0.5079365079365079,0.5707547169811321,0.5929203539823009,0.43333333333333335,0.4056603773584906,0.031746031746031744,0.07407407407407407,,17.71356783919598,0.037037037037037035,0.10714285714285714,0.013824884792626729,0.12612612612612611,0.043478260869565216,0.11343283582089553,0.024096385542168676,0.034482758620689655,,0.041237113402061855,0.09302325581395349,0.10810810810810811,0.12790697674418605,0.12,0.25471698113207547,0.6296296296296297,0.68,0.4117647058823529,0.08490566037735849,0.25471698113207547,0.3584905660377358,0.42857142857142855,0.660377358490566,0.5034495192307693,0.5019136363636364,0.4776403846153846,0.027522935779816515,0.045454545454545456,0.09701492537313433,9.526984126984125,26.406976744186046,0.2545454545454545,3.0,5.0,8.0,6.0,9.0,3.0,5.0,1.0,1.0,2.0,16.0,1.0,4.0,2.0,6.0,19.0,4.0,1.0,5.0,9.0,3.0,8.0,13.0,40.0,45.0,12.0,4.0,1.0,16.0,21.0,7.0,28.0,4.0,3.0,7.0,5.0,9.0,63.0,12.0,3.0,9.0,12.0,5.0,6.0,16.0,1.0,6.0,3.0,2.0,28.0,4.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,8.0,7.0,40.0,4.0,0.7894736842105263,0.4418604651162791,0.2,0.375,0.4523809523809524,0.4444444444444444,0.5,0.39285714285714285,0.5192307692307693,0.6060606060606061,0.42857142857142855,0.009900990099009901,0.05555555555555555,0.125,0.875,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.04716981132075472,0.6,0.6,1.0,0.42105263157894735,0.42105263157894735,0.75,0.5,0.07142857142857142,0.2857142857142857,0.25,1.0,0.3076923076923077,0.625,0.07692307692307693,0.5,0.23076923076923078,0.3333333333333333,0.43243243243243246,0.29850746268656714,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
203094,1610612753,Andrew Nicholson,Andrew Nicholson,203094,ORL,49368.0,823,34,1624,1624,443,496.0,160,3248,48.0,71.0,11.0,110.0,15,95.0,105.0,196,114.0,51.0,384.0,1629,21.0,8.0,37.0,47,76.0,134.0,95.0,8.0,7.0,25.0,38.0,105.0,24.0,167.0,34.0,201.0,27.0,4.0,69,61.0,5.0,1.0,65.0,28.0,442,10.0,0.3619047619047619,0.3917525773195876,0.5357142857142857,0.5370967741935484,0.5680473372781065,0.5441176470588235,0.36774193548387096,0.04081632653061224,0.056338028169014086,0.03636363636363636,20.883977900552484,0.375,0.2079207920792079,0.04911591355599214,0.1386861313868613,0.026717557251908396,0.18356867779204109,0.041504539559014265,0.029197080291970802,0.057803468208092484,0.018957345971563982,0.19889502762430938,0.22023809523809523,0.135,0.14864864864864866,0.22903225806451613,0.676056338028169,0.7164179104477612,0.4791666666666667,0.3548387096774194,0.04838709677419355,0.3064516129032258,0.39285714285714285,0.5967741935483871,0.5025901612903224,0.5660075,0.4751407692307692,0.08536585365853659,0.1308411214953271,0.09635416666666667,6.331122448979589,25.121929824561402,0.2727832512315271,9.0,7.0,14.0,50.0,7.0,8.0,19.0,2.0,1.0,4.0,33.0,1.0,5.0,4.0,14.0,41.0,13.0,1.0,7.0,17.0,5.0,18.0,18.0,67.0,120.0,3.0,16.0,,33.0,10.0,15.0,25.0,8.0,7.0,3.0,3.0,4.0,65.0,10.0,7.0,3.0,18.0,4.0,9.0,23.0,,9.0,,3.0,41.0,4.0,4.0,5.0,9.0,1.0,10.0,22.0,14.0,22.0,11.0,65.0,8.0,0.975609756097561,0.35964912280701755,0.14285714285714285,0.2777777777777778,0.35964912280701755,0.6190476190476191,0.3617021276595745,0.5178571428571429,0.3769230769230769,0.4407894736842105,0.43902439024390244,0.05527638190954774,0.058823529411764705,0.20512820512820512,0.5,0.45454545454545453,0.4716981132075472,0.24,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.06129032258064516,0.42105263157894735,0.42105263157894735,1.0,0.3473684210526316,0.3473684210526316,0.9696969696969697,0.8181818181818182,0.07142857142857142,0.17857142857142858,0.2,1.0,0.2153846153846154,0.5,0.06153846153846154,0.25,0.2153846153846154,0.2857142857142857,0.3473684210526316,0.17447916666666666,2.0,2.0,1.0,2.0,10.0,1.0,7.0,1.0,3.0,0.04081632653061224,0.012987012987012988,0.2222222222222222,,,,,,,,,,,,,True,,,,,,
203095,1610612753,Evan Fournier,Evan Fournier,203095,ORL,16369.0,273,-4,535,529,135,147.0,44,1064,13.0,18.0,,12.0,10,38.0,20.0,40,49.0,14.0,108.0,535,2.0,,16.0,12,22.0,18.0,38.0,6.0,3.0,1.0,13.0,10.0,,23.0,4.0,27.0,7.0,,21,19.0,1.0,3.0,17.0,5.0,135,2.0,0.55,0.55,0.5,0.5280898876404494,0.5515463917525774,0.8,0.550561797752809,0.15,0.2222222222222222,0.08333333333333333,18.25938566552901,,0.06060606060606061,0.005847953216374269,0.15294117647058825,0.03529411764705882,0.092,0.015625,,,0.015151515151515152,0.07017543859649122,0.05454545454545454,0.15254237288135594,0.15384615384615385,0.20224719101123595,0.7222222222222222,0.9285714285714286,0.5384615384615384,0.1348314606741573,0.11235955056179775,0.42696629213483145,,0.7528089887640449,0.5099634831460674,0.5039100000000001,0.5023788461538462,0.05319148936170213,0.1111111111111111,0.14814814814814814,8.242499999999998,24.914285714285715,0.2523364485981308,,4.0,5.0,5.0,2.0,3.0,11.0,2.0,2.0,3.0,15.0,3.0,6.0,5.0,11.0,18.0,2.0,4.0,8.0,7.0,7.0,14.0,8.0,43.0,39.0,15.0,,,15.0,16.0,8.0,24.0,5.0,3.0,8.0,4.0,4.0,56.0,13.0,8.0,5.0,5.0,1.0,3.0,6.0,2.0,2.0,,1.0,11.0,4.0,1.0,2.0,1.0,,3.0,,,,,43.0,2.0,0.7222222222222222,0.3673469387755102,0.5,0.5,0.3673469387755102,1.0,0.5833333333333334,0.8,0.6730769230769231,0.6935483870967742,0.45454545454545453,0.017543859649122806,0.10526315789473684,0.05660377358490566,,0.4166666666666667,0.45454545454545453,0.4,0.2,0.2222222222222222,1.0,0.12359550561797752,0.2727272727272727,0.2727272727272727,1.0,0.39473684210526316,0.39473684210526316,0.6666666666666666,,0.2,0.6,0.5,0.6666666666666666,0.19230769230769232,0.8,0.11538461538461539,0.6666666666666666,0.4230769230769231,0.45454545454545453,0.39473684210526316,0.39814814814814814,,2.0,,,,,,,,,0.044444444444444446,,1.0,1.0,0.1,0.5,1.0,,,,,,,,True,,,,,,
203901,1610612753,Elfrid Payton,Elfrid Payton,203901,ORL,15384.0,256,-10,506,502,167,174.0,67,1008,26.0,43.0,6.0,27.0,13,6.0,41.0,83,7.0,15.0,97.0,533,12.0,3.0,21.0,33,22.0,60.0,6.0,11.0,,9.0,9.0,13.0,1.0,23.0,9.0,32.0,6.0,,15,22.0,1.0,,32.0,15.0,166,3.0,0.2682926829268293,0.2972972972972973,0.4939759036144578,0.45555555555555555,0.47549019607843135,0.75,0.07777777777777778,0.13253012048192772,0.23255813953488372,0.037037037037037035,21.305841924398624,0.047619047619047616,0.087248322147651,0.05027932960893855,0.10112359550561797,,0.09243697478991597,0.036290322580645164,0.10909090909090909,0.03076923076923077,,0.05660377358490566,0.13725490196078433,0.13333333333333333,0.034482758620689655,0.4777777777777778,0.6046511627906976,0.7878787878787878,0.2692307692307692,0.3,0.14444444444444443,0.06666666666666667,0.5,0.5555555555555556,0.4817616666666666,0.5012545454545454,0.4727055555555556,0.15463917525773196,0.16666666666666666,0.21649484536082475,6.427710843373496,24.528571428571432,0.3300395256916996,5.0,9.0,17.0,12.0,3.0,,1.0,,,1.0,,,,,2.0,,9.0,,,15.0,,3.0,8.0,38.0,,,8.0,,,28.0,9.0,37.0,8.0,1.0,16.0,6.0,6.0,83.0,8.0,5.0,3.0,17.0,,16.0,6.0,,1.0,2.0,,23.0,7.0,3.0,1.0,1.0,,5.0,3.0,2.0,3.0,,38.0,3.0,,,,,,0.75,0.45454545454545453,0.75,0.4166666666666667,0.4523809523809524,0.7391304347826086,0.01694915254237288,,0.06666666666666667,,0.4444444444444444,0.46153846153846156,0.3333333333333333,0.23076923076923078,0.23076923076923078,,0.011111111111111112,,,,,,,0.8333333333333334,,,,,0.4722222222222222,0.5294117647058824,0.027777777777777776,,0.05555555555555555,,,0.3917525773195876,,3.0,1.0,,8.0,1.0,,,,,0.08108108108108109,0.2,,,,,,,,,,,,,True,,,,,,
203894,1610612753,Shabazz Napier,Shabazz Napier,203894,ORL,15405.0,257,1,510,513,155,174.0,56,1023,5.0,17.0,2.0,8.0,23,41.0,15.0,48,49.0,20.0,107.0,492,2.0,,8.0,16,6.0,24.0,41.0,4.0,1.0,5.0,3.0,9.0,3.0,15.0,6.0,21.0,3.0,,13,22.0,,2.0,29.0,8.0,155,,0.2,0.21428571428571427,0.3125,0.4484536082474227,0.4818181818181818,0.5714285714285714,0.5051546391752577,0.08333333333333333,0.17647058823529413,,22.26086956521739,0.15789473684210525,0.05660377358490566,0.03067484662576687,0.034482758620689655,0.009900990099009901,0.04878048780487805,0.022727272727272728,,0.08163265306122448,0.0125,0.11864406779661017,0.044444444444444446,0.03225806451612903,0.04,0.17525773195876287,0.29411764705882354,0.35714285714285715,,0.08247422680412371,0.23711340206185566,0.422680412371134,0.2857142857142857,0.6804123711340206,0.48920051546391746,0.6144499999999999,0.503509375,0.09345794392523364,0.14285714285714285,0.07476635514018691,11.087499999999999,25.39591836734694,0.30392156862745096,1.0,3.0,8.0,3.0,7.0,3.0,8.0,,2.0,4.0,16.0,2.0,5.0,5.0,12.0,19.0,1.0,2.0,5.0,6.0,7.0,16.0,6.0,39.0,39.0,18.0,2.0,,16.0,19.0,18.0,37.0,14.0,4.0,9.0,3.0,7.0,92.0,10.0,5.0,5.0,10.0,4.0,8.0,8.0,1.0,2.0,,1.0,18.0,7.0,1.0,,1.0,,3.0,1.0,,1.0,,39.0,3.0,0.6842105263157895,0.3877551020408163,0.4,0.4375,0.3877551020408163,0.5,0.375,0.5714285714285714,0.515625,0.5416666666666666,0.5555555555555556,0.015873015873015872,,,,0.375,0.375,0.3333333333333333,0.30434782608695654,0.3181818181818182,0.2857142857142857,0.08247422680412371,0.375,0.375,1.0,0.3902439024390244,0.3902439024390244,0.625,0.5,,0.7142857142857143,0.4,1.0,0.25,0.375,0.125,0.5,0.375,0.4166666666666667,0.3902439024390244,0.3644859813084112,,2.0,1.0,,,,1.0,,,,0.034482758620689655,,,1.0,0.043478260869565216,,,2.0,0.0392156862745098,,,,,,True,,,,,,
203906,1610612753,Devyn Marble,Devyn Marble,203906,ORL,7527.0,125,-8,253,256,79,111.0,21,509,6.0,8.0,1.0,4.0,5,12.0,9.0,17,18.0,4.0,37.0,263,3.0,1.0,3.0,8,6.0,12.0,12.0,,1.0,2.0,2.0,8.0,,10.0,3.0,13.0,9.0,,10,9.0,,,12.0,6.0,79,1.0,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.4714285714285714,0.4625,0.1875,0.5142857142857142,,,,15.302491103202847,,0.09195402298850575,0.02666666666666667,0.05405405405405406,0.018518518518518517,0.08064516129032258,0.023255813953488372,,,,0.04,0.16666666666666666,0.06451612903225806,,0.22857142857142856,0.75,0.75,0.5,0.11428571428571428,0.14285714285714285,0.34285714285714286,0.16666666666666666,0.7428571428571429,0.5085071428571428,0.47618,0.50656,0.15384615384615385,0.2857142857142857,0.08108108108108109,8.076470588235296,24.59444444444445,0.31225296442687744,,3.0,4.0,2.0,1.0,3.0,6.0,,,3.0,2.0,,3.0,1.0,4.0,5.0,1.0,,3.0,3.0,1.0,7.0,1.0,10.0,15.0,,,,2.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,4.0,3.0,1.0,2.0,,,1.0,,2.0,,1.0,3.0,1.0,,,,,1.0,,,,,10.0,1.0,1.0,0.2777777777777778,,0.14285714285714285,0.2777777777777778,0.3333333333333333,0.375,0.16666666666666666,0.3,0.29411764705882354,0.6666666666666666,0.06060606060606061,0.125,0.038461538461538464,,0.5,0.5,,0.2,0.2,,0.17142857142857143,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,,,0.5,,,0.26666666666666666,0.75,0.2,,0.26666666666666666,0.25,0.16666666666666666,0.2702702702702703,,,,,2.0,,,,,,,,,,,,,,,,,,,,True,,,,,,
201943,1610612753,Brandon Jennings,Brandon Jennings,201943,ORL,8024.0,134,33,277,275,46,88.0,15,552,3.0,7.0,,10.0,9,21.0,10.0,26,24.0,2.0,52.0,277,1.0,,2.0,4,,20.0,20.0,1.0,1.0,3.0,3.0,10.0,,13.0,4.0,17.0,5.0,,11,7.0,,1.0,9.0,3.0,46,3.0,,,0.38461538461538464,0.5,0.49056603773584906,0.5,0.48,0.038461538461538464,,0.1,20.27027027027027,,0.11235955056179775,0.04225352112676056,0.08571428571428572,0.022222222222222223,0.10483870967741936,0.034482758620689655,,0.04,0.02564102564102564,0.06451612903225806,0.1724137931034483,0.06896551724137931,0.16666666666666666,0.14,0.42857142857142855,0.42857142857142855,,0.2,0.18,0.42,,0.62,0.4933561224489796,0.3825,0.4772222222222222,0.07692307692307693,0.1111111111111111,0.038461538461538464,10.188461538461537,25.650000000000002,0.16606498194945848,,,1.0,3.0,4.0,2.0,3.0,,,,8.0,,1.0,1.0,6.0,10.0,1.0,,1.0,1.0,1.0,6.0,1.0,6.0,24.0,6.0,,1.0,8.0,26.0,7.0,33.0,4.0,3.0,11.0,6.0,9.0,73.0,8.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,,,7.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.8,0.4166666666666667,,0.16666666666666666,0.43478260869565216,1.0,0.25,0.5,0.25,0.25,0.5714285714285714,0.05555555555555555,,0.10344827586206896,1.0,0.3,0.3333333333333333,,0.4444444444444444,0.4444444444444444,,0.06,0.6666666666666666,0.6666666666666666,1.0,0.38095238095238093,0.38095238095238093,0.75,,,0.5,,,0.1,,,,0.6,0.16666666666666666,0.4,0.11538461538461539,,1.0,,,2.0,,,,,,0.03571428571428571,,,,,,,1.0,0.04,,,,,,True,,,,,,
203506,1610612753,Victor Oladipo,Victor Oladipo,203506,ORL,28828.0,480,43,936,939,231,248.0,93,1875,38.0,65.0,2.0,28.0,60,40.0,73.0,153,53.0,49.0,255.0,927,6.0,1.0,14.0,36,40.0,106.0,38.0,14.0,3.0,9.0,30.0,28.0,,58.0,12.0,70.0,24.0,1.0,45,58.0,2.0,4.0,58.0,27.0,230,4.0,0.273972602739726,0.273972602739726,0.477124183006536,0.5,0.5543478260869565,0.6363636363636364,0.25728155339805825,0.0915032679738562,0.15384615384615385,0.14285714285714285,25.626204238921,,0.09427609427609428,0.031141868512110725,0.16483516483516483,0.02127659574468085,0.12108559498956159,0.027906976744186046,0.06329113924050633,0.04040404040404041,0.02702702702702703,0.07017543859649122,0.0967741935483871,0.15037593984962405,0.20408163265306123,0.3155339805825243,0.5846153846153846,0.6909090909090909,0.2894736842105263,0.13592233009708737,0.2912621359223301,0.1941747572815534,0.2,0.5728155339805825,0.5093774509803922,0.5765428571428571,0.4916083333333333,0.12444444444444444,0.15789473684210525,0.054901960784313725,9.558169934640524,26.2811320754717,0.2467948717948718,2.0,10.0,16.0,8.0,27.0,6.0,13.0,,2.0,6.0,14.0,1.0,4.0,6.0,14.0,20.0,5.0,1.0,4.0,16.0,8.0,20.0,11.0,67.0,45.0,15.0,,2.0,14.0,47.0,19.0,66.0,13.0,6.0,17.0,5.0,25.0,151.0,28.0,18.0,10.0,19.0,3.0,11.0,17.0,4.0,8.0,1.0,2.0,36.0,12.0,2.0,,2.0,2.0,5.0,13.0,7.0,15.0,7.0,67.0,5.0,0.75,0.37735849056603776,0.25,0.4,0.39215686274509803,0.8333333333333334,0.4444444444444444,0.65,0.5,0.5317460317460317,0.5277777777777778,,,0.12222222222222222,0.4666666666666667,0.2857142857142857,0.3333333333333333,,0.45,0.45,0.3333333333333333,0.06310679611650485,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.35,0.35,0.7857142857142857,1.0,,0.4,0.25,1.0,0.2857142857142857,0.625,0.10714285714285714,0.3333333333333333,0.25,0.42857142857142855,0.3684210526315789,0.2627450980392157,,1.0,3.0,5.0,9.0,,6.0,,,,0.010309278350515464,0.5,,,,,,1.0,0.018518518518518517,2.0,1.0,1.0,,,True,,,,,,
201160,1610612753,Jason Smith,Jason Smith,201160,ORL,23220.0,387,63,758,758,164,135.0,71,1516,11.0,21.0,7.0,11.0,93,7.0,66.0,125,9.0,11.0,146.0,725,13.0,5.0,19.0,14,116.0,16.0,6.0,2.0,6.0,10.0,16.0,35.0,6.0,57.0,17.0,74.0,27.0,2.0,52,23.0,5.0,3.0,12.0,5.0,164,3.0,0.8787878787878788,0.9354838709677419,0.528,0.503731343283582,0.5289855072463768,0.6333333333333333,0.06716417910447761,0.016,0.09523809523809523,,17.988165680473376,0.21428571428571427,0.15350877192982457,0.04149377593360996,0.12307692307692308,0.05217391304347826,0.1424581005586592,0.0449438202247191,0.05714285714285714,0.037037037037037035,0.05154639175257732,0.18181818181818182,0.13043478260869565,0.13,0.1,0.15671641791044777,0.5238095238095238,0.5789473684210527,0.5454545454545454,0.08208955223880597,0.6940298507462687,0.05223880597014925,0.5384615384615384,0.22388059701492538,0.43617443609022566,0.48249999999999993,0.43777105263157895,0.037037037037037035,0.03968253968253968,0.13013698630136986,15.296799999999998,27.688888888888886,0.21635883905013192,4.0,1.0,2.0,6.0,49.0,,2.0,,,1.0,1.0,,,1.0,5.0,1.0,7.0,,,6.0,1.0,6.0,7.0,22.0,3.0,,8.0,1.0,1.0,13.0,6.0,19.0,5.0,1.0,6.0,1.0,6.0,44.0,7.0,5.0,2.0,5.0,1.0,4.0,9.0,,1.0,,1.0,14.0,6.0,,5.0,7.0,,3.0,16.0,11.0,18.0,12.0,22.0,3.0,1.0,0.1111111111111111,,0.16666666666666666,0.125,0.5384615384615384,0.42857142857142855,0.5384615384615384,0.375,0.4782608695652174,0.35714285714285715,0.03333333333333333,0.05555555555555555,0.14084507042253522,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5268817204301075,0.5268817204301075,0.9795918367346939,0.014925373134328358,,,,0.14285714285714285,0.14285714285714285,1.0,0.5714285714285714,,,,,0.1,0.5,0.05,,0.25,0.2,0.16666666666666666,0.1506849315068493,1.0,,3.0,3.0,4.0,,5.0,,,0.05,,,,,,,,,,2.0,2.0,,,,True,,,,,,
