EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BlockedArc3,3SecondViolations,Technical Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls
200757,1610612737,Thabo Sefolosha,Thabo Sefolosha,200757,ATL,105475.0,1758,-24.0,3466,3559,949,982,355,7025,104.0,161,12.0,22.0,32.0,44.0,17.0,31.0,25.0,56.0,28.0,64.0,5.0,6.0,6.0,13.0,14.0,59.0,1.0,6.0,5.0,14.0,146.0,248,42.0,123.0,62.0,480.0,3621,14.0,29.0,6.0,12.0,7.0,53.0,42.0,63.0,11.0,27.0,22.0,139.0,206.0,86.0,120.0,6.0,14.0,1.0,2.0,56.0,13.0,25.0,1.0,69,38.0,107,30.0,8.0,49.0,9.0,11.0,252,20.0,30.0,2.0,79.0,166,37.0,282,52.0,334,3.0,85.0,61.0,24.0,36.0,7.0,23.0,32,10.0,13.0,1.0,7.0,68,6.0,17.0,42.0,2.0,109.0,3.0,9.0,2.0,85,1.0,9.0,6.0,5.0,99.0,13.0,44.0,12.0,33.0,4.0,19.0,4.0,4.0,10.0,37.0,17.0,1.0,1.0,1.0,137.0,939,13.0,8.0,0.7054794520547946,0.7410071942446043,0.9523809523809523,0.34146341463414637,0.5,0.4074074074074074,0.33884297520661155,0.5887096774193549,0.4827586206896552,0.6666666666666666,0.5633423180592992,0.5609756097560976,0.65,0.5797101449275363,0.5888888888888889,0.6619047619047619,0.33153638814016173,0.008130081300813009,0.10080645161290322,0.12422360248447205,0.0967741935483871,0.03571428571428571,0.015625,12.483778873604983,0.5294117647058824,0.36633663366336633,0.018018018018018018,0.1423670668953688,0.03,0.14259927797833935,0.03372681281618887,0.14244186046511628,0.031387319522912745,0.03002309468822171,0.033707865168539325,0.02666666666666667,0.03881278538812785,0.01935483870967742,0.0985576923076923,0.1377245508982036,0.18990384615384615,0.14392059553349876,0.1390728476821192,0.02,0.4594594594594595,0.4339622641509434,0.6459627329192547,0.7375886524822695,0.7211538461538461,0.08355795148247978,0.5483870967741935,0.6071428571428571,0.6470588235294118,0.1509433962264151,0.44642857142857145,0.46296296296296297,0.68,0.1725067385444744,0.4375,0.4444444444444444,0.9642857142857143,0.15902964959568733,0.23728813559322035,0.23728813559322035,0.9285714285714286,0.5365853658536586,0.5454545454545454,0.4166666666666667,0.14634146341463414,0.8333333333333334,0.8,0.14634146341463414,0.16666666666666666,1.0,0.4888888888888889,0.7272727272727273,0.14444444444444443,0.46153846153846156,0.15555555555555556,0.35714285714285715,0.7654986522911051,0.23214285714285715,0.5638814713896455,0.5407265625,0.5412313953488375,0.10945273631840796,0.15770609318996415,0.11041666666666666,0.28958333333333336,6.178225806451615,24.9,0.27380265435660706,,,,,,,,True,
200794,1610612737,Paul Millsap,Paul Millsap,200794,ATL,67978.0,1133,2.0,2251,2298,602,623,247,4549,95.0,166,11.0,26.0,27.0,46.0,47.0,119.0,22.0,63.0,3.0,19.0,,1.0,,1.0,34.0,85.0,1.0,3.0,13.0,31.0,164.0,348,37.0,104.0,130.0,569.0,2367,15.0,37.0,1.0,4.0,22.0,55.0,45.0,92.0,13.0,32.0,44.0,173.0,206.0,122.0,105.0,6.0,20.0,,,85.0,34.0,36.0,,81,49.0,130,31.0,18.0,59.0,7.0,15.0,309,30.0,49.0,1.0,62.0,155,18.0,235,80.0,315,16.0,65.0,36.0,29.0,48.0,8.0,25.0,41,5.0,23.0,,11.0,89,9.0,21.0,56.0,5.0,107.0,6.0,4.0,10.0,146,,6.0,5.0,4.0,179.0,9.0,78.0,16.0,58.0,,51.0,,1.0,6.0,58.0,37.0,1.0,,1.0,171.0,593,6.0,14.0,0.6280487804878049,0.6688311688311688,0.9459459459459459,0.3557692307692308,0.25,0.40625,0.3557692307692308,0.47126436781609193,0.40540540540540543,0.4891304347826087,0.4856194690265487,0.4024390243902439,0.5201612903225806,0.5297951582867784,0.5188679245283019,0.5580645161290323,0.23008849557522124,,0.10344827586206896,0.15060240963855423,0.09243697478991597,,,24.82128673550437,0.5393258426966292,0.2903225806451613,0.0125,0.20182291666666666,0.07446808510638298,0.17714285714285713,0.08174386920980926,0.19409660107334525,0.07707317073170732,0.050505050505050504,0.10344827586206896,0.0855614973262032,0.07547169811320754,0.09803921568627451,0.16725978647686832,0.22429906542056074,0.21978021978021978,0.19921875,0.11702127659574468,0.07476635514018691,0.6379310344827587,0.3672566371681416,0.572289156626506,0.6737588652482269,0.7052631578947368,0.26327433628318586,0.3949579831932773,0.4351851851851852,0.40425531914893614,0.13938053097345132,0.3492063492063492,0.3492063492063492,0.7727272727272727,0.0420353982300885,0.15789473684210525,0.15789473684210525,1.0,0.18805309734513273,0.4,0.4,0.9411764705882353,0.6341463414634146,0.4230769230769231,0.09090909090909091,0.024390243902439025,,,0.07317073170731707,0.3333333333333333,1.0,0.3709677419354839,0.5869565217391305,0.008064516129032258,,0.25,0.41935483870967744,0.5973451327433629,0.4,0.5123408185840707,0.5389984848484849,0.49906169354838714,0.14971209213051823,0.18705035971223022,0.09666080843585237,0.30404217926186294,6.628160919540231,24.53461538461539,0.2674366948023101,,,,,,,,True,
201143,1610612737,Al Horford,Al Horford,201143,ATL,59434.0,991,-51.0,1945,2025,553,591,189,3970,86.0,122,18.0,27.0,22.0,29.0,21.0,67.0,46.0,104.0,5.0,21.0,,3.0,,3.0,22.0,57.0,2.0,3.0,4.0,12.0,153.0,293,27.0,78.0,49.0,436.0,2042,20.0,35.0,2.0,6.0,11.0,57.0,34.0,68.0,4.0,15.0,18.0,98.0,228.0,78.0,81.0,,22.0,,,57.0,22.0,13.0,,52,43.0,95,31.0,12.0,32.0,7.0,13.0,233,18.0,35.0,1.0,57.0,104,11.0,172,54.0,226,6.0,29.0,25.0,4.0,21.0,3.0,12.0,20,4.0,9.0,,1.0,41,3.0,14.0,32.0,,62.0,2.0,9.0,6.0,51,1.0,2.0,1.0,1.0,59.0,9.0,28.0,6.0,38.0,3.0,18.0,2.0,6.0,14.0,41.0,27.0,2.0,,4.0,92.0,544,5.0,3.0,0.7450980392156863,0.8028169014084507,1.0,0.34615384615384615,0.3333333333333333,0.26666666666666666,0.34615384615384615,0.5221843003412969,0.5714285714285714,0.5,0.5215633423180593,0.5609756097560976,0.4819277108433735,0.5505050505050505,0.6063829787234043,0.5384615384615384,0.21024258760107817,,0.04436860068259386,0.07377049180327869,0.05970149253731343,,,20.353982300884958,0.5121951219512195,0.2037037037037037,0.015384615384615385,0.15592203898050974,0.061837455830388695,0.18095238095238095,0.05172413793103448,0.16395112016293278,0.05798687089715536,0.08189655172413793,0.043478260869565216,0.05202312138728324,0.057692307692307696,0.03409090909090909,0.1461187214611872,0.17098445595854922,0.15294117647058825,0.15450643776824036,0.25609756097560976,0.03468208092485549,0.6585365853658537,0.3288409703504043,0.7049180327868853,0.7610619469026548,0.7674418604651163,0.18059299191374664,0.31343283582089554,0.3333333333333333,0.38095238095238093,0.2803234501347709,0.4423076923076923,0.4423076923076923,0.8695652173913043,0.05660377358490566,0.23809523809523808,0.23809523809523808,1.0,0.15363881401617252,0.38596491228070173,0.38596491228070173,1.0,0.6585365853658537,0.6666666666666666,0.3333333333333333,0.07317073170731707,,,0.07317073170731707,0.6666666666666666,1.0,0.3493975903614458,0.7586206896551724,0.03614457831325301,,0.14457831325301204,0.3333333333333333,0.5390835579514824,0.38596491228070173,0.5203098382749326,0.5849933333333333,0.5015620481927712,0.07179487179487179,0.08974358974358974,0.13073394495412843,0.22477064220183487,8.770989761092146,24.496153846153845,0.28431876606683804,1.0,3.0,,,,,,True,
201168,1610612737,Tiago Splitter,Tiago Splitter,201168,ATL,18378.0,306,75.0,610,614,183,212,60,1224,42.0,69,9.0,18.0,18.0,24.0,2.0,9.0,1.0,3.0,,,,,,,,1.0,,,,1.0,45.0,81,,1.0,19.0,109.0,567,9.0,19.0,,,6.0,24.0,18.0,26.0,,1.0,7.0,43.0,72.0,18.0,,,8.0,,1.0,,,9.0,,9,6.0,15,4.0,2.0,6.0,2.0,1.0,36,5.0,21.0,,13.0,27,1.0,41,26.0,67,1.0,14.0,12.0,2.0,6.0,1.0,3.0,5,1.0,3.0,,,11,3.0,4.0,20.0,1.0,41.0,2.0,3.0,1.0,24,,3.0,2.0,,24.0,2.0,11.0,2.0,8.0,,8.0,,,,8.0,5.0,,,1.0,43.0,183,4.0,3.0,0.8,0.8780487804878049,,,,,,0.5555555555555556,0.47368421052631576,0.6923076923076923,0.5487804878048781,0.47368421052631576,0.6666666666666666,0.5860215053763441,0.5454545454545454,0.6935483870967742,0.012195121951219513,,0.1111111111111111,0.13043478260869565,,,,15.294117647058824,0.5454545454545454,0.047619047619047616,,0.1323529411764706,0.1111111111111111,0.13402061855670103,0.06097560975609756,0.132890365448505,0.0959409594095941,0.12903225806451613,0.14583333333333334,0.041666666666666664,0.06349206349206349,0.05263157894736842,0.2345679012345679,0.06349206349206349,0.06666666666666667,0.125,0.16,0.037037037037037035,0.625,0.8414634146341463,0.6086956521739131,0.7,0.8333333333333334,0.10975609756097561,0.2222222222222222,0.2222222222222222,0.5,0.036585365853658534,0.3333333333333333,0.3333333333333333,,,,,,0.012195121951219513,,,,0.9473684210526315,0.5,0.5555555555555556,,,,,,,0.8888888888888888,0.75,,,0.037037037037037035,,0.8536585365853658,,0.5888567901234566,0.6115142857142857,0.5745538461538462,0.12087912087912088,0.12222222222222222,0.22018348623853212,0.3944954128440367,2.7172839506172837,81.6,0.3,,,,,,,,True,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,49257.0,821,-106.0,1639,1678,405,402,169,3317,78.0,151,4.0,8.0,15.0,35.0,35.0,86.0,20.0,55.0,4.0,9.0,,,1.0,3.0,33.0,79.0,5.0,7.0,4.0,17.0,133.0,292,37.0,88.0,105.0,482.0,1766,6.0,12.0,5.0,7.0,5.0,32.0,27.0,69.0,5.0,20.0,37.0,106.0,36.0,230.0,69.0,42.0,2.0,,,79.0,33.0,32.0,,106,35.0,141,24.0,11.0,58.0,17.0,31.0,317,4.0,9.0,,24.0,32,1.0,57,13.0,70,4.0,38.0,23.0,15.0,56.0,6.0,33.0,26,3.0,23.0,,6.0,82,6.0,21.0,29.0,1.0,57.0,6.0,,3.0,105,1.0,,4.0,8.0,129.0,9.0,48.0,17.0,10.0,1.0,3.0,,5.0,2.0,11.0,6.0,,,,100.0,398,2.0,13.0,0.13533834586466165,0.13636363636363635,0.6216216216216216,0.42045454545454547,0.7142857142857143,0.25,0.42045454545454547,0.4554794520547945,0.5,0.391304347826087,0.49605263157894736,0.7105263157894737,0.38764044943820225,0.5447247706422018,0.7272727272727273,0.4681818181818182,0.23157894736842105,,0.1095890410958904,0.15894039735099338,0.06976744186046512,0.03636363636363636,,28.375411635565314,0.6829268292682927,0.023255813953488372,,0.05663716814159292,0.017716535433070866,0.09448818897637795,0.01532567049808429,0.06837606837606838,0.016905071521456438,0.027522935779816515,0.012578616352201259,0.007633587786259542,0.015957446808510637,0.0136986301369863,0.038461538461538464,0.0625,0.07106598984771574,0.0918918918918919,0.10144927536231885,0.022857142857142857,0.5454545454545454,0.3973684210526316,0.5165562913907285,0.6141732283464567,0.16666666666666666,0.22631578947368422,0.4069767441860465,0.4375,0.11428571428571428,0.14473684210526316,0.36363636363636365,0.37735849056603776,0.05,0.02368421052631579,0.4444444444444444,0.4444444444444444,0.5,0.20789473684210527,0.4177215189873418,0.4177215189873418,0.6363636363636364,0.42105263157894735,0.5,0.5,,,,0.3684210526315789,0.7142857142857143,1.0,0.39325842696629215,0.42857142857142855,0.033707865168539325,0.3333333333333333,0.19101123595505617,0.23529411764705882,0.6289473684210526,0.4177215189873418,0.522978759894459,0.5662733333333333,0.5105657303370786,0.11455847255369929,0.14501510574018128,0.06639004149377593,0.21991701244813278,6.658219178082191,24.923863636363635,0.2471018913971934,1.0,,8.0,,,,,True,
203145,1610612737,Kent Bazemore,Kent Bazemore,203145,ATL,28442.0,474,-119.0,934,1023,336,354,103,1957,35.0,65,5.0,6.0,12.0,21.0,6.0,16.0,3.0,12.0,13.0,30.0,2.0,3.0,4.0,13.0,14.0,39.0,2.0,5.0,3.0,13.0,44.0,93,27.0,69.0,42.0,211.0,1050,5.0,7.0,4.0,8.0,5.0,27.0,13.0,31.0,7.0,26.0,17.0,64.0,40.0,48.0,69.0,12.0,2.0,,1.0,38.0,14.0,11.0,,27,4.0,31,3.0,1.0,18.0,4.0,5.0,66,1.0,4.0,,28.0,48,1.0,77,5.0,82,1.0,23.0,15.0,8.0,21.0,3.0,14.0,11,1.0,7.0,3.0,1.0,32,5.0,12.0,15.0,2.0,35.0,2.0,1.0,1.0,53,3.0,1.0,7.0,5.0,50.0,8.0,24.0,5.0,6.0,,5.0,,1.0,,6.0,4.0,,,1.0,62.0,331,6.0,4.0,0.45454545454545453,0.46511627906976744,0.8518518518518519,0.391304347826087,0.5,0.2692307692307692,0.39705882352941174,0.4731182795698925,0.7142857142857143,0.41935483870967744,0.5216049382716049,0.7333333333333333,0.41228070175438597,0.5765027322404371,0.7941176470588235,0.47761194029850745,0.42592592592592593,,0.11827956989247312,0.1076923076923077,0.25,,,20.554493307839387,0.65625,0.04,,0.14678899082568808,0.014184397163120567,0.18543046357615894,0.006756756756756757,0.1589958158995816,0.011627906976744186,0.022556390977443608,0.01282051282051282,,0.009900990099009901,,0.08196721311475409,0.1797752808988764,0.1896551724137931,0.19090909090909092,0.17073170731707318,0.012987012987012988,0.6666666666666666,0.4012345679012346,0.5384615384615384,0.603448275862069,0.45714285714285713,0.09876543209876543,0.375,0.5,0.16666666666666666,0.07407407407407407,0.25,0.25,1.0,0.18518518518518517,0.43333333333333335,0.43333333333333335,0.8461538461538461,0.24074074074074073,0.358974358974359,0.358974358974359,0.8571428571428571,0.4,0.8333333333333334,0.6,0.2,0.6666666666666666,1.0,0.3333333333333333,0.4,1.0,0.3684210526315789,0.5714285714285714,0.22807017543859648,0.3076923076923077,0.22807017543859648,0.23076923076923078,0.8271604938271605,0.3684210526315789,0.5649627329192546,0.5513230769230769,0.5657214285714286,0.1348314606741573,0.22018348623853212,0.12796208530805686,0.3033175355450237,4.868817204301076,24.765217391304354,0.35974304068522484,,,,,,,,True,
203200,1610612737,Justin Holiday,Justin Holiday,203200,ATL,4899.0,82,-20.0,162,162,45,49,14,324,,2,,,,2.0,1.0,1.0,2.0,2.0,1.0,6.0,,,,1.0,2.0,7.0,,2.0,1.0,3.0,3.0,5,3.0,13.0,,15.0,188,,,,2.0,,,1.0,3.0,1.0,4.0,,5.0,4.0,2.0,9.0,,,,,7.0,2.0,1.0,,5,,5,,,3.0,1.0,1.0,10,,,,3.0,2,,5,,5,,4.0,3.0,1.0,3.0,,1.0,1,,2.0,,1.0,4,,2.0,4.0,1.0,6.0,,1.0,,4,1.0,,1.0,,,,,,2.0,,,,1.0,1.0,2.0,2.0,1.0,,,5.0,45,,,0.6666666666666666,0.6666666666666666,1.0,0.23076923076923078,,0.25,0.23076923076923078,0.6,,0.3333333333333333,0.4166666666666667,,0.35714285714285715,0.4166666666666667,,0.35714285714285715,0.7222222222222222,,0.2,0.5,,,,12.571428571428571,0.75,,,0.03773584905660377,,0.12,,0.0641025641025641,,,,,,,0.047619047619047616,,0.058823529411764705,0.125,0.1111111111111111,,1.0,0.1111111111111111,,,,0.05555555555555555,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.3888888888888889,0.2857142857142857,0.2857142857142857,1.0,,,,,,,1.0,,,0.2857142857142857,,0.14285714285714285,,0.42857142857142855,0.3333333333333333,0.8333333333333334,0.2857142857142857,0.5392222222222222,0.46004999999999996,0.5239928571428571,,,,0.3333333333333333,11.36,24.26923076923077,0.2777777777777778,,,,,,,,True,
203471,1610612737,Dennis Schroder,Dennis Schroder,203471,ATL,53188.0,886,97.0,1726,1768,522,523,174,3494,88.0,174,4.0,7.0,31.0,59.0,12.0,36.0,42.0,98.0,4.0,13.0,1.0,1.0,1.0,4.0,42.0,128.0,5.0,15.0,14.0,41.0,142.0,308,46.0,141.0,87.0,509.0,1720,9.0,17.0,6.0,16.0,4.0,40.0,47.0,104.0,15.0,45.0,31.0,170.0,72.0,212.0,102.0,36.0,,,3.0,125.0,42.0,44.0,,115,68.0,183,56.0,12.0,75.0,11.0,29.0,434,4.0,9.0,1.0,45.0,55,,100,14.0,114,2.0,41.0,26.0,15.0,69.0,17.0,47.0,38,6.0,22.0,2.0,3.0,107,8.0,27.0,33.0,4.0,78.0,1.0,2.0,5.0,101,6.0,1.0,4.0,4.0,110.0,13.0,46.0,12.0,3.0,,2.0,,1.0,,3.0,2.0,,,,170.0,520,5.0,12.0,0.2535211267605634,0.2535211267605634,0.7391304347826086,0.3262411347517731,0.375,0.3333333333333333,0.3333333333333333,0.461038961038961,0.5294117647058824,0.4519230769230769,0.46993318485523383,0.5454545454545454,0.4664429530201342,0.5111336032388664,0.5714285714285714,0.509090909090909,0.31403118040089084,,0.14285714285714285,0.19540229885057472,0.16666666666666666,0.04081632653061224,,31.35106937923839,0.6448598130841121,,0.020833333333333332,0.09466437177280551,0.01910828025477707,0.15625,0.012539184952978056,0.11507479861910241,0.016455696202531647,0.023696682464454975,0.0196078431372549,0.012658227848101266,0.0163265306122449,,0.06829268292682927,0.08383233532934131,0.1291866028708134,0.16822429906542055,0.12162162162162163,0.009569377990430622,0.6666666666666666,0.38752783964365256,0.5057471264367817,0.6285714285714286,0.26136363636363635,0.0801781737193764,0.3333333333333333,0.4,0.08333333333333333,0.2182628062360802,0.42857142857142855,0.44680851063829785,0.2857142857142857,0.028953229398663696,0.3076923076923077,0.3076923076923077,1.0,0.28507795100222716,0.328125,0.328125,0.7142857142857143,0.21212121212121213,0.5714285714285714,0.25,0.030303030303030304,1.0,1.0,0.45454545454545453,0.3333333333333333,0.8,0.3959731543624161,0.5254237288135594,0.026845637583892617,0.25,0.2751677852348993,0.34146341463414637,0.7015590200445434,0.336,0.5236265695067266,0.5057565217391303,0.518770608108108,0.0954356846473029,0.1348973607038123,0.07858546168958742,0.33398821218074654,7.687987012987017,25.243262411347516,0.30243337195828507,,1.0,7.0,,,,,True,
203501,1610612737,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,ATL,28787.0,480,11.0,925,956,244,265,96,1881,23.0,34,3.0,3.0,8.0,11.0,4.0,9.0,11.0,24.0,7.0,25.0,1.0,3.0,4.0,7.0,14.0,55.0,1.0,4.0,3.0,14.0,38.0,67,21.0,80.0,30.0,169.0,976,4.0,5.0,2.0,7.0,1.0,15.0,10.0,16.0,7.0,21.0,9.0,50.0,52.0,24.0,60.0,3.0,6.0,1.0,3.0,51.0,13.0,6.0,1.0,15,8.0,23,8.0,,5.0,4.0,6.0,54,,3.0,,18.0,33,6.0,57,3.0,60,1.0,9.0,7.0,2.0,7.0,3.0,3.0,7,,4.0,,1.0,14,1.0,3.0,11.0,,23.0,2.0,1.0,,24,1.0,1.0,2.0,2.0,32.0,2.0,9.0,5.0,6.0,,5.0,,,1.0,6.0,3.0,,,,50.0,244,,4.0,0.6842105263157895,0.7428571428571429,0.9523809523809523,0.2625,0.2857142857142857,0.3333333333333333,0.2597402597402597,0.5671641791044776,0.8,0.625,0.47278911564625853,0.5833333333333334,0.5540540540540541,0.521875,0.5833333333333334,0.5952380952380952,0.54421768707483,0.0125,0.08955223880597014,0.11764705882352941,0.2222222222222222,,,16.893203883495143,0.5,0.2222222222222222,,0.10679611650485436,0.011538461538461539,0.11464968152866242,,0.10944206008583691,0.0069124423963133645,0.018518518518518517,0.01639344262295082,,,,0.08737864077669903,0.10112359550561797,0.1282051282051282,0.12280701754385964,0.09302325581395349,0.012658227848101266,0.5,0.23129251700680273,0.6764705882352942,0.7666666666666667,0.6521739130434783,0.061224489795918366,0.4444444444444444,0.5714285714285714,0.5,0.16326530612244897,0.4583333333333333,0.4583333333333333,0.8181818181818182,0.17006802721088435,0.28,0.28,0.8571428571428571,0.3741496598639456,0.2545454545454545,0.25925925925925924,1.0,0.25,1.0,,0.25,0.3333333333333333,1.0,0.3333333333333333,0.25,1.0,0.2972972972972973,0.7272727272727273,0.1891891891891892,0.5714285714285714,0.3783783783783784,0.21428571428571427,0.7755102040816326,0.2549019607843137,0.5411430555555558,0.547,0.5538874999999999,0.07096774193548387,0.12162162162162163,0.08875739644970414,0.2958579881656805,8.820895522388057,25.598749999999995,0.2637837837837838,,,2.0,1.0,2.0,0.01818181818181818,0.024691358024691357,True,
203934,1610612737,Lamar Patterson,Lamar Patterson,203934,ATL,3841.0,64,,128,132,27,48,15,260,1.0,2,,,1.0,1.0,,1.0,,,1.0,3.0,,,,,1.0,7.0,,2.0,,1.0,1.0,3,2.0,10.0,2.0,10.0,136,,1.0,,2.0,,,1.0,1.0,,1.0,,2.0,2.0,,3.0,3.0,,,,7.0,1.0,1.0,,7,2.0,9,2.0,,5.0,,2.0,20,,,,2.0,5,,7,,7,,2.0,1.0,1.0,3.0,2.0,1.0,4,1.0,2.0,,1.0,7,1.0,1.0,1.0,,5.0,,,,4,,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,,2.0,27,1.0,,1.0,1.0,0.5,0.2,,,0.2,0.3333333333333333,,1.0,0.3076923076923077,,0.5,0.35714285714285715,,0.5,0.7692307692307693,,0.3333333333333333,0.5,,,,14.285714285714286,0.42857142857142855,,,0.1388888888888889,,0.1,,0.125,,,,,,,0.07692307692307693,0.25,0.09090909090909091,0.13333333333333333,,,,0.15384615384615385,0.5,1.0,1.0,0.07692307692307693,,,,,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5384615384615384,0.14285714285714285,0.14285714285714285,,,,,,,,0.6666666666666666,,,0.5,1.0,,,0.5,,0.9230769230769231,0.14285714285714285,0.5447423076923078,0.5230666666666667,0.48857500000000004,0.14285714285714285,0.5,,0.2,5.466666666666666,24.5,0.2109375,,,,,,,,True,
