EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,Charge Fouls Drawn,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,HeaveAttempts,Corner3PctBlocked,Blocked3s,BlockedCorner3,Clear Path Fouls,on,3pt And 1 Free Throw Trips,BlockedArc3,HeaveMakes
1626214,1610612740,Bryce Dejean-Jones,Bryce Dejean-Jones,1626214,NOP,471.0,8,-4,17,17,14.0,17,2.0,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,20,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,0.75,0.75,0.5,10.526315789473685,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.617525,0.7642,0.7642,0.2,26.7,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201582,1610612740,Alexis Ajinca,Alexis Ajinca,201582,NOP,13396.0,223,15,457,453,119.0,106,40.0,910,29.0,14.0,7.0,,,87.0,,,113.0,465,14.0,17.0,,,,1.0,7.0,1.0,20.0,21.0,24.0,80.0,119.0,,,,0.5517241379310345,0.5885416666666666,,22.6,0.14093959731543623,0.11940298507462686,0.0784313725490196,0.3333333333333333,,,,,1.0,0.4117647058823529,0.3333333333333333,,0.4845517241379312,0.5513,0.4501117647058824,10.373563218390807,,0.2603938730853392,21.0,8.0,4.0,9.0,21.0,18.0,37.0,48.0,17.0,8.0,6.0,22.0,7.0,9.0,23.0,68.0,28.0,16.0,3.0,6.0,6.0,3.0,10.0,38.0,8.0,56.0,2.0,4.0,3.0,1.0,9.0,2.0,3.0,9.0,6.0,2.0,18.0,3.0,6.0,15.0,1.0,30.0,4.0,3.0,19.0,4.0,2.0,1.0,20.0,3.0,9.0,3.0,11.0,9.0,2.0,11.0,8.0,1.0,1.0,1.0,1.0,23.0,4.0,2.0,0.7083333333333334,0.85,0.5517241379310345,0.5714285714285714,0.4117647058823529,0.5714285714285714,0.4117647058823529,0.6470588235294118,0.5227272727272727,0.034482758620689655,0.06896551724137931,0.047619047619047616,0.5,0.5714285714285714,0.2602739726027397,0.15384615384615385,0.057692307692307696,0.22748815165876776,0.24390243902439024,0.12280701754385964,0.08333333333333333,0.27906976744186046,0.36,0.1509433962264151,0.17647058823529413,0.07142857142857142,0.05555555555555555,0.7272727272727273,0.7241379310344828,0.7777777777777778,0.6190476190476191,0.2413793103448276,0.42857142857142855,0.45,0.3333333333333333,0.42528735632183906,0.4864864864864865,0.4864864864864865,1.0,0.5714285714285714,0.5714285714285714,0.0967741935483871,0.0967741935483871,0.19469026548672566,0.20353982300884957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201583,1610612740,Ryan Anderson,Ryan Anderson,201583,NOP,16627.0,277,-37,576,554,171.0,188,68.0,1130,47.0,24.0,16.0,16.0,45.0,108.0,20.0,54.0,183.0,678,30.0,31.0,51.0,45.0,16.0,5.0,11.0,3.0,28.0,27.0,32.0,63.0,170.0,0.85,0.37037037037037035,0.37037037037037035,0.47530864197530864,0.5142857142857142,0.3333333333333333,28.012048192771086,0.14754098360655737,0.10996563573883161,0.08333333333333333,0.29012345679012347,0.2777777777777778,0.35555555555555557,0.35555555555555557,0.875,0.7058823529411765,0.35555555555555557,0.6234567901234568,0.35555555555555557,0.49892253086419736,0.5205375,0.4850522222222221,9.275925925925927,25.118518518518517,0.296875,17.0,9.0,5.0,11.0,20.0,19.0,41.0,47.0,29.0,13.0,8.0,40.0,11.0,5.0,42.0,30.0,64.0,12.0,7.0,6.0,3.0,5.0,7.0,20.0,4.0,31.0,11.0,7.0,6.0,1.0,6.0,4.0,3.0,5.0,3.0,,11.0,3.0,2.0,8.0,3.0,13.0,1.0,,27.0,4.0,1.0,1.0,33.0,4.0,15.0,2.0,4.0,4.0,,4.0,3.0,,,,,42.0,2.0,2.0,0.3191489361702128,0.36585365853658536,0.4351851851851852,0.43333333333333335,0.3548387096774194,0.47058823529411764,0.4111111111111111,0.5263157894736842,0.4375,0.06481481481481481,0.06382978723404255,0.15,0.5454545454545454,0.2857142857142857,0.12345679012345678,0.1,0.046296296296296294,0.11637931034482758,0.20689655172413793,0.10416666666666667,0.060240963855421686,0.03571428571428571,0.1,0.23214285714285715,0.1111111111111111,0.0625,0.12941176470588237,0.75,0.3617021276595745,0.38636363636363635,0.35294117647058826,0.12345679012345678,0.55,0.6470588235294118,0.18181818181818182,0.25308641975308643,0.4634146341463415,0.475,0.3684210526315789,0.375,0.3125,0.08670520231213873,0.12605042016806722,0.2185792349726776,0.22950819672131148,4.0,9.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,11.0,2.0,4.0,5.0,14.0,9.0,3.0,1.0,1.0,1.0,3.0,0.5,0.35714285714285715,0.024390243902439025,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.75,0.058823529411764705,0.5,1.0,0.058823529411764705,0.5,1.0,0.06666666666666667,0.3333333333333333,0.24444444444444444,0.36363636363636365,,,,,,,,,,,,,,,,,,,True,,,
201962,1610612740,Toney Douglas,Toney Douglas,201962,NOP,26827.0,447,6,915,893,292.0,300,90.0,1808,31.0,4.0,11.0,25.0,59.0,100.0,29.0,67.0,221.0,1007,8.0,33.0,51.0,59.0,25.0,41.0,60.0,24.0,139.0,4.0,6.0,57.0,287.0,0.5862068965517241,0.43283582089552236,0.43283582089552236,0.5359281437125748,0.582010582010582,0.40119760479041916,21.253672869735553,0.013651877133105802,0.012106537530266344,0.024096385542168676,0.18562874251497005,0.3532934131736527,0.423728813559322,0.423728813559322,0.52,0.3076923076923077,0.19298245614035087,0.5868263473053892,0.423728813559322,0.4954727544910178,0.506595,0.4866789473684211,10.163999999999998,25.00149253731343,0.3191256830601093,24.0,3.0,10.0,7.0,33.0,15.0,36.0,46.0,42.0,4.0,2.0,19.0,16.0,27.0,95.0,34.0,58.0,2.0,8.0,19.0,12.0,1.0,24.0,27.0,,51.0,1.0,23.0,15.0,8.0,13.0,2.0,11.0,15.0,2.0,5.0,28.0,2.0,6.0,20.0,4.0,53.0,1.0,3.0,38.0,1.0,2.0,1.0,48.0,2.0,13.0,10.0,,,,,,,,,,88.0,11.0,5.0,0.3695652173913043,0.37777777777777777,0.46,0.5,0.48484848484848486,0.6538461538461539,0.5964912280701754,0.6785714285714286,0.6506849315068494,0.08,0.16129032258064516,0.09090909090909091,0.4642857142857143,,0.10266159695817491,0.16551724137931034,0.008333333333333333,0.125,,0.017699115044247787,0.010638297872340425,0.06818181818181818,0.0641025641025641,0.16494845360824742,0.16964285714285715,0.15151515151515152,0.012345679012345678,,0.7741935483870968,0.9230769230769231,0.3333333333333333,0.19760479041916168,0.21212121212121213,0.23333333333333334,0.42857142857142855,0.2155688622754491,0.4166666666666667,0.4166666666666667,0.4,0.75,0.9090909090909091,0.0782122905027933,0.11711711711711711,0.08597285067873303,0.4298642533936652,4.0,8.0,,,2.0,3.0,3.0,5.0,10.0,21.0,3.0,5.0,12.0,24.0,36.0,7.0,8.0,9.0,,1.0,0.6,0.5,,0.04790419161676647,0.5,0.5,1.0,,,,0.38461538461538464,0.6,0.6666666666666666,0.05263157894736842,0.6666666666666666,0.3684210526315789,0.47619047619047616,1.0,2.0,2.0,1.0,0.034482758620689655,0.6666666666666666,0.014705882352941176,,,,,,,,,,,,True,,,
202337,1610612740,Luke Babbitt,Luke Babbitt,202337,NOP,50699.0,845,-26,1736,1695,469.0,487,175.0,3431,74.0,18.0,23.0,37.0,84.0,180.0,44.0,109.0,327.0,1894,25.0,50.0,126.0,84.0,37.0,35.0,53.0,20.0,124.0,17.0,25.0,148.0,463.0,0.9545454545454546,0.4036697247706422,0.4036697247706422,0.4982698961937716,0.5226537216828478,0.3771626297577855,17.034376603386352,0.03052064631956912,0.03075030750307503,0.006329113924050633,0.2560553633217993,0.2906574394463668,0.44047619047619047,0.4457831325301205,0.9459459459459459,0.5625,0.32857142857142857,0.6332179930795848,0.44047619047619047,0.49094913494809705,0.5044642857142856,0.4862814285714284,6.453888888888891,24.901834862385332,0.2701612903225806,33.0,9.0,10.0,36.0,86.0,9.0,20.0,78.0,39.0,13.0,3.0,38.0,22.0,17.0,91.0,84.0,72.0,6.0,24.0,18.0,15.0,8.0,36.0,74.0,13.0,123.0,11.0,11.0,5.0,6.0,13.0,2.0,5.0,10.0,8.0,2.0,23.0,4.0,5.0,42.0,2.0,90.0,9.0,3.0,48.0,2.0,3.0,3.0,50.0,6.0,22.0,4.0,7.0,2.0,5.0,7.0,4.0,,,,,91.0,11.0,4.0,0.5384615384615384,0.56,0.43333333333333335,0.52,0.44,0.546875,0.5285714285714286,0.5588235294117647,0.5705128205128205,0.13333333333333333,0.1891891891891892,0.10465116279069768,0.5652173913043478,0.2765957446808511,0.14566929133858267,0.13688212927756654,0.03125,0.14267185473411154,0.05238095238095238,0.026455026455026454,0.030927835051546393,0.14906832298136646,0.14906832298136646,0.13978494623655913,0.12440191387559808,0.18518518518518517,0.07857142857142857,0.5714285714285714,0.44594594594594594,0.55,0.45454545454545453,0.2975778546712803,0.4186046511627907,0.4675324675324675,0.5555555555555556,0.06920415224913495,0.45,0.47368421052631576,0.7777777777777778,0.5,0.43478260869565216,0.07213114754098361,0.11224489795918367,0.1162079510703364,0.2782874617737003,7.0,25.0,,1.0,2.0,6.0,3.0,6.0,8.0,14.0,3.0,7.0,10.0,20.0,6.0,3.0,5.0,10.0,,4.0,0.42857142857142855,0.5,0.05,0.08650519031141868,0.28,0.28,1.0,0.03125,,,0.1875,0.5,0.6666666666666666,0.08571428571428572,0.3333333333333333,0.2,0.5714285714285714,,,3.0,,,0.3333333333333333,,1.0,0.009174311926605505,0.011904761904761904,0.03225806451612903,,,,,,,,True,,,
202087,1610612740,Alonzo Gee,Alonzo Gee,202087,NOP,13559.0,226,-29,469,463,152.0,154,44.0,932,36.0,6.0,10.0,,1.0,46.0,2.0,3.0,77.0,508,6.0,12.0,6.0,1.0,,6.0,8.0,4.0,18.0,13.0,14.0,40.0,151.0,1.0,0.6666666666666666,0.6666666666666666,0.673469387755102,0.6754385964912281,0.061224489795918366,12.737642585551331,0.08227848101265822,0.06334841628959276,0.08,0.7346938775510204,0.02040816326530612,,,,1.0,0.7692307692307693,0.7959183673469388,,0.6631887755102042,0.70962,0.7178576923076923,2.823913043478261,23.8,0.32409381663113007,28.0,3.0,8.0,2.0,8.0,,2.0,30.0,11.0,3.0,3.0,9.0,8.0,2.0,21.0,40.0,20.0,2.0,3.0,2.0,2.0,1.0,7.0,17.0,2.0,26.0,1.0,5.0,1.0,4.0,4.0,,2.0,6.0,2.0,3.0,10.0,1.0,4.0,12.0,1.0,23.0,1.0,1.0,12.0,,2.0,1.0,17.0,1.0,8.0,1.0,3.0,2.0,1.0,3.0,2.0,,,,,21.0,1.0,1.0,0.6666666666666666,0.6896551724137931,0.6521739130434783,0.5,0.6666666666666666,0.5,0.7307692307692307,0.5625,0.7,0.06521739130434782,0.08333333333333333,,0.4,0.2,0.12142857142857143,0.1044776119402985,0.015873015873015872,0.11594202898550725,0.11320754716981132,0.05454545454545454,0.02,0.04081632653061224,0.17142857142857143,0.16071428571428573,0.11764705882352941,0.0625,0.07142857142857142,0.6666666666666666,0.7777777777777778,0.8484848484848485,0.7142857142857143,0.16326530612244897,0.25,0.25,,0.04081632653061224,,,,0.5,0.8,0.14285714285714285,0.1509433962264151,0.11688311688311688,0.2727272727272727,2.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,1.0,,0.04081632653061224,1.0,1.0,1.0,,,,,,,0.07692307692307693,1.0,,,,,1.0,,,0.3333333333333333,,,,,,1.0,,,,,,,True,,,
202708,1610612740,Norris Cole,Norris Cole,202708,NOP,3019.0,50,-11,108,103,22.0,40,11.0,211,2.0,,1.0,1.0,2.0,20.0,1.0,2.0,27.0,131,1.0,4.0,,2.0,1.0,9.0,10.0,4.0,21.0,,,6.0,22.0,,0.5,0.5,0.5227272727272727,0.5625,0.09090909090909091,21.84873949579832,,,,0.09090909090909091,0.09090909090909091,0.5,0.5,,,0.25,0.18181818181818182,0.5,0.4353704545454546,0.4162,0.38572500000000004,14.594999999999999,25.85,0.2037037037037037,2.0,,1.0,2.0,5.0,6.0,13.0,10.0,4.0,,,,2.0,2.0,6.0,,20.0,,1.0,1.0,1.0,,4.0,2.0,,6.0,,1.0,,1.0,2.0,,2.0,,,,2.0,,,3.0,,4.0,,,5.0,1.0,,,4.0,,2.0,,,,,,,,,,,6.0,,,,,0.5,,0.5,,0.5,,0.6,0.05,,0.2,1.0,,0.05263157894736842,0.3333333333333333,,0.12,,,,,0.06666666666666667,0.08333333333333333,0.3,0.5,,,1.0,1.0,,0.22727272727272727,0.4,0.5,,0.5909090909090909,0.46153846153846156,0.46153846153846156,,,1.0,0.08333333333333333,0.09090909090909091,,0.2222222222222222,,,,,,,,,,,,,,,3.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201936,1610612740,Tyreke Evans,Tyreke Evans,201936,NOP,482.0,8,-5,17,16,5.0,3,1.0,33,2.0,,,,,2.0,,,5.0,22,,,,,,1.0,2.0,1.0,5.0,,,1.0,5.0,,,,0.5,0.625,,22.22222222222222,,,,1.0,,,,,,,1.0,,0.5701499999999999,,,2.05,,0.29411764705882354,1.0,,,,,,,1.0,3.0,,,,,2.0,2.0,2.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,4.0,,2.0,,,,,,,,,,,2.0,,,1.0,1.0,0.5,,,,,,1.0,,,,,,0.2,,,0.14285714285714285,,,,,0.25,,,,,,0.5,0.5,1.0,,,,,,,,,,,0.5,0.5,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201569,1610612740,Eric Gordon,Eric Gordon,201569,NOP,9443.0,157,10,336,325,72.0,64,32.0,661,26.0,2.0,5.0,15.0,31.0,42.0,16.0,36.0,99.0,356,5.0,6.0,45.0,31.0,15.0,9.0,14.0,7.0,33.0,1.0,3.0,13.0,71.0,0.9375,0.4444444444444444,0.4444444444444444,0.5512820512820513,0.5823529411764706,0.46153846153846156,23.655913978494624,0.010416666666666666,0.018867924528301886,,0.3333333333333333,0.3974358974358974,0.4838709677419355,0.4838709677419355,0.9333333333333333,0.25,0.3125,0.7948717948717948,0.4838709677419355,0.5317628205128205,0.45296000000000003,0.536790625,7.1,24.86388888888889,0.21428571428571427,13.0,,3.0,4.0,7.0,2.0,9.0,19.0,13.0,2.0,1.0,11.0,4.0,2.0,22.0,12.0,26.0,,7.0,5.0,3.0,2.0,4.0,6.0,,10.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,,,3.0,,,6.0,,13.0,,,16.0,1.0,1.0,2.0,15.0,1.0,7.0,1.0,,,,,,,,,,22.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.4523809523809524,0.4,0.6666666666666666,0.625,0.625,0.6875,0.6470588235294118,0.16666666666666666,0.23076923076923078,0.14285714285714285,0.3333333333333333,,0.061855670103092786,0.0851063829787234,0.031746031746031744,0.06944444444444445,0.02127659574468085,,0.020833333333333332,0.03225806451612903,,0.1388888888888889,0.09523809523809523,,0.05714285714285714,,0.5,0.65,0.38461538461538464,0.08974358974358974,0.5714285714285714,0.6666666666666666,0.25,0.11538461538461539,0.2222222222222222,0.2222222222222222,,,0.6,0.08333333333333333,0.14583333333333334,0.1111111111111111,0.2222222222222222,1.0,5.0,,,,1.0,2.0,3.0,4.0,9.0,2.0,3.0,4.0,10.0,3.0,2.0,1.0,1.0,,,0.6666666666666666,0.4,,0.0641025641025641,0.2,0.2,1.0,,,,0.375,0.6666666666666666,1.0,0.0625,,0.5625,0.4444444444444444,,,1.0,,,,,,,,0.06666666666666667,,,,,,,,True,,,
202397,1610612740,Ish Smith,Ish Smith,202397,NOP,10363.0,173,4,353,343,83.0,81,38.0,696,35.0,3.0,9.0,2.0,10.0,58.0,3.0,14.0,65.0,386,5.0,14.0,6.0,10.0,2.0,29.0,47.0,16.0,112.0,3.0,6.0,24.0,82.0,0.6666666666666666,0.21428571428571427,0.21428571428571427,0.4097222222222222,0.43333333333333335,0.19444444444444445,21.5,0.02727272727272727,0.034482758620689655,,0.4861111111111111,0.1388888888888889,0.2,0.2,0.5,0.6,0.47368421052631576,0.6805555555555556,0.2,0.5138562500000001,0.5420333333333334,0.4911184210526316,6.6965517241379295,25.242857142857137,0.23512747875354106,20.0,1.0,4.0,1.0,9.0,4.0,14.0,25.0,6.0,1.0,,2.0,5.0,6.0,19.0,14.0,36.0,,3.0,18.0,15.0,3.0,7.0,11.0,,18.0,2.0,4.0,3.0,1.0,8.0,2.0,7.0,3.0,1.0,,11.0,3.0,2.0,2.0,,7.0,,,7.0,,1.0,,6.0,,,3.0,3.0,1.0,1.0,3.0,2.0,,,,,17.0,1.0,2.0,0.28,0.28,0.43103448275862066,0.2,0.35714285714285715,0.2,0.34210526315789475,0.2,0.4318181818181818,0.05172413793103448,0.05714285714285714,0.1111111111111111,0.7272727272727273,,0.1,0.1346153846153846,0.046875,0.1111111111111111,0.04081632653061224,0.041666666666666664,0.04081632653061224,0.07894736842105263,0.0967741935483871,0.12195121951219512,0.13636363636363635,0.125,0.05263157894736842,0.6666666666666666,0.5714285714285714,0.6060606060606061,0.25,0.125,0.1111111111111111,0.125,,0.19444444444444445,0.2857142857142857,0.2857142857142857,0.5,0.3333333333333333,0.4444444444444444,,,0.03076923076923077,0.2923076923076923,1.0,4.0,,,,,,,1.0,5.0,,,1.0,5.0,3.0,3.0,2.0,11.0,,,,0.2,,0.05555555555555555,0.25,0.25,1.0,,,,,,,,,0.2631578947368421,0.2,,1.0,,,,1.0,,,,,0.06666666666666667,,1.0,,,,,,True,,,
