EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,TotalPoss,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Clear Path Fouls,Charge Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Frequency,FTDefRebounds,BlockedShortMidRange,DefFTReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,OffThreePtRebounds,Travels,SecondChanceFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,Offensive Fouls,Offensive Fouls Drawn,on,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,HeaveMakes,Corner3PctBlocked,OffensiveGoaltends
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,58.0,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612766,Nicolas Batum,Nicolas Batum,201587,CHA,663.0,11,21,21,42,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,17.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.5,1.0,0.5,1.0,0.25,21.73913043478261,0.125,0.2,0.14285714285714285,0.13333333333333333,0.125,1.0,0.5,0.2,0.25,1.0,1.0,0.5,0.5,0.5,1.0,0.25,1.0,1.0,0.5,0.4883125,0.5855,0.5,12.866666666666667,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,2013.0,34,68,70,138,20.0,6.0,2.0,3.0,,,2.0,2.0,4.0,5.0,8.0,4.0,19.0,60.0,1.0,1.0,2.0,6.0,4.0,,4.0,4.0,4.0,1.0,3.0,8.0,1.0,4.0,6.0,10.0,1.0,11.0,,2.0,0.6,0.6,0.625,1.0,0.6666666666666666,1.0,0.6785714285714286,1.0,0.3333333333333333,21.62162162162162,0.2608695652173913,0.05,0.25,0.2564102564102564,0.037037037037037035,,0.4,0.2222222222222222,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,0.5833333333333334,0.5028541666666667,0.4211,0.10526315789473684,7.075,26.25,36.0,36.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,14.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,3.0,3.0,14.0,35.0,1.0,1.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.16666666666666666,0.125,0.2,0.2857142857142857,0.2,1.0,0.5,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.5,0.5293249999999999,0.14285714285714285,0.2,0.7368421052631579,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203268,1610612766,Jorge Gutierrez,Jorge Gutierrez,203268,CHA,3798.0,63,133,132,265,8.0,12.0,3.0,3.0,,,2.0,4.0,1.0,6.0,9.0,2.0,22.0,139.0,,,,2.0,10.0,,1.0,9.0,17.0,2.0,2.0,42.0,,1.0,6.0,7.0,,7.0,1.0,6.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.5454545454545454,,0.6875,,0.18181818181818182,15.068493150684931,0.16216216216216217,,0.03225806451612903,0.10294117647058823,,,0.2857142857142857,,0.2727272727272727,1.0,1.0,0.36363636363636365,0.5,0.5,,0.09090909090909091,,,0.45454545454545453,0.49724090909090907,,,10.344444444444445,24.45,62.0,75.0,1.0,1.0,1.0,2.0,,,,,10.0,4.0,5.0,,,9.0,17.0,,,,3.0,2.0,5.0,3.0,2.0,,3.0,,10.0,11.0,2.0,,,,,,15.0,61.0,1.0,,,,,0.8,0.8,0.85,0.8333333333333334,,,0.25,0.1,,,0.3333333333333333,0.18181818181818182,0.5,0.5,,,,0.2,1.0,,,,0.45543999999999996,0.16666666666666666,0.2,0.7727272727272727,0.46616541353383456,1.0,8.0,5.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,918.0,15,29,29,58,5.0,2.0,1.0,2.0,,,,,,4.0,7.0,,12.0,23.0,,,,6.0,2.0,,,,,,,,,3.0,1.0,5.0,,5.0,,1.0,0.75,0.75,0.5714285714285714,,0.5714285714285714,,0.75,,,29.032258064516128,0.07692307692307693,,0.375,0.19047619047619047,,,,0.3333333333333333,0.2857142857142857,0.5,0.5,,,,,,,,0.2857142857142857,0.4622571428571428,,,7.442857142857143,,7.0,4.0,,,3.0,5.0,,,,,4.0,,1.0,,,2.0,2.0,,,,1.0,,1.0,,,,,,3.0,4.0,2.0,1.0,,,1.0,1.0,2.0,7.0,,,,,,,,0.5,1.0,,0.2,,0.5,,1.0,1.0,0.7142857142857143,0.6,0.6,,,,,,,,,0.413,0.2857142857142857,0.2857142857142857,0.16666666666666666,0.2413793103448276,,,,,,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626151,1610612766,Aaron Harrison,Aaron Harrison,1626151,CHA,2158.0,36,76,76,152,-2.0,6.0,1.0,1.0,,,,1.0,4.0,1.0,2.0,6.0,11.0,83.0,,,3.0,2.0,,,4.0,2.0,2.0,1.0,1.0,4.0,,4.0,2.0,6.0,1.0,7.0,2.0,2.0,1.0,1.0,0.5,,0.5,0.75,0.5,0.75,0.75,15.66265060240964,0.1,,0.21052631578947367,0.15384615384615385,0.04,,0.125,0.23076923076923078,0.125,1.0,1.0,0.125,,,,0.5,,,0.875,0.5529375,,0.2727272727272727,9.35,24.966666666666665,42.0,53.0,,,,,2.0,1.0,3.0,2.0,3.0,,1.0,1.0,3.0,3.0,6.0,3.0,2.0,,1.0,1.0,,,,5.0,7.0,1.0,3.0,6.0,1.0,,,,,,6.0,42.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.375,0.42857142857142855,,,0.125,,0.16666666666666666,,,1.0,,,,0.5,0.5,0.5,,,0.75,0.3333333333333333,0.5,0.5338125,0.1111111111111111,0.3333333333333333,0.5454545454545454,0.5526315789473685,2.0,,,,,,1.0,,,,,,2.0,2.0,0.25,,,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.5,0.1,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,2471.0,41,85,84,169,1.0,8.0,2.0,4.0,1.0,1.0,,1.0,2.0,3.0,9.0,3.0,10.0,90.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,,1.0,,,3.0,1.0,4.0,2.0,9.0,4.0,13.0,,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.375,0.5,0.38461538461538464,0.5,0.25,14.893617021276597,0.08695652173913043,0.05,0.2,0.13953488372093023,0.125,,,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.08333333333333333,,,,0.16666666666666666,0.5,1.0,0.5833333333333334,0.5059541666666667,0.628,0.2,5.1,24.53333333333333,41.0,52.0,1.0,3.0,1.0,4.0,,,1.0,1.0,1.0,1.0,5.0,1.0,2.0,,5.0,3.0,,,,,1.0,1.0,1.0,4.0,5.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,5.0,40.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.2,0.35714285714285715,0.35714285714285715,1.0,0.125,0.2222222222222222,,0.25,,,0.5,0.3333333333333333,0.25,0.3333333333333333,,,,0.42857142857142855,0.3333333333333333,0.14285714285714285,,,0.5446285714285714,0.07692307692307693,0.1,0.5,0.4823529411764706,1.0,1.0,1.0,,,,,,,,,,,,0.08333333333333333,3.0,,0.6,1.0,,,,,,,3.0,,,0.25,0.1111111111111111,,,,1.0,1.0,1.0,2.0,0.2222222222222222,0.25,0.25,0.6666666666666666,1.0,1.0,1.0,0.14285714285714285,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,2786.0,46,101,100,201,6.0,10.0,2.0,6.0,,1.0,,1.0,,6.0,11.0,,24.0,110.0,,1.0,3.0,10.0,2.0,,,,1.0,,,3.0,2.0,2.0,6.0,10.0,4.0,14.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5454545454545454,,0.5454545454545454,,0.6,0.5,,18.749999999999996,0.2608695652173913,0.09523809523809523,0.08695652173913043,0.17391304347826086,0.11428571428571428,0.125,0.25,0.13333333333333333,0.5454545454545454,0.3333333333333333,0.4,0.09090909090909091,,,,,1.0,,0.5454545454545454,0.49672727272727274,0.6564,0.125,5.290909090909091,,55.0,71.0,1.0,3.0,4.0,4.0,,,,,12.0,3.0,6.0,,,3.0,9.0,,,1.0,1.0,,,,,1.0,7.0,1.0,10.0,18.0,8.0,,,,,,9.0,54.0,2.0,,,,,0.5,0.5,0.45,,0.16666666666666666,0.3,0.2,,0.25,,1.0,0.36363636363636365,1.0,1.0,,,,0.5,0.3333333333333333,,,,0.5239166666666667,0.42105263157894735,0.42105263157894735,0.375,0.5445544554455446,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,2.0,,0.3333333333333333,0.75,,,,,,,2.0,,,0.14285714285714285,0.1111111111111111,,,,,,,1.0,0.09090909090909091,0.16666666666666666,,0.2,,,,,,3.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,2394.0,40,88,84,172,5.0,9.0,,,,,3.0,5.0,9.0,6.0,10.0,13.0,31.0,95.0,,2.0,,10.0,2.0,,9.0,4.0,5.0,2.0,1.0,11.0,,2.0,2.0,4.0,,4.0,,4.0,0.8333333333333334,0.8333333333333334,0.6,,0.6521739130434783,,0.6458333333333334,,0.5652173913043478,27.551020408163264,0.09090909090909091,,0.1111111111111111,0.1,,,0.125,0.07142857142857142,,,,0.21739130434782608,0.6,0.6,1.0,0.391304347826087,,,0.5652173913043478,0.4782434782608696,0.3928,,13.190000000000001,25.161538461538463,38.0,52.0,,,3.0,5.0,4.0,2.0,4.0,6.0,1.0,1.0,3.0,3.0,7.0,1.0,12.0,18.0,4.0,,,,4.0,,,3.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,,12.0,38.0,,1.0,0.46153846153846156,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.55,0.5454545454545454,1.0,,0.1111111111111111,,0.25,,,,0.21739130434782608,0.6,0.6,0.4444444444444444,0.4444444444444444,1.0,,,0.4,0.5,0.4444444444444444,0.485685,,,0.3870967741935484,0.4318181818181818,4.0,1.0,,1.0,1.0,,,4.0,,,,,1.0,,0.17391304347826086,,,,0.6666666666666666,,,,,,,,,,,,,,,2.0,1.0,3.0,,,,,,0.5,0.5,1.0,0.3,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,1242.0,21,46,45,91,10.0,4.0,,1.0,,1.0,1.0,2.0,1.0,2.0,4.0,2.0,12.0,46.0,,1.0,,2.0,2.0,,1.0,2.0,3.0,1.0,,7.0,,2.0,,3.0,1.0,4.0,,,0.5,0.5,0.5,,0.8333333333333334,,0.8571428571428571,,0.3333333333333333,14.0,,,0.2222222222222222,0.09090909090909091,0.0625,,,0.25,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,,0.5,0.478275,,,10.524999999999999,25.15,20.0,22.0,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,8.0,6.0,1.0,,,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,8.0,20.0,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,1.0,,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,,0.25,1.0,1.0,0.4414125,0.14285714285714285,0.2,0.6666666666666666,0.43478260869565216,1.0,1.0,1.0,,1.0,,,,,,,,,,0.16666666666666666,1.0,,0.5,,,,,,,,1.0,,,0.16666666666666666,0.25,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.25,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
