EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,BlockingFouls,Charge Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls Drawn,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Clear Path Fouls,on
1626168,1610612762,Trey Lyles,Trey Lyles,1626168,UTA,10794.0,180.0,-49.0,345.0,347.0,111.0,125.0,44.0,692.0,9.0,18.0,1.0,4.0,6.0,9.0,7.0,10.0,4.0,13.0,3.0,10.0,1.0,3.0,3.0,9.0,1.0,4.0,20.0,41.0,6.0,19.0,13.0,71.0,402.0,1.0,6.0,1.0,5.0,7.0,10.0,17.0,1.0,7.0,3.0,26.0,22.0,18.0,18.0,2.0,9.0,3.0,2.0,6.0,5.0,11.0,4.0,1.0,4.0,1.0,1.0,27.0,2.0,11.0,10.0,12.0,5.0,27.0,13.0,40.0,1.0,8.0,6.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,13.0,24.0,2.0,2.0,15.0,2.0,1.0,1.0,17.0,1.0,8.0,1.0,4.0,2.0,2.0,4.0,1.0,2.0,26.0,111.0,6.0,1.0,0.55,0.5789473684210527,1.0,0.3157894736842105,0.14285714285714285,0.3157894736842105,0.4878048780487805,0.16666666666666666,0.5882352941176471,0.48333333333333334,0.14285714285714285,0.4791666666666667,0.5220588235294118,0.35,0.5,0.31666666666666665,0.04878048780487805,0.1111111111111111,18.387909319899244,0.6,0.35714285714285715,0.13043478260869565,0.0990990990990991,0.2,0.03076923076923077,0.15492957746478872,0.07386363636363637,0.1,0.19444444444444445,0.04081632653061224,0.07142857142857142,0.17142857142857143,0.13793103448275862,0.23684210526315788,0.08333333333333333,0.03225806451612903,0.25,0.3,0.5,0.5625,0.6666666666666666,0.16666666666666666,0.7,0.7,0.2857142857142857,0.21666666666666667,0.3076923076923077,0.3076923076923077,0.75,0.16666666666666666,0.3,0.3,1.0,0.15,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.25,0.14285714285714285,0.375,0.6666666666666666,0.125,0.16666666666666666,0.25,0.6166666666666667,0.3333333333333333,0.4856100000000001,0.5266,0.49324791666666673,0.11940298507462686,0.16666666666666666,0.09859154929577464,0.36619718309859156,8.685365853658535,24.231578947368423,0.3217391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,62230.0,1037.0,-24.0,2001.0,2022.0,796.0,620.0,278.0,4023.0,63.0,106.0,5.0,9.0,26.0,35.0,46.0,105.0,33.0,80.0,13.0,38.0,2.0,15.0,34.0,122.0,13.0,41.0,142.0,291.0,47.0,160.0,165.0,590.0,2116.0,8.0,20.0,18.0,21.0,58.0,57.0,106.0,17.0,56.0,90.0,255.0,98.0,186.0,102.0,6.0,122.0,34.0,29.0,55.0,38.0,93.0,15.0,23.0,44.0,7.0,4.0,224.0,7.0,14.0,49.0,70.0,8.0,127.0,25.0,152.0,8.0,48.0,39.0,9.0,61.0,34.0,41.0,27.0,102.0,9.0,35.0,23.0,67.0,2.0,9.0,151.0,,4.0,6.0,193.0,14.0,69.0,28.0,9.0,6.0,3.0,10.0,4.0,,255.0,794.0,8.0,27.0,0.34507042253521125,0.35251798561151076,0.723404255319149,0.29375,0.30357142857142855,0.29375,0.4879725085910653,0.4,0.5377358490566038,0.47117516629711753,0.4868421052631579,0.5092592592592593,0.5411985018726592,0.5714285714285714,0.6,0.35476718403547675,0.09965635738831616,0.1792452830188679,27.449287872248597,0.5980392156862745,0.11764705882352941,0.10920436817472699,0.023255813953488372,0.16013071895424835,0.020289855072463767,0.12565997888067582,0.022175290390707498,0.0273972602739726,0.03225806451612903,0.013392857142857142,0.08085106382978724,0.09345794392523364,0.16145833333333334,0.16810344827586207,0.13513513513513514,0.03571428571428571,0.4,0.23503325942350334,0.5943396226415094,0.7241379310344828,0.49206349206349204,0.2328159645232816,0.4380952380952381,0.4842105263157895,0.2391304347826087,0.17738359201773837,0.4125,0.4125,0.21212121212121213,0.08425720620842572,0.34210526315789475,0.35135135135135137,1.0,0.270509977827051,0.2786885245901639,0.2786885245901639,0.6176470588235294,0.23684210526315788,0.5555555555555556,0.05263157894736842,0.21604938271604937,0.7428571428571429,0.09259259259259259,0.25308641975308643,0.3170731707317073,0.5898004434589801,0.2786885245901639,0.5064751662971178,0.5445788461538462,0.5018845679012347,0.1383399209486166,0.1994219653179191,0.09830508474576272,0.4322033898305085,8.397594501718212,24.529374999999995,0.39780109945027486,4.0,7.0,16.0,7.0,39.0,1.0,4.0,10.0,3.0,3.0,6.0,2.0,7.0,1.0,12.0,1.0,1.0,1.0,1.0,0.3888888888888889,0.00625,0.09523809523809523,0.02631578947368421,0.05194805194805195,0.006024096385542169,0.03305785123966942,0.4,0.42105263157894735,0.4375,0.5714285714285714,0.26666666666666666,0.00625,,,,,,,,,,,,,True
202344,1610612762,Trevor Booker,Trevor Booker,202344,UTA,97918.0,1632.0,64.0,3088.0,3110.0,1030.0,869.0,415.0,6198.0,153.0,250.0,46.0,85.0,38.0,68.0,19.0,64.0,6.0,33.0,11.0,32.0,3.0,6.0,1.0,9.0,,4.0,178.0,347.0,12.0,41.0,71.0,463.0,3192.0,47.0,97.0,3.0,24.0,118.0,46.0,97.0,1.0,10.0,36.0,131.0,212.0,144.0,36.0,72.0,8.0,1.0,18.0,41.0,42.0,83.0,25.0,17.0,23.0,11.0,7.0,208.0,58.0,106.0,85.0,167.0,34.0,286.0,166.0,452.0,12.0,59.0,43.0,16.0,33.0,22.0,48.0,11.0,81.0,11.0,20.0,63.0,169.0,26.0,17.0,83.0,8.0,4.0,1.0,106.0,10.0,42.0,16.0,30.0,15.0,10.0,41.0,24.0,1.0,131.0,1028.0,23.0,15.0,0.5955056179775281,0.7464788732394366,1.0,0.2926829268292683,0.1,0.3,0.5129682997118156,0.4845360824742268,0.4742268041237113,0.5051546391752577,0.47,0.4439252336448598,0.5309633027522935,0.5,0.4962121212121212,0.1056701030927835,0.05187319884726225,0.04,14.45378151260504,0.4074074074074074,0.3333333333333333,0.17198764160659114,0.11252653927813164,0.17708333333333334,0.11153846153846154,0.17367332873880081,0.1121751025991792,0.12903225806451613,0.10526315789473684,0.11331444759206799,0.1309192200557103,0.18333333333333332,0.20833333333333334,0.17663817663817663,0.17829457364341086,0.06976744186046512,0.5853658536585366,0.6443298969072165,0.612,0.6375,0.5947712418300654,0.16494845360824742,0.296875,0.3333333333333333,0.5263157894736842,0.08505154639175258,0.18181818181818182,0.1875,0.8333333333333334,0.08247422680412371,0.34375,0.34375,1.0,0.023195876288659795,0.1111111111111111,0.1111111111111111,1.0,0.85,0.5411764705882353,0.03,0.6355140186915887,0.5588235294117647,0.056074766355140186,0.037383177570093455,,0.75,0.125,0.5655930232558138,0.5625098765432098,0.5549183962264151,0.1,0.11081794195250659,0.2548596112311015,0.28293736501079914,4.059077809798269,24.339024390243903,0.3335492227979275,1.0,,,,,,2.0,9.0,2.0,1.0,9.0,2.0,3.0,,,,11.0,4.0,2.0,,,0.109375,,0.01834862385321101,0.10071942446043165,0.10778443113772455,0.10869565217391304,,,,0.16666666666666666,,1.0,2.0,7.0,5.0,1.0,2.0,0.030303030303030304,,,,,,True
202407,1610612762,Elijah Millsap,Elijah Millsap,202407,UTA,5509.0,92.0,-6.0,168.0,173.0,69.0,76.0,25.0,341.0,8.0,10.0,1.0,1.0,2.0,4.0,,3.0,,,,5.0,1.0,1.0,,2.0,,1.0,8.0,13.0,,7.0,4.0,20.0,184.0,1.0,1.0,1.0,,2.0,2.0,4.0,,2.0,2.0,6.0,8.0,8.0,,,2.0,,2.0,7.0,3.0,10.0,1.0,2.0,3.0,3.0,1.0,23.0,,2.0,7.0,9.0,,16.0,2.0,18.0,,4.0,2.0,2.0,5.0,3.0,2.0,2.0,7.0,3.0,3.0,3.0,16.0,1.0,1.0,5.0,,1.0,1.0,4.0,,2.0,,1.0,1.0,,1.0,,,6.0,69.0,3.0,,0.5,0.5,,,,,0.6153846153846154,1.0,0.5,0.4,0.5,0.3333333333333333,0.45454545454545453,0.5,0.42857142857142855,0.35,0.15384615384615385,0.1,14.646464646464647,0.7142857142857143,,0.15254237288135594,0.038461538461538464,0.25,,0.1839080459770115,0.0273972602739726,0.05555555555555555,,,0.08695652173913043,0.3333333333333333,0.125,0.25,0.25,,,0.5,0.8,0.8888888888888888,0.5,0.15,,,,,,,,0.25,,,,0.1,,,,0.5,1.0,0.5,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,,0.85,,0.5350849999999999,0.4248,0.5494583333333334,0.09090909090909091,0.13333333333333333,0.1,0.3,2.730769230769231,23.285714285714285,0.4107142857142857,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.3333333333333333,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,True
203504,1610612762,Trey Burke,Trey Burke,203504,UTA,48940.0,816.0,81.0,1541.0,1526.0,543.0,461.0,234.0,3067.0,27.0,63.0,2.0,4.0,9.0,20.0,32.0,71.0,45.0,93.0,14.0,34.0,5.0,7.0,44.0,127.0,18.0,55.0,104.0,227.0,58.0,161.0,37.0,419.0,1543.0,5.0,15.0,14.0,2.0,24.0,31.0,70.0,22.0,62.0,20.0,148.0,34.0,174.0,150.0,2.0,121.0,44.0,17.0,64.0,20.0,84.0,10.0,10.0,45.0,9.0,10.0,188.0,4.0,9.0,18.0,38.0,1.0,57.0,13.0,70.0,3.0,24.0,18.0,6.0,34.0,26.0,19.0,8.0,53.0,6.0,13.0,22.0,52.0,,1.0,45.0,,,,49.0,6.0,19.0,6.0,2.0,1.0,,3.0,2.0,,144.0,541.0,8.0,3.0,0.16346153846153846,0.1650485436893204,0.8620689655172413,0.36024844720496896,0.3548387096774194,0.3741935483870968,0.4581497797356828,0.3333333333333333,0.44285714285714284,0.49226804123711343,0.3793103448275862,0.48484848484848486,0.5122549019607843,0.3870967741935484,0.5103448275862069,0.41494845360824745,0.07488986784140969,0.15873015873015872,25.344352617079892,0.6415094339622641,0.02040816326530612,0.07661290322580645,0.018218623481781375,0.08372093023255814,0.015037593984962405,0.07876230661040788,0.017105263157894738,0.02197802197802198,0.030864197530864196,0.0056179775280898875,0.06857142857142857,0.039735099337748346,0.11764705882352941,0.057692307692307696,0.15254237288135594,0.01507537688442211,0.6666666666666666,0.16237113402061856,0.42857142857142855,0.5094339622641509,0.2222222222222222,0.18298969072164947,0.4507042253521127,0.5,0.09375,0.23969072164948454,0.4838709677419355,0.4838709677419355,0.17777777777777778,0.08762886597938144,0.4117647058823529,0.4117647058823529,1.0,0.327319587628866,0.3464566929133858,0.3464566929133858,0.8181818181818182,0.13793103448275862,0.5,0.1724137931034483,0.15151515151515152,0.45,0.05303030303030303,0.4166666666666667,0.32727272727272727,0.5773195876288659,0.36363636363636365,0.4793263089005237,0.4601176470588235,0.46426626984126984,0.05223880597014925,0.07916666666666666,0.057279236276849645,0.3532219570405728,10.918942731277534,25.59378881987578,0.35236859182349123,4.0,2.0,9.0,4.0,24.0,,,10.0,1.0,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,0.2857142857142857,,0.09859154929577464,,,,0.03409090909090909,0.5,0.3103448275862069,0.2222222222222222,1.0,0.5714285714285714,0.012345679012345678,6.0,,,1.0,,,,2.0,0.4,1.0,,,True
203526,1610612762,Raul Neto,Raul Neto,203526,UTA,27510.0,458.0,4.0,864.0,876.0,258.0,167.0,99.0,1740.0,20.0,35.0,,1.0,4.0,4.0,4.0,24.0,8.0,21.0,6.0,19.0,3.0,7.0,13.0,32.0,2.0,8.0,32.0,80.0,19.0,51.0,27.0,148.0,889.0,1.0,6.0,7.0,2.0,13.0,8.0,16.0,6.0,15.0,13.0,47.0,18.0,46.0,48.0,,30.0,13.0,8.0,42.0,12.0,54.0,6.0,6.0,34.0,3.0,5.0,120.0,1.0,,12.0,21.0,,33.0,1.0,34.0,1.0,17.0,12.0,5.0,28.0,18.0,13.0,10.0,41.0,2.0,6.0,17.0,42.0,2.0,,35.0,,3.0,,32.0,3.0,12.0,5.0,2.0,1.0,1.0,2.0,1.0,,47.0,258.0,3.0,5.0,0.28125,0.28125,0.8421052631578947,0.37254901960784315,0.4,0.3877551020408163,0.4,0.16666666666666666,0.5,0.4618320610687023,0.4230769230769231,0.5483870967741935,0.5103448275862069,0.4642857142857143,0.6025641025641025,0.3893129770992366,0.1,0.22857142857142856,18.940936863543786,0.6829268292682927,,0.07806691449814127,,0.09022556390977443,0.0072992700729927005,0.08208955223880597,0.002544529262086514,,,,0.09734513274336283,0.0759493670886076,0.05194805194805195,0.0851063829787234,0.10256410256410256,0.015151515151515152,0.5,0.26717557251908397,0.5714285714285714,0.7407407407407407,0.35,0.183206106870229,0.16666666666666666,0.16666666666666666,,0.16030534351145037,0.38095238095238093,0.38095238095238093,0.25,0.1450381679389313,0.3157894736842105,0.3157894736842105,1.0,0.24427480916030533,0.40625,0.41935483870967744,0.7692307692307693,0.07692307692307693,,0.23076923076923078,0.12903225806451613,1.0,0.22580645161290322,0.25806451612903225,0.25,0.6564885496183206,0.43333333333333335,0.5013810077519381,0.49437777777777786,0.4691137931034483,0.09285714285714286,0.1348314606741573,0.08783783783783784,0.31756756756756754,8.32875,25.2235294117647,0.2986111111111111,4.0,2.0,4.0,3.0,9.0,1.0,,7.0,1.0,2.0,2.0,3.0,,1.0,,1.0,,,,0.42857142857142855,0.0196078431372549,,,,,0.023809523809523808,,0.3076923076923077,0.5,1.0,0.5714285714285714,0.0196078431372549,2.0,1.0,,,,1.0,,1.0,0.3333333333333333,1.0,0.03125,,True
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,26037.0,434.0,39.0,836.0,848.0,307.0,284.0,124.0,1684.0,32.0,64.0,4.0,11.0,16.0,31.0,9.0,31.0,10.0,43.0,7.0,19.0,4.0,8.0,10.0,29.0,2.0,10.0,51.0,138.0,17.0,48.0,59.0,212.0,830.0,5.0,15.0,10.0,8.0,27.0,26.0,58.0,4.0,18.0,30.0,94.0,26.0,76.0,33.0,2.0,28.0,10.0,17.0,25.0,12.0,37.0,6.0,6.0,23.0,1.0,1.0,86.0,2.0,8.0,16.0,30.0,2.0,48.0,10.0,58.0,4.0,13.0,7.0,6.0,17.0,11.0,16.0,6.0,33.0,2.0,15.0,16.0,41.0,2.0,,57.0,1.0,4.0,2.0,78.0,4.0,30.0,6.0,2.0,2.0,,2.0,1.0,,94.0,307.0,4.0,5.0,0.2549019607843137,0.26,0.6470588235294118,0.3541666666666667,0.2222222222222222,0.3617021276595745,0.3695652173913043,0.3333333333333333,0.4482758620689655,0.4112903225806452,0.38,0.42105263157894735,0.475,0.45,0.4845360824742268,0.25806451612903225,0.12318840579710146,0.203125,25.793244626407372,0.5151515151515151,0.08,0.11538461538461539,0.027491408934707903,0.12121212121212122,0.01680672268907563,0.11734693877551021,0.024390243902439025,0.046296296296296294,0.011235955056179775,0.0125,0.09375,0.0759493670886076,0.17647058823529413,0.12631578947368421,0.10810810810810811,0.041237113402061855,0.5,0.34408602150537637,0.5,0.6274509803921569,0.25,0.16666666666666666,0.2903225806451613,0.3333333333333333,0.2222222222222222,0.23118279569892472,0.23255813953488372,0.23255813953488372,0.3,0.10215053763440861,0.3684210526315789,0.3684210526315789,1.0,0.15591397849462366,0.3448275862068966,0.3448275862068966,0.4,0.44,0.36363636363636365,0.16,0.40789473684210525,0.5161290322580645,0.10526315789473684,0.13157894736842105,0.2,0.6021505376344086,0.35714285714285715,0.4801035135135135,0.5150340909090908,0.4621226666666666,0.1542056074766355,0.18292682926829268,0.12735849056603774,0.44339622641509435,8.743478260869566,24.69791666666667,0.3672248803827751,2.0,2.0,6.0,3.0,18.0,,,2.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,,,,0.3,,0.12903225806451613,,,0.02127659574468085,0.02564102564102564,0.5,0.24,0.3333333333333333,0.5,0.25,0.06,1.0,1.0,,,,,,1.0,0.25,1.0,,,True
202714,1610612762,Shelvin Mack,Shelvin Mack,202714,UTA,13967.0,233.0,40.0,456.0,452.0,145.0,90.0,48.0,908.0,16.0,25.0,,,7.0,11.0,16.0,29.0,4.0,10.0,5.0,9.0,1.0,,5.0,19.0,1.0,4.0,36.0,64.0,10.0,28.0,10.0,112.0,477.0,2.0,2.0,6.0,2.0,12.0,15.0,23.0,1.0,4.0,6.0,39.0,20.0,52.0,18.0,,19.0,5.0,3.0,30.0,14.0,44.0,6.0,8.0,21.0,5.0,4.0,102.0,2.0,1.0,10.0,15.0,,25.0,3.0,28.0,,5.0,4.0,1.0,15.0,11.0,6.0,4.0,21.0,,6.0,8.0,19.0,1.0,,18.0,1.0,,,12.0,2.0,5.0,2.0,1.0,,1.0,1.0,1.0,,39.0,145.0,1.0,2.0,0.2777777777777778,0.2777777777777778,0.6,0.35714285714285715,0.25,0.35714285714285715,0.5625,1.0,0.6521739130434783,0.5543478260869565,0.625,0.6111111111111112,0.5773195876288659,0.6666666666666666,0.65,0.30434782608695654,0.046875,0.04,23.046875,0.7142857142857143,,0.10714285714285714,0.008547008547008548,0.12658227848101267,0.0273972602739726,0.1141552511415525,0.015789473684210527,0.018867924528301886,,0.022222222222222223,0.07407407407407407,0.13636363636363635,0.11904761904761904,0.12280701754385964,0.13636363636363635,,1.0,0.2717391304347826,0.64,0.6666666666666666,0.25,0.31521739130434784,0.5517241379310345,0.5925925925925926,0.3125,0.10869565217391304,0.4,0.4,0.25,0.09782608695652174,0.5555555555555556,0.5555555555555556,1.0,0.20652173913043478,0.2631578947368421,0.2631578947368421,0.2,,,0.125,0.4074074074074074,0.6363636363636364,,0.14814814814814814,0.25,0.5760869565217391,0.2631578947368421,0.46940706521739134,0.49160714285714285,0.4516666666666666,0.05263157894736842,0.07462686567164178,0.10714285714285714,0.3482142857142857,7.265624999999999,24.32857142857143,0.31798245614035087,,1.0,5.0,2.0,12.0,,,3.0,,,1.0,1.0,,,,,,,,0.3333333333333333,,0.06896551724137931,,,,0.03571428571428571,,0.625,0.2,1.0,,,,,,,,,,1.0,1.0,1.0,,,True
203918,1610612762,Rodney Hood,Rodney Hood,203918,UTA,50059.0,834.0,19.0,1541.0,1548.0,425.0,359.0,204.0,3089.0,25.0,44.0,5.0,8.0,7.0,11.0,35.0,93.0,23.0,53.0,13.0,27.0,1.0,6.0,45.0,124.0,11.0,36.0,83.0,190.0,58.0,151.0,55.0,395.0,1643.0,9.0,20.0,25.0,4.0,58.0,21.0,53.0,12.0,42.0,17.0,95.0,22.0,144.0,126.0,8.0,123.0,45.0,11.0,36.0,32.0,68.0,21.0,11.0,27.0,4.0,5.0,168.0,4.0,12.0,29.0,48.0,2.0,79.0,16.0,95.0,7.0,20.0,17.0,3.0,26.0,15.0,18.0,11.0,44.0,4.0,16.0,29.0,61.0,2.0,3.0,60.0,3.0,2.0,3.0,65.0,1.0,18.0,5.0,6.0,6.0,,6.0,3.0,2.0,95.0,423.0,8.0,3.0,0.13253012048192772,0.13924050632911392,0.7241379310344828,0.3841059602649007,0.2857142857142857,0.38666666666666666,0.4368421052631579,0.45,0.39622641509433965,0.49853372434017595,0.6,0.4105263157894737,0.532608695652174,0.6170212765957447,0.4523809523809524,0.44281524926686217,0.05789473684210526,0.11363636363636363,23.18104906937394,0.5909090909090909,0.037037037037037035,0.1014799154334038,0.026200873362445413,0.11836734693877551,0.014336917562724014,0.10724233983286909,0.021709633649932156,0.025974025974025976,0.03614457831325301,0.014778325123152709,0.06976744186046512,0.11347517730496454,0.125,0.08982035928143713,0.1794871794871795,0.03867403314917127,0.5,0.12903225806451613,0.5681818181818182,0.6410256410256411,0.2,0.2727272727272727,0.3763440860215054,0.3977272727272727,0.05714285714285714,0.15542521994134897,0.4339622641509434,0.4423076923076923,0.17391304347826086,0.07917888563049853,0.48148148148148145,0.48148148148148145,0.9230769230769231,0.36363636363636365,0.3629032258064516,0.3629032258064516,0.6666666666666666,0.17777777777777778,0.625,0.022222222222222223,0.11578947368421053,0.6363636363636364,0.06315789473684211,0.37894736842105264,0.3055555555555556,0.5718475073313783,0.36585365853658536,0.47343185840707985,0.5141453125,0.44274095744680847,0.06611570247933884,0.08695652173913043,0.1468354430379747,0.24050632911392406,9.833684210526314,24.854966887417216,0.27579493835171964,1.0,11.0,24.0,12.0,48.0,,,3.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,6.0,,,,0.48,,0.053763440860215055,,,0.014492753623188406,0.013157894736842105,,0.5333333333333333,0.4583333333333333,0.7272727272727273,0.16666666666666666,0.038461538461538464,1.0,3.0,,,,,0.018867924528301886,1.0,1.0,1.0,,1.0,True
204060,1610612762,Joe Ingles,Joe Ingles,204060,UTA,37834.0,631.0,-4.0,1191.0,1185.0,369.0,302.0,147.0,2376.0,14.0,17.0,,,4.0,5.0,3.0,6.0,6.0,18.0,19.0,46.0,2.0,14.0,22.0,70.0,5.0,18.0,23.0,41.0,41.0,116.0,11.0,180.0,1221.0,,,8.0,,6.0,5.0,8.0,10.0,32.0,5.0,45.0,16.0,30.0,111.0,,69.0,22.0,1.0,38.0,14.0,52.0,11.0,3.0,26.0,8.0,4.0,118.0,3.0,2.0,20.0,39.0,1.0,60.0,7.0,67.0,,28.0,26.0,2.0,21.0,19.0,12.0,2.0,33.0,3.0,10.0,13.0,44.0,1.0,2.0,23.0,1.0,2.0,2.0,14.0,3.0,5.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,45.0,368.0,4.0,2.0,0.34782608695652173,0.34782608695652173,0.9024390243902439,0.35344827586206895,0.3125,0.3565217391304348,0.5609756097560976,,0.625,0.5382165605095541,0.375,0.5,0.5555555555555556,0.375,0.5357142857142857,0.7388535031847133,0.024390243902439025,,14.275256222547585,0.6363636363636364,0.03125,0.10597826086956522,0.005747126436781609,0.10695187165775401,0.013953488372093023,0.1063063063063063,0.008880994671403197,0.008064516129032258,,0.013793103448275862,0.12056737588652482,0.10619469026548672,0.08771929824561403,0.11888111888111888,0.06818181818181818,,1.0,0.10828025477707007,0.8235294117647058,0.8235294117647058,0.42857142857142855,0.03821656050955414,0.5,0.5,0.3333333333333333,0.11464968152866242,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.2929936305732484,0.41304347826086957,0.41304347826086957,0.9473684210526315,0.445859872611465,0.3142857142857143,0.3142857142857143,0.8636363636363636,,,0.25,0.125,0.8,0.35,0.45,0.2777777777777778,0.8471337579617835,0.3188405797101449,0.5296679487179489,0.56285,0.5231435897435898,0.03773584905660377,0.11627906976744186,0.03333333333333333,0.25,10.746341463414634,24.85086206896551,0.30982367758186397,5.0,1.0,6.0,2.0,12.0,,2.0,3.0,,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,,0.25,,,,0.046511627906976744,0.009433962264150943,0.014285714285714285,,0.75,0.16666666666666666,1.0,0.35714285714285715,0.008620689655172414,1.0,2.0,,,,,0.05555555555555555,1.0,0.5,1.0,,,True
