EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG3M,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,HeaveAttempts,Fg3aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Clear Path Fouls,Loose Ball Fouls,BlockingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,Charge Fouls Drawn,3SecondViolations,Charge Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,Arc3PctBlocked,OffensiveGoaltends,on
1626166,1610612760,Cameron Payne,Cameron Payne,1626166,OKC,5142.0,86,-22.0,168,166,32.0,53,23.0,334,2.0,6.0,1.0,3.0,7.0,1.0,4.0,2.0,2.0,14.0,1.0,2.0,4.0,6.0,17.0,2.0,16.0,18.0,181.0,1.0,2.0,3.0,2.0,4.0,4.0,8.0,3.0,3.0,14.0,2.0,2.0,9.0,2.0,11.0,1.0,1.0,4.0,2.0,3.0,24.0,1.0,3.0,4.0,1.0,8.0,1.0,9.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,2.0,4.0,1.0,10.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,32.0,3.0,0.3333333333333333,0.3333333333333333,0.5,0.125,0.5,0.125,0.35294117647058826,0.2727272727272727,0.75,0.2727272727272727,0.75,0.48484848484848486,0.11764705882352941,0.16666666666666666,0.14285714285714285,20.207253886010363,0.3333333333333333,0.125,0.08888888888888889,0.023809523809523808,0.1,0.09333333333333334,0.0125,0.0625,0.07142857142857142,0.125,0.06666666666666667,0.14285714285714285,0.043478260869565216,1.0,0.18181818181818182,0.3333333333333333,0.4,0.21212121212121213,0.42857142857142855,0.5,0.6666666666666666,0.12121212121212122,0.25,0.25,0.06060606060606061,0.42424242424242425,0.14285714285714285,0.14285714285714285,0.5,1.0,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.14285714285714285,0.45939545454545455,0.4662,0.4692,0.16666666666666666,8.176470588235292,25.099999999999998,0.19047619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,57.0,1,,2,2,,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
202713,1610612760,Kyle Singler,Kyle Singler,202713,OKC,7132.0,119,-35.0,241,246,55.0,73,37.0,487,5.0,7.0,2.0,2.0,5.0,2.0,4.0,2.0,3.0,6.0,,,1.0,9.0,16.0,5.0,8.0,36.0,272.0,1.0,1.0,5.0,5.0,1.0,10.0,8.0,15.0,,6.0,3.0,,3.0,,3.0,,,2.0,,1.0,6.0,4.0,4.0,9.0,,13.0,5.0,18.0,,3.0,2.0,1.0,1.0,1.0,3.0,1.0,,2.0,4.0,1.0,1.0,12.0,,17.0,,5.0,1.0,,,,,54.0,1.0,0.5555555555555556,0.625,1.0,0.625,1.0,0.625,0.5625,0.6875,0.8333333333333334,0.6923076923076923,0.8333333333333334,0.3333333333333333,,,,10.526315789473683,0.25,,0.12,0.046511627906976744,0.1,0.11304347826086956,0.041666666666666664,,0.16,0.13043478260869565,0.07407407407407407,0.10344827586206896,,,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.20833333333333334,0.4,0.4,1.0,0.16666666666666666,0.5,0.5,0.08333333333333333,0.25,0.5,0.5,1.0,,,0.3333333333333333,0.16666666666666666,0.625,0.5,0.5167083333333333,0.553975,0.4626583333333334,0.1388888888888889,7.543749999999999,24.675,0.22821576763485477,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,1.0,1.0,5.0,1.0,3.0,7.0,1.0,0.5,0.4,0.5833333333333334,0.5833333333333334,0.029411764705882353,0.08333333333333333,0.0625,0.1111111111111111,0.09090909090909091,0.4,0.5,1.0,1.0,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,1.0,0.11538461538461539,0.16666666666666666,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
203460,1610612760,Andre Roberson,Andre Roberson,203460,OKC,93187.0,1553,260.0,3082,3123,495.0,480,412.0,6205,100.0,156.0,25.0,4.0,12.0,,3.0,79.0,4.0,24.0,,2.0,3.0,104.0,171.0,32.0,103.0,337.0,3243.0,4.0,9.0,66.0,26.0,14.0,148.0,60.0,93.0,3.0,23.0,4.0,17.0,30.0,17.0,47.0,13.0,4.0,15.0,4.0,11.0,111.0,48.0,62.0,95.0,15.0,172.0,79.0,251.0,10.0,53.0,31.0,22.0,12.0,8.0,23.0,8.0,2.0,4.0,35.0,7.0,8.0,77.0,6.0,133.0,,44.0,6.0,41.0,15.0,42.0,26.0,486.0,7.0,0.7115384615384616,0.8314606741573034,0.96875,0.3106796116504854,0.4444444444444444,0.3137254901960784,0.6081871345029239,0.5547445255474452,0.6222222222222222,0.5635451505016722,0.6226415094339622,0.3759124087591241,0.09941520467836257,0.09615384615384616,0.08333333333333333,9.366236679753225,0.34285714285714286,0.21428571428571427,0.08543165467625899,0.05189189189189189,0.1273100616016427,0.09818636647904941,0.05591397849462366,0.0673854447439353,0.07311320754716981,0.09480122324159021,0.09141274238227147,0.11320754716981132,0.0847457627118644,0.6190476190476191,0.5693430656934306,0.6410256410256411,0.7092198581560284,0.043795620437956206,0.3333333333333333,0.36363636363636365,1.0,0.010948905109489052,,,0.28832116788321166,0.08759124087591241,0.16666666666666666,0.16666666666666666,0.75,0.044444444444444446,,0.625,0.075,0.9452554744525548,0.17391304347826086,0.6310031249999997,0.5819157142857142,0.6622769230769231,0.19584569732937684,1.794736842105263,24.193203883495148,0.16060999351070734,22.0,36.0,19.0,28.0,4.0,7.0,,33.0,22.0,36.0,20.0,1.0,53.0,30.0,30.0,2.0,54.0,4.0,24.0,53.0,0.07142857142857142,0.6111111111111112,0.7692307692307693,0.5375,0.5760869565217391,0.06382978723404255,0.04741379310344827,0.037267080745341616,0.08333333333333333,0.1724137931034483,0.7,,0.35443037974683544,0.358974358974359,1.0,0.8,0.6111111111111112,0.15555555555555556,0.5714285714285714,1.0,0.76,,0.08163265306122448,0.1256544502617801,0.1572700296735905,1.0,11.0,10.0,10.0,1.0,1.0,1.0,8.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,24.0,2.0,4.0,5.0,0.009708737864077669,0.3333333333333333,0.012658227848101266,0.0125,0.05521472392638037,0.09090909090909091,0.275,0.09090909090909091,,,,,,,,,,,,,True
203956,1610612760,Mitch McGary,Mitch McGary,203956,OKC,699.0,12,-17.0,25,24,7.0,23,1.0,49,1.0,1.0,,,,1.0,2.0,1.0,,,,,,2.0,3.0,,1.0,5.0,30.0,,,,,,,4.0,,,,,,,,,,,,,,,,3.0,,1.0,4.0,,4.0,,,,,1.0,,1.0,,,1.0,2.0,,,2.0,,2.0,,,,,,,,7.0,,,,,,,,0.6666666666666666,0.5,,0.5,,0.25,,,,28.0,0.5,1.0,,,0.375,0.3,,,,,,0.25,,,0.25,1.0,1.0,,,,,0.5,0.5,0.5,0.25,,,,,,,,,0.5,,0.4750375,,,,11.366666666666665,22.9,0.28,,,,,,,,1.0,,,,,1.0,,,,2.0,,,1.0,,,,,0.5,,,,,0.5,,,,,,,,,,,,,,,0.2,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200751,1610612760,Randy Foye,Randy Foye,200751,OKC,4711.0,79,-19.0,156,162,38.0,50,23.0,318,2.0,3.0,,,,,3.0,5.0,2.0,9.0,,,,2.0,6.0,2.0,14.0,13.0,186.0,,,2.0,1.0,,,4.0,3.0,3.0,9.0,2.0,,2.0,,2.0,,,,,2.0,4.0,1.0,,4.0,1.0,5.0,1.0,6.0,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,3.0,,5.0,1.0,1.0,,,,,,36.0,1.0,,,0.5,0.14285714285714285,,0.14285714285714285,0.3333333333333333,0.25,0.5,0.2857142857142857,0.5,0.7,,,,12.154696132596685,,0.16666666666666666,0.0975609756097561,0.03225806451612903,,0.058823529411764705,0.014492753623188406,0.09090909090909091,0.05555555555555555,0.16666666666666666,0.09090909090909091,,,,0.15,0.6666666666666666,0.6666666666666666,,,,,0.15,,,0.25,0.45,0.2222222222222222,0.2222222222222222,0.5,,,,,0.85,0.2222222222222222,0.5173949999999999,0.4512,0.2783,0.15384615384615385,10.783333333333333,24.9,0.24358974358974358,1.0,1.0,,,,,,3.0,1.0,2.0,,,,,,,3.0,,1.0,,,0.5,,,,,,,,,,,,,,0.5,1.0,,,,,,0.047619047619047616,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True
202683,1610612760,Enes Kanter,Enes Kanter,202683,OKC,19928.0,332,9.0,653,662,146.0,143,96.0,1315,60.0,86.0,18.0,13.0,27.0,6.0,10.0,6.0,,,,,,79.0,123.0,1.0,6.0,201.0,741.0,,,59.0,25.0,3.0,80.0,78.0,3.0,,,,15.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,25.0,14.0,43.0,6.0,63.0,37.0,100.0,2.0,4.0,2.0,2.0,9.0,6.0,11.0,1.0,,4.0,20.0,2.0,5.0,21.0,4.0,30.0,4.0,34.0,,6.0,3.0,6.0,5.0,146.0,1.0,0.5063291139240507,0.6557377049180327,1.0,0.16666666666666666,,0.16666666666666666,0.6422764227642277,0.624031007751938,0.7647058823529411,0.6611842105263158,0.7763157894736842,0.046511627906976744,0.12195121951219512,0.1744186046511628,,22.280471821756226,0.45,0.3,0.19907407407407407,0.1366120218579235,0.14432989690721648,0.18210862619808307,0.11846689895470383,0.1511627906976744,0.18666666666666668,0.2054794520547945,0.20588235294117646,0.15492957746478872,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.6976744186046512,0.8450704225352113,0.20930232558139536,0.48148148148148145,0.48148148148148145,0.6153846153846154,0.07751937984496124,0.6,0.6,0.046511627906976744,,,,,,,0.6428571428571429,,0.7131782945736435,,0.5538468992248062,0.5569857142857143,0.5439375,0.2935323383084577,4.395934959349595,23.016666666666666,0.22358346094946402,25.0,32.0,12.0,1.0,,,,40.0,26.0,34.0,16.0,,40.0,36.0,9.0,2.0,49.0,6.0,26.0,40.0,,0.7647058823529411,0.64,0.5714285714285714,0.625,0.08653846153846154,0.14285714285714285,0.11290322580645161,0.0625,0.11538461538461539,0.43333333333333335,1.0,0.16666666666666666,0.16666666666666666,1.0,0.9411764705882353,0.78125,,,,0.6666666666666666,,0.174496644295302,0.18181818181818182,0.19900497512437812,,3.0,7.0,8.0,,,3.0,2.0,3.0,,1.0,1.0,3.0,,,3.0,,,1.0,,,,0.15789473684210525,0.09722222222222222,,0.10714285714285714,,,,,,,,,,,,,,True
203079,1610612760,Dion Waiters,Dion Waiters,203079,OKC,19948.0,332,-43.0,670,684,165.0,200,97.0,1354,22.0,43.0,7.0,2.0,4.0,12.0,44.0,15.0,7.0,31.0,,6.0,5.0,36.0,91.0,10.0,46.0,125.0,756.0,1.0,7.0,13.0,18.0,9.0,26.0,46.0,21.0,9.0,31.0,7.0,6.0,12.0,8.0,20.0,3.0,5.0,7.0,2.0,3.0,48.0,1.0,11.0,14.0,,25.0,4.0,29.0,,20.0,9.0,11.0,12.0,7.0,13.0,1.0,,,25.0,2.0,8.0,5.0,2.0,19.0,2.0,25.0,3.0,1.0,1.0,1.0,,160.0,3.0,0.3611111111111111,0.3611111111111111,0.7,0.21739130434782608,0.14285714285714285,0.21739130434782608,0.3956043956043956,0.3722627737226277,0.39285714285714285,0.41333333333333333,0.43333333333333335,0.3357664233576642,0.06593406593406594,0.13953488372093023,,22.551546391752577,0.48,,0.06542056074766354,0.00510204081632653,0.12941176470588237,0.08361204013377926,0.009584664536741214,0.012345679012345678,0.05263157894736842,0.07894736842105263,0.06451612903225806,0.140625,,,0.31386861313868614,0.5116279069767442,0.5945945945945946,0.029197080291970802,0.5,0.5,,0.32116788321167883,0.2727272727272727,0.2727272727272727,0.10948905109489052,0.22627737226277372,0.22580645161290322,0.22580645161290322,0.5714285714285714,0.42857142857142855,,0.25925925925925924,0.18518518518518517,0.6496350364963503,0.22580645161290322,0.5188317518248176,0.4277785714285715,0.5028148148148148,0.104,9.939560439560442,24.619565217391305,0.2462686567164179,2.0,3.0,5.0,3.0,1.0,1.0,,23.0,4.0,7.0,10.0,,28.0,,2.0,1.0,30.0,3.0,13.0,28.0,,0.5714285714285714,0.5555555555555556,0.37037037037037035,0.45161290322580644,0.017094017094017096,,,0.030303030303030304,0.09523809523809523,0.36363636363636365,0.4166666666666667,0.2,0.2,1.0,0.21428571428571427,0.6666666666666666,0.07142857142857142,1.0,1.0,0.7142857142857143,,0.08843537414965986,0.12871287128712872,0.224,,4.0,2.0,8.0,,,1.0,8.0,5.0,,,2.0,3.0,,,,,,2.0,,,,0.038461538461538464,0.011904761904761904,0.5,0.14814814814814814,,1.0,,,,,,,,,,,,True
203962,1610612760,Josh Huestis,Josh Huestis,203962,OKC,361.0,6,1.0,12,13,10.0,10,,25,,,,,,,,1.0,,,,,,,,1.0,1.0,3.0,12.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,10.0,1.0,,,1.0,1.0,,1.0,,1.5,,1.5,,1.0,,,,8.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.62115,,0.62115,,,24.6,0.8333333333333334,,,,1.0,,,,,,,,1.0,3.0,,,,,,,3.0,1.0,,,1.5,1.5,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,True
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,6290.0,105,-3.0,199,211,50.0,65,36.0,410,4.0,8.0,1.0,3.0,6.0,2.0,3.0,,,,,,,9.0,17.0,,,19.0,226.0,,,6.0,3.0,,12.0,6.0,,,,,2.0,6.0,,6.0,,,3.0,2.0,1.0,12.0,6.0,4.0,13.0,1.0,18.0,11.0,29.0,,2.0,1.0,1.0,5.0,3.0,3.0,,,,8.0,,1.0,11.0,1.0,22.0,2.0,3.0,,4.0,,4.0,2.0,50.0,1.0,0.6666666666666666,1.0,,,,,0.5294117647058824,0.5294117647058824,0.42857142857142855,0.5277777777777778,0.42857142857142855,,0.11764705882352941,0.125,0.16666666666666666,10.56910569105691,0.625,0.07142857142857142,0.18571428571428572,0.08571428571428572,0.13333333333333333,0.17,0.10679611650485436,0.05714285714285714,0.2962962962962963,0.13043478260869565,0.1,0.14285714285714285,,0.5,0.47058823529411764,0.5,0.5714285714285714,0.35294117647058826,0.5,0.6,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,,,,,,,,0.3333333333333333,,0.47058823529411764,,0.49352941176470594,0.505575,0.45413333333333333,0.3157894736842105,6.694117647058823,,0.25125628140703515,3.0,6.0,,,,,,1.0,3.0,7.0,1.0,,2.0,6.0,5.0,,2.0,,1.0,2.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15151515151515152,0.2,0.05,0.2222222222222222,0.1111111111111111,0.25,1.0,,,,0.8571428571428571,0.5,,,,,,0.05555555555555555,0.05555555555555555,0.10526315789473684,,,,,,,,,2.0,,3.0,,,,,4.0,,,,,,,,0.125,,,,,1.0,1.0,,,,,,,,,,True
