EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,Corner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,Offensive Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,BlockedShortMidRange,PenaltyFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsPutbacks,HeaveAttempts,FTDefRebounds,SelfOReb,Travels,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,Blocked3s,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Corner3PctBlocked,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,on,Clear Path Fouls
101127,1610612751,Jarrett Jack,Jarrett Jack,101127,BKN,10278.0,171,-45,352,348,76,129,47,700,2.0,5,1,1.0,3,5.0,14.0,9.0,26,2.0,4.0,13.0,3.0,16,45,4.0,15.0,17,61,380,1.0,6,2.0,6.0,14,3.0,9.0,21,6.0,26,3.0,9.0,13.0,4.0,3.0,32,13.0,45,8.0,5.0,11.0,14.0,7.0,103,1.0,1.0,3.0,13,16,2,18,4.0,2.0,2.0,9.0,3.0,8.0,5,2.0,1.0,14,4.0,4,23,16,1.0,1.0,1.0,21,6.0,1.0,3.0,1.0,1.0,1.0,1.0,21,76,5.0,3.0,0.1875,0.1875,0.25,0.26666666666666666,0.26666666666666666,0.35555555555555557,0.16666666666666666,0.42857142857142855,0.36666666666666664,0.16666666666666666,0.35294117647058826,0.4357142857142857,0.16666666666666666,0.4772727272727273,0.25,0.06666666666666667,0.4,0.038461538461538464,20.843672456575682,0.6428571428571429,0.13131313131313133,0.007194244604316547,0.05084745762711865,0.02127659574468085,0.10126582278481013,0.010752688172043012,0.01639344262295082,0.09090909090909091,0.07317073170731707,0.11538461538461539,0.21875,0.044444444444444446,0.07142857142857142,1.0,0.08333333333333333,0.4,0.6666666666666666,0.5,0.23333333333333334,0.35714285714285715,0.35714285714285715,0.2,0.43333333333333335,0.34615384615384615,0.36,0.1111111111111111,0.03333333333333333,0.21666666666666667,0.3076923076923077,0.3076923076923077,0.25,0.16666666666666666,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.3333333333333333,0.3076923076923077,0.42858166666666675,0.42861666666666665,0.396685294117647,0.1044776119402985,0.11764705882352941,0.0625,0.03278688524590164,0.3442622950819672,14.182222222222224,25.459999999999997,0.2159090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626178,1610612751,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson,1626178,BKN,5336.0,89,-11,172,176,38,42,33,348,4.0,9,2,1.0,3,2.0,6.0,2.0,7,2.0,1.0,3.0,1.0,8,22,2.0,5.0,6,28,181,1.0,3,4.0,4.0,6,1.0,2.0,13,10.0,6,3.0,3.0,3.0,1.0,1.0,3,,3,,,2.0,,1.0,6,,3.0,5.0,7,12,4,16,3.0,2.0,1.0,,,,1,,,1,,6,10,10,,2.0,,8,4.0,,,3.0,1.0,3.0,2.0,13,38,,,0.625,0.625,0.5,0.4,0.4,0.36363636363636365,0.3333333333333333,0.6666666666666666,0.4074074074074074,0.25,0.7857142857142857,0.45161290322580644,0.4,0.8125,0.18518518518518517,0.045454545454545456,,,15.311004784688997,,0.15555555555555556,0.03896103896103896,0.15151515151515152,,0.15384615384615385,0.0297029702970297,0.1,,0.07142857142857142,0.2857142857142857,0.11764705882352941,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.75,0.2222222222222222,0.3333333333333333,0.4,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,,0.07407407407407407,0.1111111111111111,0.3333333333333333,0.3333333333333333,,0.5,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.5185185185185185,0.3333333333333333,0.5097648148148147,0.6162500000000001,0.49300000000000005,0.12903225806451613,0.15384615384615385,,0.14285714285714285,0.4642857142857143,8.972727272727273,25.139999999999997,0.22093023255813954,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.5,0.5,1.0,0.5,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
200745,1610612751,Andrea Bargnani,Andrea Bargnani,200745,BKN,16016.0,267,-130,524,519,95,108,60,1043,11.0,20,5,3.0,5,15.0,31.0,22.0,65,,2.0,9.0,1.0,48,116,2.0,9.0,13,115,591,8.0,14,19.0,10.0,20,1.0,3.0,23,70.0,26,6.0,,8.0,2.0,10.0,8,1.0,9,1.0,,3.0,1.0,4.0,19,7.0,6.0,12.0,24,38,13,51,,,,3.0,1.0,1.0,8,1.0,2.0,11,,9,26,16,,1.0,,19,8.0,,3.0,3.0,3.0,3.0,,23,95,1.0,1.0,0.7291666666666666,0.813953488372093,1.0,0.2222222222222222,0.25,0.41379310344827586,0.5714285714285714,0.5,0.408,0.6333333333333333,0.47619047619047616,0.4323308270676692,0.6333333333333333,0.5,0.072,0.08620689655172414,0.3,,24.40273037542662,0.2727272727272727,0.15894039735099338,0.028708133971291867,0.15384615384615385,0.09210526315789473,0.1572052401746725,0.0456140350877193,0.009708737864077669,0.15789473684210525,0.09615384615384616,0.20408163265306123,0.18,0.14754098360655737,0.17647058823529413,,0.16,0.55,0.7857142857142857,0.5454545454545454,0.248,0.4838709677419355,0.5555555555555556,0.6,0.52,0.3384615384615385,0.3384615384615385,0.9090909090909091,,0.072,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,0.23809523809523808,0.6,0.047619047619047616,0.232,0.25,0.42504072580645175,0.46744444444444444,0.43218500000000004,0.06153846153846154,0.06611570247933884,,0.16521739130434782,0.2,13.256034482758626,30.56666666666667,0.18129770992366412,2.0,,,,1.0,,,,4.0,3.0,,,,0.12903225806451613,,,,,0.4,,,,1.0,1.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,0.18181818181818182,0.047619047619047616,0.046875,0.07017543859649122,0.015873015873015872,0.06666666666666667,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,
201961,1610612751,Wayne Ellington,Wayne Ellington,201961,BKN,96893.0,1615,-322,3185,3192,639,658,347,6377,45.0,77,12,9.0,16,11.0,35.0,66.0,181,89.0,61.0,179.0,34.0,122,293,96.0,268.0,54,586,3481,15.0,24,51.0,21.0,44,47.0,18.0,111,140.0,104,249.0,39.0,178.0,61.0,23.0,60,23.0,83,16.0,7.0,34.0,13.0,13.0,189,8.0,11.0,53.0,100,154,20,174,48.0,28.0,20.0,30.0,6.0,23.0,15,4.0,7.0,45,6.0,42,82,47,,4.0,1.0,63,18.0,1.0,9.0,4.0,2.0,5.0,2.0,109,636,5.0,7.0,0.5737704918032787,0.5932203389830508,0.8645833333333334,0.3582089552238806,0.3595505617977528,0.41638225255972694,0.625,0.4772727272727273,0.4741532976827095,0.5543478260869565,0.510989010989011,0.4931740614334471,0.5543478260869565,0.54,0.47771836007130125,0.07849829351535836,0.16883116883116883,0.04419889502762431,17.592851158894163,0.6666666666666666,0.1026694045174538,0.009306260575296108,0.1017274472168906,0.019656019656019656,0.10234113712374582,0.01195720578980491,0.009456264775413711,0.042735042735042736,0.09593023255813954,0.09900990099009901,0.11314984709480122,0.10309278350515463,0.09774436090225563,0.4,0.13725490196078433,0.5844155844155844,0.703125,0.6666666666666666,0.062388591800356503,0.3142857142857143,0.3333333333333333,0.5454545454545454,0.3226381461675579,0.36464088397790057,0.3815028901734104,0.5151515151515151,0.1586452762923351,0.31907308377896615,0.3407821229050279,0.34269662921348315,0.819672131147541,0.2608695652173913,0.17582417582417584,0.5625,0.37362637362637363,0.6149732620320856,0.34269662921348315,0.498252857142857,0.4820555555555555,0.4947727777777776,0.03292894280762565,0.05844155844155844,0.0037174721189591076,0.08703071672354949,0.189419795221843,13.320819112627987,24.81305970149253,0.20062794348508634,9.0,35.0,7.0,10.0,22.0,,17.0,1.0,,2.0,,2.0,0.3617021276595745,0.05714285714285714,0.014285714285714285,0.39325842696629215,0.39325842696629215,0.9428571428571428,0.75,0.5555555555555556,0.15217391304347827,0.29411764705882354,5.0,15.0,7.0,8.0,1.0,1.0,6.0,2.0,4.0,4.0,2.0,3.0,,0.3181818181818182,0.013888888888888888,0.0113314447592068,0.007389162561576354,0.010344827586206896,0.019230769230769232,0.32608695652173914,0.3333333333333333,0.8,2.0,7.0,13.0,1.0,1.0,1.0,10.0,1.0,1.0,0.0037313432835820895,0.00558659217877095,0.2857142857142857,0.5,0.14285714285714285,0.5384615384615384,,,,,,,True,
202711,1610612751,Bojan Bogdanovic,Bojan Bogdanovic,202711,BKN,45329.0,755,-225,1500,1508,276,335,168,3008,55.0,92,9,12.0,19,11.0,51.0,12.0,30,38.0,19.0,70.0,10.0,78,173,33.0,108.0,33,288,1671,8.0,18,33.0,15.0,30,24.0,6.0,51,88.0,68,87.0,12.0,70.0,19.0,31.0,26,13.0,39,8.0,5.0,12.0,7.0,7.0,91,1.0,9.0,41.0,45,95,10,105,10.0,6.0,4.0,24.0,3.0,14.0,12,2.0,10.0,36,5.0,10,36,40,,,1.0,40,19.0,1.0,1.0,2.0,2.0,2.0,2.0,51,273,5.0,2.0,0.5641025641025641,0.5789473684210527,0.8787878787878788,0.3055555555555556,0.3055555555555556,0.4508670520231214,0.4444444444444444,0.5,0.45373665480427045,0.5185185185185185,0.4166666666666667,0.4831649831649832,0.55,0.4396551724137931,0.38434163701067614,0.1791907514450867,0.17391304347826086,0.06666666666666667,19.680851063829785,0.6666666666666666,0.09803921568627451,0.016363636363636365,0.1673469387755102,0.004784688995215311,0.12215909090909091,0.013175230566534914,0.021505376344086023,,0.06358381502890173,0.056338028169014086,0.18055555555555555,0.16756756756756758,0.16666666666666666,1.0,0.3274021352313167,0.5978260869565217,0.7236842105263158,0.6181818181818182,0.18149466192170818,0.21568627450980393,0.2894736842105263,0.2727272727272727,0.10676156583629894,0.4,0.42857142857142855,0.5833333333333334,0.13523131672597866,0.2491103202846975,0.2714285714285714,0.2714285714285714,0.8947368421052632,0.3333333333333333,0.35185185185185186,0.631578947368421,0.18518518518518517,0.7117437722419929,0.2714285714285714,0.5198810714285715,0.5061681818181818,0.5294879629629631,0.06756756756756757,0.10160427807486631,0.009174311926605505,0.11458333333333333,0.17708333333333334,6.5942196531791915,24.901851851851845,0.184,5.0,14.0,4.0,,9.0,5.0,5.0,,2.0,2.0,,,0.20833333333333334,0.2549019607843137,,0.3684210526315789,0.3888888888888889,0.8571428571428571,0.5555555555555556,0.2,0.14814814814814814,,2.0,5.0,4.0,4.0,,9.0,1.0,1.0,4.0,,1.0,5.0,,0.4444444444444444,0.2571428571428571,0.011976047904191617,0.015228426395939087,0.006756756756756757,0.007352941176470588,0.18518518518518517,0.4,0.5,2.0,5.0,14.0,2.0,1.0,1.0,2.0,,,0.018518518518518517,,0.5,1.0,0.25925925925925924,0.35714285714285715,0.05263157894736842,,,,,,True,
201152,1610612751,Thaddeus Young,Thaddeus Young,201152,BKN,60099.0,1002,-122,1962,1963,395,377,189,3925,92.0,158,30,20.0,28,69.0,150.0,24.0,67,2.0,4.0,13.0,4.0,185,375,4.0,15.0,43,425,2128,23.0,45,46.0,36.0,56,4.0,10.0,85,218.0,152,9.0,3.0,12.0,4.0,27.0,44,16.0,60,8.0,8.0,28.0,11.0,5.0,136,18.0,46.0,65.0,123,210,65,275,49.0,28.0,21.0,36.0,3.0,17.0,23,4.0,19.0,59,11.0,30,71,62,7.0,2.0,1.0,63,30.0,,4.0,14.0,13.0,15.0,8.0,85,392,6.0,4.0,0.5891891891891892,0.6228571428571429,0.75,0.26666666666666666,0.2857142857142857,0.49333333333333335,0.5111111111111111,0.6428571428571429,0.4897435897435897,0.5111111111111111,0.625,0.5071599045346062,0.5111111111111111,0.625,0.038461538461538464,0.072,0.12025316455696203,,21.926605504587155,0.6101694915254238,0.19806763285024154,0.06415620641562064,0.21103896103896103,0.08071748878923767,0.2023681377825619,0.06808510638297872,0.05220883534136546,0.10144927536231885,0.14351851851851852,0.23115577889447236,0.22330097087378642,0.21982758620689655,0.18421052631578946,0.5333333333333333,0.40512820512820513,0.5822784810126582,0.6618705035971223,0.6086956521739131,0.38461538461538464,0.46,0.4859154929577465,0.5507246376811594,0.1717948717948718,0.3582089552238806,0.3582089552238806,0.625,0.005128205128205128,0.03333333333333333,0.3076923076923077,0.3076923076923077,0.75,0.6666666666666666,0.4666666666666667,0.7142857142857143,0.06666666666666667,0.44358974358974357,0.3333333333333333,0.46733904639175267,0.49742647058823525,0.46628050847457636,0.07228915662650602,0.075,,0.10823529411764705,0.2,6.737333333333333,27.7,0.20132517838939856,15.0,,,1.0,,,1.0,1.0,3.0,,,1.0,0.25,0.05333333333333334,0.027777777777777776,,,,0.5,0.3333333333333333,,0.25,,,,20.0,1.0,22.0,7.0,6.0,2.0,6.0,6.0,5.0,1.0,,0.5116279069767442,0.091324200913242,0.05220883534136546,0.07142857142857142,0.041916167664670656,,,,,,,,1.0,3.0,,1.0,,,,,,,,,1.0,1.0,,,,True,
201572,1610612751,Brook Lopez,Brook Lopez,201572,BKN,61586.0,1026,-78,2017,1995,387,322,182,4012,106.0,167,41,19.0,33,101.0,214.0,43.0,113,3.0,,3.0,1.0,250,494,,6.0,137,637,2118,33.0,56,88.0,40.0,77,2.0,41.0,121,278.0,222,,,3.0,,27.0,43,14.0,57,8.0,6.0,30.0,7.0,6.0,128,16.0,46.0,52.0,82,149,64,213,24.0,17.0,7.0,44.0,4.0,25.0,34,2.0,19.0,78,14.0,41,82,143,,,,168,81.0,,16.0,51.0,38.0,52.0,31.0,121,387,5.0,13.0,0.556,0.594017094017094,,,,0.5060728744939271,0.5892857142857143,0.5194805194805194,0.5,0.5789473684210527,0.5063291139240507,0.5587719298245614,0.6376811594202898,0.5761904761904761,0.012,0.05465587044534413,0.11377245508982035,,29.18918918918919,0.5641025641025641,0.12386706948640483,0.06258503401360545,0.15853658536585366,0.06926406926406926,0.13535353535353536,0.06418219461697723,0.02702702702702703,0.041666666666666664,0.10454545454545454,0.1588785046728972,0.10964912280701754,0.16455696202531644,0.14285714285714285,0.5961538461538461,0.334,0.6347305389221557,0.7162162162162162,0.5471698113207547,0.428,0.4719626168224299,0.49029126213592233,0.504950495049505,0.226,0.3805309734513274,0.3805309734513274,0.6976744186046512,0.006,0.006,,,,0.7192982456140351,0.4177215189873418,0.5757575757575758,0.012658227848101266,0.346,,0.45621860000000003,0.5310425531914894,0.4778373417721518,0.14620938628158844,0.1478102189781022,,0.13814756671899528,0.18995290423861852,8.454655870445343,24.683333333333334,0.19186911254338126,26.0,,,,1.0,22.0,,2.0,14.0,9.0,,13.0,,0.037383177570093455,0.0625,,,,0.6341463414634146,0.15384615384615385,,,,1.0,,32.0,,15.0,12.0,9.0,5.0,1.0,10.0,27.0,6.0,,0.4166666666666667,0.09813084112149532,0.06870229007633588,0.08176100628930817,0.0547945205479452,0.017543859649122806,,,,,1.0,1.0,,,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,,,0.012658227848101266,,,,,1.0,2.0,,True,
2207,1610612751,Joe Johnson,Joe Johnson,2207,BKN,44065.0,734,-80,1440,1428,281,261,126,2868,10.0,17,3,1.0,3,31.0,71.0,12.0,46,15.0,24.0,64.0,21.0,53,134,31.0,79.0,39,238,1545,4.0,13,14.0,10.0,27,24.0,16.0,66,30.0,76,78.0,15.0,62.0,24.0,10.0,62,22.0,84,17.0,5.0,32.0,15.0,15.0,190,1.0,8.0,24.0,57,82,9,91,10.0,6.0,4.0,21.0,7.0,15.0,14,2.0,6.0,35,7.0,11,41,41,,2.0,,45,14.0,1.0,6.0,,,,,66,281,3.0,7.0,0.2830188679245283,0.28846153846153844,0.8387096774193549,0.3924050632911392,0.4025974025974026,0.39552238805970147,0.3076923076923077,0.37037037037037035,0.4671361502347418,0.4375,0.49019607843137253,0.5064377682403434,0.4375,0.559322033898305,0.37089201877934275,0.07462686567164178,,0.043478260869565216,16.962025316455694,0.6,0.12666666666666668,0.015655577299412915,0.10434782608695652,0.005649717514124294,0.11911764705882352,0.01308139534883721,0.00975609756097561,,0.12666666666666668,0.13245033112582782,0.12080536912751678,0.09696969696969697,0.12307692307692308,,0.07981220657276995,0.5882352941176471,0.5882352941176471,0.5,0.3333333333333333,0.43661971830985913,0.49206349206349204,0.22580645161290322,0.215962441314554,0.2608695652173913,0.2727272727272727,0.25,0.07042253521126761,0.3004694835680751,0.375,0.375,0.7916666666666666,0.1875,0.058823529411764705,0.3333333333333333,0.4117647058823529,0.4507042253521127,0.3870967741935484,0.454885238095238,0.4705363636363637,0.4380122448979592,0.06607929515418502,0.09523809523809523,0.0125,0.058823529411764705,0.2773109243697479,10.82761194029851,25.846835443037975,0.1951388888888889,1.0,7.0,,7.0,3.0,,10.0,,2.0,2.0,,,0.4166666666666667,0.11267605633802817,,0.4666666666666667,0.4666666666666667,1.0,0.3333333333333333,,,0.3333333333333333,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,,1.0,1.0,,0.6666666666666666,0.03125,0.0072992700729927005,0.029585798816568046,0.008064516129032258,0.02631578947368421,0.1875,0.6666666666666666,1.0,,3.0,3.0,,,,3.0,,,,,,,0.058823529411764705,1.0,,,,,,,True,
203499,1610612751,Shane Larkin,Shane Larkin,203499,BKN,37890.0,632,-222,1245,1259,260,281,163,2504,31.0,67,5,3.0,11,14.0,36.0,12.0,46,10.0,12.0,34.0,7.0,57,149,15.0,44.0,18,177,1378,2.0,10,8.0,7.0,27,12.0,6.0,26,40.0,74,27.0,18.0,34.0,12.0,15.0,90,30.0,120,17.0,13.0,42.0,26.0,22.0,270,4.0,12.0,26.0,32,58,16,74,43.0,26.0,17.0,44.0,10.0,32.0,19,3.0,12.0,63,14.0,25,52,39,1.0,3.0,5.0,22,11.0,1.0,1.0,5.0,4.0,5.0,,26,257,5.0,1.0,0.3508771929824561,0.36363636363636365,0.6,0.3409090909090909,0.3409090909090909,0.3825503355704698,0.2,0.25925925925925924,0.4119170984455959,0.25,0.2564102564102564,0.4381188118811881,0.26666666666666666,0.30952380952380953,0.22797927461139897,0.10067114093959731,0.11940298507462686,,18.5444366689993,0.6984126984126984,0.09116809116809117,0.024439918533604887,0.12149532710280374,0.023391812865497075,0.10265486725663717,0.02416918429003021,0.03614457831325301,,0.13008130081300814,0.07476635514018691,0.06611570247933884,0.1282051282051282,0.10344827586206896,,0.3471502590673575,0.4626865671641791,0.5254237288135594,0.3870967741935484,0.18652849740932642,0.3888888888888889,0.4827586206896552,0.42857142857142855,0.23834196891191708,0.2608695652173913,0.2608695652173913,0.16666666666666666,0.05181347150259067,0.17616580310880828,0.35294117647058826,0.35294117647058826,0.5,0.35714285714285715,0.28205128205128205,0.2727272727272727,0.1794871794871795,0.5751295336787565,0.35294117647058826,0.48635621761658027,0.5260833333333333,0.4543294871794872,0.05970149253731343,0.07006369426751592,0.022727272727272728,0.04519774011299435,0.14689265536723164,8.724161073825504,24.711363636363636,0.20883534136546184,1.0,3.0,1.0,1.0,4.0,1.0,2.0,,,,,1.0,0.16666666666666666,0.19444444444444445,,0.3,0.3,1.0,0.2,,0.07142857142857142,0.14285714285714285,1.0,3.0,1.0,4.0,,,1.0,2.0,5.0,1.0,2.0,3.0,,0.25,,0.0196078431372549,0.01744186046511628,0.032520325203252036,0.009900990099009901,0.21428571428571427,0.3333333333333333,1.0,,1.0,5.0,,3.0,,,,,,,,,0.1282051282051282,0.2,,,,,,1.0,True,
202388,1610612751,Donald Sloan,Donald Sloan,202388,BKN,50485.0,841,-76,1651,1652,322,258,144,3303,43.0,82,5,11.0,23,7.0,21.0,18.0,43,21.0,21.0,49.0,8.0,68,146,30.0,70.0,49,275,1817,2.0,7,20.0,19.0,37,14.0,23.0,85,46.0,90,78.0,12.0,47.0,21.0,12.0,137,43.0,180,30.0,13.0,63.0,35.0,39.0,403,5.0,10.0,40.0,70,110,15,125,21.0,15.0,6.0,41.0,4.0,32.0,16,4.0,9.0,57,13.0,14,46,61,,3.0,4.0,63,24.0,,9.0,3.0,1.0,3.0,2.0,85,322,5.0,8.0,0.3382352941176471,0.3382352941176471,0.8666666666666667,0.42857142857142855,0.4411764705882353,0.4657534246575342,0.2857142857142857,0.5135135135135135,0.5231481481481481,0.6333333333333333,0.6078431372549019,0.5589430894308943,0.625,0.6538461538461539,0.32407407407407407,0.0821917808219178,0.12195121951219512,0.046511627906976744,16.6758392955421,0.7192982456140351,0.1289134438305709,0.01757469244288225,0.15444015444015444,0.02564102564102564,0.1371571072319202,0.01963350785340314,0.01507537688442211,,0.11170212765957446,0.12290502793296089,0.1534090909090909,0.14583333333333334,0.1791044776119403,0.6666666666666666,0.37962962962962965,0.524390243902439,0.5972222222222222,0.4418604651162791,0.09722222222222222,0.3333333333333333,0.3333333333333333,,0.19907407407407407,0.4186046511627907,0.43902439024390244,0.2222222222222222,0.09722222222222222,0.22685185185185186,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.3333333333333333,0.45098039215686275,0.4782608695652174,0.1568627450980392,0.7037037037037037,0.44680851063829785,0.5175692488262911,0.5120142857142856,0.5124051020408164,0.10126582278481013,0.1437125748502994,,0.07272727272727272,0.3090909090909091,7.758904109589039,25.202857142857138,0.19503331314354935,1.0,9.0,2.0,4.0,8.0,1.0,8.0,,4.0,2.0,2.0,,0.5714285714285714,,,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.2,,0.13333333333333333,0.5,4.0,6.0,5.0,,2.0,,,,3.0,1.0,,3.0,,0.625,,0.022727272727272728,0.015463917525773196,0.03731343283582089,,0.4,0.6666666666666666,1.0,1.0,4.0,6.0,,2.0,2.0,,,,,,0.5,,0.11764705882352941,0.6666666666666666,,,,,,,True,
