EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,ShortMidRangeAssists,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,OffensiveGoaltends,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls,LongMidRangePctBlocked,BlockedLongMidRange,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,on,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedArc3,HeaveMakes,Corner3PctBlocked
101107,1610612766,Marvin Williams,Marvin Williams,101107,CHA,5207.0,87,-17,176,174,84,84,19,350,3.0,6,2.0,3.0,2.0,3.0,2.0,6.0,3.0,2.0,5.0,1.0,2.0,7.0,2.0,1.0,2.0,5.0,15,4.0,12.0,6.0,28,197,2.0,3.0,2.0,2.0,6.0,2.0,7,1.0,3.0,6.0,13.0,2.0,8.0,12.0,4.0,7.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,2.0,6.0,3.0,10.0,3.0,16,8.0,24,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,1.0,3.0,6.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,13.0,82,2.0,0.2,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2857142857142857,0.4074074074074074,0.4,0.35,0.4666666666666667,0.5,0.5,0.4444444444444444,0.06666666666666667,0.16666666666666666,15.736040609137056,1.0,0.3333333333333333,0.24390243902439024,0.10714285714285714,0.13636363636363635,0.06451612903225806,0.20634920634920634,0.09195402298850575,0.10526315789473684,0.11764705882352941,0.1,0.07692307692307693,0.058823529411764705,0.3888888888888889,0.3333333333333333,0.0625,0.3333333333333333,0.058823529411764705,1.0,0.2222222222222222,0.5,0.6,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.18518518518518517,0.4,0.4,1.0,0.25925925925925924,0.2857142857142857,0.2857142857142857,1.0,0.6,0.6666666666666666,0.4,0.3,0.6666666666666666,0.1,0.2,0.5,0.6666666666666666,0.2857142857142857,0.5060907407407408,0.57457,0.502625,0.03571428571428571,0.0625,0.21428571428571427,0.4642857142857143,8.053333333333331,24.55,0.4772727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1626163,1610612766,Frank Kaminsky,Frank Kaminsky,1626163,CHA,22050.0,368,-52,738,734,253,214,73,1472,22.0,45,6.0,9.0,5.0,12.0,10.0,29.0,9.0,1.0,2.0,2.0,10.0,30.0,2.0,2.0,5.0,33.0,83,11.0,32.0,33.0,132,797,7.0,12.0,2.0,6.0,23.0,10.0,26,3.0,7.0,15.0,44.0,40.0,26.0,33.0,2.0,29.0,10.0,15.0,10.0,18.0,28.0,15.0,3.0,5.0,3.0,74.0,7.0,10.0,16.0,34.0,8.0,58,17.0,75,2.0,7.0,5.0,2.0,5.0,3.0,11.0,,21.0,31.0,35.0,6.0,1.0,48.0,19.0,7.0,4.0,3.0,1.0,5.0,2.0,44.0,253,7.0,0.6060606060606061,0.625,1.0,0.34375,0.42857142857142855,0.3548387096774194,0.39759036144578314,0.5833333333333334,0.38461538461538464,0.43043478260869567,0.6071428571428571,0.4393939393939394,0.48175182481751827,0.6764705882352942,0.5116279069767442,0.2782608695652174,0.18072289156626506,0.26666666666666666,18.004866180048662,0.45454545454545453,0.25806451612903225,0.1574074074074074,0.04484304932735426,0.13333333333333333,0.05185185185185185,0.1488095238095238,0.04748603351955307,0.0759493670886076,0.02702702702702703,0.02857142857142857,0.042735042735042736,0.1643835616438356,0.12121212121212122,0.18181818181818182,0.1724137931034483,0.030303030303030304,0.037037037037037035,0.4,0.391304347826087,0.4888888888888889,0.6666666666666666,0.6363636363636364,0.25217391304347825,0.3448275862068966,0.38461538461538464,0.0782608695652174,0.017391304347826087,0.5,0.5,1.0,0.2608695652173913,0.3333333333333333,0.3333333333333333,1.0,0.6428571428571429,0.6666666666666666,0.14285714285714285,0.36363636363636365,0.4166666666666667,0.06060606060606061,0.15151515151515152,0.4,0.6695652173913044,0.3448275862068966,0.5136491228070175,0.5537928571428571,0.50831875,0.14615384615384616,0.19387755102040816,0.17424242424242425,0.3333333333333333,5.21686746987952,26.415625,0.3428184281842818,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,0.5,0.10344827586206896,0.1111111111111111,0.5,0.1111111111111111,0.1111111111111111,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201946,1610612766,Tyler Hansbrough,Tyler Hansbrough,201946,CHA,11510.0,192,-5,396,388,193,149,42,784,11.0,24,3.0,8.0,5.0,12.0,5.0,11.0,1.0,,,,2.0,3.0,,2.0,3.0,16.0,36,2.0,3.0,26.0,64,411,3.0,8.0,,7.0,13.0,8.0,21,2.0,3.0,13.0,35.0,22.0,10.0,6.0,,3.0,2.0,6.0,3.0,1.0,4.0,,1.0,2.0,,9.0,6.0,13.0,12.0,15.0,4.0,31,19.0,50,3.0,10.0,2.0,8.0,2.0,1.0,6.0,2.0,13.0,34.0,28.0,2.0,2.0,40.0,16.0,4.0,2.0,2.0,,2.0,2.0,35.0,193,4.0,0.6875,0.6875,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.375,0.38095238095238093,0.48717948717948717,0.375,0.4583333333333333,0.5423728813559322,0.5416666666666666,0.5,0.07692307692307693,0.16666666666666666,0.08333333333333333,14.73922902494331,0.3333333333333333,0.23529411764705882,0.15306122448979592,0.11206896551724138,0.18461538461538463,0.09375,0.1656441717791411,0.10555555555555556,0.1111111111111111,0.12121212121212122,0.10526315789473684,0.07692307692307693,0.17647058823529413,0.16666666666666666,0.11764705882352941,0.1875,0.17647058823529413,0.2,1.0,0.6153846153846154,0.4583333333333333,0.5,0.6363636363636364,0.28205128205128205,0.45454545454545453,0.7142857142857143,0.02564102564102564,,,,,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,1.0,0.375,,0.5,0.4166666666666667,,0.125,0.6666666666666666,0.6923076923076923,0.6666666666666666,0.5551589743589743,0.6365500000000001,0.5133624999999999,0.2909090909090909,0.3076923076923077,0.203125,0.546875,3.391666666666666,24.933333333333334,0.48737373737373735,,,,,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,1.0,3.0,,,,,,5.0,,0.36363636363636365,0.16666666666666666,0.8,,,,0.6666666666666666,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202689,1610612766,Kemba Walker,Kemba Walker,202689,CHA,12271.0,205,34,411,407,169,153,48,818,15.0,32,,3.0,5.0,9.0,4.0,12.0,36.0,1.0,2.0,1.0,9.0,31.0,2.0,3.0,14.0,31.0,80,10.0,33.0,46.0,138,406,,5.0,2.0,2.0,5.0,12.0,33,3.0,15.0,29.0,62.0,10.0,52.0,6.0,,31.0,9.0,12.0,19.0,24.0,43.0,19.0,5.0,12.0,5.0,110.0,1.0,2.0,14.0,18.0,3.0,35,3.0,38,1.0,9.0,1.0,8.0,9.0,4.0,19.0,1.0,3.0,4.0,42.0,3.0,3.0,55.0,14.0,10.0,2.0,2.0,,2.0,2.0,58.0,167,8.0,0.16129032258064516,0.16129032258064516,0.2,0.30303030303030304,0.2,0.30303030303030304,0.3875,,0.36363636363636365,0.40707964601769914,0.21428571428571427,0.34375,0.49640287769784175,0.3125,0.4696969696969697,0.2920353982300885,0.15,0.25,33.97849462365591,0.47368421052631576,0.16666666666666666,0.15126050420168066,0.015625,0.2,0.012658227848101266,0.1693121693121693,0.014492753623188406,0.023255813953488372,,0.020833333333333332,0.014925373134328358,0.15789473684210525,0.13043478260869565,0.17142857142857143,0.18518518518518517,0.25,0.018518518518518517,1.0,0.2831858407079646,0.46875,0.625,0.26666666666666666,0.10619469026548672,0.3333333333333333,0.5,0.3185840707964602,0.017699115044247787,0.5,0.5,1.0,0.2743362831858407,0.2903225806451613,0.2903225806451613,0.1111111111111111,0.42857142857142855,,0.2857142857142857,0.1875,0.5555555555555556,0.020833333333333332,0.2916666666666667,0.21428571428571427,0.5752212389380531,0.2903225806451613,0.4743061946902655,0.4328,0.4312072916666667,0.12403100775193798,0.14893617021276595,0.036231884057971016,0.4492753623188406,10.51375,25.169696969696968,0.41119221411192214,12.0,,1.0,1.0,,2.0,5.0,10.0,1.0,2.0,7.0,,,,2.0,,,,,,1.0,0.5,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.08333333333333333,,0.5,,,,24.0,7.0,1.0,2.0,0.05714285714285714,,,,,,,,,,,,,,True,,,,,,,,
203584,1610612766,Troy Daniels,Troy Daniels,203584,CHA,28575.0,476,-43,967,958,351,309,95,1925,4.0,7,1.0,2.0,1.0,2.0,5.0,18.0,40.0,19.0,31.0,13.0,40.0,91.0,5.0,15.0,35.0,30.0,65,59.0,122.0,5.0,242,1039,3.0,8.0,10.0,,21.0,8.0,22,21.0,48.0,4.0,83.0,48.0,12.0,171.0,2.0,90.0,40.0,3.0,15.0,6.0,21.0,3.0,3.0,6.0,5.0,48.0,1.0,6.0,17.0,31.0,2.0,50,7.0,57,2.0,11.0,5.0,6.0,15.0,7.0,24.0,2.0,27.0,40.0,11.0,1.0,,9.0,3.0,2.0,3.0,3.0,,3.0,,83.0,349,1.0,0.8,0.8275862068965517,0.9661016949152542,0.48360655737704916,0.4375,0.48760330578512395,0.46153846153846156,0.375,0.36363636363636365,0.6336898395721925,0.5833333333333334,0.5642857142857143,0.6302083333333334,0.5833333333333334,0.5684931506849316,0.6524064171122995,0.046153846153846156,0.14285714285714285,19.981412639405203,0.625,0.04878048780487805,0.11272727272727273,0.02112676056338028,0.1111111111111111,0.005747126436781609,0.11214953271028037,0.015283842794759825,0.009900990099009901,0.03260869565217391,0.02197802197802198,0.006711409395973154,0.07446808510638298,0.125,0.13978494623655913,0.1206896551724138,0.08108108108108109,0.021505376344086023,,0.0374331550802139,0.5714285714285714,0.6666666666666666,0.75,0.0962566844919786,0.2777777777777778,0.3125,0.21390374331550802,0.1657754010695187,0.6129032258064516,0.6129032258064516,1.0,0.48663101604278075,0.43956043956043955,0.43956043956043955,0.95,0.1111111111111111,0.5,0.2777777777777778,0.02857142857142857,0.5,0.18571428571428572,0.5,0.42857142857142855,0.6898395721925134,0.4444444444444444,0.49039516129032257,0.47762,0.4818094202898551,0.015789473684210527,0.04411764705882353,0.08677685950413223,0.34297520661157027,14.352307692307692,25.593442622950825,0.36297828335056875,21.0,6.0,1.0,5.0,1.0,4.0,8.0,9.0,2.0,,6.0,,1.0,,,,,,,,1.0,0.5,0.1111111111111111,,0.8,0.525,0.525,0.8095238095238095,,0.2,1.0,0.46153846153846156,,6.0,3.0,,,,4.0,5.0,2.0,0.2777777777777778,0.8,1.0,,,,,,,,True,,,,,,,,
202391,1610612766,Jeremy Lin,Jeremy Lin,202391,CHA,15277.0,255,-54,498,494,114,86,49,992,15.0,33,,,2.0,6.0,4.0,12.0,15.0,,2.0,,5.0,21.0,2.0,1.0,2.0,24.0,60,5.0,23.0,22.0,85,567,,1.0,2.0,,,3.0,12,1.0,2.0,9.0,18.0,16.0,32.0,12.0,,21.0,5.0,13.0,17.0,18.0,35.0,16.0,2.0,13.0,1.0,88.0,3.0,2.0,11.0,14.0,,25,5.0,30,1.0,4.0,,4.0,12.0,4.0,22.0,,7.0,22.0,32.0,,1.0,33.0,13.0,4.0,6.0,4.0,2.0,6.0,3.0,18.0,114,4.0,0.3333333333333333,0.3333333333333333,0.8,0.21739130434782608,0.5,0.21739130434782608,0.4,,0.25,0.3795180722891566,,0.32142857142857145,0.4292929292929293,,0.42857142857142855,0.27710843373493976,0.21666666666666667,0.30303030303030304,21.56862745098039,0.5454545454545454,,0.09032258064516129,0.01282051282051282,0.1506849315068493,0.031578947368421054,0.10964912280701754,0.0199203187250996,0.019230769230769232,,0.02040816326530612,0.03529411764705882,0.05660377358490566,0.0851063829787234,0.12727272727272726,0.14285714285714285,0.17647058823529413,0.024390243902439025,0.5,0.39759036144578314,0.45454545454545453,0.6521739130434783,0.4,0.14457831325301204,0.3333333333333333,0.36363636363636365,0.18072289156626506,0.024096385542168676,,,,0.25301204819277107,0.23809523809523808,0.23809523809523808,0.8,,,0.6666666666666666,0.42857142857142855,0.3333333333333333,,0.14285714285714285,0.5,0.6746987951807228,0.23809523809523808,0.5110897590361445,0.5093166666666666,0.4782357142857143,0.1368421052631579,0.18055555555555555,,0.21176470588235294,7.463333333333334,25.104347826086954,0.2289156626506024,5.0,,,,,3.0,8.0,10.0,2.0,,4.0,,4.0,2.0,,1.0,1.0,,,,1.0,,0.08333333333333333,,0.25,0.3333333333333333,0.38461538461538464,0.2,,,,,,3.0,3.0,,,,,,1.0,,,,1.0,0.13333333333333333,,,,,,True,,,,,,,,
203148,1610612766,Brian Roberts,Brian Roberts,203148,CHA,7551.0,126,-4,260,261,121,83,25,521,5.0,9,,1.0,,4.0,2.0,5.0,14.0,,1.0,1.0,6.0,13.0,,2.0,4.0,13.0,28,6.0,14.0,13.0,57,270,,1.0,,,,5.0,15,2.0,5.0,6.0,22.0,12.0,14.0,9.0,,13.0,6.0,2.0,9.0,8.0,17.0,4.0,4.0,5.0,3.0,42.0,,,5.0,5.0,,10,,10,,2.0,2.0,,4.0,,6.0,1.0,6.0,6.0,11.0,,1.0,15.0,6.0,2.0,1.0,,1.0,1.0,,22.0,119,1.0,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4,0.42857142857142855,0.4642857142857143,,0.3333333333333333,0.5238095238095238,,0.4,0.5833333333333334,,0.4782608695652174,0.3333333333333333,0.07142857142857142,0.2222222222222222,18.81533101045296,0.6666666666666666,,0.06756756756756757,,0.14705882352941177,,0.09259259259259259,,,,,,,0.1111111111111111,0.07692307692307693,0.125,0.2,,,0.21428571428571427,0.5555555555555556,0.7142857142857143,0.6,0.11904761904761904,0.4,0.4,0.3333333333333333,0.023809523809523808,,,,0.30952380952380953,0.46153846153846156,0.46153846153846156,0.5,1.0,,,0.2,,0.05,0.2,0.5,0.5476190476190477,0.46153846153846156,0.47526904761904765,0.355,0.443685,0.13043478260869565,0.1875,,0.38596491228070173,12.124999999999998,24.550000000000004,0.4653846153846154,6.0,,,,,1.0,4.0,2.0,,,4.0,,,,,,2.0,,,,,,,,0.5,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,,,9.0,2.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,
2744,1610612766,Al Jefferson,Al Jefferson,2744,CHA,6218.0,104,1,210,211,56,40,21,421,11.0,17,1.0,4.0,4.0,5.0,13.0,29.0,9.0,,,,,,,,,29.0,55,,,9.0,67,226,1.0,6.0,,1.0,3.0,5.0,10,,,2.0,12.0,30.0,28.0,,2.0,,,3.0,5.0,2.0,7.0,1.0,1.0,4.0,1.0,16.0,3.0,5.0,6.0,18.0,3.0,27,8.0,35,1.0,3.0,1.0,2.0,2.0,2.0,3.0,,10.0,13.0,9.0,,,13.0,8.0,,5.0,2.0,3.0,5.0,5.0,12.0,56,,0.5172413793103449,0.5357142857142857,,,,,0.5272727272727272,0.16666666666666666,0.5,0.5272727272727272,0.16666666666666666,0.5,0.5583333333333333,0.21428571428571427,0.5454545454545454,,0.05454545454545454,0.058823529411764705,27.03862660944206,0.6666666666666666,0.5,0.2647058823529412,0.07936507936507936,0.25,0.07894736842105263,0.2608695652173913,0.07920792079207921,0.09523809523809523,0.07692307692307693,0.0625,0.05555555555555555,0.3157894736842105,0.35,0.1724137931034483,0.25,0.25,0.043478260869565216,1.0,0.3090909090909091,0.6470588235294118,0.6875,0.8181818181818182,0.5272727272727272,0.4482758620689655,0.48148148148148145,0.16363636363636364,,,,,,,,,0.6666666666666666,0.25,,0.5,0.8,,,,0.3090909090909091,,0.48416545454545457,0.60945,0.55674,0.13333333333333333,0.13333333333333333,0.04477611940298507,0.1791044776119403,7.625454545454544,,0.26666666666666666,5.0,,,,,,,1.0,,,,,1.0,,,,3.0,,,1.0,,,0.06896551724137931,0.5,0.07692307692307693,0.5555555555555556,0.5555555555555556,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,
203087,1610612766,Jeremy Lamb,Jeremy Lamb,203087,CHA,4784.0,80,-3,170,165,69,48,16,335,8.0,15,,2.0,3.0,6.0,,2.0,6.0,,,,4.0,11.0,1.0,2.0,3.0,12.0,23,4.0,11.0,6.0,42,179,1.0,3.0,1.0,,2.0,4.0,7,2.0,3.0,2.0,16.0,14.0,10.0,9.0,,11.0,4.0,1.0,6.0,2.0,8.0,,2.0,3.0,2.0,18.0,1.0,2.0,5.0,12.0,2.0,19,3.0,22,1.0,4.0,2.0,2.0,6.0,3.0,7.0,,6.0,10.0,6.0,,,7.0,4.0,,3.0,2.0,,3.0,3.0,16.0,69,,0.5833333333333334,0.5833333333333334,0.75,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.5217391304347826,0.3333333333333333,0.5714285714285714,0.5294117647058824,0.25,0.7,0.5675675675675675,0.25,0.7272727272727273,0.3235294117647059,0.043478260869565216,0.06666666666666667,23.655913978494624,0.8571428571428571,0.3333333333333333,0.23076923076923078,0.034482758620689655,0.2,0.04,0.22077922077922077,0.03614457831325301,0.041666666666666664,,0.07142857142857142,0.043478260869565216,0.2222222222222222,0.09090909090909091,0.30434782608695654,0.16666666666666666,0.2857142857142857,0.058823529411764705,1.0,0.4411764705882353,0.5333333333333333,0.5714285714285714,0.5,0.058823529411764705,,,0.17647058823529413,,,,,0.3235294117647059,0.36363636363636365,0.36363636363636365,0.75,0.5,,0.25,0.6,0.5,,0.3,0.6666666666666666,0.7647058823529411,0.36363636363636365,0.535270588235294,0.45315,0.53249,0.10810810810810811,0.15384615384615385,0.047619047619047616,0.38095238095238093,6.178260869565217,25.481818181818184,0.40588235294117647,4.0,,,,,1.0,3.0,1.0,,1.0,3.0,,2.0,,,,1.0,,,,2.0,,,,,0.6666666666666666,0.6666666666666666,0.75,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,
201150,1610612766,Spencer Hawes,Spencer Hawes,201150,CHA,8509.0,142,4,294,284,67,90,24,578,8.0,10,3.0,4.0,1.0,1.0,4.0,11.0,6.0,3.0,3.0,1.0,3.0,10.0,1.0,,1.0,13.0,27,6.0,13.0,5.0,49,307,4.0,8.0,1.0,,8.0,1.0,2,1.0,2.0,,5.0,8.0,18.0,18.0,4.0,10.0,3.0,,11.0,5.0,16.0,3.0,2.0,7.0,4.0,37.0,4.0,4.0,9.0,12.0,4.0,25,8.0,33,1.0,3.0,2.0,1.0,,,5.0,,15.0,19.0,8.0,2.0,1.0,6.0,3.0,,3.0,3.0,,3.0,1.0,5.0,65,,0.3076923076923077,0.36363636363636365,1.0,0.46153846153846156,0.5,0.46153846153846156,0.48148148148148145,0.5,0.5,0.55,0.4444444444444444,0.625,0.5697674418604651,0.4444444444444444,0.625,0.325,,,14.76923076923077,,0.3076923076923077,0.13636363636363635,0.04938271604938271,0.17647058823529413,0.07142857142857142,0.1510791366906475,0.058394160583941604,,0.10344827586206896,0.03571428571428571,0.0625,0.16666666666666666,0.125,0.11538461538461539,0.14285714285714285,0.3333333333333333,0.047619047619047616,0.3333333333333333,0.25,0.8,0.8,0.375,0.275,0.36363636363636365,0.36363636363636365,0.15,0.075,1.0,1.0,1.0,0.25,0.3,0.3,1.0,0.4444444444444444,0.75,0.1111111111111111,0.25,1.0,0.25,0.25,,0.575,0.3,0.50080375,0.49833571428571427,0.5268625,0.06976744186046512,0.1,0.16326530612244897,0.10204081632653061,7.455555555555556,24.976923076923075,0.22789115646258504,1.0,1.0,,,,,,5.0,,1.0,,1.0,,3.0,,1.0,,,,1.0,,,,0.125,,0.16666666666666666,0.16666666666666666,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,True,,,,,,,,
