EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveMakes,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3PctBlocked,3SecondViolations,BlockedCorner3,on,Clear Path Fouls
101106,1610612744,Andrew Bogut,Andrew Bogut,101106,GSW,23839.0,397,100,784,791,161,228,73,1575,33,50,13.0,26,7.0,12,10.0,22,1.0,2.0,44,74,9.0,97,801,13.0,26,26.0,8,15,6.0,22,64,24,18.0,1,19.0,18.0,37.0,14.0,4.0,11.0,3.0,5.0,92.0,8,27,31,61,5.0,97,35,132,5.0,8.0,4.0,4.0,14.0,4.0,11.0,12.0,1.0,3.0,26.0,3.0,5.0,28,2.0,63,3.0,4.0,24.0,1.0,4.0,19.0,1.0,4.0,6.0,38.0,1.0,1.0,27.0,1.0,10.0,39.0,22.0,1.0,1.0,1.0,22,161,4.0,1.0,0.7272727272727273,0.9142857142857143,0.5945945945945946,0.5,0.5333333333333333,0.5945945945945946,0.5,0.5333333333333333,0.5843373493975904,0.5,0.55,0.013513513513513514,0.02,12.413793103448278,0.5384615384615384,0.2777777777777778,0.19805194805194806,0.1330049261083744,0.28703703703703703,0.06060606060606061,0.22115384615384615,0.1044776119402985,0.12,0.18055555555555555,0.08928571428571429,0.04950495049504951,0.0967741935483871,0.17307692307692307,0.24489795918367346,0.1792452830188679,0.24444444444444444,0.5,0.1724137931034483,0.5641025641025641,0.6756756756756757,0.66,0.673469387755102,0.7272727272727273,0.2972972972972973,0.45454545454545453,0.45454545454545453,0.8,0.02702702702702703,0.5,0.5,1.0,0.5,0.3076923076923077,0.8,0.5833333333333334,0.6756756756756757,0.5893445945945947,0.5985130434782608,0.6055933333333334,0.05194805194805195,0.05194805194805195,0.26804123711340205,0.2268041237113402,3.386486486486486,0.20535714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201574,1610612744,Jason Thompson,Jason Thompson,201574,GSW,1881.0,31,-15,59,61,10,7,12,120,4,5,2.0,2,,1,1.0,6,,,5,11,6.0,16,77,3.0,4,6.0,1,2,4.0,6,4,6,6.0,1,3.0,,3.0,,,,2.0,1.0,6.0,1,2,2,4,,6,3,9,1.0,,,,,,,,,,,,,4,,9,1.0,,5.0,,1.0,10.0,,2.0,3.0,1.0,,,1.0,,,1.0,1.0,,,,6,10,1.0,3.0,0.4,1.0,0.45454545454545453,0.75,0.5,0.45454545454545453,0.75,0.5,0.5,0.75,0.6,0.09090909090909091,0.2,22.535211267605636,,,0.21052631578947367,0.09523809523809523,0.2857142857142857,0.125,0.23076923076923078,0.10344827586206896,0.25,0.1,,0.2,,0.2222222222222222,0.16666666666666666,0.25,0.3333333333333333,,0.2,1.0,0.45454545454545453,0.8,1.0,0.5,0.5454545454545454,0.16666666666666666,0.16666666666666666,,,,,0.5,1.0,,0.5,,0.45454545454545453,0.5056999999999999,0.39433333333333337,0.4836,0.15384615384615385,0.15384615384615385,0.375,0.375,5.327272727272727,0.1694915254237288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,62018.0,1034,481,2210,2227,1014,980,235,4437,114,170,6.0,13,59.0,90,24.0,60,34.0,74.0,172,304,204.0,1094,2219,8.0,21,79.0,86,158,132.0,592,120,224,4.0,22,131.0,54.0,185.0,41.0,13.0,105.0,10.0,16.0,424.0,8,14,52,99,,151,24,175,6.0,72.0,44.0,28.0,60.0,19.0,39.0,45.0,7.0,21.0,105.0,10.0,43.0,36,3.0,69,,2.0,173.0,1.0,2.0,227.0,15.0,60.0,41.0,7.0,1.0,1.0,1.0,,6.0,8.0,2.0,,,,587,1008,6.0,38.0,0.3488372093023256,0.35294117647058826,0.5657894736842105,0.38095238095238093,0.5443037974683544,0.6524926686217009,0.7,0.6590257879656161,0.6954838709677419,0.7222222222222222,0.7060240963855422,0.07236842105263158,0.08235294117647059,35.39823008849557,0.5714285714285714,,0.13095238095238096,0.027559055118110236,0.15476190476190477,0.02030456852791878,0.1382783882783883,0.024390243902439025,0.028225806451612902,0.02877697841726619,0.024793388429752067,0.020338983050847456,0.020202020202020204,0.11284046692607004,0.12307692307692308,0.1589958158995816,0.13970588235294118,0.21875,0.020618556701030927,0.25,0.24926686217008798,0.6705882352941176,0.7307692307692307,0.3684210526315789,0.08797653958944282,0.4,0.42105263157894735,0.3333333333333333,0.10850439882697947,0.4594594594594595,0.4927536231884058,0.26,0.46153846153846156,0.16666666666666666,0.25787965616045844,0.6555555555555556,0.8035190615835777,0.5168899550224888,0.4934020833333333,0.5054306886227545,0.09400544959128065,0.17191977077363896,0.07221206581352833,0.5411334552102377,7.300328947368419,0.4588235294117647,20.0,44.0,4.0,9.0,10.0,21.0,162.0,334.0,14.0,20.0,86.0,170.0,182.0,378.0,18.0,29.0,9.0,96.0,191.0,297.0,249.0,4.0,12.0,318.0,158.0,1.0,2.0,4.0,6.0,1.0,10.0,4.0,2.0,17.0,9.0,0.5439560439560439,0.48148148148148145,0.6206896551724138,0.5026178010471204,0.48633879781420764,0.5542521994134897,0.0026455026455026454,0.05,0.06756756756756757,0.022727272727272728,0.02666666666666667,0.29411764705882354,0.06451612903225806,0.45454545454545453,0.46511627906976744,0.9,0.4897360703812317,0.48502994011976047,0.48502994011976047,0.5,0.18,0.4444444444444444,1.0,0.4,0.7,0.7857142857142857,0.06017191977077364,0.47619047619047616,0.4871060171919771,0.5058823529411764,0.4968553459119497,0.023376623376623377,26.851851851851862,,,,True,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,51134.0,852,443,1795,1796,662,728,162,3591,50,76,4.0,6,14.0,25,24.0,56,33.0,79.0,107,211,87.0,553,1787,10.0,16,53.0,29,57,42.0,187,150,64,8.0,7,44.0,12.0,56.0,5.0,7.0,30.0,6.0,8.0,124.0,3,8,32,39,4.0,75,12,87,7.0,20.0,16.0,4.0,20.0,8.0,13.0,21.0,2.0,7.0,41.0,4.0,16.0,31,1.0,54,4.0,8.0,68.0,,2.0,102.0,6.0,31.0,16.0,16.0,3.0,3.0,4.0,4.0,8.0,19.0,9.0,,,,184,658,6.0,12.0,0.7009345794392523,0.7281553398058253,0.5071090047393365,0.625,0.5087719298245614,0.5796019900497512,0.8620689655172413,0.614406779661017,0.616331096196868,0.8548387096774194,0.6631205673758865,0.03317535545023697,0.06578947368421052,24.58354366481575,0.4878048780487805,0.06666666666666667,0.05847076461769116,0.02030456852791878,0.12167300380228137,0.010416666666666666,0.07634408602150537,0.016129032258064516,0.025,0.015873015873015872,0.018518518518518517,0.00909090909090909,0.014705882352941176,0.038461538461538464,0.05084745762711865,0.09137055837563451,0.1278538812785388,0.09090909090909091,0.034653465346534656,0.47368421052631576,0.1890547263681592,0.6578947368421053,0.704225352112676,0.78,0.13930348258706468,0.42857142857142855,0.42857142857142855,0.4166666666666667,0.19651741293532338,0.4177215189873418,0.42857142857142855,0.20689655172413793,0.6666666666666666,0.5,0.211864406779661,0.56,0.664179104477612,0.5134290523690772,0.4820227272727273,0.5157987179487178,0.08120649651972157,0.13135593220338984,0.09584086799276673,0.33815551537070526,10.008056872037917,0.3688022284122563,19.0,51.0,,1.0,8.0,22.0,65.0,140.0,10.0,12.0,21.0,39.0,84.0,191.0,10.0,13.0,3.0,29.0,61.0,234.0,18.0,,1.0,139.0,65.0,1.0,1.0,,2.0,1.0,1.0,3.0,,2.0,4.0,0.9285714285714286,0.4397905759162304,0.7692307692307693,0.47540983606557374,0.4421052631578947,0.47512437810945274,0.005235602094240838,,0.02531645569620253,,0.01694915254237288,0.7878787878787878,0.12686567164179105,0.37254901960784315,0.37254901960784315,1.0,0.3482587064676617,0.4642857142857143,0.4676258992805755,0.9076923076923077,0.034482758620689655,,,0.41379310344827586,0.8333333333333334,0.9,0.1864406779661017,0.36363636363636365,0.3305084745762712,0.5384615384615384,0.4676258992805755,0.020512820512820513,25.33821989528796,0.007142857142857143,,,True,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,103898.0,1732,457,3565,3587,1190,1220,382,7152,86,121,8.0,15,14.0,28,12.0,31,24.0,62.0,122,214,51.0,457,3673,13.0,27,44.0,19,47,33.0,128,154,90,10.0,10,129.0,90.0,219.0,66.0,24.0,96.0,14.0,19.0,528.0,27,24,56,138,17.0,211,52,263,1.0,73.0,39.0,34.0,51.0,13.0,40.0,28.0,4.0,11.0,79.0,5.0,27.0,67,,102,2.0,4.0,89.0,,11.0,83.0,7.0,27.0,17.0,17.0,2.0,2.0,11.0,1.0,5.0,19.0,12.0,,,1.0,126,1183,7.0,13.0,0.6311475409836066,0.6581196581196581,0.5700934579439252,0.48148148148148145,0.40425531914893614,0.5516304347826086,0.5394736842105263,0.5163043478260869,0.5641975308641975,0.55,0.5423728813559322,0.04672897196261682,0.06611570247933884,12.030822769077803,0.6455696202531646,0.15315315315315314,0.11246943765281174,0.024439918533604887,0.11045364891518737,0.04753521126760563,0.1118800461361015,0.032903225806451615,0.03926701570680628,0.015772870662460567,0.014134275618374558,0.054502369668246446,0.0273972602739726,0.08845208845208845,0.10648148148148148,0.14432989690721648,0.12796208530805686,0.023529411764705882,0.005714285714285714,0.631578947368421,0.328804347826087,0.7107438016528925,0.7610619469026548,0.7209302325581395,0.08423913043478261,0.3870967741935484,0.4,0.4166666666666667,0.16847826086956522,0.3870967741935484,0.39344262295081966,0.39473684210526316,0.5333333333333333,0.125,0.30434782608695654,0.5,0.7472826086956522,0.5642601928374655,0.5156425,0.527971590909091,0.07474226804123711,0.11538461538461539,0.0962800875273523,0.2800875273522976,7.1570093457943935,0.3338008415147265,26.0,60.0,2.0,4.0,8.0,14.0,28.0,94.0,3.0,7.0,11.0,31.0,54.0,154.0,5.0,11.0,3.0,19.0,45.0,153.0,9.0,,5.0,89.0,28.0,,1.0,1.0,6.0,,10.0,1.0,2.0,,2.0,0.9444444444444444,0.35064935064935066,0.45454545454545453,0.4222222222222222,0.3624161073825503,0.41847826086956524,,0.03225806451612903,0.016129032258064516,,0.009009009009009009,0.4166666666666667,0.16304347826086957,0.43333333333333335,0.43333333333333335,1.0,0.2554347826086957,0.2978723404255319,0.2978723404255319,0.8928571428571429,0.10526315789473684,0.5,1.0,0.18421052631578946,0.42857142857142855,1.0,0.15217391304347827,0.5714285714285714,0.33695652173913043,0.3548387096774194,0.3146067415730337,0.012987012987012988,25.655194805194803,,,,True,
201575,1610612744,Brandon Rush,Brandon Rush,201575,GSW,11948.0,199,-73,403,418,147,156,34,821,5,11,1.0,3,2.0,4,1.0,2,3.0,5.0,9,18,5.0,41,501,2.0,4,4.0,4,7,5.0,22,16,2,2.0,2,7.0,2.0,9.0,1.0,1.0,4.0,3.0,,20.0,4,2,9,17,5.0,31,6,37,2.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,,1.0,5.0,1.0,3.0,8,1.0,12,,,4.0,,,8.0,,2.0,2.0,3.0,,,1.0,,2.0,3.0,2.0,,,,22,146,2.0,2.0,0.8888888888888888,1.0,0.5,0.5,0.5714285714285714,0.3673469387755102,0.4,0.5666666666666667,0.3867924528301887,0.4,0.5789473684210527,0.1111111111111111,0.09090909090909091,13.004484304932735,0.6,0.3125,0.1328125,0.017857142857142856,0.15254237288135594,0.056338028169014086,0.13903743315508021,0.03278688524590164,,0.0625,,0.0425531914893617,0.08333333333333333,0.09523809523809523,0.14583333333333334,0.15789473684210525,0.18,,0.06666666666666667,0.6666666666666666,0.22448979591836735,0.45454545454545453,0.5,0.8,0.04081632653061224,0.5,1.0,1.0,0.10204081632653061,0.6,0.6,0.6,0.3333333333333333,,0.26666666666666666,0.5,0.8571428571428571,0.5365948979591837,0.49305,0.5119733333333334,0.0392156862745098,0.1,0.0975609756097561,0.5365853658536586,6.63888888888889,0.36476426799007444,1.0,11.0,,,,1.0,5.0,20.0,,1.0,3.0,7.0,6.0,31.0,,1.0,,3.0,8.0,18.0,,,,20.0,5.0,,,,1.0,,,,,,,1.0,0.1935483870967742,,0.375,0.1935483870967742,0.6326530612244898,,0.5,,,,1.0,0.22448979591836735,0.09090909090909091,0.09090909090909091,1.0,0.40816326530612246,0.25,0.25,1.0,,,,0.2,,,0.06666666666666667,,0.4666666666666667,0.42857142857142855,0.25,,25.203225806451613,,,,True,
203084,1610612744,Harrison Barnes,Harrison Barnes,203084,GSW,42144.0,702,230,1443,1437,429,507,148,2880,38,62,8.0,13,14.0,16,20.0,52,30.0,62.0,88,176,39.0,320,1468,12.0,21,39.0,20,35,12.0,79,98,78,8.0,14,25.0,17.0,42.0,12.0,5.0,15.0,2.0,8.0,101.0,16,14,24,55,9.0,88,30,118,3.0,13.0,7.0,6.0,12.0,4.0,6.0,14.0,4.0,6.0,26.0,3.0,5.0,26,,54,4.0,1.0,52.0,,8.0,52.0,6.0,26.0,3.0,5.0,,,2.0,1.0,2.0,5.0,3.0,,,,79,426,11.0,3.0,0.5568181818181818,0.5833333333333334,0.5,0.5714285714285714,0.5714285714285714,0.562,0.6111111111111112,0.5583333333333333,0.5860805860805861,0.65,0.5895522388059702,0.07954545454545454,0.1774193548387097,18.502475247524753,0.46153846153846156,0.19148936170212766,0.1134020618556701,0.033816425120772944,0.125,0.07441860465116279,0.11669128508124077,0.04769475357710652,0.02877697841726619,0.0364963503649635,0.036231884057971016,0.10256410256410256,,0.10810810810810811,0.08648648648648649,0.1513157894736842,0.1165644171779141,0.1724137931034483,0.026785714285714284,0.6,0.248,0.6129032258064516,0.7450980392156863,0.6842105263157895,0.208,0.38461538461538464,0.40816326530612246,0.35,0.248,0.4838709677419355,0.4838709677419355,0.48148148148148145,0.6153846153846154,0.5,0.26666666666666666,0.875,0.544,0.5126766,0.588911111111111,0.5423875,0.0962962962962963,0.1326530612244898,0.121875,0.246875,9.098295454545452,0.2972972972972973,16.0,33.0,1.0,3.0,5.0,13.0,19.0,41.0,2.0,3.0,4.0,12.0,35.0,74.0,3.0,6.0,6.0,9.0,25.0,102.0,3.0,,,41.0,19.0,,,1.0,1.0,1.0,3.0,,,,,0.9714285714285714,0.47297297297297297,0.5,0.36,0.47297297297297297,0.296,,0.057692307692307696,,,,0.5333333333333333,0.132,0.48484848484848486,0.48484848484848486,1.0,0.164,0.4634146341463415,0.4634146341463415,0.9473684210526315,0.1111111111111111,0.3333333333333333,1.0,0.1111111111111111,0.6666666666666666,0.5,0.21666666666666667,0.38461538461538464,0.2,0.3333333333333333,0.4634146341463415,,24.555405405405406,,1.0,,True,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,62032.0,1034,510,2196,2211,901,881,214,4407,115,185,23.0,49,45.0,68,18.0,41,4.0,10.0,137,236,88.0,473,2173,24.0,51,60.0,56,91,50.0,201,182,92,34.0,19,135.0,73.0,208.0,50.0,23.0,98.0,16.0,21.0,489.0,19,44,64,154,30.0,248,64,312,27.0,51.0,33.0,18.0,58.0,12.0,44.0,29.0,4.0,14.0,87.0,4.0,35.0,51,1.0,91,11.0,4.0,111.0,3.0,9.0,139.0,13.0,59.0,18.0,39.0,3.0,2.0,26.0,2.0,11.0,42.0,24.0,1.0,1.0,,199,894,16.0,15.0,0.6642335766423357,0.7583333333333333,0.5805084745762712,0.47058823529411764,0.6153846153846154,0.5959752321981424,0.45535714285714285,0.6291666666666667,0.6111111111111112,0.4838709677419355,0.6611842105263158,0.08050847457627118,0.07567567567567568,19.249592169657422,0.6666666666666666,0.42857142857142855,0.19870967741935483,0.08835341365461848,0.191044776119403,0.05080213903743316,0.1963963963963964,0.07224770642201835,0.13100436681222707,0.07746478873239436,0.023622047244094488,0.05319148936170213,0.043478260869565216,0.17293233082706766,0.18587360594795538,0.24166666666666667,0.1897810218978102,0.19672131147540983,0.2125984251968504,0.5714285714285714,0.5727554179566563,0.6216216216216216,0.672514619883041,0.6869565217391305,0.12693498452012383,0.43902439024390244,0.4864864864864865,0.5,0.030959752321981424,0.4,0.4444444444444444,0.875,0.46938775510204084,0.21739130434782608,0.5666666666666667,0.6617647058823529,0.8421052631578947,0.5585335913312692,0.5432953488372093,0.5394950000000001,0.15989159891598917,0.20921985815602837,0.12684989429175475,0.4249471458773784,3.2588983050847453,0.41029143897996356,4.0,9.0,,,2.0,3.0,33.0,78.0,1.0,5.0,11.0,26.0,37.0,87.0,1.0,5.0,9.0,13.0,29.0,108.0,3.0,,,78.0,33.0,1.0,1.0,1.0,4.0,2.0,6.0,5.0,,,,0.972972972972973,0.42528735632183906,0.2,0.4482758620689655,0.42528735632183906,0.2693498452012384,0.011494252873563218,0.0975609756097561,0.1,,0.012987012987012988,0.75,0.02786377708978328,0.4444444444444444,0.4444444444444444,1.0,0.24148606811145512,0.4230769230769231,0.42857142857142855,0.9696969696969697,,,,0.08928571428571429,0.2,1.0,0.025,0.6666666666666666,0.21666666666666667,0.4230769230769231,0.4230769230769231,,25.306896551724137,0.01282051282051282,1.0,1.0,True,
2571,1610612744,Leandro Barbosa,Leandro Barbosa,2571,GSW,35178.0,586,6,1188,1201,293,322,148,2389,56,100,4.0,11,14.0,25,7.0,32,16.0,36.0,79,168,30.0,248,1260,6.0,19,30.0,18,33,3.0,51,112,46,,14,33.0,14.0,47.0,9.0,5.0,20.0,4.0,9.0,108.0,8,12,16,28,,44,20,64,5.0,28.0,14.0,14.0,24.0,2.0,15.0,12.0,3.0,9.0,36.0,3.0,10.0,18,3.0,66,2.0,6.0,42.0,1.0,2.0,35.0,3.0,19.0,,5.0,,,2.0,2.0,1.0,5.0,4.0,,,,51,293,12.0,,0.7088607594936709,0.7088607594936709,0.47023809523809523,0.3157894736842105,0.5454545454545454,0.4780701754385965,0.5,0.5217391304347826,0.5081967213114754,0.5,0.53125,0.08333333333333333,0.1,20.378457059679768,0.6666666666666666,,0.07692307692307693,0.029484029484029485,0.09937888198757763,0.04419889502762431,0.0838095238095238,0.034013605442176874,0.026143790849673203,0.03787878787878788,0.02459016393442623,0.038461538461538464,0.058823529411764705,0.06779661016949153,0.08661417322834646,0.07563025210084033,0.11851851851851852,,0.04504504504504504,0.8,0.43859649122807015,0.56,0.6222222222222222,0.7678571428571429,0.14035087719298245,0.21875,0.25,0.2857142857142857,0.15789473684210525,0.4444444444444444,0.4444444444444444,0.36666666666666664,0.36363636363636365,1.0,0.5434782608695652,0.56,0.7017543859649122,0.528016447368421,0.5334782608695654,0.5467489130434782,0.0778688524590164,0.10326086956521739,0.12096774193548387,0.2056451612903226,6.623809523809525,0.24663299663299662,9.0,20.0,4.0,7.0,2.0,4.0,11.0,40.0,2.0,4.0,2.0,9.0,20.0,60.0,6.0,11.0,,4.0,13.0,57.0,3.0,,,40.0,11.0,,,,1.0,,5.0,,,,,0.95,0.3333333333333333,0.5454545454545454,0.3076923076923077,0.3333333333333333,0.2631578947368421,,0.125,,,,0.6875,0.08771929824561403,0.45,0.45,1.0,0.17543859649122806,0.275,0.275,0.9090909090909091,0.23333333333333334,0.5714285714285714,1.0,0.13333333333333333,0.5,1.0,0.08695652173913043,0.5,0.1956521739130435,0.2222222222222222,0.275,,24.633333333333333,,,,True,
2733,1610612744,Shaun Livingston,Shaun Livingston,2733,GSW,49250.0,821,72,1637,1642,415,361,192,3279,35,49,3.0,6,9.0,13,41.0,93,25.0,59.0,101,201,42.0,247,1708,7.0,15,18.0,17,31,7.0,41,86,116,2.0,9,83.0,29.0,112.0,17.0,12.0,43.0,12.0,28.0,253.0,4,16,11,43,2.0,56,20,76,3.0,28.0,17.0,11.0,22.0,6.0,19.0,17.0,3.0,3.0,39.0,2.0,8.0,34,,73,3.0,4.0,46.0,,1.0,46.0,9.0,25.0,2.0,9.0,2.0,2.0,5.0,,4.0,11.0,8.0,,,2.0,41,411,5.0,2.0,0.42574257425742573,0.43,0.5024875621890548,0.4666666666666667,0.5483870967741935,0.4880952380952381,0.4375,0.5151515151515151,0.5394736842105263,0.5,0.5555555555555556,0.04477611940298507,0.12244897959183673,14.270443613041154,0.5641025641025641,0.04878048780487805,0.0763765541740675,0.02909090909090909,0.052884615384615384,0.017241379310344827,0.07003891050583658,0.02557544757033248,0.043478260869565216,0.020618556701030927,0.023255813953488372,0.022988505747126436,,0.05649717514124294,0.052884615384615384,0.12359550561797752,0.038461538461538464,0.15384615384615385,0.030927835051546393,0.7272727272727273,0.23333333333333334,0.7142857142857143,0.813953488372093,0.7142857142857143,0.44285714285714284,0.44086021505376344,0.45555555555555555,0.2682926829268293,0.28095238095238095,0.423728813559322,0.423728813559322,0.375,0.5,0.3333333333333333,0.3939393939393939,0.6923076923076923,0.2761904761904762,0.47745622009569383,0.48051153846153843,0.5283125,0.11061946902654868,0.1152073732718894,0.0728744939271255,0.1659919028340081,9.59004975124378,0.2535125229077581,1.0,6.0,,,,,,3.0,,1.0,,2.0,1.0,9.0,,1.0,4.0,,2.0,3.0,,,1.0,2.0,,,,2.0,1.0,,2.0,2.0,,1.0,,1.0,0.1111111111111111,,,0.125,0.04285714285714286,,0.03225806451612903,,,,0.28,0.02857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.014285714285714285,,,,,,,0.0625,,,,,0.06060606060606061,,,,26.92222222222222,,,,True,
