EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsUnassisted3s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Loose Ball Fouls,Charge Fouls Drawn,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,OffThreePtRebounds,SelfOReb,Charge Fouls,BlockedShortMidRange,RecoveredBlocks,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Fg3aBlocked,LostBallSteals,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,PtsPutbacks,BadPassOutOfBoundsTurnovers,Offensive Fouls,OffensiveGoaltends,SecondChanceFtPoints,HeaveAttempts,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,on,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,PenaltyFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Corner3PctBlocked,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,90600.0,1510,44,2939,2936,564,732,379.0,5875,85.0,147,22.0,34.0,18.0,76.0,28.0,79.0,20.0,3.0,70.0,191.0,131,302,79.0,211.0,171.0,670,3053,30.0,24.0,61.0,51.0,76.0,184.0,70.0,192,132.0,189.0,70.0,33.0,235.0,75.0,310.0,46.0,29.0,111.0,85.0,695.0,49.0,123.0,176.0,213.0,72.0,34.0,74.0,49.0,56.0,25.0,5.0,130.0,8.0,22.0,49,4.0,133,206.0,198.0,4.0,68.0,29.0,178.0,554,17.0,25.0,0.26717557251908397,0.28,0.5569620253164557,0.3744075829383886,0.37799043062200954,0.4337748344370861,0.39344262295081966,0.48635477582846004,0.48214285714285715,0.5557404326123128,0.5974025974025974,0.41130604288499023,0.10927152317880795,0.18421052631578946,0.05063291139240506,21.75595238095238,0.5692307692307692,0.12142152023692004,0.14,0.12619222303741745,0.08741258741258741,0.16666666666666666,0.12955465587044535,0.1650485436893204,0.28654970760233917,0.5782312925170068,0.6439393939393939,0.14814814814814814,0.23684210526315788,0.2903225806451613,0.1111111111111111,0.1539961013645224,0.35443037974683544,0.37333333333333335,0.32142857142857145,0.03898635477582846,0.3723196881091618,0.36649214659685864,0.37037037037037035,0.5142857142857142,0.30357142857142855,0.6470588235294118,0.026785714285714284,0.6978557504873294,0.37037037037037035,0.5064747544204321,0.5186,0.48724403669724775,0.12762237762237763,0.19047619047619047,0.2746268656716418,8.014238410596027,26.081990521327015,0.1919020074855393,9.0,,1.0,48.0,11.0,1.0,10.0,34.0,14.0,8.0,14.0,,0.1,0.36666666666666664,0.3125,0.37777777777777777,0.10204081632653061,0.10140845070422536,0.45,0.45,0.8888888888888888,0.025,,,0.42857142857142855,0.050746268656716415,7.0,17.0,105.0,39.0,32.0,4.0,37.0,10.0,11.0,0.05263157894736842,0.03225806451612903,0.02631578947368421,0.04659498207885305,0.024844720496894408,0.2823529411764706,0.425,0.4117647058823529,,5.0,3.0,10.0,6.0,7.0,0.012077294685990338,0.028132992327365727,,0.011673151750972763,0.5,2.0,38.0,2.0,0.009478672985781991,0.010471204188481676,0.015723270440251572,12.0,23.0,5.0,,9.0,2.0,11.0,13.0,False,2.0,1.0,9.0,18.0,20.0,5.0,26.0,14.0,1.0,5.0,1.0,2.0,0.39215686274509803,0.225,0.1111111111111111,1.0,0.6666666666666666,0.375,0.023255813953488372,,,,,,
201584,1610612745,Courtney Lee,Courtney Lee,201584,HOU,101822.0,1697,43,3226,3222,721,875,409.0,6448,74.0,124,13.0,23.0,30.0,79.0,53.0,147.0,100.0,27.0,36.0,110.0,157,350,84.0,210.0,66.0,632,3385,32.0,30.0,59.0,48.0,27.0,129.0,136.0,178,246.0,109.0,36.0,27.0,60.0,27.0,87.0,15.0,12.0,26.0,24.0,201.0,43.0,80.0,128.0,154.0,67.0,49.0,32.0,25.0,30.0,7.0,7.0,62.0,5.0,12.0,47,2.0,99,59.0,80.0,14.0,19.0,16.0,118.0,706,15.0,7.0,0.43312101910828027,0.4503311258278146,0.9761904761904762,0.4,0.4019138755980861,0.44857142857142857,0.5084745762711864,0.5053571428571428,0.4766355140186916,0.5262711864406779,0.5289256198347108,0.375,0.07714285714285714,0.10126582278481013,0.02040816326530612,17.512142471667566,0.5161290322580645,0.07421150278293136,0.11684782608695653,0.08506224066390042,0.048484848484848485,0.10327455919395466,0.12109375,0.10714285714285714,0.22142857142857142,0.5967741935483871,0.6851851851851852,0.14107142857142857,0.379746835443038,0.4225352112676056,0.3,0.2625,0.36054421768707484,0.3680555555555556,0.4528301886792453,0.17857142857142858,0.19642857142857142,0.32727272727272727,0.3302752293577982,0.9444444444444444,0.21495327102803738,0.5652173913043478,0.2523364485981308,0.5964285714285714,0.3302752293577982,0.520488868940754,0.5169177777777778,0.5088721698113208,0.03484320557491289,0.0521978021978022,0.20411392405063292,10.298571428571424,24.57238095238096,0.22349659020458773,48.0,4.0,13.0,21.0,18.0,11.0,27.0,75.0,21.0,11.0,21.0,,0.4074074074074074,0.5625,0.5847457627118644,0.6147540983606558,0.12903225806451613,0.06552706552706553,0.48,0.48484848484848486,1.0,0.22033898305084745,0.3076923076923077,1.0,0.19626168224299065,0.11867088607594936,10.0,12.0,6.0,10.0,19.0,5.0,26.0,2.0,1.0,0.05154639175257732,0.016536118363794605,0.016549968173138127,0.015432098765432098,0.012285012285012284,0.47297297297297297,0.2033898305084746,0.8333333333333334,0.2,7.0,6.0,5.0,7.0,8.0,0.016587677725118485,0.0215311004784689,0.02727272727272727,0.02127659574468085,0.38095238095238093,2.0,18.0,2.0,0.009523809523809525,0.00909090909090909,0.01282051282051282,12.0,10.0,,,6.0,1.0,1.0,5.0,False,10.0,7.0,14.0,4.0,14.0,1.0,4.0,1.0,1.0,1.0,,,0.2916666666666667,0.23728813559322035,0.5,1.0,0.37037037037037035,0.19047619047619047,0.004761904761904762,3.0,0.01,,,,
201609,1610612745,Goran Dragic,Goran Dragic,201609,HOU,104777.0,1746,66,3312,3309,697,882,418.0,6621,138.0,210,37.0,49.0,33.0,93.0,36.0,92.0,37.0,6.0,57.0,165.0,207,395,68.0,202.0,153.0,771,3498,40.0,53.0,88.0,42.0,66.0,226.0,74.0,340,126.0,165.0,57.0,34.0,263.0,88.0,351.0,36.0,52.0,106.0,103.0,790.0,37.0,75.0,115.0,168.0,85.0,50.0,93.0,50.0,64.0,43.0,15.0,157.0,11.0,39.0,60,5.0,164,181.0,190.0,2.0,66.0,35.0,219.0,681,16.0,22.0,0.178743961352657,0.18316831683168316,0.6176470588235294,0.33663366336633666,0.33663366336633666,0.5240506329113924,0.6022727272727273,0.5175879396984925,0.6153846153846154,0.5621345029239766,0.6627218934911243,0.33835845896147404,0.08607594936708861,0.053763440860215055,,22.02052091554854,0.5923566878980892,0.06555944055944056,0.09973045822102426,0.07392739273927393,0.06134969325153374,0.07894736842105263,0.11320754716981132,0.0660377358490566,0.35175879396984927,0.6571428571428571,0.7624309392265194,0.15577889447236182,0.3548387096774194,0.375,0.09090909090909091,0.1541038525963149,0.391304347826087,0.391304347826087,0.08333333333333333,0.06197654941373534,0.27638190954773867,0.34545454545454546,0.3475609756097561,0.5789473684210527,0.3769230769230769,0.7551020408163265,0.046153846153846156,0.6901172529313233,0.34545454545454546,0.5428520938023451,0.4971150000000001,0.5327542307692308,0.1016949152542373,0.1476510067114094,0.2931258106355383,7.145063291139241,24.94158415841584,0.21044685990338163,11.0,,2.0,36.0,18.0,6.0,19.0,58.0,9.0,6.0,10.0,,0.3157894736842105,0.45,0.4576271186440678,0.47540983606557374,0.1380952380952381,0.055,0.2972972972972973,0.2972972972972973,0.8181818181818182,0.03389830508474576,,,0.27692307692307694,0.07522697795071336,11.0,18.0,78.0,54.0,41.0,3.0,53.0,6.0,,0.031914893617021274,0.03571428571428571,0.03258145363408521,0.05167173252279635,0.029197080291970802,0.2246376811594203,0.3050847457627119,0.6111111111111112,0.18181818181818182,11.0,10.0,4.0,1.0,5.0,0.024553571428571428,0.029411764705882353,0.023255813953488372,0.035842293906810034,0.5,1.0,35.0,,0.0049504950495049506,0.006060606060606061,0.025078369905956112,10.0,17.0,14.0,,4.0,,4.0,14.0,False,2.0,6.0,17.0,16.0,18.0,6.0,12.0,7.0,,,,2.0,0.42857142857142855,0.288135593220339,0.35294117647058826,0.6666666666666666,0.3333333333333333,0.4444444444444444,,2.0,,1.0,1.0,1.0,0.013333333333333334
201941,1610612745,Jordan Hill,Jordan Hill,201941,HOU,28155.0,469,-39,897,902,106,184,107.0,1799,38.0,51,1.0,2.0,18.0,46.0,12.0,35.0,,,,3.0,68,132,,3.0,25.0,161,977,25.0,6.0,12.0,1.0,3.0,15.0,84.0,52,,3.0,,11.0,10.0,4.0,14.0,4.0,,8.0,,32.0,31.0,64.0,108.0,155.0,9.0,8.0,8.0,3.0,16.0,5.0,3.0,24.0,3.0,1.0,27,3.0,60,31.0,39.0,,21.0,,15.0,106,1.0,,0.6176470588235294,0.7241379310344828,,,,0.5151515151515151,0.5,0.5037037037037037,0.46153846153846156,0.5261437908496732,0.5,0.022222222222222223,0.08333333333333333,0.10869565217391304,0.02857142857142857,17.404129793510325,0.3333333333333333,0.21621621621621623,0.28440366972477066,0.2345679012345679,0.2222222222222222,0.22935779816513763,0.26582278481012656,0.3333333333333333,0.37777777777777777,0.7450980392156863,0.8260869565217391,0.34074074074074073,0.391304347826087,0.43902439024390244,0.4444444444444444,0.25925925925925924,0.34285714285714286,0.35294117647058826,1.0,,0.022222222222222223,,,,0.15384615384615385,0.5,,0.4,,0.4820362962962963,0.5322325000000001,0.41238461538461535,0.13725490196078433,0.14,0.09316770186335403,7.84469696969697,25.233333333333334,0.11817168338907469,,,,1.0,16.0,,1.0,38.0,21.0,14.0,21.0,1.0,,0.64,0.6153846153846154,0.6551724137931034,0.09803921568627451,0.19811320754716982,,,,,,,0.07692307692307693,0.2360248447204969,12.0,20.0,,2.0,29.0,13.0,47.0,4.0,1.0,0.48148148148148145,0.09177215189873418,0.11217183770883055,0.13432835820895522,0.07692307692307693,0.5789473684210527,0.7692307692307693,0.6,0.16666666666666666,18.0,4.0,,7.0,14.0,0.17475728155339806,0.08333333333333333,0.2,0.07547169811320754,0.6666666666666666,,1.0,,,,0.1686746987951807,20.0,1.0,9.0,,6.0,,4.0,3.0,False,,,1.0,,,,1.0,,,,3.0,,,0.038461538461538464,,,,,,,,,,,
202335,1610612745,Patrick Patterson,Patrick Patterson,202335,HOU,84248.0,1404,-33,2690,2694,605,841,354.0,5384,59.0,100,8.0,15.0,78.0,198.0,73.0,178.0,1.0,,,2.0,210,476,,3.0,37.0,457,2851,78.0,35.0,84.0,1.0,8.0,78.0,296.0,124,,2.0,,19.0,26.0,26.0,52.0,16.0,10.0,15.0,8.0,130.0,44.0,103.0,161.0,267.0,25.0,19.0,15.0,11.0,30.0,4.0,5.0,45.0,7.0,4.0,52,10.0,110,66.0,53.0,,23.0,5.0,78.0,587,16.0,5.0,0.7047619047619048,0.8043478260869565,,,,0.4411764705882353,0.4166666666666667,0.4384133611691023,0.4117647058823529,0.45337301587301587,0.42857142857142855,0.006263048016701462,0.03991596638655462,0.06565656565656566,,17.675466838377336,0.3333333333333333,0.1182548794489093,0.12903225806451613,0.12128712871287128,0.09885931558935361,0.11926605504587157,0.112,0.17582417582417584,0.20876826722338204,0.59,0.6276595744680851,0.4133611691022965,0.3939393939393939,0.42162162162162165,0.5769230769230769,0.37160751565762007,0.4101123595505618,0.4101123595505618,0.9315068493150684,0.0020876826722338203,0.0041753653444676405,,,,0.17647058823529413,0.5333333333333333,,0.2150313152400835,,0.43988006263048013,0.5341947368421053,0.4298288235294117,0.04609218436873747,0.046370967741935484,0.17067833698030635,10.510504201680673,24.03333333333333,0.22490706319702602,,,,1.0,39.0,,1.0,87.0,33.0,26.0,33.0,2.0,,0.5,0.4936708860759494,0.5058139534883721,0.06,0.13523131672597866,,,,,,,0.011764705882352941,0.19037199124726478,25.0,49.0,,3.0,75.0,14.0,106.0,13.0,10.0,0.18421052631578946,0.07731958762886598,0.07928197456993269,0.0784313725490196,0.04941860465116279,0.5932203389830508,0.620253164556962,0.5102040816326531,0.16,31.0,11.0,1.0,7.0,15.0,0.08446866485013624,0.10242587601078167,0.09375,0.044534412955465584,0.45454545454545453,,6.0,1.0,,,0.08118081180811808,52.0,7.0,12.0,,9.0,,8.0,3.0,False,,,1.0,,,1.0,7.0,1.0,,,,,,0.012658227848101266,,,,,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,121408.0,2023,74,3889,3867,726,908,477.0,7756,166.0,260,27.0,50.0,120.0,302.0,143.0,307.0,,,,3.0,429,869,,3.0,149.0,1007,4039,117.0,63.0,131.0,1.0,59.0,185.0,532.0,326,,2.0,,67.0,86.0,49.0,135.0,32.0,17.0,52.0,17.0,319.0,60.0,203.0,296.0,415.0,34.0,15.0,85.0,42.0,63.0,43.0,12.0,148.0,18.0,21.0,74,16.0,208,209.0,194.0,,78.0,25.0,185.0,718,24.0,23.0,0.62004662004662,0.6700251889168766,,,,0.4936708860759494,0.48091603053435117,0.4919724770642202,0.4772727272727273,0.5228452751817237,0.5409356725146199,0.0034403669724770644,0.07710011507479862,0.11258278145695365,,25.05638249887235,0.5743243243243243,0.1451036454610436,0.13636363636363635,0.14301250679717237,0.170316301703163,0.12778904665314403,0.15878378378378377,0.09027777777777778,0.2981651376146789,0.6384615384615384,0.7312775330396476,0.3463302752293578,0.3973509933774834,0.44776119402985076,0.35,0.35206422018348627,0.46579804560260585,0.46579804560260585,0.916083916083916,,0.0034403669724770644,,,,0.3787878787878788,0.54,,0.30160550458715596,,0.4605294252873562,0.49591020408163267,0.4661427480916033,0.08315565031982942,0.08342245989304813,0.18371400198609733,9.592405063291139,40.56666666666666,0.18668038056055541,,,,1.0,66.0,,,157.0,21.0,11.0,21.0,,,0.5641025641025641,0.5641025641025641,0.585820895522388,0.12692307692307692,0.1414141414141414,,,,,,,0.007575757575757576,0.15590863952333664,43.0,62.0,,17.0,89.0,33.0,119.0,31.0,13.0,0.3055555555555556,0.06656694091249066,0.06385281385281386,0.08616187989556136,0.047311827956989246,0.5602409638554217,0.5299145299145299,0.6935483870967742,0.18604651162790697,29.0,12.0,10.0,9.0,13.0,0.05675146771037182,0.06952965235173825,0.05970149253731343,0.032171581769437,0.6190476190476191,,19.0,,,,0.05570291777188329,64.0,6.0,15.0,1.0,25.0,1.0,25.0,12.0,False,,,,,,7.0,10.0,4.0,,,8.0,3.0,,,,,,,,1.0,,1.0,,,0.014925373134328358
201978,1610612745,Chase Budinger,Chase Budinger,201978,HOU,72187.0,1203,28,2328,2309,542,655,292.0,4637,68.0,106,17.0,23.0,23.0,64.0,22.0,67.0,94.0,24.0,34.0,109.0,113,237,81.0,203.0,52.0,521,2436,37.0,20.0,38.0,47.0,14.0,111.0,148.0,78,234.0,109.0,34.0,26.0,53.0,11.0,64.0,9.0,2.0,28.0,18.0,139.0,44.0,109.0,165.0,201.0,27.0,23.0,38.0,25.0,15.0,13.0,1.0,53.0,2.0,4.0,34,3.0,58,54.0,66.0,2.0,27.0,8.0,107.0,531,6.0,5.0,0.6548672566371682,0.7184466019417476,0.9629629629629629,0.39901477832512317,0.39901477832512317,0.4767932489451477,0.5263157894736842,0.5329545454545455,0.5705882352941176,0.556745182012848,0.5913978494623656,0.46136363636363636,0.10970464135021098,0.15625,0.014925373134328358,19.475655430711612,0.7169811320754716,0.14709851551956815,0.14521452145214522,0.14655172413793102,0.13106796116504854,0.15384615384615385,0.12093023255813953,0.20454545454545456,0.2409090909090909,0.6415094339622641,0.7472527472527473,0.14545454545454545,0.359375,0.42592592592592593,0.5652173913043478,0.15227272727272728,0.3283582089552239,0.3333333333333333,0.7272727272727273,0.21363636363636362,0.24772727272727274,0.3119266055045872,0.3119266055045872,0.9117647058823529,0.27058823529411763,0.7391304347826086,0.2823529411764706,0.7022727272727273,0.3119266055045872,0.5282891799544421,0.5095678571428572,0.5321988235294118,0.06100217864923747,0.10588235294117647,0.21305182341650672,8.042194092827007,24.435960591133004,0.23281786941580757,47.0,3.0,6.0,23.0,17.0,5.0,14.0,52.0,7.0,3.0,7.0,,0.35714285714285715,0.4594594594594595,0.4803921568627451,0.5,0.14150943396226415,0.15267175572519084,0.5,0.5053763440860215,1.0,0.11764705882352941,0.5,1.0,0.27058823529411763,0.09980806142034548,13.0,17.0,9.0,7.0,27.0,12.0,36.0,1.0,4.0,0.19672131147540983,0.033498759305210915,0.032171581769437,0.03686635944700461,0.026845637583892617,0.6617647058823529,0.3333333333333333,0.7647058823529411,0.23076923076923078,9.0,3.0,2.0,2.0,4.0,0.02875399361022364,0.037800687285223365,0.060240963855421686,0.014285714285714285,0.5714285714285714,1.0,4.0,,0.0049261083743842365,,0.017391304347826087,20.0,6.0,,,3.0,,4.0,9.0,False,12.0,2.0,8.0,7.0,19.0,4.0,2.0,1.0,,1.0,,2.0,0.40425531914893614,0.1568627450980392,0.25,1.0,0.5,0.30434782608695654,0.004901960784313725,2.0,0.010638297872340425,,,,
202718,1610612745,Chandler Parsons,Chandler Parsons,202718,HOU,105442.0,1757,66,3390,3402,647,774,456.0,6792,141.0,232,20.0,35.0,17.0,64.0,27.0,70.0,67.0,11.0,31.0,107.0,185,366,60.0,174.0,39.0,589,3561,74.0,29.0,59.0,32.0,8.0,102.0,178.0,192,174.0,106.0,31.0,40.0,87.0,44.0,131.0,23.0,21.0,43.0,34.0,306.0,47.0,143.0,201.0,288.0,71.0,41.0,39.0,27.0,37.0,12.0,5.0,76.0,9.0,12.0,69,6.0,138,84.0,72.0,,38.0,2.0,102.0,638,17.0,1.0,0.4810810810810811,0.5705128205128205,0.9666666666666667,0.3448275862068966,0.3468208092485549,0.505464480874317,0.4915254237288136,0.5092592592592593,0.5164835164835165,0.5139616055846422,0.5204081632653061,0.32222222222222224,0.1092896174863388,0.109375,0.014285714285714285,16.58986175115207,0.5131578947368421,0.1183774834437086,0.12303664921465969,0.11949685534591195,0.08635097493036212,0.13616071428571427,0.13553113553113552,0.09174311926605505,0.42962962962962964,0.6077586206896551,0.705,0.11851851851851852,0.265625,0.2982456140350877,0.4117647058823529,0.12962962962962962,0.38571428571428573,0.391304347826087,0.6296296296296297,0.12407407407407407,0.19814814814814816,0.2897196261682243,0.2897196261682243,0.9354838709677419,0.38461538461538464,0.5714285714285714,0.12087912087912088,0.7518518518518519,0.29245283018867924,0.5494148423005566,0.5708393939393939,0.5205777777777777,0.06654991243432574,0.09571788413098237,0.1731748726655348,6.000819672131148,24.712643678160916,0.19085545722713865,29.0,2.0,4.0,21.0,43.0,7.0,11.0,113.0,28.0,17.0,28.0,3.0,0.6363636363636364,0.581081081081081,0.6294117647058823,0.6075268817204301,0.13793103448275862,0.12718204488778054,0.43283582089552236,0.43283582089552236,1.0,0.047058823529411764,0.5,1.0,0.23076923076923078,0.19185059422750425,41.0,63.0,6.0,10.0,67.0,11.0,87.0,13.0,4.0,0.11827956989247312,0.0563973063973064,0.05305367057371992,0.058981233243967826,0.05670103092783505,0.46099290780141844,0.7411764705882353,0.6507936507936508,0.07317073170731707,19.0,11.0,7.0,5.0,12.0,0.04387990762124711,0.053864168618266976,0.05982905982905983,0.044534412955465584,0.42857142857142855,,30.0,6.0,,,0.0379746835443038,58.0,9.0,5.0,1.0,6.0,1.0,5.0,7.0,False,6.0,5.0,7.0,6.0,12.0,1.0,12.0,5.0,,,,1.0,0.375,0.08235294117647059,0.7142857142857143,0.8,0.5454545454545454,0.2857142857142857,,6.0,,1.0,,,0.013333333333333334
202962,1610612745,Greg Smith,Greg Smith,202962,HOU,4145.0,69,-4,127,125,29,39,16.0,252,6.0,7,1.0,2.0,1.0,4.0,,,,,,,7,11,,,,14,119,4.0,1.0,3.0,,,2.0,4.0,10,,,,2.0,,1.0,1.0,1.0,,,,3.0,3.0,10.0,15.0,20.0,2.0,2.0,,,1.0,,,1.0,,1.0,8,,17,,,,,,2.0,28,1.0,,0.2857142857142857,0.5,,,,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.6363636363636364,0.3333333333333333,,0.18181818181818182,0.5,,8.275862068965518,,0.19230769230769232,0.21428571428571427,0.19696969696969696,0.23076923076923078,0.125,0.18181818181818182,0.3333333333333333,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.36363636363636365,0.25,0.5,,,,,,,,,,,0.6666666666666666,0.5,,0.6363636363636364,,0.5368272727272727,0.5474749999999999,0.4607666666666667,,,0.14285714285714285,3.036363636363637,,0.2283464566929134,,,,,3.0,,,6.0,5.0,2.0,5.0,,,0.75,0.75,0.75,,0.26666666666666666,,,,,,,,0.42857142857142855,3.0,3.0,,,4.0,2.0,5.0,2.0,,0.6666666666666666,0.07272727272727272,0.07042253521126761,0.18181818181818182,,0.3333333333333333,0.75,1.0,,1.0,2.0,,3.0,2.0,0.0625,0.07692307692307693,,1.0,0.4,,,,,,0.07692307692307693,6.0,,1.0,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612745,Samuel Dalembert,Samuel Dalembert,2223,HOU,83923.0,1399,76,2652,2659,436,516,365.0,5311,116.0,181,23.0,33.0,53.0,134.0,25.0,63.0,,,,1.0,194,378,,1.0,90.0,478,2759,95.0,39.0,61.0,1.0,19.0,97.0,232.0,156,,1.0,,27.0,26.0,5.0,31.0,2.0,3.0,16.0,6.0,67.0,69.0,200.0,291.0,446.0,37.0,29.0,29.0,10.0,49.0,19.0,8.0,78.0,10.0,15.0,93,1.0,156,92.0,113.0,,55.0,4.0,97.0,434,6.0,4.0,0.5979381443298969,0.7073170731707317,,,,0.5132275132275133,0.639344262295082,0.5118733509234829,0.6290322580645161,0.5519630484988453,0.6554054054054054,0.002638522427440633,0.07142857142857142,0.06716417910447761,,16.60708482287943,0.3717948717948718,0.2089864158829676,0.2354948805460751,0.2152,0.1821561338289963,0.22714681440443213,0.22380952380952382,0.26506024096385544,0.47757255936675463,0.6408839779005525,0.7116564417177914,0.35356200527704484,0.39552238805970147,0.424,0.5471698113207547,0.1662269129287599,0.3968253968253968,0.3968253968253968,0.84,,0.002638522427440633,,,,0.532258064516129,0.696969696969697,,0.48021108179419525,,0.5093904761904761,0.5571121951219513,0.534239344262295,0.1282051282051282,0.12850467289719625,0.20292887029288703,6.614021164021161,48.0,0.16440422322775264,,,,1.0,51.0,,,134.0,109.0,71.0,109.0,15.0,,0.5368421052631579,0.5368421052631579,0.5929203539823009,0.09944751381215469,0.21100917431192662,,,,,,,0.016129032258064516,0.2803347280334728,38.0,72.0,,4.0,126.0,22.0,155.0,14.0,1.0,0.3333333333333333,0.13606911447084233,0.12185534591194969,0.19784172661870503,0.09364548494983277,0.5689655172413793,0.7578947368421053,0.5277777777777778,0.07894736842105263,29.0,14.0,3.0,36.0,57.0,0.0838150289017341,0.12320916905444126,0.0967741935483871,0.08917197452229299,0.5229357798165137,,8.0,,,,0.07905138339920949,60.0,9.0,11.0,4.0,32.0,,8.0,5.0,False,,,,,,4.0,2.0,1.0,,,7.0,11.0,,,,,,,,2.0,,,,,
