EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ShortMidRangeAssists,OffThreePtRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockingFouls,Charge Fouls Drawn,BlockingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,23618.0,394,-41,756,755,207,223,61,1511,14,34,1.0,9.0,6.0,12.0,12.0,37.0,39.0,84.0,65,155,37.0,167,759,2.0,14.0,6.0,10.0,16.0,32.0,15.0,47.0,98,32.0,2.0,19.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,14.0,12.0,14.0,37.0,9.0,60,12,72,1.0,4.0,2.0,2.0,9.0,2.0,4.0,13.0,3.0,5.0,3.0,22,5.0,12.0,28,1.0,1.0,3.0,36,3.0,2.0,44.0,1.0,1.0,19.0,3.0,9.0,5.0,1.0,3.0,9.0,3.0,1.0,1.0,47.0,207,3.0,3.0,0.7538461538461538,0.765625,0.41935483870967744,0.14285714285714285,0.5,0.41935483870967744,0.14285714285714285,0.5,0.4715909090909091,0.29411764705882354,0.573170731707317,0.12258064516129032,0.29411764705882354,0.13513513513513514,0.047619047619047616,23.97094430992736,0.4090909090909091,0.3333333333333333,0.12131147540983607,0.047619047619047616,0.175,0.13246753246753246,0.03614457831325301,0.05263157894736842,0.03773584905660377,0.04878048780487805,0.12,0.0967741935483871,0.14285714285714285,0.1568627450980392,0.20689655172413793,0.014084507042253521,0.3333333333333333,0.21935483870967742,0.4117647058823529,0.5833333333333334,0.42857142857142855,0.23870967741935484,0.32432432432432434,0.375,0.5,0.5419354838709678,0.4642857142857143,0.4875,0.9487179487179487,0.6428571428571429,0.1111111111111111,0.375,0.5,0.21935483870967742,0.44508580645161316,0.4874166666666666,0.46690312500000003,0.10982658959537572,0.10982658959537572,0.059880239520958084,0.281437125748503,12.44516129032258,0.27380952380952384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,22891.0,382,-28,740,738,231,218,61,1478,24,38,1.0,3.0,10.0,15.0,9.0,20.0,21.0,67.0,54,125,57.0,222,744,2.0,6.0,2.0,12.0,21.0,44.0,16.0,82.0,46,62.0,2.0,11.0,30.0,6.0,36.0,2.0,4.0,13.0,13.0,78.0,6.0,9.0,52.0,6.0,67,7,74,3.0,13.0,10.0,3.0,17.0,6.0,10.0,20.0,2.0,7.0,3.0,37,11.0,18.0,33,5.0,1.0,2.0,47,1.0,,68.0,5.0,9.0,29.0,3.0,7.0,1.0,1.0,5.0,7.0,4.0,,,82.0,231,2.0,3.0,0.42592592592592593,0.4339622641509434,0.432,0.3333333333333333,0.4772727272727273,0.4714285714285714,0.35714285714285715,0.515625,0.5321782178217822,0.36666666666666664,0.5555555555555556,0.088,0.18421052631578946,,0.05970149253731343,29.615861214374224,0.4594594594594595,0.21428571428571427,0.18772563176895307,0.023346303501945526,0.10465116279069768,0.16804407713498623,0.021604938271604937,0.057971014492753624,,0.014492753623188406,0.1625,0.20833333333333334,0.18811881188118812,0.12244897959183673,0.08108108108108109,0.03296703296703297,0.5714285714285714,0.21714285714285714,0.631578947368421,0.7741935483870968,0.4583333333333333,0.11428571428571428,0.45,0.45,0.4444444444444444,0.38285714285714284,0.31343283582089554,0.3333333333333333,0.38095238095238093,0.21428571428571427,0.3333333333333333,0.234375,0.6666666666666666,0.5028571428571429,0.5036519999999999,0.497715,0.4974289062499999,0.1457286432160804,0.19463087248322147,0.05405405405405406,0.36936936936936937,11.456799999999998,0.31216216216216214,4.0,6.0,1.0,2.0,1.0,15.0,44.0,1.0,6.0,8.0,19.0,19.0,50.0,2.0,8.0,8.0,20.0,51.0,6.0,44.0,15.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,0.8947368421052632,0.38,0.25,0.4,0.38,0.2857142857142857,0.014925373134328358,0.018867924528301886,0.03428571428571429,0.6666666666666666,0.6666666666666666,1.0,0.25142857142857145,0.3409090909090909,0.3409090909090909,0.8666666666666667,0.14285714285714285,0.5,1.0,0.42857142857142855,0.16666666666666666,1.0,0.015625,0.296875,0.42105263157894735,0.3409090909090909,25.343999999999998,,,,,,,,,,,,,,,,,,True,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,24184.0,403,-15,782,786,224,258,67,1568,28,57,3.0,5.0,5.0,14.0,2.0,16.0,16.0,46.0,46,119,20.0,121,769,6.0,10.0,,12.0,8.0,27.0,11.0,30.0,18,74.0,2.0,8.0,98.0,33.0,131.0,14.0,19.0,43.0,45.0,295.0,4.0,7.0,35.0,2.0,44,9,53,3.0,13.0,8.0,5.0,26.0,14.0,20.0,20.0,2.0,6.0,,46,15.0,5.0,20,1.0,1.0,1.0,44,,5.0,36.0,3.0,1.0,10.0,9.0,1.0,,1.0,,1.0,,,,30.0,224,5.0,6.0,0.1956521739130435,0.2,0.3865546218487395,0.6,0.2962962962962963,0.3686131386861314,0.6,0.27941176470588236,0.3954248366013072,0.6,0.3409090909090909,0.06722689075630252,0.12280701754385964,0.0625,,23.130841121495326,0.5652173913043478,0.07692307692307693,0.11326860841423948,0.014598540145985401,0.0875,0.10796915167095116,0.02564102564102564,0.03896103896103896,0.02,,0.09278350515463918,0.10101010101010101,0.1415929203539823,0.13636363636363635,0.027777777777777776,0.04285714285714286,,0.41605839416058393,0.49122807017543857,0.56,0.25,0.11678832116788321,0.125,0.13333333333333333,,0.3357664233576642,0.34782608695652173,0.34782608695652173,0.125,0.5,0.6,0.4117647058823529,0.35714285714285715,0.5474452554744526,0.49580474452554746,0.5012888888888889,0.4688220588235294,0.06944444444444445,0.07936507936507936,0.09917355371900827,0.24793388429752067,9.0781512605042,0.2864450127877238,1.0,4.0,,,,2.0,14.0,,,1.0,7.0,3.0,18.0,,,1.0,7.0,,9.0,14.0,2.0,10.0,5.0,1.0,3.0,1.0,,3.0,,0.16666666666666666,,0.14285714285714285,0.16666666666666666,0.13138686131386862,0.06493506493506493,0.05357142857142857,0.029197080291970802,0.25,0.25,,0.10218978102189781,0.14285714285714285,0.14285714285714285,,,,,,,,,0.20588235294117646,0.14285714285714285,0.14285714285714285,25.272222222222226,0.09523809523809523,0.3333333333333333,,,,,,,,,,,,,,,,True,,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,45993.0,767,-65,1433,1445,378,433,123,2878,36,57,8.0,14.0,7.0,11.0,8.0,18.0,22.0,46.0,66,121,29.0,161,1435,10.0,20.0,8.0,28.0,18.0,30.0,14.0,50.0,118,14.0,14.0,14.0,23.0,5.0,28.0,3.0,2.0,8.0,9.0,61.0,30.0,32.0,86.0,11.0,129,48,177,1.0,37.0,21.0,16.0,17.0,1.0,13.0,16.0,2.0,4.0,,33,9.0,87.0,144,1.0,12.0,12.0,41,5.0,,41.0,1.0,,14.0,7.0,81.0,51.0,4.0,26.0,85.0,44.0,,3.0,50.0,378,12.0,7.0,0.8939393939393939,1.0,0.5454545454545454,0.5,0.6,0.5454545454545454,0.5,0.6,0.5709219858156028,0.56,0.6097560975609756,0.11570247933884298,0.17543859649122806,0.2222222222222222,,11.089866156787764,0.5151515151515151,0.21568627450980393,0.14878892733564014,0.05976095617529881,0.2206896551724138,0.1632088520055325,0.07120743034055728,0.02962962962962963,0.05660377358490566,0.07662835249042145,0.10497237569060773,0.16853932584269662,0.1689497716894977,0.15555555555555556,0.32727272727272727,0.025,0.5176470588235295,0.47107438016528924,0.631578947368421,0.7659574468085106,0.8055555555555556,0.1487603305785124,0.4444444444444444,0.5714285714285714,1.0,0.38016528925619836,0.4782608695652174,0.4782608695652174,1.0,0.7,0.5714285714285714,0.36666666666666664,0.6363636363636364,0.47107438016528924,0.5201694214876034,0.5478937500000001,0.4873700000000001,0.1044776119402985,0.1044776119402985,0.17391304347826086,0.3105590062111801,8.770247933884297,0.26378227494766227,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,,3.0,5.0,7.0,,,,,,,,0.1111111111111111,0.11214953271028037,,,,,,,,,,,,,,,,,,,,0.10810810810810811,0.125,2.0,4.0,2.0,2.0,2.0,0.05405405405405406,,,,,,,,,,True,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,25009.0,417,-19,761,775,180,219,57,1536,44,64,6.0,10.0,11.0,13.0,1.0,8.0,17.0,42.0,62,114,31.0,179,747,6.0,11.0,5.0,17.0,16.0,26.0,6.0,38.0,68,56.0,4.0,13.0,19.0,11.0,30.0,7.0,4.0,6.0,11.0,71.0,11.0,4.0,15.0,1.0,20,14,34,1.0,13.0,5.0,8.0,12.0,3.0,6.0,10.0,5.0,6.0,1.0,22,6.0,16.0,35,,1.0,,35,1.0,2.0,38.0,6.0,,20.0,2.0,,,,,,,,,38.0,180,4.0,2.0,0.5483870967741935,0.5666666666666667,0.543859649122807,0.5454545454545454,0.6153846153846154,0.5606060606060606,0.46153846153846156,0.5,0.6047297297297297,0.5666666666666667,0.5428571428571428,0.11403508771929824,0.140625,0.375,0.023809523809523808,20.631067961165048,0.5454545454545454,0.03571428571428571,0.04451038575667656,0.0421455938697318,0.0547945205479452,0.046341463414634146,0.04081632653061224,0.05714285714285714,0.05172413793103448,0.03007518796992481,0.056074766355140186,0.0392156862745098,0.0390625,0.021739130434782608,0.1111111111111111,0.02127659574468085,,0.48484848484848486,0.6875,0.8,0.5227272727272727,0.06060606060606061,0.125,0.2,,0.3181818181818182,0.40476190476190477,0.4146341463414634,0.6470588235294118,0.7692307692307693,0.6,0.40625,0.8461538461538461,0.6212121212121212,0.5554795454545454,0.5857,0.5385625000000002,0.136986301369863,0.15625,0.09497206703910614,0.2122905027932961,8.107017543859648,0.23653088042049936,7.0,10.0,,,1.0,1.0,8.0,,2.0,,5.0,8.0,18.0,,2.0,,6.0,24.0,,8.0,1.0,2.0,3.0,1.0,,3.0,1.0,1.0,1.0,0.4444444444444444,,,0.4444444444444444,0.13636363636363635,0.036585365853658534,0.047619047619047616,0.07575757575757576,0.7,0.7,1.0,0.06060606060606061,0.125,0.14285714285714285,1.0,,,,0.15384615384615385,,,0.03125,0.15625,,0.125,24.188888888888886,,0.3333333333333333,,,,,1.0,,1.0,0.05555555555555555,0.125,,,,,,,True,,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,15800.0,263,-69,464,478,93,129,47,942,7,8,1.0,1.0,1.0,1.0,3.0,7.0,8.0,13.0,18,28,10.0,79,519,1.0,1.0,,5.0,3.0,5.0,2.0,11.0,10,26.0,2.0,1.0,20.0,4.0,24.0,2.0,2.0,6.0,11.0,52.0,2.0,5.0,10.0,1.0,16,2,18,,5.0,2.0,3.0,2.0,1.0,2.0,6.0,,,1.0,8,2.0,6.0,21,2.0,,2.0,19,2.0,4.0,13.0,,1.0,5.0,1.0,1.0,,,1.0,1.0,,,,11.0,93,2.0,1.0,0.2777777777777778,0.29411764705882354,0.6428571428571429,1.0,0.6,0.6388888888888888,0.625,0.5625,0.65,0.625,0.6111111111111112,0.03571428571428571,0.125,,,13.178294573643411,0.25,0.047619047619047616,0.052083333333333336,0.01092896174863388,0.10416666666666667,0.0625,0.00904977375565611,0.046511627906976744,,,0.03125,0.09090909090909091,0.0410958904109589,0.1111111111111111,0.08333333333333333,,,0.14814814814814814,0.875,1.0,0.42857142857142855,0.12962962962962962,0.42857142857142855,0.42857142857142855,,0.24074074074074073,0.6153846153846154,0.6153846153846154,0.25,0.25,1.0,0.125,1.0,0.6296296296296297,0.510175,0.5112625000000001,0.45485624999999996,0.0847457627118644,0.15151515151515152,0.06329113924050633,0.13924050632911392,12.157142857142857,0.20043103448275862,5.0,12.0,,1.0,,6.0,14.0,1.0,2.0,1.0,3.0,11.0,26.0,1.0,3.0,1.0,3.0,30.0,3.0,14.0,6.0,3.0,,,,1.0,,1.0,0.9090909090909091,0.4230769230769231,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.48148148148148145,,,0.2222222222222222,0.4166666666666667,0.4166666666666667,1.0,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.25,,,0.5,0.5,1.0,,0.375,0.3333333333333333,0.42857142857142855,24.52692307692308,,,,,,,,,,,,,,,,,,True,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,14092.0,235,-30,440,447,126,123,35,887,7,11,,,1.0,1.0,,,3.0,10.0,10,21,5.0,70,427,,1.0,,,2.0,3.0,1.0,14.0,10,10.0,,,8.0,,8.0,,,5.0,2.0,16.0,2.0,8.0,25.0,,33,2,35,,6.0,3.0,3.0,1.0,3.0,,9.0,1.0,1.0,2.0,10,4.0,8.0,17,,2.0,,14,,2.0,7.0,1.0,,3.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,14.0,126,2.0,1.0,0.5,0.5,0.47619047619047616,,0.6666666666666666,0.5158730158730159,,0.65,0.5303030303030303,,0.6363636363636364,,,,,16.0,0.1,,0.1366120218579235,0.014084507042253521,0.17777777777777778,0.14473684210526316,0.010416666666666666,0.02702702702702703,,0.011904761904761904,0.06666666666666667,0.17777777777777778,0.16666666666666666,0.25925925925925924,0.05555555555555555,,1.0,0.1746031746031746,0.6363636363636364,0.6363636363636364,0.5714285714285714,,,,,0.15873015873015872,0.3,0.3,0.3333333333333333,,,0.1,1.0,0.8412698412698413,0.5529063492063491,,0.5085850000000001,0.046153846153846156,0.13043478260869565,,0.2,10.557142857142857,0.2863636363636364,10.0,19.0,,,3.0,5.0,23.0,,,,4.0,15.0,42.0,,,3.0,7.0,45.0,,23.0,5.0,1.0,,1.0,,1.0,1.0,2.0,1.0,0.35714285714285715,,0.42857142857142855,0.35714285714285715,0.6666666666666666,,,0.30158730158730157,0.5263157894736842,0.5263157894736842,1.0,0.36507936507936506,0.21739130434782608,0.21739130434782608,1.0,,,,,,,0.3,0.4,,0.21739130434782608,24.499999999999993,,,,,,,,,,,,3.0,1.0,,,,,True,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,7021.0,117,-5,212,212,64,79,21,424,3,11,1.0,2.0,1.0,2.0,3.0,11.0,,5.0,6,27,2.0,14,210,2.0,6.0,2.0,6.0,1.0,7.0,,2.0,6,6.0,2.0,4.0,12.0,4.0,16.0,3.0,1.0,4.0,5.0,36.0,4.0,2.0,5.0,1.0,8,4,12,2.0,5.0,3.0,2.0,4.0,,2.0,4.0,1.0,2.0,2.0,8,1.0,4.0,5,,,,5,1.0,,4.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,,,2.0,64,,1.0,0.5,0.6,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.2,0.3333333333333333,0.1111111111111111,0.21875,0.42857142857142855,0.1,0.14814814814814814,0.18181818181818182,0.18181818181818182,,16.80672268907563,0.5,0.1111111111111111,0.0641025641025641,0.047619047619047616,0.09090909090909091,0.07,0.04040404040404041,0.05263157894736842,0.08,0.025,0.03571428571428571,0.08695652173913043,0.07407407407407407,0.06666666666666667,0.14285714285714285,0.1111111111111111,1.0,0.36666666666666664,0.2727272727272727,0.3333333333333333,0.6666666666666666,0.36666666666666664,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.3333333333333333,0.5,0.2222222222222222,0.5,0.4666666666666667,0.45790517241379314,0.4828799999999999,0.4535125,0.03225806451612903,0.03571428571428571,0.42857142857142855,0.14285714285714285,7.2740740740740755,0.3018867924528302,,,,,,,3.0,,,,2.0,,3.0,,,,2.0,,,2.0,,3.0,,1.0,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,0.2222222222222222,,,38.5,,,,,,,,,,,,,,1.0,,,,True,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,13873.0,231,-23,437,443,122,122,37,880,8,11,1.0,1.0,2.0,4.0,4.0,10.0,6.0,14.0,18,35,14.0,110,450,2.0,3.0,,10.0,6.0,13.0,2.0,20.0,26,10.0,,1.0,14.0,1.0,15.0,,1.0,4.0,10.0,31.0,1.0,4.0,15.0,2.0,21,1,22,,9.0,6.0,3.0,8.0,,6.0,2.0,,2.0,,10,2.0,6.0,15,,1.0,2.0,12,,,19.0,,7.0,4.0,,,,,,,,,,20.0,122,2.0,,0.7222222222222222,0.7222222222222222,0.5142857142857142,0.6666666666666666,0.46153846153846156,0.5853658536585366,0.8333333333333334,0.47368421052631576,0.603448275862069,0.8333333333333334,0.475,0.02857142857142857,0.09090909090909091,,,20.208333333333336,0.8,0.13333333333333333,0.08928571428571429,0.007042253521126761,0.09302325581395349,0.09004739336492891,0.005235602094240838,,,0.013333333333333334,0.08888888888888889,0.08333333333333333,0.09523809523809523,0.12,0.05555555555555555,,,0.13414634146341464,0.7272727272727273,0.8,0.75,0.12195121951219512,0.4,0.4,0.75,0.17073170731707318,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,1.0,0.21052631578947367,0.5,0.7073170731707317,0.524309756097561,0.51605,0.4901078947368421,0.06896551724137931,0.10256410256410256,0.09090909090909091,0.18181818181818182,10.205714285714285,0.2791762013729977,10.0,18.0,1.0,1.0,3.0,10.0,29.0,1.0,2.0,,3.0,20.0,47.0,2.0,3.0,2.0,6.0,54.0,6.0,29.0,10.0,,,,,,,1.0,0.9,0.425531914893617,0.6666666666666666,0.3333333333333333,0.425531914893617,0.573170731707317,,,0.21951219512195122,0.5555555555555556,0.5555555555555556,0.9,0.35365853658536583,0.3448275862068966,0.35714285714285715,0.9,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,1.0,0.15789473684210525,0.15789473684210525,,0.3448275862068966,24.651063829787233,,1.0,,,,,,,1.0,0.02127659574468085,0.034482758620689655,2.0,0.6666666666666666,,1.0,2.0,0.041666666666666664,True,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,12504.0,208,-2,382,379,63,100,35,761,6,8,,1.0,,,,1.0,6.0,16.0,12,25,1.0,49,364,,1.0,,3.0,1.0,6.0,,5.0,18,6.0,,,6.0,2.0,8.0,1.0,1.0,3.0,1.0,18.0,2.0,3.0,19.0,1.0,23,2,25,,10.0,4.0,6.0,5.0,1.0,3.0,3.0,,2.0,1.0,8,,7.0,13,,,1.0,2,,,2.0,2.0,,2.0,,4.0,2.0,,2.0,4.0,2.0,,,5.0,63,2.0,,0.75,0.75,0.48,,0.16666666666666666,0.4897959183673469,0.375,0.25,0.5,0.375,0.25,,,,,13.507109004739338,0.625,0.125,0.11728395061728394,0.015151515151515152,0.08823529411764706,0.11224489795918367,0.011363636363636364,0.023809523809523808,,0.015873015873015872,0.0851063829787234,0.10204081632653061,0.15151515151515152,0.125,,,0.5,0.16326530612244897,0.75,0.75,0.6666666666666666,0.02040816326530612,,,,0.32653061224489793,0.375,0.375,0.8333333333333334,0.25,,,,0.6530612244897959,0.5136622448979592,0.5195125,0.43989,0.04081632653061224,0.08,0.061224489795918366,0.10204081632653061,12.868,0.1649214659685864,2.0,8.0,,2.0,2.0,6.0,16.0,1.0,1.0,1.0,2.0,8.0,24.0,1.0,3.0,1.0,4.0,24.0,,16.0,6.0,2.0,,,1.0,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.4897959183673469,,,0.16326530612244897,0.25,0.25,1.0,0.32653061224489793,0.375,0.375,1.0,0.5,,,0.25,1.0,1.0,0.2,0.2,0.5,0.375,24.75,,,,,,,,,,,,,,,,,,True,,,
