EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,PtsPutbacks,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,AtRimPctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,3SecondViolations,HeaveAttempts,on,Clear Path Fouls,BlockedCorner3,OffensiveGoaltends
1515,1610612739,Anthony Parker,Anthony Parker,1515,CLE,55662.0,928,-82.0,1809,1806,454.0,388.0,230.0,3615,11.0,16.0,3.0,3.0,12.0,26.0,37.0,87.0,13.0,39.0,3.0,4.0,13.0,20.0,60.0,1.0,6.0,3.0,18.0,60.0,129.0,33.0,99.0,21.0,240.0,2019,6.0,16.0,1.0,9.0,2.0,17.0,13.0,24.0,7.0,31.0,8.0,55.0,58.0,62.0,96.0,3.0,60.0,20.0,3.0,1.0,63.0,31.0,94.0,20.0,11.0,38.0,14.0,11.0,219.0,1.0,5.0,1.0,25.0,61.0,6.0,92.0,7.0,99.0,1.0,24.0,14.0,10.0,25.0,9.0,21.0,11.0,4.0,1.0,36.0,2.0,7.0,21.0,2.0,45,1.0,1.0,48.0,7.0,3.0,9.0,1.0,36.0,2.0,14.0,5.0,6.0,4.0,2.0,6.0,5.0,55.0,454.0,7.0,4.0,0.48333333333333334,0.48333333333333334,0.9696969696969697,0.3333333333333333,0.1111111111111111,0.22580645161290322,0.3333333333333333,0.46511627906976744,0.375,0.5416666666666666,0.48026315789473684,0.3,0.42727272727272725,0.4897959183673469,0.3269230769230769,0.4365079365079365,0.4342105263157895,0.010101010101010102,0.023255813953488372,0.038461538461538464,0.022988505747126436,0.02564102564102564,13.412887828162292,0.6944444444444444,0.0967741935483871,0.015151515151515152,0.10463121783876501,0.008156606851549755,0.11574074074074074,0.0038022813688212928,0.10763454317897372,0.00684931506849315,0.0091324200913242,0.010256410256410256,0.005025125628140704,0.005208333333333333,0.07865168539325842,0.0967741935483871,0.1324200913242009,0.10714285714285714,0.13157894736842105,0.007751937984496124,0.8333333333333334,0.07017543859649122,0.6875,0.6875,0.5454545454545454,0.11403508771929824,0.46153846153846156,0.48,0.4166666666666667,0.3815789473684211,0.42528735632183906,0.43529411764705883,0.4864864864864865,0.17105263157894737,0.3333333333333333,0.34210526315789475,1.0,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.95,0.12,0.24,0.16666666666666666,1.0,0.05454545454545454,1.0,0.23636363636363636,0.3076923076923077,0.32727272727272727,0.16666666666666666,0.5043859649122807,0.3333333333333333,0.4951960526315791,0.46078260869565213,0.48129,0.058333333333333334,0.09929078014184398,0.07083333333333333,0.22916666666666666,14.583720930232559,24.560606060606062,0.25096738529574353,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1712,1610612739,Antawn Jamison,Antawn Jamison,1712,CLE,83756.0,1396,-109.0,2707,2700,783.0,680.0,368.0,5407,113.0,178.0,33.0,59.0,56.0,155.0,38.0,148.0,14.0,31.0,4.0,4.0,9.0,49.0,148.0,6.0,17.0,13.0,35.0,207.0,481.0,63.0,179.0,92.0,695.0,3021,42.0,92.0,8.0,21.0,17.0,125.0,53.0,133.0,17.0,44.0,39.0,196.0,292.0,122.0,186.0,3.0,148.0,49.0,32.0,2.0,70.0,28.0,98.0,14.0,14.0,50.0,8.0,12.0,224.0,19.0,52.0,6.0,40.0,123.0,21.0,184.0,77.0,261.0,17.0,38.0,21.0,17.0,32.0,2.0,19.0,19.0,13.0,6.0,51.0,4.0,14.0,55.0,2.0,102,3.0,7.0,112.0,,8.0,2.0,1.0,140.0,14.0,60.0,13.0,28.0,16.0,12.0,28.0,16.0,196.0,783.0,17.0,13.0,0.7053140096618358,0.7978142076502732,0.9841269841269841,0.35195530726256985,0.38095238095238093,0.38636363636363635,0.35195530726256985,0.4303534303534304,0.45652173913043476,0.39849624060150374,0.45681818181818185,0.4778761061946903,0.4435028248587571,0.48196948682385576,0.49603174603174605,0.48514851485148514,0.27121212121212124,0.0111731843575419,0.06652806652806653,0.10967741935483871,0.006756756756756757,,24.360997159987377,0.6274509803921569,0.21212121212121213,0.05454545454545454,0.13804713804713806,0.054679284963196635,0.1282051282051282,0.04785894206549118,0.13549459684123025,0.052670623145400594,0.06684491978609626,0.06382978723404255,0.030508474576271188,0.05084745762711865,0.14634146341463414,0.1543859649122807,0.11598746081504702,0.11904761904761904,0.14705882352941177,0.04788732394366197,0.5714285714285714,0.2696969696969697,0.6348314606741573,0.6890243902439024,0.6460176991150443,0.23484848484848486,0.36129032258064514,0.4057971014492754,0.6607142857142857,0.22424242424242424,0.25675675675675674,0.2585034013605442,0.9473684210526315,0.04696969696969697,0.45161290322580644,0.45161290322580644,1.0,0.22424242424242424,0.3310810810810811,0.3356164383561644,0.9795918367346939,0.035398230088495575,0.1504424778761062,0.35294117647058826,1.0,0.3333333333333333,0.559322033898305,0.05084745762711865,0.4444444444444444,0.1977401129943503,0.37142857142857144,0.5409090909090909,0.3310810810810811,0.5093188636363634,0.5448994623655913,0.5060587570621469,0.0903954802259887,0.11385199240986717,0.17985611510791366,0.2820143884892086,8.84241164241164,24.830726256983244,0.28925009235315846,31.0,56.0,2.0,48.0,4.0,1.0,3.0,2.0,4.0,1.0,1.0,0.07865168539325842,0.013513513513513514,0.0392156862745098,0.49557522123893805,0.5535714285714286,0.22580645161290322,0.5,1.0,0.022099447513812154,,,,,,,True,,,
200789,1610612739,Daniel Gibson,Daniel Gibson,200789,CLE,15983.0,266,-26.0,552,545,267.0,216.0,73.0,1097,,5.0,,2.0,1.0,6.0,3.0,13.0,6.0,15.0,4.0,2.0,5.0,8.0,24.0,1.0,2.0,3.0,11.0,4.0,24.0,14.0,39.0,18.0,68.0,607,,2.0,4.0,6.0,,12.0,1.0,7.0,5.0,16.0,17.0,34.0,8.0,,36.0,6.0,24.0,8.0,1.0,,15.0,6.0,21.0,5.0,1.0,6.0,1.0,8.0,48.0,1.0,5.0,,9.0,17.0,2.0,28.0,6.0,34.0,1.0,7.0,3.0,4.0,10.0,4.0,10.0,5.0,,1.0,15.0,,6.0,15.0,,29,,1.0,12.0,1.0,1.0,,,21.0,,1.0,6.0,3.0,1.0,2.0,4.0,1.0,34.0,267.0,6.0,6.0,1.0,1.0,0.8571428571428571,0.358974358974359,0.6666666666666666,0.3125,0.358974358974359,0.16666666666666666,,0.14285714285714285,0.3968253968253968,0.75,0.3695652173913043,0.4652777777777778,0.75,0.532258064516129,0.6190476190476191,,0.041666666666666664,0.16666666666666666,,,13.509316770186334,0.6666666666666666,0.10526315789473684,,0.09392265193370165,0.0273224043715847,0.14285714285714285,0.012195121951219513,0.10655737704918032,0.022641509433962263,0.023255813953488372,0.0625,,0.015873015873015872,0.015873015873015872,0.1206896551724138,0.15,0.14583333333333334,0.13333333333333333,0.023809523809523808,0.25,0.07936507936507936,,,,0.09523809523809523,0.16666666666666666,0.2,1.0,0.20634920634920634,0.23076923076923078,0.23076923076923078,1.0,0.23809523809523808,0.4,0.4,1.0,0.38095238095238093,0.3333333333333333,0.3333333333333333,0.75,0.5,0.25,0.5,1.0,0.08695652173913043,,0.21739130434782608,0.4,0.4782608695652174,0.2727272727272727,0.6984126984126984,0.3333333333333333,0.4944412698412698,0.5544714285714286,0.48055652173913044,0.045454545454545456,0.04,0.17647058823529413,0.5,12.841666666666667,24.75128205128205,0.483695652173913,,1.0,3.0,,,,,,2.0,,,,,,0.125,,,0.75,1.0,0.04878048780487805,1.0,1.0,1.0,,,,True,,,
200797,1610612739,Ryan Hollins,Ryan Hollins,200797,CLE,12650.0,211,-9.0,407,401,111.0,64.0,54.0,808,14.0,23.0,3.0,4.0,2.0,6.0,1.0,2.0,,,,,,,,,,,,17.0,31.0,,,22.0,56.0,429,4.0,7.0,,,6.0,14.0,3.0,5.0,,,6.0,12.0,26.0,8.0,,,,,7.0,,3.0,,3.0,,,1.0,1.0,1.0,6.0,1.0,15.0,,7.0,9.0,4.0,20.0,16.0,36.0,,3.0,2.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,14.0,1.0,5.0,17.0,1.0,33,1.0,1.0,31.0,3.0,5.0,3.0,,36.0,2.0,14.0,5.0,3.0,2.0,,3.0,1.0,12.0,111.0,3.0,4.0,0.7647058823529411,0.9285714285714286,,,,,,0.5483870967741935,0.5714285714285714,0.6,0.5483870967741935,0.5714285714285714,0.6,0.5833333333333334,0.5833333333333334,0.5454545454545454,,,0.22580645161290322,0.3333333333333333,,,13.080168776371307,0.2857142857142857,0.25,,0.061224489795918366,0.09375,0.15555555555555556,0.01818181818181818,0.08333333333333333,0.07441860465116279,0.0625,0.15384615384615385,0.06818181818181818,,0.075,0.04,0.07017543859649122,0.14705882352941177,0.18181818181818182,,0.3333333333333333,0.7419354838709677,0.6086956521739131,0.7777777777777778,0.7142857142857143,0.1935483870967742,0.3333333333333333,0.5,1.0,0.06451612903225806,0.5,0.5,1.0,,,,,,,,,,,,,0.8,0.75,,,,,0.7419354838709677,,0.5932999999999999,0.6152666666666667,0.66212,0.32558139534883723,0.32558139534883723,0.25,0.21428571428571427,3.661290322580645,,0.2727272727272727,4.0,7.0,,6.0,1.0,,5.0,,,,,0.21739130434782608,,0.05555555555555555,1.0,0.5714285714285714,0.25,,,,,,,1.0,1.0,,True,,,
202681,1610612739,Kyrie Irving,Kyrie Irving,202681,CLE,93473.0,1558,-161.0,3009,3017,874.0,766.0,411.0,6026,171.0,291.0,64.0,107.0,46.0,116.0,60.0,157.0,10.0,28.0,6.0,3.0,4.0,63.0,155.0,1.0,3.0,15.0,41.0,277.0,564.0,73.0,183.0,171.0,944.0,3354,22.0,52.0,1.0,9.0,8.0,55.0,87.0,181.0,18.0,45.0,78.0,306.0,140.0,414.0,117.0,102.0,151.0,63.0,51.0,1.0,198.0,77.0,275.0,55.0,22.0,131.0,33.0,34.0,627.0,9.0,34.0,1.0,46.0,99.0,2.0,147.0,44.0,191.0,8.0,54.0,36.0,18.0,92.0,24.0,54.0,68.0,38.0,2.0,160.0,4.0,55.0,43.0,2.0,110,6.0,7.0,148.0,2.0,1.0,7.0,8.0,196.0,18.0,78.0,21.0,20.0,11.0,7.0,20.0,9.0,306.0,874.0,14.0,20.0,0.2527075812274368,0.25830258302583026,0.5342465753424658,0.3989071038251366,0.1111111111111111,0.4,0.40782122905027934,0.49113475177304966,0.4230769230769231,0.48066298342541436,0.5174029451137885,0.38524590163934425,0.504424778761062,0.5628019323671497,0.4153846153846154,0.5657894736842105,0.24497991967871485,0.00546448087431694,0.09042553191489362,0.09482758620689655,0.01910828025477707,,27.984122483697192,0.575,0.017241379310344827,0.008264462809917356,0.09880239520958084,0.03198494825964252,0.13218390804597702,0.02122641509433962,0.10740740740740741,0.028917283120376596,0.037914691943127965,0.037383177570093455,0.01875,0.01929260450160772,0.059190031152647975,0.08150470219435736,0.14917127071823205,0.1059322033898305,0.1875,0.02416918429003021,0.45,0.3895582329317269,0.5876288659793815,0.6732283464566929,0.23391812865497075,0.15528781793842034,0.39655172413793105,0.4380952380952381,0.1956521739130435,0.2101740294511379,0.3821656050955414,0.38961038961038963,0.35,0.03748326639892905,0.35714285714285715,0.35714285714285715,0.7,0.2074966532797858,0.4064516129032258,0.4090909090909091,0.5079365079365079,0.09836065573770492,0.04918032786885246,0.3333333333333333,1.0,0.47345132743362833,0.5981308411214953,0.017699115044247787,0.75,0.18141592920353983,0.36585365853658536,0.6345381526104418,0.41721854304635764,0.5414332884097036,0.5384877358490567,0.5364762331838565,0.09665427509293681,0.125,0.05826271186440678,0.3241525423728814,7.579609929078013,25.744808743169393,0.29046194749086074,14.0,31.0,,12.0,10.0,3.0,12.0,,,,1.0,0.12714776632302405,0.0064516129032258064,0.02654867256637168,0.5081967213114754,0.45161290322580644,0.42857142857142855,,,,16.0,,,2.0,1.0,4.0,True,,,
201956,1610612739,Omri Casspi,Omri Casspi,201956,CLE,40026.0,667,-135.0,1279,1294,280.0,275.0,182.0,2573,42.0,75.0,8.0,12.0,11.0,36.0,5.0,10.0,9.0,26.0,2.0,1.0,4.0,16.0,53.0,1.0,7.0,2.0,10.0,58.0,121.0,25.0,79.0,33.0,224.0,1444,14.0,30.0,2.0,9.0,3.0,37.0,11.0,20.0,3.0,14.0,6.0,37.0,76.0,40.0,75.0,,53.0,16.0,12.0,2.0,28.0,12.0,40.0,8.0,4.0,22.0,2.0,4.0,92.0,5.0,31.0,,19.0,46.0,11.0,76.0,36.0,112.0,4.0,19.0,12.0,7.0,18.0,4.0,10.0,21.0,8.0,6.0,39.0,4.0,6.0,30.0,3.0,66,2.0,2.0,43.0,,4.0,4.0,3.0,49.0,1.0,23.0,2.0,12.0,7.0,4.0,13.0,12.0,37.0,280.0,6.0,2.0,0.6551724137931034,0.7307692307692307,1.0,0.31645569620253167,0.2222222222222222,0.21428571428571427,0.31645569620253167,0.4793388429752066,0.4666666666666667,0.55,0.4775,0.4358974358974359,0.45588235294117646,0.5,0.43023255813953487,0.47435897435897434,0.395,0.02531645569620253,0.09917355371900827,0.1111111111111111,,0.07692307692307693,17.417218543046356,0.46153846153846156,0.21568627450980393,,0.10697674418604651,0.0649895178197065,0.1347517730496454,0.0273224043715847,0.1138353765323993,0.05454545454545454,0.08823529411764706,0.04838709677419355,0.04697986577181208,0.022556390977443608,0.06578947368421052,0.11811023622047244,0.1390728476821192,0.16091954022988506,0.09259259259259259,0.038834951456310676,0.9230769230769231,0.375,0.56,0.6268656716417911,0.6904761904761905,0.18,0.3055555555555556,0.34375,0.6363636363636364,0.05,0.5,0.5,0.4,0.13,0.34615384615384615,0.375,1.0,0.265,0.3018867924528302,0.3018867924528302,1.0,0.05128205128205128,0.1794871794871795,0.14285714285714285,1.0,0.35294117647058826,0.6666666666666666,0.11764705882352941,0.25,0.29411764705882354,0.2,0.77,0.3018867924528302,0.5774724999999999,0.5584250000000001,0.6037088235294118,0.1036036036036036,0.16083916083916083,0.16517857142857142,0.16517857142857142,4.6140495867768605,24.562025316455696,0.21892103205629398,9.0,18.0,1.0,12.0,5.0,,4.0,,,,1.0,0.10666666666666667,,0.04,0.46153846153846156,0.5,0.3333333333333333,0.5,1.0,,,1.0,1.0,1.0,,,True,,,
202087,1610612739,Alonzo Gee,Alonzo Gee,202087,CLE,50652.0,844,-77.0,1623,1624,531.0,452.0,215.0,3247,68.0,119.0,22.0,47.0,9.0,41.0,12.0,27.0,10.0,34.0,1.0,4.0,11.0,14.0,39.0,,3.0,4.0,11.0,89.0,187.0,24.0,73.0,70.0,320.0,1815,12.0,31.0,,4.0,3.0,27.0,29.0,68.0,8.0,22.0,21.0,103.0,90.0,88.0,72.0,,39.0,14.0,27.0,,30.0,23.0,53.0,18.0,5.0,16.0,6.0,8.0,129.0,7.0,41.0,2.0,30.0,58.0,18.0,106.0,50.0,156.0,8.0,43.0,30.0,13.0,27.0,7.0,16.0,30.0,11.0,1.0,57.0,9.0,19.0,34.0,,76,4.0,1.0,59.0,,1.0,2.0,1.0,92.0,10.0,45.0,6.0,7.0,1.0,5.0,7.0,3.0,103.0,531.0,10.0,6.0,0.5056179775280899,0.5487804878048781,1.0,0.3287671232876712,,0.36363636363636365,0.3287671232876712,0.47593582887700536,0.3870967741935484,0.4264705882352941,0.4807692307692308,0.34285714285714286,0.45555555555555555,0.53156146179402,0.36486486486486486,0.5,0.28076923076923077,,0.1443850267379679,0.2682926829268293,,,18.931782125859332,0.47368421052631576,0.2857142857142857,0.03076923076923077,0.10661764705882353,0.07360861759425494,0.15544041450777202,0.03125,0.11940298507462686,0.06145966709346991,0.07246376811594203,0.09375,0.05063291139240506,0.030303030303030304,0.07142857142857142,0.10555555555555556,0.1377551020408163,0.16058394160583941,0.14285714285714285,0.06837606837606838,0.42857142857142855,0.4576923076923077,0.5714285714285714,0.6601941747572816,0.5588235294117647,0.1576923076923077,0.21951219512195122,0.3,0.3333333333333333,0.10384615384615385,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.13076923076923078,0.29411764705882354,0.29411764705882354,1.0,0.15,0.358974358974359,0.358974358974359,1.0,0.02857142857142857,0.08571428571428572,,,0.5222222222222223,0.46808510638297873,0.12222222222222222,0.36363636363636365,0.12222222222222222,0.36363636363636365,0.7384615384615385,0.358974358974359,0.570113653846154,0.5314303030303031,0.5675105555555555,0.15254237288135594,0.20270270270270271,0.084375,0.321875,5.261497326203207,24.336986301369866,0.32717190388170053,8.0,21.0,,14.0,8.0,3.0,6.0,,,,1.0,0.13445378151260504,,0.03389830508474576,0.6,0.38095238095238093,0.125,,,,,,,1.0,,,True,,,
202684,1610612739,Tristan Thompson,Tristan Thompson,202684,CLE,31465.0,524,-92.0,989,994,296.0,278.0,144.0,1983,64.0,108.0,18.0,32.0,15.0,47.0,,3.0,,,,,,,,,,,,79.0,158.0,,,39.0,197.0,1142,23.0,51.0,,,13.0,59.0,23.0,50.0,,,12.0,58.0,88.0,70.0,,,,,23.0,,8.0,3.0,11.0,3.0,,3.0,2.0,3.0,25.0,8.0,59.0,4.0,10.0,47.0,5.0,62.0,71.0,133.0,10.0,10.0,7.0,3.0,13.0,1.0,4.0,10.0,9.0,3.0,23.0,3.0,4.0,24.0,1.0,46,1.0,5.0,50.0,,5.0,1.0,1.0,75.0,7.0,36.0,5.0,17.0,11.0,6.0,17.0,4.0,58.0,296.0,6.0,5.0,0.5569620253164557,0.7333333333333333,,,,,,0.5,0.45098039215686275,0.46,0.5,0.45098039215686275,0.46,0.5130208333333334,0.48360655737704916,0.4603174603174603,,,0.14556962025316456,0.10638297872340426,0.6666666666666666,,18.329070758738276,0.5652173913043478,0.1282051282051282,0.08888888888888889,0.13864306784660768,0.16526610644257703,0.07575757575757576,0.05970149253731343,0.12101910828025478,0.1364562118126273,0.1724137931034483,0.21487603305785125,0.08791208791208792,0.05102040816326531,0.19298245614035087,0.17272727272727273,0.05217391304347826,0.08602150537634409,0.05128205128205128,0.17857142857142858,0.23529411764705882,0.6835443037974683,0.5925925925925926,0.6956521739130435,0.578125,0.2974683544303797,0.3191489361702128,0.35714285714285715,0.4666666666666667,0.0189873417721519,,,,,,,,,,,,,,,,0.64,0.5625,,,,,0.6835443037974683,,0.5636398734177215,0.5897249999999999,0.5628760000000002,0.1925133689839572,0.1925133689839572,0.29949238578680204,0.29441624365482233,3.2778481012658234,,0.2992922143579373,20.0,42.0,,38.0,,,3.0,,,2.0,5.0,0.14814814814814814,,0.08333333333333333,0.8235294117647058,0.47619047619047616,,,,,,,,,2.0,,True,,,
2760,1610612739,Anderson Varejao,Anderson Varejao,2760,CLE,37486.0,625,-36.0,1218,1213,329.0,264.0,169.0,2431,73.0,121.0,19.0,35.0,12.0,34.0,8.0,21.0,,,,,,,3.0,,,,3.0,93.0,176.0,,3.0,32.0,218.0,1328,25.0,52.0,,,8.0,58.0,24.0,47.0,,3.0,11.0,59.0,130.0,56.0,,,3.0,,17.0,,28.0,7.0,35.0,4.0,3.0,17.0,6.0,5.0,77.0,11.0,73.0,6.0,25.0,92.0,21.0,138.0,90.0,228.0,8.0,25.0,19.0,6.0,19.0,9.0,7.0,17.0,12.0,2.0,36.0,5.0,6.0,26.0,2.0,52,3.0,5.0,53.0,4.0,11.0,4.0,1.0,50.0,8.0,25.0,4.0,12.0,7.0,4.0,12.0,5.0,59.0,329.0,7.0,3.0,0.6989247311827957,0.8783783783783784,,,,,,0.5284090909090909,0.4807692307692308,0.5106382978723404,0.5195530726256983,0.4807692307692308,0.48,0.545,0.5,0.5175438596491229,0.01675977653631285,,0.09659090909090909,0.11764705882352941,0.047619047619047616,,16.515045486354094,0.5277777777777778,0.4375,0.13953488372093023,0.24274406332453827,0.1721698113207547,0.18382352941176472,0.062146892655367235,0.22718446601941747,0.13976705490848584,0.17575757575757575,0.16071428571428573,0.17687074829931973,0.06060606060606061,0.23008849557522124,0.26956521739130435,0.23178807947019867,0.23529411764705882,0.09803921568627451,0.11940298507462686,0.4166666666666667,0.6759776536312849,0.6033057851239669,0.6697247706422018,0.7123287671232876,0.18994413407821228,0.35294117647058826,0.4,0.5,0.11731843575418995,0.38095238095238093,0.4,0.875,,,,,0.01675977653631285,,,,,,,,0.7,0.5428571428571428,,,0.06,,0.6927374301675978,,0.5768539325842696,0.5986369565217392,0.5702673469387756,0.12755102040816327,0.12953367875647667,0.26605504587155965,0.2706422018348624,4.4625,28.333333333333332,0.27011494252873564,23.0,46.0,,38.0,1.0,,1.0,,,1.0,,0.09917355371900827,,0.06666666666666667,0.8846153846153846,0.5,0.21739130434782608,,,,,,,1.0,,,True,,,
201196,1610612739,Ramon Sessions,Ramon Sessions,201196,CLE,13658.0,228,20.0,426,436,177.0,168.0,65.0,862,12.0,26.0,6.0,9.0,4.0,13.0,1.0,7.0,1.0,1.0,,1.0,1.0,6.0,12.0,1.0,1.0,2.0,3.0,17.0,46.0,7.0,13.0,17.0,72.0,461,1.0,4.0,1.0,1.0,3.0,8.0,8.0,19.0,3.0,4.0,5.0,30.0,10.0,24.0,15.0,6.0,12.0,6.0,5.0,,22.0,14.0,36.0,8.0,6.0,15.0,3.0,4.0,86.0,1.0,4.0,1.0,5.0,13.0,2.0,20.0,6.0,26.0,,5.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,1.0,5.0,,13,,1.0,23.0,,,2.0,1.0,21.0,3.0,12.0,,,,,,,30.0,177.0,2.0,,0.29411764705882354,0.29411764705882354,0.7142857142857143,0.5384615384615384,1.0,0.75,0.5384615384615384,0.3695652173913043,0.25,0.42105263157894735,0.4661016949152542,0.5,0.5434782608695652,0.5294117647058824,0.6666666666666666,0.6,0.22033898305084745,,0.10869565217391304,0.07692307692307693,,,14.84375,0.5,0.08695652173913043,0.0625,0.087248322147651,0.02531645569620253,0.09259259259259259,0.019230769230769232,0.08866995073891626,0.023809523809523808,,0.06666666666666667,0.02564102564102564,0.027777777777777776,0.04878048780487805,0.06896551724137931,0.14,0.1282051282051282,,,,0.4406779661016949,0.46153846153846156,0.5454545454545454,0.4166666666666667,0.22033898305084745,0.3076923076923077,0.3333333333333333,,0.11864406779661017,0.14285714285714285,0.14285714285714285,,0.01694915254237288,1.0,1.0,1.0,0.2033898305084746,0.5,0.5,0.6666666666666666,,0.2,1.0,1.0,0.391304347826087,0.6666666666666666,0.043478260869565216,1.0,0.13043478260869565,0.6666666666666666,0.6610169491525424,0.5,0.5666838983050848,0.4829625,0.5515673913043478,0.17647058823529413,0.21818181818181817,0.1111111111111111,0.4166666666666667,5.495652173913043,24.923076923076923,0.4154929577464789,,1.0,,,1.0,,,,,,,0.15384615384615385,,,0.2,,,,,,,,,,,,True,,,
