EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,FTOffRebounds,Blocked3s,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3PctAssisted,BlockingFouls,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,57605.0,960,-13,1858,1804,473,470,238.0,3662,59.0,110.0,3.0,5.0,18.0,38.0,23.0,66.0,53.0,117.0,8.0,27.0,1.0,6.0,3.0,5.0,54.0,150.0,3.0,11.0,12.0,46.0,135.0,293.0,62.0,177.0,128.0,584.0,2005,13.0,23.0,4.0,17.0,2.0,40.0,36.0,74.0,15.0,51.0,48.0,165.0,64.0,206.0,96.0,90.0,2.0,2.0,148.0,54.0,28.0,175.0,98.0,273.0,69.0,29.0,84.0,27.0,64.0,644.0,5.0,4.0,19.0,63.0,1.0,83.0,9.0,92.0,3.0,33.0,20.0,13.0,77.0,20.0,53.0,44.0,5.0,24.0,1.0,1.0,121.0,9.0,32.0,24.0,73.0,3.0,2.0,8.0,118.0,2.0,1.0,5.0,1.0,143.0,10.0,2.0,2.0,56.0,3.0,17.0,11.0,2.0,2.0,7.0,11.0,7.0,2.0,163.0,469,12.0,15.0,0.23703703703703705,0.23880597014925373,0.5161290322580645,0.3502824858757062,0.23529411764705882,0.29411764705882354,0.35428571428571426,0.46075085324232085,0.5652173913043478,0.4864864864864865,0.4851063829787234,0.475,0.468,0.5449438202247191,0.4878048780487805,0.5466666666666666,0.37659574468085105,0.09556313993174062,0.12727272727272726,0.19696969696969696,0.008547008547008548,30.72232645403377,0.6363636363636364,0.014084507042253521,0.10588235294117647,0.007285974499089253,0.09047619047619047,0.013966480446927373,0.10186335403726708,0.009922822491730982,0.005747126436781609,0.014285714285714285,0.00425531914893617,0.008368200836820083,0.025210084033613446,0.061224489795918366,0.05806451612903226,0.1721311475409836,0.10416666666666667,0.06060606060606061,0.012396694214876033,0.6363636363636364,0.23404255319148937,0.5363636363636364,0.6145833333333334,0.13559322033898305,0.14042553191489363,0.3484848484848485,0.4339622641509434,0.17391304347826086,0.24893617021276596,0.452991452991453,0.45689655172413796,0.37735849056603776,0.0574468085106383,0.2962962962962963,0.2962962962962963,0.875,0.3191489361702128,0.36,0.36,0.46296296296296297,0.125,0.6,0.3333333333333333,0.15,0.16666666666666666,0.275,0.2727272727272727,0.3333333333333333,0.304,0.47368421052631576,0.04,0.6,0.368,0.2608695652173913,0.6106382978723405,0.36486486486486486,0.500687393162393,0.47952333333333325,0.5135626016260165,0.11411992263056092,0.16519174041297935,0.016853932584269662,0.0684931506849315,0.2825342465753425,9.965870307167236,25.285875706214693,0.2545748116254037,,,,,,,,,,,,,,,,True,
101123,1610612751,Gerald Green,Gerald Green,101123,NJN,28618.0,477,36,940,921,305,243,111.0,1861,26.0,37.0,1.0,3.0,7.0,10.0,16.0,30.0,31.0,71.0,4.0,10.0,1.0,1.0,3.0,4.0,21.0,51.0,1.0,4.0,7.0,16.0,73.0,138.0,25.0,61.0,30.0,251.0,970,2.0,8.0,2.0,5.0,3.0,13.0,20.0,39.0,10.0,20.0,7.0,77.0,74.0,72.0,72.0,3.0,,2.0,49.0,21.0,3.0,18.0,8.0,26.0,5.0,3.0,7.0,4.0,7.0,60.0,4.0,4.0,18.0,31.0,8.0,57.0,9.0,66.0,2.0,13.0,7.0,6.0,11.0,3.0,5.0,22.0,2.0,6.0,2.0,6.0,33.0,1.0,7.0,27.0,52.0,1.0,,8.0,30.0,,1.0,1.0,,39.0,5.0,,,19.0,,3.0,10.0,10.0,,,11.0,4.0,,77.0,304,8.0,,0.5068493150684932,0.5068493150684932,0.96,0.4098360655737705,0.4,0.5,0.423728813559322,0.5289855072463768,0.25,0.5128205128205128,0.5552763819095478,0.38461538461538464,0.5932203389830508,0.5810185185185185,0.43333333333333335,0.6111111111111112,0.3065326633165829,0.021739130434782608,0.02702702702702703,0.03333333333333333,0.014084507042253521,23.177570093457945,0.3333333333333333,0.25,0.09717868338557993,0.012012012012012012,0.1836734693877551,0.030303030303030304,0.11750599520383694,0.017204301075268817,0.009433962264150943,0.0136986301369863,0.012987012987012988,0.0297029702970297,0.03225806451612903,0.09523809523809523,0.10588235294117647,0.09302325581395349,0.18421052631578946,0.18181818181818182,0.020833333333333332,0.36363636363636365,0.18592964824120603,0.7027027027027027,0.7222222222222222,0.6923076923076923,0.1507537688442211,0.5333333333333333,0.5517241379310345,0.25,0.35678391959798994,0.43661971830985913,0.44285714285714284,0.4838709677419355,0.05025125628140704,0.4,0.4,1.0,0.2562814070351759,0.4117647058823529,0.42,0.9523809523809523,0.23076923076923078,0.3333333333333333,1.0,0.07692307692307693,1.0,0.3076923076923077,0.25,1.0,0.1694915254237288,0.7,0.06779661016949153,0.75,0.2711864406779661,0.4375,0.49246231155778897,0.42857142857142855,0.48377411167512685,0.4860166666666667,0.4685438596491229,0.0892018779342723,0.125,,0.05179282868525897,0.30677290836653387,11.548550724637686,26.154098360655734,0.324468085106383,1.0,1.0,1.0,1.0,1.0,0.01639344262295082,0.0196078431372549,0.0625,1.0,,,,,,,True,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,33155.0,553,-27,1041,1048,282,289,142.0,2089,21.0,42.0,7.0,21.0,8.0,9.0,19.0,35.0,34.0,81.0,,,,,,,1.0,1.0,,,1.0,1.0,74.0,158.0,1.0,1.0,18.0,169.0,1088,13.0,35.0,,,2.0,28.0,29.0,42.0,1.0,1.0,6.0,67.0,124.0,24.0,3.0,,12.0,,1.0,1.0,7.0,20.0,3.0,23.0,3.0,,14.0,3.0,3.0,49.0,8.0,31.0,22.0,55.0,18.0,95.0,39.0,134.0,5.0,11.0,7.0,4.0,13.0,3.0,9.0,10.0,1.0,4.0,,2.0,23.0,2.0,6.0,43.0,64.0,1.0,3.0,3.0,20.0,,2.0,1.0,,23.0,1.0,,,10.0,,2.0,11.0,7.0,,4.0,11.0,9.0,,67.0,282,5.0,1.0,0.8378378378378378,0.9117647058823529,1.0,1.0,,1.0,1.0,0.46835443037974683,0.37142857142857144,0.6904761904761905,0.4748427672955975,0.37142857142857144,0.7093023255813954,0.4970588235294118,0.3888888888888889,0.7127659574468085,0.006289308176100629,0.04430379746835443,0.14285714285714285,,0.012345679012345678,16.016597510373444,0.5652173913043478,0.42857142857142855,0.15193370165745856,0.08157894736842106,0.1896551724137931,0.05442176870748299,0.16108786610878661,0.07400379506641366,0.13402061855670103,0.08411214953271028,0.05113636363636364,0.0297029702970297,0.10869565217391304,0.13513513513513514,0.21875,0.12258064516129032,0.15853658536585366,0.2647058823529412,0.06578947368421052,0.8181818181818182,0.2641509433962264,0.5,0.5833333333333334,0.6666666666666666,0.22012578616352202,0.5428571428571428,0.5428571428571428,0.8421052631578947,0.5094339622641509,0.41975308641975306,0.425,0.9411764705882353,,,,,0.006289308176100629,1.0,1.0,1.0,0.6,0.3333333333333333,0.2857142857142857,,,,,,0.20930232558139536,0.8888888888888888,,,0.023255813953488372,1.0,0.27044025157232704,1.0,0.4562591194968554,0.508069696969697,0.44703488372093025,0.05952380952380952,0.059880239520958084,,0.16568047337278108,0.39644970414201186,11.021518987341775,25.2,0.27089337175792505,,,,,1.0,,,,,1.0,3.0,,,,,True,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,34728.0,579,-97,1066,1069,227,262,154.0,2135,42.0,68.0,17.0,27.0,9.0,16.0,4.0,15.0,1.0,9.0,,,,,,,,,,,,,47.0,92.0,,,24.0,118.0,1215,18.0,30.0,,,5.0,41.0,10.0,20.0,,,4.0,24.0,58.0,36.0,,,30.0,,,,11.0,11.0,6.0,17.0,4.0,2.0,4.0,3.0,4.0,40.0,25.0,39.0,19.0,65.0,11.0,95.0,65.0,160.0,5.0,16.0,12.0,4.0,9.0,2.0,2.0,18.0,5.0,7.0,1.0,4.0,27.0,5.0,4.0,41.0,69.0,1.0,8.0,2.0,51.0,6.0,10.0,3.0,,34.0,4.0,,,18.0,,1.0,17.0,13.0,2.0,2.0,18.0,8.0,2.0,24.0,226,5.0,1.0,0.6170212765957447,0.90625,,,,,,0.5108695652173914,0.6,0.5,0.5108695652173914,0.6,0.5,0.5514018691588785,0.6029411764705882,0.5454545454545454,,0.11956521739130435,0.11764705882352941,0.2,,10.754414125200642,0.3333333333333333,0.25,0.18207282913165265,0.11016949152542373,0.15966386554621848,0.12626262626262627,0.17647058823529413,0.11594202898550725,0.09009009009009009,0.10416666666666667,0.1292517006802721,0.13194444444444445,0.1111111111111111,0.24761904761904763,0.16853932584269662,0.147239263803681,0.11764705882352941,0.2647058823529412,0.15625,0.4444444444444444,0.7391304347826086,0.6176470588235294,0.7,0.6190476190476191,0.16304347826086957,0.26666666666666666,0.3333333333333333,0.5,0.09782608695652174,0.1111111111111111,0.1111111111111111,1.0,,,,,,,,,0.9,0.6296296296296297,0.17647058823529413,,,,,,0.8,0.5625,,,,,0.7391304347826086,,0.5432956521739131,0.56619,0.52156,0.16981132075471697,0.16981132075471697,,0.3474576271186441,0.2033898305084746,4.3663043478260875,,0.2129455909943715,,1.0,1.0,,2.0,,,0.038461538461538464,,2.0,,1.0,1.0,,,True,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,98174.0,1636,-92,3132,3089,801,824,417.0,6221,22.0,39.0,6.0,14.0,3.0,8.0,41.0,95.0,103.0,238.0,48.0,126.0,10.0,18.0,14.0,35.0,58.0,160.0,6.0,18.0,11.0,45.0,166.0,372.0,106.0,286.0,97.0,747.0,3368,18.0,44.0,16.0,36.0,6.0,90.0,29.0,67.0,25.0,80.0,41.0,174.0,218.0,114.0,303.0,15.0,12.0,1.0,159.0,58.0,19.0,42.0,19.0,61.0,13.0,6.0,22.0,12.0,8.0,141.0,10.0,21.0,16.0,70.0,10.0,96.0,31.0,127.0,7.0,46.0,29.0,17.0,40.0,5.0,22.0,30.0,8.0,18.0,3.0,4.0,70.0,5.0,13.0,43.0,86.0,1.0,7.0,6.0,100.0,1.0,3.0,9.0,,104.0,3.0,4.0,7.0,14.0,15.0,18.0,9.0,7.0,2.0,,9.0,5.0,2.0,169.0,794,8.0,13.0,0.6566265060240963,0.68125,0.9528301886792453,0.3706293706293706,0.4444444444444444,0.3125,0.3719298245614035,0.44623655913978494,0.4090909090909091,0.43283582089552236,0.4939209726443769,0.525,0.4523809523809524,0.5315186246418339,0.5421686746987951,0.5210843373493976,0.43465045592705165,0.051075268817204304,0.23076923076923078,0.06315789473684211,0.01680672268907563,21.27010537992235,0.5714285714285714,0.08695652173913043,0.0688976377952756,0.020388349514563107,0.0449438202247191,0.018832391713747645,0.06268221574344024,0.01985906470211403,0.022292993630573247,0.02247191011235955,0.017817371937639197,0.02127659574468085,0.012903225806451613,0.06097560975609756,0.08365019011406843,0.06588235294117648,0.038910505836575876,0.06060606060606061,0.019662921348314606,0.5555555555555556,0.05927051671732523,0.5641025641025641,0.7333333333333333,0.5454545454545454,0.14437689969604864,0.43157894736842106,0.4606741573033708,0.6097560975609756,0.3617021276595745,0.4327731092436975,0.44017094017094016,0.6990291262135923,0.19148936170212766,0.38095238095238093,0.384,0.9375,0.24316109422492402,0.3625,0.3741935483870968,0.9655172413793104,0.175,0.42857142857142855,0.16666666666666666,0.225,0.5555555555555556,0.225,0.3333333333333333,1.0,0.05442176870748299,0.375,0.23809523809523808,0.4,0.30612244897959184,0.24444444444444444,0.4939209726443769,0.36477987421383645,0.48665304414003024,0.5185460784313726,0.481852397260274,0.04264705882352941,0.03655352480417755,0.050505050505050504,0.12048192771084337,0.23293172690763053,14.13064516129032,24.53181818181817,0.2557471264367816,6.0,,,,,0.02097902097902098,0.03125,,0.9,,,,,0.007936507936507936,,True,
202705,1610612751,MarShon Brooks,MarShon Brooks,202705,NJN,30481.0,508,-98,986,954,237,287,123.0,1940,22.0,34.0,3.0,4.0,4.0,8.0,16.0,40.0,16.0,48.0,1.0,6.0,,1.0,1.0,3.0,13.0,46.0,1.0,4.0,3.0,10.0,54.0,122.0,14.0,52.0,43.0,193.0,1098,4.0,9.0,1.0,5.0,5.0,16.0,10.0,26.0,4.0,13.0,12.0,44.0,30.0,78.0,30.0,12.0,2.0,,46.0,13.0,7.0,35.0,10.0,45.0,4.0,6.0,15.0,5.0,15.0,100.0,5.0,10.0,10.0,28.0,5.0,43.0,16.0,59.0,3.0,17.0,10.0,7.0,27.0,4.0,17.0,19.0,1.0,10.0,3.0,3.0,46.0,5.0,8.0,18.0,49.0,2.0,1.0,2.0,44.0,,2.0,2.0,1.0,53.0,6.0,1.0,,22.0,1.0,7.0,7.0,5.0,1.0,1.0,7.0,4.0,,42.0,233,10.0,4.0,0.2777777777777778,0.2830188679245283,0.7142857142857143,0.2692307692307692,0.2,0.3076923076923077,0.2692307692307692,0.4426229508196721,0.4444444444444444,0.38461538461538464,0.43103448275862066,0.39285714285714285,0.41025641025641024,0.48984771573604063,0.47058823529411764,0.4489795918367347,0.2988505747126437,0.05737704918032787,0.11764705882352941,0.025,0.041666666666666664,21.696428571428573,0.5869565217391305,0.13513513513513514,0.0989399293286219,0.032679738562091505,0.08928571428571429,0.030864197530864196,0.09620253164556962,0.03205128205128205,0.03614457831325301,0.04878048780487805,0.02127659574468085,0.046296296296296294,,0.0625,0.10810810810810811,0.12389380530973451,0.08860759493670886,0.09090909090909091,0.031914893617021274,0.5714285714285714,0.19540229885057472,0.6470588235294118,0.7333333333333333,0.4090909090909091,0.22988505747126436,0.4,0.41025641025641024,0.25,0.27586206896551724,0.3333333333333333,0.34782608695652173,0.125,0.034482758620689655,0.16666666666666666,0.16666666666666666,1.0,0.26436781609195403,0.2826086956521739,0.28888888888888886,0.6923076923076923,0.2857142857142857,0.75,,0.07142857142857142,,0.2857142857142857,0.25,,0.20512820512820512,0.5,0.07692307692307693,0.3333333333333333,0.2564102564102564,0.3,0.4942528735632184,0.2826086956521739,0.4732077586206896,0.4969291666666667,0.4728641025641025,0.12105263157894737,0.15942028985507245,0.019230769230769232,0.08290155440414508,0.22797927461139897,10.73770491803279,25.323076923076915,0.24036511156186613,1.0,1.0,,,,0.019230769230769232,0.021739130434782608,0.043478260869565216,,2.0,,,,,,True,
202716,1610612751,Jordan Williams,Jordan Williams,202716,NJN,20022.0,334,48,648,648,167,151,82.0,1296,36.0,56.0,13.0,20.0,9.0,13.0,5.0,10.0,2.0,8.0,,,,,,,,,,,,,43.0,74.0,,,18.0,104.0,670,14.0,24.0,,,5.0,33.0,10.0,19.0,,,10.0,30.0,60.0,26.0,,,24.0,,,,10.0,3.0,2.0,5.0,1.0,1.0,,,3.0,12.0,8.0,25.0,10.0,30.0,1.0,41.0,33.0,74.0,3.0,12.0,10.0,2.0,5.0,,1.0,8.0,1.0,4.0,1.0,1.0,13.0,3.0,1.0,23.0,33.0,2.0,,3.0,20.0,1.0,4.0,1.0,,23.0,1.0,,,9.0,,3.0,11.0,5.0,1.0,5.0,11.0,4.0,,30.0,167,2.0,3.0,0.6976744186046512,0.967741935483871,,,,,,0.581081081081081,0.5833333333333334,0.5263157894736842,0.581081081081081,0.5833333333333334,0.5263157894736842,0.611764705882353,0.6111111111111112,0.6,,0.13513513513513514,0.14285714285714285,0.2,,13.189771197846568,0.38461538461538464,0.05555555555555555,0.14084507042253522,0.11210762331838565,0.14925373134328357,0.09302325581395349,0.14285714285714285,0.10679611650485436,0.11594202898550725,0.12727272727272726,0.10101010101010101,0.0625,0.18181818181818182,0.16129032258064516,0.1864406779661017,0.09782608695652174,0.09803921568627451,0.3125,0.14285714285714285,0.36363636363636365,0.7567567567567568,0.6428571428571429,0.75,0.6666666666666666,0.13513513513513514,0.5,0.625,1.0,0.10810810810810811,0.25,0.25,0.5,,,,,,,,,0.8333333333333334,0.65,0.07692307692307693,,,,,,0.6842105263157895,0.6923076923076923,,,,,0.7567567567567568,,0.5597378378378378,0.5835470588235294,0.5349947368421052,0.10975609756097561,0.10975609756097561,,0.3173076923076923,0.28846153846153844,4.395945945945946,,0.25771604938271603,,,,,,,,,,3.0,1.0,,,,,True,
2052,1610612751,DeShawn Stevenson,DeShawn Stevenson,2052,NJN,20111.0,335,-76,628,642,115,151,100.0,1270,,1.0,,,,,,1.0,1.0,5.0,6.0,17.0,,5.0,2.0,4.0,18.0,40.0,5.0,8.0,,4.0,1.0,7.0,24.0,57.0,3.0,77.0,680,,,5.0,13.0,,15.0,,1.0,2.0,8.0,,6.0,,2.0,60.0,12.0,,,40.0,18.0,1.0,4.0,9.0,13.0,6.0,3.0,1.0,1.0,2.0,35.0,1.0,,8.0,17.0,,25.0,1.0,26.0,1.0,5.0,5.0,,5.0,,3.0,3.0,,2.0,,,8.0,1.0,2.0,14.0,24.0,,,2.0,10.0,,1.0,4.0,,8.0,,,,,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,,6.0,109,2.0,,,,0.8333333333333334,0.42105263157894735,0.38461538461538464,0.25,0.42105263157894735,0.14285714285714285,,,0.578125,0.5769230769230769,0.3333333333333333,0.5746268656716418,0.5769230769230769,0.3,0.890625,0.14285714285714285,1.0,,,10.231923601637108,0.625,,0.07623318385650224,,0.0963855421686747,0.007751937984496124,0.08169934640522876,0.002840909090909091,,,,0.011494252873563218,,0.07692307692307693,0.04285714285714286,0.10227272727272728,0.09836065573770492,0.09090909090909091,0.02702702702702703,1.0,0.015625,,,,0.015625,,,,0.078125,0.2,0.2,,0.265625,0.35294117647058826,0.35294117647058826,1.0,0.625,0.45,0.45,0.7777777777777778,,,,0.38461538461538464,,0.6153846153846154,0.625,0.8,,,0.4444444444444444,0.5,0.4444444444444444,,0.90625,0.45,0.5488309523809524,0.5746166666666667,0.5169888888888889,0.030303030303030304,,0.03389830508474576,0.19480519480519481,0.07792207792207792,15.114285714285716,24.780701754385973,0.18312101910828024,,,,,,,,,,1.0,,,,,,True,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,NJN,12135.0,202,21,392,372,101,91,55.0,764,12.0,34.0,4.0,10.0,3.0,8.0,4.0,8.0,5.0,15.0,4.0,10.0,1.0,1.0,1.0,2.0,4.0,13.0,,2.0,1.0,5.0,21.0,57.0,8.0,23.0,23.0,89.0,378,4.0,10.0,1.0,3.0,2.0,13.0,4.0,14.0,2.0,7.0,9.0,23.0,8.0,34.0,21.0,3.0,4.0,,13.0,4.0,9.0,9.0,8.0,17.0,5.0,3.0,4.0,1.0,4.0,42.0,3.0,5.0,9.0,23.0,1.0,33.0,9.0,42.0,2.0,7.0,7.0,,3.0,1.0,2.0,3.0,,1.0,,,6.0,,,6.0,13.0,1.0,,1.0,28.0,1.0,2.0,2.0,,27.0,6.0,,,12.0,,5.0,3.0,3.0,,,3.0,1.0,,23.0,101,,3.0,0.19047619047619047,0.21052631578947367,0.875,0.34782608695652173,0.3333333333333333,0.2857142857142857,0.34782608695652173,0.3684210526315789,0.4,0.2857142857142857,0.4125,0.4230769230769231,0.3333333333333333,0.489010989010989,0.4642857142857143,0.4423076923076923,0.2875,0.15789473684210525,0.17647058823529413,0.375,,20.824295010845987,0.5,0.08333333333333333,0.17829457364341086,0.032679738562091505,0.1875,0.04411764705882353,0.1807909604519774,0.03619909502262444,0.05172413793103448,,0.031746031746031744,0.058823529411764705,,0.12244897959183673,0.25,0.19642857142857142,0.17647058823529413,0.21428571428571427,0.04878048780487805,0.3333333333333333,0.425,0.35294117647058826,0.42857142857142855,0.16666666666666666,0.1,0.5,0.8,0.25,0.1875,0.3333333333333333,0.3333333333333333,0.2,0.125,0.4,0.4,0.75,0.1625,0.3076923076923077,0.3076923076923077,1.0,0.7692307692307693,0.4,,0.07692307692307693,1.0,0.15384615384615385,,,0.38095238095238093,0.375,0.09523809523809523,0.5,0.23809523809523808,0.2,0.7125,0.3076923076923077,0.519000625,0.5350181818181817,0.4682,0.13953488372093023,0.19047619047619047,,0.14606741573033707,0.25842696629213485,6.349122807017542,24.417391304347827,0.2576530612244898,,1.0,,,,,,0.09090909090909091,1.0,1.0,,,,,,True,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,62386.0,1040,-31,1996,1959,525,541,266.0,3955,88.0,160.0,22.0,50.0,23.0,46.0,24.0,64.0,29.0,69.0,,,,,,,,,,,,,141.0,293.0,,,97.0,379.0,2170,30.0,64.0,,,17.0,77.0,32.0,74.0,,,30.0,94.0,202.0,80.0,,,38.0,,,,42.0,26.0,13.0,39.0,8.0,5.0,8.0,4.0,14.0,91.0,37.0,86.0,49.0,142.0,24.0,215.0,126.0,341.0,16.0,25.0,15.0,10.0,31.0,2.0,12.0,24.0,2.0,19.0,1.0,2.0,55.0,11.0,14.0,41.0,96.0,4.0,12.0,9.0,121.0,5.0,21.0,8.0,2.0,134.0,11.0,,,54.0,,19.0,45.0,42.0,,3.0,45.0,30.0,4.0,94.0,520,14.0,12.0,0.7163120567375887,0.8278688524590164,,,,,,0.4812286689419795,0.46875,0.43243243243243246,0.4812286689419795,0.46875,0.43243243243243246,0.5338028169014084,0.4935897435897436,0.4895833333333333,,0.14334470989761092,0.19375,0.15625,0.014492753623188406,17.76715899218071,0.5636363636363636,0.34285714285714286,0.21580547112462006,0.13522012578616352,0.2094017094017094,0.10850439882697947,0.2141255605381166,0.12589559877175024,0.20388349514563106,0.10759493670886076,0.09926470588235294,0.10416666666666667,0.1188118811881188,0.1288888888888889,0.22941176470588234,0.2813688212927757,0.22941176470588234,0.15625,0.14545454545454545,0.6666666666666666,0.5460750853242321,0.55,0.6821705426356589,0.6704545454545454,0.21843003412969283,0.375,0.4444444444444444,0.7083333333333334,0.2354948805460751,0.42028985507246375,0.4264705882352941,0.8620689655172413,,,,,,,,,0.78125,0.44,0.13636363636363635,,,,,,0.6216216216216216,0.5,,,,,0.5460750853242321,,0.512765529010239,0.544548,0.5247986486486487,0.16071428571428573,0.16071428571428573,,0.20316622691292877,0.24802110817941952,6.820136518771329,,0.26302605210420843,,3.0,,,11.0,,,0.07317073170731707,,2.0,1.0,,,,,True,
