EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallSteals,StepOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,SecondChanceFg3Pct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,2pt And 1 Free Throw Trips,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockingFoulsDrawn,Defensive 3 Seconds Violations,OffensiveGoaltends,on,BlockedArc3,Clear Path Fouls,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,7972.0,133,6.0,242,234,44.0,53,29,476,3,11,1.0,2.0,1.0,4.0,10.0,15.0,24.0,22,45,17.0,61,209,2.0,3.0,4.0,8.0,2.0,4.0,5.0,9.0,32.0,12.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,3.0,4.0,1.0,5.0,15.0,1.0,21,8,29,1.0,3.0,3.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,6.0,9.0,1.0,15,1.0,22.0,10.0,1.0,5.0,2.0,1.0,2.0,5.0,3.0,9.0,44.0,1.0,0.7272727272727273,0.7619047619047619,0.4888888888888889,0.6666666666666666,0.5,0.4888888888888889,0.6666666666666666,0.5,0.5446428571428571,0.8,0.6428571428571429,0.06666666666666667,0.09090909090909091,0.1,0.041666666666666664,22.426470588235293,0.2,0.14285714285714285,0.09090909090909091,0.1485148514851485,0.0449438202247191,0.18518518518518517,0.1,0.15625,0.058823529411764705,0.043478260869565216,0.07692307692307693,0.025,0.08695652173913043,0.14285714285714285,0.14705882352941177,0.10714285714285714,0.1794871794871795,0.21739130434782608,0.05263157894736842,0.6,0.24444444444444444,0.2727272727272727,0.3,0.3333333333333333,0.2222222222222222,0.4,0.4444444444444444,0.5,0.5333333333333333,0.625,0.6521739130434783,0.8666666666666667,0.6666666666666666,0.5,0.25,0.24444444444444444,0.43300666666666654,0.5529,0.422775,0.18181818181818182,0.18181818181818182,0.13114754098360656,0.14754098360655737,12.375555555555556,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,3992.0,67,22.0,133,127,44.0,70,11,260,4,7,,,4.0,2.0,6.0,2.0,7.0,8,20,18.0,43,110,,,,,2.0,6.0,11.0,18.0,4.0,12.0,,3.0,16.0,5.0,21.0,1.0,4.0,,12.0,47.0,,1.0,,,7.0,1.0,8,1,9,,,,7.0,3.0,1.0,3.0,,10.0,1.0,1.0,,5.0,1.0,15,1.0,24.0,4.0,6.0,1.0,,,1.0,1.0,,16.0,43.0,5.0,0.25,0.25,0.4,,0.3333333333333333,0.43103448275862066,,0.4375,0.5128205128205128,,0.5666666666666667,0.15,0.14285714285714285,0.16666666666666666,0.14285714285714285,33.333333333333336,0.7,0.125,,0.15217391304347827,0.023255813953488372,,,0.1111111111111111,0.017857142857142856,0.06666666666666667,,,,,0.0625,0.2,0.2,,,,0.2413793103448276,0.5714285714285714,0.6666666666666666,0.5,0.20689655172413793,0.3333333333333333,0.4,,0.2413793103448276,0.2857142857142857,0.3333333333333333,,,,0.5,0.5517241379310345,0.4851431034482758,,0.49458125,0.12121212121212122,0.16666666666666666,,0.4186046511627907,8.705,0.3308270676691729,1.0,3.0,9.0,1.0,2.0,3.0,9.0,1.0,2.0,6.0,3.0,9.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,1.0,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3103448275862069,0.3103448275862069,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.25,0.5,0.3333333333333333,24.788888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,1119.0,19,,40,34,16.0,24,4,74,2,2,,,1.0,,1.0,,1.0,2,4,2.0,6,36,,,,,1.0,2.0,2.0,4.0,,4.0,,,3.0,2.0,5.0,,1.0,,2.0,12.0,,1.0,,,,2.0,2,1,3,,,,2.0,2.0,,1.0,,4.0,,2.0,,2.0,1.0,1,,2.0,1.0,,,,,,,,4.0,16.0,,,,0.5,,0.5,0.4,,0.3333333333333333,0.5,,0.5,,,,,22.22222222222222,0.5,1.0,,,0.0625,,,,0.05263157894736842,,0.14285714285714285,,,,,,,,,,0.4,1.0,1.0,,0.2,,,,0.2,,,,,,0.3333333333333333,0.6,0.4848,,0.5257000000000001,0.16666666666666666,0.2,,0.6666666666666666,9.075000000000001,0.4,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,2.0,,1.0,,,,1.0,,,,,0.2,0.2,,,,1.0,0.3333333333333333,,,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202734,1610612738,E'Twaun Moore,E'Twaun Moore,202734,BOS,19854.0,331,31.0,629,615,160.0,226,67,1244,11,17,2.0,3.0,5.0,4.0,17.0,11.0,34.0,26,68,7.0,110,534,2.0,7.0,2.0,12.0,7.0,18.0,4.0,36.0,10.0,42.0,4.0,6.0,25.0,9.0,34.0,6.0,9.0,3.0,13.0,77.0,1.0,3.0,,8.0,20.0,1.0,29,4,33,2.0,11.0,3.0,12.0,9.0,,3.0,2.0,21.0,,3.0,17.0,33.0,2.0,11,1.0,7.0,2.0,1.0,3.0,1.0,,2.0,3.0,1.0,36.0,159.0,1.0,0.19230769230769232,0.20833333333333334,0.38235294117647056,0.2857142857142857,0.3888888888888889,0.4557522123893805,0.4166666666666667,0.5517241379310345,0.4698275862068966,0.46153846153846156,0.5806451612903226,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.058823529411764705,19.543509272467904,0.5714285714285714,0.037037037037037035,,0.08064516129032258,0.012987012987012988,0.12121212121212122,0.014492753623188406,0.08917197452229299,0.013333333333333334,0.030303030303030304,,0.01020408163265306,0.02,,0.0875,0.0875,0.06818181818181818,0.11538461538461539,0.031746031746031744,0.3333333333333333,0.1504424778761062,0.6470588235294118,0.7333333333333333,0.09090909090909091,0.1504424778761062,0.23529411764705882,0.26666666666666666,,0.3008849557522124,0.3235294117647059,0.34375,0.36363636363636365,0.25,0.6666666666666666,0.1724137931034483,0.5486725663716814,0.48297300884955763,0.5252666666666665,0.47325,0.017391304347826087,0.02857142857142857,0.10909090909090909,0.32727272727272727,12.007352941176471,0.2543720190779014,3.0,12.0,34.0,4.0,8.0,17.0,45.0,6.0,11.0,51.0,,34.0,12.0,3.0,2.0,9.0,1.0,,1.0,5.0,1.0,0.37777777777777777,0.5454545454545454,0.37777777777777777,0.39823008849557523,0.3008849557522124,0.35294117647058826,0.35294117647058826,1.0,0.6,0.27586206896551724,0.5,0.35294117647058826,24.777777777777782,5.0,11.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,8.0,1.0,1.0,1.0,0.4,0.14285714285714285,0.09734513274336283,0.45454545454545453,0.45454545454545453,1.0,0.16666666666666666,0.25,0.6666666666666666,1.0,0.10344827586206896,0.6666666666666666,,,,,,,,,,,,,,,,,,True,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,2622.0,44,6.0,83,78,17.0,25,8,161,2,3,,,,,,3.0,4.0,5,7,,13,66,,1.0,,,,,,,6.0,4.0,,,3.0,3.0,6.0,1.0,1.0,1.0,1.0,15.0,,1.0,,1.0,5.0,,6,1,7,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,4,,,,,,,,,,,,17.0,,0.6,0.6,0.7142857142857143,,,0.65,,,0.65,,,,,,,11.956521739130434,1.0,,,0.1388888888888889,0.038461538461538464,0.125,,0.13636363636363635,0.02631578947368421,0.14285714285714285,,,,,0.16666666666666666,0.15384615384615385,,0.14285714285714285,0.25,,0.3,0.6666666666666666,0.6666666666666666,0.5,,,,,0.4,0.75,0.75,0.6666666666666666,,,,0.6,0.51335,0.3739,0.46605,,,,,10.857142857142858,0.20481927710843373,,,2.0,,1.0,1.0,3.0,,1.0,3.0,,2.0,,2.0,,1.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3,0.2,,,,,1.0,,,24.633333333333336,1.0,1.0,,,,,,,,1.0,,,,,,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,4597.0,77,-23.0,143,139,58.0,72,14,282,3,5,2.0,4.0,,1.0,2.0,1.0,3.0,5,10,1.0,11,144,3.0,5.0,,6.0,1.0,3.0,1.0,3.0,6.0,4.0,4.0,,4.0,,4.0,,1.0,,3.0,8.0,1.0,3.0,1.0,5.0,9.0,2.0,16,5,21,1.0,3.0,3.0,2.0,1.0,,2.0,,3.0,,1.0,12.0,15.0,1.0,3,,2.0,,1.0,5.0,4.0,,1.0,6.0,2.0,3.0,58.0,1.0,0.6,1.0,0.5,0.6,0.3333333333333333,0.5,0.6,0.3333333333333333,0.5,0.6,0.375,,,,,8.9171974522293,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.17647058823529413,0.057692307692307696,0.45454545454545453,0.0625,0.22580645161290322,0.058823529411764705,0.06666666666666667,0.09090909090909091,0.038461538461538464,0.08333333333333333,,0.2222222222222222,,0.2777777777777778,0.42857142857142855,0.2,0.3333333333333333,0.5,0.6,0.6,0.3333333333333333,0.2,0.5,0.5,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.8,0.5,,0.5,0.51651,0.602175,0.3511333333333333,,,0.5454545454545454,0.2727272727272727,7.4799999999999995,0.40559440559440557,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,True,,,,,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,3012.0,50,6.0,95,88,17.0,21,11,183,1,2,,,2.0,,2.0,1.0,3.0,2,7,,22,70,,1.0,,6.0,1.0,2.0,,2.0,,4.0,,,2.0,,2.0,,1.0,,1.0,4.0,,1.0,,,2.0,,2,1,3,,,,1.0,,,1.0,,1.0,,,2.0,5.0,,4,,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,17.0,,,,0.2857142857142857,,0.5,0.6875,1.0,0.5,0.6875,1.0,0.5,,,,,16.037735849056602,1.0,,,0.05405405405405406,0.025,,,0.04081632653061224,0.02,,,0.07142857142857142,,,,0.07142857142857142,0.07692307692307693,,,1.0,0.125,0.5,0.5,,0.125,,,,0.1875,0.3333333333333333,0.3333333333333333,,,,1.0,0.6875,0.49298437500000003,0.47291666666666665,0.55725,0.0625,0.14285714285714285,0.2727272727272727,0.09090909090909091,11.628571428571428,0.17894736842105263,1.0,3.0,5.0,,,6.0,9.0,,,18.0,,5.0,3.0,,,,,2.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5625,0.3125,0.6,0.6,1.0,0.5,,,0.6,24.566666666666663,3.0,4.0,1.0,,,1.0,1.0,2.0,2.0,,,,,1.0,,0.25,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,10739.0,179,37.0,336,334,67.0,89,34,670,16,31,3.0,4.0,4.0,1.0,10.0,1.0,6.0,18,47,5.0,41,283,3.0,5.0,,6.0,4.0,7.0,2.0,10.0,20.0,16.0,2.0,8.0,15.0,8.0,23.0,5.0,7.0,5.0,3.0,54.0,,6.0,,5.0,15.0,1.0,21,6,27,,11.0,8.0,6.0,3.0,,5.0,1.0,9.0,2.0,1.0,10.0,12.0,,10,,8.0,4.0,1.0,2.0,1.0,,1.0,2.0,1.0,10.0,66.0,1.0,0.5555555555555556,0.5882352941176471,0.3829787234042553,0.6,0.5714285714285714,0.34615384615384615,0.6,0.4,0.37272727272727274,0.6,0.4166666666666667,0.1702127659574468,0.1935483870967742,0.2,,17.066666666666666,0.6666666666666666,0.07142857142857142,,0.11811023622047244,0.044444444444444446,0.1388888888888889,,0.12269938650306748,0.036585365853658534,0.027777777777777776,0.06818181818181818,0.03636363636363636,,,0.10256410256410256,0.125,0.125,0.13793103448275862,,0.5,0.5961538461538461,0.5161290322580645,0.64,0.5625,0.19230769230769232,0.1,0.125,,0.11538461538461539,0.16666666666666666,0.16666666666666666,1.0,0.8,0.75,0.4,0.6923076923076923,0.5319156862745098,0.5760000000000001,0.49934444444444437,0.07407407407407407,0.08163265306122448,0.14634146341463414,0.24390243902439024,5.21063829787234,0.19940476190476192,3.0,,5.0,,3.0,,5.0,,3.0,,,4.0,,3.0,1.0,1.0,1.0,1.0,,,,,,,0.09615384615384616,0.09615384615384616,,,,0.75,0.3,,,36.0,,,,,,,,,,3.0,,,,,0.14285714285714285,,,,,,,,,,,,,,,,2.0,,,1.0,0.6666666666666666,,,,,,,,True,,,,,,
2404,1610612738,Chris Wilcox,Chris Wilcox,2404,BOS,3022.0,50,23.0,90,94,19.0,33,5,184,3,4,,1.0,1.0,1.0,1.0,,1.0,4,6,,8,77,,2.0,,,1.0,2.0,,2.0,6.0,2.0,,,2.0,1.0,3.0,,1.0,,1.0,7.0,,1.0,,,9.0,1.0,10,1,11,,1.0,1.0,2.0,2.0,,1.0,,4.0,,2.0,6.0,9.0,,1,,,,,1.0,1.0,,,1.0,,2.0,19.0,,0.75,0.75,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,,,,,10.526315789473685,0.5,0.3333333333333333,,0.2,0.043478260869565216,,,0.16981132075471697,0.03333333333333333,,0.16666666666666666,,,,0.25,0.08333333333333333,0.23529411764705882,,,,0.6666666666666666,0.75,0.75,1.0,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.5,,0.5,0.6666666666666666,0.5259833333333334,0.4939,0.3872,,,,0.25,5.3,0.2111111111111111,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,7323.0,122,-11.0,229,225,53.0,78,27,454,1,3,,,1.0,,,1.0,8.0,2,11,2.0,27,203,,,,,,1.0,,3.0,2.0,2.0,,1.0,2.0,,2.0,,1.0,1.0,,4.0,,1.0,1.0,3.0,10.0,2.0,15,2,17,,1.0,,,4.0,1.0,,3.0,4.0,1.0,,5.0,10.0,,7,1.0,2.0,1.0,,1.0,,1.0,,1.0,,3.0,52.0,,0.5,0.5,0.18181818181818182,,,0.36764705882352944,,0.1875,0.38571428571428573,,0.1875,0.09090909090909091,0.3333333333333333,,,15.057915057915059,,0.2,0.16666666666666666,0.11494252873563218,0.012658227848101266,0.13636363636363635,,0.11926605504587157,0.00909090909090909,,,0.03125,,,0.11538461538461539,0.10714285714285714,0.12121212121212122,0.10526315789473684,,,0.08823529411764706,0.3333333333333333,0.5,1.0,,,,,0.23529411764705882,0.125,0.125,,,,0.125,0.7647058823529411,0.5333806451612904,0.6291,0.5043916666666667,0.02857142857142857,0.08333333333333333,,0.1111111111111111,14.736363636363636,0.2314410480349345,,3.0,14.0,1.0,6.0,7.0,23.0,1.0,7.0,21.0,,12.0,3.0,,,,,,,3.0,1.0,0.30434782608695654,0.14285714285714285,0.3333333333333333,0.6764705882352942,0.4117647058823529,0.21428571428571427,0.21428571428571427,1.0,,0.75,0.16666666666666666,0.25,26.669565217391302,4.0,9.0,1.0,,1.0,,,,1.0,1.0,,,,,0.3333333333333333,0.2647058823529412,0.4444444444444444,0.5,1.0,1.0,,,,0.125,,2.0,1.0,,,,,,,2.0,,,1.0,0.043478260869565216,0.1111111111111111,,,,True,,,,,,
