EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsPutbacks,HeaveAttempts,FTOffRebounds,FTDefRebounds,Travels,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,SelfOReb,BlockingFouls,SelfORebPct,PenaltyCorner3Accuracy,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,on,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls
101114,1610612751,Deron Williams,Deron Williams,101114,NJN,23738.0,396,-19.0,755,725,279.0,227.0,94.0,1480,17.0,35.0,1.0,3.0,8.0,16.0,11.0,23.0,24.0,53.0,2.0,10.0,1.0,3.0,1.0,18.0,59.0,3.0,5.0,5.0,18.0,52.0,111.0,20.0,69.0,62.0,226.0,838,7.0,13.0,4.0,8.0,6.0,32.0,19.0,42.0,5.0,19.0,36.0,89.0,48.0,56.0,21.0,39.0,59.0,18.0,8.0,47.0,41.0,88.0,30.0,11.0,27.0,5.0,15.0,217.0,4.0,2.0,11.0,17.0,28.0,6.0,34.0,11.0,7.0,4.0,25.0,9.0,16.0,16.0,4.0,9.0,1.0,41.0,2.0,18.0,14.0,24.0,2.0,62.0,1.0,3.0,2.0,72.0,5.0,1.0,3.0,22.0,2.0,13.0,6.0,3.0,1.0,2.0,6.0,4.0,87.0,275.0,1.0,12.0,0.46153846153846156,0.46153846153846156,0.35,0.2898550724637681,0.5,0.2631578947368421,0.2898550724637681,0.46846846846846846,0.5384615384615384,0.4523809523809524,0.45555555555555555,0.6190476190476191,0.4344262295081967,0.533175355450237,0.6739130434782609,0.5493827160493827,0.38333333333333336,0.07207207207207207,0.08571428571428572,0.21739130434782608,29.13294797687861,0.6097560975609756,0.07692307692307693,0.010101010101010102,0.14102564102564102,0.02666666666666667,0.09364548494983277,0.017241379310344827,0.05,0.019230769230769232,0.043478260869565216,0.04819277108433735,0.05555555555555555,0.11904761904761904,0.15517241379310345,0.1,0.6666666666666666,0.19444444444444445,0.4857142857142857,0.53125,0.29411764705882354,0.12777777777777777,0.4782608695652174,0.6111111111111112,0.2727272727272727,0.29444444444444445,0.4528301886792453,0.4528301886792453,0.6666666666666666,0.05555555555555555,0.2,0.2,1.0,0.3277777777777778,0.3050847457627119,0.3050847457627119,0.2777777777777778,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.0,0.23809523809523808,0.6,0.26229508196721313,0.5,0.01639344262295082,0.29508196721311475,0.2777777777777778,0.5777777777777777,0.3050847457627119,0.4811372222222222,0.45166764705882356,0.4785426229508197,0.12121212121212122,0.171875,0.02857142857142857,0.1415929203539823,0.3938053097345133,11.247747747747745,25.297101449275367,0.3695364238410596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
101123,1610612751,Gerald Green,Gerald Green,101123,NJN,6323.0,105,-30.0,206,205,54.0,52.0,23.0,411,9.0,10.0,,,,1.0,2.0,7.0,3.0,10.0,,1.0,,,,3.0,14.0,1.0,2.0,,4.0,14.0,27.0,3.0,15.0,4.0,41.0,232,1.0,2.0,1.0,2.0,,5.0,2.0,5.0,,4.0,,4.0,20.0,8.0,9.0,,13.0,3.0,,2.0,2.0,4.0,1.0,1.0,1.0,,1.0,10.0,1.0,2.0,5.0,8.0,17.0,4.0,21.0,4.0,3.0,1.0,1.0,,,4.0,2.0,1.0,,5.0,,,5.0,11.0,1.0,6.0,,,,7.0,1.0,,,4.0,,,2.0,2.0,,,2.0,1.0,4.0,54.0,2.0,,0.7142857142857143,0.7692307692307693,1.0,0.2,0.5,,0.21428571428571427,0.5185185185185185,0.5,0.4,0.44047619047619047,0.625,0.2222222222222222,0.45555555555555555,0.625,0.2222222222222222,0.35714285714285715,,,,21.645021645021643,0.2,0.11267605633802817,0.02857142857142857,0.20833333333333334,0.02857142857142857,0.1368421052631579,0.02857142857142857,,0.03333333333333333,,0.14285714285714285,0.15384615384615385,0.08108108108108109,0.21052631578947367,0.2,0.5,0.23809523809523808,0.9,0.9,0.7777777777777778,0.16666666666666666,0.2857142857142857,0.2857142857142857,0.5,0.23809523809523808,0.3,0.3,0.6666666666666666,0.023809523809523808,,,,0.3333333333333333,0.21428571428571427,0.21428571428571427,1.0,,,,,,0.5,0.5,0.1111111111111111,,,0.4444444444444444,,0.5952380952380952,0.23076923076923078,0.5271243902439025,0.5107125,0.47545000000000004,0.08888888888888889,0.13333333333333333,,0.12195121951219512,0.0975609756097561,9.170370370370371,28.233333333333334,0.2621359223300971,2.0,1.0,1.0,4.0,1.0,0.5714285714285714,0.3333333333333333,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
101130,1610612751,Johan Petro,Johan Petro,101130,NJN,14572.0,243,-75.0,457,463,171.0,197.0,53.0,920,8.0,11.0,4.0,5.0,5.0,6.0,2.0,9.0,17.0,40.0,,,,,,,,,,,,27.0,60.0,,,11.0,65.0,495,6.0,10.0,,,4.0,16.0,16.0,25.0,,,2.0,34.0,46.0,8.0,,,,,2.0,12.0,2.0,14.0,1.0,1.0,9.0,,3.0,30.0,2.0,9.0,10.0,26.0,44.0,11.0,55.0,6.0,4.0,2.0,6.0,2.0,2.0,6.0,1.0,4.0,,12.0,,3.0,26.0,38.0,1.0,10.0,,1.0,,14.0,,,,5.0,,2.0,6.0,3.0,,3.0,6.0,4.0,34.0,171.0,3.0,1.0,0.8518518518518519,0.9583333333333334,,,,,,0.45,0.6,0.64,0.45,0.6,0.64,0.48507462686567165,0.6666666666666666,0.6296296296296297,,0.03333333333333333,,0.1111111111111111,15.250965250965251,0.5,0.16666666666666666,0.055900621118012424,0.19607843137254902,0.028985507246376812,0.17391304347826086,0.04782608695652174,0.10256410256410256,0.03773584905660377,,0.13333333333333333,0.24390243902439024,0.14285714285714285,0.14705882352941177,0.29411764705882354,0.6666666666666666,0.18333333333333332,0.7272727272727273,0.7272727272727273,0.625,0.15,0.2222222222222222,0.25,1.0,0.6666666666666666,0.425,0.4358974358974359,0.9411764705882353,,,,,,,,,0.5,0.8,,,,,,0.24,0.8333333333333334,,,,0.18333333333333332,,0.43154166666666666,0.46595,0.4403040000000001,0.07692307692307693,0.07692307692307693,,0.24615384615384617,0.5230769230769231,13.416666666666664,,0.3741794310722101,6.0,,,8.0,,0.4,,0.04,,1.0,2.0,1.0,1.0,1.0,1.0,0.025,0.0425531914893617,0.25,,,,,,,,,,,,True,,,,
200770,1610612751,Jordan Farmar,Jordan Farmar,200770,NJN,49837.0,831,-126.0,1562,1546,496.0,460.0,202.0,3108,53.0,90.0,2.0,5.0,21.0,33.0,9.0,24.0,30.0,76.0,12.0,24.0,1.0,4.0,8.0,43.0,101.0,7.0,13.0,10.0,24.0,92.0,190.0,55.0,125.0,57.0,406.0,1751,5.0,12.0,8.0,17.0,7.0,41.0,30.0,57.0,12.0,32.0,19.0,115.0,68.0,116.0,138.0,27.0,101.0,43.0,9.0,97.0,32.0,129.0,20.0,12.0,39.0,21.0,37.0,290.0,4.0,3.0,14.0,37.0,54.0,7.0,61.0,24.0,17.0,7.0,41.0,9.0,32.0,27.0,5.0,9.0,,68.0,8.0,14.0,20.0,49.0,4.0,59.0,1.0,6.0,1.0,63.0,5.0,,6.0,24.0,,7.0,2.0,1.0,,1.0,2.0,,115.0,490.0,7.0,7.0,0.3695652173913043,0.3695652173913043,0.8363636363636363,0.44,0.47058823529411764,0.375,0.44,0.4842105263157895,0.4166666666666667,0.5263157894736842,0.553968253968254,0.5862068965517241,0.5393258426966292,0.5865102639296188,0.640625,0.575,0.3968253968253968,0.04736842105263158,0.1,,22.82366071428571,0.6029411764705882,0.07566462167689161,0.006134969325153374,0.08187134502923976,0.015444015444015444,0.07727272727272727,0.009358288770053475,,0.015625,0.014925373134328358,0.05521472392638037,0.043478260869565216,0.10900473933649289,0.09375,0.046511627906976744,,0.2857142857142857,0.5888888888888889,0.654320987654321,0.33962264150943394,0.0761904761904762,0.375,0.375,0.1111111111111111,0.24126984126984127,0.39473684210526316,0.39473684210526316,0.5,0.0761904761904762,0.5,0.5,1.0,0.32063492063492066,0.42574257425742573,0.42574257425742573,0.7906976744186046,0.1724137931034483,0.4,0.13793103448275862,0.25,1.0,0.4482758620689655,0.5384615384615384,0.3707865168539326,0.6363636363636364,0.0898876404494382,0.2696629213483146,0.4166666666666667,0.6825396825396826,0.42574257425742573,0.5142786624203822,0.4902380952380953,0.5142812499999999,0.0718562874251497,0.11483253588516747,,0.10098522167487685,0.2832512315270936,9.384210526315789,25.111199999999997,0.3175416133162612,,,,3.0,5.0,0.04838709677419355,,0.004629629629629629,0.8571428571428571,3.0,1.0,,1.0,,,,0.012658227848101266,0.5,2.0,1.0,1.0,0.0064516129032258064,0.25,,,,,,,True,,,,
2743,1610612751,Kris Humphries,Kris Humphries,2743,NJN,29916.0,499,-79.0,929,929,272.0,245.0,117.0,1858,48.0,80.0,8.0,16.0,15.0,26.0,12.0,34.0,23.0,45.0,,,,,,,,,,,,83.0,159.0,,,59.0,225.0,1077,11.0,22.0,,,6.0,28.0,21.0,48.0,,,21.0,63.0,116.0,50.0,,,,,16.0,11.0,9.0,20.0,5.0,4.0,3.0,1.0,7.0,49.0,15.0,34.0,22.0,76.0,109.0,51.0,160.0,14.0,7.0,7.0,14.0,1.0,6.0,11.0,2.0,8.0,1.0,25.0,2.0,5.0,18.0,43.0,3.0,72.0,2.0,5.0,1.0,81.0,5.0,,,30.0,,13.0,25.0,24.0,,1.0,25.0,14.0,63.0,267.0,7.0,8.0,0.6987951807228916,0.7532467532467533,,,,,,0.5220125786163522,0.5,0.4375,0.5220125786163522,0.5,0.4375,0.5710659898477157,0.5185185185185185,0.5080645161290323,,0.10062893081761007,0.1625,0.08823529411764706,20.825515947467167,0.56,0.2508250825082508,0.11805555555555555,0.2222222222222222,0.1048951048951049,0.24378109452736318,0.1136890951276102,0.03125,0.1111111111111111,0.08571428571428572,0.22641509433962265,0.3,0.2440944881889764,0.22784810126582278,0.2,0.56,0.5031446540880503,0.6,0.7164179104477612,0.6875,0.2138364779874214,0.35294117647058826,0.3870967741935484,0.9166666666666666,0.2830188679245283,0.5111111111111111,0.5111111111111111,0.6086956521739131,,,,,,,,,0.7272727272727273,0.5,,,,,,0.5416666666666666,0.5769230769230769,,,,0.5031446540880503,,0.5018106918238996,0.5438937500000001,0.49791041666666663,0.16304347826086957,0.16304347826086957,,0.12444444444444444,0.28,7.678616352201256,,0.29278794402583425,12.0,,2.0,11.0,2.0,0.3548387096774194,0.10526315789473684,0.12403100775193798,,1.0,8.0,16.0,6.0,1.0,,,0.16842105263157894,0.125,,7.0,1.0,0.11864406779661017,,,,,,,,True,,,,
200749,1610612751,Shelden Williams,Shelden Williams,200749,NJN,24015.0,400,-68.0,729,725,170.0,170.0,106.0,1454,36.0,54.0,10.0,17.0,8.0,10.0,1.0,7.0,1.0,7.0,,,,,,,,,,,,38.0,68.0,,,35.0,111.0,836,10.0,18.0,,,9.0,29.0,8.0,12.0,,,20.0,36.0,54.0,22.0,,,,,9.0,5.0,5.0,10.0,4.0,1.0,3.0,,2.0,25.0,15.0,29.0,13.0,41.0,60.0,44.0,104.0,14.0,7.0,7.0,5.0,2.0,2.0,16.0,4.0,3.0,,21.0,1.0,4.0,23.0,50.0,4.0,44.0,2.0,1.0,,51.0,5.0,,,21.0,,7.0,11.0,9.0,2.0,,11.0,4.0,36.0,169.0,2.0,7.0,0.7105263157894737,0.9310344827586207,,,,,,0.5588235294117647,0.5555555555555556,0.6666666666666666,0.5588235294117647,0.5555555555555556,0.6666666666666666,0.6098901098901099,0.6041666666666666,0.75,,0.1323529411764706,0.12962962962962962,0.2857142857142857,13.176470588235293,0.23809523809523808,0.17012448132780084,0.1277533039647577,0.15476190476190477,0.12195121951219512,0.16615384615384615,0.12571428571428572,0.10909090909090909,0.11827956989247312,0.13333333333333333,0.17333333333333334,0.21666666666666667,0.14150943396226415,0.16176470588235295,0.125,0.36363636363636365,0.7941176470588235,0.6666666666666666,0.7659574468085106,0.7222222222222222,0.10294117647058823,0.14285714285714285,0.2,,0.10294117647058823,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.9444444444444444,0.5882352941176471,,,,,,0.8333333333333334,0.8,,,,0.7941176470588235,,0.5425367647058823,0.5788,0.5357583333333333,0.25,0.25,,0.26126126126126126,0.32432432432432434,3.9852941176470598,,0.23319615912208505,18.0,,,6.0,,0.20689655172413793,,0.08421052631578947,,,2.0,7.0,1.0,4.0,,,0.19480519480519481,0.1,,6.0,2.0,0.3,,1.0,,,,,,True,,,,
201572,1610612751,Brook Lopez,Brook Lopez,201572,NJN,746.0,12,8.0,25,25,7.0,8.0,3.0,50,,,,,,,2.0,6.0,,,,,,,,,,,,,,2.0,6.0,,,4.0,8.0,21,,,,,,,2.0,3.0,,,4.0,8.0,2.0,2.0,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,3.0,,,,5.0,1.0,,,3.0,,,,,,,,,8.0,7.0,,,0.5,0.5,,,,,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.5,,0.8,,,,,31.03448275862069,1.0,0.16666666666666666,,,0.3333333333333333,0.09090909090909091,0.08333333333333333,,0.5,,1.0,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3993666666666667,,0.389,0.375,0.375,,,1.0,7.416666666666667,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2222,1610612751,Gerald Wallace,Gerald Wallace,2222,NJN,844.0,14,-1.0,26,25,1.0,1.0,1.0,51,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,1.0,2.0,2.0,27,,,,,,,,,,,,,,,,,1.0,,,2.0,,2.0,,,1.0,,1.0,4.0,,,2.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,0.3333333333333333,,,,14.814814814814813,,0.125,,0.4,,0.23076923076923078,,,,,,,0.25,0.3333333333333333,0.5,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,0.55525,,,0.25,0.3333333333333333,,,,9.05,25.0,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201627,1610612751,Anthony Morrow,Anthony Morrow,201627,NJN,24345.0,406,-41.0,787,766,247.0,225.0,99.0,1553,9.0,13.0,2.0,2.0,3.0,4.0,10.0,20.0,16.0,48.0,11.0,27.0,4.0,5.0,6.0,18.0,41.0,3.0,8.0,4.0,13.0,35.0,81.0,29.0,68.0,22.0,179.0,876,5.0,8.0,7.0,13.0,4.0,35.0,12.0,21.0,6.0,19.0,9.0,51.0,46.0,24.0,87.0,,41.0,18.0,5.0,9.0,2.0,11.0,,2.0,4.0,2.0,3.0,24.0,2.0,5.0,6.0,14.0,23.0,7.0,30.0,9.0,6.0,3.0,9.0,3.0,5.0,10.0,3.0,4.0,,19.0,3.0,2.0,19.0,33.0,2.0,24.0,,2.0,,24.0,1.0,3.0,,3.0,5.0,5.0,1.0,1.0,,,1.0,1.0,47.0,241.0,3.0,2.0,0.6571428571428571,0.696969696969697,1.0,0.4264705882352941,0.5384615384615384,0.3157894736842105,0.4264705882352941,0.43209876543209874,0.625,0.5714285714285714,0.5268456375838926,0.7380952380952381,0.525,0.5664556962025317,0.7608695652173914,0.5795454545454546,0.4563758389261745,0.06172839506172839,0.23076923076923078,0.05,20.0,0.47368421052631576,0.06222222222222222,0.02127659574468085,0.06896551724137931,0.015625,0.0641025641025641,0.01928374655647383,,0.02040816326530612,,0.029411764705882353,0.10909090909090909,0.058823529411764705,0.0625,0.08695652173913043,1.0,0.087248322147651,0.6923076923076923,0.9,0.5555555555555556,0.1342281879194631,0.5,0.5263157894736842,0.8,0.3221476510067114,0.3333333333333333,0.3404255319148936,0.625,0.18120805369127516,0.4074074074074074,0.4074074074074074,1.0,0.2751677852348993,0.43902439024390244,0.45,1.0,0.09523809523809523,1.0,0.23809523809523808,0.8,1.0,0.38095238095238093,0.375,0.1,0.75,0.15,0.325,0.3076923076923077,0.5436241610738255,0.43902439024390244,0.4901453020134226,0.5192227272727273,0.46901624999999997,0.05228758169934641,0.03614457831325301,0.07142857142857142,0.19553072625698323,0.2849162011173184,13.009876543209876,24.416176470588237,0.3138500635324015,4.0,,,3.0,,0.07894736842105263,,0.01904761904761905,1.0,1.0,2.0,,,,,0.020833333333333332,0.0410958904109589,,2.0,1.0,,0.013157894736842105,0.3333333333333333,,1.0,0.014705882352941176,0.024390243902439025,,,True,,,,
202082,1610612751,Larry Owens,Larry Owens,202082,NJN,2754.0,46,-20.0,82,86,31.0,37.0,6.0,168,,,,,,,,,1.0,4.0,,1.0,,,1.0,,1.0,,,,,1.0,4.0,,2.0,2.0,4.0,93,,,,,,,,1.0,,1.0,,,2.0,,,,1.0,,,2.0,1.0,3.0,,1.0,2.0,,,7.0,,1.0,2.0,3.0,7.0,2.0,9.0,,,,,,,1.0,,,,1.0,,1.0,4.0,8.0,,2.0,,,,2.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,31.0,1.0,,1.0,1.0,,,,,,0.25,,,0.16666666666666666,,,0.2857142857142857,,,0.3333333333333333,,,,8.88888888888889,,0.15,0.04,0.14285714285714285,,0.14705882352941177,0.02857142857142857,,,,0.3333333333333333,,0.125,0.14285714285714285,0.14285714285714285,1.0,,,,,,,,,0.6666666666666666,0.25,0.25,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,0.5,,,0.3333333333333333,,0.4385666666666666,,0.45285,0.14285714285714285,0.2,,,,18.3,24.75,0.3780487804878049,,,1.0,2.0,1.0,0.3333333333333333,0.2,,,,,,,,,,0.125,,,,,,,,,,,,,True,,,,
